object_id,ein,OrgnztnBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,FndrsrActvtyInf_ActvtyTxt,FndrsrActvtyInf_FndrsrCntrlOfFndsInd,FndrsrActvtyInf_GrssRcptsAmt,FndrsrActvtyInf_RtndByCntrctrAmt,FndrsrActvtyInf_NtTOrgnztnAmt
201511349349307286,910565006,Legacy Leaders Inc,425 University Ave Suite 7,Toronto,Ontario,CA,M5G 1T6,"Legacy Leaders (the Company) provides direct marketing services (mail and telephone) specifically focused on securing planned and estate gifts for the University. The University provides the company with a list of individuals identified as planned giving donors. The Company directs to University staff those individuals interested in making a planned gift. The Company also follows up with stewardship (such as thank you letters), calling, and mailing. The University does not track specific bequests resulting form services rendered by the Company.",0,0,40000,-40000
201501349349301210,041843040,MARTS LUNDY INC Lyndhurst NJ 070,CONSULTING,false,22672
201501349349301210,041843040,INGEBORG REICHENBACH ITHACA NY 148,1 Tyler Rd,ITHACA,NY,14850,CONSULTING,false,29389
201501349349301210,041843040,PLUS DELTA PARTNERS CarLsbadCA 920,CONSULTING,false,3458
201501349349301210,041843040,MKS Communication Walpole MA 02081,4 Beaverbrook Lane,Walpole,MA,02081,CONSULTING,false,3825
201501349349307970,340714654,Washburn & McGoldrick Inc,950 New Loudon Rd Suite 210,Latham,NY,12110,Consulting Services,0,0,88350,-88350
201511349349301561,250969449,RUFFALO CODY,65 KIRKWOOD N ROAD SW,CEDAR RAPIDS,IA,52406,TELEMARKETING SERVICES,0,805235,383955,421280
201511349349301561,250969449,GORDON GORDON,720 AMBERSON AVE,PITTSBURGH,PA,15232,PLANNED GIVING CONSULTING,0,0,8692,-8692
201521339349301582,042103865,Washburn & McGoldrick Inc,950 New Loudon Road,Latham,NY,12110,Consulting,0,0,22270,-22270
201521339349301582,042103865,Development Institute Inc,150 Staniford Street,Boston,MA,02114,Consulting,0,0,18750,-18750
201511339349301376,590624416,Marts and Lundry,1200 Wall Street,Lyndhurst,NJ,07071,Consulting,0,0,73923,-73923
201511339349304456,141340095,The Stelter Co,10435 New York,Des Moines,IA,50322,Mailing,false,39811
201511319349302036,050258932,RUFFALOCODY 65 KIRKWOOD N RD CEDAR,65 KIRKWOOD N RD,CEDAR REAPIDS,IA,52404,PHONE SOLICIT.,false,505894,435825,70069
201511349349306556,951690977,CHILDREN'S MIRACLE NETWORK,205 WEST 700 SOUTH,SALT LAKE CITY,UT,84101,GENERAL FUNDRAISING,0,4009924,400619,3609305
201511339349301736,370661219,Bentz Whaley Flessner,7251 Ohms Lane,Minneapolis,MN,55439,Campaign and Development Consultant,0,0,23717,-23717
201511339349301326,350869045,BENTZ WHALEY FLESSNER & ASSOCIATES INC,7251 OHMS LANE,MINNEAPOLIS,MN,55439,CAMPAIGN COUNSEL,false,0,193928,-193928
201511339349301326,350869045,RUFFALOCODY LLC,PO BOX 3018,CEDAR RAPIDS,IA,524063018,ANNUAL FUND SUPPORT,false,526399,103354,423045
201511339349304241,410693970,Ruffalo CODY LL,PO Box 3018,Cedar Rapi,IA,52406,Solicitations,false,375898,150400,225498
201521349349302442,237225104,Wayland Group,323 Boston Post,Sudbury,MA,01776,Consulting,false,85232
201521319349300612,314379532,RUFFALOCODY,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,524063018,FUNDRAISING-PHONE SOLICITATIONS,false,328896,137280,191616
201531319349301513,941156266,RUFFALO CODY LLC,PO BOX 3018,CEDAR RAPIDS,IA,52406,ALUMNI FUNDRAISING,false,308866,208937,99929
201531319349301513,941156266,THE STOCKADE CONSULTING GROUP INC,650 FRANKLIN ST STE 201,SCHENECTADY,NY,123052168,ALUMNI FUNDRAISING,false,49062,28404,20658
201521349349302022,042103580,ANNE LOCKETT ENTERPRISES,12424 WILSHIRE BLVD STE 1060,LOS ANGELES,CA,90025,PRIN. GIFTS,false,41117751,323057,40794694
201521349349302022,042103580,LESTER INC,19 BUSINESS PARK DR,BRANFORD,CT,06405,PHONE SOLICITATION,false,272735,36454,236281
201531339349304028,951644593,THE STOCKADE GROUP,650 FRANKLIN STREET STE 201,SCHENECTADY,NY,12305,ANNUAL FUND SOLICITATION,0,98493,18342,80151
201531339349304028,951644593,MISSION QUEST INC,7002 LOFTY GROVE DR,RANCHO PALOS VERDES,CA,90275,GRANT WRITING & CONSULTING,0,0,39800,-39800
201531339349304028,951644593,CAROL ANN SOLTZ,8476 E KENDRA LOOP,ORANGE,CA,92867,GRANT WRITING & CONSULTING,0,0,10813,-10813
201521339349305547,042103547,Marts Lundy Inc,Fundraising Consultant,false,44628
201521339349305547,042103547,BENTZ WHALEY FLESSNER ASSOCIATES,FUNDRAISING CONSULTANT,false,43442
201521339349305547,042103547,MARILYN SILVERSTEIN,FUNDRAISING CONSULTANT,false,29244
201521339349305572,951664123,Washburn & McGoldrick Inc,950 New Loudon Rd 200,Latham,NY,12110,Fundraising/Campaign Counsel,0,0,17319,-17319
201531339349301523,580568698,MICHAEL BAXTER COMMUNICATIONS,125 EAST TRINITY PLACE,DECATUR,GA,30030,HELPED WRITE CAMPAIGN MATERIALS,0,0,29920,-29920
201531339349301523,580568698,SHARON MOSKOWITZ,1641 DANBURY PARC PLACE,ATLANTA,GA,30319,CAPITAL CAMPAIGN & SPECIAL EVENT PLANNING,0,0,10495,-10495
201531319349302273,131656667,COMPREHENSIVE PROSPECT RESEARCH,PO BOX 69,WACCABUC,NY,10597,DONOR IDENT IFICATION,false,0,71190,-71190
201531329349304393,131740451,RUFFALOCODY,PROF. FUNDRAISING,false,923038,525936,397102
201521349349303007,390806261,HARRIS CONNECT LLC,telemarket services,false,107962,36403,71559
201521349349305032,131967321,CHARITY BUZZ,437 FIFTH AVENUE 11TH FLOOR,NEW YORK,NY,10016,ONLINE AUCTION,1,76831,16117,60714
201521349349305032,131967321,GRANDSTAND SPORTS AND MEMORABILIA,148 MADISON AVENUE 14,NEW YORK,NY,10016,ONLINE AUCTION,1,76050,52772,23278
201531339349305548,530196584,GRENZEBACH GLIER AND ASSOCIATES INC,401 NORTH MICHIGAN AVE,SUITE 2800,CHICAGO,IL,60611,OVERALL STRATEGY,false,298390,-298390
201531339349305548,530196584,HARRIS CONNECT LLC,1511 ROUTE 22,SUITE C-25,BREWSTER,NY,10509,STRATEGY DIRECT SOLI,false,34489,189163,-154674
201531339349305548,530196584,HEATON SMITH GROUP,1380 W PACES FERRY RD NW,ATLANTA,GA,30327,PLANNED GIVING,false,10000,115283,-105283
201531339349305548,530196584,SLOANE CORRIN HURST,7207 13TH AVE,TAKOMA PARK,MD,20912,STRATEGIC PLANNING,false,270000,87317,182683
201531339349305548,530196584,RUFFALOCODY LLC,65 KIRDWOOD NORTH RD SW,CEDAR RAPIDS,IA,52404,TELE FUNDRAISING,false,108715,83708,25007
201531339349305548,530196584,BENTZ WHALEY FLESSNER AND ASSOCIATE,7251 OHMS LANE,MINNEAPOLIS,MN,55439,FUNDRAISING ANALYSIS,false,62500,-62500
201531339349305548,530196584,THE STELTER COMPANY,10435 NEW YORK AVE,DES MOINES,IA,50322,DESIGN CONSULTING,false,59552,-59552
201541339349301924,560532138,PW Feats,3 E Read St,Baltimore,MD,21202,Consulting,false,901278
201541339349301924,560532138,Mary Tribble LL,400 N Church St,Charlotte,NC,28202,Consultant,false,123910
201541339349301924,560532138,Silent R Prod,2749 Spring Gar,WinstonSa,NC,27106,Consultant-Film,false,118100
201541339349301924,560532138,Verified Studio,3400 Croasdaile,Durham,NC,27705,Design Serv.,false,103489
201541339349301924,560532138,Lawson Drinkard,PO Box 1645,Big Timber,MT,59011,Consulting,false,80884
201541339349301924,560532138,Anne R Powell,61 Trowbridge,Belmont,MA,02478,Consultant,false,58770
201541339349301924,560532138,Joel W Bowers,1920 Pacific Av,San Fran,CA,94109,Campaign Video,false,43000
201541339349301924,560532138,Pentera Inc,8650 Commerce,Indianapol,IN,46268,Consultant,false,22140
201541339349301924,560532138,Marts & Lundy,1200 Wall St,Lyndhurst,NJ,07071,Consulting,false,20700
201541339349301924,560532138,Bluezoom Inc,230 S Elm St,Greensboro,NC,27401,Campaign Dev.,false,14646
201541329349301524,362191252,Share Media,10479 SpyGlass,Eden Prair,MN,55344,Phone,false,115433,14000,101433
201521349349301267,350868175,WILSON-BENNETT TECHNOLOGY,140 PROFESSIONAL DRIVE,CABOT,AR,72023,PHONATHON F13 & S14,false,69377,24230
201521349349308802,132981115,MARTS & LUNDY,1200 WALL STREET WEST,LYNDHURST,NJ,07071,0,2982297,200775,2781522
201531339349302918,231352685,RUFFALOCODY,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,MANAGE CALL CENTERS,false,2369338,666713,1702625
201501889349301005,231352642,BETH SCHOENBERGER,7605 OLD YORK ROAD,MELROSE PARK,PA,19027,GENERAL SOLICITATIONS,0,266456,64957,201499
201541329349301924,231177930,Marts Lundy,1200 Wall St West,Lyndhurst,NJ,07071,Pln/Assess,false,15000
201541329349301924,231177930,Johnson Grossnickel Assoc,29 S Park Blvd,Greenwood,IN,46143,Pln/Assess,false,77510
201541329349302349,042108346,GERALD D'AMICO,358 SALISBURY STREET,WORCESTER,MA,01609,FUNDRAISER,0,0,30000,-30000
201541319349302549,941156646,RUFFALO CODY,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,"PHONATHON, MAILING & POSTAGE, DATABASE RESEARCH, SURVEY",0,58564,42750,15814
201541339349303674,362167725,SD&A Teleservc,Telemarketing,false,153401,111574,41827
201541339349303674,362167725,Comnet,Telemarketing,false,16252,14654,1598
201531349349302393,840404231,RUFFALOCODY LLC,PO BOX 3018,CEDAR RAPIDS,IA,524063018,ANNUAL GIVING TELEPHONE SOLICITATION,0,437659,406104,31555
201541289349301949,580566243,COXE CURRY ASSOCIATES,FUNDRAISING CAMPAIGN,false,59483
201541289349301949,580566243,WASHBURN MCGOLDRICK INC,CAMPAIGN CONSULTANTS,false,26507
201531349349302798,250965591,GRIZZARD COMMUNICATIONS GROUP INC,229 PEACHTREE STREET NE STE 1400,ATLANTA,GA,30303,DIRECT MAIL SOLICITATION AND CONSULTING,0,98011,204210,-106199
201531349349302798,250965591,GRENZEBACH GLIER & ASSOCIATES INC,401 N MICHIGAN AVE SUITE 2800,CHICAGO,IL,60611,CONSULTING-SEE PART IV,0,0,122719,-122719
201541319349303034,362177139,RUFFALO CODY,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,TELEMARKETING,0,1152428,596369,556059
201541339349303749,231365966,PACESETTERS INC,759 ROBLE ROAD,ALLENTOWN,PA,18109,MANAGEMENT OF MAIL/EMAIL AND EXPERIENCE FUND SOLICITATIONS,0,998428,70861,927567
201531349349307123,250717890,WASHBURN & MCGOLDRICK INC,950 NEW LOUDON ROAD SUITE 210,LATHAM,NY,12110,FEDERAL GRANTS AND FOUNDATION SUBMISSION,0,0,11467,-11467
201531349349307123,250717890,MCALLISTER & QUINN LLC,1030 15TH STREET NW SUITE 590 WEST,WASHINGTON,DC,20005,CAMPAIGN COUNSEL,0,0,105315,-105315
201541349349308699,131624225,FIREFLY PARTNERS,CONSULTANT,false,69548
201541349349308699,131624225,Advance NYC Inc,CONSULTANT,false,48552
201541349349308699,131624225,BELLE FABER,CONSULTANT,false,10000
201541349349308699,131624225,JEANNE SIGLER AND ASSOC,CONSULTANT,false,7666
201541349349303494,042103634,RUFFALO CODY,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,TELEFUND VENDOR,false,1564304,409230,1155074
201541349349303494,042103634,MARTS & LUNDY INC,1200 WALL STREET WEST,LYNDHURST,NJ,07071,STRATEGY CONSULTING,false,121973,-121973
201541349349303494,042103634,CORE GROUP INC,500 W ALGONQUIN RD SUITE B,MOUNT PROSPECT,IL,60056,STRATEGY CONSULTING,false,108257,-108257
201541349349303494,042103634,KUBLERWIRKA INC,95 CREST ROAD,WELLESLEY,MA,02482,STRATEGY CONSULTING,false,100000,-100000
201541349349303494,042103634,NEPTUNE WEB,48 GROVE STREET,SOMERVILLE,MA,02144,ONLINE WEBSITE DEVELOPER,false,79143,-79143
201541349349303494,042103634,BENTZ WHALEY FLESSNER,2461 SOUTH CLARK STREET SUITE 910,ARLINGTON,VA,22202,STRATEGY CONSULTING,false,41497,-41497
201541349349303494,042103634,KASPICK & COMPANY LLC,ONE BEACON STREET 8TH FLOOR,BOSTON,MA,02108,PLANNED GIVING MANAGEMENT,false,26026,-26026
201541349349306829,720423889,Byron Kantrow LLC,25 Central Park West 18H,New York,NY,10023,Advancing development efforts in New York City.,0,0,90000,-90000
201541349349306829,720423889,Marts and Lundy,Meadows Corporate Center,1200 Wall Street West,Lyndhurst,NJ,07071,Campaign Consulting,0,0,24000,-24000
201541349349306829,720423889,Ruffalo Cody,PO Box 718,Des Moines,IA,50303,Manages and staffs Annual Fund call center.,0,69000,146000,-77000
201521969349301517,640306253,Allegiant Direct Inc,278 Franklin Road,Brentwood,TN,37027,Mail Solicit.,false,59575,53020,6555
201521969349301517,640306253,The Stelter Company,10435 New York Ave,Des Moines,IA,50322,Mail Solicit.,false,695,0,695
201521969349301517,640306253,Blackbaud Inc,2000 Daniel Island Drive,Charleston,SC,29492,internet solicit,false,10660,2173,8487
201531969349300518,362371220,The Beach Group LLC,7548 Laurel Creek Lane,Springfield,VA,22150,Consulting,0,0,130000,-130000
201531919349300013,135562308,RUFFALOCODY,65 KIRKWOOD N RD,CEDAR RAPIDS,IA,52406,PHONATHON,0,2135412,810055,1325357
201521919349301207,251094922,DEE OSHRY,6629 AYLESBORO AVENUE,PITTSBURGH,PA,15217,FUNDRAISING CONSULTANT FOR CAPITAL CAMPAIGN,0,0,22500,-22500
201521919349301207,251094922,MATTHEW MOON,4101 DALEWOOD,PITTSBURGH,PA,15227,FUNDRAISING CONSULTANT FOR CAPITAL CAMPAIGN,0,0,11550,-11550
201521919349301207,251094922,ALPHAGRAPHICS,814 PENN AVENUE,PITTSBURGH,PA,15222,ANNUAL FUND MAILING,0,0,8332,-8332
201531319349300223,521547103,WARFIELD & WALSH INC,601 S WASHINGTON STREET,ALEXANDRIA,VA,22314,DIRECT MAIL CREATIVE AND PRODUCTION SERVICES,0,1621756,186815,1434941
201521359349307382,840402510,Washburn McGoldrick,campaign counsel,false,0,44729,0
201531359349305888,231352630,STOCKADE CONSULTING GROUP INC,650 FRANKLIN STREET,SCHENECTADY,NY,12305,TELEMARKETING,0,183098,148057,35041
201541359349304334,042103589,RUFFALO CODY & ASSOCIATES,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,PHONE SOLICITAIONS,0,84484,157871,-73387
201541359349304534,951644035,Westfall Group,PO Box 341,Suwanee,GA,30024,Fundraising and event management,0,322989,41122,281867
201501359349300725,390806251,Daniel G Reagan,217 S Michigan St,South Bend,IN,46601,Campaign planning,false,120544
201501359349306050,530196603,NEWPORT CREATIVE COMMUNICATIONS INC,33 RAILROAD AVENUE,DUXBURY,MA,02332,DIRECT MAIL & FUNDRAISING,false,140000,-140000
201511359349301276,236002304,Plus Delta Partners,6965 El Camino Real,STE 105-488,Carlsbad,CA,92009,Campaign consultant.,0,0,38475,-38475
201511359349306141,580566205,RH BOLTON,GALA CONSULTANT,false,298404,12140,286264
201511359349306611,131740468,Thomas Delaney,103 Manhattan Ave,Tuckahoe,NY,10707,Consulting services for capital campaign,0,298367,30000,268367
201511359349306611,131740468,Lester's Inc,19 Business Park Dr,Branford,CT,06405,Phonathon,0,194385,68843,125542
201521359349301327,610444695,STEINGROUP LLC,601 WEST SHORT STREET,LEXINGTON,KY,40508,CONSULTANT,0,0,24000,-24000
201531359349306713,590859121,WITZELBEN ASSOCIATES,CAMPAIGN CONSULTING,false,39374
201501359349303335,261672457,LOIS ANTON MANN,315 CARRICK DRIVE,CENTERVILLE,OH,45458,FUNDRAISING CONSULTING,0,0,133045,-133045
201501359349303400,141338371,WASHBURN AND MCGOLDRICK INC,910 NEW LOUDON RD STE 210,LATHAM,NY,12110,CONSULTATION,0,0,25300,0
201511359349303281,042134818,COPLEY RAFF INC,233 NEEDHAM STREET SUITE 300,NEWTON,MA,02464,CONSULTING,0,0,28374,-28374
201511359349303281,042134818,HORIZON CONSULTING,5 PATRICIA STREET,WINDHAM,NH,03087,CONSULTING,0,0,24187,-24187
201521359349305437,952798775,JAYNE JONES,W5758 BAYSIDE DRIVE,SPOONER,WI,54801,GRANT WRITER,0,0,20000,-20000
201501469349300620,362515281,NICK B WHITCOMB & ASSC INC,205 W UPPER WACKER DRIVE,CHICAGO,IL,60606,CONSULTANT,false,27600,27600
201501469349300620,362515281,BARNES & ROCHE,919 CONESTOGA ROAD,BRYN MAWR,PA,19010,CONSULTANT FUNDRAISING CAMPAIGN READINESS ASSESSMENT,false,41491,41491
201501469349300620,362515281,PG CALC,129 MOUNT AUBURN STREET,CAMBRIDGE,MA,02138,PLANNED GIVING COUNSEL,false,8400,8400
201541359349300024,310536640,Community Counseling Service,155 North Wacker Suite 1790,Chicago,IL,60606,Consulting,0,0,886525,-886525
201511359349305286,951230865,MARTS & LUNDY INC,1200 WALL STREET WEST,LYNDHURST,NJ,07071,CAMPAIGN CONSULTING SERVICES,0,0,56545,-56545
201541359349304524,231409675,Gonser Gerber LLP,1776 Legacy Cir Suite 100,Naperville,IL,60563,Capital Campaign,0,0,109716,-109716
201532259349302863,060646768,The Giving Collaborative LLC,53 Morgan Avenue,East Haven,CT,06512,Campaign for the new Cancer Center,0,0,36934,-36934
201502469349300315,750891465,KSBJ Radio Educational Foundation,1722 Treble Drive,Humble,TX,77338,KJCR Sharathon,1,190411,6970,183441
201512299349303026,431345089,ENEX GROUP,COLORADO,SPRINGS,CO,80918,MAIL,false,18000
201522269349303182,042103612,HEIDI PRICE,110 MARLBOROUGH ST,BOSTON,MA,02116,ADVISORY,0,0,16561,0
201522269349303182,042103612,LAURA DUFFY ASSOCIATES,950 WATERTOWN ST,WEST NEWTON,MA,02465,WRITING,0,0,6326,0
201530969349300308,570324906,PhilanthroCorp,111 South Tejon Street,Colorado Springs,CO,80903,Fundraising consultant,0,0,30000,-30000
201521699349300742,030179592,Ruffalo Noel Levitz,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52404,Fundraising (telemarketing) services,0,0,18444,-18444
201521699349300742,030179592,Adams Direct Mail Services LLC,99 Elm St,Greenfield,MA,01301,Direct mail service,0,0,11392,-11392
201531129349300013,410969244,Campbell and Company,Suite 2100,1 East Wacker Drive,Chicago,IL,60601,Professional assistance with campaign,0,0,174750,-174750
201521749349300812,111633516,Harvest FRC Inc SEE PART IV,Consultant,false,66000,-66000
201521749349300812,111633516,Charitybuzz Inc SEE PART IV,Online Auct,false,29730,5946,23784
201530459349300828,141338309,Stockade Consulting Group,650 Franklin Street,Schenectady,NY,12305,The entity assists with phone solicitation for the Albany Law School's annual fund campaign.,0,50568,24273,26295
201530479349301123,362169157,Wilson-Bennett Tech Inc,206 W Plaza Blvd Suite C,Cabot,AR,72023,Phonathon,false,119623,47962,71661
201530419349301518,410693960,RuffaloCody LLC,65 Kirkwood No Rd SW,Cedar Rapids,IA,52406,Call center solicitation,0,0,48575,-48575
201530419349301518,410693960,Reeher LLC,165 Western Ave N Ste 8,Saint Paul,MN,55102,Provides data base consultation,0,0,42750,-42750
201530419349301518,410693960,Catherine Gaynor,1062 Grandview Ave W,Roseville,MN,55113,Campaign consultant,0,0,15369,-15369
201530479349301248,042126597,Mary Giurleo,5 Polar Bear Drive,Westford,MA,01886,Grantswriter,0,342625,46495,296130
201530859349300013,580593414,Don A Harp Jr,2720 Winding Lane,Atlanta,GA,30319,Fundraising consulting,0,0,14400,-14400
201530859349300013,580593414,Myers McRae,PO Box 2831,Highlands,NC,28741,Fundraising consulting,0,0,30000,-30000
201530859349300013,580593414,Alexander Haas,3520 Piedmont Road Suite 300,Atlanta,GA,30305,Fundraising consulting,0,0,30136,-30136
201530139349300403,750851900,PURSUANT GROUP,PO BOX 203421,DALLAS,TX,75320,FUNDRAISING,false,41075,218048
201530139349300403,750851900,RuffaloCody LLC,1025 KIRKWOOD,CEDARRAPID,IA,52404,Fundraising,false,158493,192075
201531059349301013,741400699,HARRIS CONNECT,3 BARKER AVENUE,WHITE PLAINS,NY,10601,CALL CENTER PROGRAM - ANNUAL FUND,0,38202,165817,38202
201500639349300335,420680335,GRENZEBACH GLIER & ASSOCIATES,PO BOX 88277,CHICAGO,IL,60680,CAMPAIGN FEASABILITY STUDY,0,0,26460,0
201501969349301380,580566256,NONE,false
201501059349300115,520591623,Marts & Lundy,1200 Wall Street West,Lyndhurst,NJ,07071,Fundraising advisors,0,0,25391,-25391
201501319349302275,150532082,GRENZENBACK GLIER AND ASSOCIATES,401 N MICHIGAN AVE,CHICAGO,IL,60611,CONSULTING,false,151017,-151017
201501319349302275,150532082,JFM GROUP LLC,629 FIFTH AVE SUITE 106,PELHAM,NY,10803,EVNT MNGT SRVCS,false,2980725,333738,2646987
201501319349302275,150532082,COMMUNITY COUNSELING SERVICE CO,461 FIFTH AVE,NEW YORK,NY,10017,FNDRSNG CAM CONSULTING,false,120000,-120000
201501349349306210,020222111,Carolyn Pelzel,Main Street,New London,NH,03257,Provide strategic counsel & advice,0,0,85890,0
201501349349306230,640303084,Alexander Haas Inc,3520 Piedmont Road NE Suite 300,Atlanta,GA,303051512,Campaign Feas. Study,false,28572,-28572
201501349349308665,520895834,BETH GRUPP ASSOCIATES,BOX 60185 CAPITOL SUITES,WASHINGTON,DC,20039,GENERAL FUNDRAISING ACTIVITIES,0,0,60000,-60000
201510979349300431,580633971,COXE CURRY ASSOCIATES,CAMPAIGN CONSULT,false,8313123,523566,7789557
201510979349300431,580633971,DANILLER AND COMPANY,CAMPAIGN CONSULT,false,1581751,147716,1434035
201510979349300431,580633971,TRANSFORMATIONAL DEVELOPMENT,TELEFUNDING,false,91621
201510979349300431,580633971,TAYLAR DEVELOPMENT,TELEFUNDING,false,339401,127381,212020
201510979349300431,580633971,SDA TELESERVICES,TELEFUNDING,false,343560,221557,122003
201510979349300431,580633971,DIRECT RESOURCE GROUP,CONSULTING,false,567818,287084,280734
201511879349301001,111630906,Development GuildDDI,See Part IV,false,71049
201511879349301001,111630906,Royall Company,See part IV,false,129370
201510999349300021,840442429,RW Associates,2800 S University Blvd Unit 155,Denver,CO,80210,Fundraising Consulting,0,0,94753,-94753
201510999349300021,840442429,McGill Consulting,23 Guilford Road,Milton,MA,02186,Fundraising Consulting,0,0,16512,-16512
201511009349300646,520591661,GALLAGHEREVELIUSJONES LLP,GIVING CONSULT,false,0,40,-40
201511269349301631,060731360,WASHBURN MCGOLDRICK,950 NEW LONDON ROAD SUITE 210,LATHAM,NY,11210,Consulting,false,87808
201511039349300026,350868158,CAMPBELL & COMPANY,FUNDRAISING COUNSEL,false,0,50332,-50332
201511049349301111,231352688,Grenzebach Glier Assoc,Consulting/ Planning,false,278062,-278062
201511049349301111,231352688,RUFFALO CODY ASSOCIATES,TELEMARKET SERVICES,false,650778,330122,320656
201511949349300746,362167817,Meeting Achievements Inc,232 E 500 N,Valparaiso,IN,46383,Symposium sponsorship solicitor,1,424000,114619,309381
201511949349300746,362167817,RuffaloCODY,65 Kirkwood North Rd SW,Cedar Rapids,IA,52406,Phone solicitation,0,174186,53743,120443
201511949349300746,362167817,Foley Consulting,2405 Essington Rd 98,Joliet,IL,60435,Fundraising campaign consultant,0,0,22815,0
201511949349300746,362167817,Feats,3 East Read Street,Baltimore,MD,21202,Fundraising event planning,0,0,511485,0
201511949349300746,362167817,Feats,3 East Read Street,Baltimore,MD,21202,Fundraising campaign logistics consultant,0,0,24000,0
201511949349300746,362167817,Designer Event,505 North McClurg Court Suite 1805,Chicago,IL,60611,Fundraising event production,0,0,7500,0
201511949349300746,362167817,Stelter,10435 New York Ave,Des Moines,IA,50322,Fundraising Marketing Consultant,0,0,10194,0
201511949349300746,362167817,Syndio Social,800 W Huron 301,Chicago,IL,60642,Fundraising Consultant,0,0,8000,0
201511949349300746,362167817,Seftel Productions,20 Jay Street,Brooklyn,NY,11201,"Video production, additional production costs",0,0,294700,0
201511949349300746,362167817,Studio Blue,800 West Huron Street,Chicago,IL,60642,Fundraising campaign consultant,0,0,286064,0
201511059349300201,741159753,RUFFALOCODY,65 KIRKWOOD N RD SW PO BOX 3018,CEDAR RAPIDS,IA,524063018,ON CAMPUS PHONE MANAGEMENT,false,499458,229126,270332
201511059349300201,741159753,FUND RAISERS LTD,617 E 43RD STREET,BOISE,ID,83714,NEW FOOTBALL STADIUM FUNDRAISER,false,1557508,195734,1361774
201511059349300201,741159753,DONALD TRULL,8706 BLOOMFIELD TURN,MISSOURI CITY,TX,774596042,CONSULTING SERVICES FOR ATHLETIC PROJECTS,false,0,42000,-42000
201511059349300201,741159753,MY EVENT CENTRAL,4715 N MEADOW RIDGE CIRCLE,MCKINNEY,TX,75070,EVENT MANAGEMENT,false,49860,5800,44060
201511059349300401,540573801,HARRIS LITHOGRAPHICS,8516 RAINSWOOD DRIVE,LANDOVER,MD,20785,MAIL / PHONE FUNDERAISER,0,0,11470,-11470
201511059349300401,540573801,TRAYPML,PO BOX 2830,GLEN BURNIE,MD,20160,MAILING HOUSE,0,0,10909,-10909
201511059349300401,540573801,ASAP MAILING & FULLFILLMENT CENTER,4600 EISENHOWER AVENUE,ALEXANDRIA,VA,22304,MAILING HOUSE,0,0,1754,-1754
201511059349300401,540573801,FMB ADVERTISING,145 S GAY STREET,KNOXILLE,TN,37902,MAIL / PHONE FUNDERAISER,0,0,133205,-133205
201511949349301326,131810448,Jerold Panas Linzy & Partners Inc,500 North Michigan Avenue Suite 20,Chicago,IL,60611,Consultant,0,0,330499,-330499
201511949349301326,131810448,Kolden Enterprise LLC,125 Remo Place,Palm Beach,FL,33418,Consultant,0,0,20000,-20000
201510939349300121,362170136,WASHBURN & MCGOLDRICK INC,950 NEW LOUDON ROAD SUITE 210,LATHAM,NY,12110,CONSULT ON RAISING FUNDS,false,67590,-67590
201510939349300121,362170136,ARIA COMMUNICATIONS CORPORATION,717 WEST ST GERMAIN STREET,ST CLOUD,MN,56301,PHONE SOLICITING,false,30033,24694,5339
201511349349304441,160743088,RuffaloCODY,PO Box 3018,Cedar Rapids,IA,52406,Managed the college phonathon solicitations.,0,0,61750,-61750
201511349349304441,160743088,The Solstice Group,120 Brindley St Ste 7,Ithaca,NY,14850,Campaign consultant,0,0,24413,-24413
201511349349304626,361408475,CAMPBELL COMPANY,1 E WACKER DR SUITE 3350,CHICAGO,IL,60601,TRAINING,false,14192
201511349349304626,361408475,ROBERT CUMMINGS,12 LAHINICH DR,LEMONT,IL,60439,Training,false,6139
201511349349304626,361408475,TER MOLEN WATKINS BRANDT,2 N RIVERSIDE PLAZA SUITE 1030,CHICAGO,IL,60606,CONSULTING,false,21144
201511349349304626,361408475,BENTZ WHALEY FLESSNER INC,7251 OHMS LANE,MINNEAPOLIS,MN,55439,CONSULTING,false,10750
201511349349304626,361408475,ASPEN LEADERSHIP GROUP LLC,PO BOX 1212,APEN,CO,81612,CONSULTING,false,69902
201520759349300517,611124267,GLOBAL ADVANCEMENT LLC,333 WEST VINE STREET STE 300,LEXINGTON,KY,40507,FUNDRAISING COUNSEL FOR CAMPAIGN,false,151455,50743,100712
201520759349301212,042103585,THE WAYLAND GROUP,323 BOSTON POST ROAD,SUDBURY,MA,01776,FUNDRAISING COUNSEL,0,0,18052,-18052
201520459349300512,231352001,SCHULTZ & WILLIAMS - 325 CHESTNUT ST PHILADELPHIA PA 19106,325 CHESTNUT ST,PHILADELPHIA,PA,19106,PROFESSIONAL FUNDRAISING CONSULTANT,0,2168681,55190,2113491
