object_id,ein,OrgnztnBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,FndrsrActvtyInf_ActvtyTxt,FndrsrActvtyInf_FndrsrCntrlOfFndsInd,FndrsrActvtyInf_GrssRcptsAmt,FndrsrActvtyInf_RtndByCntrctrAmt,FndrsrActvtyInf_NtTOrgnztnAmt
201821089349301012,250496976,Ruffalo Noel Levitz LLC,PO Box 3018,Cedar Rapids,IA,52406,Fundraising,0,160320,116740,43580
201830329349300203,340714626,CLEARWORD COMMUNICATIONS GROUP,10302 BRISTOW CENTER DR 51,BRISTOW,VA,20136,HIGH-DOLLAR DIRECT MAIL FUNDRAISING,0,302424,60153,242271
201830329349300203,340714626,AC FITZGERALD & ASSOCIATES,PO BOX 321012,ALEXANDRIA,VA,22320,DIRECT MAIL CONSULTING,0,0,48000,0
201830329349300203,340714626,JOHNSON GROSSNICKLE & ASSOCIATES INC,29 S PARK BLVD,GREENWOOD,IN,46143,FEASIBILITY STUDY FOR COMPREHENSIVE CAMPAIGN,0,0,83689,0
201841019349300114,231352688,Grenzebach Glier Assoc,200 S Michigan Ave,Chicago,IL,60604,Consulting/ Planning,false,27837,-27837
201841019349300114,231352688,RUFFALO NOEL LEVITZ,1025 Kirkwood Pkwy SW,Cedar Rapids,IA,52404,TELEMARKET SERVICES,false,649401,315310,334091
201841019349301014,540505922,McAllister and Quinn,1368 N Washington Ave,Scranton,PA,18509,Consultant for the Lynchburg College Office of Advancement for particular assistance with Grant-writing.,0,0,24779,-24779
201801049349300210,231526668,GONSER GERBER,1776 LEGACY CIRCLE STE 100,NAPERVILLE,IL,60563,GENERAL CONSULTING,0,102170,109957,0
201801049349300210,231526668,MCALLISTER QUINN,1368 N WASHINGTON AVE,SCRANTON,PA,18509,GRANT DEVELOPMENT CONSULTANT,0,0,5851,0
201841359349306129,941279798,RUFFALO NOEL LEVITZ,FUNDRAISING,false,0,34319
201841359349306129,941279798,DEVELOPING COMMUNITIES,FUNDRAISING,false,16127
201831139349300048,440545280,RUFFALO NOEL LEVITZ,PHONE-A- THON,false,168550,47704,120846
201841039349301119,520591623,Grenzebach Glier Associates Inc,PO Box 775324,Chicago,IL,60677,Advisory,false,58296
201841039349301119,520591623,Katherine H Caldwell Caldwell As,40 Windward Drive,Severna Park,MD,21146,Advisory,false,15000
201841039349301119,520591623,Royall Company Inc,1920 East Parham Road,Richmond,VA,23228,Fundraising,false,517047,129650
201830959349300418,390806297,Campbell and Company,One East Wacker Drive Suite 2100,Chicago,IL,60601,Campaign Counsel,0,0,47793,0
201831039349300903,150545841,HARVEST FRC INC,CONSULTANT,true
201811039349300501,520591661,BRAKELEY TRISCOE,GIVING CONSULT,false,10200
201811039349300501,520591661,RICHARD WALKER,GIVING CONSULT,false,7000
201811039349300501,520591661,ChRISTINE LAMBER PENTINO,GIVING CONSULT,false,67768
201830999349300628,620475691,Alexander Haas Martin & Partners,3520 Piedmont Road NE,Suite 300,Atlanta,GA,30305,Professional consulting on fundraising campaign for the College.,0,1096679,61331,1035348
201801109349300520,221494428,Ruffalo Noel Levitz LLC,PO BOX 3018,CEDAR RAPIDS,IA,524063018,FUNDRAISING,false,46144,53909,-7765
201841359349305379,135562985,Ruffalo Noel Levitz,Soliciting,false,48365
201840799349300329,410693979,Norris Peterson,1638 Mississippi River BL,St Paul,MN,55116,Consulting & Working with,false,84575
201840799349300329,410693979,Give Campus Inc,903 G ST,Washington DC,DC,20003,Consulting,false,47125
201840799349300329,410693979,West Wind Consulting LLC,120 Brindley ST Ste 7,Ithica,NY,14850,Consulting,false,24000
201840799349300329,410693979,Plus Delta Part Inc,6965 El Camino Real Suite,Carisbad,CA,92009,Consulting & Training,false,8877
201840799349300329,410693979,Blackbaud Inc,2000 daniel Island DR,Charleston,SC,29492,Consulting,false,8280
201840799349300329,410693979,false
201840799349300329,410693979,false
201811219349300231,420680372,McAllister & Quinn LLC,1030 15th St NW Ste 590,Washington,DC,20005,"See Line 2b, column (v) response",0,0,56525,0
201821039349300027,590624440,Washburn & McGoldrick LLC,24 N Bryn Mawr Av 252,Bryn Mawr,PA,19010,Assessment project,false,46883
201821039349300027,590624440,RUFFALO Noel,1025 Kirkwood Pkwy SW,Cedar Rapids,IA,52404,Phonathon,false,43150
201821039349300027,590624440,Pentera Inc,8650 Commerce Pk,Indianapolis,IN,46268,Planning and marketing,false,20910
201821039349300027,590624440,MainSpring Media Communic,P O Box 396,Bedford,NY,10506,Digital analysis & report,false,16080
201821039349300027,590624440,false
201821039349300027,590624440,false
201801319349302925,310536640,Community Counselling Service,PO Box 824885,Philadelphia,PA,19182,Consulting Services,0,0,40000,-40000
201821219349301497,410969244,Campbell & Company,One East Wacker Drive Suite 2100,Chicago,IL,60601,Professional assistance with campaign,0,0,35895,0
201821109349300902,042104229,Washburn & McGoldrick Inc,950 new loNdon road suite 210,latham,NY,12110,Fundraising Consulting,0,0,27370,0
201801149349300730,231352648,Constellation Adv LLC,82 Colonial Drive,Newtown,PA,18940,initiative,false,36000
201821149349300702,580593414,Don A Harp Jr,2720 Winding Lane,Atlanta,GA,30319,Fundraising consulting,0,0,14400,-14400
201820899349300022,260152908,SARA CATZ,PO BOX 18882,IRVINE,CA,92623,GRANT WRITING,false,55842
201820899349300022,260152908,REDMAN CONSULTING,1593 SKY PKWY,WEST LINN,OR,97068,GRANT WRITING,false,14850
201821159349300317,251125048,McAlister & Quinn,1030 15th street nw 590,washington,DC,20005,GRANT WRITING CONSULTATION,0,159500,0,159500
201821159349300317,251125048,DTI DEVELOPMENT,PO BOX 33,PITTSBURGH,PA,15230,STATE PROPOSAL SUBMISSION,0,0,40000,-40000
201811059349300416,410695527,Bentz Whaley Flessner Inc,7251 Ohms Lane,Minneapolis,MN,55439,Capital Campaign Strategies and Prospecting,0,0,61737,-61737
201821049349300017,750800691,WILSON-BENNET TECHNOLOGY,140 PROFESSIONAL DR STE 2,CABOT,AR,72023,PHONATHON,false,40436,45634,0
201841099349300424,240795495,Roberts Event Group,491 York Road,Jenkintown,PA,19046,EVENT MANAGEMENT,0,994421,20000,974421
201841159349301069,210634981,MWW GROUP LLC,ONE MEADOWLANDS PLAZA,EAST RUTHERFORD,NJ,07073,GRANT ASSISTANCE,false,15000,-15000
201841359349303004,741357323,STREET FUNDLLC,9 CHELSEA WAY,SANANTONIO,TX,78209,CONTRIBUTOR DEVELOPMENT,0,410598,120000,0
201811139349300801,240795445,CORNERSTONE GROUP,Campaign strategy,false,9250
201811139349300801,240795445,DONOR RELATIONS GURU LLC,CAMPAIGN STRATEGY,false,14000
201811139349300801,240795445,MARTS AND LUNDY,CAMPAIGN STRATEGY,false,186213
201811139349300801,240795445,STELTER COMPANY,MAILING STRATEGY,false,15644
201801319349301940,381360586,Ruffalocody LLC,5660 Greenwod Plaza Blvd,Ste 300N,Greenwood Village,CO,801112416,Phone solicitation of gifts.,0,217589,176486,41103
201821139349300632,381308480,WILSON BENETT,140 PROFESSIONAL DRIVE SUITE 2,CABOT,AR,72023,FUNDRAISING SERVICES,0,12021,15750,-3729
201801299349300645,150532082,GRENZENBACH GLIER AND ASSOCIATES,401 N MICHIGAN AVE,CHICAGO,IL,60611,Consulting,false,50482,-50482
201801299349300645,150532082,JFM Group LLC,629 FIFTH AVENUE SUITE 106,PELHAM,NY,10803,EVENT MGMT SERVICES,false,3097800,147500,2950300
201801299349300645,150532082,Community Counseling Service co LLC,461 FIFTH AVENUE,NEW YORK,NY,10017,Consulting,false,100000,-100000
201801299349300645,150532082,Prased Communications and Research,20 Sutton Place South,New York,NY,10022,Consulting,false,6000,-6000
201801299349300645,150532082,Brian Chapman,211 W 79TH ST4,NEW YORK,NY,10024,Consulting,false,59082,-59082
201801299349300645,150532082,JOHN BROWN LIMITED INC,4916 CRESTWOOD DRIVE,WACO,TX,76710,CONSULTING,false,51435,-51435
201801299349300645,150532082,CAREER DIRECTIONS,117 NORTH FIRST STREET SUITE 106,ANN ARBOR,MI,48104,CONSULTING,false,18638,-18638
201801299349300645,150532082,JAMIE RENWICK ADVISORS,30 Grace Court,Brooklyn,NY,11201,CONSULTING,false,36000,-36000
201801299349300645,150532082,CAROLYN SANZONE INC,60 HURLBURT ROAD,GREAT BARRINGTON,MA,01230,CONSULTING,false,3350,-3350
201801319349302455,250965591,GRIZZARD COMMUNICATIONS GROUP INC,229 PEACHTREE STREET NE STE 1400,ATLANTA,GA,30303,DIRECT MAIL SOLICITATION AND CONSULTING,0,145710,35187,110523
201801319349302455,250965591,MARTS & LUNDY,1200 WALNUT STREET WEST 5TH FL,LYNDHURST,NJ,07071,CONSULTING-SEE PART IV,0,0,6250,-6250
201801319349302455,250965591,PURSUANT,5151 BELT LINE ROAD SUITE 900,DALLAS,TX,75254,CONSULTING-SEE PART IV,0,0,94980,-94980
201801319349302455,250965591,RUFFALO NOEL LEVITZ,65 KIRKWOOD NO RD SW,CEDAR RAPIDS,IA,52406,CONSULTING-SEE PART IV,0,0,33518,-33518
201801319349302455,250965591,SIMPSON SCARBOROUGH,1737 KING ST STE 110,ALEXANDRIA,VA,22314,CONSULTING-SEE PART IV,0,0,50896,-50896
201801319349302455,250965591,DAVINCI DIRECT INC,36 CORDAGE PARK CIRCLE SUITE 339,PLYMOUTH,MA,02360,CONSULTING-SEE PART IV,0,0,75145,-75145
201801319349302455,250965591,GRENZEBACH GLIER & ASSOCIATES INC,401 N MICHIGAN AVE SUITE 2800,CHICAGO,IL,60611,CONSULTING-SEE PART IV,0,0,44636,-44636
201821139349300807,231365954,GENERATION,502 UNION STREET,HUDSON,NY,12534,COLLEGE ADVANCEMENT BRANDING AND MARKETING MODEL DEVELOPMENT,0,0,25000,-25000
201841369349300249,141340095,The Stelter Co,10435 New York,Des Moines,IA,50322,Mailing,false,50311
201841359349300144,221529785,Ruffalo Noel Levitz,PO Box 718,DesMoines,IA,503030718,phonathon,0,79609,31707,47902
201841359349300144,221529785,JC geever inc,32 broadway 301,new york,NY,10004,development consultant,0,0,78846,-78846
201801299349301500,570314404,Coleman Lew,326 W 10th Street,Charlotte,NC,28202,Consulting,0,0,69252,-69252
201801299349301500,570314404,Jim Hale,2005 College Street,Newberry,SC,29108,Planned Giving,0,0,15375,-15375
201841359349301234,720423889,Byron Kantrow LLC,25 Central Park West,New York,NY,10023,Advancing development efforts in New York City.,0,0,146000,-146000
201841359349301234,720423889,Marts and Lundy,Meadows Corporate Center,1200 Wall Street West,Lyndhurst,NJ,07071,Campaign Consulting,0,0,59000,-59000
201841359349301234,720423889,Ruffalo Cody Inc,PO Box 718,Des Moines,IA,50303,Manages and staffs Annual Fund call center.,0,272000,273000,-1000
201841359349304314,160743088,RUFFALO NOEL LOVITZ,PO BOX 3018,CEDAR RAPIDS,IA,52406,MANAGE THE COLLEGE PHONATHON SOLICITATIONS,0,0,64250,-64250
201801039349301300,042105776,BENTZ WHALEY FLESSNER,7251 OHMS LANE,MINNEAPOLIS,MN,55439,FEASABILITY STUDY FOR CAPITAL CAMPAIGN,0,0,16739,-16739
201841099349300449,231365966,Pacesetters Inc,759 Roble Road,Allentown,PA,18109,Management of mail/email and Experience Fund solicitations,0,3827137,63874,3763263
201841209349300804,390808497,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,CONSULTATION ON PHONATHON,0,412642,108000,0
201841359349302159,221508627,RUFFALO NOEL LEVITZ,TELEMKTING,false,65306,73229,-7922
201841359349302159,221508627,ROYALL COMPANY,RECRUITMENT,false,258389,-258389
201841359349302159,221508627,Community Counselling Servic,527 Madison Ave 5th Floor,New York,NY,10022,Strategic Advice,false,90000,-90000
201801299349303405,341018992,GRENZEBACH GLIER & ASSOCIATES,401 NORTH MICHIGAN AVENUE,CHICAGO,IL,60611,CONSULTING SERVICES,false,0,130065,-130065
201801299349303405,341018992,ROGER CERNE,7690 MOUNTAIN ASH DRIVE,CONCORD,OH,44060,Pro Solicitation,false,0,117046,-117046
201801349349305610,050258810,GRENZEBACH GLIER ASSOC,STE 2800 401 N MICHIGAN AVE,CHICAGO,IL,60611,FUNDRAISING CONSULTING,false,19627
201801349349305610,050258810,Anne Ponder Brookhouse,ONE PAGE AVE 404,ASHEVILLE,NC,28801,Fundraising Consulting,false,7058
201801349349305610,050258810,Pang Xiong,33 CAMELOT WAY,GLOCESTER,RI,02857,Fundraising Consulting,false,6248
201801349349305610,050258810,WorkingPhilanthropycom,3425 BANNERMAN RD SUITE 105-175,TALLAHASSEE,FL,32312,Fundraising Consulting,false,5464
201801349349310750,141338587,Grenzebach Glier and Associates,PO Box 775324,Chicago,IL,60677,Consulting,0,0,59204,-59204
201821349349305072,460224600,ROYALL & COMPANY,PO BOX 603519,CHARLOTTE,NC,282603519,CONSULTS ON AND MANAGES ALL ASPECTS OF ANNUAL GIVING SOLICIT,0,6966,40530,-33564
201821349349305072,460224600,CRESCENDO INTERACTIVE,7251 OHMS LN,MINNEAPOLIS,MN,55439,MANAGED AND CREATED PLANNED GIVING NEWSLETTERS AND EMAILS WH,0,0,5500,0
201821349349305067,131967321,GRANDSTAND SPORTS AND MEMORABILIA,148 MADISON AVENUE 14,NEW YORK,NY,10016,ONLINE AUCTION,1,33050,25966,7084
201821349349305067,131967321,CHARITY BUZZ,437 FIFTH AVENUE 11TH FLOOR,NEW YORK,NY,10016,ONLINE AUCTION,1,25450,5599,19851
201821349349303362,131624225,FIREFLY PARTNERS,CONSULTANT,false,12390
201821349349303362,131624225,PERRY DAVIS ASSOCIATES,CONSULTANT,false,49262
201821349349303362,131624225,WM WHITE ASSOCIATES LLC,CONSULTANT,false,62797
201821349349303362,131624225,CHARIDY,FUNDRAISING,true,6010870,126801,5884069
201821349349303362,131624225,SHEEHAN ADVISORY LLC,CONSULTING,false,57499
201801349349306125,060776644,HK Consulting,285 Fairfield Avenue,Bridgeport,CT,06604,Consulting & Grant Writing,0,0,24000,0
201801349349306125,060776644,mcallister & quinn co gavigan & Company PC,1368 N Washington Ave,Scranton,PA,18509,consulting & grant writing,0,0,122809,0
201801349349306125,060776644,Graham Pelton Associates,39 Beechwood Road,Summit,NJ,07901,Fundraising Consulting,0,0,329457,0
201801349349306260,560529961,COPPERREEF ENTERPRISES INC,GIFT OFFICE TRAINING,false,7750
201801349349306260,560529961,WASHBURN AND MCGOLDRICK LLC,CAMPAIGN CONSULTING,false,27901
201821349349310627,131693134,BUCKLEY HALL EVENTS,17-19 MARBLE AVE,PLEASANTVILLE,NY,10570,OTHER (3),false,1105019,102398,1002621
201821349349310627,131693134,BUCKLEY HALL EVENTS,17-19 MARBLE AVE,PLEASEANTVILLE,NY,10570,CONS. BALL,false,1537875,78003,1459872
201821349349310627,131693134,STETWIN CONSULTING LLC,708 THIRD AVENUE,NEW YORK,NY,10017,FOUND DIN,false,614750,63022,551728
201821349349310627,131693134,SD & A TECHNOLOGIES,5857 WEST CENTURY BLVD,LOS ANGELES,CA,90045,MEMBERSHIP,false,100000,19197,80803
201821349349303717,020222182,MCALLISTER QUINN LLC,1030 15TH STREET NW,SUITE 590 WEST,WASHINGTON,DC,20005,STRATEGIC ADVICE,false,21949,97499,-75550
201821349349303717,020222182,WASHBURN MCGOLDRICK LLC,24 N BRYN MAWR AVENUE,NUMBER 252,BRYN MAWR,PA,19010,STRATEGIC COUNSEL,false,22612,-22612
201801319349303960,840402510,WASHBURN & MCGOLDRICK,950 NEW LONDON RD STE 210,NEW YORK,NY,12110,CAMPAIGN CONSULTING,0,0,16296,0
201801319349303960,840402510,THE STELTER COMPANY,10435 NEW YORK AVE,DES MOINES,IA,53022,MARKET RESEARCH AND STRATEGY,0,0,19656,0
201801319349303960,840402510,OLOGIE,447 E MAIN ST,COLUMBUS,OH,43215,CAMPAIGN STRATEGY,0,0,96532,0
201801319349303960,840402510,REEHER LLC,165 WESTERN AVE N STE 8,ST PAUL,MN,55102,SOFTWARE AND ANALYTICS,0,0,64775,0
201801319349303960,840402510,ARTS CONSULTING GROUP INC,292 NEWBURY ST STE 315,BOSTON,MA,02115,CONSULTING AND ANALYTICS,0,0,21756,0
201801319349303960,840402510,BLACKBAUD INC,200 DANIEL ISLAND DR,CHARLESTON,SC,45015,CONSULTING AND RESEARCH,0,0,19151,0
201801349349301675,160743209,RUFFALO NOEL LEVITZ LLC,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,524063018,PHONE SOLICITAT'N,false,494380,341248,153132
201801349349309590,540505965,RUFFALO NOEL LEVITZ,SOLICITOR CONSULTING,false,155219,-155219
201821349349304642,860186050,One Accord,1018 Market St,Kirkland,WA,98033,Fundraising planning and execution,0,0,53000,-53000
201821349349304642,860186050,The Westfall Group,75 Fourteenth St NE Suite 3050,Atlanta,GA,30309,Fundraising planning and execution,0,0,19963,-19963
201821349349304642,860186050,Ravela Insights,4957 Lakemont Blvd SE Suite C-4 3,Bellevue,WA,98006,Raiser's Edge Database Project,0,0,10655,-10655
201821349349304642,860186050,PhilanthroCorp,111 S Yejon St Suite 520,Colorado Springs,CO,80903,Fundraising - Estate Planning,0,0,7500,-7500
201821349349304642,860186050,Rhode Consulting,10114 N 100th Place,Scottsdale,AZ,85258,Strategic direction for fund development programs,0,0,12600,-12600
201821289349300807,041843040,DRIVER 8 LLC,51 MELCHER ST 1ST FLOOR,BOSTON,MA,02210,CONSULTING,false,12850,0
201821289349300807,041843040,INGEBORG REICHENBACH,1 TYLER ROAD,ITHACA,NY,14850,CONSULTING,false,36966,0
201821289349300807,041843040,LIPMAN HEARNE,200 SOUTH MICHIGAN AVE 16TH FL,CHICAGO,IL,60604,CONSULTING,false,35000,0
201821289349300807,041843040,DENNIS BIDWELL,19 FORBES AVE,NORTHAMPTON,MA,01060,CONSULTING,false,9198,0
201811289349300616,240804602,MARTS & LUNDY,1200 WALL STREET WEST,LYNDHURST,NJ,07071,CONSULTING,0,0,50302,0
201821279349300407,237242844,COMMUNITY COUNSELING SERVICES CO,527 MADISON AVE,FIFTH FLOOR,NEW YORK,NY,10022,COORDINATE,false,151225,-151225
201801349349302190,620476822,Ruffalo Cody,65 Kirkwood North Rd SW,Cedar Rapids,IA,52404,Call Center,false,1227177,477219,749958
201801349349302190,620476822,Grenzebach Glier & Associates,401 N Michigan Ave Suite 2800,Chicago,IL,60611,Consulting,false,95085,-95085
201801349349302190,620476822,Washburn & McGoldrick LLC,24 N Bryn Mawr Ave 252,Bryn Mawr,PA,19010,Consulting,false,36200,-36200
201831299349302488,042103634,RUFFALO NOEL LEVITZ LLC,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,TELEFUND VENDOR,false,888174,550709,337465
201831299349302488,042103634,MARTS & LUNDY INC,1200 WALL STREET WEST,LYNDHURST,NJ,07071,STRATEGY CONSULTING,false,49035,-49035
201841299349301389,420703280,RUFFALO NOEL LEVITZ,65 KIRKWOOD N RD SW,CEDAR RAPIDS,IA,52404,OUTSOURCE OF PHONATHON,0,50805,26900,23905
201841299349301389,420703280,THE STOCKADE GROUP,650 FRANKLIN ST,SCHENECTADY,NY,12305,OUTSOURCE OF PHONATHON,0,15190,25000,-9810
201831289349301313,590624416,Marts & Lundy,1200 Wall Street West,Lyndhurst,NJ,07071,Consulting,0,0,33923,-33923
201801249349301190,560532314,Ruffalo Noel Levitz LLC,PO Box 3018,Cedar Rapids,IA,52406,Phone solicitations for Annual Fund,0,35402,31901,3501
201831309349303963,141442493,MATTHEW M DALY,327 Neipsic road,Glastonbury,CT,06033,Fundraising Consultant,false,50000
201811289349300111,526072925,avalon consulting group,2030 m st nw,washington,DC,20036,fundraising,false,758698,121484,637214
201811289349300111,526072925,donor services group,6715 sunset blvd,los angeles,CA,90028,Fundraising,false,13500,11380,2120
201801309349301215,042103580,ANNE LOCKETT ENTERPRISES,12424 WILSHIRE BLVD,LOS ANGELES,CA,90025,PRIN. GIFTS,false,28607690,191971,28415719
201801309349301215,042103580,DANILLER AND CO,3724 JEFFERSON ST,AUSTIN,TX,78731,DIRECT MAIL,false,209615,71903,137712
201801309349301215,042103580,LESTER INC,100 SOUTH SHORE DR,EAST HAVEN,CT,06512,PHONE SOLICIT.,false,129239,24527,104712
201801309349301215,042103580,MCR INC,4800 EAST 345TH ST,WILLOUGHBY,OH,44094,DIRECT MAIL,false,48624,40770,7854
201801309349301215,042103580,JOHN BROWN LIMITED INC,4916 CRESTWOOD DR,WACO,TX,76710,CONSULTING,false,315778,-315778
201811279349301476,340714629,Campbell and Company,1 East Wacker Drive,Chicago,IL,60601,Consulting,false,272909
201801309349304255,133508093,Concourse Consulting,35 sturrbridge place,scarsdale,NY,10583,fundraising,false,110000
201801309349304255,133508093,MARTS lUNDY,1200 WALL STREET WEST,LYNDHURST,NJ,07071,FUNDRAISING STRATEGIST,false,25200
201801289349301340,580568698,COXE CURRY & ASSOCIATES,191 PEACHTREE ST NE 450,ATLANTA,GA,30303,CAMPAIGN ADVISORY SERVICES,0,0,84521,-84521
201811279349300026,362191252,Advocace Media,702 S Denton Ta,Coppell,TX,75019,Messaging,false,27411
201811279349300026,362191252,false
201811279349300546,042108376,MARTS LUNDY,1200 Wall Street West 5th Floor,Lyndhurst,NJ,07071,CONSULTING,false,20896,-20896
201801289349303060,060731360,WASHBURN MCGOLDRICK,Consulting,false,19167
201811299349303311,950549600,FULCRUM PHILANTHROPY,15707 COIT ROAD STE C PMB 166,DALLAS,TX,75248,FUNDRAISING,false,120000,120000,0
201811659349300731,390806196,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,PHON-A-THON,0,22199,67836,-45637
201821249349301107,350868202,JOHNSONGROSSNICKLE ASSOCIATES,29 S PARK BLVD,GREENWOOD,IN,46143,CONSULTING,false,0,112768,-112768
201841289349301344,362167725,SD&A Teleservices Inc,5757 W Century Blvd,Los Angeles,CA,90045,Telemarketing,false,124835,109899,14936
201841309349302164,450273403,The Pelican Group,44050 Ashburn Plaza Ste 195-723,Ashburn,VA,20147,Professional Fundraising,0,10026862,924712,9102150
201811309349303246,132642091,Dwight Johnson Design,276 5th Ave 703,new york,NY,10001,annual gala,0,321475,42546,278929
201811309349302511,520595110,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,524063018,TELEMARKETING SERVICES FOR ANNUAL GIVING PROGRAMS,0,1269061,756750,512311
201811309349302511,520595110,THE WHELAN GROUP,315 W 36TH STREET,NEW YORK,NY,10018,FUNDRAISING CONSULTANT,0,0,242280,-242280
201831559349300318,720408946,2 Dukes Media,311 Calhoun Street,New Orleans,LA,70118,Fundraising.,0,152978,33000,119978
201831559349300318,720408946,Jacqueline Lyle,Private,Private,LA,70506,Ms. Lyle provided support by soliciting financial support and developing marketing and public relations plans in an effort to extend a specified residency.,0,13100,11690,1410
201841289349300619,020222120,Ruffalo Noel Levitz,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52402,Solicitation and Consulting for Fundraising,0,0,31513,-31513
201831249349300628,941698615,CHASE SOLUTIONS INC,PO BOX 1116,CENTERVILLE,MA,02632,ACQUISITION MAIL,0,1155,24653,-23498
201831249349300628,941698615,JAMES LINK,GREENWICH PHILANTROPIC ADVISORS 3,ANNAPOLIS,MD,21401,CONSULTING,0,0,55849,-55849
201821359349304307,260812968,PTM PRESIDENTIAL TRANSITION MANAGEMENT,147 COLLINGWOOD AVENUE,FAIRFIELD,CT,06825,FUNDRAISING SERVICES,0,0,44437,-44437
201831269349300303,310536715,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,TELEFUND,false,744088,314081,430007
201831269349300303,310536715,WASHBURN & MCGOLDRICK INC,950 NEW LOUDON ROAD SUITE 210,LATHAM,NY,12110,ADVANCEMENT PROGRAM ASSESSMENT,false,4448,-4448
201801359349307970,060646623,RUFFALO CODY,PO Box 718,Des Moines,IA,503030718,EXTERNAL DB,false,323623,29127,294496
201801359349307970,060646623,COMMUNITY COUNSELING SERV,PO Box 824885,Philadelphia,PA,191824885,CAMPAIGN CONSULTING,false,313115
201801359349307970,060646623,GIVECAMPUS INC,903 G ST SE,Washington,DC,20003,EXTERNAL WEBSITE,false,303329,19189,284140
201821359349309207,030179592,RuffaloCODY Holdings LLC,Ruffalo Noel Levitz,1025 Kirkwood Parkway SW,Cedar Rapids,IA,52404,Fundraising (telemarketing) services,0,95190,87119,8071
201821359349309207,030179592,Accudata Integrated Marketing,5220 Summerlin Commons Blvd,Ste 200,Fort Myers,FL,339072150,Targeted mailing list data and data analysis.,0,0,8498,-8498
201811319349301601,231355135,Ruffalo Noel Levitz,1025 Kirkwood Parkway,Cedar Rapids,IA,52404,Fundraiser,false,0,30107,0
201811349349302076,141340095,The Stelter Co,10435 New York,Des Moines,IA,50322,Mailing,false,50311
201831349349305788,141338371,The Stockade Group,650 Franklin Street,Schenectady,NY,12305,Phone Solicitation,0,86310,18765,67545
201831349349305788,141338371,Ruffalo Noel Levitz,1025 Kirkwood Pkwy SW,Cedar Rapids,IA,52404,"Consultant: direct mail, e-mail",0,38691,44778,-6087
201811939349300106,111630906,Royall Company,See part IV,false
201811349349308191,750827409,RUFFALOCODY HOLDINGS LLC,PO BOX 3018,CEDAR RAPIDS,IA,524063018,CONSULTING,0,0,71034,-71034
201811349349308191,750827409,MCALLISTER & QUINN,1030 15TH ST NW SUITE 590 WEST,WASHINGTON,DC,20005,CONSULTING,0,0,99141,-99141
201842139349301259,237135915,LAKOTA EXPRESS,287 WATER TOWER RD,KYLE,SD,57752,SOLICITING,false,1473630,801623,672007
201831349349308948,362182171,Lisa Wagner and Company Inc,PO Box 446,Batavia,IL,60510,Research likely contributors,false,0,16000,-16000
201811349349309996,042133255,RUFFALO NOEL LEVITZ LLC ANNUAL FUND,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,ANNUAL FUND SERVICES,false,97956,122759,-24803
201811319349301821,231353385,John Grossnickle and Associates Inc,29 South park Blvd,Greenwood,IN,46143,Consulting,0,0,91594,0
201811319349304331,810235407,Gonser Gerber,1776 Legacy Cir,Naperville,IL,60563,General Consult,false,78789
201811319349304331,810235407,false
201831349349306218,361408475,CAMPBELL COMPANY,CONSULTING,false,57704,-57704
201831349349306218,361408475,BENTZ WHALEY FLESSNER,CONSULTING,false,42000,-42000
201831349349306218,361408475,THE ADVISORY BOARD COMPANY,CONSULTING,false,28875,-28875
201831979349300018,510163080,BRAKELEY BRISCOE,322 WEST BELLVUE AVENUE,SAN MATEO,CA,94402,CONSULTING,false,0,27591,0
201811349349304776,410711610,TODD DEXTER & ASSOCIATES LLC,17950 PRESSTON RD 340,DALLAS,TX,75252,MARKETING,0,2651486,800616,1850870
201811349349304776,410711610,MDS COMMUNICATIONS CORPORATION,545 W JUANITA AVE,MESA,AZ,85210,TELEPHONE FUNDRAISING SERVICES,0,305022,117425,187597
201811949349301011,362167817,Alexander Ross Group,2406 Prairie Ave,Evanston,IL,60201,Fundraising campaign consultant,false,342000,-342000
201811949349301011,362167817,Elisa Lewis Kline,480 Wagner Rd,Northfield,IL,60093,Fundraising campaign consultant,false,10154,-10154
201811949349301011,362167817,Stelter,10435 New York Ave,Des Moines,IA,50322,Fundraising marketing consultant,false,119074,-119074
201811949349301011,362167817,Meeting Achievements Inc,232 E 500 N,Valparaiso,IN,46383,Symposium sponsorship solicitor,true,793035,116058,676977
201811949349301011,362167817,Marcy B Waldinger Consulting LLC,3228 West Dobson Place,Ann Arbor,MI,48105,Grant application assistance,false,111264,-111264
