object_id,ein,BsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201910789349300721,956001907,Pacific Mobile Structures,PO Box 1404,Chehalis,WA,98532,Construction,241894
201930539349300533,746066216,Coronet Food Services Inc,12980 F Adams Rd,Granger,IN,46530,Food services,295301
201910249349300826,660177776,CUMMINS CARIBBEAN LLC,206 Carretera 165,Catano,PR,00962,Electric Generators,2003867
201910249349300826,660177776,VM CONTRATISTAS ELECTRICOS CORP,PO BOX 800,MOROVIS,PR,00687,ELECTRICAL CONTRACTORS,1216455
201910249349300826,660177776,HARDROCK CONSTRUCTION & ASOC CORP,HC-71 BOX 16264,Bayamon,PR,00956,CONSTRUCTION,1196738
201910249349300826,660177776,TRIPOLI CONSTRUCTION CORP,PO BOX 11239,SAN JUAN,PR,009221239,CONSTRUCTION,841798
201910249349300826,660177776,ONEILL SECURITY & CONSULTANTS SERV INC,HC06 BOX 4068,GUAYAMA,PR,007851057,GENERAL,684930
201930669349300313,221500484,CHARTWELL DINNING,PO BOX 417632,BOSTON,MA,022417632,FOOD SERVICE,2586635
201930669349300313,221500484,R FAUCETT CONSTRUCTION INC,122 MAIN STREET,FLEMINGTON,NJ,08822,CONSTRUCTION SVCS.,1860461
201930669349300313,221500484,NATIONAL MANAGEMENT RESOURCES,PO BOX 1224,LAGRANGE,GA,30241,MAINTENANCE SERVICES,1640453
201930669349300313,221500484,ELLUCIAN COMPANY LP,4375 FAIR LAKES CT,FAIRFAX,VA,22033,INFORMATION TECH SVC.,967655
201930669349300313,221500484,ROBERT FERRILLI LLC,41 SOUTH HADDON AVENUE,HADDONFIELD,NJ,08033,INFORMATION TECH SVC.,249909
201910469349301391,440545914,FRESH IDEAS FOOD SERVICE,1000 W NIFONG BLVD,COLUMBIA,MO,65203,FOOD SERVICES,1953864
201910469349301391,440545914,BARKLEY INC,PO BOX 879948,KANSAS CITY,MO,64187,MARKETING,951763
201910469349301391,440545914,MCCOWNGORDON CONSTRUCTION,422 ADMIRAL BLVD,KANSAS CITY,MO,64106,CONSTRUCTION,949693
201910469349301391,440545914,ZIPCO CONTRACTING,4110 N CORRINGTON,KANSAS CITY,MO,64117,RESTORATION,719670
201910469349301391,440545914,HI-GENE'S JANITORIAL,PO BOX 12385,NORTH KANSAS CITY,MO,64116,JANITORIAL SERVICES,488183
201900459349301125,951958142,JOHNSON CONTROLS BUILDING AUTOMATIO,5757 N GREEN BAY AVE PO BOX 591,MILWAUKEE,WI,53201,BUILDING MAINTENANCE,1349454
201900459349301125,951958142,SERVICON SYSTEMS INC,3965 LANDMARK ST,CULVER CITY,CA,90232,JANITORIAL SERVICES,727632
201900459349301125,951958142,ANDREWS INTERNATIONAL LLC,455 N MOSS STREET,BURBANK,CA,91502,SECURITY SERVICES,671874
201900459349301125,951958142,SODEXO AFFILIATES,9801 WASHINGTON BLVD,GAITHERSBURG,MD,20878,FOOD MANAGEMENT,628632
201900459349301125,951958142,FALKEN INDUSTRIES LLC,10372 BATTLEVIEW PARKWAY,MANASSAS,VA,20109,GUARD/SECURITY SVCS,595487
201813199349301851,237001501,FORESIGHT GROUP INC,2822 N MARTIN LUTHER KING JR BLVD,LANSING,MI,48906,PRINTING SERVICES,234599
201813199349301851,237001501,TGI DIRECT,PO BOX 48507,FLINT,MI,48507,WAREHOUSE AND FULFILLMENT SERVICES,211421
201813199349301851,237001501,MCCARTHY & SMITH INC,24317 INDOPLEX CIRCLE,FARMINGTON HILLS,MI,48335,GENERAL CONTRACTOR,133677
201813199349301851,237001501,SHERIDAN BOOKS INC,613 E INDUSTRIAL DRIVE,CHELSEA,MI,48118,PRINTING SERVICES,125710
201833169349303383,462931956,Cauldwell Wingate Co LLC,380 Lexington Avenue,NEW YORK,NY,10168,Construction,1639372
201833169349303383,462931956,Radiology Advantage New Jersey PA,3805 East Bell Road Suite 5500,PHOENIX,AZ,85032,Radiology Services,1287566
201833169349303383,462931956,Diker A V Contracting Corp,20 Elvira Court,STATEN ISLAND,NY,10306,CONSTRUCTION,1014112
201833169349303383,462931956,Ronald Schimidt Associates PA,222 Grand Avenue,ENGLEWOOD,NJ,07631,Architectural design,859021
201833169349303383,462931956,Allegiance Billing Consulting LL,333 Jericho Turnpike Suite 102,JERICHO,NY,11753,Billing & Collection,776252
201803189349310405,420680452,EDGE COMMERCIAL LLC,3155 SE MIEHE DR,GRIMES,IA,50111,CONSTRUCTION,12935726
201803189349310405,420680452,THE IOWA CLINIC,5950 UNIVERSITY AVE,WEST DES MOINES,IA,50266,HEALTHCARE SERVICES,7741987
201803189349310405,420680452,ASSOCIATED ANESTHESIOLOGISTS PC,1215 PLEASANT ST SUITE 400,DES MOINES,IA,50309,ANESTHESIOLOGY SERVICES,3448222
201803189349310405,420680452,GRAHAM CONSTRUCTION CO INC,421 GRAND AVE,DES MOINES,IA,50309,CONSTRUCTION,2951336
201803189349310405,420680452,MAYO COLLABORATIVE SERVICES LLC,200 1ST STREET SW,ROCHESTER,MN,55905,LABORATORY SERVICES,2799749
201843189349301319,351148835,Royall and Company,1920 East Parham Road,Richmond,VA,232282206,College Marketing,259999
201843189349301319,351148835,Marrmt Sodexo,PO Box 360170,Pittsburgh,PA,152516170,Campus Food Service Provider,1212610
201843189349301319,351148835,University Edge,130 South Dixie Way,South Bend,IN,46637,Additional Student Housing,357919
201843189349301319,351148835,BradleyCompany LLC,112 W Jefferson Blvd,South Bend,IN,46601,Campus Bldg Maintenance,437994
201843189349301319,351148835,University Catering,602 Grace Hall,Notre Dame,IN,46556,Campus Food Service,437603
201843189349301214,521547103,SECURAMERICA LLC,DEPT 40277 PO BOX 740209,ATLANTA,GA,30374,SECURITY SERVICES,892825
201843189349301214,521547103,ROBERT HALF INTERNATIONAL INC,12400 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,STAFFING SERVICES,577488
201843189349301214,521547103,MAGNET DIRECT,45 BRAINTREE HILL OFFICE PARK STE,BRAINTREE,MA,02184,DIRECT MAILING AND FUNDRAISING ASSIST.,346795
201843189349301214,521547103,ANSWERS CLEANING LLC,901 S HIGHLAND ST SUITE 348,ARLINGTON,VA,22204,CLEANING SERVICES,288760
201843189349301214,521547103,KAG TECHNOLOGY SOLUTIONS INC,3415 HAMILTON STREET SUITE 4,HYATTSVILLE,MD,20782,IT SERVICES,152190
201803189349312310,141338428,MEDICAL STAFFING NET,PO BOX 840292,DALLAS,TX,752840292,AGENCY LABOR STAFFING,7794103
201803189349312310,141338428,CERNER CORPORATION,PO BOX 959156,ST LOUIS,MO,631959156,INFORMATIONAL TECHNOLOGY,2335470
201803189349312310,141338428,BERKELEY RESEARCH GROUP LLC,2200 POWELL STREET,EMERYVILLE,CA,94608,CONSULTING SERVICE,1845845
201803189349312310,141338428,CLARUS LINEN SYSTEMS,60 GRIDER STREET,BUFFALO,NY,14215,LINEN/LAUNDRY SERVICES,1260548
201803189349312310,141338428,CARDIOLOGY ASSOCIATE OF SCHENECTADY,2546 BALLTOWN RD SUITE 300,SCHENECTADY,NY,12309,PHYSICIAN SERVICES,1157536
201920459349301587,591146751,Thompson Hospitality,1741 Business Center Drive,Reston,VA,20190,Food Service,1322245
201920459349301587,591146751,Sodexo Inc & Affiliates,9801 Washington Boulevard,Gaithersburg,GB,Facilities Management,809947
201920459349301587,591146751,Community Rehabilitation Center,623 Beechwood Street,Jacksonville,FL,32206,Social Services,144182
201920459349301587,591146751,Allied Universal LLC,161 Washington Street Suite 600,Conshohocken,PA,19428,Security Services,794569
201920459349301587,591146751,SecureSI,9016 Philips Highway,Jacksonville,FL,32256,Information Technology Support,234689
201930449349300103,750950119,Hearon Electric,8222 Zadar Ave Suite 1,Lubbock,TX,79424,Electrical,232786
201930449349300103,750950119,Lee Lewis Construction,PO Box 65197,LUBBOCK,TX,79464,Construction,2098523
201930449349300103,750950119,Jonathan Gomez,3307 CR 7550,LUBBOCK,TX,79423,Construction,215841
201930449349300103,750950119,Scott Collier Construction,2202 Ave E,Lubbock,TX,79404,Construction,2397326
201930449349300103,750950119,Robert Nail,9017 CR 7310,Wolfforth,TX,79382,Construction,287518
201930449349300038,390806325,JM BRENNAN INC,PO 2127,MILWAUKEE,WI,53201,PLUMBING & HVAC CONTRACTOR,928964
201930449349300038,390806325,AVI SYSTEMS,3275 INTERTECH DRIVE SUITE 500,BROOKFIELD,WI,53045,"AUDIOVISUAL DESIGN, INTEGRATION AND SUPP",811745
201930449349300038,390806325,JENZABAR,1450 TECHNOLOGY DRIVE,HARRISONBURG,VA,22802,HIGHER EDUCATION SOFTWARE,625109
201930449349300038,390806325,BWBR ARCHITECTS INC,380 ST PETER ST SUITE 600,ST PAUL,MN,55102,ARCHITECTURAL CONTRACTOR,584916
201930449349300038,390806325,BLACKBOARD INC,650 MASSACHUSETTS AVE NW 6TH FLOOR,WASHINGTON,DC,20001,HIGHER EDUCATION SOFTWARE,455355
201833179349301503,251065148,BON APPETIT MANAGEMENT COMPANY,2730 SAND HILL ROAD SUITE 100,MENLO PARK,CA,94025,FOOD SERVICE MGMT,6150243
201833179349301503,251065148,VASCO SPORTS CONTRACTORS,4270 STERITILE ST SE,MASSILLON,OH,44646,CONSTRUCTION SERVICES,1035998
201833179349301503,251065148,RENICK BROTHERS,PO BOX 94,SLIPPERY ROCK,PA,16057,CONSTRUCTION SERVICES,836699
201833179349301503,251065148,MOMENTUM BUILDERS,PO BOX 49,MERCER,PA,16137,CONSTRUCTION SERVICES,508560
201833179349301503,251065148,SMITH BROTHERS AGENCY,116 FEDERAL ST,PITTSBURGH,PA,15212,WEBSITE CREATION SERVICES,451595
201833179349301318,222325405,Cayuga Anesthesia Associates PLLC,101 Dates Drive,Ithaca,NY,14850,Anesthesiology Services,3826905
201833179349301318,222325405,Navigant Consulting,150 North Riverside Plaza,Suite 2100,Chicago,IL,60606,Revenue Cycle Services,3473556
201833179349301318,222325405,Conway Construction of Ithaca Inc,1465 Dryden Road,Freeville,NY,13068,Construction Contractor,2549554
201833179349301318,222325405,Mayo Collaborative Services Inc,PO Box 9146,Minneapolis,MN,55480,Laboratory Services,2305183
201833179349301318,222325405,Fastaff LLC,5700 South Quebec Street,Suite 300,Greenwood Village,CO,80111,Short Term Staffing,2211016
201910449349301681,943204136,SODEXO INC,1300 N VERMONT AVE,LOS ANGELES,CA,90027,FOOD SERVICES,2485820
201910449349301681,943204136,JD MATHEWS,92220 RANCHO HILLS DR,GILROY,CA,95020,CONSTRUCTION,445641
201910449349301681,943204136,GACHINA LANDSCAPE MGMT INC,1130 OBRIEN DR,MENLO PARK,CA,94025,LANDSCAPING SVCS.,304832
201910449349301681,943204136,GENESIS BUILDING SVCS,PO BOX 25360,SAN MATEO,CA,94402,JANITORIAL SERVICES,279766
201910449349301681,943204136,ALLIED UNIVERSAL SECURITY SVCS,PO BOX 31001-2374,PASADENA,CA,911102374,SECURITY GUARD SVCS.,205217
201900449349301255,391399196,Miron Construction,1471 McMahon Road,Neenah,WI,54956,Construction,9745272
201900449349301255,391399196,Royall and Company,1920 East Parham Rd,Richmond,VA,23228,Enrollment Consulting,496041
201900449349301255,391399196,Follett Higher Education Group,100 Grant St,De Pere,WI,54115,Bookstore Management,415187
201900449349301255,391399196,Performa Inc,124 N Broadway,De Pere,WI,54115,Architecture,398261
201900449349301255,391399196,CDW Government Inc,75 Remittance Drive,Suite 1515,Chicago,IL,606751515,IT Services,355057
201910189349301356,566049935,ARAMARK SERVICES INC,1255 CRESCENT GREEN DR STE 210,CARY,NC,27318,FOOD SERVICE,5421086
201910189349301356,566049935,CM BLACK CONSTRUCTION COMPANY,797 DAVIDSON DRIVE NE,CONCORD,NC,28025,CONSTRUCTION,2552391
201910189349301356,566049935,MARTIN CONTRACTING NC LLC,2824 SMITHFIELD DR,MONROE,NC,28110,CONSTRUCTION,2418104
201910189349301356,566049935,ROYALL & COMPANY,PO BOX 603519,CHARLOTTE,NC,28260,STUDENT RECRUITING,1078972
201910189349301356,566049935,YATES CHREITZBERG HUGHES ARCHITECTS,70350NORTHWINDS DR NW,CONCORD,NC,28025,ARCHITECTS,543725
201920449349301027,160909446,LAMAR TEXAS LIMITED PARTNERSHIP,PO BOX 96030,BATON ROUGE,LA,70896,ADVERTISING,113475
201920329349300837,231352691,WOHLSEN CONSTRUCTION COMPANY,P O BOX 4612,LANCASTER,PA,17604,GENERAL CONTRACTOR ROWAN HALL PROJECT,1837133
201920329349300837,231352691,GOOD PLUMBING HEATING AC INC,737 HAGEY CTR DR UT D,SOUDERTON,PA,18964,PLUMBING CONTRACTOR,411386
201920329349300837,231352691,GOLDHORN ELECTRICAL CONSTRUCTION,20 COMMERCE DRIVE,ASTON,PA,19014,ELECTRICAL CONTRACTOR,351007
201920329349300837,231352691,INDIAN VALLEY MASONRY CO INC,51 N SECOND STREET,SOUDERTON,PA,18964,MASONRY CONTRACTOR,283992
201920329349300837,231352691,TERRASOL ENERGIES INC,P O BOX 748202 FILE 748202,LOS ANGELES,CA,900748202,SOLAR PANELS AND INSTALLATION,218455
201910249349301151,231501197,IDEA HUT,617 STOKES ROAD,MEDFORD,NJ,08055,157014
201910249349301151,231501197,CARE PROVIDERS INSURANCE,NSM INSURANCE GROUP,555 NORTH LANE,CONSHOHOCKEN,PA,19428,128064
201910289349300681,420680466,SODEXO INC,10 EARHART DRIVE,WILLIAMSVILLE,NY,14221,DINING SERVICES,5380338
201910289349300681,420680466,OPUS DESIGN BUILD LLC,10350 BREN ROAD WEST D,MINNETONKA,MN,55343,CONSTRUCTION,2330416
201910289349300681,420680466,MERIT CONTRACTING INC,4750 HIGHWAY 63 NORTH,ROCHESTER,MN,55906,CONSTRUCTION,1164002
201910289349300681,420680466,ROYAL & COMPANY,1920 E PARHAM RD,RICHMOND,VA,23228,RECRUITING/MARKETING,501338
201910289349300681,420680466,WERNER ELECTRIC SUPPLY,PO BOX 856890,DECORAH,IA,52101,ELECTRICAL CONTRACTOR,170261
201813189349303776,262037695,EMORY UNIVERSITY,1599 CLIFTON ROAD,3RD FLOOR,ATLANTA,GA,30322,MEDICAL,115357452
201813189349303776,262037695,MOREHOUSE SCHOOL OF MEDICINE,720 WESTVIEW DRIVE NW,ATLANTA,GA,30310,MEDICAL,32494337
201813189349303776,262037695,RANDSTAD,P O BOX 416692,BOSTON,MA,02241,TEMPORARY STAFFING,21921820
201813189349303776,262037695,ARAMARK,24863 NETWORK PLACE,CHICAGO,IL,60673,CLEANING,11732495
201813189349303776,262037695,MORRISON MANAGEMENT SPECIALISTS,P O BOX 102289,ATLANTA,GA,30342,DIETARY,5693733
201813199349309851,741180155,FIVE CONTRACTORS-CONSOLIDATED WITH,METHODIST HOSPITAL GROUP,HOUSTON,TX,77030,SEE EXPLANATION IN SCHEDULE O,322854566
201940729349300444,570314374,SODEXO INC & AFFILIATES,PO BOX 360170,PITTSBURGH,PA,152626170,FOOD AND FACILITY SERVICES,5722605
201940729349300444,570314374,WO BLACKSTONE & CO INC,PO BOX 88,COLUMBIA,SC,29202,PLUMBING SERVICES,1070283
201940729349300444,570314374,CAROLINA TAP & BORE INC,2430 MORNINGSIDE DRIVE,WEST COLUMBIA,SC,29169,WATER LINE UPGRADE,516733
201940729349300444,570314374,RICOH PROFESSIONAL SERVICES,PO BOX 532530,ATLANTA,GA,303532530,COPIER SERVICES,475651
201940729349300444,570314374,AERCOR WIRELESS INC,2600 EAGAN WOODS DRIVE ST 260,EAGAN,MN,55121,NETWORK HARDWARE,296467
201940729349300424,611124267,CIGNEX DATAMATICS INC,2350 MISSION COLLEGE BLVD,SUITE 490,SANTA CLARA,CA,95054,IT CONSULTING & SUPPORT SERVICES,365437
201940729349300424,611124267,THE DAVEY TREE EXPERT COMPANY,PO BOX 94532,CLEVELAND,OH,441014532,GOLF MANAGEMENT SERVICES,287420
201940729349300424,611124267,ROSSTARRANT ARCHITECTS,101 OLD FAYETTE AVENUE,LEXINGTON,KY,40502,ARCHITECTURAL SERVICES,215195
201940729349300424,611124267,HEARTLAND COMMUNICATIONS CONSULTATION,360 GREENHAEN COURT,ELIZABETHTOWN,KY,42701,CONSULTING SERVICES,132263
201920779349300837,620475691,The Athletic Shop,1211 Latta Street,Chattanooga,TN,37406,Supplies,168866
201920779349300837,620475691,Metz Culinary Mgmt Inc,Two Woodland Drive,Dallas,PA,18612,Food Services,2977284
201920779349300837,620475691,Interstate Mechanical Contractors,3200 Henson Road,Knoxville,TN,37921,General Contractor,254599
201920779349300837,620475691,NRCCUA,PO Box 1616,3651 NE Ralph Powell Rd,Lee Summit,MO,64063,Consulting,329436
201920779349300837,620475691,Premier Transportation,1500 Breda Drive,Knoxville,TN,37918,Transportation Services,181595
201910469349301941,954579025,GLOBAL COMPANY INC,5923 ETIWANDA AVE 2,TARZANA,CA,91356,CLINICAL PROCUREMENT,168000
201910469349301941,954579025,SIE CONSULTANTS,11927 GORHAM UNIT 102,LOS ANGELES,CA,90049,CONSULTING SERVICES,161000
201813189349307481,390806297,BON APPETIT,PO BOX 37613,BOONE,IA,500374613,BOARDING COSTS/FOOD,4894090
201813189349307481,390806297,THE BOLDT COMPANY,100 WEST LAWRENCE STREET,APPLETON,WI,54912,CONSTRUCTION,695112
201813189349307481,390806297,FOUNDATION FOR INTERNATIONAL EDUCATION,114 CROMWELL ROAD,LONDON,GB,UK,SW7 4ES,LONDON PROGRAM,547350
201813189349307481,390806297,INSTITUTE FOR INT'L EDUCATION OF STUDENT,33 W MONROE STREET SUITE 2300,CHICAGO,IL,60603,OFF CAMPUS PROGRAMS,476945
201813189349307481,390806297,ASSOCIATED COLLEGES OF THE MIDWEST,11 E ADAMS STREET,CHICAGO,IL,60603,OFF CAMPUS PROGRAMS,356663
201930079349300353,344428207,SOL HARRISDAY ARCHITECTURE,6677 FRANK AVE NW,NORTH CANTON,OH,44720,ARCHITECTURAL SVS,396380
201930079349300353,344428207,SODEXO AND AFFILIATES,3000 N MERIDIAN ST,INDIANAPOLIS,IN,46208,FOOD SERVICES,1757516
201930079349300353,344428207,TREE OF LIFE BOOKSTORES LLC,1500 SOUTH,MARION,IN,46953,TEXTBOOKS,349563
201930079349300353,344428207,RUFFALO NOEL LEVITZ,PO BOX 718,DE MOINES,IA,50303,RECRUITING SERVICES,159900
201930079349300353,344428207,MILLSTREAM KENEDY GRAPHIC SOLUTIONS,1631 BROAD AVE,FINDLAY,OH,45840,PRINTING SERVICES,150832
201803189349308260,136192377,40 Rector Condomium,295 Madison Avenue 2nd FL,New York,NY,10017,Common Area Maintena,1102081
201803189349308260,136192377,ACSA,PO Box 416799,Boston,MA,02241,Benefit Consolidatio,1129432
201803189349308260,136192377,Bond Schoeneck & King PLLC,1 Lincoln Center,Syracuse,NY,13202,Consultant,164932
201803189349308260,136192377,Triangle Plaza Hub LLC,30-56 Whitestony Expressway,Whitestone,NY,11354,Common Area Maintena,123405
201813189349304906,210634462,Torcon Inc,328 Newman Springs Rd,RED BANK,NJ,07701,CONSTRUCTION,10262709
201813189349304906,210634462,Trimedx LLC,5451 Lakeview Pkwy S Dr,INDIANAPOLIS,IN,46268,Engineering Svcs,6935574
201813189349304906,210634462,ATOS Medical,Dept CH 17589,PALATINE,IL,600557589,IT Services,5231041
201813189349304906,210634462,Nthrive Inc,PO BOX 733492,DALLAS,TX,75373,BILLING SERVICES,3877998
201813189349304906,210634462,VARIAN MEDICAL SYSTEMS,3100 HANSEN WAY,PALO ALTO,CA,94304,IT SERVICES,3356055
201813199349307886,310621866,Southview Orthopedic Center Management L,201 Seaboard Lane Suite 100,Franklin,TN,37067,Healthcare Services,20470224
201813199349307886,310621866,Kettering Anesthesia Associates Inc,3500 Pentagon Blvd Suite 200,Dayton,OH,45431,Healthcare Services,7537201
201813199349307886,310621866,University of Cincinnati,2830 Victory Parkway,Cincinnati,OH,45206,Healthcare Services,4556403
201813199349307886,310621866,Teamhealth Inc,7111 Fairway Dr Suite 450,Palm Beach,FL,33418,Healthcare Services,4173505
201813199349307886,310621866,South Dayton Acute Care Consultants,33 West Rahn Road,Dayton,OH,45429,Healthcare Services,3952747
201813189349310421,350892672,AMERISOURCEBERGEN DRUG CORP,6305 LA SALLE DRIVE,LOCKBOURNE,OH,431379260,PHARMACY SUPPLIER,27514810
201813189349310421,350892672,COMMUNITY HEALTH NETWORK,1500 N RITTER AVE,INDIANAPOLIS,IN,46219,EPIC INFO SYSTEMS,9402033
201813189349310421,350892672,CONCORDANCE HEALTHCARE SOLUTIONS LL,85 SHAFFER PARK DRIVE,TIFFIN,OH,44883,MEDICAL SUPPLIER,5636270
201813189349310421,350892672,SHOOK CONSTRUCTION COMPANY,4977 NORTHCUTT PLACE,DAYTON,OH,45413,CONSTRUCTION,4059222
201813189349310421,350892672,CROWE HORWATH LLP,225 WEST WACKER DRIVE SUITE 2600,CHICAGO,IL,60606,CONSULTING,2969855
201843189349309659,391620530,BELLIN HOSPITAL,744 WEBSTER AVE,GREEN BAY,WI,54301,"SUPPORT FOR ACCOUNTING, HR, ADMINISTRATI",110086
201843199349301599,560554230,VANNOY CONSTRUCTION,PO BOX 635,JEFFERSON,NC,28640,CONSTRUCTION SERVICES,18999994
201843199349301599,560554230,CROSS COUNTRY STAFFING,PO BOX 404674,ATLANTA,GA,30384,STAFFING SERVICES,10800960
201843199349301599,560554230,RODGERS BUILDERS INC,PO BOX 18446,CHARLOTTE,NC,28216,CONSTRUCTION SERVICES,9748797
201843199349301599,560554230,LABORATORY CORPORATION OF AMERICA HOLDIN,PO BOX 12140,BURLINGTON,NC,27216,LAB SERVICES,9557289
201843199349301599,560554230,CROTHALL HEALTH CARE INC,955 CHESTERBROOK BLVD STE 300,WAYNE,PA,19087,FACILITY SERVICES,9407939
201813189349308681,550357045,Sharon Spratt,51 Darlington Road,Beaver Falls,PA,150103014,Nurse Anesthetist Services,202913
201813189349308681,550357045,Glen Dale Medicine & Pediatrics,426 8th Street Suite 202,Glen Dale,WV,260381451,Hospitalist Services,197439
201813189349308681,550357045,Casey McFarland,69441 Absalom Drive,Martins Ferry,OH,439359717,Nurse Anesthetist Services,178728
201813189349308681,550357045,Robert Wade MD,1001 3rd Street,Moundsville,WV,260411655,Hospitalist Services,171725
201813189349308681,550357045,Jamie Etzel MD,426 8th Street Suite 201,Glen Dale,WV,260381451,Hospitalist Administrative Services,158255
201803179349308380,472237488,Horizon Media Inc,PO Box 10409,Newark,NJ,071930409,Marketing Professional Services,32162949
201803179349308380,472237488,USA800 Inc,9808 East 66th Terrace,Raytown,MO,64133,Call Center Services,3480317
201803179349308380,472237488,BARRIE D'ROZARIO DILORENZO,400 1ST AVE N,Ste 220,MINNEAPOLIS,MN,55401,Marketing Professional Services,3417054
201803179349308380,472237488,ALLIED UNIVERSAL SECURITY SERVICES,1551 N TUSTIN AVE,Ste 650,SANTA ANA,CA,92705,Security Services,2374832
201803179349308380,472237488,AL ROSS SIGN GROUP,9901 REGAL ROW,HOUSTON,TX,77040,Contractor Services,1037950
201813199349320006,221487307,TORCON INC,8 NEWMAN SPRINGS ROAD,RED BANK,NJ,07701,GENERAL CONTRACTOR,22271511
201813199349320006,221487307,HDR ARCHITECTURE,8404 INDIAN HILLS DRIVE,OMAHA,NE,68114,ARCHITECTURAL,6011720
201813199349320006,221487307,BERGEN ANESTHESIA GROUP PC,500 WEST MAIN STREET SUITE 16,WYCKOFF,NJ,07481,ANESTHESIA,4664125
201813199349320006,221487307,NAVIGANT CONSULTING INC,150 NORTHR RIVERSIDE SUITE 2100,CHICAGO,IL,60606,CONSULTING,1886247
201813199349320006,221487307,VALLEY INSTITUTE FOR PAIN,1 VALLEY HEALTH PLAZA 3RD FLOOR,PARAMUS,NJ,07652,PAIN MANAGEMENT,1589800
201813189349311951,750818183,All Elements Heating & Air LLC,3623 South Garrett Street,Marshall,TX,75672,HVAC Contractor,360009
201813189349311951,750818183,ABL Educational Enterprises Inc,P O Box 40486,Baton Rouge,LA,70835,Food Service,349459
201813189349311951,750818183,Aladdin Food Management Services,300 South Tryon Street Suite 400,Charlotte,NC,28202,Food Service,4867025
201813189349311951,750818183,American Prison Data Systems PBC,601 West 26th Street Suite 325,New York,NY,10001,Software Services,221900
201813189349311951,750818183,Jenzabar,P O Box 55018,Boston,MA,022055018,Software Services,364397
201823189349311107,430654874,MEDSYS GROUP LLC,5465 LEGACY DRIVE SUITE 550,PLANO,TX,75024,NURSE COVERAGE,1520187
201823189349311107,430654874,MERAMEC EMERGENCY PHYSICIANS,PO BOX 677979,DALLAS,TX,752677979,PHYSICIAN COVERAGE,1157101
201823189349311107,430654874,CHG MEDICAL STAFFING RN NETWORK,PO BOX 974088,DALLAS,TX,753974088,RN CONTRACTORS,1052952
201823189349311107,430654874,MMODAL SERVICES LTD,PO BOX 538504,ATLANTA,GA,303538504,LICENSE FEES,906005
201823189349311107,430654874,AMERICAN REALTY CAPITAL HEALTHCARE,200 DRYDEN ROAD STE 1100,DRESHER,PA,19025,RENT,812602
201843199349303374,470378779,THE NEBRASKA MEDICAL CENTER,4350 DEWEY AVE,OMAHA,NE,68105,SOFTWARE SUPPORT,5219920
201843199349303374,470378779,SS PSYCHIATRY GROUP,4110 HARGORD STREET,GRAND ISLAND,NE,68803,PHYSICIAN COVERAGE,1257813
201843199349303374,470378779,MCKESSON,BOX 98347,CHICAGO,IL,60693,SOFTWARE SUPPORT,735942
201843199349303374,470378779,HURON HEALTHCARE,550 W VAN BUREN STREET,CHICAGO,IL,60607,SOFTWARE CONSULTANT,735029
201843199349303374,470378779,HOSPITAL HOUSEKEEPING SYSTEMS,216 E 4TH ST,AUSITN,TX,78701,HOUSEKEEPING,626135
201833179349307968,136171197,CHANGE HEALTHCARE LLC,PO BOX 572490,MURRAY,UT,841572490,BILLING SERVICES,10622838
201833179349307968,136171197,CROWELL MORING,PO BOX 75509,BALTIMORE,MD,212755509,LEGAL,3152133
201833179349307968,136171197,SEQUENOM INC,DEPT LA 24114,PASADENA,CA,911854114,LAB TESTING,2908700
201833179349307968,136171197,CJS SOLUTIONS GROUP LLC,PO BOX 628370,ORLANDO,FL,328628370,IT CONSULTANT,2704791
201833179349307968,136171197,PATH,PO BOX 900922,SEATTLE,WA,98121,CONSULTANTS,2631370
201910789349300126,710239383,NELSON CONSTRUCTION,PO BOX 1554,MALVERN,AR,72104,CONSTRUCTION,1012039
201910789349300126,710239383,ERWIN & COMPANY,6311 RANCH DRIVE,LITTLE ROCK,AR,72212,AUDIT,104350
201843539349301019,952113260,KING'S COLLEGE,448 S HILL ST SUITE 1115-1118,LOS ANGELES,CA,90013,STUDENT RECRUITMENT,2005151
201843539349301019,952113260,BON APPETIT,100 HAMILTON AVE STE 400,PALO ALTO,CA,94301,"CATERING, MEAL PLANS, CAFE",977986
201843539349301019,952113260,SSC SERVICE,1845 MIDPARK ROAD,KNOXVILLE,TN,37915,FACILITIES MAINTENANCE,658294
201843539349301019,952113260,DIVERAGEIT,2980 COLUMBIA STREET,TORRANCE,CA,90503,IT CONSULTANT,309678
201843539349301019,952113260,PARISH GROUP (THE),2 TRAIL RIDGE ROAD,ASHEVILLE,NC,28804,MARKETING,111195
201900739349300015,410693977,MCGOUGH CONSTRUCTION CO INC,2737 FAIRVIEW AVE N,ST PAUL,MN,55113,CONSTRUCTION,10003646
201900739349300015,410693977,DIVERSIFIED CONTRACTORS INC,PO BOX 10506,FARGO,ND,58106,CONSTRUCTION,668842
201900739349300015,410693977,MARCO TECHNOLOGIES LLC,4510 HEATHERWOOD RD,ST CLOUD,MN,56302,PRINTING SERVICES,341571
