object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,ExclsnAmt
201823139349301402,350895832,CAFETERIA REVENUE,722210,366454,366454
201823139349301402,350895832,GIFT SHOP,453220,122178,122178
201931349349301633,391453493,MISCELLANEOUS REVENUE,900099,246259,246259
201931349349301633,391453493,LIBRARY USE FEES,531120,29969,29969
201941429349300429,742016083,MISCELLANEOUS INCOME,900099,92318,92318
201941429349300429,742016083,COMMISSION REVENUE,900099,2885,2885
201941429349300429,742016083,GUILD INCOME,900099,2500,2500
201931349349307733,591392749,REGISTRATION,355,355
201931349349307733,591392749,SALE OF CDS/DVDS,2315,2315
201931349349307733,591392749,SALE OF T-SHIRTS,321,321
201823549349300332,221487307,VALLEY HEALTH PHARMACY,621990,2685470,888281,1797189
201823549349300332,221487307,FOOD SERVICES,621990,1929757,1929757
201823549349300332,221487307,PURCHASE DISCOUNTS AND REBATES,621990,1722872,1722872
201823549349301102,237032625,MUSEUM INCOME,99141,99141
201911359349311496,710437657,OTHER INCOME,621110,499855,499855
201911359349311496,710437657,STUDIES INCOME,621110,376608,376608
201911359349311496,710437657,JURY PAY REIMBURSEMENT,621110,390,390
201911359349311821,910565553,Accommodation,721000,197653,0,197653,0
201911359349313256,941196198,ADMIN FEES,611600,91667,91667
201911359349313256,941196198,SERVICE CHARGES,611600,41985,41985
201911359349313256,941196198,LAW SCHOOL MISC,611600,32257,32257
201930179349300818,480554341,FARM INCOME,111998,26671,26671
201931209349301243,160743140,RIT Inn and Conference Center,721110,4036523,0,4036523,0
201931209349301243,160743140,Bookstore Commissions,451211,971660,0,0,971660
201931209349301243,160743140,Parking,812930,1435942,1432636,3306,0
201931349349307983,231653718,AUXILIARY SERVICES AND OTHER,721000,1197306,1197306
201931349349307983,231653718,BOOKSTORE COMMISSIONS,721000,132298,132298
201931349349307983,231653718,VENDING REVENUE,721000,13143,13143
201930149349300798,383364284,OTHER REVENUE,22673,22673
201900739349301200,952594166,Other Revenue,900099,243948,243948
201900739349300245,440589787,GAIN (LOSS) ON FUNDS HELD IN TRUST,900099,248372,248372
201901269349300335,240795445,ALL OTHER REVENUE,900099,349534,349534
201900749349301420,314379584,0,0,0,0
201900749349301420,314379584,0,0,0,0
201900749349301420,314379584,0,0,0,0
201900749349301245,860702049,MISCELLANEOUS,61609,61609
201900369349300745,610444671,MISCELLANEOUS,900099,209098,209098
201900369349300745,610444671,FITNESS CENTER,900099,52754,52754
201930399349300443,620544854,STUDENT HOUSING,531110,778770,778770
201930399349300443,620544854,OTHER INCOME,611710,79781,79781
201920459349300032,390977529,Recovery of Debt,900099,6520,6520
201933169349301648,540506331,SALES OF NON-MEDICAL GOODS,900099,451327,451327
201933169349301648,540506331,DIETARY SALES,722210,22596,22596
201912819349301521,941254638,COST RECOVERY / MISC,900099,13526,13526
201911299349300846,660379122,CONTINUED MEDICAL EDUCATI,900004,106661,106661
201911299349300846,660379122,EDUCATIONAL SERVICES,900004,100000,100000
201911299349300846,660379122,OTHER INCOME,900004,221078,221078
201933159349302223,310785684,CAFETERIA,722514,882262,882262
201933159349302223,310785684,CMS Care Management Fees,900099,583871,583871
201933159349302223,310785684,Employee Pharmacy,446110,1238598,1238598
201843199349301564,210662542,CHILD CARE,624410,734399,734399
201843199349301564,210662542,CAFETERIA/VENDING MACHINE REVENUE,722514,48905,48905
201843199349301564,210662542,TELEPHONE,517000,21304,21304
201901159349300130,050470320,OTHER INCOME,900099,32722,32722
201901099349301000,931022351,OTHER INCOME,900099,104092,104092
201921149349300707,231352648,FORFEIT STUDENT DEPOSITS,611710,21175,21175
201921149349300707,231352648,TRANSCRIPT INCOME,611710,19675,19675
201921149349300707,231352648,PARKING FEE/PERMITS,812930,6360,6360
201940449349300979,470384159,OTHER INCOME,611310,147414,147414
201910739349301401,240795406,SUMMER CAMPS/CONFERENCES,611710,257939,80573,177366
201910739349301401,240795406,OUTSIDE PRINTING REVENUE,561439,96203,96203
201910739349301401,240795406,STUDENT PARKING/FINES,812930,75395,75395
201910789349300721,956001907,Workers Comp Refund,524298,30564,30564
201930539349300533,746066216,Other Income,900099,100423,100423
201910249349300826,660177776,External Subsidiaries,900099,228196,45391,182805,0
201910249349300826,660177776,Other Sources,900099,2305037,2305037,0,0
201910249349300826,660177776,Auxiliary Enterprise,900099,18531052,18531052,0,0
201930669349300313,221500484,INSURANCE PROCEEDS,611310,1229359,1229359
201930669349300313,221500484,SUMMER YOUTH CAMP,721214,601593,321013,280580
201930669349300313,221500484,ACCT CORRECTIONS,611310,357404,357404
201910249349300111,431658069,MISCELLANEOUS,900099,8221,8221
201932779349301408,942830046,Other income,611430,1862,1862
201910469349301391,440545914,OTHER REVENUE,900099,185617,185617
201920109349300147,233102135,OTHER INCOME,15361,15361
201833169349303383,462931956,CAFETERIA/COFFEE SHOP & VENDING INCOME,722514,523291,0,0,523291
201833169349303383,462931956,PARKING INCOME,812930,104115,0,0,104115
201833169349303383,462931956,MEDICAL RECORDS & X-RAY COPIES,541900,13998,0,0,13998
201920109349301707,362170142,OTHER INVESTMENT INCOM,523000,28811,28811
201920109349301707,362170142,BEQUEST,900099,175,175
201803189349310405,420680452,MISCELLANEOUS REVENUE,900099,3992986,3992986
201803189349310405,420680452,CHILDCARE SERVICES,624410,1564144,1564144
201803189349310405,420680452,CAFETERIA/FOOD SVCS,722210,113061,44771,68290
201803189349312310,141338428,340B REVENUE,900099,6233280,6233280
201803189349312310,141338428,FOOD SERVICES REVENUE,900099,1537053,1537053
201803189349312310,141338428,INVESTMENTS,900099,-643565,-660153,16588
201920459349301587,591146751,Other income,900099,3083950,3083950
201930449349300103,750950119,OIL & GAS WORKING INTERES,1767,1767
201930449349300038,390806325,SUMMER CONFERENCES,721000,512801,512801
201930449349300038,390806325,OTHER INCOME,900099,-346510,-346510
201833179349301503,251065148,MISC INCOME,900099,766502,760643,5859
201833179349301503,251065148,SUMMER CONFERENCE/RENTALS,531390,303418,303418
201833179349301318,222325405,Other Revenue,622000,936038,780777,155261,0
201833179349301318,222325405,Cafeteria Meals Revenue,722212,1320129,0,0,1320129
201910339349300006,611103422,RADIO STATION INCOME,149324,149324
201910449349301681,943204136,OTHER REVENUE,900099,1200638,1200638
201930539349300638,621669683,MISCELLANEOUS,900099,1787,1787
201910189349301356,566049935,GOLF COURSE,713910,549572,549572
201910189349301356,566049935,CAMPS & CONFERENCES,713940,160236,110495,49741
201910189349301356,566049935,ATHLETIC INCOME,611310,131731,131731
201920449349301027,160909446,BOOKSTORE COMMISSIONS,561439,13221,13221
201920449349301027,160909446,TRAINING FEES,611710,4375,4375
201920449349301027,160909446,MISCELLANEOUS,611710,3782,3782
201920449349300622,430764111,MISCELLANEOUS INCOME,900099,36292,36292
201920449349300622,430764111,INSURANCE PROCEEDS,900099,28819,28819
201920329349300837,231352691,SUMMER TRAINING,900099,17910,17910
201920329349300837,231352691,STUDENT GOVERNMENT,900099,14564,14564
201920329349300837,231352691,PARKING FEES,900099,8871,8871
201910249349301151,231501197,226539,226539,226539
201910289349300681,420680466,FACILITY USAGE FEES,611310,533607,533607
201910289349300681,420680466,SUMMER PROGRAMS,721000,439152,439152
201910289349300681,420680466,FINES & FORTFEITURES,611310,185752,185752
201940679349300114,461812625,MISCELLANEOUS REVENUE,50199,50199
201813189349303776,262037695,RENTAL INCOME,900099,2865720,0,0,2865720
201813189349303776,262037695,CONTRACTED SVCS - EMS,900099,1907634,1907634,0,0
201813189349303776,262037695,INCOME - CITY OF ATLANTA WATER,900099,5632836,5632836,0,0
201813199349309851,741180155,OTHER INCOME,900099,18446752,18446752
201813199349309851,741180155,PATIENT FOOD SERVICES,900099,10514935,14488,10500447
201813199349309851,741180155,PATIENT PARKING,812940,5169331,5169331
201940729349300424,611124267,Corporate Cost Allocation,611710,136200,136200
201940729349300424,611124267,Transportation Fees,611710,27522,27522
201940729349300424,611124267,Rebate Revenue,900099,536,536
201920779349300837,620475691,Campus Vending,900099,88735,88735,0,0
201920779349300837,620475691,Fines and Fees,923110,209159,209159,0,0
201910469349301941,954579025,MISCELLANEOUS INCOME,22192,22192
201813189349307481,390806297,MISCELLANEOUS,611710,409675,391218,18457
201843199349309869,454620000,FORGIVENESS OF DEBT,900099,15325000,15325000
201843199349309869,454620000,INSURNACE PROCEEDS,900099,280341,280341
201843199349309869,454620000,MISCELLANEOUS INCOME,900099,87159,87159
201803189349308260,136192377,BAD DEBT RECOVERY,200206,200206
201803189349308260,136192377,Miscellaneous Revenue,91859,91859
201803189349308260,136192377,Prior year corrections,85035,85035
201813189349304906,210634462,CAFETERIA/COFFEE/GIFT SHOP,900099,5869637,5869637
201813189349304906,210634462,AIR/GROUND TRANSPORT/PARKING,900099,8394179,8394179
201813189349304906,210634462,JOINT VENTURES,900099,-864880,-864880
201813199349307886,310621866,Other real estate activities,531390,3472,3472
201813189349310421,350892672,MISCELLANEOUS,621110,11195508,587867,10607641
201813189349310421,350892672,PHARMACY SALES,621110,1179694,1179694
201813189349310421,350892672,CAFETERIA / VENDING,621110,3085794,3085794
201843199349301599,560554230,MISCELLANEOUS,900099,4527914,4623500,-95586
201843199349301599,560554230,CAFETERIA,722514,4088554,4088554
201843199349301599,560554230,CHILD DEVELOPMENT,624410,1734340,335575,1398765
201813189349308681,550357045,Cafeteria Income,900099,182221,182221
201813189349308681,550357045,Cash Discounts,900099,24189,24189
201813189349308681,550357045,Use Tax Refund,900099,15154,15154
201813199349320006,221487307,VALLEY HEALTH PHARMACY,621990,2685470,888281,1797189
201813199349320006,221487307,FOOD SERVICES,621990,1929757,1929757
201813199349320006,221487307,PURCHASE DISCOUNTS AND REBATES,621990,1722872,1722872
201813189349311951,750818183,Other Income,900099,94480,94480
201823189349311107,430654874,GAIN ON BOND REFUNDING,900099,435583,435583
201843199349303374,470378779,CAFETERIA,722210,577684,577684
201843199349303374,470378779,PARTNERSHIP INCOME,621610,169928,169928
201843199349303374,470378779,CATERING,722320,116467,116467
201843169349302169,134025667,Other Income,611600,17337,17337
201833179349307968,136171197,TRANSITION SERVICES,551114,2646368,2646368
201833179349307968,136171197,8 EAST 102ND STREET MANAGER LLC,525990,474340,474340
201833179349307968,136171197,PARKING GARAGE,611710,2386156,2386156
201910789349300126,710239383,AUXILIARY REVENUE,611710,791797,769490,22307
201910789349300126,710239383,CHANGE VALUE SPLIT INTEREST AGREE,611710,691015,691015
201910789349300126,710239383,GATE RECEIPTS,611710,46726,46726
201803199349302110,382030679,MISCELLANEOUS INCOME,2235,2235
201843539349301019,952113260,MISCELLANEOUS,900099,94402,94402
201843539349301019,952113260,RECOVERY OF INDIRECT COSTS,900099,53969,53969
201900739349300015,410693977,OTHER REVENUE,900099,425292,425292
201900739349300015,410693977,ADVERTISING,541800,65329,65329
201803199349301330,210634484,CAFETERIA/DIETARY,900099,1788245,1788245
201813189349309901,160743134,PHARMACY REVENUE,446110,9204326,9204326
201813189349309901,160743134,CAFETERIA/CAFE & CATERING,722210,2897496,2897496
201803199349301775,141338413,GAIN ON INVESTMENT IN ISNENY,621990,370895,370895
201803199349301775,141338413,INVESTMENT IN YANKEE ALLIANCE,2372184,2306332,65852
201803199349301775,141338413,INVESTMENT IN BLUEPOINT,-192735,-21117,-171618
201803199349307730,560529972,REFUNDS & OTHER INCOME,900099,451315,451315
201803409349301005,954559065,OTHER REVENUE,12111,12111
201843189349304869,752684723,SETTLEMENT PROCEEDS,150000,150000
201833189349310308,810994377,MISCELLANEOUS,900099,23341,23341
201823189349308682,550643304,UML Lab Fees,621500,3544146,1073290,2470856
201823189349308682,550643304,Outpatient Pharmacy,621110,44253247,44253247
201823189349308682,550643304,Cafeteria,900099,6587987,6587987
201843199349320654,521241927,MISCELLANEOUS,900000,1531,1531
201813189349312621,150532245,POPULATION HEALTH,900099,2023735,2023735
201813189349312621,150532245,TUITION AND FEES,900099,1831777,1831777
201813189349312621,150532245,CAFETERIA SALES,900099,983782,983782
201931349349301278,591083502,Grande Oaks LLC,713910,4378442,45627,4332815
201803199349312665,550753754,Affiliate Transfer,900099,6497101,6497101
201931309349302053,560532144,OTHER INCOME,611710,195075,10800,184275
201803389349300605,370661231,FITNESS CENTER,900099,105623,105623
201803389349300605,370661231,MISCELLANEOUS,900099,51960,51960
201803389349300605,370661231,VENDOR COMMISSIONS,900099,40497,40497
201813189349310886,470724387,MISCELLANEOUS INCOME,611710,245468,245468
201833189349302038,132635819,OTHER INCOME,900099,-2,-2
201803179349307970,135564934,CONTRACT PHARMACY REVENUE,900099,15506306,15506306
201803179349307970,135564934,DRUG STUDIES & RESEARCH,900099,8004146,8004146
201803179349307970,135564934,VITAL ACCESS PROVIDER REVENUE,900099,1112797,1112797
201803199349315015,111635088,CAFETERIA & COFFEE SHOP,722514,470687,470687
201803199349315015,111635088,MEANINGFUL USE EHR INCENTIVE,900099,422602,422602
201803199349315015,111635088,PHYSICIAN SERVICES REVENUE,621110,339912,339912
201813199349302226,570828733,340B Prescription Drug,900099,6742463,6742463
201813199349302226,570828733,Cafeteria & Vending,722210,1746150,1746150
201813199349302226,570828733,Miscellaneous Revenue,900099,806411,539197,267214
201931349349308178,314379459,LOSS FROM PARTNERSHIPS,525990,-505961,-505961
201931349349308368,231352630,MISCELLANEOUS REVENUE,900099,16279224,13555175,2724049
201931349349308368,231352630,APPLICATION SERVICE PR,541519,3731884,3731884
201931349349308368,231352630,ADVERTISING REVENUE,900099,6560,6560
201940739349300829,420680335,BRACKET HOUSE,721310,67939,56936,11003
201940739349300829,420680335,ATHLETICS,900099,30528,30528
201940739349300829,420680335,HLTP FITNESS CENTER,713940,3300,3300
201931029349300713,370661217,Miscellaneous revenue,900099,110178,104168,6010,0
201931029349300713,370661217,Parking,900099,21505,21505,0,0
201931029349300713,370661217,Transcripts,900099,12378,12378,0,0
201931279349300908,470376525,OTHER REVENUE,900099,622377,622377
201803189349304600,710236856,CAFETERIA REVENUE,900099,5929633,498494,5431139
201803189349304600,710236856,SPRINGHILL SURGERY K-1,621400,685845,685845
201803189349304600,710236856,DRUG STORE REVENUE,446110,663070,663070
201813199349301541,581494136,DISTRIBUTION FROM PARTNERSHIP,17050,17050
201813199349301541,581494136,MISCELLANEOUS,13620,13620
201930719349300818,561212691,OTHER INCOME,611310,5898,5898
201931039349300328,030179424,STUDENT LOAN INTEREST,900099,190642,190642
201901299349301245,582032904,PHARMACY/RETAIL PHARMACY,446199,17572872,89281,17483591
201901299349301245,582032904,CAFETERIA,621990,5470154,5470154
201901299349301245,582032904,LAB OUTREACH,621990,571638,571638
201803189349308420,160743102,OTHER,900099,1997022,1997022
201803189349308420,160743102,PT AND OCCUPATIONAL HEALTH,900099,843172,843172
201803189349308420,160743102,DISCOUNTS/REBATES,900099,809773,809773
201833139349301108,596605703,VENDING MACHINE,900099,7265,7265
201833139349301108,596605703,COPY SERVICES,900099,1292,1292
201833139349301108,596605703,VIRTUAL BOOKSTORE COMMISSION,900099,201,201
201833139349301123,541547408,MISC. SERVICES,900099,2412470,2412470
201833139349301123,541547408,INCOME FROM S CORP,900099,648396,648396
201833139349301123,541547408,OTHER,900099,290912,-192529,-15964,499405
201901309349304190,580566243,OTHER MISCELLANEOUS,900099,1084084,1084084
201843189349304009,362169147,CAFETERIA REVENUE,722514,9381565,9381565
201843189349304009,362169147,MISCELLANEOUS,621999,839939,839939
201843189349304009,362169147,GIFT SHOP,812930,800104,800104
201911359349307716,741277664,Music Lesson Fees,900099,120463,120463
201911359349307716,741277664,Student Club Fees,900099,37425,37425
201911359349307716,741277664,International Students Fees,900099,51557,51557
201911359349307736,381359081,MISCELLANEOUS INCOME,900099,438089,438089
201931369349300018,381357980,SPECTATOR SPORTS,711210,102236,102236
201931369349300018,381357980,MUSICAL PERFORMANCES,711130,64872,64872
201940419349300454,430610813,ENDOWMENT INCOME,935940,935940
201940419349300454,430610813,OTHER INCOME,611710,424912,424912
201901159349301475,132553815,MISCELLANEOUS,611310,57498,57498
201901159349301475,132553815,PROMOTIONAL REVENUE,611310,49052,49052
201901159349301475,132553815,ID CARDS REVENUE,611310,17727,17727
201813199349317311,364195126,CAFETERIA SALES,722514,3284022,23509,3260513
201813199349317311,364195126,GIFT SHOP & AUXILIARY,453220,650102,650102
201813199349317311,364195126,ADMINISTRATION,900099,5302384,5302384
201931349349305773,160743900,Research,541712,549290,549290,0,0
201931349349305773,160743900,Athletics & Equestrian,711210,276030,276030,0,0
201931349349305773,160743900,Student Loan Interest,611710,310278,310278,0,0
201833189349306178,570341191,Other Income,900099,274143,274143
201803199349309250,660258919,GAIN ON INSURANCE RECOVERY,6570033,6570033
201803199349309250,660258919,E.H.R. INCENTIVE,1258076,1258076
201901309349304510,310544271,MISC INCOME,900099,11003,11003
201901309349304510,310544271,BAD DEBT RECOVERY,900099,2129,2129
201901309349304510,310544271,ACTUARIAL ADJUSTMENT,900099,-50993,-50993
201901309349304340,570314408,STANDARD CANDY K1,900099,385636,385636
201901309349304340,570314408,NATIONAL COLLEGIATE TRUSTS K-1,900099,3887,3887
201901309349304305,581357177,TRUSTEES THEATER,711110,641394,641394
201901309349304305,581357177,BOOKSTORE MGMT AGREEMENT,451211,440252,440252
201901309349304305,581357177,INSURANCE PROCEEDS,900099,439566,439566
201931349349310718,231416559,MISCELLANEOUS,900099,727,727
201931339349303113,650807808,OTHER REVENUE,27087,27087
201931339349303113,650807808,INTEREST INCOME,720,720
201931359349311938,591157081,ANCILLARY REVENUE,900099,107771,107771
201931359349311938,591157081,ADVERTISING REVENUE,900099,90514,90514
201931359349311938,591157081,LOSS ON BOND REFUNDING,900099,-455909,-455909
201901209349301465,660277132,"OTHER REVENUES, NET",715034,715034
201901209349301465,660277132,RECOVERY OF ACC WRITTEN-OFF,258056,258056
201901209349301465,660277132,EDU SUPPORT SERV. AND ACT.,196256,196256
201911349349307661,610444788,GAIN ON EXIT FROM NMTC TRANSACTIO,900099,943471,943471
201901309349304720,952786163,ROOM AND BOARD,611710,2102856,2102856
201901309349304720,952786163,MISCELLANEOUS REVENUE,611710,422032,422032
201901309349304720,952786163,PARKING PERMITS,900099,170858,170858
201931369349301008,060766747,Misc revenue,46480,46480
201911349349306696,042152671,MISCELLANEOUS INCOME,611110,48542,48542
201901319349300415,352158366,Rec-Fitness Center,713940,38366,0,38366,0
201901319349300415,352158366,Illinois Farmland,531190,93939,0,93939,0
201901319349300415,352158366,5Core Media,900099,33408,0,0,33408
201911359349303976,231382408,QUITCLAIM DEED AMORTIZATION,900099,85472,85472
201911349349301436,581047430,OTHER INCOME,611430,1558,1558
201901359349304795,060646973,Utilities,221000,11762660,11762660
201901359349304795,060646973,Parking,812930,13897305,5348166,8549139
201931339349300343,251024358,ATHLETIC REVENUE,611710,2417011,2417011
201931339349300343,251024358,CATERING,722320,1155666,11847,1143819
201931339349300343,251024358,BARN SALE,900099,250000,250000
201931059349300608,231352674,STUDENT HEALTH INSURANCE,900099,776259,776259
201931059349300608,231352674,UNIVERSITY PRESS EXTERNAL INCOME,511190,255805,255805
201931059349300608,231352674,FITNESS CENTER,713940,84584,46034,38550
201901309349301750,620483210,MISCELLANEOUS REVENUE,900099,265497,265497
201901309349301750,620483210,SPECIAL EVENTS INCOME,900099,33281,33281
201901309349301750,620483210,VENDING MACHINE INCOME,900099,4722,4722
201911349349301751,530196640,ROOM AND BOARD,721310,2444808,2444808
201911349349301751,530196640,MISCELLANEOUS,900099,464080,464080
201911349349301751,530196640,ATHLETIC MBRSHP FEES,713940,137378,137378
201931339349303848,231352661,Earned Discounts,900099,401265,0,0,401265
201931339349303848,231352661,Management and Consulting Fees,900099,25815,0,0,25815
201931339349303848,231352661,Cost Recovery,900099,101098,0,0,101098
201931309349304203,870212470,Annuity Liability Adjust,525990,232087,232087
201931309349304203,870212470,Interest-Accts Receivable,525990,131218,131218
201931309349304203,870212470,Other Revenue,141816,141816
201931339349306093,610458355,CONTRACTS & OTHER EXCHANGE TRANSA,900099,610491,610491
201931339349306093,610458355,LUCE CENTER,713940,39643,39643
201911349349309336,990272261,OTHER INCOME,900099,279892,279892
201911349349309336,990272261,BOOKSTORE INCOME,900099,53301,53301
201911239349300421,390806202,INVESTMENT INCOME BENEFICIAL INTE,900099,625000,625000
201911239349300421,390806202,CELL TOWER LEASE,900099,21770,21770
201911239349300421,390806202,MANAGEMENT SERVICES - CHES,561000,12000,12000
201931059349301338,231526668,OTHER INCOME,900099,394455,5588,388867
201931059349301338,231526668,INSURANCE REIMBURSEMENT,900099,120926,120926
201931059349301338,231526668,DIXON ATHLETIC CENTER MEMBERSHIPS,713940,62615,62615
201931059349301403,420707124,OTHER INCOME,611310,100648,100648
201931059349301618,141338562,PASS-THROUGH ENTITIES,900099,240217,240217
201900639349300210,590624458,Advertising,523000,49967,49967
201900639349300210,590624458,Coach Appearances,541800,35000,35000
201911239349300801,231657958,CHILD DEVELOPMENT CENTER,611310,224916,224916
201911239349300801,231657958,MEAL REVENUE,722210,154155,154155
201911239349300801,231657958,FINES AND FEES,900099,31626,31626
201911349349301301,132642091,PROCEEDS FROM INSURANC,900099,35000,35000
201911349349301301,132642091,MISCELLANEOUS INCOME,900099,22989,22989
201931359349311623,060761704,GRANT IDC,900099,1487066,1487066
201931359349311623,060761704,AMORTIZATION OF CAPITAL CONTRIBUTIONS,900099,1248749,1248749
201931359349311623,060761704,ATHLETIC REVENUE,900099,305613,305613
201911349349307641,237225104,OTHER SPECIAL EVENTS,900099,63916,63916
201911349349307641,237225104,OTHER REVENUE,900099,42597,42597
201911349349307641,237225104,PUBLICATION,511190,16757,16757
201931339349304198,223431049,CAFETERIA REVENUE,722514,620291,620291
201931339349304198,223431049,OTHER PROGRAM SERVICE REVENUE,622110,252703,252703
201911349349309416,610444695,AUXILIARY ENTERPRISES REVENUE,611710,4912265,4912265
201911349349309416,610444695,OTHER INSTITUTIONAL PROGRAMS,611710,196246,196246
201911349349309416,610444695,ATHLETICS,713940,164162,164162
201911239349300216,231177930,CONFERENCES & SUMMER CAMPS,611600,348575,83000,265575
201911239349300216,231177930,BOOKSTORE COMMISSIONS,900099,81201,81201
201911239349300216,231177930,OTHER INCOME,900099,40760,40760
201931309349304918,042103552,MISCELLANEOUS,611710,195762,195762,0,0
201931309349305053,560529933,OTHER INCOME,611710,607880,607880
201931309349305083,430652675,MISCELLANEOUS REVENUE,900099,247122,247122
201941229349301334,240795460,Student Fees & Fines,611310,154933,154933,0,0
201941229349301334,240795460,Miscellaneous,611310,143918,132199,0,11719
201921349349306707,841029228,OTHER REVENUE,900099,143310,143310
201921349349306707,841029228,UBI FROM K-1S,900099,-2319,-2319
201911349349303891,750995027,Other Income,900099,61083,61083
201931269349300118,135562167,OTHER INCOME,900099,267673,267673
201931309349305363,741161941,OTHER REVENUES,611710,507892,507892
201931309349305363,741161941,"FINES, PENALTIES & OTHER FEES",611710,42511,42511
201941229349301604,221500645,NCAA/CONFERENCE DISTRIBUTIONS,900099,4041000,4041000
201941229349301604,221500645,ATHLETICS TICKET SALES,900099,2459000,2459000
201941229349301604,221500645,PARKING,812930,1640000,1640000
201931689349300733,132590811,MISCELLANEOUS INCOME,611519,2635,2635
201901339349306400,030179419,MISCELLANOUS,56217,56217
201931359349306618,340714689,MISC INCOME,900099,347736,347736
201931359349303083,131624067,SETTLEMENT AGREEMENT PROCEEDS,900099,1241586,1241586
201931359349303083,131624067,VENDING MACHINE,900099,18090,18090
201931359349303083,131624067,MISCELLANEOUS REVENUE,900099,47035,47035
201901359349301310,237227990,SETTLEMENTS/OTHER REFUNDS,900099,243202,243202
201901359349301310,237227990,ALUMNI PROGRAMS,900099,73170,73170
201901359349301310,237227990,PUBLICATION/COURSE MATERIALS,900099,53495,53495
201911349349307041,042103567,PRIOR DEFERRED REVENUE EARNED,900099,331000,331000
201911349349307041,042103567,RETAINED DEPOSITS,900099,98277,98277
201911349349307041,042103567,VENDING COMMISSIONS,900099,90518,90518
201931339349306788,450323401,OTHER REVENUE,611600,135437,135437
201931359349301878,550561496,OTHER INCOME RECEIPTS,3455,3455
201931289349301768,250965576,Loss on Disposal of Fixed Assets,900099,-490050,-490050,0,0
201931289349301768,250965576,Miscellaneous Income,900099,267925,267925,0,0
201931289349301768,250965576,Student Events,900099,28192,28192,0,0
201901339349305650,941279798,WATER SYSTEM,900099,669,669
201901359349303745,221487164,ENDOWMENT TRUST INCOME,900099,727300,727300
201901359349303745,221487164,INTO DREW PROGRAM FEES,900099,530147,530147
201901359349303745,221487164,METHODIST INCOME,900099,353628,353628
201941359349309854,720642832,FOOD SERVICES,611310,430009,430009
201941359349309854,720642832,ACADEMIC TRIP REVENUE,611310,281440,281440
201941359349309854,720642832,FOOD SCIENCE,611310,32694,32694
201901359349303750,440545813,CAFETERIA INCOME,722210,2382805,2382805
201901359349303750,440545813,BOOKSTORE INCOME,611710,100936,100936
201901359349303750,440545813,ATHLETIC INCOME,900099,68641,68641
201931359349305223,810420980,In-Kind,53114,53114
201931359349305223,810420980,Other Revenue,202549,202549
201931359349304958,510067938,CAFETERIA,900099,1447393,1447393
201931359349304958,510067938,NMH MED ONCOL REIMBURSEMENT,900099,628229,628229
201931359349304958,510067938,DISTRIBUTION INCOME,900099,627992,24651,603341
201931289349302063,141468399,0,0,0,0
201931289349302063,141468399,0,0,0,0
201931289349302063,141468399,0,0,0,0
201911359349302421,020274509,BAD DEBT RECOVERY,611710,1970722,1970722
201911359349302421,020274509,STUDENT INSURANCE,611710,1169837,1169837
201911359349302421,020274509,PERKINS REVENUE & CLOSEOUTS,611710,294883,294883
201940469349301774,131624158,Other,900099,836399,836399
201940469349301774,131624158,Mortgage Interest,900099,344693,344693
201940469349301774,131624158,Reimbursement of Costs,900099,249826,249826
201941359349311659,237434499,Other income,900099,167444,167444
201941359349311659,237434499,Endowment income appropriated for operations,900099,1014186,1014186
201941359349311639,810235407,CAMPS,721310,143718,143718
201941359349311639,810235407,HEALTH CLUB,713940,89880,89880
201941359349311639,810235407,ADVERTISING,900099,2500,2500
201930819349301128,910567740,Related Party Revenue,900099,-522712,-522712
201911359349302941,540505940,MISCELLANEOUS PROGRAMS,900099,860350,860350
201911359349302941,540505940,SUMMER PROGRAM,900099,325186,325186
201911359349302941,540505940,LANGUAGE ACADEMY,900099,168473,168473
201911359349301301,840402510,OTHER REVENUE,611710,1444635,456958,987677
201911359349301301,840402510,CHILDCARE CENTER,611710,863693,373299,490394
201941299349300349,650683159,Other Income,611710,67658,67658
201931269349301128,480547846,PARTNERSHIP INVESTMENT INCOME,111000,-23,-23
201931269349301128,480547846,GAIN ON CANCELLATION OF DEBT,900099,349183,349183
201931269349301128,480547846,COMMUNITY REC CLASSES,900099,21422,21422
201921309349300547,480543772,ALL OTHER MISC REVENUE,900099,1052245,3790,1048455
201921309349300547,480543772,TRANSCRIPT FEES,611710,35069,35069
201921309349300547,480543772,COMMISSIONS,541900,32729,32729
201901339349301125,930461940,TRANSPORTATION INCOME,900099,121319,121319
201901339349301125,930461940,MISCELLANEOUS,900099,87052,87052
201901339349301125,930461940,VENDOR INCOME,900099,67517,67517
201931339349303508,421264647,340B REVENUE,622110,9509643,9509643
201931339349303508,421264647,CAFETERIA,722514,1064681,1064681
201931339349303508,421264647,PHARMACY REVENUE,446110,10307348,9508778,798570
201930989349301303,260152908,Other Miscellaneous Revenue,900099,28797,28797
201911349349302061,240795686,"FEES, FINES AND COST RECOVERY",900099,630837,16875,613962
201941359349309929,362755187,OTHER,900099,5370,5370
201931339349306858,030179593,OTHER INCOME,900099,251604,251604
201931299349300028,381359083,PE CENTER USER FEES,713940,139927,139927
201901339349306460,541061178,Bookstore Commissions,451211,245156,0,245156,0
201901339349306460,541061178,Chg Value Split Interest Agreement,523999,-38829,0,0,-38829
201911359349308141,141338587,Auxiliary Revenue,900099,1367420,1367420,0,0
