object_id,ein,RcpntBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,RcpntTbl_RcpntEIN,RcpntTbl_IRCSctnDsc,RcpntTbl_CshGrntAmt,RcpntTbl_PrpsOfGrntTxt
201820089349300342,010211497,Waterville Main Street,PO Box 945,Waterville,ME,04901,010544901,501(c)(3),30200,0,general support
201820089349300342,010211497,Waterville Opera House Assoc,93 Main Street,Waterville,ME,04901,510159481,501(c)(3),21085,0,general support
201820089349300342,010211497,KVCS-Waterville Public Schools,25 Messalonskee Ave,Waterville,ME,04901,611592446,21000,0,general support
201820089349300342,010211497,Georges River Land Trust,8 North Main Street,Suite 200,Rockland,ME,04841,010424837,501(c)(3),20000,0,general support
201820089349300342,010211497,Central Maine Growth Council,50 Elm Street,Waterville,ME,04901,010546258,15000,0,general support
201820089349300342,010211497,Friends of Quarry Road,PO Box 362,Fairfield,ME,04937,273918525,501(c)(3),15000,0,general support
201820089349300342,010211497,Mid-Maine Homeless Shelter,PO Box 2612,Waterville,ME,04901,010425115,501(c)(3),10767,0,general support
201820089349300342,010211497,Waterville Reg Arts & Comm Ctr,Waterville Creates,177 Main Street,Waterville,ME,04901,010505433,501(c)(3),10000,0,general support
201820089349300342,010211497,University of Chicago,PO Box 4110,Carol Stream,IL,601974110,362177139,501(c)(3),7500,0,general support
201820089349300342,010211497,Hardy Girls Healthy Women Inc,177 Main Street,Waterville,ME,049030821,010538121,501(c)(3),7000,0,general support
201840389349301314,410693960,Hamline Midway Coalition,1558 West Minnehaha Ave,Saint Paul,MN,55104,411395272,501(c)3,20000,0,General support
201743129349300134,540715569,CENTRA HEALTH FOUNDATION,1920 ATHERHOLT ROAD,LYNCHBURG,VA,24501,541604094,501(C)(3),505000,CHARITABLE CONTRIBUTION
201743129349300134,540715569,JOHNSON HEALTH CENTER,320 FEDERAL STREET,LYNCHBURG,VA,24504,541287905,501(C)(3),160000,RENTAL RENTAL CONTRIBUTION
201743129349300134,540715569,ACADEMY OF FINE ARTS,600 MAIN STREET,12th Floor,LYNCHBURG,VA,24504,237061145,501(C)(3),25000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,AMAZEMENT SQUARE,27 9TH STREET,LYNCHBURG,VA,24504,541713204,501(C)(3),60000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,ALTAVISTA YMCA,PO BOX 149,ALTAVISTA,VA,24517,540895639,501(C)(3),45960,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,AMERICAN HEART ASSOCIATION,4217 PARK PLACE COURT,12th Floor,GLEN ALLEN,VA,23060,135613797,501(C)(3),15000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,BEDFORD COMMUNITY HEALTH FOUNDATION INC,321 N BRIDGE ST,Suite 201,BEDFORD,VA,24523,541088024,501(C)(3),12500,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,BROOK HILL RETIREMENT CENTER FOR HORSES INC,7289 BELLEVUE ROAD,12th Floor,FOREST,VA,24551,542058686,501(C)(3),7500,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,CENTRAL VIRGINIA FOUNDATION FOR ECON EDUC & IMPR,2015 MEMORIAL AVENUE,LYNCHBURG,VA,24501,541255814,501(C)(3),50000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,DIAMOND HILL BAPTIST CHURCHWELLNESS MINISTRY,1415 GRACE STREET,PO BOX 1125,LYNCHBURG,VA,24504,541225949,501(C)(3),7000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,FREE CLINIC OF CENTRAL VIRGINIA,1016 MAIN STREET,LYNCHBURG,VA,24504,541420756,501(C)(3),250000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,INSTITUTE FOR PUBLIC HEALTH (PITTSYLVANIA-DANVILLE,1301 CONNECTICUTE AVE,WASHINGTON,DC,20036,463039129,GOVT,25000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,JAMERSON FAMILY YMCA,801 WYNDHURST DRIVE,LYNCHBURG,VA,24502,540505924,501(C)(3),43840,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,LYNCHBURG REGIONAL AIR SHOW INC,1065 AIRPORT ROAD,LYNCHBURG,VA,24502,275044415,501(C)(3),15000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,LYNCHBURG REGIONAL BUSINESS ALLIANCE,2015 MEMORIAL AVENUE,LYNCHBURG,VA,24501,540165020,501(C)(6),30000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,MEDICAL SOCIETY OF VIRGINIA,2924 EMERYWOOD PARKWAY,RICHMOND,VA,23294,521394768,501(C)(3),10000,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,PITTSYLVANIA COUNTY PARKS & RECREATION,18 DEPOT STREET,PO BOX 426,CHATHAM,VA,24531,546001508,GOVT,46592,CHARITABLE CONTRIBUTION CHARITABLE CONTRIBUTION
201743129349300134,540715569,UNITED WAY OF CENTRAL VIRGINIA,1010 MILLER PARK SQUARE,LYNCHBURG,VA,24501,540505923,501(C)(3),80000,CHARITABLE CONTRIBUTION
201743149349303094,230868160,FAMILY SERVICES INC,2700 8TH AVE,ALTOONA,PA,16602,231533374,501C3,40000,OPERATIONS.
201743149349303094,230868160,THE COMMUNITY AT HOLY FAMILY MANOR INC,301 BELLEVUE ROAD,PITTSBURGH,PA,15229,841658772,501C3,210000,TUITION/FINANCIAL/FINANCING ASSISTANCE. STAFF HOUSING ASSISTANCE/EDUCATION PROGRAMS. PLAYGROUND UPGRADES.
201743149349303094,230868160,HOLY FAMILY INSTITUTE,8235 OHIO RIVER BLVD,PITTSBURGH,PA,15202,250984606,501C3,65000,PARENT-CHILD PROGRAM FUNDING.
201743149349303094,230868160,NAZARETH ACADEMY GRADE SCHOOL,4701 GRANT AVE,PHILADELPHIA,PA,19114,752322450,501C3,45000,TUITION ASSISTANCE.
201743149349303094,230868160,SISTERS PLACE,418 MITCHELL AVENUE,CLAIRTON,PA,15025,251728330,501C3,30000,FAMILY EDUCATION PROGRAMS.
201743149349303094,230868160,ST LEONARDS HOME,601 MONTGOMERY ST,HOLLIDAYSBURG,PA,16648,251460742,501C3,81800,EMPLOYEE HEALTH INSURANCE AND ASSISTANCE TO LOW INCOME RESIDENTS.
201743149349303094,230868160,NAZARETH ACADEMY HIGH SCHOOL,4001 GRANT AVENUE,PHILADELPHIA,PA,19114,231908022,501C3,76200,TUITION ASSISTANCE.
201743149349303094,230868160,HOLY FAMILY UNIVERSITY,9801 FRANKFORD AVENUE,PHILADELPHIA,PA,19114,231501197,501C3,15000,TUITION ASSISTANCE.
201743149349303094,230868160,CATHOLIC CHARITIES INC OF ALTOONA-JOHNSTOWN,1300 12TH AVENUE PO BOX 1349,ALTOONA,PA,16603,530196617,501C3,15000,EMERGENCY FINANCIAL ASSISTANCE PROGRAM.
201743149349303094,230868160,HABITAT FOR HUMANITY,1410 NORTH ALLEGHENY STREET,HOLLIDAYSBURG,PA,16648,261669825,501C3,55000,OPERATION IMPROVEMENTS. SERVING 250 FAMILIES.
201743149349303094,230868160,FOCUS PITTSBURGH FREE HEALTH CTR,2228 CENTRE AVENUE,PITTSBURGH,PA,15219,264427803,501C3,25000,HEALTH CARE & EDUCATION FOR NEEDY INDIVIDUALS. SERVED 197 ADULTS.
201743149349303094,230868160,SAINT VINCENT DEPAUL,793 MONASTERY ROAD,HOLLIDAYSBURG,PA,16648,250965567,501C3,5000,"CARE FOR CREATION GARDEN PROJECT, SERVED 2700 INDIVIDUALS"
201713129349301526,340714585,ALICE FLAHERTY EXCELLENCE IN NURSING SCHOLARSHIP FUND INC,24179 AMBOUR DR,NORTH OLMSTED,OH,44070,470974372,501(C)(3),10000,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,ALZHEIMERS ASSOCIATION,12200 FAIRHILL RD,CLEVELAND,OH,44120,341311175,501(C)(3),13000,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,AMERICAN CANCER SOCIETY,10501 EUCLID AVE,CLEVELAND,OH,44106,131788491,501(C)(3),58730,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,AMERICAN HEART ASSOCIATION,7272 GREENVILLE AVE,DALLAS,TX,75231,590637852,501(C)(3),241145,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,AMERICAN LUNG ASSOCIATION,1740 BROADWAY,NEW YORK,NY,10019,131632524,501(C)(3),21500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,AMERICAN NATIONAL RED CROSS,431 18TH ST NW,WASHINGTON,DC,20006,530196605,501(C)(3),15000,COMMUNITY SUPPORT
201713129349301526,340714585,ANTIOCH BAPTIST CHURCH,8869 CEDAR AVE,CLEVELAND,OH,44106,364497121,501(C)(3),5500,COMMUNITY SUPPORT
201713129349301526,340714585,ARTHRITIS FOUNDATION,1330 WEST PEACHTREE ST NW,ATLANTA,GA,30309,581341679,501(C)(3),8500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,AUTISM SPEAKS INC,1 E 33RD ST 4TH FL,NEW YORK,NY,10016,202329938,501(C)(3),20000,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,AVON LAKE CITY SCHOOLS,175 AVON BELDEN RD,AVON LAKE,OH,44012,346000164,GOV. ENTITY,14000,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,BOY SCOUTS OF AMERICA,2241 WOODLAND AVE,CLEVELAND,OH,44115,340714322,501(C)(3),7500,COMMUNITY SUPPORT
201713129349301526,340714585,BOYS AND GIRLS CLUBS OF CLEVELAND,6114 BROADWAY AVE,CLEVELAND,OH,44127,340770686,501(C)(3),15000,COMMUNITY SUPPORT
201713129349301526,340714585,BURTEN BELL CARR DEVELOPMENT INC,7201 KINSMAN RD,CLEVELAND,OH,44104,341657533,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,BUSINESS VOLUNTEERS UNLIMITED,1300 E 9TH ST STE 1805,CLEVELAND,OH,44114,341724581,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,CANCER SERVICES OF ERIE COUNTY,505 E PERKINS AVE,SANDUSKY,OH,44870,340877577,501(C)(3),7500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,CARE ALLIANCE,1795 W 25TH ST,CLEVELAND,OH,44113,341748776,501(C)(3),20000,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,CASE WESTERN RESERVE UNIVERSITY,2040 ADELBERT RD,CLEVELAND,OH,44106,341018992,501(C)(3),35500,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,CENTERS FOR FAMILIES AND CHILDREN,601 LAKESIDE AVE,CLEVELAND,OH,44114,237084455,501(C)(3),16000,COMMUNITY SUPPORT
201713129349301526,340714585,CHAGRIN FALLS BUSINESS & COMMUNITY PARTNERSHIP,57 E WASHINGTON ST,CHAGRIN FALLS,OH,44022,311564112,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,CHAGRIN VALLEY PHA HORSE SHOWS INC,9129 OLD MEADOW DR,CHAGRIN FALLS,OH,44023,237275317,501(C)(3),6700,COMMUNITY SUPPORT
201713129349301526,340714585,CLEVELAND CLINIC EDUCATIONAL FOUNDATION,9500 EUCLID AVE,CLEVELAND,OH,44195,340714553,501(C)(3),22945312,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,CLEVELAND INTERNATIONAL FILM FESTIVAL INC,2510 MARKET AVE,CLEVELAND,OH,44113,341262368,501(C)(3),12000,COMMUNITY SUPPORT
201713129349301526,340714585,CLEVELAND LEADERSHIP CENTER,1375 E 9TH ST,CLEVELAND,OH,44114,341927317,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,CLEVELAND METROPARKS,4101 FULTON PARKWAY,CLEVELAND,OH,44144,346000704,GOV. ENTITY,60000,COMMUNITY SUPPORT
201713129349301526,340714585,CLEVELAND METROPOLITAN SCHOOL DISTRICT,1380 E 6TH ST,CLEVELAND,OH,44114,346000662,GOV. ENTITY,10000,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,CLEVELAND MUSEUM OF NATURAL HISTORY,1 WADE OVAL DR,CLEVELAND,OH,44106,340714338,501(C)(3),31250,COMMUNITY SUPPORT
201713129349301526,340714585,CLEVELAND SCHOOL OF SCIENCE & MEDICINE,2075 STOKES BLVD,CLEVELAND,OH,44106,343740643,501(C)(3),10000,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,CLEVELAND SOCCER ACADEMY,26555 RICHMOND RD,BEDFORD HTS,OH,44146,320348599,501(C)(3),7000,COMMUNITY SUPPORT
201713129349301526,340714585,CLEVELAND SOCIETY FOR THE BLIND,1909 E 101ST ST,CLEVELAND,OH,44106,340714652,501(C)(3),7500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,COLON CANCER ALLIANCE,1025 VERMONT AVE NW STE 1066,WASHINGTON,DC,20005,860947831,501(C)(3),12500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,CORNERSTONE OF HOPE,6600 DAISY AVE,INDEPENDENCE,OH,44131,341945499,501(C)(3),6000,COMMUNITY SUPPORT
201713129349301526,340714585,CUYAHOGA COMMUNITY COLLEGE,PO BOX 92928,CLEVELAND,OH,44194,340896630,501(C)(3),10550,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,DANCING CLASSROOMS NORTHEAST OHIO,1085 ROCKSIDE RD STE 6,PARMA,OH,44134,262300532,501(C)(3),20000,COMMUNITY SUPPORT
201713129349301526,340714585,DIABETES PARTNERSHIP OF CLEVELAND,3601 S GREEN RD STE 100,CLEVELAND,OH,44122,340762558,501(C)(3),6200,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,DIVERSITY CENTER OF NORTHEAST OHIO INC,3659 GREEN RD STE 220,CLEVELAND,OH,44122,201966761,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,EFFECTIVE LEADERSHIP ACADEMY,4480 RICHMOND RD,WARRENSVILLE HTS,OH,44128,263385437,501(C)(3),28000,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,ESPERANZA INC,4115 BRIDGE AVE,CLEVELAND,OH,44113,341403492,501(C)(3),15000,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,FAIRFAX RENAISSANCE DEVELOPMENT CORPORATION,8111 QUINCY AVE STE 100,CLEVELAND,OH,44104,341706856,501(C)(3),800611,COMMUNITY SUPPORT
201713129349301526,340714585,FAMICOS FOUNDATION INC,1325 ANSEL RD,CLEVELAND,OH,44106,341053534,501(C)(3),15000,COMMUNITY SUPPORT
201713129349301526,340714585,FATIMA FAMILY CENTER,6600 LEXINGTON AVE,CLEVELAND,OH,44103,261323950,501(C)(3),15000,COMMUNITY SUPPORT
201713129349301526,340714585,FRIENDS OF BREAKTHROUGH SCHOOLS,3615 SUPERIOR AVE,CLEVELAND,OH,44114,204948838,501(C)(3),10000,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,GATHERING PLACE,23300 COMMERCE PARK,BEACHWOOD,OH,44122,341879035,501(C)(3),35000,COMMUNITY SUPPORT
201713129349301526,340714585,GIRL SCOUTS OF LAKE ERIE COUNCIL,19201 VILLAVIEW RD,CLEVELAND,OH,44119,340714415,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,GREATER CLEVELAND FOOD BANK INC,15500 S WATERLOO RD,CLEVELAND,OH,44110,341292848,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,GREATER CLEVELAND HABITAT FOR HUMANITY,2110 W 110TH ST,CLEVELAND,OH,44102,311209423,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,GREATER CLEVELAND SPORTS COMMISSION,50 PUBLIC SQUARE STE 950,CLEVELAND,OH,44113,311381131,501(C)(3),7000,COMMUNITY SUPPORT
201713129349301526,340714585,HISPANIC ALLIANCE INC,3110 W 25TH ST,CLEVELAND,OH,44109,262001603,501(C)(3),7500,COMMUNITY SUPPORT
201713129349301526,340714585,HISPANIC ROUNDTABLE COMMUNITY PROGRAMS,1900 E 9TH ST,CLEVELAND,OH,44114,200932464,501(C)(3),20000,COMMUNITY SUPPORT
201713129349301526,340714585,HISPANIC UNITY OF FLORIDA INC,5840 JOHNSON ST,HOLLYWOOD,FL,33021,592230272,501(C)(3),25000,COMMUNITY SUPPORT
201713129349301526,340714585,INNER CITY TENNIS CLINICS INCORPORATED,PO BOX 32551,CLEVELAND,OH,44132,271789893,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,KARAMU HOUSE,2355 E 89TH ST,CLEVELAND,OH,44106,340714448,501(C)(3),20000,COMMUNITY SUPPORT
201713129349301526,340714585,KEEP MEMORY ALIVE,888 W BONNEVILLE AVE,LAS VEGAS,NV,89106,880515534,501(C)(3),48500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,KIDNEY FOUNDATION OF OHIO INC,2831 PROSPECT AVE,CLEVELAND,OH,44115,340827748,501(C)(3),13200,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,MAIN STREET MEDINA,23 PUBLIC SQUARE STE 220,MEDINA,OH,44256,261802645,501(C)(3),10500,COMMUNITY SUPPORT
201713129349301526,340714585,MALTZ MUSEUM OF JEWISH HERITAGE,2929 RICHMOND RD,BEACHWOOD,OH,44122,043684531,501(C)(3),15000,COMMUNITY SUPPORT
201713129349301526,340714585,MARCH OF DIMES FOUNDATION,614 SUPERIOR AVE NW,CLEVELAND,OH,44113,131846366,501(C)(3),12000,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,MEDWISH INTERNATIONAL,17325 EUCLID AVE,CLEVELAND,OH,44112,341903712,501(C)(3),10000,1611953,ESTIMATED VALUE,MEDICAL SUPPLIES,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,MEDWORKS,1950 RICHMOND RD,LYNDHURST,OH,44124,263858369,501(C)(3),15000,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,METRO HEALTH SYSTEM,2500 METROHEALTH DR,CLEVELAND,OH,44109,346004382,501(C)(3),234195,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,NATIONAL KIDNEY FOUNDATION,30 E 33RD ST,NEW YORK,NY,10016,131673104,501(C)(3),16500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,NATIONAL MULTIPLE SCLEROSIS SOCIETY,1422 EUCLID AVE,CLEVELAND,OH,44115,135661935,501(C)(3),15000,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,NORTH UNION FARMERS MARKET,13212 SHAKER SQUARE STE 302,CLEVELAND,OH,44120,341812026,501(C)(3),48500,COMMUNITY SUPPORT
201713129349301526,340714585,NORTHEAST OHIO NEIGHBORHOOD HEALTH SERVICES INC,4800 PAYNE AVE,CLEVELAND,OH,44103,341014291,501(C)(3),6500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,OPEN DOORS INC,3311 PERKINS AVE,CLEVELAND,OH,44114,043697716,501(C)(3),16300,COMMUNITY SUPPORT
201713129349301526,340714585,RAINEY INSTITUTE,1523 E 55TH ST,CLEVELAND,OH,44144,346555952,501(C)(3),17500,COMMUNITY SUPPORT
201713129349301526,340714585,RECOVERY RESOURCES,3950 CHESTER AVE,CLEVELAND,OH,44114,341211116,501(C)(3),15000,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,REGIONAL TRANSIT AUTHORITY,PO BOX 6566,CLEVELAND,OH,44101,341170830,GOV. ENTITY,250000,COMMUNITY SUPPORT
201713129349301526,340714585,RESEARCH AMERICA,1101 KING ST,ALEXANDRIA,VA,22314,521609875,501(C)(3),10000,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,RETREAT & REFRESH STROKE CAMP,2000 W PIONEER PKWY STE 16,PEORIA,IL,61615,640954851,501(C)(3),7500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,RONALD MCDONALD HOUSE OF CLEVELAND INC,10415 EUCLID AVE,CLEVELAND,OH,44106,341269123,501(C)(3),35336,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,SAINT MARTIN DE PORRES HIGH SCHOOL,6111 LAUSCHE AVE,CLEVELAND,OH,44103,522401852,501(C)(3),156684,SUPPORT EDUCATIONAL ACTIVITIES
201713129349301526,340714585,SOUTH EUCLID UNITED CHURCH OF CHRIST,4217 BLUESTONE RD,SOUTH EUCLID,OH,44121,340714615,501(C)(3),291667,COMMUNITY SUPPORT
201713129349301526,340714585,SUSAN G KOMEN BREAST CANCER FOUNDATION,26210 EMERY RD STE 307,CLEVELAND,OH,44128,341793460,501(C)(3),20000,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,THE CLEVELAND FOUNDATION,1422 EUCLID AVE STE 1300,CLEVELAND,OH,44115,340714588,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,THE FREE CLINIC OF GREATER CLEVELAND,12201 EUCLID AVE,CLEVELAND,OH,44106,237078501,501(C)(3),22500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,THE RESEARCH AND EDUCATIONAL FOUNDATION OF THE OHIO HOSPITAL ASSOCIATION,155 E BROAD ST STE 301,COLUMBUS,OH,43215,316060347,501(C)(3),6000,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,THE VILLAGE AT MARYMOUNT,5200 MARYMOUNT VILLAGE DR,GARFIELD HTS,OH,44125,205652595,501(C)(3),26500,HEALTHCARE RESEARCH & EDUCATION
201713129349301526,340714585,TRANSPLANT GAMES OF AMERICA,217 GRANDVILLE AVE SW STE 301,GRAND RAPIDS,MI,49503,461252372,501(C)(3),50000,COMMUNITY SUPPORT
201713129349301526,340714585,UNITED WAY OF GREATER CLEVELAND,1331 EUCLID AVE,CLEVELAND,OH,44115,346516654,501(C)(3),67196,12500,ESTIMATED VALUE,ARTWORK,COMMUNITY SUPPORT
201713129349301526,340714585,UNIVERSITY CIRCLE INCORPORATED,10831 MAGNOLIA DR,CLEVELAND,OH,44106,340823464,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,UNIVERSITY SETTLEMENT,4800 BROADWAY AVE,CLEVELAND,OH,44105,340714776,501(C)(3),20000,COMMUNITY SUPPORT
201713129349301526,340714585,URBAN LEAGUE OF CLEVELAND,12001 SHAKER BLVD,CLEVELAND,OH,44120,340720563,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,VALUES-IN-ACTION FOUNDATION,23611 CHAGRIN BLVD STE 380,BEACHWOOD,OH,44122,341795459,501(C)(3),10000,COMMUNITY SUPPORT
201713129349301526,340714585,YOUTH OPPORTUNITIES UNLIMITED,1361 EUCLID AVE,CLEVELAND,OH,44115,341381135,501(C)(3),30000,COMMUNITY SUPPORT
201703569349300520,951230865,THE CSU CHICO RESEARCH FOUNDATION,25 MAIN STREET SUITE 203,CHICO,CA,959285388,680386518,501(C)(3),490516,NORTH STATE PUBLIC RADIO (NSPR) CONTRIBUTIONS
201703569349300520,951230865,CALIFORNIA STATE UNIVERSITY CHICO,400 WEST FIRST STREET,CHICO,CA,95929,680219874,115,2204225,STUDENT SCHOLARSHIPS AND GENERAL ASSISTANCE
201810459349301626,610444650,Alderson Community Food Hub,109 Cherry Ave,Alderson,WV,24910,452576670,501(C)(3),13731,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,American Cancer Society,100 Ireland Way Ste 300,Birmingham,AL,35205,640329009,501(C)(3),10000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Appalachian NE-TN Resource Conservation and Development Council,3211 N Roan St,Johnson City,TN,37601,621590577,501(C)(3),32612,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Appalachian Sustainable Development,121 Russell Rd,Abingdon,VA,24210,311445533,501(C)(3),55962,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Bethany House Abuse Center,PO Box 864,Somerset,KY,42502,611276558,501(C)(3),20000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Bluegrass Domestic Violence Program,PO Box 5590,Lexington,KY,40516,201965942,501(C)(3),23950,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Bobtown Arts Inc,132 Smith Lane,Berea,KY,40403,463632757,501(C)(3),6000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Breathitt County Extension Office,PO Box 612,Jackson,KY,41339,611064851,Ky State Govt Entity,24530,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Children's Center of the Cumberlands,PO Box 4314,Oneida,TN,37841,621873070,501(C)(3),19000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Community Food Initiatives,94 Columbus Rd,Athens,OH,45701,311375388,501(C)(3),11150,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Cooperative Christian Ministry Inc,2124 Cumberland Ave,Middlesboro,KY,40965,610957969,501(C)(3),6000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,County of Wise,PO Box 1308,Wise,VA,24293,546001688,VA State Govt Entity,8775,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Cowan Community Action Group,85 Sturgill Branch,Whitesburg,KY,41858,611396831,501(C)(3),37655,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Eastern Kentucky Child Care Coalition,PO Box 267,Berea,KY,40403,611180221,501(C)(3),8000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Episcopal Diocese of Lexington,635 Maxwelton Court,Lexington,KY,40508,610536772,501(C)(3),7000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,First Baptist Church of Corbin,401 N Laurel Ave,Corbin,KY,40701,610449617,501(C)(3),5700,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,High Rocks Educational Corp,HC 64 Box 438,Hillsboro,WV,24946,550743755,501(C)(3),66488,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Highland Educational Project,PO Box 204,Welch,WV,24801,550544741,501(C)(3),13940,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Hindman Settlement School,71 Center St,Hindman,KY,41822,610447248,501(C)(3),71349,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Hope's Wings,351 Issac Lane,Richmond,KY,40475,204496496,501(C)(3),6000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Hospice Care Plus,208 Kidd Dr,Berea,KY,40403,311038258,501(C)(3),18000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Hospice of the Bluegrass,57 Dennis Sandlin Md Cove,Hazard,KY,41701,610978097,501(C)(3),8000,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Hospitality House of the Boone Area Inc,338 Brook Hollow Rd,Boone,NC,28607,561442966,501(C)(3),17663,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Judis Place for Kids Inc,128 South College St,Pikeville,KY,41501,611366084,501(C)(3),15750,Support of organization working to improve general welfare within the appalachian region
201810459349301626,610444650,Kentucky Appalachian Artisan,16 West Main St,Hindman,KY,41822,611369294,501(C)(3),9000,Support of organization working to improve general welfare within the appalachian region
