object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201700339349301220,436052681,FEDERAL ADMINISTRATION FEE,611710,1787,1787
201710129349300606,231424055,STUDENT TUITION & FEES (GROSS),611310,30222626,30222626
201710129349300606,231424055,AUXILIARY FEES,900099,1846295,1846295
201720269349300507,237373765,GOVERNMENTAL PROGRAM GRANTS,611600,8676706,8676706
201720269349300507,237373765,TUITION AND OTHER LOCAL,611600,1088409,1088409
201720269349300507,237373765,BOOKSTORE SALES,611600,428085,428085
201720119349300112,316064854,TUITION AND FEES,611710,1377853,1377853
201720119349300112,316064854,PREPARATION ROOM REVEN,611710,116860,116860
201720309349300312,463015560,Extra-Curricular Fees,611600,24495,24495
201720309349300312,463015560,Registration Fees,611600,36670,36670
201720309349300312,463015560,Tuition,611600,703970,703970
201710129349300321,340737794,"TUITION, FEES, ETC",611710,36433552,36433552
201710129349300321,340737794,AUXILIARY REVENUE,900099,7288521,7288521
201710129349300321,340737794,PARKING FEES,812930,107613,107613
201710129349300321,340737794,OCP NON TUITION,900099,42734,42734
201710129349300321,340737794,TESTING SERVICES,900099,27835,27835
201740099349300804,237360416,CONTRACT INCOME-UPHS MQT,611600,2431122,2431122
201740099349300804,237360416,CONTRACT INCOME-MSU,611600,697619,697619
201740099349300804,237360416,SERVICE FEE INCOME,611600,49582,49582
201740099349300804,237360416,RESIDENCY ACTIVITY FUND,611600,4185,4185
201740409349300239,481055185,20532921,20532921
201720179349301532,420772559,TUITION AND FEES,611600,37918120,37918120
201720179349301532,420772559,AUXILIARY SALES & SERVICES,611600,8988343,8988343
201720179349301532,420772559,EDUCATIONAL SALES & SERVICES,611600,680904,680904
201720179349301532,420772559,STUDENT LOANS AND MISC,611600,282817,282817
201720179349301532,420772559,PRINTING,323100,97132,97132
201710269349301071,860711495,Tuition and fees,611600,1197225,1197225
201720409349301417,370673484,TUITION & FEES,900099,8321290,8321290
201720409349301417,370673484,ROOM & OTHER SERVICES,900099,1956602,1956602
201710399349301281,590668483,Tuition & Fees Gross of Student Aid,611310,21225317,21225317,0,0
201710399349301281,590668483,Auxiliary Enterprises,611310,5474693,5474693,0,0
201740189349300144,020223339,TUITION AND FEES,37743712,37743712
201740189349300144,020223339,STUDENT ROOM & BOARD,3823302,3823302
201740189349300144,020223339,EARLY CHILDHOOD CENTER,1023774,1023774
201740189349300144,020223339,OTHER PROGRAM SERVICE REVENUE,308532,308532
201740189349300144,020223339,SPORTS CAMPS,143257,143257
201740109349300009,560554199,STUDENT TUITION AND FE,611310,32312016,32312016
201740109349300009,560554199,AUXILIARY ENTERPRI,611310,10362180,10362180
201700319349301370,474649648,EDUCATIONAL REVENUE,900099,1592967,1592967
201700389349301045,741277664,TUITION & FEES,900099,61648810,61648810
201700389349301045,741277664,AUXILIARY OPERATIONS,900099,3717728,3717728
201700389349301045,741277664,ENDOWMENT SUPPORT,900099,3461896,3461896
201730329349300313,344430762,Student Tuition and Fees,611310,18958859,18958859,0,0
201730329349300313,344430762,Residence Halls and Board Fees,611710,3638862,0,0,3638862
201710259349301171,942356338,Tuition & Fees,611600,1120442,1120442
201710259349301171,942356338,Conferences & Seminars,611600,362248,362248
201710259349301171,942356338,Dormitory,531110,107424,107424
201710259349301171,942356338,Raphael Garden,531110,88313,88313
201700329349300900,911838771,Lease Income,531120,1198813,1198813,0,0
201710319349301201,640923875,Prog.serv.revenue-Related-990,900099,38233,38233
201710129349300106,560529953,TUITION AND FEES,611310,24331241,24331241
201710129349300106,560529953,ROOM & BOARD,611310,5622737,5622737
201710129349300106,560529953,OTHER INCOME,611310,1184366,1184366
201710129349300106,560529953,COMMUNITY OUTREACH,611310,445779,445779
201700469349301105,660259904,TUITION AND FEES,9977101,9977101
201730449349302358,560530242,TUITION AND FEES,900099,59332873,59332873
201730449349302358,560530242,"housing, dining & other",900099,9162895,9162895
201730449349302358,560530242,workshops & other fees,900099,1313070,1313070
201730099349300323,420680466,TUITION & FEES,611310,89751320,89751320
201730099349300323,420680466,SALES & SERVICE OF AUXILIARY SERV,611310,21304935,21245087,59848
201730099349300323,420680466,SALES & SERVICE OF EDUCATIONAL AC,611710,1073778,1073778
201720469349300147,570314365,Auxillary Enterprises,611600,15483696,15483696
201720469349300147,570314365,Tuition and Fees,611600,42520982,42520982
201710469349303441,204542690,TUITION FEES,611710,22474,22474
201710469349303441,204542690,SALES OF BOOKS ETC,611710,1326,1326
201710469349303441,204542690,CONTRIBUTIONS,611710,7772,7772
201700809349300765,330683684,Tuition,611600,1519412,1519412
201730459349300333,410696906,Tuition and fees,611310,52879874,52879874,0,0
201730459349300333,410696906,Auxiliary enterprises,611310,5877287,5877287,0,0
201730459349300333,410696906,Conference rentals,711190,133533,0,133533,0
201740449349300934,800957275,MEMBERSHIP & FEE INCOM,713940,49461,49461
201730469349303273,580566205,TUITION AND FEES,900099,53595540,53595540
201720469349301532,362166964,STUDENT TUITION & FEES,611310,89624812,89624812
201720469349301532,362166964,AUXILIARY REVENUE,611310,6754094,6754094
201720469349301532,362166964,CULTURAL EDUCATION,611310,234383,234383
201720469349301532,362166964,ATHLETIC EVENTS,611310,209068,209068
201700799349300310,135562314,TUITION AND FEES,900099,434760305,434760305
201700799349300310,135562314,DORMITORY RENTALS,900099,53665201,53665201
201700799349300310,135562314,FOOD SERVICE REVENUE,900099,11899343,11899343
201700799349300310,135562314,ACADEMIC ACTIVITIES,900099,1676340,1676340
201700799349300310,135562314,BOOKSTORE COMMISSIONS,900099,350000,350000
201740459349303619,951744370,TUITION AND FEES,2267546,2267546
201740459349303619,951744370,DORMITORY RENTAL,98610,98610
201700479349300915,841029228,TUITION & FEES,611710,24523223,24523223
201700479349300915,841029228,AUXILIARY-HOUSING,611710,593800,593800
201700479349300915,841029228,AUXILIARY-PRESCHOOL,611710,590750,590750
201700479349300915,841029228,OTHER PROGRAM REVENUE,611710,466380,466380
201700899349300720,620488046,Tuition and fees,611310,35026706,35026706,0,0
201700899349300720,620488046,Sales and Service of Edu Depts,611310,1496942,1496942,0,0
201700899349300720,620488046,Net Patient Service Revenue,611310,6294316,6294316,0,0
201700899349300720,620488046,Contractual Healthcare,611310,14869208,14869208,0,0
201730559349300148,010377494,"ROOM, BOARD, TUITION, & FEES",287975,287975
201700629349301000,621504678,TUITION AND FEES,611710,3124794,3124794
201700629349301000,621504678,AUXILIARY ENTERPRISES,611710,1558057,1558057
201700629349301000,621504678,OTHER INCOME,611710,431657,431657
201700629349301000,621504678,COLLEGE BOOKSTORE SALE,611710,206583,206583
201700819349300540,562244952,PROGRAM SERVICE FEES,900099,2908745,2908745
201700819349300540,562244952,RENTAL MANAGEMENT FEES,900099,183000,183000
201720729349300147,370661228,TUITION & FEES,611310,39345832,39345832
201720729349300147,370661228,ROOM & BOARD,611310,9800446,9800446
201730479349300203,311532248,TUITION AND FEES,147616,147616
201720839349300517,250965557,TUITION & FEES,611710,59480224,59480224
201720839349300517,250965557,ROOM & BOARD,611710,8768175,8768175
201720839349300517,250965557,OTHER AUXILIARY,722320,2132227,2132227
201720839349300517,250965557,ORTHODONIC PROGRAM,900099,1070723,1070723
201720839349300517,250965557,STUDENT ACTIVITIES/OTHER PROGRAMS,611710,747700,747700
201710459349302281,430356250,Educational Programs,611600,114836233,114836233
201710459349302281,430356250,Patient Care,621400,8089022,8089022
201710459349302281,430356250,Student Loan Interest,611710,136807,136807
201710459349302281,430356250,Student Housing/Recreational,611710,264924,264924
201730799349300038,540646523,TUITION & FEES,611600,10509572,10509572
201730799349300038,540646523,HOUSING & AUX ENTERP.,611600,1893581,1893581
201730799349300038,540646523,TRAVEL STUDY,611600,237295,237295
201730799349300038,540646523,SPECIAL PROGRAMS,611600,151589,151589
201710749349301011,202280759,TUITION AND FEES,284273,284273
201730749349300843,390806196,"TUITION, FEES AND PRIVATE LESSONS",611600,43609388,43609388
201730749349300843,390806196,AUXILIARY,900099,2262765,2262765
201730749349300843,390806196,SALES AND SERVICES,722210,137794,140498,-2704
201740749349301054,208488048,MISC SPIRIT MERCHANDISE,1569,1569
201730749349300018,630829631,TUITION & FEES,611710,144714,144714
201740419349301084,550357021,TUITION AND FEES,611310,20127171,20127171
201740419349301084,550357021,AUXILIARY ENTERPRISE REVENUE,611710,5579993,5496198,83795
201740799349300409,431633187,tuition and fees,611710,985925,985925
201700459349302615,586055244,"TUITION, ROOM & BOARD",611600,5150495,5150495
201720699349300957,410795255,Tuition,900099,1577879,1577879
201720699349300957,410795255,Housing,900099,315817,315817
201720699349300957,410795255,Camps & Conferences,900099,131307,131307
201720699349300957,410795255,Facilities,900099,20586,20586
201720699349300957,410795255,Mission Ministries,900099,8000,8000
201730469349303193,930401259,Tuition and Fees,611310,161461555,161461555,0,0
201730469349303193,930401259,Room and Board,611310,22497182,22497182,0,0
201730469349303193,930401259,Off-Campus Programs,611310,5889726,5889726,0,0
201730469349303193,930401259,Athletics,611310,2470935,2317889,153046,0
201740419349300039,610445823,Tuition and Fees net of Financial Aid,611310,9009504,9009504,0,0
201740419349300039,610445823,Auxiliary enterprises,611310,2560283,1885203,675080,0
201740419349300039,610445823,Change in realizable value of contribution receivable,611310,-2060700,-2060700,0,0
201740469349301424,480543734,"EDUCATION, GENERAL",611600,14950397,14950397
201740469349301424,480543734,STUDENT HOUSING,611710,2295693,2295693
201740469349301424,480543734,AUXILLARY ENTERPRISES,611710,1911670,1911670
201740469349301424,480543734,STUDENT ACTIVITIES & OTHER,611710,190583,190583
201740459349302854,200118161,HOUSING SERVICES,531110,6594357,6594357
201740459349302854,200118161,REAL PROPERTY MGMT SERV,531120,2950,2950
201740459349302854,200118161,INSURANCE PROCEEDS,531110,1537,1537
201710449349302236,470378777,Tuition and Fees,900099,42581893,42581893,0,0
201710449349302236,470378777,Auxiliary Revenue,900099,7025265,7025265,0,0
201710449349302236,470378777,Other Income,900099,1849270,1706382,142888,0
201710449349302236,470378777,Collaborate Arrangement Revenue,900099,1425426,1425426,0,0
201720729349300032,521555346,TUITION AND FEES,611310,173305,173305
201700469349303450,261251815,209082,209082
201740769349300609,362539399,TUITION,611600,2207038,2207038
201740769349300609,362539399,MECA PROGRAMS,611600,1021771,1021771
201740769349300609,362539399,FEES & TEXTBOOK SALES,611600,244205,244205
201740769349300609,362539399,AUXILIARY PROGRAMS,611600,70466,70466
201720449349300007,540505892,TUITION AND FEES,611310,31237916,31237916,0,0
201720449349300007,540505892,SALES AND SERVICES EDUCATION AUXILIARIES,611310,9819619,9819619,0,0
201720449349300007,540505892,SALES AND SERVICES EDUCATION OTHER,611310,701065,701065,0,0
201730479349301043,620599339,TUITION & FEES,611310,25723410,25723410
201730479349301043,620599339,STUDENT ROOM AND BOARD,611310,3341463,3341463
201730479349301043,620599339,AUXILIARY ENTERPRISES,611310,420468,420468
201730479349301043,620599339,"SUMMER CAMP, PROFESSIONAL WORKSHO",611310,278136,278136
201700729349300115,910236600,STUDENT TUITION & FEES,611310,240924267,240924267
201700729349300115,910236600,Auxiliary Enterprises,611310,30260775,30260775
201700729349300115,910236600,Miscellaneous Fees & Sales,611310,6037462,5803572,233890
201700729349300115,910236600,Organized Activities,611310,5304048,5304048
201700729349300115,910236600,Loan Interest Income,611310,88513,88513
201720589349300607,222041389,TUITION & DORMITORY FE,611600,858810,858810
201720789349300152,460283336,TUITION & FEES,611710,13072984,13072984
201710489349300226,470376551,Tuition and Fees,611710,35147538,35147538
201710489349300226,470376551,Auxiliary enterprises,611710,4677004,4677004
201710489349300226,470376551,Misc. Student programs,611710,309876,309876
201710489349300226,470376551,Other Revenues,611710,84882,84882
201710489349300226,470376551,Conferences,611710,73333,73333
201730559349300718,231365953,TUITION AND FEES,611600,36944248,36944248
201730559349300718,231365953,RESIDENCE FEES,611600,1983130,1983130
201730559349300718,231365953,SWIM & SAFETY PROGRAMS,611600,729097,729097
201730559349300718,231365953,GRANT PROGRAM MGMT FEES,900099,3315,3315
201730559349300718,231365953,FORTIFIED STUDENT DEPOSITS,900099,2250,2250
201710549349300646,351148835,Tuition and Fees,611310,13112685,13112685,0,0
201710549349300646,351148835,Athletic Revenue,611310,60598,60598,0,0
201710549349300646,351148835,Student Housing,611310,2731768,2731768,0,0
201710549349300646,351148835,Michiana Gerontology,611310,77005,77005,0,0
201710549349300646,351148835,Miscellaneous Revenue,611310,269785,269785,0,0
201710799349300201,750851900,Tuition and Fees,611710,120044809,120044809
201710799349300201,750851900,Auxiliary Enterprises,611710,18819094,18819094
201710799349300201,750851900,Education Services,611710,3779032,3779032
201710469349302271,160743126,Tuition and Fees,611310,39470998,39470998,0,0
201710469349302271,160743126,Sales and Services of Auxiliary,611310,5405378,5405378,0,0
201730879349300538,130429660,TUITION AND FEES,611310,20637872,20637872
201730879349300538,130429660,AUXILIARY ACTIVITIES,611310,3658128,3658128
201740649349300304,231352668,TUITION AND FEES,900099,103675662,103675662
201740649349300304,231352668,AUXILIARY SERVICES,900099,8712287,8712287
201700559349300145,440552049,Tuition,611710,48600885,48600885
201700559349300145,440552049,Auxiliary Services,611710,7103214,7103214
201700559349300145,440552049,Other Student Activitie,611710,234117,234117
201700629349300610,271870108,RENTAL INCOME,531120,3203687,3203687
201730609349301153,743206313,Program Services,623990,240748
201730769349300133,560532297,TUITION AND FEES,900099,18444902,18444902
201730769349300133,560532297,auxiliary services,900099,5426908,5214375,212533
201710459349302741,650621012,TUITION AND FEES,900099,1068379,1068379
201710459349302741,650621012,CLINICAL TREATMENTS,900099,168873,168873
201710459349302741,650621012,BOOK STORE SALES,900099,12680,12680
201710669349300641,465225793,TOTAL TUTION INCOME,611600,262277,262277
201700679349300215,952962604,Tuition and Fees,611310,122042712,122042712
201700679349300215,952962604,Resident Halls,721000,10997180,10997180
201700679349300215,952962604,Cafeteria,611310,5101004,5101004
201700679349300215,952962604,Auxiliary Income,722210,1402665,1402665
201700679349300215,952962604,Educational Programs,611310,888787,888787
201700729349300625,840402707,TUITION AND FEES,900099,142764205,142764205
201700729349300625,840402707,STUDENT AUXILIARY SERVICES,721000,10255401,10255401
201700729349300625,840402707,OTHER PROGRAM SERVICE REVENUE,900099,1926729,1926729
201700739349301015,430653369,STUDENT TUITION & FEES,611600,91434125,91434125
201700739349301015,430653369,HOUSING,721310,7106715,7106715
201700739349301015,430653369,BOOK SALES,451211,1527726,1527726
201700739349301015,430653369,STORE SALES,453000,376360,376360
201710599349300411,237032625,TUITION & FEES,611600,13891631,13891631
201710599349300411,237032625,HOUSING & MEALS,611600,1448202,1448202
201710599349300411,237032625,RESEARCH PROJECTS,541700,1302234,1302234
201710599349300411,237032625,SUMMER SCHOOL PROGRAMS,611600,591855,591855
201720469349302942,237179639,TUITION AND FEES,900099,25786273,25786273
201720469349302942,237179639,AUXILIARY ENTERPRISES,611710,5490014,5490014
201720469349302942,237179639,THEATRE INCOME,900099,119234,119234
201710529349300401,350868074,AUXILIARY SUPPORT SVCS,17172587,17172587
201710529349300401,350868074,TUITION AND FEES,69719607,69719607
201740469349302259,540568200,TUITION AND FEES,611310,14637890,14637890
201740469349302259,540568200,RESIDENCE HALLS,611710,1086160,1086160
201740469349302259,540568200,DINING SERVICES,611710,1017667,1017667
201740469349302259,540568200,SPECIAL EVENTS,611710,109954,109954
201740469349302259,540568200,CAMPUS STORE/TEXTBOOK SALE,611710,77562,77562
201710519349300216,391399196,Tuition and Fees,611310,70517116,70517116,0,0
201710519349300216,391399196,Sales and Service Auxiliary Enterprise,722320,10683841,8359473,2324368,0
201710519349300216,391399196,Sales and Service of Educational Activities,611310,639268,0,430617,208651
201730469349302838,430655867,TUITION AND FEES,611710,94018964,94018964
201730469349302838,430655867,HOUSING AND BOARD FEES,611710,2078935,2078935
201730469349302838,430655867,TEXTBOOK COMMISSIONS,611710,720506,720506
201730469349302838,430655867,APPLICATION FEES,611710,367652,367652
201730469349302838,430655867,GRADUATION FEES,611710,336965,336965
201710739349300406,362216176,TUITION AND FEES,611710,35822876,35822876
201710739349300406,362216176,AUXILIARY,611710,6262771,6262771
201710739349300406,362216176,OTHER FEES,611710,853402,853402
201710739349300406,362216176,OTHER INCOME,611710,161253,161253
201730459349301048,462980755,PER PUPIL FUNDING,611110,4072896,4072896
201730459349301048,462980755,"SERVICE FEES, RELATED",900099,7150,7150
201720459349300547,462711511,Tuition & Fees Revenue,611710,275127
201720459349300547,462711511,Clinic Revenue,621400,35421
201740459349302144,710239576,Tuition & Fees,611310,41711960,41711960
201740459349302144,710239576,Auxiliary Enterprises,611310,8098057,8098057
201740459349302144,710239576,Public Service,611310,2862600,2862600
201740459349302144,710239576,Health Complex,713940,237898,237898
201740469349302724,620550981,TUITION AND GRADUATION,611600,2533792,2533792
201740469349302724,620550981,CLE,611600,7480,7480
201740469349302724,620550981,CLASSROOM RENTALS,611600,42175,42175
201720629349300907,540505977,Tuition and Fees,611710,97767188,97485616,281572
201720629349300907,540505977,Auxiliary Services,611710,19486461,19486461
201720629349300907,540505977,Other Miscellaneous Income,611710,769458,150804,618654
201740469349302089,480543715,NET TUITION AND FEES,611600,20225444,20225444
201740469349302089,480543715,AUXILIARY ENTERPRISES,611710,2697575,2697575
201740469349302089,480543715,OTHER INCOME,611710,828976,828976
201730469349302973,480543728,TUITION AND FEES,13471109,13471109
201730469349302973,480543728,ROOM AND BOARD,4147911,4147911
201730469349302973,480543728,MISC. EDUCATION INCOME,760542,760542
201740619349300514,362181973,Tuition & Fees,611310,82769536,82769536
201740619349300514,362181973,Patient care,621400,4822136,4822136
201740619349300514,362181973,Student housing revenue,611310,2806784,2806784
201740619349300514,362181973,Continuing Education,611310,2445,2445
201700689349300005,850361090,COURSE FEES AND OTHER INCOME,151729,151729
201720469349303837,362662739,Auxiliary Services,900099,2824150,2824150
201720469349303837,362662739,Tuition Fees,900099,578257,578257
201720469349303837,362662739,Programming,611600,26487,26487
201720469349303837,362662739,Tours,900099,50,50
201740459349302374,620484185,TUITION AND FEES,611710,28136269,28136269
201740459349302374,620484185,AUXILIARY ENTERPRISES,611710,6889614,6889614
201740459349302374,620484185,OTHER INCOME,611710,311655,232858,78797
201740419349300829,440545271,Tuition and Auxiliary,611310,7852886,7852886,0,0
201740419349300829,440545271,Student Financial Aid,611310,736453,736453,0,0
201740489349300509,204269017,TOUR FEES,611710,581300,581300
201740489349300509,204269017,MISCELLANEOUS,900099,500,500
201720549349300822,330143620,TUITION AND FEES,611600,461100,461100
201710659349300546,131740445,TUITION & FEES,900099,41479646,41479646
201710659349300546,131740445,ROOM & BOARD,900099,6732346,6732346
201730469349302193,381673400,TUITION AND FEES,611600,9121184,9121184
201730469349302193,381673400,AUXILIARY ENTERPRISES,611710,1255075,1255075
201740669349301004,471144304,TOTAL TUTION INCOME,611600,107049,107049
201700469349301040,042271070,TUITION AND FEES,611600,16521452,16521452
201700529349300820,660201206,Tuition and fees,611710,268828325,268828325,0,0
201700529349300820,660201206,Sistema TV,515120,1867433,1338274,131118,398041
201700529349300820,660201206,Auxiliary enterprises,611710,1252313,1252313,0,0
201710739349300781,941156599,TUITION AND FEES,541900,143153992,143153992
201710739349300781,941156599,AUXILIARY INCOME,611710,21840787,21840787
201710739349300781,941156599,ATHLETICS,711210,2050696,2024546,26150
201710739349300781,941156599,Grant and Contract Revenue,541900,943445,943445
201710739349300781,941156599,Other Program Service Revenue,611710,791425,769034,22391
201730449349300218,452475221,VISTA PROJECT,611710,66000,66000
201720689349300642,590737882,FOOD SERVICE,611710,1460324,1460324
201720689349300642,590737882,RESIDENCE HALLS RENTALS,611710,1708548,1708548
201720689349300642,590737882,TUITION & FEES,611600,9831855,9831855
201740459349303514,231352652,TUITION & FEES,611310,60111972,60111972
201740459349303514,231352652,AUXILIARY ENTERPRISES,611310,12874274,12874274
201720549349300302,420680335,TUITION AND FEES,611710,38702466,38702466
201720549349300302,420680335,DINING,611710,4530636,4530636
201720549349300302,420680335,RESIDENCE,611710,3744849,3744849
201720549349300302,420680335,EDUCATIONAL TRIPS,611710,542927,542927
201720549349300302,420680335,STUDENT ACTIVITIES,611710,257608,257608
201740459349301984,480547846,TUITION AND FEES,611710,24805424,24805424
201740459349301984,480547846,RESIDENCE HALLS,611710,908857,908857
201740459349301984,480547846,CAFETERIA,611710,867066,867066
201740459349301984,480547846,ST. MARY CENTER,611710,158681,158681
201740449349301019,420686467,STUDENT TUITION/FEES,611600,50550715,50550715
201740449349301019,420686467,AUXILIARY ENTERPRISES,611600,9365040,9365040
201740449349301019,420686467,MISC FEES & CHARGE,611710,486959,486959
201730449349302103,580568687,TUITION,611600,4261897,4261897
201730449349302103,580568687,ROOM AND BOARD,611600,2406047,2406047
201730449349302103,580568687,OTHER,611600,77451,77451
201700609349300125,344428219,TUITION AND FEES,611710,30071714,30071714
201700609349300125,344428219,RESIDENCE HALLS,611710,3881591,3881591
201700609349300125,344428219,FOOD SERVICE,611710,3652941,3652941
201700609349300125,344428219,CONFERENCE REVENUE,611710,331458,331458
201700609349300125,344428219,DEPARTMENTAL SERVICES REVENUE,611710,168159,168159
201720629349300812,160743942,TUITION & FEES,611710,106783041,106471517,311524
201720629349300812,160743942,RESIDENCE HALL-RM & BO,611710,14775295,14775295
201720629349300812,160743942,FOOD SVC/RATHSKELLER,611710,1345159,1345159
201720629349300812,160743942,INTERCOLLEGIATE ATHLET,611710,1052944,1052944
201720629349300812,160743942,BOOKSTORE/PRINTING,611710,154126,154126
201720419349301297,540506314,STUDENT FEES,611310,24915732,24915732,0,0
201720419349301297,540506314,DORM & OTHER RENTS,721000,3781115,3781115,0,0
201720419349301297,540506314,CAFETERIA DINING HALL,722310,2285409,2285409,0,0
201720419349301297,540506314,SPONSORED PROGRAMS,900099,353173,353173,0,0
201720419349301297,540506314,OTHER AUX SRVCS,900099,318459,310231,8228,0
201720469349300907,910654200,Tuition and Fees,611600,5431366,5431366
201720469349300907,910654200,Student Housing & Dini,611710,621399,621399
201720469349300907,910654200,Child Care Center,624410,37295,37295
201720469349300907,910654200,Conferences,611710,3341,3341
201740469349303204,660234412,TUITION REVENUE,24381125,24381125
201740469349300929,753128625,Registrations,900099,505482,505482
201710559349300026,350868096,STUDENT FEES AND TUITION,611600,38737115,38737115
201710559349300026,350868096,DINING HALL/SNACKS,611600,3671282,3671282
201710559349300026,350868096,RESIDENCES,611600,4724635,4724635
201710559349300026,350868096,COLLEGE STORE,611600,47111,47111
201710559349300026,350868096,SUMMER CONFERENCES,611600,116934,116934
201740419349301439,620475751,TUITION & FEES,611710,5089505,5089505
201720459349303392,460434429,TUITION AND FEES,611600,529049,529049
201720459349303392,460434429,BOOKSTORE,451211,30825,30825
201710449349302721,952630428,TUITION AND RELATED FEES,611600,160987,160987
201710609349300006,043403049,TUITION AND FEES,611310,2972616,2972616
201740469349303284,721304948,PATIENT SERVICE REVENUE,621110,96574685,96574685
201740469349303284,721304948,CAPITATION REVENUE,621110,20142778,19958859,183919
201700589349300105,420707114,TUITION AND FEES,611600,38252287,38252287
201700589349300105,420707114,AUXILIARY ENTERPRISES,611600,6967627,6967627
201710609349300726,362515868,Liberal Arts Instructi,900099,20232588,20232588
201710609349300726,362515868,Housing and food servi,900099,5174101,5174101
201710609349300726,362515868,Adult Continuing Educa,900099,5094787,5094787
201700739349300805,931139187,BFA PROGRAM TUITION,611710,13953720,13953720
201700739349300805,931139187,MFA PROGRAM TUITION,611710,3336134,3336134
201700739349300805,931139187,STUDENT HOUSING,531110,1025455,1025455
201700739349300805,931139187,CONTINUING EDUCATION,611710,464986,464986
201740449349300139,420681046,TUITION & FEES,611600,35677034,35677034
201740449349300139,420681046,AUXILARY SERVICE,611710,4386721,4386721
201740449349300139,420681046,FEES & ASSESSMENTS,611710,360931,360931
201740449349300139,420681046,MISCELLANEOUS,611710,240496,240496
201740449349300139,420681046,STUDENT FEES,611710,77361,77361
201720449349302492,042596491,TUITION AND FEES,900099,721236,721236
201720449349302492,042596491,PROJECT & WORKSHOP FEE,900099,145879,145879
201720449349302827,431007642,STUDENT TUITION/FEE,611310,15257826,15257826
201720449349302827,431007642,AUXILIARY ENTERPRISES,611710,3618558,3618558
201720449349302827,431007642,CAMPS & CONFERENCES,611710,155785,155785
201720449349302827,431007642,BOOKSTORE,451211,21442,21442
201740549349300724,620476666,TUITION AND FEES,611310,45730588,45730588
201730459349300728,480543736,TUITION & FEES,611710,15919137,15919137
201730459349300728,480543736,AUXILIARY ENTERPRISE,611710,3669296,3669296
201720459349301102,314379435,EDUCATIONAL PROGRAMS-UNDERGRAD.,611710,81477804,81477804
201720459349301102,314379435,EDUCATIONAL PROGRAMS-GRADUATE,611710,15684370,15684370
201720459349301102,314379435,AUXILIARIES,611710,14064303,14064303
201720459349301102,314379435,GENERAL EDUCATIONAL PROGRAMS,611710,737560,737560
201720459349301102,314379435,BOOKSTORE REVENUE,451211,101699,101699
201730449349300513,550559322,Clinic,621111,6065144,6065144
201730449349300513,550559322,Medical training,611430,511695,511695
201730449349300628,390833608,Student Tuition and Fees,611310,135605703,135605703,0,0
201730449349300628,390833608,Residence Hall Fees,611310,13562982,13562982,0,0
201730449349300628,390833608,Food Service Fees,611310,4423418,4423418,0,0
201730449349300628,390833608,Other-Auxiliary,611310,474780,474780,0,0
201740319349300514,570314374,TUITION AND FEES,900099,28798797,28798797
201740319349300514,570314374,room and board fees,900099,11256497,11256497
201740319349300514,570314374,OTHER REVENUE,900099,1348220,1331838,16382
201730749349300943,237410494,TUITION AND REGISTRATIONS,1393533,1393533
201740469349302524,430694556,TUITION AND FEES,611310,30872260,30872260
201740469349302524,430694556,AUXILIARY SERVICES,611310,2678356,2678356
201730459349302093,952077629,Tuition & Fees,711190,7489558
201730459349302093,952077629,Student Housing and Other Income,711190,897188
201700469349300720,150532239,Tuition,611310,121037931,121037931,0,0
201700469349300720,150532239,Campus Housing,721000,15137429,15137429,0,0
201700469349300720,150532239,Food Service,722210,13080391,13080391,0,0
201700469349300720,150532239,Hotel,721110,3532812,311263,3221549,0
201700469349300720,150532239,Other,611710,3599141,3138805,460336,0
201710699349300426,231352641,TUITION AND FEES,900099,126602263,126602263
201710699349300426,231352641,AUXILIARY SERVICES,900099,31690414,31690414
201710699349300426,231352641,CONFERENCES AND CONVENTIONS,611710,547721,547721
201710699349300426,231352641,THEATER,711110,548250,224120,324130
201700469349302080,910473310,TUITION AND FEES,611710,94887881,94887881
201700469349302080,910473310,Auxiliary enterprises,611710,12913620,12913620
201700469349302080,910473310,Sales and Services,611710,2040124,2040124
201710449349300321,310971599,TUITION & FEES,611310,37457991,37457991
201710449349300321,310971599,ROOM & BOARD,611310,2094622,2094622
201740469349301394,131632522,STUDENT TUITION AND FEES,611600,12544797,12544797
201740469349301394,131632522,RESIDENCY LECTURE,611600,1032450,1032450
201740469349301394,131632522,CLINIC SERVICE,621400,604238,604238
201740469349301394,131632522,RESIDENCY PROGRAM,611600,486719,486719
201740469349301394,131632522,CONTINUING EDUCATION,611600,302712,302712
201700419349301605,410693960,Tuition and fees,611310,100604451,100604451,0,0
201700419349301605,410693960,Auxiliaries,611310,4975444,4975444,0,0
201700419349301605,410693960,Sales and Servised of Educational Activities,611310,587577,587577,0,0
201700419349301605,410693960,Other Sources,611310,130937,130937,0,0
201700449349300620,250965576,Net tuition and fees,611310,11934040,11934040,0,0
201700449349300620,250965576,Auxiliary Services,611310,9229470,9229470,0,0
201740139349301269,470376524,TUITION AND FEES,611310,46077891,46077891
201740139349301269,470376524,AUXILIARY ENTERPRISES,611710,6802231,6802231
201740139349301269,470376524,MISC FEES AND CHARGES,611310,449448,449448
201730309349300533,112357063,TUITION FEES,611710,799285,799285
201730319349300408,231352664,tuition and fees,900099,103427115,103427115,0,0
201730319349300408,231352664,auxiliary enterprises,721000,21657434,21480728,176706,0
201730319349300408,231352664,Game admissions,711210,1000,1000,0,0
