object_id,ein,NnCshChckbxInd,Dsc,CntrbtnCnt,NncshCntrbtnsRptF990Amt,MthdOfDtrmnngRvnsTxt
202001919349301885,314379507,X,SUPPLIES FOR EVENTS,10,3654,OTHER-NOMINAL VALUE
202001919349301885,314379507,X,ARCHIVAL RECORDS,1,1,OTHER-NOMINAL VALUE
202041599349300004,951644026,X,Miscellaneous Small Gifts,25,5434,Donor appraised
202041599349300004,951644026,X,Wine for Gala,1,10446,Donor appraised
202030449349301313,135596846,X,ADVERTISING MEDIA,4,546100,COMPARABLE SALES
202030449349301313,135596846,X,EQUIPMENT,1,328160,COMPARABLE SALES
202011399349300821,620497990,X,Miscellaneous,5,17712,Cost
202011399349300821,620497990,X,Farm supplies,1,500,Cost
202020839349300562,640303086,X,HORSES,3,3,EACH HORSE AS A $1
201931349349303023,010211497,X,Educational Material,3,245000,Cost of donated materials
201901309349303300,420680387,X,MUSIC EQUIPMENT,2,53300,ESTIMATED VALUE
201901309349303300,420680387,X,COMPUTER EQUIPMENT,2,7472,ESTIMATED VALUE
202001399349300120,390806261,X,Medical Equip for Training,2,7250,Cost/ Selling price
202001399349300120,390806261,X,Sports Tickets,6,3594,Cost/ Selling price
202021969349305657,160743209,X,MUSICAL INSTRUMENTS,12,93098,FAIR MARKET VALUE
202021969349305657,160743209,X,GIFT-IN-KIND,14,2447,FAIR MARKET VALUE
202021969349305657,160743209,X,PERSONAL PROPERTY,109,180718,FAIR MARKET VALUE
202021969349305657,160743209,X,MISCELLANEOUS EQUIPMENT,30,1240321,FAIR MARKET VALUE
202041989349301289,150532239,X,Horse,1,75000,appraised FMV
202041989349301289,150532239,X,Pledges,109,11427927,estimated NPV
202041989349301289,150532239,X,Lodging and meals,3,28403,estimated FMV
202041959349303504,135562308,X,"MAGS, RECORDS & CASSETTES",28979,428150,SEE SCHEDULE O
202041959349303504,135562308,X,OTHER MISC.,32,18132,SEE SCHEDULE O
202041959349303504,135562308,X,SPORTING GDS & APPAREL,92,10259,SEE SCHEDULE O
202041959349303504,135562308,X,INSURANCE,1,3785,SEE SCHEDULE O
202031979349305453,510064335,X,MISCELLANEOUS,52,7417,FMV
202031979349305453,510064335,X,GIFT CARDS,39,5310,FMV
202031979349305453,510064335,X,GIFT BASKETS,24,1777,FMV
201933179349303313,381619831,X,Architectural Service,1,25383,Cost comparable serv
201933179349303313,381619831,X,Architectural Service,1,25383,Cost comparable serv
201933179349303313,381619831,X,Advertising,1,1270,Cost comparable serv
201933179349303313,381619831,X,Sponsorship,1,1000,Cost comparable serv
201933179349303313,381619831,X,Buffalo WildWing Gift Cer,1,250,Nominal Value
202030859349300133,570324906,X,Equipment,1,7000,Fair market value
202030859349300133,570324906,X,Other,1,6250,Fair market value
202031369349303453,350868188,X,OTHER,48,0,NONE
202031369349303453,350868188,X,ATHLETIC TICKETS,120,0,NONE
201933179349302253,980148939,X,Plant and equipment,12,217526,FMV
202031059349301903,951684793,X,Miscellaneous,40,1846,Appraisal
202041349349302854,231352635,X,EVENT EXPENSE,21,8905,PURCHASE PRICE
202011959349302526,341695897,X,MISCELLANEOUS EQUIPMENT,1,342496,FMV
202011959349302526,341695897,X,MISCELLANEOUS SUPPLIES,1,5815,FMV
202030719349300213,060646829,X,AUCTION PRIZES,218,0,SEE PART II
202030719349300213,060646829,X,OTHER - VARIOUS,3,0,SEE PART II
201942979349300724,350869063,X,MISCELLANEOUS ITEMS,3,201249,FMV
201942979349300724,350869063,X,AUCTION ITEMS,511,110759,FMV
202021369349300122,310536640,X,NOTES RECEIVABLE,1,155130,FMV
202040299349301204,420680466,X,ACCOMODATIONS,3,5000,COST
202040299349301204,420680466,X,EVENT TRAVEL,1,4817,COST
202040299349301204,420680466,X,BOARD MEETING EXP,3,1767,COST
202040299349301204,420680466,X,EVENT MEALS/BEVERAGES,1,140,COST
202001349349302850,383071514,X,SUPPLIES AND PRIZES,42,22922,COST
202001349349302850,383071514,X,DONATED TUITION GIFT,1,106,FAIR MARKET VALUE
202021339349301337,231177930,X,BEAR2BEAR SILENT AUCTION ITEMS,152,38897,PURCHASE PRICE
202021339349301337,231177930,X,FOOD FOR EVENTS,3,6204,PURCHASE PRICE
202021339349301337,231177930,X,EQUIPMENT,2,4333,PURCHASE PRICE
202021339349301337,231177930,X,CRANE & MANPOWER,1,1500,PURCHASE PRICE
202041369349301804,132676570,X,FOOD,55,8140,SELLING PRICE
202041369349301804,132676570,X,EVENTS,49,11175,SELLING PRICE
202041369349301804,132676570,X,EDUCATION,14,7580,SELLING PRICE
202041369349301804,132676570,X,MEMBERSHIPS,5,540,SELLING PRICE
202030839349300408,160759798,X,8 Spaces in dorm,8,55664,Fair Market Value
202030839349300408,160759798,X,Gift cards,1,2000,Fair Market Value
202030839349300408,160759798,X,Copiers,2,7900,Fair Market Value
202031309349300108,237225104,X,INSTRUMENTS,9,563900,FMV
202011709349301801,361408475,X,SPORTING EVENTS,47,14617,COST/SELLING PRICE
202011709349301801,361408475,X,GIFT CERTIFICATES,217,9555,COST/SELLING PRICE
202011709349301801,361408475,X,MISCELLANEOUS,422,5727,COST/SELLING PRICE
202001089349300505,141468399,X,Lab Equipment,1,5694,Cost
202041199349300124,240795445,X,ATHLETICS,4,1747,RECEIPTS
202041199349300124,240795445,X,SCIENTIFIC EQUIPMENT\SUPPLIES,4,63945,RECEIPTS
202000699349300920,160743140,X,Equipment,32,3411578,Market value
202000699349300920,160743140,X,Consumables,11,351197,Market value
202021549349301942,741613878,X,Equipment,227,9241392,Cost
202021349349300407,453656162,X,PIANO,1,23167,FMV
202021349349300407,453656162,X,EVENT FUNDING,6,9542,COST
202021209349301532,141338371,X,VARIOUS IN KIND,36,22881,FAIR VALUE
201943179349308769,237069575,X,Equipment & Furnishings,3,41474,Fair Value
201943179349308769,237069575,X,Life Insurance,19,92211,Fair Value
201943179349308769,237069575,X,Research Projects,48,6527946,Fair Value
202031979349307063,430653611,X,Historical documents,8,8,No value provided
202031979349307063,430653611,X,Equipment,5,935,Opinion of expert/appraisal
202031979349307063,430653611,X,Event tickets,7,1315,Fair market value
202040509349300019,042002060,X,RAFFLE ITEMS,0,5643,FMV
202031619349301713,240795686,X,GOODS/SERVICES,2,24791,FMV
202031619349301713,240795686,X,EQUIPMENT,1,18184,FMV
202010849349300101,610444708,X,HORSES,3,237500,FAIR MARKET VALUE
202031909349300538,340733165,X,HORSES,7,35000,FMV
202021199349301122,540505922,X,Observatory Equipment,1,4065,FMV
202021199349301122,540505922,X,Miscellaneous,11,3012,FMV
202041339349302559,410693970,X,OTHER,1,373,Market value
202041339349302559,410693970,X,Piano,1,4000,Cost
202041339349302559,410693970,X,Viola,1,6000,Cost
202041339349302559,410693970,X,Travel,2,10632,Cost
202011299349301766,340714629,X,Laboratory glassware,1,224452,Expert opinion
202011299349301766,340714629,X,Furniture,2,10166,Expert opinion
202011299349301766,340714629,X,Musical instruments,4,37400,Expert opinion
202000599349300830,610444650,X,Tools,2,8000,Other - DONOR VALUE
202000599349300830,610444650,X,Musical instruments,2,5000,Other - DONOR VALUE
202000599349300830,610444650,X,CATERING,1,476,Market value
202000599349300830,610444650,X,Electronics,2,2001,Other - DONOR VALUE
202000599349300830,610444650,X,Academic equipment and materials,3,3461,Other - DONOR VALUE
202001959349303965,421315493,X,FURNITURE,1,4680
202001959349303965,421315493,X,APPLIANCES,1,1112
202000569349300235,231352692,X,HORSES,3,64500,FAIR MARKET VALUE
202000569349300235,231352692,X,SERVICES/MATERIALS,6,8528,FAIR MARKET VALUE
202000569349300235,231352692,X,GIFT CERTIFICATES/GIVEAWAYS,2,276,FAIR MARKET VALUE
202041559349301219,042463847,X,Piano,1,17000,Opinion of expert
202041559349301219,042463847,X,Office Equip.,2,6029,Market quotations
202030229349300018,560686603,X,REMODEL LABOR,1,62203,DONOR VALUE
202030229349300018,560686603,X,SOFTBALL BACKSTOP,1,37424,DONOR VALUE
202030229349300018,560686603,X,MISCELLANEOUS,13,7424,DONOR VALUE
202030229349300018,560686603,X,FURNISHINGS,5,7105,DONOR VALUE
202020879349300512,390826049,X,OTHER,17,9504,FAIR MARKET VALUE
202030929349300223,756001300,X,PIANOS,4,34000,THRIFT STORE VALUE
202030929349300223,756001300,X,OTHER,14,22380,THRIFT STORE VALUE
202041269349300509,470376525,X,OTHER,1,2786,0
202030179349300723,540505892,X,Horses,7,526000,Appraisals
202030179349300723,540505892,X,Equestrian Supplies,1,10000,FMV
202030179349300723,540505892,X,Piano,1,25000,FMV
202011069349300636,560529982,X,MISCELLANEOUS,3,6917,FAIR MARKET VALUE
202030629349300738,237213309,X,Engineering Equipment,3,70297,Indep. Appraisal
202030629349300738,237213309,X,Life insurance,8,9012,Annual Premium
202001179349300200,042225850,X,EVENT FOOD,1,10000,ESTIMATED COST
202001179349300200,042225850,X,MISCELLANEOUS,0,461,ESTIMATED COST
202011919349300441,440617326,X,AUCTION ITEMS,9,13512,FMV
202011399349300021,250496976,X,BUILDING MATERIALS,1,19700,COST
202011399349300021,250496976,X,26 CISCO NEXUS SWITCHES,1,17700,COST
202021969349302647,951890710,X,GENERAL SUPPLIES,17,278848,FAIR VALUE
202001359349303420,340737794,X,TRAVEL,2,7019,FMV
202001359349303420,340737794,X,SUPPLIES,2,5072,FMV
202001359349303420,340737794,X,BITCOIN,1,3739,FMV
202031319349300503,350868127,X,Equipment,2,1451,FMV
202030579349300038,420680460,X,PROGRAM EQUIPMENT & RESOURCES,213,67945,"ITEMS < 5,000 EACH"
202030579349300038,420680460,X,PROGRAM EQUIPMENT & RESOURCES,5,38644,ACTUAL COST
201923139349300707,420681049,X,AUCTION ITEMS,21,2178,ACTUAL
201923139349300707,420681049,X,MEALS,9,313,ACTUAL
201923139349300707,420681049,X,MACBOOK,1,275,ACTUAL
201923139349300707,420681049,X,OVERNIGHT STAY,1,50,ACTUAL
202031699349301908,550357021,X,HEARTHSTONE RENOVATIONS,1,14650,DONOR VALUE
202031699349301908,550357021,X,FURNISHINGS,7,5539,DONOR VALUE
202031699349301908,550357021,X,SUPPLIES,9,4098,DONOR VALUE
202031699349301908,550357021,X,MISCELLANEOUS ITEMS,2,2358,DONOR VALUE
202041209349301534,370661496,X,MICROSCOPE,1,50200,FMV
202041209349301534,370661496,X,OTHER,11,16626,FMV
202041209349301534,370661496,X,"AUCTION ITEMS - GIFT CARDS, GIFT CERTIFICATES, SMALL RETAIL",31,11534,FMV
202041209349301534,370661496,X,HARPSICORD,1,5000,FMV
202021509349300122,366112087,X,"Miscellaneous - sport tickets, theatre tickets, food items, etc.",1993,65411,Market value
202021509349300122,366112087,X,"Services - picture framing, catering, guest speaking, printing, education services, etc.",15,33220,Market value
202041899349301719,750859801,X,Bldg Materials,3,32279,Cost
202041899349301719,750859801,X,Equipment,3,1609,Cost
202041899349301719,750859801,X,Other,2,1500,Cost
202031539349300028,150543659,X,Athletic Equipment,1,675,FMV
202031539349300028,150543659,X,Tools,1,26740,FMV
202031539349300028,150543659,X,Miscellaneous,10,15377,FMV
202031059349301343,620465076,X,Sound recording equipment,1,3000,Market value
202031059349301343,620465076,X,School of Music catered board meeting held by volunteer,1,2941,Cost
202000419349300420,741109748,X,OTHER,12,7372,FAIR MARKET VALUE
202041359349300629,580566199,X,ART SUPPLIES,1,45,FMV
202021369349304527,581216007,X,Chiropractic Equipment,7,18342,FMV
202021369349304527,581216007,X,Gift Cards,1,300,FMV
202021369349304527,581216007,X,Office Equipment,2,44454,FMV
202021369349304527,581216007,X,Television,1,3000,FMV
202021369349304727,133643485,X,BEVERAGES FOR FUNDRAISING EVENTS,5,72266,FMV
202011709349301401,440545280,X,FOUNTAIN,1,26600,HISTORICAL COST
202001819349300100,620479542,X,1,955800
202042529349301104,237088831,X,SOFTWARE,2,5325781,MARKET
202031369349303093,580566133,X,Materials and Supplies,12,9396,FMV
202031369349303093,580566133,X,Equipment,7,13034,FMV
202031369349303093,580566133,X,Entertainment,4,3497,FMV
202031369349303093,580566133,X,Animals,3,11898,FMV
202011059349301501,370681530,X,Equip/Furn.,1,22000,Cost
202001369349303875,954559065,X,1,147500
202021679349301407,820200906,X,Raffle Items,1,3077,FMV
202021509349301027,480577656,X,COLLEGE SUPPLIES,57,26857,FAIR MARKET VALUE
202021509349301027,480577656,X,LAWN EQUIPMENT,1,3000,FAIR MARKET VALUE
202031369349304568,131967321,X,"EVENTS, SHOWS, GOLF OUTINGS",31,13232,FAIR MARKET VALUE
202030299349300713,930401259,X,Automobile Lease,2,6566,Retail price
202030299349300713,930401259,X,Instructional Equipment,12,7525,Market rate
202030299349300713,930401259,X,Gift certificates,16,6284,Retail price
202011059349302006,362722198,X,Event tickets/gift cards,25,7339,Other
202011369349304441,951664100,X,Equipment,9,50973,FMV
202040319349300909,340877803,X,MISCELLANEOUS,1,2444,ESTIMATED & FAIR VALUE
202021479349300512,344431169,X,Horse/Livestock,13,596000,Other
202021479349300512,344431169,X,Miscellaneous Items,56,65831,Other
202021969349302772,042104329,X,OTHER,5,2498
202041089349300129,951643389,X,EQUIPMENT,2,11999,FMV
202041089349300129,951643389,X,CATERING,1,412,FMV
202041089349300129,951643389,X,USED LAPTOP,1,150,FMV
202021479349300707,620479189,X,10,312445
202041069349300829,341018992,X,Equipment,13,439841,Cost
202041069349300829,341018992,X,Fundraiser Donations,22,4029,Cost
202041069349300829,341018992,X,Company Products,6,33931,Cost
202041069349300829,341018992,X,Event Costs,5,6403,Cost
202041069349301114,042103545,X,SPRINKLER SYSTEMS/EQUIP,1,503436,ACTUAL INVOICE PRICE
202041069349301114,042103545,X,EVENTS/RECEPTIONS,19,144882,ACTUAL INVOICE PRICE
202041069349301114,042103545,X,GAME TICKETS,2,7520,ACTUAL INVOICE PRICE
202041069349301114,042103545,X,FLOWERS,1,26233,ACTUAL INVOICE PRICE
202030659349301558,390821861,X,ALUMNI EVENT,1,862,FMV
202031639349300323,046130872,X,FARM MACHINERY AND EQUIPMENT,1,28500,FMV
202041069349301434,590624440,X,1,18000,Appraisal
202041069349301434,590624440,X,Piano & Violine with Bow,1,61350,Appraisal
202031369349304913,900171867,X,SEE PART II,2,68960781
202001049349300960,951921340,X,FURNITURES,10,0,VALUE NOT ASSIGNED
202020769349300012,020263136,X,Household Construction Items,2,10515,FMV from Receipts
202021369349301537,221494434,X,FURNITURE,1,8875,FMV
202021369349301537,221494434,X,T-SHIRTS,1,715,COST
202021369349301537,221494434,X,GIFT CARD,1,1000,COST
202021369349301537,221494434,X,WINE,2,800,COST
202021369349301537,221494434,X,ATHLETIC TICKETS,7,8250,COST
202021369349301537,221494434,X,HOTEL ACCOMODATIONS,6,11530,COST
202021369349301537,221494434,X,ORCHESTRA TICKETS,4,290,COST
202021369349301537,221494434,X,DINNER,3,1700,COST
202021369349301537,221494434,X,GOLF,1,1320,COST
202021369349301537,221494434,X,THEATRE TICKETS,1,220,COST
202011369349303686,042103547,X,"Other - Equipment - Medical, Research, Edu., Etc.",3,690565,Ind. Appraisal
202011369349303686,042103547,X,Other - Donated Auction Item,33,175917,Ind. Appraisal
202011369349303686,042103547,X,Other - Event Support,7,27974,Event Support Cost
202011369349303686,042103547,X,Other - Software,1,0,Ind. Appraisal
202031969349301103,516000297,X,Equipment,17,422178,Opinion of Experts
202031969349301103,516000297,X,Awards and Medals,1,1091,Opinion of Experts
202031969349301103,516000297,X,Game Console,1,499,Opinion of Experts
202031969349301103,516000297,X,Miscellaneous,25,20646,Opinion of Experts
202001579349300725,310537516,X,Our Lady of Peace Chapel,1,1000000,Opinions of Experts
202001579349300725,310537516,X,Transportation,2,106529,Cost/Selling Price
202021549349300417,231352354,X,MEALS,2,2900,COST
202021549349300417,231352354,X,MUSIC INSTRUMENTS,1,2655,COST
202021549349300417,231352354,X,BROCHURES,1,280,COST
202011839349300011,580619030,X,PIANO,1,35000,FMV
202011839349300011,580619030,X,EQUIPMENT,1,6000,FMV
202011839349300011,580619030,X,MISCELLANEOUS,1,5166,FMV
202031349349301523,150532082,X,Equipment,84,4034918,FMV
202031349349301523,150532082,X,Horses,50,558527,FMV
202031349349301523,150532082,X,Gift certificates,9,1775,FMV
202001329349303050,710239576,X,Equipment,12,43325,FMV-Equipment
202000809349301200,370661494,X,USE OF AUTOS,13,61631,LEASE VALUE
202000809349301200,370661494,X,PARENT'S BOARD,85,13599,RECEIPTS
202000809349301200,370661494,X,ACADEMIC SUPPORT,3,1350,RECEIPTS
202001339349302815,251024358,X,VARIOUS SUPPLIES,1,18500,DONOR COST
202001339349302815,251024358,X,GIFT CARDS,1,9775,DONOR COST
202001339349302815,251024358,X,EQUIPMENT,1,7500,DONOR COST
201903019349301250,570314415,X,"TICKETS, GIFT CARDS, ETC.",21,2001,FMV
202041819349300619,131967322,X,furniture/Lab Equipment,1,40000,fmv
202011059349301801,240795495,X,EVENT RENTALS/DECOR,2,2065,RECEIPTS
202011059349301801,240795495,X,GIFT CARDS,6,1350,FACE VALUE
202011059349301801,240795495,X,MUSICAL INSTRUMENT,1,1285,APPRAISAL
202011059349301801,240795495,X,RAFFLE PRIZES,4,620,DONOR VALUATION
202020839349300142,570314374,X,CONF. REGISTRATION,1,12000,FMV
202020839349300142,570314374,X,SUPPLIES/OTHER,4,1100,FMV
202020839349300307,340714681,X,RAFFLE PRIZES,5,3054,PURCHASE PRICE
202001359349304415,310536715,X,EVENT ITEMS,10,139099,Cost
202001359349304415,310536715,X,EQUIPMENT,5,577949,Cost
201913189349314246,822571598,X,EDUCATIONAL SUP,1,75586,VALUE OF TIME DONATED
202011959349302226,362182171,X,Horses to Honey Rock,3,8750,Market value
202011959349302226,362182171,X,Musical Instruments,6,49100,Cost
202011959349302226,362182171,X,Donated Tickets,53,14297,Cost
202011959349302226,362182171,X,Gifts in Kind,4,388900,Cost
202011959349302226,362182171,X,Tools to Honey Rock,4,9510,Replacement cost
202011539349301856,952415066,X,MONTAGE PACKAGE,1,6500,SELLING PRICE
202011059349301951,250981156,X,LABORATORY EQUIPMENT&R&&N&,1,52000,FAIR MARKET VALUE
202011059349301951,250981156,X,MISCELLANEOUS,1,100,FAIR MARKET VALUE
202040769349301389,350868158,X,"Treadmill, Softball Field tarp, Medical Equipment, Grounds Department Supplies, Building Renovation",6,62804,Opinions of experts
202000349349300790,560554199,X,OTHER,57,11145,ESTIMATED VALUE
202000249349300400,310840764,X,EVENT TICKETS,7,8694,FAIR VALUE
202000249349300400,310840764,X,OFFICE FURNITURE,1,4887,FAIR VALUE
202000249349300400,310840764,X,LEGAL SERVICES,1,4069,FAIR VALUE
202000249349300400,310840764,X,FOOD AND BEVERAGES - EVENT,3,1117,FAIR VALUE
202000249349300400,310840764,X,GIFT CARDS,5,395,FAIR VALUE
202030589349300823,560530003,X,PERSIAN RUG,1,3000,FMV
202030589349300823,560530003,X,Gift Cards,2,2500,FMV
202030589349300823,560530003,X,Event Transportation,1,1000,FMV
202030589349300823,560530003,X,Screen Printing,1,4250,FMV
202030589349300823,560530003,X,Dominoes donated Pizzas,1,1000,FMV
202030589349300823,560530003,X,MISCELLANEOUS,4,2662,FMV
202011279349301111,240795460,X,Equipment,2,3286,FMV
202011279349301111,240795460,X,Gift Certificate,1,50,FMV
202011279349301111,240795460,X,Plants,2,1176,FMV
202001359349303465,560529988,X,Piano,1,16500,APPRAISAL
202031359349301613,131740451,X,SPORT EVNT TKTS,1,1550,COST
202031359349301613,131740451,X,RECEPTIONS,23,79812,COST
202031359349301613,131740451,X,PRINTED MAT,1,20055,COST
202001959349300610,231352651,X,BROAD STREET LEASE,1,180000,FMV
202010999349300801,251120678,X,SET OF CABINETS,1,6387,FMV
202010999349300801,251120678,X,ICE MACHINE,1,1827,FMV
202010999349300801,251120678,X,GIFT CARDS,3,1300,FMV
202041009349300024,750827465,X,HORSES,11,1650555,Market value
202011299349301031,352158366,X,Equipment & Supplies,4,12310,Market value
202011299349301031,352158366,X,Concert Tickets,25,1743,Market value
202010989349301321,620518288,X,ADVERTISING SPACE,12,390000,FMV BY DONOR
202010989349301321,620518288,X,TECH EQUIPMENT,1,19294,FMV BY DONOR
202010949349300021,750983821,X,Software,1,25800,Cost
202010949349300021,750983821,X,Stage Equipment,3,12820,Cost
202010949349300021,750983821,X,Snacks for Library,1,3232,Cost
202010949349300021,750983821,X,Drainage System,1,2157,Cost
202010949349300021,750983821,X,Other,2,850,Cost
202011009349300821,240795506,X,NORMAN MAILER MANUSCRIPT,1,33310,APPRAISAL VALUE
202011009349300821,240795506,X,MISC. SUPPLIES,2,288,COST
202031069349301408,951643334,X,OTHER: ATHLETIC EQUIP.,9,136286,FMV
202031069349301408,951643334,X,OTHER: FOOD,252,83986,FMV
202031069349301408,951643334,X,Other: Scientific Equiptment,1,182340,FMV
202031359349301583,741233796,X,OTHER,45,12467,$1 OR STATED VALUE
202031359349301583,741233796,X,ARCHIVAL RECORDS,2,2,$1 OR STATED VALUE
202030719349301423,610448560,X,EQUIPMENT,6,8253,FAIR MARKET VALUE
202030719349301423,610448560,X,SUPPLIES,18,3490,FAIR MARKET VALUE
201933539349300208,350868181,X,LifeInsPolicy,1,49394,FMV
201933539349300208,350868181,X,Books for Library,1,4696,FMV
201933539349300208,350868181,X,Statue,1,1200,FMV
201933539349300208,350868181,X,Cross,1,400,FMV
202040499349301414,910473310,X,MISCELLANEOUS,9,59707,COST
202041899349300024,060646959,X,Scientific Equipment,1,189308,FMV
202041899349300024,060646959,X,Musical Instrument,1,31000,FMV
202041899349300024,060646959,X,Miscellaneous Items,3,1303,0
201933509349301023,344430762,X,TRAVEL,8,7970,ACTUAL COST
201933509349301023,344430762,X,OFFICE,2,175,RECEIPTS
202030939349301133,560532297,X,RETENTION PROGRAMS,1,34500,COST
202030939349301133,560532297,X,MUSICAL INSTRUMENTS,1,24001,APPRAISAL
202030939349301133,560532297,X,AUCTION ITEMS,31,14763,FMV
202030939349301133,560532297,X,EVENT EXPENSES,2,1760,COST
202030939349301133,560532297,X,FURNITURE,1,604,FMV
202030939349301133,560532297,X,SCIENTIFIC INSTRUMENTS,1,1,FMV
202001289349301325,382410852,X,Lab equipment,6,29242,Documentation supplied by donor
202001289349301325,382410852,X,Trustee travel,7,9156,Documentation supplied by donor
202042109349300839,860702049,X,FURNITURE,1,15387
202010349349300346,750855633,X,SUPPLIES,7,47153,FAIR MARKET VALUE
201933169349300958,200471061,X,FIXTURES,1,90000,FAIR VALUE
201933169349300958,200471061,Salary,202180,FMV
201933169349300958,200471061,Supplies,23121,FMV
202020219349300817,840442429,X,Athletic Machines,1,3000,FMV
202020219349300817,840442429,X,Pianos,3,45300,FMV
202020219349300817,840442429,X,Musical Instruments,4,7165,FMV
202020219349300817,840442429,X,other,1,136,FMV
202041929349302924,610458355,X,SUPPLIES,2,43850,FAIR MARKET VALUE
202041929349302924,610458355,X,EQUIPMENT,5,9749,FAIR MARKET VALUE
202041929349302924,610458355,X,HORSE,1,9000,FAIR MARKET VALUE
202041929349302924,610458355,X,OTHER,4,7659,FAIR MARKET VALUE
202041929349302924,610458355,X,HORSE SUPPLIES,1,4800,FAIR MARKET VALUE
202011009349301306,160743150,X,MUSICAL INSTRUMENTS,2,1705,FMV AT TIME OF GIFT
202031969349305463,340714334,X,INSTR.EQUIP.,1,0,N/A
202041009349301404,420707114,X,TRAVEL EXPENSES,12,8715,COST
202041009349301404,420707114,X,AUCTION ITEMS,5,1253,COST
202041009349301404,420707114,X,SUPPLIES,5,759,COST
202021959349303987,941156365,X,HORSES,3,0,N/A
202021959349303987,941156365,X,MUSICAL ITEMS & INSTRUMENTS,1,0,N/A
202021959349303987,941156365,X,COMPUTERS AND ACCESSORIES,4,278771,FAIR MARKET VALUE
202021959349303987,941156365,X,OTHER EQUIPMENT,8,457420,FAIR MARKET VALUE
202021959349303987,941156365,X,CAMERAS AND ACCESSORIES,3,130000,FAIR MARKET VALUE
202040789349301124,620599339,X,USE OF SPACE/RENT,1,225000,FAIR MARKET VALUE OF
202040789349301124,620599339,X,ITEMS REFERENCED IN LETTER,1,50000
202040789349301124,620599339,X,SCORE BOARD - BASEBALL,1,28590
202040789349301124,620599339,X,MUSICAL INSTRUMENTS,1,7000
202020739349300307,480547846,X,NON-CASH PRIZES SPIRE-FEST,121,20198,INVOICE/PURCHASE PR
202020739349300307,480547846,X,FLORAL ARRANGEMENTS,1,2000,INVOICE
202020739349300307,480547846,X,PRINTING/SIGNAGE,2,7500,PURCHASE PRICE
202020739349300307,480547846,X,PITCHING MACHINE,1,695,INVOICE/PURCHASE PR
202001979349306785,860186050,X,EQUIPMENT,5,1551693
202001979349306785,860186050,X,DEBT FORGIVENESS,1,100000
202001979349306785,860186050,X,BOOKS AND SUPPLIES,10,7546
202001979349306785,860186050,X,"AIRFARE, TRAVEL, FOOD",1,533
201903179349303985,273339369,X,HVAC AND 67 MINI SPLITS,1,195147,FMV
201903179349303985,273339369,X,DENTAL HYGIENE DONATION,1,17300,FMV
201903179349303985,273339369,X,DENTAL HAND TOOLS,1,1599,FMV
201913199349316211,770495799,X,Flowers,4,4134,FMV
201913199349316211,770495799,X,Food,31,29094,FMV
201913199349316211,770495799,X,Paper,9,5128,FMV
201913199349316211,770495799,X,Supplies,9,34692,FMV
201923189349312277,390978445,X,GIFT CARDS FOR STUDENTS,2,1500,FAIR MARKET VALUE
201923189349312277,390978445,X,WINE,1,1135,FAIR MARKET VALUE
201923189349312277,390978445,X,TICKETS,1,92,FAIR MARKET VALUE
201913199349302586,362167792,Crops,4,18703,Sales Price
201913199349302586,362167792,Coins,1,19714,Sales Price
201913199349302586,362167792,Miscellaneous,3,28,Value
202011359349304001,520595110,X,MUSICAL INSTRUMENTS,6,0
202011359349304001,520595110,X,OTHER EQUIP.,15,0
202011359349304001,520595110,X,OTHER,25,0
201923299349300042,640329300,X,FURNISHINGS,5,130575,COST
201923299349300042,640329300,X,ART & OTHER COLLECTIBLES,9,21725,FMV
201923299349300042,640329300,X,STUDENT SUPPORT,2,1941,COST
201923299349300042,640329300,X,SUPPLIES,2,234,COST
202001969349302050,060662150,X,OTHER,14,12375,FAIR VALUE
202001209349300120,390806202,X,RAFFLE PRIZES,7,0
202001209349300120,390806202,X,MICROSCOPE,1,0
202001209349300120,390806202,X,ART SUPPLIES,3,0
202000709349301100,410693977,X,PERSONAL PROPERTY,30,0,N/A
202000159349300825,980085912,X,APPARATUS FOR STUDIES,19,64033,FMV
201913199349311076,941279803,X,Office & Theater equipment,2,2748,Cost
201913199349311076,941279803,X,Musical instruments,1,2500,Appraisal
201913199349311076,941279803,X,Auction Gift Certificate,1,2500,Face Value
201913199349311076,941279803,X,Golf Cart,1,1500,Appraisal
201903319349301205,460229820,X,FARM INPUTS,41,39300,ESTIMATED VALUE FROM MGR
202040799349300734,930386972,X,TRUST INTERESTS,2,57669,OPINION OF EXPERTS
202022259349301027,951643307,X,EQUIPMENT,4,8155451,INVENTORY&PLACE MARK
202022259349301027,951643307,X,MISCELLANEOUS,11,28013,Retail & Place Mark
202041309349300614,363377698,X,Raffle Items - Fundraising,189,35394,Selling cost
202041309349300614,363377698,X,One Horse-named River,1,3000,Opinions of experts
201933369349300113,362310478,X,Ophthalmic Equipment,2,157891,Cost
201933369349300113,362310478,X,Miscellaneous,5,2450,Cost
202010349349300306,042104778,X,AUCTION ITEMS,2,469,FMV
202001969349301780,942382546,X,NEURO PULSE WAVE PROFILER EQUIPMENT,1,43092,FMV
202001969349301780,942382546,X,3 SAUNAS,1,19343,FMV
201903089349301925,350886846,X,Timeshare,1,1400,FMV
201903159349303625,350885591,X,MISCELLANEOUS,2,39829,FMV
202000699349300615,410695509,X,EQUIPMENT,3,12700,DONOR VALUED
202000699349300615,410695509,X,WHOLE LIFE INSURANCE POLICY OWNERSHIP,1,4568,SURRENDER VALUE
