object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,DrctCntrllngEnttyNm_BsnssNmLn1Txt,IdRltdTxExmptOrg_CntrlldOrgnztnInd
202011299349300336,741109620,Rice Trust Inc,6100 Main Street,Houston,TX,77005,741698122,Trust company,TX,501(c)(4),William Marsh Rice University,true
202011299349300336,741109620,THE CENTER FOR COLLABORATIVE RESEARCH INC,6100 Main Street,Houston,TX,77005,383751177,Type 1 supporting organization,TX,501(c)(3),Type I,William Marsh Rice University,true
202011299349300336,741109620,HOUSTON AREA TRANSLATIONAL RESEARCH CONSORTIUM INC (final),6100 Main Street,Houston,TX,77005,455431287,Type 1 supporting organization,TX,501(c)(3),Type I,William Marsh Rice University,true
202011299349300336,741109620,Rice RE Holdings I,6100 Main St,Houston,TX,77005,830537542,Real estate title holding,TX,501(c)(25),William Marsh Rice University,true
202011299349300336,741109620,Rice RE Holdings II,6100 Main Street,Houston,TX,77005,830555733,Real estate title holding,TX,501(c)(25),William Marsh Rice University,true
202011299349300336,741109620,Rice RE Holdings III,6100 Main Street,Houston,TX,77005,830525761,Real estate title holding,TX,501(c)(25),William Marsh Rice University,true
202011299349300336,741109620,Rice RE Holdings IV,6100 Main Street,Houston,TX,77005,830573199,Real estate title holding,TX,501(c)(25),William Marsh Rice University,true
202011299349300336,741109620,RICE 360 INSTITUTE FOR GLOBAL HEALTH,6100 Main Street,Houston,TX,77005,841923490,Type 1 supporting organization,TX,501(c)(3),Type I,William Marsh Rice University,true
202040919349300834,590624401,FLORIDA CONFERENCE OF THE UNITED METHODIST CHURCH,1140 EAST MCDONALD STREET,LAKELAND,FL,33801,590904361,RELIGIOUS ORGANIZATION,FL,501(C)(3),LINE 1,N/A,0
202040919349300834,590624401,FLORIDA UNITED METHODIST FOUNDATION INC,PO BOX 3549,LAKELAND,FL,33802,591148710,INVESTMENT MANAGEMENT,FL,501(C)(3),"LINE 12C, III-FI",FLORIDA CONFERENCE OF THE UMC,0
202040919349300834,590624401,POLK MUSEUM OF ART AT FLORIDA SOUTHERN COLLEGE,800 EAST PALMETTO STREET,LAKELAND,FL,33801,591226011,MUSEUM,FL,501(C)(3),LINE 7,FLORIDA SOUTHERN COLLEGE,1
202000219349300920,610444825,Bingham Fund for Excellence in Teaching at Transylvania University,300 N Broadway,Lexington,KY,40508,611129707,Promote excellence in teaching,KY,501(c)(3),509(a)(2),Transylvania University
202040909349300604,381358014,Genevieve U Gilmore Endowment For The Arts,PNC Bank,113 E Michigan,Kalamazoo,MI,49007,386470228,Trust FBO Kalamazoo College,MI,501(c)(3),Line 12 c,Kalamazoo College,1
202040909349300604,381358014,Dorothy Hinkley Heyl Irrev Charitable Trust,PNC Bank,113 E Michigan,Kalamazoo,MI,49007,386572671,Trust FBO Kalamazoo College,MI,501(c)(3),Line 12d,Kalamazoo College,1
202040909349300604,381358014,L Lee Stryker Memorial Trust,PNC Bank,113 E Michigan,Kalamazoo,MI,49007,386385367,Trust FBO Kalamazoo College,MI,501(c)(3),Line 12d,Kalamazoo College,1
202040909349300604,381358014,FW & Elsie Heyl Science Scholarship Fund PNC Bank,PO Box 94651,Cleveland,OH,44101,386194019,Science Grants,MI,501(c)(3),Line 12d,N/A,0
202040909349300604,381358014,Great Lakes College Association Inc,535 W William No 301,Ann Arbor,MI,48103,381678376,Promote advancement in higher education,MI,501(c)(3),12a,N/A,0
202040869349300824,010263385,THOMAS COLLEGE FOUNDATION,180 WEST RIVER ROAD,WATERVILLE,ME,04901,010539159,DORMANT,ME,501(C)(3),0
201903119349302430,264028305,THE FLORIDA STATE UNIVERSITY,600 W COLLEGE AVENUE,TALLAHASSEE,FL,32306,591961248,UNIVERSITY,FL,501(C)(3),LINE 7,N/A,0
202001359349300440,383001876,Christian Reformed Church in North America,1700 28th St SE,Grand Rapids,MI,49508,382051351,Church,MI,Section 501(c)(3),Section 170(b)(1)(A),N/A,0
202001359349300440,383001876,Calvin College,3201 Burton St SE,Grand Rapids,MI,49546,383071514,School,MI,501(c)(3),170(b)(1)(A),N/A,0
202011369349302556,231365971,AMERICAN ONCOLOGIC HOSPITAL,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,231352156,HEALTH CARE,PA,501(c)(3),3,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
202011369349302556,231365971,EPISCOPAL HOSPITAL,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,231365351,HEALTH CARE,PA,501(c)(3),Type I,TEMPLE UNIVERSITY HOSPITAL INC,true
202011369349302556,231365971,FOX CHASE CANCER CENTER MEDICAL GROUP INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,454540585,HEALTH CARE,PA,501(c)(3),3,AMERICAN ONCOLOGIC HOSPITAL,true
202011369349302556,231365971,FOX CHASE NETWORK INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232467337,HEALTH CARE,PA,501(c)(3),Type II,AMERICAN ONCOLOGIC HOSPITAL,true
202011369349302556,231365971,INSTITUTE FOR CANCER RESEARCH,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,236296135,HEALTH CARE,DE,501(c)(3),4,AMERICAN ONCOLOGIC HOSPITAL,true
202011369349302556,231365971,JEANES HOSPITAL,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232826045,HEALTH CARE,PA,501(c)(3),3,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
202011369349302556,231365971,TEMPLE HEALTH SYSTEM TRANSPORT TEAM INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,753084023,HEALTH CARE,PA,501(c)(3),10,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
202011369349302556,231365971,TEMPLE PHYSICIANS INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232790607,HEALTH CARE,PA,501(c)(3),10,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
202011369349302556,231365971,TEMPLE UNIVERSITY HEALTH SYSTEM FOUNDATION,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232916108,HEALTH CARE,PA,501(c)(3),Type I,TEMPLE UNIVERSITY HOSPITAL INC,true
202011369349302556,231365971,TEMPLE UNIVERSITY HEALTH SYSTEM INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232825881,HEALTH CARE,PA,501(c)(3),Type I,TEMPLE UNIVERSITY,true
202011369349302556,231365971,TEMPLE UNIVERSITY HOSPITAL INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232825878,HEALTH CARE,PA,501(c)(3),3,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
202011369349302556,231365971,TEMPLE UNIVERSITY ALUMNI ASSOCIATION,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,232930242,EDUCATION,PA,501(c)(3),5,NA,false
202011369349302556,231365971,TEMPLE UNIVERSITY LAW FOUNDATION,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,236407459,EDUCATION,PA,501(c)(3),Type III-FI,NA,false
202011369349302556,231365971,TEMPLE UNIVERSITY SCHOOL OF PODIATRIC MEDICINE INC,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,231596240,EDUCATION,PA,501(c)(3),Type I,TEMPLE UNIVERSITY,true
202011369349302556,231365971,TUMP OFFICES INC,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,911872296,REAL ESTATE HOLDING,PA,501(c)(2),TEMPLE UNIVERSITY,true
202011369349302556,231365971,TEMPLE FACULTY PRACTICE PLAN INC,TUHS Corp 2450 Hunting Park Ave,Philadelphia,PA,19129,831002191,HEALTH CARE,PA,501(c)(3),3,Temple University Health System Inc,true
202031209349301203,571021641,PREBYTERIAN COLLEGE,PO BOX 975,CLINTON,SC,29325,570314408,TO PROVIDE AN EDUCATION IN THE ARTS AND SCIENCES,SC,501(C)(3),LINE 2,N/A,0
202031209349301203,571021641,PRESBYTERIAN COLLEGE FOUNDATION,PO BOX 975,CLINTON,SC,29325,571021640,TO ENCOURAGE PLANNED GIVING AND PROVIDE GIFT OPPORTUNITIES FOR DONORS,SC,501(C)(3),"LINE 12B, II",N/A,0
202011369349304291,237421224,SYSTEM MANAGEMENT GROUP,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,201269904,PROVIDE ADMINISTRATIVE SERVICES TO AFFILIATED INSTITUTIONS,CA,501(C)(3),"LINE 12B, II",N/A,1
202011369349304291,237421224,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,562438569,EDUCATIONAL INSTITUTION,CA,501(C)(3),LINE 10,N/A,1
202011369349304291,237421224,NORTHCENTRAL UNIVERSITY (FKA WESTMED COLLEGE),11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,900171867,EDUCATIONAL INSTITUTION,CA,501(C)(3),LINE 10,N/A,1
202011369349304291,237421224,JOHN F KENNEDY UNIVERSITY,100 ELLINWOOD WAY,PLEASANT HILL,CA,945234817,941610694,EDUCATIONAL INSTITUTION,CA,501(C)(3),LINE 2,N/A,1
202011369349304291,237421224,SPECTRUM PACIFIC LEARNING INC,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,453996682,INACTIVE,CA,501(C)(3),LINE 10,N/A,1
202011369349304291,237421224,NATIONAL UNIVERSITY,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,237172306,EDUCATIONAL INSTITUTION,CA,501(C)(3),LINE 2,N/A,1
202011369349304291,237421224,NATIONAL UNIVERSITY INTERNATIONAL INC,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,453997908,INACTIVE,CA,501(C)(3),LINE 2,N/A,1
202020539349300612,800957275,COE COLLEGE,1220 FIRST AVENUE NE,CEDAR RAPIDS,IA,52402,420686467,EDUCATION,IA,501(C)(3),LINE 2,0
202011209349301021,570314408,PRESBYTERIAN COLLEGE FOUNDATION,PO BOX 975,CLINTON,SC,29325,571021640,HOLD AND MANAGE PLANNED GIFTS FOR THE BENEFIT OF THE COLLEGE,SC,501(C)(3),"LINE 12B, II",N/A,0
202011209349301021,570314408,PRESBYTERIAN REAL ESTATE FOUNDATION,PO BOX 975,CLINTON,SC,29325,571021641,HOLD AND MANAGE REAL ESTATE GIFTS FOR THE BENEFIT OF THE COLLEGE,SC,501(C)(3),"LINE 12B, II",N/A,0
202011899349301686,741554976,THE CONSORTIUM FOR INNOVATIVE LEGAL EDUC,225 CEDAR ST,SAN DIEGO,CA,92101,411884496,EDUCATIONAL,DE,501(C)(3),12B,NA,false
202040979349300944,350867977,BUTLER FOUNDATION,4600 SUNSET AVENUE,INDIANAPOLIS,IN,46208,356016441,GIFT RECEIPT,IN,501(C)(3),12 TYPE I,BUTLER UNIV,true
202040979349300944,350867977,INDEPENDENT COLLEGES OF INDIANA,30 SOUTH MERIDIAN STREET,INDIANAPOLIS,IN,46208,310901001,EDU SUPPORT,IN,501(C)(3),12 TYPE I,NA,false
202040979349300944,350867977,ENDLESS SUCCESS FOUNDATION INC,10 WEST MARKET ST SUITE 1990,INDIANAPOLIS,IN,46204,472791355,GRANT FDN,IN,501(C)(3),12 TYPE III,NA,false
202041349349302444,042300472,BERKLEE VALENCIA SL,AVENIDA PROFESOR LOPEZ PINERO,VALENCIA,VALENCIA,SP,46013,999999999,EDUCATION,SP,N/A,N/A,Berklee US,true
202041349349302444,042300472,THE BOSTON CONSERVATORY REALTY CORP,8 THE FENWAY,BOSTON,MA,02215,263644206,REAL ESTATE,MA,501(C)(3),"LINE 12A, I",Berklee US,true
202041349349302444,042300472,THE BOSTON CONSERVATORY IPSWICH REALTY,8 THE FENWAY,BOSTON,MA,02215,454795446,REAL ESTATE,MA,501(C)(3),"LINE 12A, I",Berklee US,true
202001189349300445,956002998,VANGUARD UNIVERSITY FOUNDATION,55 FAIR DRIVE,COSTA MEESA,CA,92626,912764193,UNIVERSITY ENDOWED SCHOLARSHIP PROGRAMS,CA,501(C)(3),"LINE 12A, I",VANGUARD UNIVERSITY OF SO CAL,1
202001189349300445,956002998,SOUTHERN CALIFORNIA DISTRICT COUNCIL OF THE ASSEMBLIES OF GOD,17951 COWAN,IRVINE,CA,92614,A DISTRICT OF THE GENERAL COUNCIL OF ASSEMBLIES OF GOD (USA),CA,501(C)(3),LINE 1,N/A,0
201922919349300232,200617900,NEWSEUM INC,555 PENNSYLVANIA AVENUE NW,WASHINGTON,DC,20001,203985447,MUSEUM,DC,501(C)(3),"LINE 12B, II",FREEDOM FORUM INSTITUTE INC,1
201922919349300232,200617900,THE FREEDOM FORUM INC,555 PENNSYLVANIA AVENUE NW,WASHINGTON,DC,20001,541604427,PRIVATE OPERATING FOUNDATION,DC,501(C)(3),N/A,0
202021819349300727,042103576,FRANKLIN FOUNDATION,41 BERKELEY STREET,BOSTON,MA,02116,222995201,SUPPORT BFIT,MA,501(C)(3),"LINE 12A, I",BFIT,1
202001969349305740,943185612,AMITY GLOBAL EDUCATION ORGANISATION,B-105 DEFENCE COLONY,NEW DELHI,IN,110024,PHILANTHROPIC SUPPORT,IN,N/A,0
202041929349302624,630417508,ALABAMA BAPTIST STATE CONVENTION,2001 E SOUTH BLVD,MONTGOMERY,AL,361110870,630318662,CHRISTIAN GOSPEL,AL,501(C)(3),LINE 1,N/A,0
202011369349304221,430652675,OJ CLOUGHLY EDUCATION FOUNDATION,135 S LASALLE ST,CHICAGO,IL,60603,436110578,FBO OF STLCOP,IL,501(C)(3),PF,ST LOUIS COLLEGE OF PHARMACY,1
202011369349304221,430652675,BALLMANN FAMILY PRIVATE FOUNDATION,PO BOX 387,ST LOUIS,MO,63166,436466750,"GIFTS, GRANTS OR LOANS TO OTHER ORGANIZATIONS",MO,501(C)(3),PF,ST LOUIS COLLEGE OF PHARMACY,1
201913159349302571,112206183,SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,5201 AUTH WAY,CAMP SPRINGS,MD,20746,112099708,FUNDING OF TRAINING AND UPGRADING MERCHANT SEAMEN,MD,501(C)(5),N/A,NONE,0
202030839349300558,530199507,GALLAUDET UNIVERSITY FOUNDATION,800 FLORIDA AVENUE NE,WASHINGTON,DC,20002,461643010,SUPPORT ORG,DC,501(C)(3),12-TYPE I,GALLAUDET,true
202010869349300601,580593414,ENOTAH PROPERTIES FOUNDATION INC,1 COLLEGE ST,YOUNG HARRIS,GA,305820068,810811529,COLLEGE FACILITIES (ROLLINS CAMPUS CENTER),GA,501(C)(3),"LINE 12B, II",YOUNG HARRIS COLLEGE,1
202041349349302239,350868149,INDEPENDENT COLLEGES OF INDIANA,30 SOUTH MERIDIAN STREET,INDIANAPOLIS,IN,46204,310901001,EDU SUPPORT,IN,501(C)(3),12A TYPE 1,false
202041349349302239,350868149,ASSOC OF INDEPENDENT TECHNOLOGICAL UNIV,8 CLARKSON AVENUE,POTSDAM,NY,13699,203393428,EDU SUPPORT,NY,501(C)(3),12A TYPE 1,false
202030649349300633,261999384,PURDUE RESEARCH FOUNDATION,1281 WIN HENTSCHEL BLVD,WEST LAFAYETTE,IN,47906,351052049,SUPPORT PURDUE UNIVERSITY,IN,501(c)(3),7,NA,false
202030649349300633,261999384,PURDUE UNIVERSITY,401 S GRANT STREET,WEST LAFAYETTE,IN,47907,356002041,SCHOOL,IN,501(c)(3),2,NA,false
202021989349301537,200909475,N/A,false
202041849349301499,986001269,LAU HEALTH FOUNDATION INC,211 E 46TH ST,NEW YORK,NY,100172935,272049290,SUPPORT HEALTH AND MEDICAL EDUCATION PROGRAMS OPERATED BY THE SCHOOL,NY,501(C)(3),"LINE 12A, I",LEBANESE AMERICAN UNIVERSITY,1
202041849349301499,986001269,LOUIS CORDAHI FOUNDATION,LAU-LOUIS CODRAHIN,JBEIL,LE,DEDICATED TO RESEARCHING THE HISTORY OF LEBANON FROM THE CITY OF BYBLOS,LE,LEBANESE AMERICAN UNIVERSITY,1
202030839349300418,420707120,BLANCHE JOHNSON TRUST,124 SOUTH FIRST STREET,OSKALOOSA,IA,52577,426613277,RENTAL REA,IA,501C3,12D,NA,false
202031339349302598,430746185,LOGAN UNIVERSITY EDUCATION FOUNDATION,1851 SCHOETTLER ROAD,CHESTERFIELD,MO,63017,680549360,CHARITABLE,MO,501(C)(3),"LINE 12A, I",N/A,0
201923589349300007,431658069,WORLD WIDE MISSION OF INTERNATIONAL EVANGELISM ASSOCIATION,843 PARR ROAD,WENTZVILLE,MO,63385,371183008,EDUCATION FOR MISSIONARIES AND CHRISTIAN LEADERS,MO,501(C),509(A)(2),0
202021369349305222,540505990,HAMPTON UNIVERSITY MUSEUM FOUNDATION INC,QUEEN AND TYLER STREET,HAMPTON,VA,23668,541854945,SUPPORT HAMPTON UNIVERSITY MUSEUM,VA,501 (C) (3),11A,HAMPTON UNIVERSITY,1
202021369349305222,540505990,HAMPTON COMMUNITY DEVELOPMENT CORPORATION,QUEEN AND TYLER STREET,HAMPTON,VA,23668,541667250,TO ENHANCE QUALITY OF LIFE IN THE CITY OF HAMPTON,VA,501 (C) (3),7,HAMPTON UNIVERSITY,1
202001339349302120,350868107,INDEPENDENT COLLEGES OF INDIANA INC,30 SOUTH MERIDIAN STREET SUITE 800,INDIANAPOLIS,IN,46204,310901001,FURTHER INDEPENDENT HIGHER EDUCATION,IN,501(c)(3),Type I,NA,false
202012459349300006,364500805,CENTRAL MICHIGAN UNIVERSITY,1200 S FRANKLIN ST,MOUNT PLEASANT,MI,48859,386004447,UNIVERSITY,MI,501C3,6,N/A,false
201931349349303158,042104847,STERLING & FRANCINE CLARK ART INSTITUTE,225 South Street,WILLIAMSTOWN,MA,01267,042163004,ART MUSEUM,MA,501(C)(3),12.A,WILLIAMS,true
201931349349303158,042104847,ASSOCIATED KYOTO PROGRAM INC,college hall rm 204,northampton,MA,01063,042996114,EDUCATION,MA,501(C)(3),12.d,NA,false
201931349349303158,042104847,WILLIAMS COLLEGE LAND FOUNDATION,880 main street,WILLIAMSTOWN,MA,01267,043158500,RE HOLDING,MA,501(C)(2),N/A,WILLIAMS,true
201931349349303158,042104847,WILLIAMS COLLEGE OXFORD PROGRAMME,145 Banbury Road 0X27AN,Oxford,England,UK,EDUCATION,UK,501(C)(3),N/A,WILLIAMS,true
201931349349303158,042104847,WILLIAMS COLLEGE FOUNDATION (UK) LIMITED,99 DURLSTON ROAD,LONDON,ENGLAND,UK,E5 8RP,EDUCATION,UK,501(C)(3),N/A,WILLIAMS,true
202011909349301571,730774245,FREE WILL BAPTIST FOUNDATION,5233 MT VIEW RD,ANTIOCH,TN,37013,621172550,PLANNED GI,TN,501C3,1,N/A,false
202001399349300870,310537177,WEST WARD STREET DEVELOPMENT CORPORATION,200 WEST WARD STREET,SPRINGFIELD,OH,45501,823768946,SUPPORT WITTENBERG UNIVERSITY'S LONG-TERM FACILITY NEEDS,OH,501(C)(3),"LINE 12C, III-FI",N/A,0
202031269349301148,350868125,INDEPENDENT COLLEGES OF INDIANA INC,101 W OHIO STREET SUITE 300,INDIANAPOLIS,IN,462044206,310901001,EDUCATION,IN,501(C)(3),12A,NA,false
202041649349301049,593086453,UNIVERSITY OF CENTRAL FLORIDA,4000 CENTRAL FLORIDA BLVD,ORLANDO,FL,32816,592924021,EDUCATION,FL,0
202041649349301049,593086453,ICAMR INC,3 COURTHOUSE SQ 2ND FLOOR,KISSIMMEE,FL,34741,471078611,BUSINESS LEAGUE,FL,501(C)(6),0
202001329349302080,910564961,Northwest Academic Computing Consortium,Inc,PO Box 9128,Portland,OR,97207,841172799,Promote the development and use of advanced technology,OR,501(c)3,11a Type 1,N/A,0
202001199349300820,391467668,HERBERT V PROCHNOW EDUCATIONAL FOUNDATION,5315 WALL STREET SUITE 280,MADISON,WI,53718,391466758,"SUPPORT THE MISSION OF THE GRADUATE SCHOOL OF BANKING, INC.",WI,501(C)(3),"12A, TYPE 1",GRADUATE SCHOOL OF BANKING INC,1
202041279349300509,570967350,university of south carolina,208 osborne admin,columbia,SC,29208,576001153,education,SC,501(C)(3),6,NA,false
202041279349300509,570967350,HEALTH SCIENCES SOUTH CAROLINA,1320 MAIN STREET,COLUMBIA,SC,29201,202849804,support org,SC,501(C)(3),12A,NA,false
202041279349300509,570967350,SC INSTITUTE OF MEDICINE & PUB HEALTH,1301 GERVAIS STREET SUITE 300,COLUMBIA,SC,29201,320350642,EDUCATION,SC,501(c)(3),7,NA,false
202030939349300108,510413351,AMERICAN COLLEGE DUBLIN,2 MERRION SQUARE,DUBLIN,EI,UNIVERSITY PROVIDING EDUCATION,EI,501(C)(3),LINE 2,1
202021129349301212,710430687,MID-AMERICA STUDENT HOUSING INC,PO BOX 2350,CORDOVA,TN,380880790,621673035,RES. RENT,TN,501C3,10,N/A,false
202001919349300145,020222111,Dartmouth Educational Loan Corporation,7 Lebanon Street,Suite 302,Hanover,NH,03755,020362923,Educational Loans,NH,501(c)(3),Type I,Trustees of Dartmouth College,true
202001919349300145,020222111,South Street Downtown Holdings Inc,7 Lebanon Street,Suite 302,Hanover,NH,03755,020518373,Real Estate Holding,NH,501(c)(25),Trustees of Dartmouth College,true
202001919349300145,020222111,Seven Lebanon Street Inc,7 Lebanon Street,Suite 302,Hanover,NH,03755,020514301,Real Estate Holding,NH,501(c)(25),Trustees of Dartmouth College,true
202001919349300145,020222111,Foundation for Jewish Life at Dartmouth,7 Lebanon Street,Suite 302,Hanover,NH,03755,020486238,Real Estate Holding,NH,501(c)(2),Trustees of Dartmouth College,true
202001919349300145,020222111,Hamden Assurance Risk Retention Group Inc,30 Main Street,Suite 330,Burlington,VT,05401,208530788,Insurance,VT,501(c)(3),Type I,Dartmouth-Hitchcock Clinic,false
202001919349300145,020222111,The Dartmouth Educational Association,3 Stoneview Lane,Sharon,MA,02067,046045227,Educational Loans,MA,501(c)(3),Type III-FI,NA,false
202001919349300145,020222111,Dartmouth College Trust,7 Lebanon Street,Suite 302,Hanover,NH,03755,Fundraising,UK,NA,true
202001919349300145,020222111,Dartmouth-Hitchcock Medical Center,One Medical Center Drive,Lebanon,NH,03756,222715483,Health Care Administration,NH,501(c)(3),Type I,NA,false
201943209349300744,351358522,FIRST BAPTIST CHURCH OF HAMMOND INDIANA INC,507 STATE ST,HAMMOND,IN,46320,351022949,CHURCH,IN,501c3,CHURCH,N/A,false
202041689349300144,231653718,PENNSYLVANIA SHAKESPEARE FESTIVAL,2755 STATION AVENUE,CENTER VALLEY,PA,18034,232655672,PROFESSIONAL THEATRE COMPANY,PA,501(C)(3),LINE 10,N/A,0
202041689349300144,231653718,FORUM FOR ETHICS IN THE WORKPLACE,2755 STATION AVENUE,CENTER VALLEY,PA,18034,251893421,ETHICS DISCUSSIONS,PA,501(C)(3),"LINE 12A, I",N/A,0
201941339349302304,231365971,AMERICAN ONCOLOGIC HOSPITAL,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,231352156,HEALTH CARE,PA,501(c)(3),3,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201941339349302304,231365971,EPISCOPAL HOSPITAL,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,231365351,HEALTH CARE,PA,501(c)(3),Type I,TEMPLE UNIVERSITY HOSPITAL INC,true
201941339349302304,231365971,FOX CHASE CANCER CENTER MEDICAL GROUP INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,454540585,HEALTH CARE,PA,501(c)(3),3,AMERICAN ONCOLOGIC HOSPITAL,true
201941339349302304,231365971,FOX CHASE NETWORK INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232467337,HEALTH CARE,PA,501(c)(3),Type II,AMERICAN ONCOLOGIC HOSPITAL,true
201941339349302304,231365971,INSTITUTE FOR CANCER RESEARCH,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,236296135,HEALTH CARE,DE,501(c)(3),4,AMERICAN ONCOLOGIC HOSPITAL,true
201941339349302304,231365971,JEANES HOSPITAL,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232826045,HEALTH CARE,PA,501(c)(3),3,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201941339349302304,231365971,TEMPLE HEALTH SYSTEM TRANSPORT TEAM INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,753084023,HEALTH CARE,PA,501(c)(3),9,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201941339349302304,231365971,TEMPLE PHYSICIANS INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232790607,HEALTH CARE,PA,501(c)(3),9,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201941339349302304,231365971,TEMPLE UNIVERSITY HEALTH SYSTEM FOUNDATION,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232916108,HEALTH CARE,PA,501(c)(3),Type I,TEMPLE UNIVERSITY HOSPITAL INC,true
201941339349302304,231365971,TEMPLE UNIVERSITY HEALTH SYSTEM INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232825881,HEALTH CARE,PA,501(c)(3),Type I,TEMPLE UNIVERSITY,true
201941339349302304,231365971,TEMPLE UNIVERSITY HOSPITAL INC,TUHS CORP 2450 HUNTING PARK AVE,PHILADELPHIA,PA,19129,232825878,HEALTH CARE,PA,501(c)(3),3,TEMPLE UNIVERSITY HEALTH SYSTEM INC,true
201941339349302304,231365971,TEMPLE UNIVERSITY ALUMNI ASSOCIATION,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,232930242,EDUCATION,PA,501(c)(3),5,NA,false
201941339349302304,231365971,TEMPLE UNIVERSITY LAW FOUNDATION,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,236407459,EDUCATION,PA,501(c)(3),Type III-FI,NA,false
201941339349302304,231365971,TEMPLE UNIVERSITY SCHOOL OF PODIATRIC MEDICINE INC,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,231596240,EDUCATION,PA,501(c)(3),Type I,TEMPLE UNIVERSITY,true
201941339349302304,231365971,TUMP OFFICES INC,300 SULLIVAN HALL 1330 W BERKS ST,PHILADELPHIA,PA,19122,911872296,REAL ESTATE HOLDING,PA,501(c)(2),TEMPLE UNIVERSITY,true
201941339349302304,231365971,TEMPLE FACULTY PRACTICE PLAN INC (exempt application pending),TUHS Corp 2450 Hunting Park Ave,Philadelphia,PA,19129,232790607,HEALTH CARE,PA,501(c)(3),Temple University Health System Inc,true
201941339349304834,800151379,FLORIDA INTERNATIONAL UNIVERSITY,11200 SW 8TH ST,MIAMI,FL,33199,650177616,UNIVERSITY,FL,115(1),N/A,0
202040509349301019,426081293,PALMER COLLEGE OF CHIROPRACTIC WEST,90 E TASMAN,SAN JOSE,CA,95134,942515428,EDUCATION,CA,501(C)(3),LINE 2,PALMER COLLEGE FOUNDATION,1
202040509349301019,426081293,DR DAVID D PALMER ATHLETIC TRUST,1000 BRADY STREET,DAVENPORT,IA,52803,274313852,FUND RAISING,IA,501(C)(3),"LINE 12A, I",PALMER COLLEGE FOUNDATION,1
