object_id,ein,NnCshChckbxInd,Dsc,CntrbtnCnt,NncshCntrbtnsRptF990Amt,MthdOfDtrmnngRvnsTxt
201531209349300203,841029228,X,AUCTION ITEMS,18,13197,FAIR MARKET VALUE
201531209349300203,841029228,X,BIKE EQUIPMEN,3,470,FAIR MARKET VALUE
201531209349300203,841029228,X,ART SUPPLIES,1,75,FAIR MARKET VALUE
201541149349300514,231365954,X,COMPUTERS AND,2,11909,COMPARABLE SALES
201541149349300514,231365954,X,BICYCLE EQUIP,2,784,APPRAISED VALUE
201521199349301252,540525605,X,Program Support,4,29337,FMV
201531259349300543,560532314,X,Construction Equip Rental,2,21281,Donor valued
201531259349300543,560532314,X,Grounds Equipment,1,4500,Donor Valued
201531259349300543,560532314,X,"Books, Misc",6,4994,Donor Valued
201541249349300324,250981156,X,SIGNAGE,2,1500,FMV
201541249349300324,250981156,X,EVENT TICKETS,4,1116,FMV
201501179349300010,453656162,X,PLANTS,4,5696,COST
201501179349300010,453656162,X,EVENT FUNDING,4,4931,COST
201511249349300871,240795445,X,ATHLETICS EQUIPMENT/CLOTHING,8,25130,RECEIPTS
201511249349300871,240795445,X,EQUIPMENT/SOFTWARE,8,1997229,EXPERT OPINION
201511249349300871,240795445,X,HOST EVENT,31,23836,RECEIPTS
201511249349300871,240795445,X,MISCELLANEOUS,19,2975,RECEIPTS
201521219349300137,341018992,X,EQUIPMENT,22,3581295,COST
201521219349300137,341018992,X,EVENTS AND SERVICES,19,59250,COST
201521219349300202,310536715,X,TICKETS,1,10000,COST
201521219349300202,310536715,X,EQUIPMENT,1,163048,APPRAISAL
201521219349300202,310536715,X,EVENT ITEMS,6,68288,COST
201521219349300202,310536715,X,MISCELLANEOUS,9,553,COST
201511279349301881,141338580,X,Computer Equipment,74,22230,Cost
201511279349301881,141338580,X,Athletic broad/event,23,37576,Selling Price
201511279349301881,141338580,X,Miscellaneous,15,20922,Selling Price
201521219349300802,340714600,X,MUSICAL INSTMTS,8,118837,APPRAISAL
201521219349300802,340714600,X,LIBRARY MATR'L,196,5253,AVE 3 YR PRICE/NEW ITEMS
201501269349300445,221500645,X,IT EQUIPMENT,1,23000,Cost
201501269349300445,221500645,X,MISCELLANEOUS,8,20000,Cost
201501189349301200,042104329,X,Music,1,550,Actual value
201501189349301200,042104329,X,Exhibit,1,45000,Actual value
201531269349300943,020222120,X,Campaign Feas,3,2882,FMV
201531269349300943,020222120,X,Food & Event,10,1038,FMV
201531279349300403,060646829,X,AUCTION PRIZES,241,0,SEE PART II
201531219349301303,050277222,X,Conference room furniture,1,10900,FMV
201531219349301303,050277222,X,Classroom equipment,1,193600,FMV
201531219349301303,050277222,X,Horse Equestrian team,1,10000,FMV
201531219349301303,050277222,X,Horses Equestrian team,1,24995,FMV
201531219349301403,390806428,X,MISCELLANEOUS,79,29825,FMV
201511599349300636,540505977,X,EQUEST. HORSES,2,60000,APPRAISAL
201521629349300312,951644037,X,OTHER,112,20002,FMV
201531259349301468,250965557,X,ORTHODONTIC,9,163170,FAIR MARKET VALUE
201531259349301468,250965557,X,GIFT CARD/BAS,35,3978,FAIR MARKET VALUE
201531259349301468,250965557,X,SPORTS EQUIPM,2,1030,FAIR MARKET VALUE
201531259349301468,250965557,X,JEWELRY,2,119,FAIR MARKET VALUE
201531639349300228,362167854,X,EQUIPMENT AND REPAIR MATERIALS,308,278651,MARKET VALUE
201531639349300228,362167854,X,LAB EQUIPMENT,1,1000,MARKET VALUE
201501499349300245,720408946,X,"Equipment, gift cards, etc.",95,0,N/a
201541279349301094,430653611,X,Collection Archives,1,7200,Opinion of expert/appraisal
201541279349301094,430653611,X,Supplies,2,1607,Cost
201541279349301094,430653611,X,Medications,37,31071,Retail value
201541279349301094,430653611,X,Medical Equipment,6,164532,Cost
201501319349302570,041081650,X,EQUIPMENT,2,6950,FMV
201501329349301100,050258810,X,GOLF TOURNAMENTS,65,40530,FMV
201501329349301100,050258810,X,SOFTWARE,1,1890,FMV
201501329349301100,050258810,X,MISCELLANEOUS,2,285,FMV
201501209349300420,420680344,X,IN-KIND,1,4999,FAIR VALUE
201501209349300420,420680344,X,IN-KIND,1,5975,FAIR VALUE
201521769349300802,111630741,X,PLEDGES AND BEQUESTS,37,1333820,DISCOUNTED VALUE
201511539349300616,370662594,X,GIFTS IN KIND,3,1351,FAIR VALUE
201511539349300616,370662594,X,MUSICAL EQUIPME,3,32995,APPRAISED VALUE
201511539349300616,370662594,X,PLEDGE RECEIVAB,1,3792990,PRESENT VALUE
201501349349304480,221529785,X,HOME RECEPTIONS,2,3514,FMV
201501349349304480,221529785,X,MEMBERSHIP,1,1300,FMV
201501349349304480,221529785,X,GENERATOR,1,1000,FMV
201501349349304480,221529785,X,MUSICAL INSTRUMENT,1,1000,FMV
201501349349307125,231352665,X,FIVE HORSES,5,213500,APPRAISAL
201501349349302640,042103637,X,BOOKS,1,0,N/A
201501349349302705,381550064,X,CLASSROOM SUP,11,17426,RETAIL COST
201501349349302705,381550064,X,GIFT CARDS,5,11200,RETAIL COST
201511329349302536,741109620,X,USED EQUIPMENT,2,2,NOMINAL VALUE
201511329349302536,741109620,X,MINERAL RIGHTS,1,288960,OPINIONS OF EXPERTS
201501349349306620,042452884,X,CATERING SERV,2,14000,FAIR MARKET VALUE OF
201501349349306620,042452884,X,CLOTHING & AC,1,10000,FAIR MARKET VALUE OF
201511329349302751,251035663,X,COMPUTER ACCE,3,0,FMV
201511329349302751,251035663,X,DONATED EQUIP,6,0,FMV
201511329349302751,251035663,X,DONATED FOR A,9,0,FMV
201501329349303325,620497990,X,Miscellaneous,3,36040,FMV
201541259349301109,590624412,X,FURNITURE/EQUIPMENT,14,44224,MARKET VALUE
201541259349301109,590624412,X,GIFT CERTIFICATES,151,1510,MARKET VALUE
201541259349301109,590624412,X,DONATIONS FOR MEETINGS,1,448,MARKET VALUE
201541259349301109,590624412,X,MISC ITEMS,2,13,MARKET VALUE
201501329349302110,166054295,X,CAMERAS,3,110,ESTIMATED FAIR MARKE
201501329349302110,166054295,X,POINSETTIAS F,5,85,ESTIMATED FAIR MARKE
201501329349302110,166054295,X,3-WHEEL POWER,1,0,ESTIMATED FAIR MARKE
201501319349302400,060646936,X,FURNITURE,1,5500,FMV
201541279349301319,042108376,X,EQUIPMENT,1,500,ESTIMATED VALUE
201541279349301319,042108376,X,MUSIC/CD'S,10000,2500,ESTIMATED VALUE
201541279349301319,042108376,X,GRILL AND MOWER,2,449,ACTUAL INVOICE
201541279349301319,042108376,X,FOOD ALUMNI RECEPTION,0,2073,ACTUAL INVOICE
201531269349301703,941156566,X,Pledge Receivable,33,6113522,Stated Value
201501289349301305,591157081,X,MISC DONATION,20,12746,FAIR MARKET VALUE
201501289349301305,591157081,X,HOTEL ACCOMMO,5,12708,FAIR MARKET VALUE
201501289349301305,591157081,X,GOLF TOURNAME,7,11350,FAIR MARKET VALUE
201501289349301305,591157081,X,FRAMED PHOTOS,1,2290,FAIR MARKET VALUE
201501289349301305,591157081,X,GOLF TOURNAME,11,1619,FAIR MARKET VALUE
201511339349304781,250965438,X,VARIOUS GIFTS,15,2971,FMV
201511349349304536,340714334,X,INSTR.EQUIP.&SUPPLIES,11,0,N/A
201511349349304781,042103594,X,EQUIPMENT,11,1293286,MARKET VALUE
201511349349304781,042103594,X,ARCHIVAL RECORDS,21,0
201511349349304781,042103594,X,OTHER,18,0
201521329349300507,350868202,X,FURNITURE,58,90190,COST
201511349349304516,381381271,X,LASER CUT TUB,1,7450,FMV
201511349349304516,381381271,X,WATERFOWL COL,1,3265,FMV
201511349349304516,381381271,X,TOOLS,1,750,FMV
201511349349304516,381381271,X,OTHER,5,110,FMV
201501349349303165,810235407,X,Horse,1,50000,Appraisal/FMV
201511339349306106,951664112,X,COMPUTER EQUIPMENT,16,7448,RETAIL VALUE
201511349349309026,041286950,X,GIFT CARDS & CERTIFICATES,22,8547,FACE VALUE
201511349349309026,041286950,X,TICKETS,12,5822,FACE VALUE
201521329349304602,135598093,X,EQUIPMENT,6,0,0
201521329349304602,135598093,X,TICKETS & GIFT CARDS,5,0,0
201521329349304602,135598093,X,BOOKS,3,0,0
201521329349304602,135598093,X,HOUSEHOLD GOODS,2,0,0
201521329349304602,135598093,X,SOFTWARE,5,0,0
201521329349304602,135598093,X,ARCHIVAL RECORDS,2,0,0
201501349349304930,580566167,X,RADIO STATION,1,820000,FMV
201501349349304930,580566167,X,INSTRUMENTS,2,620712,FMV
201501349349304930,580566167,X,MISCELLANEOUS,43,45360,FMV
201501349349305000,560623936,X,MISCELLANEOUS,3,709,COST
201501349349305000,560623936,X,PLAQUE FOR AW,1,500,COST
201501349349305000,560623936,X,MUSICAL INSTR,2,300,COST
201501349349305325,560530005,X,PIANO,1,27000,APPRAISAL
201511349349302786,410711610,X,GRAIN,23,30064,ESTIMATED VALUE
201511349349302786,410711610,X,EQUIPMENT,4,1605,ESTIMATED VALUE
201511349349302786,410711610,X,TICKETS,2,238,ESTIMATED VALUE
201521319349303032,954625327,X,Equipment,3,62020,FMV
201521319349302142,240772407,X,Supplies,32
201521319349302142,240772407,X,Education Equip,2
201521319349302142,240772407,X,Athletic Equip,2
201521319349302142,240772407,X,Education Fees,1
201521339349303632,591083502,X,See Part III,5,5674625,FMV
201521339349303632,591083502,X,See Part III,11,0
201521339349303632,591083502,X,See Part III,29,0
201511329349302781,741233796,X,Equipment,2,1365,$1 or value stated
201511329349302781,741233796,X,Other Misc,15,11809,$1 or value stated
201511339349302771,570314422,X,OTHER,18,30172,FMV
201511329349303711,010211497,X,Educational Materials,9,7000,Cost of donated materials
201511329349300426,540524516,X,NETWORKING EQ,1,9634,COST
201511339349303371,480543734,X,LANDSCAPING,1,93529,APPRAISAL
201511339349303446,061599388,X,FOOTBALL TICK,1,13278
201501349349301210,041843040,X,MISCELLANEOUS,3,38143,APRAISL/DONOR EST.
201501349349301210,041843040,X,ARCHIVAL RECORD,70,0,INDETERMINABLE VALUE
201501349349301210,041843040,X,ARCHIVAL RECORD,317,0,INDETERMINABLE VALUE
201501349349307970,340714654,X,3 1-oz. Coins,1,3600,FMV
201501349349307970,340714654,X,2 Moot Court,1,808,FMV
201501349349307970,340714654,X,Assortment of,1,1,Other
201501349349307970,340714654,X,Food and Drin,1,1,Other
201501339349301290,231653718,X,Golf auction items,47,13397,estimated or actual retail price
201501339349301290,231653718,X,Sports equipment,2,591,retail price
201501339349301290,231653718,X,Tent Rental,1,1476,retail price
201501339349301290,231653718,X,Trees,1,50,estimated retail price
201501339349301545,540506319,X,OTHER GIFTS IN KIND,10,6397,OTHER
201501349349306240,231352661,X,PIPE ORGAN,1,10800,Appraisal Value
201501349349306240,231352661,X,SUPPLIES,7,3144,Appraisal Value
201501349349306265,150532081,X,SPONSORED EQUIP,79,1696649,MARKET VALUE
201501349349306265,150532081,X,SPONSORED BLDGS,6,1101973,MARKET VALUE
201511349349301561,250969449,X,MISCELLANEOUS,10,301550,FAIR MARKET VALUE
201511349349301561,250969449,X,COMPUTER EQPT,8,263157,FAIR MARKET VALUE
201511349349301561,250969449,X,ALUMNI EVENT,133,80938,COST
201521329349302652,231484178,X,CLASSROOM SUP,2,1872,FAIR MARKET VALUE
201521329349302652,231484178,X,PHYSICAL PLAN,5,1040,FAIR MARKET VALUE
201521329349302652,231484178,X,GIFT CARDS,12,515,FAIR MARKET VALUE
201521329349302652,231484178,X,OFFICE SUPPLI,1,180,FAIR MARKET VALUE
201521329349302652,231484178,X,TICKETS/PASSE,1,20,FAIR MARKET VALUE
201511349349305496,231352692,X,SERVICES/MATE,3,24845,COST
201511349349305496,231352692,X,FURNITURE & E,10,4280,COST
201511349349305496,231352692,X,GIFT CERTIFIC,13,1592,COST
201511349349305496,231352692,X,CLOTHING & HO,4,1464,COST
201511349349305496,231352692,X,FOOD/BEVERAGE,5,1266,COST
201531319349301203,050312747,X,AUTOMATION LA,1,245000
201531319349301203,050312747,X,TEST OVEN,1,40000
201511349349301701,590722789,X,"FOOD, VIOLIN,",4,3943,FMV
201511339349301376,590624416,X,Volunteer Expense,42,17421,Actual Cost
201511339349301376,590624416,X,Gift In Kind,11,27954,Fair Market Value
201511339349301376,590624416,X,Event Food/Supplies,12,13073,Fair Market Value
201511339349304456,141340095,X,Computer Equip,1,503456
201511339349304456,141340095,X,Misc Equip,7,56976
201521289349301237,362182171,X,HORSES,2,4000,MARKET VALUE
201521289349301237,362182171,X,MEETING EXPENSES,3,3015,MARKET VALUE
201521289349301237,362182171,X,EQUIPMENT,4,61673,MARKET VALUE
201521289349301237,362182171,X,GIFTS IN KIND,20,108061,MARKET VALUE
201511319349302036,050258932,X,SOFTWARE,1,17000,FMV
201511319349302036,050258932,X,MISCELLANEOUS,51,383338,FMV
201511329349300641,030179298,X,Miscellaneous,15,112273,FMV
201511339349304241,410693970,X,Insurance Premi,6,3151,Replacemt Cost
201511339349304241,410693970,X,"Gift cert, tick",83,24804,Replacemt Cost
201511339349304241,410693970,X,Constr. Materia,1,262210,Replacemt Cost
201521339349302152,330413730,X,STEINWAY GRAN,1,0
201521349349302442,237225104,X,Instruments,2,36500,Fair mkt value
201521319349300612,314379532,X,SPORTS EQUIPMENT & FLOORING,1,354645,OPINIONS OF EXPERTS
201531319349301513,941156266,X,LABORATORY EQUIPMENT,2,14464,MARKET VALUE
201531319349301513,941156266,X,LOCKER ROOM CABINETS,1,1898,MARKET VALUE
201531319349301513,941156266,X,EDUCATION EQUIPMENT,3,321932,MARKET VALUE
201521349349302022,042103580,X,OTHER,1,20550,MARKET VALUE
201521349349302022,042103580,X,ARCHIVAL,7
201521349349302022,042103580,X,AUCTION,2
201521349349302022,042103580,X,EQUIPMENT/FURNITURE,9
201531319349301413,240795965,X,PIANO REBUILD,1,15000,COST
201531319349301413,240795965,X,LODGING,1,4760,COST
201531339349304028,951644593,X,MAC COMPUTERS,1,60000,FMV
201531339349304028,951644593,X,ACADEMIC EQUI,8,40309,FMV
201521349349309077,630315935,X,Software,1,168736,FMV
201521349349309087,860186050,X,Athletic fiel,1,26600,FMV
201521349349309087,860186050,X,Scoreboard,1,5945,FMV
201521349349309207,060646927,X,RENTED VEHICLES FOR CREW TEAM,1,921,RECEIPTS PROVIDED
201521339349305547,042103547,X,EVENT SUPPORT,5,5258,EVENT SUPPORT COST
201521339349305547,042103547,X,"EQUIP - MED,RESEARCH,EDU",29,475200,INDEP. APPRAISAL
201521339349305547,042103547,X,DONATED AUCTION ITEMS,18,41719,INDEP. APPRAISAL
201521339349305572,951664123,X,Miscellaneous,3,15572,Purchase Price
201531339349301523,580568698,X,SIX BENCHES,1,5000,FMV
201531329349304393,131740451,X,ANNUITIES,1,30000,MARKET QUOTATION
201531329349304393,131740451,X,Food and Beverage Costs,4,17018,COST
201531329349304468,951644026,X,Photography gift,1,8000,Retail Value
201531329349304468,951644026,X,Antique Serving Set,1,4000,Appraised Value
201531329349304468,951644026,X,Miscellaneous small gifts,62,40945,Retail Value
201521349349303882,930391547,X,SUPPLIES,9,22730,FMV
201521349349303882,930391547,X,SERVICES,2,5649,FMV
201521349349303422,516000297,X,Lab Equipment,6,765555,Opinions of experts
201521349349303422,516000297,X,Manniquins,1,499,Replacement Value
201521349349303422,516000297,X,Billboards,11,12900,Fair Rental Value
201521349349303007,390806261,X,SOFTWARE LICENSES,1,220000,COST/ SELLING PRICE
201521349349303112,340733165,X,horses,5,25000,Appraisal
201541349349302174,260812968,X,Lab Equipment-Basic Sciences,1,45000,Used sale value
201541349349302174,260812968,X,Histology Equiment-BSciences,1,15954,Used sale value
201541349349302174,260812968,X,Lab Equipment-Simulated,2,22913,Used sale value
201541349349302174,260812968,X,Maps of Scr for MD Students,1,202,cost
201541349349302174,260812968,X,Lab Equipment-Simulated,1,2574,Used sale value
201531339349302833,951664101,X,Supplies,13,26098,FMV
201531319349302573,310537177,X,ATHLETIC APPAREL,1,2145,FMV
201531319349302573,310537177,X,GOLF PACKAGE/ACCESSORIES,9,9,FMV
201531319349302573,310537177,X,GIFT BASKETS,3,3,FMV
201531319349302573,310537177,X,GIFT CERTIFICATES,3,3,FMV
201531319349302573,310537177,X,EVENT TICKETS,2,2,FMV
201531339349305548,530196584,X,EQUIPMENT,6,103616,FMV - APPR. OR EST.
201531339349305548,530196584,X,OTHER,64,58429,RECEIPTS
201531339349305548,530196584,X,ADJ TO LIFE INS POLICIES,1,32730,NET CASH VALUE
201541329349301599,941279803,X,Microscopes,1,205000,FMV
201541329349301599,941279803,X,Fume/Filter H,1,133000,FMV
201541329349301599,941279803,X,Theatre Seats,1,11000,FMV
201541329349301599,941279803,X,Miscellaneous,4,7250,FMV
201541329349301599,941279803,X,Tables,1,6613,FMV
201541329349301599,941279803,X,Cabinets,1,5000,FMV
201541329349301599,941279803,X,Monitors,1,4900,FMV
201541329349301599,941279803,X,Dirt Bike,1,1150,FMV
201541339349301924,560532138,X,Computer Equip,52,52930,FMV
201541339349301924,560532138,X,Furniture,2,10295,FMV
201541339349301924,560532138,X,Steinway pianos,2,75604,FMV
201541329349301524,362191252,X,Equipment,1,257401
201541329349301524,362191252,X,Equipment,1,12328,FMV
201541329349301524,362191252,X,Equipment,1,12327,FMV
201541329349301524,362191252,X,Equipment,1,10260,FMV
201541329349301524,362191252,X,SERVICE HOURS,1,250,FMV
201541329349301524,362191252,X,Equipment,1,4826,FMV
201541339349301459,150543659,X,Computer Equipment,101,644671,Fair Market Value
201541339349301459,150543659,X,Art - Sculpture,1,22503,Fair Market Value
201521349349301267,350868175,X,MED SCHOOL EQUIPMENT,1,202777,FAIR MARKET VALUE
201521349349301267,350868175,X,V-BLOCK PRODUCTS & SERVICES,1,130000,FAIR MARKET VALUE
201521349349301267,350868175,X,FLOWERS,3,30630,FAIR MARKET VALUE
201521349349301267,350868175,X,BEVERAGES,1,8615,FAIR MARKET VALUE
201521349349301267,350868175,X,GLASSWARE,1,600,FAIR MARKET VALUE
201521349349301267,350868175,X,OTHER,18,42711,FAIR MARKET VALUE
201521349349308802,132981115,X,EDUC SUPPLIES,44,146251,COST/SELLING PRICE
201531349349308538,951667177,X,MISCELLANEOUS,3,23573,DONOR RECEIPTS/FMV
201531349349308538,951667177,X,MERCHANDISE,10,4529,DONOR RECEIPTS/FMV
201531349349308538,951667177,X,GIFT CERTIFIC,31,4369,DONOR RECEIPTS/FMV
201531339349302918,231352685,X,DONATED EQUIPMENT,15,1439193,FAIR MARKET VALUE
201531339349302918,231352685,X,OTHER GIFTS IN KIND,71,973227,FAIR MARKET VALUE
201531339349303028,730579265,X,RECORD COLLECTI,1,44828,FMV
201531339349303028,730579265,X,LIBRARY COLLECT,1,83901,FMV
201531339349303028,730579265,X,PHOTO COLLECTIO,1,32400,FMV
201531339349303028,730579265,X,PLANE TICKET,1,5658,FMV
201531899349300843,760196908,X,GIFT CARDS -,22,11963,FAIR MARKET VALUE
201531899349300843,760196908,X,MISCELLANEOUS,25,9992,FAIR MARKET VALUE
201531899349300843,760196908,X,MISCELLANEOUS,14,3736,FAIR MARKET VALUE
201531899349300843,760196908,X,GOLF ACTIVITY,8,3304,FAIR MARKET VALUE
201531899349300843,760196908,X,GIFT CARDS -,11,578,FAIR MARKET VALUE
201541329349301924,231177930,X,Magnets,1,318,SELLING PRICE
201541329349301924,231177930,X,Tickets,2,2,ESTIMATED VALUE
201541329349301924,231177930,X,Scientific Equipment,6,240140,ESTIMATED VALUE
201541329349301924,231177930,X,Athletic Equipment,4,1678,COST
201541329349301924,231177930,X,Sporting Goods,3,3,ESTIMATED VALUE
201531349349305268,240804602,X,SCIENTIFIC EQ,25,69992,NATIONAL INSTITUTE O
201531349349305268,240804602,X,CASE BACKHOE,1,29500,EXPERT OPINION
201541339349303674,362167725,X,AIRFARE,270,105103,FMV
201541339349303674,362167725,X,DEPT'L SUPPLIES,42,101598,FMV
201541339349303674,362167725,X,EXHIB SUPPLIES,1,35000,FMV
201541339349303674,362167725,X,SPECIAL EVENT,217,423344,FMV
201541289349301949,580566243,X,SEE PART II,8,82007,FMV
201531349349302798,250965591,X,LAB EQUIPMENT,1,229000,FMV
201531349349302798,250965591,X,CIPHER EQUIP.,1,104610,FMV
201531349349302798,250965591,X,PARTS TO SHOW,1,15411,FMV
201531349349302798,250965591,X,AIRFARE AND L,1,11557,FMV
201531349349302798,250965591,X,STEINWAY & SO,1,8500,FMV
201531349349302798,250965591,X,SPONSORED THE,1,6140,FMV
201531349349302798,250965591,X,ROUND OF GOLF,1,611,FMV
201531349349302798,250965591,X,TWO STEELERS,1,160,FMV
201531349349302798,250965591,X,ADMIT 4 FAMIL,1,50,FMV
201531349349302838,363377698,X,RAFFLE ITEMS - FUNDRASING,178,84121,Cost / Selling Price
201531349349302838,363377698,X,MED EQUIPMENT & INSTRUMENT,2,76500,Opinions of Experts
201531349349302838,363377698,X,"DENTAL CHAIRS,FLOURIDE VA",1,3150,Opinions of Experts
201531349349302838,363377698,X,DENTAL SUPPLIES,1,302,Opinions of Experts
201531349349302838,363377698,X,"OMM TABLE,CABINETS",1,156,Opinions of Experts
201541349349306629,042104736,X,FURNITURE,2,145630,FAIR MARKET VALUE
201541349349306629,042104736,X,DENTAL EQUIPM,1,25465,FAIR MARKET VALUE
201541349349306629,042104736,X,SPORTS EQUIPM,1,6512,FAIR MARKET VALUE
201541349349306629,042104736,X,EVENT TICKETS,2,205,LIST PRICE
201541329349300104,060646959,X,Various,15,5930,FMV
201541329349304059,381366958,X,FUNDRAISING A,259,46375,FAIR MARKET VALUE
201541329349304059,381366958,X,ATHLETIC EQUI,2,2990,FAIR MARKET VALUE
201531349349304343,581357177,X,AUCTION ITEMS,135,72092,MARKET VALUE
201541349349308929,430654872,X,GIFT CERTIFICATES,255,67640,FMV
201541349349308929,430654872,X,TICKETS,72,17756,FMV
201541349349308929,430654872,X,LODGING,28,16009,FMV
201541349349308929,430654872,X,CONSTRUCTION MATERIALS,1,660,FMV
201541319349301004,470394397,X,Construction materials,1,65913,Fair value
201541319349301189,231352635,X,EVENT EXPENSES,15,29306,FAIR VALUE
201541319349301189,231352635,X,EQUIPMENT,5,5575,FAIR VALUE
201531349349303993,550356985,X,FOOD & BEVERAGE,4,2181,MARKET VALUE
201531349349303993,550356985,X,TRANSPORTATION,2,780,MARKET VALUE
201531349349303993,550356985,X,PHOTOGRAPHY SERVICES,1,1050,MARKET VALUE
201531349349303993,550356985,X,MUSICAL EQUIPMENT - SPEAKERS,1,450,MARKET VALUE
201541349349303494,042103634,X,MEDICAL EQUIPMENT,9,416839,MARKET VALUE
201541349349303494,042103634,X,GIFT CARD,1,25,MARKET VALUE
201541349349303494,042103634,X,DINNER EVENT,5,13676,MARKET VALUE
201541349349303494,042103634,X,COMPUTER EQUIPMENT,2,3503,MARKET VALUE
201541349349303494,042103634,X,PLANE TICKETS,2,12294,MARKET VALUE
201541349349303494,042103634,X,RENTAL REDUCTION AGREEMENT,1,2040000,MARKET VALUE
201541349349306829,720423889,X,Other Equipment,1,199000,FMV
201531919349300013,135562308,X,CERTIFICATES,25,508508,SEE SCHEDULE O
201501959349300980,381988915,X,ALUMNI RECEPT,3,3324,FAIR MARKET VALUE
201501959349300980,381988915,X,WINE TASTING,20,2944,FAIR MARKET VALUE
201501959349300980,381988915,X,GOLF OUTING I,1,320,FAIR MARKET VALUE
201541109349300709,260466209,X,Donated use of land,1,25000,fair value
201521359349304237,580566116,X,PIANO,1,32000,COST
201521359349304237,580566116,X,BOARD MEETING,6,7113,COST
201521359349304237,580566116,X,FOOD & BEVERA,1,6000,COST
201521359349304237,580566116,X,AUCTION ITEMS,9,615,COST
201521359349304237,580566116,X,SCOTTIE BOOK,4,162,COST
201521359349304237,580566116,X,PHOTOGRAPH,1,96,COST
201531359349301278,221487164,X,VARIOUS,4,9023,FMV
201531359349304048,210634501,X,Lab. equip.,1,27000,SEE PART II
201531359349305888,231352630,X,OTHER GIFTS I,1,9000,FAIR MARKET VALUE
201541359349303314,580566133,X,Various Equipment,4,4563,FMV
201541359349303314,580566133,X,Animals,4,20198,FMV
201541359349303314,580566133,X,Materials and Supplies,20,13016,FMV
201541359349304534,951644035,X,Musical Instr,1,4900,Fair Market Value
201541359349304534,951644035,X,Printed Music,1,3000,Fair Market Value
201501359349300725,390806251,X,Auction,268,68071,Value of donated property
201501359349300725,390806251,X,Building materials,8,77716,Value of donated property
201501359349300725,390806251,X,Catering/other,48,71219,Value of donated property
201501359349302765,383071514,X,LIFE INSURANCE,2,22526,MARKET VALUE
201501359349302765,383071514,X,SUPPLIES/EQUIPMENT,18,6424,COST
201501359349302765,383071514,X,MATERIALS,3,3537,COST
201501359349302765,383071514,X,TUITION GIFT CERTIFICATE,1,4803,MARKET VALUE
201501359349305340,620475697,X,HORSE,1,0,N/A
201501359349305340,620475697,X,ATHLETIC EQUI,1,0,N/A
201501359349305340,620475697,X,CONSTRUCTION,1,0,N/A
201501359349305375,540505941,X,HORSES,3,85000,OPINION OF EXPERTS
201501359349306050,530196603,X,FUNDRAISER AUCTION ITEMS,913,609252,COST
201501359349306050,530196603,X,EQUIPMENT,1,20450,COST
201501479349300605,460224588,X,SOYBEANS,1,23863,APPRAISAL VALUE
201501479349300605,460224588,X,COMMERCIAL PR,1,15000,FAIR MAREKT VALUE
201511359349301276,236002304,X,Equipment,3,12491,FMV
201511359349301276,236002304,X,Carpeting,2,9892,FMV
201511359349301276,236002304,X,Event materials,4,1235,Cost
201511359349301276,236002304,X,Gift Cards,10,499,Cost
201511359349301281,951642394,X,EQUIPMENT,7,2230037,FMV
201511359349306611,131740468,X,Life Insurance Policy,1,50354,Fair Market Value
201521359349301327,610444695,X,EQUIPMENT,2,21016,VALUE PER DONOR
201521359349301327,610444695,X,TRAVEL EXPENS,2,2351,VALUE PER DONOR
201531359349303053,710246213,X,JEWELRY,3,6304,RESALE VALUE
201531359349306243,060646973,X,EQUIPMENT,5,0
201531359349306243,060646973,X,MUSICAL INSTR,1,0
201531359349306243,060646973,X,SOFTWARE LIC.,1,0
201511429349300036,751860688,X,FREE RENTALS,1,150000,FMV OF RENTALS
201501359349302695,741613878,X,MED DEVICES,742,8257653,COST
201501359349302695,741613878,X,IN KIND DONATIONS,1,2970,COST
201501359349303400,141338371,X,VARIOUS IN KI,30,42635,FAIR VALUE
201511359349302541,381357980,X,MULTI-YEAR PL,18,499500,WRITTEN PROMISE TO P
201511359349302541,381357980,X,PIANO,1,12000,INDEPENDENT APPRAISA
201511359349302541,381357980,X,CURTAINS,1,865,RETAIL PRICE
201511359349302656,470384159,X,MUSICAL INSTR,3,26800,FAIR VALUE
201511359349302656,470384159,X,COMMODITIES -,2,12259,FAIR VALUE
201511359349302656,470384159,X,ITEX DOLLARS,11,1164,FAIR VALUE
201521359349301432,560529990,X,EDUC. EQUIPME,6,2704,DONOR/RECEIPT/>$5K A
201521359349301432,560529990,X,TRAVEL,3,468,DONOR/RECEIPT/>$5K A
201521359349301432,560529990,X,EVENTS/TICKET,1,75,DONOR/RECEIPT
201521359349302492,231352256,X,WINE AUCTION,142,192406,AUCTION SALE VALUE
201511359349300711,580633977,X,FLOORING,1,15795,MARKET VALUE
201511359349300711,580633977,X,MINK COAT,1,1500,MARKET VALUE
201511359349300711,580633977,X,DRINK FOUTAIN,1,1500,MARKET VALUE
201511359349306306,560603922,X,Software,1,169292,FMV
201501359349307165,610846809,X,LAND IMPROVEM,1,580706,COST
201501359349307165,610846809,X,OTHER,1,7533,COST
201531359349300318,030179414,X,OTHER,8,12258,FMV
201531359349300318,030179414,X,receivables,1,166666,fmv
201541359349306849,420707120,X,CAPITAL IMPROVEMENTS,1,47017,FAIR VALUE
201541359349306849,420707120,X,OTHER,53,6499,FAIR VALUE
201541359349306169,480577656,X,COLLEGE SUPPL,60,33992,FAIR MARKET VALUE
