object_id,ein,Dsc,BkVlAmt
201601309349302145,560530005,SPLIT INTEREST AGREEMENTS,10288771
201601309349302145,560530005,CASH SURRENDER VALUE OF LIFE INSURANCE,916356
201601309349302145,560530005,DEBT ISSUANCE COSTS,245045
201601309349302145,560530005,INTEREST IN OIL WELL,50389
201610469349302011,420680335,ASSETS HELD IN TRUST,4695797
201610469349302011,420680335,UNITRUSTS,1772912
201610469349302011,420680335,CONTRACTS AND MISC,115466
201610469349302011,420680335,CSV LIFE INSURANCE,3569671
201631169349300413,620483210,OTHER ASSETS,681968
201631169349300413,620483210,BENEFICIAL INTEREST IN ASSETS HELD BY OTHERS,1753842
201601349349301855,550419865,OTHER NON-CURRENT ASSETS,47786
201601349349301855,550419865,ACCRUED INTEREST RECEIVABLE,382500
201601349349301855,550419865,UNAMORTIZED BOND ISSUE COSTS AND DISCOUNTS,679513
201601349349301855,550419865,PERMIT,4000000
201601349349301855,550419865,OTHER CURRENT ASSETS,164510
201610449349300631,362662739,Interest Receivable,24948
201610449349300631,362662739,Other Assets,422378
201610449349300631,362662739,Artwork Collection,3716668
201601349349304030,042103580,COLLATERAL ADVANCED UNDER SECURITY BORROWING AGREEMENTS,8425165000
201601349349304030,042103580,INVESTMENT IN TRUSTS HELD BY OTHERS,363175000
201601349349304030,042103580,OTHER INVESTMENTS,1551348000
201620539349300147,061013935,ASSETS HELD IN TRUST AND UNDER SPLIT-INTEREST AGREEMENTS,4532787
201620539349300147,061013935,DUE FROM YALE UNIVERSITY,1071223
201611179349300206,541911091,Charitable Remainder Unitrust,439625
201601209349301025,203979266,BOOKS & DOCUMENTS,267440
201601209349301025,203979266,PROGRAM DEVELOPMENT,52500
201601209349301025,203979266,SECURITY DEPOSIT,11000
201601379349303345,050259080,DEPOSITS WITH TRUSTEE,19155881
201601379349303345,050259080,BOND ISSUANCE COST,1035628
201601379349303345,050259080,OTHER ASSETS,3288252
201631269349301468,720408915,FUNDS HELD IN TRUST BY OTHERS,30220122
201631269349301468,720408915,OTHER ASSETS,412748
201601049349300740,750983821,Beneficial interest - perpetual trust,262052
201601049349300740,750983821,Assets held for sale,222305
201630429349301343,480543729,INTEREST IN PERPETUAL TRUSTS,14123911
201630429349301343,480543729,RELATED PARTY RECEIVABLE,50
201630429349301343,480543729,OTHER ASSETS,52249
201620679349300757,910473310,BENEFICIAL INTEREST IN ASSETS HELD BY OTHERS,20523845
201620679349300757,910473310,DEFERRED DEBT ACQUISITION COSTS,688597
201620679349300757,910473310,DEPOSITS HELD BY TRUSTEE,5575451
201620479349302302,060646936,OTHER ASSETS,64500
201620479349302302,060646936,FUNDS HELD BY TRUSTEE,21214214
201620479349302302,060646936,DEFERRED FINANCING FEES,997007
201640439349300939,480543728,LOANS RECEIVABLE FROM STUDENTS,939400
201640439349300939,480543728,RESTRICTED CASH FOR BOND RESERVE,552101
201640439349300939,480543728,BEQUEST RECEIVABLE,380551
201640439349300939,480543728,RESTRICTED CASH FOR PROPERTY & EQUIP,172400
201640439349300939,480543728,BOND ISSUANCE COSTS,54086
201600479349302515,410789397,UNAMORTIZED BROADCAST LICENSE,657812
201631069349300908,953075415,OTHER CURRENT ASSETS,1507150
201631069349300908,953075415,REMAINDER INTEREST IN LIFE ESTATE,268902
201641029349301259,710239383,CONTRIBUTIONS RECEIVABLE FROM REMAINDER,1606338
201641029349301259,710239383,INTEREST IN PERPETUAL TRUSTS,18471163
201641029349301259,710239383,OTHER ASSETS,526338
201641029349301259,710239383,UNAMORTIZED DEBT ISSUANCE COST,892798
201630439349301588,591113963,DEFERRED EXPENSES RELATED TO FUTURE CAPITAL PROJECTS,2420202
201630439349301588,591113963,OTHER ASSETS,211022
201631089349300103,730555460,ASSETS RESTRICTED FOR LONG TERM PURPOSE,1424005
201631089349300103,730555460,FUNDS HELD BY OTHERS,1240687
201631089349300103,730555460,INVESTMENT IN AFFILIATES,9817891
201631089349300103,730555460,LONG TERM INVESTMENTS,15836089
201640439349302429,570314408,TRUST FUND ASSETS,5409012
201640439349302429,570314408,CONTRIBUTIONS RECEIVABLE FROM TRUSTS,1877792
201640439349302429,570314408,OTHER ASSETS,1107453
201640439349302429,570314408,COLLECTIONS,3516778
201640629349300429,750957351,Construction in progress
201640629349300429,750957351,Government bonds
201640629349300429,750957351,Other/receivables
201640629349300429,750957351,Real estate/other,237408
201601339349305675,951644593,UNAMORTIZED BOND ISSUANCE COSTS,857934
201601339349305675,951644593,FUNDS HELD FOR CAPITAL PROJECTS,12975025
201620429349300727,470378777,Funds Held by Third Party Trustee,1868771
201620429349300727,470378777,Unamortized Bond Issuance Cost,235017
201620429349300727,470378777,Deposits,15808
201620429349300727,470378777,Split Interest Agreements Held by 3rd Party,2847435
201620429349300727,470378777,Cash Surrender Value of Life Insurance,539958
201620429349300727,470378777,Art Work,46850
201620429349300727,470378777,Accrued Interest Receivable,1926
201620429349300727,470378777,Bequest Receivable,86000
201640419349301579,135596846,ASSETS HELD IN TRUST,104183919
201611379349309806,990240539,CONST IN PROG - CAFETERIA BLDG,8780882
201611379349309806,990240539,NOTE RECEIVABLE- KOW,2476285
201611379349309806,990240539,CONST IN PROG - CAFETERIA BLDG,848822
201611379349309806,990240539,CONST IN PROG- VILLAGE 2 BUILDING 3,225895
201611379349309806,990240539,CONST IN PROG-MULTIPURPOSE BLDG,195140
201611379349309806,990240539,CONST IN PROG - VILLAGE LL BLDG 3,78831
201611379349309806,990240539,CONST IN PROG - VILLAGE II POD 4,69806
201611379349309806,990240539,CONST IN PROG-MASTER PLANNING,62631
201611379349309806,990240539,CONST IN PROG - VILLAGE II PHASE II,27759
201611379349309806,990240539,CONST IN PROG - VILLAGE II PHASE III,16800
201611379349309806,990240539,CONSTRUCTION IN PROCESS TURN LANE,15387
201611379349309806,990240539,CONST IN PROG- WEST WALKWAY,14209
201611379349309806,990240539,CIP- CAFETERIA BUILDING,10959
201611379349309806,990240539,CONST IN PROG- WATERMAIN,8858
201611379349309806,990240539,ACCESS ROAD (HUALALAI),6044
201611379349309806,990240539,CONST IN PROG- CAFETERIA SIDE WORK,5986
201611379349309806,990240539,CONST IN PROG - CAMPUS ROADS,4472
201611379349309806,990240539,CONST IN PROG-WATERFALL PROJECT,4079
201611379349309806,990240539,CONST IN PROG-CRUSHER,3788
201611379349309806,990240539,CONSTRUCTION IN PROG - VILLAGE II PH,3775
201611379349309806,990240539,CONST IN PROG- TRANSMEDIA CENTER,1621
201611379349309806,990240539,CONSTRUCTION IN PROCESS PAVILION,903
201611379349309806,990240539,CONSTRUCTION IN PROG - VILLAGE II PO,246
201611379349309806,990240539,CONST IN PROG- PAVILION,21
201611379349309806,990240539,CONSTRUCTION IN PROCESS NEW STAFF HO,12
201611379349309806,990240539,CONST IN PROG-MINI PLAZA
201611379349309806,990240539,CONST IN PROG - VILLAGE II LIBRARY
201611379349309806,990240539,CONST IN PROG- VILLAGE 2 BUILDING 3
201611379349309806,990240539,CONST IN PROG- TURN LANE
201621379349304297,251775321,GOODWILL,500000
201621379349304297,251775321,SECURITY DEPOSITS,118022
201621379349304297,251775321,CASH SURRENDER VALUE OF LIFE INSURAN,80002
201621379349304297,251775321,DEFERRED INTEREST,50480
201621339349305877,231352689,Interest in beneficial trust,10544034
201621339349305877,231352689,Due from related organization,224010
201621339349305877,231352689,Interfund accounts,16308
201631389349300133,391097032,LIBRARY HOLDINGS,1702678
201631389349300133,391097032,NET CAPITALIZED CLOSING COSTS,103892
201631349349301573,440562048,FUNDS HELD IN TRUST,16896812
201621349349302572,341695897,Goodwill,3309749
201621349349302572,341695897,Bond Issuance Costs,58332
201631339349301958,560543261,DUE FROM FOUNDATION,3837644
201611379349309776,951904355,GIFT ANNUITIES,511020
201611379349309776,951904355,PERPETUAL TRUSTS,9857259
201611379349309776,951904355,CHARITABLE REMAINDER TRUSTS,1867503
201631339349302048,042103731,DEPOSITS WITH BOND TRUSTEES,22556003
201631339349302048,042103731,CASH SURRENDER VALUE OF SDLI,450044
201631339349302048,042103731,OTHER ASSETS,107353
201601379349308720,941186179,BENEFICIAL INTEREST IN TRUSTS HELD BY OTHERS,2970092
201641679349301049,591571122,DUE FROM MESIFTA,77550
201641679349301049,591571122,DUE FROM T4000,6587506
201641679349301049,591571122,DUE FROM YES,142492
201641679349301049,591571122,OTHER ASSETS,97952
201641679349301049,591571122,Security deposit,20883
201631379349304423,010211781,Deposits with bond trustees,44749663
201631379349304423,010211781,Perpetual and Remainder Trusts,12043438
201631379349304423,010211781,Construction in Progress,17179497
201641379349308839,030179419,ACCRUED INTEREST,26914
201641379349308839,030179419,OTHER RECEIVABLE,21414
201610639349300906,330704703,SECURITY DEPOSIT,50000
201621619349300502,720467515,ACCRUED INTEREST RECEIVABLE,42829
201621619349300502,720467515,FUNDS HELD BY TRUSTEE,24997581
201621619349300502,720467515,DEPOSITS - CATERING CONTRACT,91906
201621619349300502,720467515,DEBT SERVICE FUND - TIME DEPOSITS,5
201610439349300146,470938240,DUE FROM NATASHA,28000
201641479349300614,521555346,ADVANCE TO A RELATED ENTITY,58747
201611629349300141,951644037,ASSETS HELD AS TRUSTEE,275943037
201611629349300141,951644037,INVESTMENTS IN SUBSIDIARIES,62438646
201611629349300141,951644037,INVESTMENTS - REAL ESTATE,52851069
201611629349300141,951644037,INVESTMENTS - NOTES RECEIVABLE,5800120
201611629349300141,951644037,HELD UNDER AGENCY AGREEMENTS,1944761
201611629349300141,951644037,OTHER INVESTMENTS,775220
201611379349305901,610444695,FUNDS HELD IN TRUST BY OTHERS,6642727
201611379349305901,610444695,OTHER ASSETS,302572
201601379349304365,550357072,DEPOSITS HELD BY TRUSTEE UNDER INDEN,2995362
201601379349304365,550357072,DEFERRED BONDS COSTS 2012 BOND,1444287
201621369349301207,560529988,CONTRIBUTIONS RECEIVABLE,2362033
201621369349301207,560529988,BENEFICIAL INTEREST IN TRUSTS,4564487
201621369349301207,560529988,OTHER,421993
201621369349301207,560529988,DUE FROM RELATED ORGANIZATION,3526102
201621369349301207,560529988,FMV OF INTEREST RATE SWAP,0
201641379349309829,630315935,Deposits held by Trustee,2031610
201641379349309829,630315935,Textbook rental program,253363
201641379349309829,630315935,Prepaid financing cost,1322773
201641379349309829,630315935,Investment Real Estate
201601379349303000,340733165,FUNDS HELD IN TRUST,24528023
201601379349303000,340733165,BOND ISSUANCE COSTS,297607
201601379349307135,381870664,MEDICAL EDUCATION FUNDING RECEIVABLE,518695
201641379349307224,420707120,BENEFICIAL INTEREST IN PERPETUAL TR,6327233
201641379349307224,420707120,COLLECTIBLES,3043375
201641379349307224,420707120,CONSTRUCTION IN PROCESS,4330634
201641379349307224,420707120,LIBRARY BOOKS,648681
201641379349307224,420707120,REMAINDER INTEREST TRUSTS,1531177
201601379349302255,131740447,Bond Discount & cost of issuance,1061402
201601379349302255,131740447,Beneficial Interest in Perpetual Trust,368952
201601379349302255,131740447,Investments,3407299
201601379349302255,131740447,Deposits with Bond Trustees,2208015
201601379349302255,131740447,Government Receivables under student aid programs,4305668
201601379349302255,131740447,Employee accounts receivable,414949
201601379349302255,131740447,Prepaid Expenses,671673
201631379349304383,540506457,ENDOWMENT HELD IN TRUST BY OTHERS,12796008
201631379349304383,540506457,"DEFERRED LOAN COST, NET OF ACCUMULATED AMORTIZATION",107197
201631379349304383,540506457,ASSETS HELD FOR SALE,175000
201611379349308726,741238438,Other Assets (Investment Property),309000
201631379349309463,460434429,SINTE GLESKA RECEIVABLE,226576
201641379349307259,133838740,SECURITY DEPOSITS,61236
201641379349307259,133838740,BOND ESCROW,1780190
201641379349307259,133838740,OTHER RECEIVABLES,1139965
201641379349307259,133838740,DUE FROM AFFILIATES,20977871
201621379349306147,480577656,"ONLINE COURSES, NET OF AMORTIZATION",354167
201621379349306147,480577656,ARTWORK,80000
201621379349306147,480577656,BENEFICIAL INTERESTS IN PERPETUAL TRUSTS,575364
201641379349301549,381357980,BENEFICIAL INTERESTS IN PERPETUAL TRUSTS,23779931
201641379349301549,381357980,CASH SURRENDER VALUE OF LIFE INSURANCE,123816
201641379349301549,381357980,DEPOSITS,25000
201631379349307723,710298658,HBCU ESCROW,1287804
201631379349307723,710298658,DEPOSITS,1000000
201631379349307723,710298658,BOND ISSUANCE COST,520065
201631379349307723,710298658,OTHER
201621379349310107,951816009,IRREVOCABLE TRUSTS,52702438
201621379349310107,951816009,OTHER ASSETS,11388076
201621379349310107,951816009,FIRST TRUSTS DEEDS,140143208
201601379349308100,560532129,DEPOSITS WITH BOND TRUSTEE,23048540
201601379349308100,560532129,INTEREST IN PERPETUAL TRUST HELD BY OTHERS,824260871
201611349349304156,060647016,BENEFICIAL INTERESTS IN SPLIT-INTEREST AGREEMENTS,3900426
201631349349307243,221508627,INSURANCE POLICIES,247794
201631349349307243,221508627,DUE FROM AFFILIATE,29146788
201631349349307243,221508627,OTHER RECEIVABLES,507570
201631349349307243,221508627,LAND HELD FOR SALE,540000
201621379349311172,860105586,OTHER ASSETS,-110993
201621379349311172,860105586,NOTES AND STUDENT LOANS,4361843
201641379349303869,540534105,REDEMPTIONS RECEIVABLE,13741508
201641379349303869,540534105,BENEFICIAL INT PERPETUAL TRUST,7649841
201641379349303869,540534105,CONTRIBUTIONS RECEIVABLE,1500057
201641379349303869,540534105,DEFERRED BOND ISSUANCE COSTS,253763
201631349349301363,880190091,DUE FROM AFFILIATES,203373
201631349349301363,880190091,INTERCOMPANY ACCOUNTS,2750396
201641349349301314,710236896,managed funds,23909664
201641349349301314,710236896,investments in real estate,9013017
201641349349301314,710236896,other investments,932336
201610709349300606,626047697,"INVESTMENT IN TENNERA, LLC",61749621
201610439349300436,381624684,Prepaid Deposits,213697
201610439349300916,750818183,Bond Issuance Cost,454510
201610439349300916,750818183,Cash Held by Trustee,2146849
201610439349300916,750818183,Art Collection,200487
201610439349300916,750818183,Deposit on Lease,768
201610819349300216,912157623,DEPOSITS ON ACCOUNT,307476
201611249349300841,010802914,Related Party Receivable,1221650
201621109349300412,741109633,OTHER ASSETS,368011245
201621109349300412,741109633,ROUNDING,2
201600479349302280,208488048,SECURITY DEPOSITS - SCHOOL,8000
201611259349301246,810235407,Trusts,8636615
201611269349300801,237367633,Due from the District,511490
201611379349301506,383519708,INTERCOMPANY RECEIVABLE-AMSLF,635147
201611379349301506,383519708,RESTRICTED CASH,300000
201610439349303106,381358000,BENEFICIAL INTERESTS IN PERPETUAL TR,6650596
201610439349303106,381358000,STUDENT LOAN INTEREST RECEIVABLE,26577
201600489349300735,570352247,CASH SURRENDER VALUE OF LIFE INSURANCE,117501
201600489349300735,570352247,ESTATE RECEIVABLE,1000000
201600489349300735,570352247,TRUST ASSETS,3749245
201610449349300526,930391563,Cash surrender value of life insurance,51184
201610449349300526,930391563,Interest in net assets of Concordia University Foundation,9917708
201610449349300526,930391563,Funds held by third-party trustee,256851
201610449349300526,930391563,"Bond issuance costs, net",882858
201610919349300916,135562314,FUNDS HELD BY BOND TRUSTEES,33677998
201611379349303811,630302179,OTHER,2472440
201611379349303811,630302179,TRUSTS HELD BY 3RD PARTY,12797810
201610459349300726,941312349,Assets Held For Sale,3990000
201610459349300726,941312349,Other Assets,534509
201611379349304986,880435559,CASH SURRENDER VALUE OF LIFE INSURANCE POLICY,255330
201611379349304986,880435559,REFUNDABLE DEPOSITS,335511
201611379349304986,880435559,DEBT SERVICE RESERVE FUNDS,9797722
201601379349306205,480543734,BOND ESCROW,569983
201601379349306205,480543734,DEPOSITS WITH TRUSTEE,495500
201601379349306205,480543734,BOND ISSUANCE COSTS,234234
201601379349306205,480543734,BENEFICIAL INTEREST IN UNITRUST,85574
201601379349306205,480543734,ASSETS HELD FOR SALE,60275
201601379349306205,480543734,ART AND HISTORICAL ITEMS,54700
201601379349307255,721173156,INT. IN NET ASSETS OF OLOL FDN,9799656
201601379349307255,721173156,REFUNDABLE ADVANCE - OLOL FDN.,1148675
201601379349307255,721173156,DUE TO/FROM LAKE,-2321843
201601379349307255,721173156,DUE TO/FROM OTHERS,384636
201611349349302811,261221063,DUE FROM AFFILIATE,468479
201611349349302811,261221063,"DEFERRED OUTFLOWS, PENSIONS",775368
201601379349310290,952798775,INTEREST IN NET ASSETS OF CONCORDIA UNIVERSITY FOUNDATION,5695607
201601379349310290,952798775,BENEFICIAL INTEREST IN PERPETUAL FUNDS,933752
201601379349310290,952798775,BENEFICIAL INTEREST IN SPLIT INT AGREEMENTS,1248205
201601379349310290,952798775,UNAMORTIZED BOND ISSUE COSTS,90912
201601379349310290,952798775,CASH SURRENDER VALUE OF LIFE INSURANCE,425251
201600849349300610,470376551,CASH SURRENDER VALUE OF LIFE INSURANCE POLICIES,395846
201600849349300610,470376551,DEFERRED DEBT ACQUISITION COSTS,239403
201600849349300610,470376551,BENEFICIAL INTEREST IN TRUST,3902689
201600849349300610,470376551,DEPOSITS HELD BY TRUSTEES,1821488
201600849349300610,470376551,ACCRUED INTEREST & OTHER ASSETS,28089
201611329349302131,240804602,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,6923796
201611329349302131,240804602,DEPOSITS WITH BOND TRUSTEE,18609725
201611329349302131,240804602,U/R CAPITAL FUND - PENN STAR,438480
201611329349302326,520595110,INVESTMENTS IN AND LOANS TO AFFILIATES,233949000
201611329349302326,520595110,INTERESTS IN TRUSTS AND ENDOWMENT FUNDS HELD BY OTHERS,113877000
201611329349302326,520595110,MCIC MALPRACTICE INSURANCE RECOVERIES RECEIVABLE,47567000
201611329349302326,520595110,MCIC INVESTMENT,49775000
201611329349302326,520595110,DEFERRED COMPENSATION,93721000
201611329349302326,520595110,DONATED PROPERTY,1315000
201611379349309226,562346980,BOOK COLLECTIONS AND WORK OF ART,228835
201620979349300512,743075712,INTERCOMPANY BALANCE,14484928
201611329349303766,141442493,DEPOSITS WITH TRUSTEES,81507117
201611329349303766,141442493,ASSETS HELD FOR CHARITABLE TR.,733976
201611329349303766,141442493,MAAC RECEIVABLE,68751
201611379349310766,520591641,INT IN KNOTT PERPETUAL TRUST,15823221
201641319349302884,042133255,DEPOSITS WITH BOND TRUSTEES,38231621
201641339349301119,460224600,CASH SURRENDER VALUE,1026578
201641339349301119,460224600,INTEREST IN PERPETUAL TRUSTS,1237781
201641339349301119,460224600,DUE TO/FROM FOUNDATION,4295448
201621319349302637,050258810,DEPOSITS HELD BY TRUSTEES,42010548
201641389349300609,920158414,DEFERRRED OUTFLOWS (GASB 68),453300
201641339349303694,930386892,DEPOSITS WITH BOND TRUSTEE,5760405
201641339349303694,930386892,FUNDS HELD IN TRUST BY OTHERS,20507600
201641339349303694,930386892,RESTRICTED CASH,2998033
201601359349300220,341018992,Funds Held By Others,336824666
201641379349306759,581357177,PERMANENT COLLECTIONS HELD FOR EXHIBITION/RESEARCH,35035887
201641379349306759,581357177,DEBT ISSUE COSTS,5183240
201641379349306914,200363127,DUE TO / FROM TOURO UNIVERSITY,-10479766
201641379349306914,200363127,DUE TO / FROM TOURO COLLEGE,29293058
201641379349306914,200363127,INVENTORY,172945
201641379349306914,200363127,ARTWORK,22000
201641379349306914,200363127,SECURITY DEPOSITS,6515
201641379349306914,200363127,BOND ESCROW,4823243
201641379349309229,132676570,"DUE FROM/TO AFFILIATES, NET",46237997
201641379349309229,132676570,A/R-OTHER,5962081
201641379349309229,132676570,SECURITY DEPOSITS,1291710
201641379349309229,132676570,ESCROW DEPOSIT MTI BONDS,1318278
201641379349309229,132676570,ARTWORK,462074
201641379349309229,132676570,OTHER LONG TERM ASSETS,350000
201641379349309229,132676570,ADVANCES/LOAN EMPLOYEES,3918887
201641379349309229,132676570,INTANGIBLE ASSETS,725000
201631349349304048,952544535,WEST COAST CONFERENCE,1052451
201631349349304048,952544535,ALTERNATIVE ASSET PARTNERSHIPS - REAL ESTATE,9121879
201631349349304048,952544535,MARKETABLE ALTERNATIVES - OPPORTUNISTIC,13226637
201631349349304048,952544535,ALTERNATIVE ASSET PARTNERSHIPS - VENTURE CAPITAL,12931945
201631349349304048,952544535,ALTERNATIVE ASSET PARTNERSHIPS - INTERNATIONAL PRIVATE EQUITY,12319152
201631349349304048,952544535,ALTERNATIVE ASSET PARTNERSHIPS - U.S. PRIVATE EQUITY,8237177
201631349349304048,952544535,MARKETABLE ALTERNATIVES - U.S. LONG/SHORT,6965582
201631349349304048,952544535,MARKETABLE ALTERNATIVES - DISTRESSED,14381575
201631349349304048,952544535,MARKETABLE ALTERNATIVES - GLOBAL LONG/SHORT,22744556
201631349349304048,952544535,ALTERNATIVE ASSET PARTNERSHIPS - DISTRESSED/DEBT RELATED,6596779
201631349349304048,952544535,MARKETABLE ALTERNATIVES - EVENT DRIVEN,20082188
201631349349304048,952544535,MARKETABLE ALTERNATIVES - DIVERSIFIED ARBITRAGE,23935853
201631349349304048,952544535,ALTERNATIVE ASSET PARTNERSHIPS - ENERGY/RESOURCES,13182934
201610839349300021,231352620,A/R-Other,1757000
201610839349300021,231352620,A/R-Other-CGS,197000
201610839349300021,231352620,Accrued Interest Receivable-Operating,158000
201610839349300021,231352620,Accrued Interest Receivable-CGS,1000
201610839349300021,231352620,Deposits with Bond Trustees,14101000
201641329349301459,630288870,Bond issuance cost,200000
201641329349301459,630288870,Cash held in bond trust accounts,747622
201641389349300509,043663198,Due from affiliates,480404
201630889349300408,760690847,Other Assets,218
201630889349300408,760690847,Prepaid Expenses,37142
201630889349300408,760690847,Security Deposit,21459
201631359349300203,910565006,Assets held under split interest agreement,13106984
201631359349300203,910565006,Construction in progress,2116172
201631359349300203,910565006,Funds held in trust by others,1920394
201631359349300203,910565006,Unamortized bond issuance costs,1486704
201641199349300954,570314380,CONTRIBUTIONS RECEIVABLE FROM CRT'S,7686596
201641199349300954,570314380,PERPETUAL TRUST HELD BY THIRD PARTY,4593650
201641199349300954,570314380,MISCELLANEOUS RECEIVABLES,116056
201641199349300954,570314380,PROPERTY HELD FOR SALE,378105
201641199349300954,570314380,BOND ISSUE COSTS,678690
201630549349300603,510175975,DEFERRED CHARGES,0
201630549349300603,510175975,INVESTMENT - BRONX BUILDING,24274167
201630549349300603,510175975,SECURITY DEPOSITS,39755
201630549349300603,510175975,ESCROW DEPOSIT,26925
201630549349300603,510175975,LAND LEASE - NEW BRONX CAMPUS,14562993
201630549349300603,510175975,ART MUSEUM & COLLECTIONS,10600
201640369349300004,621669683,DONATED MATERIALS,58621
201640449349300609,350868096,INSURANCE,185297
201640449349300609,350868096,PERPETUAL TRUSTS,10585973
201640449349300609,350868096,BOND ISSUE COST,216768
201640449349300609,350868096,REMAINDER TRUST,1300505
201630719349300503,530196640,2001 BOND ISSUANCE COSTS,334833
201630719349300503,530196640,ACCRUED INVESTMENT INCOME,38166
201630719349300503,530196640,FUNDS HELD IN TRUST BY OTHERS,11748883
201630729349300008,440589787,ASSETS HELD IN TRUST,8062952
201630729349300008,440589787,OTHER RECEIVABLES,65433
201630729349300008,440589787,EST AMOUNT DUE FROM 3RD PARTY,103687
201631379349304853,640303094,Funds Held in Trusts by Others,101652
201640749349300619,630288841,INTERESTS IN PERPETUAL TRUSTS,26354561
201640749349300619,630288841,STUDENT LOANS RECEIVABLE,888166
201640759349300429,160743045,SPLIT INTEREST AGREEMENTS,5555627
201640759349300429,160743045,BENEFICIAL INTEREST IN NET ASSETS OF WILLARD J. HOUGHTON FOUNDATION,96183
201640569349300704,320375092,DEPOSITS,8000
201621379349301827,542116256,Pension Plan Deferments,338351
201621379349302022,640303084,FUNDS HELD IN TRUST,14761382
201621379349302022,640303084,INVESTMENT IN MILLSAPS DEV INC,3833596
201621379349302022,640303084,CASH SURRENDER VALUE LIFE INS,2400200
201621379349302022,640303084,OTHER ASSETS,819444
201631179349300038,030482006,BENEFICIAL INTEREST IN TRUST,999655
201631179349300038,030482006,DEFERRED BOND ISSUANCE COSTS,2346198
201631179349300038,030482006,ASSETS HELD FOR SALE,254000
201631179349300038,030482006,LAND AND BLDGS HELD FOR RENT,11657657
201640839349300239,042126597,Realty Corporation Receivable,2512339
201640839349300239,042126597,Leverage Loan Receivable and Interest,22146520
201640839349300239,042126597,Projects Under Development,34631
201621379349304997,030179414,BENEFICIAL INTEREST IN SPLIT-INTEREST AGREEMENT,8390046
201621379349304997,030179414,OTHER ASSETS,640245
201621379349305042,340714334,INV.IN MCCULLOUGH CTR HLDGS.,6368663
201621379349305042,340714334,INV.IN STUDIO WORKS CO.,-1204794
201621379349305042,340714334,RECEIVABLE-MCCULL.CTR.HLDGS.,4268652
201621379349305042,340714334,RECEIVABLE-STUDIO WORKS CO.,300625
201621379349305042,340714334,ART COLLECTION,17882
201631349349302813,310537514,REMAINDER TRUSTS,1313595
201631349349302813,310537514,PERPETUAL TRUSTS,3506404
201641059349300639,350867977,BOND PROC & OTHER HELD IN ESCR,19473213
201641059349300639,350867977,RENEWAL & REPLACE IN PROGRESS,14732923
201641059349300639,350867977,BENEFICIAL INT PERPET TRUSTS,2497223
201641059349300639,350867977,UNAMORTIZED BOND ISSUE COSTS,913580
201631249349300223,640303805,CERTIFICATE OF DEPOSITS AND MARKETABLE SECURITIES,6424512
201631349349303013,131967321,DEPOSITS HELD BY BOND TRUSTEES,24658617
201640479349301919,620550981,LIBRARY,494990
201640479349301919,620550981,CC MEMBERSHIP,22000
201640979349300614,383474281,Due from Campuses
201640979349300614,383474281,Long-Term Deposit
201640979349300614,383474281,INTERCOMPANY BALANCE,7953622
201631679349300633,010377494,PERPETUAL TRUST,314919
201640489349300729,651230483,RENT DEPOSIT,4444
201630979349300513,383177823,INTERCOMPANY BALANCE,9784103
201630979349300613,380321740,INTERCOMPANY BALANCE,8299167
201631329349301978,390826049,CASH SURRENDER VALUE-LIFE INS,1455409
201631329349301978,390826049,"BOND FINANCING COSTS, NET",254172
201631329349301978,390826049,BENEFICIAL INTEREST IN TRUSTS,4912298
201631329349301978,390826049,WORKS OF ART,1072685
201641029349301154,550357021,FUNDS HELD IN TRUST BY OTHERS,2430414
201641029349301154,550357021,DUE FROM OPERATING FUNDS,8326199
201601399349300205,582022462,BENEFICIAL INTEREST IN ASSETS,69065
201611349349307786,464815494,SECURITY DEPOSIT,26014
201610819349300111,620730291,Rounding,1
201621399349300827,680298406,SECURITY DEPOSIT,1386
201601649349300100,273438569,Security Deposit,22836
201601649349300100,273438569,Prepaid Expenses
201602259349301880,061331677,Interest in Investments Held by Foundation,4234988
201602259349301880,061331677,Interest in Investments Held by Ascension Health,11019916
201602259349301880,061331677,Due from Affiliates,290892
201641949349301064,141499946,DEFERRED FINANCING COSTS,482307
201641949349301064,141499946,STUDENT DEPOSITS,57110
201611909349300101,203979266,BOOKS & DOCUMENTS,267440
201611909349300101,203979266,PROGRAM DEVELOPMENT,52500
201611909349300101,203979266,SECURITY DEPOSIT,11000
201631899349300208,113354073,Due from AFFILIATE,332278
201631899349300208,113354073,NET INTANGIBLE ASSETS,9080
201641829349300524,952988463,Related Party Receivables,4521091
201612109349301251,542005520,BOOKS,98082
201612109349301251,542005520,RENT DEPOSIT,4414
201622249349300732,464645902,SECURITY DEPOSITS,3950
201631979349300888,900790361,DUE FROM RELATED PARTIES,4719184
201631979349300888,900790361,ASSETS LIMITED AS TO USE,5856593
201631979349300888,900790361,OTHER,62362725
201631979349300888,900790361,GOODWILL,2076581
201642259349302369,980391928,SERVICE CONCESSION ASSETS,114385674
201621949349300647,111788788,INVESTMENTS IN REAL ESTATE-FMV,31234000
201621949349300647,111788788,OTHER ASSETS,909668
201622289349300822,650000627,OFFICER LIFE INSURANCE CONTRACTS- NET CVS,76241
201622289349300822,650000627,DEPOSITS,160963
201622289349300822,650000627,"GOODWILL, NET OF AMORTIZATION",1032464
201622289349300822,650000627,DEFERRED COMPENSATION,1924929
201622289349300822,650000627,LOAN FEES,117643
201642309349300809,382395931,UNCONDITIONAL PROMISE TO GIVE,1751255
