object_id,ein,GrntTxt,RcpntCnt,CshGrntAmt
201601029349301155,381945965,SCHOLARSHIPS AND TUITION DISCOUNTS TO DAVENPORT UNIVERSITY STUDENTS,6431,26286390,N/A,N/A
201630989349300543,370661494,EMPLOYEE TUITION REMISSION,248,4532753,BASED ON TUITION CHARGES,EMPLOYEE DISCOUNT ON TUITION
201630989349300543,370661494,AWARDS,177,90667,FMV
201630989349300543,370661494,UNIVERSITY GRANT & SCHOLARSHIPS,3920,41947527,BASED ON FORMULA,GRANTS & SCHOLARSHIPS
201630989349300543,370661494,OTHER TUITION WAIVERS,180,1673580,BASED ON TUITION CHARGES,SPECIAL AFFINITY WAIVERS
201630989349300543,370661494,GRADUATE SCHOLARSHIPS,566,1703758,BASED ON FORMULA,GRANTS & SCHOLARSHIPS
201630989349300543,370661494,ATHLETIC SCHOLARSHIPS,182,3875382,IN COMFORMANCE WITH NCAA GUIDELINES,SCHOLARSHIPS
201630989349300543,370661494,RESIDENT HALL SCHOLARSHIPS,117,763137,BASED ON ROOM AND BOARD CHARGES,SCHOLARSHIPS FOR ROOM AND BOARD
201610909349300011,410693979,Tuition Waiver,63,1627230
201610909349300011,410693979,Merit Based Scholarships,1778,22842265
201610909349300011,410693979,Need Based Financial Aid,1743,33203463
201610909349300011,410693979,Cleven Scholarship,1,15300
201610909349300011,410693979,Glesne Scholarship,17,15550
201610909349300011,410693979,DOE-McNair,10,25410
201610909349300011,410693979,Svoboda Legal Scholars,5,12500
201610909349300011,410693979,Independent Educational Activity,44,88085
201610909349300011,410693979,Center for Vocation & Career Assist,159,278177
201610909349300011,410693979,Rockswold Assistance,6,24000
201610909349300011,410693979,CURI Assistance,10,10500
201610909349300011,410693979,HHMI: Indergrad Science Education,13,6500
201610909349300011,410693979,Cargill Environmental Studies Grant,6,18141
201610909349300011,410693979,Health Scholars- Mayo Clinic,3,12000
201601069349300540,240795495,UNIVERSITY FUNDED GRANTS/ASSISTANCE,3683,61401927,N/A,N/A
201601329349301110,431633187,FINANCIAL AID SCHOLARSHIPS,15,33890,N/A
201610889349300031,540505977,STUDENT FINANCIAL AID,1299,41016235,BOOK,SEE PART IV
201610939349300221,930386858,GRANTS AND SCHOLARSHIPS FOR UNDERGRADUATE STUDENTS,3630,39358558
201610939349300221,930386858,SCHOLARSHIPS AND FELLOWSHIPS FOR LAW SCHOOL STUDENTS,549,7206645
201610939349300221,930386858,SCHOLARSHIPS FOR GRADUATE SCHOOL STUDENTS,122,258041
201600979349300010,470405319,MERIT AWARDS,742,3089337,0,N/A,N/A
201600979349300010,470405319,MATCHING AWARDS,361,622862,0,N/A,N/A
201600979349300010,470405319,NEED BASED AWARDS,242,481568,0,N/A,N/A
201600979349300010,470405319,UC GRANTS - NEED BASED,269,519521,N/A,N/A
201620569349300832,910615846,STUDENT SCHOLARSHIPS,1084,0,11237295,BOOK VALUE,FINANCIAL AID TO STUDENTS
201601329349301715,030179298,Financial Aid - Scholarships- Reported as non-cash assistance. The assistance is a tuition offset.,2847,55580063
201621339349302817,951699394,Grant in Aid for Students attending the Organizations Campuses in North America,1903,6204710,FMV,Does not provide non-cash assistance.
201611329349302791,131628206,Scholarships,1506,13529274
201601339349303330,430654876,COLLEGE WORK STUDY
201601339349303330,430654876,CAMPUS EMPLOYMENT
201601339349303330,430654876,LEAD AWARD,794,3277000
201601339349303330,430654876,A+ AWARDS,201,187100
201601339349303330,430654876,SEOG AWARD,125,114145
201601339349303330,430654876,GRANT IN AID,56,214575
201601339349303330,430654876,SCHOLARSHIPS,823,5198799
201601339349303330,430654876,GRADUATE ATHLETIC AWARDS,35,189000
201601339349303330,430654876,OTHER FINANCIAL AID,61,442506
201640439349301969,370673513,INDIVIDUAL GIFT AID (GRANTS AND/OR SCHOLARSHIPS TO STUDENTS),1236,28143670,0
201640749349300419,530196549,Student Scholarships,9864,113086120
201630959349300323,520591661,COMPETITIVE SCHOLARSHIPS,1537,19237610
201630959349300323,520591661,UNDERGRADUATE MI GRANTS,964,3546814
201630959349300323,520591661,GRADUATE SCHOLARSHIPS,259,2686556
201630959349300323,520591661,RESTRICTED SCHOLARSHIPS & AWARDS,385,1222991
201630959349300323,520591661,FEDERAL COLLEGE WORK STUDY,273,217516
201630959349300323,520591661,SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT,193,193750
201630959349300323,520591661,MICA WORK STUDY(FINANCIAL AID),137,140615
201630959349300323,520591661,CONTINUING STUDIES SCHOLARSHIP,25,42500
201630959349300323,520591661,DEPARTMENTAL SCHOLARSHIP,148,130950
201630959349300323,520591661,LUCAS SCHOLARSHIP,27,95173
201630959349300323,520591661,FACULTY DEVELOPMENT GRANT,42,59236
201630959349300323,520591661,CONTINUING STUDIES DISCOUNTS,18,1880
201630959349300323,520591661,Other Tuition,1,820
201601099349300730,910565571,GRANTS AND SCHOLARSHIPS,2951,48575832
201601059349301105,231352615,TRUSTEE GRANTS,1379,16286384,N/A
201601059349301105,231352615,PRESIDENTIAL SCHOLARSHIP / DEAN,346,5573000,N/A
201601059349301105,231352615,JACOB ALBRIGHT SCHOLARSHIP,86,1852500,N/A
201601059349301105,231352615,EUGENE SHIRK SCHOLARSHIP,87,1567200,N/A
201601059349301105,231352615,ENDOWED SCHOLARSHIPS,260,1441089,N/A
201601059349301105,231352615,SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS,594,1046346,N/A
201601059349301105,231352615,COLEMAN AWARDS,76,267000,N/A
201601059349301105,231352615,GENERAL SCHOLARSHIPS - PARTNERSHIP,234,173926,N/A
201601059349301105,231352615,"OTHER SCHOLARSHIPS, GRANTS AND AWARDS",1052,7372695,N/A
201601059349301105,231352615,FOREIGN STUDENT SCHOLARSHIPS,23,289225,N/A
201601059349301105,231352615,TALENT AWARDS,30,108000,N/A
201601059349301105,231352615,FACULTY SCHOLARSHIP,22,75000,N/A
201601059349301105,231352615,ACADEMIC TALENT GRANT,45,142000,N/A
201601059349301105,231352615,ENROLLED SIBLING GRANT,32,14750,N/A
201601059349301105,231352615,COMMUNITY COLLEGE ACHIEVEMENT SCHOLARSHIP,232,50000,N/A
201601059349301105,231352615,PELL GRANT,57,20906,N/A
201601099349300230,560556753,SCHOLARSHIPS AND FELLOWSHIPS TO STUDENTS,1498,23314097
201601329349303705,430654855,TUITION GRANTS TO STUDENTS OF EDEN THEOLOGICAL SEMINARY,105,786516
201601339349304945,150532200,College funded scholarships,485,16817240
201601339349304945,150532200,Special scholarships,208,7418838
201601339349304945,150532200,General scholarships,142,5202910
201601339349304945,150532200,Private gifts,38,1469965
201601339349304945,150532200,Prize scholarships,19,523967
201601339349304945,150532200,Federal grants,40,150388
201641279349301169,952415066,FINANCIAL AID - TUITION REDUCTION,562,0,3154877,BOOK,TUITION REDUCTION
201610759349300956,840402707,"SCHOLARSHIPS, FINANCIAL AID AND DISC TO STUDENTS",7360,35927788
201610759349300956,840402707,"food, shelter, clothing grants",548,54756
201601039349300535,560547498,SCHOLARSHIPS AND FELLOWSHIPS TO STUDENTS,1181,5889786,0
201620899349300602,240795506,NAMED SCHOLARSHIPS,307,1375595
201620899349300602,240795506,NEED BASED GRANTS AND SCHOLARSHIPS,1397,8845261
201620899349300602,240795506,OTHER SCHOLARSHIPS,2011,18639418
201620899349300602,240795506,REMISSIONS - UPWARD BOUND ETC,373,1421969
201620899349300602,240795506,STUDENT LOANS DISBURSED,478,953006
201610989349300401,520591608,HOOD COLLEGE PROVIDES SCHOLARSHIP TO STUDENTS ATTENDING THE COLLEGE,1315,22776446
201640819349300774,952882724,TUITION SCHOLARSHIPS AWARDED TO STUDENTS,210,472828
201640819349300774,952882724,RESEARCH GRANTS AWARDED TO FACULTY MEMBERS,3,24000
201640819349300774,952882724,RESEARCH GRANTS AWARDED TO STUDENTS,17,15050
201640999349300019,910236600,COLLEGE WORK STUDY,362,282392
201640999349300019,910236600,SCHOLARSHIPS FOR TUITION,6949,45764968
201640999349300019,910236600,GRANTS-IN-AID FOR TUITION,3536,26618218
201640999349300019,910236600,WAIVERS FOR TUITION,462,6258483
201640999349300019,910236600,DISCOUNTS FOR TUITION,276,1137780
201621059349300512,420703280,STUDENT SCHOLARSHIPS,2410,26620248
201621059349300512,420703280,ATHLETIC SCHOLARSHIPS,737,2656127
201621059349300512,420703280,EMPLOYEE SCHOLARSHIPS,192,2602241
201611049349300601,750808791,SCHOLARSHIPS,1663,14530335
201630439349301008,560657294,TUITION ASSISTANCE,1861,23897758,FMV
201611329349302691,560532314,Scholarship - Merit Based,7,215100,0
201611329349302691,560532314,Scholarship - Need Based,84,1753100,0
201611329349302691,560532314,Tuition Remission,4,41800,0
201641329349300509,060646829,COLLEGE SCHOLARSHIPS & GRANTS,868,13913000,FMV,SCHOLARSHIPS
201600439349302390,741161941,STATE GRANTS - TEG (TUITION EQUALIZATION GRANT) TEXAS HIGHER EDUCATION,848,2842622
201600439349302390,741161941,FEDERAL GRANTS - FSEOG GRANTS PROVIDED TO STUDENTS AS SCHOLARSHIPS,139,183375
201600439349302390,741161941,SCHOLARSHIPS FUNDED BY GIFTS AND/OR ENDOWMENT EARNINGS FROM VARIOUS DONORS.,137,957574
201600439349302390,741161941,SCHOLARSHIPS FUNDED BY CONCORDIA'S OPERATING BUDGET,1389,11590903
201640699349300644,560532297,SCHOLARSHIPS,698,9461397
201631339349303588,231355135,Scholarship,41,28020
201641339349305939,560529961,SCHOLARSHIPS AND GRANTS FOR STUDENTS,1163,40730029,FMV,TUITION REDUCTION
201641099349300509,160743040,Scholarships,1595,43728273
201641059349301104,741554976,SCHOLARSHIPS/GRANTS,862,3423034
201630429349301548,430694556,SCHOLARSHIPS TO STUDENTS,1555,9455894,COST,TUITION AND OTHER COSTS OF ATTENDANCE
201611329349303016,710239576,"Academic support: grants, scholarships, aid, etc",1596,17838686
201611309349302151,221500483,TUITION ASSISTANCE-SEE SUPPLEMANTAL INFORMATION PART V,1676,18651460
201600469349301410,310820394,SCHOLARSHIPS,1183,10973014
201600469349301410,310820394,INSTITUTIONAL GRANTS,471,1510425
201600469349301410,310820394,TUITION WAIVERS,62,926160
201601349349304085,591083502,Student Financial Assistance,7453,47193249,0,n/a
201631329349302653,340714689,SCHOLARSHIPS,1314,18479126
201640749349300884,560530251,SCHOLARSHIPS & TUITION DISCOUNTS,1239,16168293
201641099349301239,340714626,"TUITION WAVER, SCHOLARSHIPS, FINANCIAL AID AND GRANTS",2467,17001874,CASH,"TUITION WAIVER/EXCHANGE, ASHLAND UNIVERSITY FUNDED AND DONOR FUNDED SCHOLARSHIPS"
201601329349302350,480556716,SCHOLARSHIPS,1018,13650998
201621329349303932,133281910,FINANCIAL AID,296,75750
201621279349300327,250965212,ALLEGHENY AID,1243,10220625,N/A,N/A
201621279349300327,250965212,ENDOWED AID,1041,4805137,N/A,N/A
201621279349300327,250965212,FEDERAL GRANTS,258,703206,N/A,N/A
201621279349300327,250965212,MERIT SCHOLARSHIPS,1720,23379990,N/A,N/A
201621279349300327,250965212,PELL GRANTS,541,2171290,N/A,N/A
201601349349306080,430743910,Scholarships,322,1744583
201641279349300749,250496976,Student grants and scholarships,2895,35715104,0,FMV
201601349349304810,520591672,STUDENT FINANCIAL AID,1908,30793275,BOOK VALUE,"ASSIST WITH COST OF TUITION, ROOM AND BOARD"
201631329349303648,460225483,Educational scholarships,4,20000
201631329349303363,231352661,Institutional Financial Aid,2675,34435502,0,Actual disbursement amount,N/A
201610819349300721,340714687,SCHOLARSHIPS & FINANCIAL AID,1953,26802800
201611319349302481,362167842,SCHOLARSHIP/FINANCIAL AID,1360,9504062
201641319349302594,410969244,Tuition and Fee Scholarships,2036,39669771,0,Cost
201601349349304100,953909672,INSTITUTIONAL GRANT,383,8428127,N/A,N/A
201601349349304100,953909672,INSTITUTIONAL GRANT - MERIT SCHOLARSHIP,417,3752425,N/A,N/A
201601349349304100,953909672,INSTITUTIONAL GRANT - RESIDENTIAL AWARDS,12,112576,N/A,N/A
201601349349304100,953909672,FEDERAL WORK STUDY,60,15609,N/A,N/A
201601349349304100,953909672,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT,38,22182,N/A,N/A
201601349349304100,953909672,FEDERAL PELL GRANT PROGRAM,123,547481,N/A,N/A
201601349349304100,953909672,GI BILL,3,8454,N/A,N/A
201601349349304100,953909672,FWS & FSEOG (UNIVERSITY MATCHING),67,52176,N/A,N/A
201641319349302849,820200906,FUNDED SCHOLARSHIPS,311,1132288,FMV
201641319349302849,820200906,UNFUNDED SCHOLARSHIPS,1010,12080184,FMV
201641319349302849,820200906,FEDERAL SEOG,156,32400,FMV
201641329349303314,251035663,ACADEMIC SCHOLARSHIPS,9170,79088830
201641329349303314,251035663,ATHLETIC SCHOLARSHIPS,368,7301507
201641329349303314,251035663,ENDOWED /NON-ENDOWED SCHOLARSHIPS,923,3171795
201641329349303314,251035663,"RELIGIOUS / H.S., TEACHER, SCHOLARSHIPS",751,2245655
201641329349303314,251035663,TAMBURITIZAN / ROTC,23,249261
201641329349303314,251035663,NEED BASED,1852,6030323
201641329349303014,941156646,SCHOLARSHIPS AND GRANTS TO STUDENTS,853,10576369
201641329349302009,540506306,institutional scholarships,1722,31536915,0,amount of scholarship credited to students' account
201641329349302009,540506306,VFIC Scholarships,41,63653,0,Scholarship amount posted to students' account
201641329349302009,540506306,Supplemental Educational Opportunity Grant,251,144400,0,Scholarship amount posted to students' account
201641329349302009,540506306,Lettie Pate Whitehead Scholarships,62,201000,0,Scholarship amount posted to students' account
201641329349302009,540506306,Virginia License Plate Scholarship,3,3120,0,Scholarship amount posted to students' account
201631339349304193,390833608,Federal Direct Loans,7115,62728942,0
201631339349304193,390833608,Federal PELL,2064,6239563,0
201631339349304193,390833608,Federal FSEOG,531,402374,0
201631339349304193,390833608,Federal FWS,215,400000,0
201631339349304193,390833608,Federal TEACH,22,18540,0
201631339349304193,390833608,State of WI- Tuition Grant,877,2582820,0
201631339349304193,390833608,State of WI- Academic,32,33239,0
201631339349304193,390833608,State of WI- Nursing Loans,4,12000,0
201631339349304193,390833608,State of WI- Minority Retention,27,49530,0
201631339349304193,390833608,State of WI- TIP,27,26777,0
201631339349304193,390833608,"CUW, CUWF, and CUAA Institutional Grants & Endorsements",4532,36671128,0
201631339349304193,390833608,State of WI- Indian Grants,29,26400,0
201600469349301360,460283336,SCHOLARSHIPS,386,3106502,BOOK VALUE
201600469349301360,460283336,STUDENT FAMILY DISCOUNTS,24,46708,BOOK VALUE
201600469349301360,460283336,RELIGIOUS DISCOUNTS,2,8562
201600469349301360,460283336,TALENT AWARDS,59,70890,BOOK VALUE
201600469349301360,460283336,ATHLETIC GRANTS,265,834432,BOOK VALUE
201600469349301360,460283336,NEED BASED GRANTS,272,717217,BOOK VALUE
201600469349301360,460283336,SPECIAL NEEDS,61,16327,BOOK VALUE
201600469349301360,460283336,FSEOG AND MOUNT MARTY COLLEGE MATCHING AMOUNT,155,137350,BOOK VALUE
201600469349301360,460283336,TEACHER,17,57227,BOOK VALUE
201600469349301360,460283336,SD EQUAL OPPORTUNITY SCHOLARSHIPS,61,67500,BOOK VALUE
201600469349301360,460283336,AMERICA READS,11,6125,BOOK VALUE
201600469349301360,460283336,AMERICA COUNTS,10,5294,BOOK VALUE
201600469349301360,460283336,CATHOLIC LEADERSHIP,86,60393,BOOK VALUE
201600469349301360,460283336,DAKOTA CORPS,2,17556,BOOK VALUE
201600469349301360,460283336,SD CRITICAL NEEDS TEACHING,3,16458
201600469349301360,460283336,MISCELLANEOUS,9,7561
201610929349300231,141338498,SCHOLARSHIPS,2914,50267153
201620469349300517,141338309,"Scholarships, fellowships and grants",347,7161179
201620469349302052,314379537,SCHOLARSHIPS,830,3147053
201620469349302052,314379537,ATHLETIC SCHOLARHIPS,215,1411793
201620469349302052,314379537,NURSING SCHOLARSHIPS,5,10563
201620469349302052,314379537,GRADUATE,21,408944
201630999349300603,141338488,STUDENT SCHOLARSHIPS,1514,23669056,0
201600829349300315,951921340,UNDERGRADUATE SCHOLARSHIPS,1882,16633273
201600829349300315,951921340,GRADUATE SCHOLARSHIPS,147,1800794
201600829349300315,951921340,STUDENT SPECIAL CIRCUMSTANCE TUITION WAIVERS - MEDICAL,12,98898
201600829349300315,951921340,EDUCATION PROGRAM TUITION DISCOUNTS,394,627049
201641329349302114,340801310,SCHOLARSHIPS PROVIDED TO STUDENTS,167,1525225,TUITION REDUCTION
201641319349302259,135645885,SCHOLARSHIP AND GRANTS,766,10907530,FMV
201641319349302154,362177133,INSTITUTIONAL AWARDS,2749,31559150
201641319349302154,362177133,ENDOWED AND NAMED SCHOLARSHIPS,76,425003
201631279349300758,221500645,Federal Awards,2118,10609000
201631279349300758,221500645,State of New Jersey Awards,1752,12213000
201631279349300758,221500645,Institutional Support,9658,95923000
201630439349302543,430356250,ASSISTANCE TO INDIVIDUALS,34,18383
201630439349302543,430356250,SCHOLARSHIPS,255,1096481
201601349349302315,042104329,Scholarships/tuition assistance,5161,45408228,0
201610439349300646,381374230,Scholarships and Grants,1375,21220243,0,Book
201600929349300010,390806428,SCHOLARSHIPS,560,10152608
201601039349300850,237223216,Scholarships & Fellowships to eligible students,1374,31644186
201641179349300604,131740285,SCHOLARSHIPS,2453,15931727
201611269349300706,150533561,ACADEMIC MERIT SCHOLARSHIPS,264,5768597
201611269349300706,150533561,HARTWICK COLLEGE GRANT IN AID,1243,25412789
201611269349300706,150533561,MATCH OF SEOG GRANTS,219,52277
201640749349300959,620516509,"Scholarships and grants awarded to students are administered by the Student Financial Planning office and awarded in accordance with any donor imposed restrictions, need based qualifications imposed b the US Department of Education, and institutional policies and procedures. Institutionally provided student financial aid is credited to the student account receivables balances, and is funded primarily through the unrestricted budget as discounts, through restricted gifts or the investment income allocations of endowed scholarships. Merit awards are made on the basis of academic achievement, leadership and individual talent. Awards based on financial need are determined on the basis of information from the Free Application for Federal Student Financial Aid (FAFSA) form.",1950,0,26783172,discount to student accounts receivable balances,"Institutionally provided student financial aid is credited to the student account receivables balances, and is funded primarily through the unrestricted budget as discounts, through restricted gifts or the investment income allocations of endowed scholarships. Merit awards are made on the basis of academic achievement, leadership and individual talent. Awards based on financial need are determined on the basis of information from the Free Application for Federal Student Financial Aid (FAFSA) form."
201600979349300615,381895805,ADULT EDUCATION SCHOLARSHIP II,5,12152
201600979349300615,381895805,ALTERNATIVE EDUCATION SCHOLARSHIP II,16,50096
201600979349300615,381895805,ADULT TRANSFER SCHOLARSHIP,6,30606
201600979349300615,381895805,BAKER COLLEGE CAREER SCHOLARSHIP,115,119202
201600979349300615,381895805,BAKER COLLEGE FULL-TIME EMPLOYEE SCHOLARSHIP,41,110387
201600979349300615,381895805,BAKER COLLEGE PART-TIME EMPLOYEE SCHOLARSHIP,7,5822
201600979349300615,381895805,BAKER COLLEGE FAMILY SCHOLARSHIP,11,33002
201600979349300615,381895805,BAKER COLLEGE GRANT,615,633290
201600979349300615,381895805,BAKER COLLEGE MERIT AWARD,485,407783
201600979349300615,381895805,BOARD OF REGENTS SCHOLARSHIP,249,1149118
201600979349300615,381895805,TUITION DISCOUNT,36,17128
201600979349300615,381895805,TUITION DISCOUNT 10,21,6930
201600979349300615,381895805,ACTIVE MILITARY SCHOLARSHIP,3,3060
201600979349300615,381895805,MICHIGAN NATIONAL GUARD,3,4692
201600979349300615,381895805,OTHER W,12,12666
201600979349300615,381895805,PRO START SCHOLARSHIP,16,25139
201600979349300615,381895805,CAMPUS SCHOLARSHIP,23,12477
201600979349300615,381895805,JEWELL EDUCATIONAL FUND,361,610891
201600979349300615,381895805,PORTER SCHOLARSHIP,16,19474
201600909349300315,160743989,FEDERALLY FUNDED TUITION GRANTS,59,118611
201600909349300315,160743989,NEW YORK STATE FUNDED TUITION GRANTS,71,207211,0
201600909349300315,160743989,INSITUTIONALLY FUNDED TUITION WAIVERS,1115,5338480,0
201600909349300315,160743989,INSTITUTIONALLY FUNDED TUITION SCHOLARSHIPS,1543,8446617,0
201600909349300315,160743989,INSTITUTIONALLY FUNDED TUITION GRANTS,907,2276794,0
201600959349300835,363005527,Fellowships/Scholarships,180,1052351
201601039349301010,231352654,MERIT SCHOLARSHIP & NEED-BASED,3854,70484094
201601039349301010,231352654,FEDERAL WORK STUDY,400,123784
201601039349301010,231352654,DISCRETIONARY AND OTHER AID,841,3118867
201601169349300225,361521940,PRESIDENT'S EXCELLENCE AWARD,60,135000
201601169349300225,361521940,PRESIDENT'S ACHIEVEMENT AWARD,77,109500
201601169349300225,361521940,ILLINOIS MINORITY STUDENT SCHOLARSHIP,93,91000
201601169349300225,361521940,BLOG WRITER SCHOLARSHIP,12,18000
201601169349300225,361521940,INTERNATIONAL STUDENT SCHOLARSHIP,11,11000
201601169349300225,361521940,VA YELLOW RIBBON SCHOLARSHIP,3,10570
201601169349300225,361521940,STANDARD PROCESS SCHOLARSHIP,5,10500
201601169349300225,361521940,THOMAS FOUNDATION SCHOLARSHIP,6,8100
201601169349300225,361521940,PRESIDENTIAL SCHOLARSHIP,2,7595
201601169349300225,361521940,PHI THETA KAPPA SCHOLARSHIP,5,5000
201631109349300228,221494428,INSTITUTIONAL TUITION ASSISTANCE,1848,16699953,0,N/A,N/A
201621339349305612,370661496,SCHOLARSHIPS AND GRANTS PROVIDED AS FINANCIAL AID TO STUDENTS,2984,47825006
201610439349302431,951684064,SCHOLARSHIPS/ FINANCIAL AID,212,2696605,N/A,N/A
201640439349300929,042271070,SCHOLARSHIPS AND FINANCIAL AID,148,309184,FMV
201630899349300133,581363100,"THE UNIVERSITY AWARDED FINANCIAL AID TOTALING $13,418,855 FOR STUDENTS ATTENDING KING UNIVERSITY, WHOSE MAIN CAMPUS IS IN SULLIVAN COUNTY, TENNESSEE.",2133,13418855,0,N/A,N/A
201640919349300604,580566143,Scholarships and Financial aid,2915,8620953
201640909349300309,362167804,STUDENT FINANCIAL AID,1460,4101847
201640469349301694,730579298,"UNIVERSITY SCHOLARSHIPS, FELLOWSHIPS, AND GRANTS",5021,78438207,0,N/A
201620929349300027,340714818,FEDERAL FINANCIAL AID,48,108538
201620929349300027,340714818,STATE FINANCIAL AID,140,212113
201620929349300027,340714818,INSTITUTIONAL AID,2087,10680765
201620929349300027,340714818,RESTRICTED SCHOLARSHIPS,627,1444719
201620959349300842,362169145,SEOG Fed supplemental Grant,1075,282857,N/A,N/A
201620959349300842,362169145,Endowed Scholarships,516,1255562,N/A,N/A
201620959349300842,362169145,Donor Funded Scholarship,263,625638,N/A,N/A
201620959349300842,362169145,Institutionally Funded,3094,43710207,N/A,N/A
201620969349300632,911036794,STUDENT SCHOLARSHIPS,635,1053396,BOOK,FINANCIAL AID
201620969349300632,911036794,EMPLOYEE FREE TUITION,18,32635,BOOK,FINANCIAL AID
201620969349300632,911036794,ALUMNI FREE TUITION,72,81435,BOOK,FINANCIAL AID
201620969349300632,911036794,PI FREE TUITION,1,1139,BOOK,FINANCIAL AID
201601359349300110,030220266,INSTITUTIONAL SCHOLARSHIPS - UNDERGRADUATE,2085,22503248
201601359349300110,030220266,SEOG FINANCIAL AID,455,308263
201601359349300110,030220266,INSTITUTIONAL SCHOLARSHIPS - GRADUATE,23,102084
201610469349301596,231501197,Financial Aid,1490,16245537,Book,Student Financial Aid
201630959349300133,800477644,Fellowships/Scholarships,147,636584
201620979349300117,540573801,STUDENT AID PROVIDED BY VARIOUS SCHOLARSHIPS AND OTHERTUITION SUPPORT,1683,17848811
201620979349300117,540573801,NON CASH GRANTS AND OTHER ASSISTANCE PROVIDED TO STUDENTS,262,1016204
201600909349300905,420680387,SCHOLARSHIPS,1328,41191295
201600909349300905,420680387,PRIZES,59,44780
201600909349300905,420680387,FELLOWSHIPS,229,516439
201600909349300905,420680387,INTERNSHIPS,96,217496
201600909349300905,420680387,AWARDS,1,50000
201630889349300103,231352641,GRANTS AND SCHOLARSHIPS PAID,1651,47342659,FMV,FINANCIAL AID
201630889349300103,231352641,OFF CAMPUS GRANTS AND OTHER ASSISTANCE,9,139222,FMV,FINANCIAL AID
201630889349300103,231352641,PRIZES AND AWARDS,129,204090,FMV
201630889349300103,231352641,FELLOWSHIPS,120,314441,FMV
201620469349300327,750950119,Scholarships,2129,7957868,Book,None
201631309349300143,250969449,CMU SCHOLARSHIPS,20247,111197433,N/A,N/A
201631309349300143,250969449,ENDOWED STUDENT SCHOLARSHIPS,2648,9775322,N/A,N/A
201631309349300143,250969449,FEDERAL GRANT,1837,2077676,N/A,N/A
201631309349300143,250969449,EXTERNAL DONOR OR CORPORATE FUNDED SCHOLARSHIPS,677,2318644,N/A,N/A
201631339349305493,910567740,INSTITUTIONAL FINANCIAL AID,1190,22009813
201641319349303054,042121659,Scholarships,3867,72703831,0
201631349349305408,042103594,TUITION SUPPORT,7428,354509000,FMV,Applied to student's tuition obligation
201631349349305408,042103594,HONORARIA,800,714337
201631349349305408,042103594,PRIZES AND AWARDS,1103,1684196
201631349349305408,042103594,PUBLIC SERVICE CENTER GRANTS,30,102576
201631349349305408,042103594,MIT STUDENT FELLOWSHIPS & STIPENDS,1921,38759000
201631349349305408,042103594,NON-MIT STUDENT FELLOWSHIPS & STIPENDS,482,15259295
201631349349305408,042103594,STUDENT WAGES,8286,105261000
201631339349303958,381366958,SCHOLARSHIP - TUITION/BOOKS,2040,16622094,N/A,N/A
201610659349300416,610444788,INSTITUTIONAL SCHOLARSHIPS,2850,12201218
201621329349301562,570341191,GENERAL SCHOLARSHIPS AND GRANTS,54,329989
201641339349301649,942515428,EDUCATION GRANTS,147,741748,N/A,N/A
201641339349301649,942515428,STUDENT SCHOLARSHIPS,21,129892,N/A,N/A
201601349349302290,060646623,INSTITUTIONAL SCHOLARSHIPS,5238,47811005
201601349349302290,060646623,ATHLETIC SCHOLARSHIPS,350,6266464
201601349349302290,060646623,STATE AND FEDERAL GRANTS,682,1347957
201601349349302290,060646623,PREP SCHOOL FINANCIAL AID,259,2341691
201601349349302290,060646623,OTHER FINANCIAL AID,619,4932030
201641319349300114,546039600,SCHOLARSHIPS AND GRANTS,1447,21574305
201601379349303575,391773613,SCHOLARSHIPS,172,853752
201601339349304315,550357039,SCHOLARSHIPS,1149,13559059
201601059349300525,150545841,SCHOLARSHIPS/GRANTS TO TUITION AND FEES,3199,38528740
201621069349300432,560529940,INSTITUTIONAL AID,5590,41201366
201621069349300432,560529940,DIRECT AID SCHOLARSHIPS,214,2884289
201621069349300432,560529940,ENDOWED SCHOLARSHIPS,1285,3236015
201621069349300432,560529940,STATE FUNDS FOR UNIVERSITY STUDENTS,1938,7270453
201621069349300432,560529940,FEDERAL FUNDS FOR UNIVERSITY STUDENTS,4760,1514905
201601069349301310,141338562,SCHOLARSHIPS AND PRIZES,1129,42370945,0
201641099349301109,560554207,TUITION DISCOUNTS/SCHOLARSHIPS,1205,19949589
201640859349300019,042103585,SEOG GRANTS,77,115196
201640859349300019,042103585,MASSACHUSETTS GILBERT GRANTS,173,313600
201640859349300019,042103585,LASELL SCHOLARSHIPS AND OTHER FINANCIAL AID AWARDS,1709,26464509
201640859349300019,042103585,SCHOLARSHIPS FROM RESTRICTED GIFTS,12,61500
201640859349300019,042103585,LASELL SIBLING DISCOUNTS,28,55143
201640859349300019,042103585,LASELL TUITION EXCHANGE DISCOUNTS,3,51400
201640859349300019,042103585,LASELL OTHER TUITION DISCOUNTS,15,15296
201600979349300415,150532204,SCHOLARSHIPS TO ATTEND ITHACA COLLEGE,5361,92902996
201600979349300415,150532204,GRADUATE ASSISTANT SCHOLARSHIP,67,2612279
201600979349300415,150532204,HIGHER EDUCATION OPPORTUNITY PROGRAM,177,1965535
201600979349300415,150532204,RESTRICTED SCHOLARSHIPS TO ATTEND ITHACA COLLEGE,1082,5391929
201600979349300415,150532204,STUDENT BASE PAY,41,80547
