object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt,UnrltdBsnssRvnAmt,ExclsnAmt
202141349349307934,951690977,Research Revenue,900099,18171655,18171655
202141349349307934,951690977,Graduate Medical Edu.,900099,12556288,12556288
202141349349307934,951690977,Education Revenue,900099,4280627,4280627
202141379349309724,630366652,TUITION & FEES,611600,29367469,29367469
202141379349309724,630366652,AUXILIARY ENTERPRISES,611600,6900215,6900215
202141379349309724,630366652,INDEPENDENT OPERATIONS,611600,498851,498851
202141379349309724,630366652,EDUCATIONAL ACTIVITIES,611600,342249,342249
202141379349306839,620502739,TUITION & FEES,611310,79012707,79012707
202141379349306839,620502739,RESIDENCE HALLS,611710,6582314,6582314
202141379349306839,620502739,DINING HALL,611710,4738572,4738572
202141379349306839,620502739,OTHER,611710,3427449,3427449
202141379349306839,620502739,OTHER AUXILIARY,611710,292094,292094
202041889349300134,351065063,TUITION AND FEES,611310,20136047,20136047
202041889349300134,351065063,AUXILIARY,611710,2830381,2830381
202031979349304473,721173156,Tuition & Fees,900099,20684770,20684770
202031979349304473,721173156,LIBRARY REVENUE,900099,50000,50000
202031979349304473,721173156,VENDING REVENUE,900099,7388,7388
202031979349304473,721173156,COPY REVENUE,900099,1224,1224
202031979349304473,721173156,OTHER REVENUE,900099,34251,34251
202021979349302387,231352642,STUDENT TUITION AND FE,900099,2425085,2425085
202021979349302387,231352642,EDUCATIONAL TRIPS,900099,23984,23984
202021929349301697,550394213,TUITION AND FEES,611310,28067075,28067075
202021929349301697,550394213,AUXILIARY ENTERPRISES,721000,5855806,5855806
202021929349301697,550394213,OTHER REVENUE,900099,378889,378889
202100579349300730,750808791,Tuition and Fees,611310,52765716,52765716
202100579349300730,750808791,Auxiliary Activities,611710,6808019,6808019
202100579349300730,750808791,Other Program Revenue,611710,2045560,2045560
202001889349302350,430652617,"TUITION, FEES, RELATED PROGRAMS",900099,18576702,18576702
202002029349300525,751104546,TUITION AND RELATED RE,611600,8819762,8819762
202002029349300525,751104546,BOOKS AND SUPPLIES,611600,7734,7734
202011979349303746,560529961,TUITION AND STUDENT FEES,900099,96879905,96879905
202011979349303746,560529961,NET SALES FROM AUXILIARY ENTERPRISES,900099,4536668,4536668
202110889349300856,620202000,TUITION AND FEES,611310,20102981,20102981
202131349349305203,240795453,TUITION & FEES,611600,77754250,77754250
202131349349305203,240795453,AUXILIARY ENTERPRISE SALES & SVCS,721310,5371880,103808,5268072
202131349349305203,240795453,EDUCATION RELATED SERVICES,611710,108742,108742
202131349349305203,240795453,EDUCATION SALES & SERVICES,611710,79346,79346
202131349349305438,530196549,STUDENT TUITION & FEES,611710,611335814,611335814
202131349349305438,530196549,AUXILIARY SERVICES,713940,66502162,66502162
202131349349305438,530196549,RESEARCH/TRAINING CONTRACTS,611430,32445331,32445331
202131349349305438,530196549,PUBLIC RADIO STATION,611710,17593564,17593564
202131349349305438,530196549,OTHER PROGRAM SERVICE REVENUE,611710,6597261,6146392,450869
202131349349305838,362167842,STUDENT TUITION & FEES,611600,32943530,32943530
202131349349305838,362167842,AUXILIARY ENTERPRISES,611600,1159196,1159196
202131349349305838,362167842,AUXILIARY ENTERPRISES,611600,12150,12150
202131349349305898,820200907,TUITION AND FEES,611600,45168374,45168374
202131349349305898,820200907,AUXILIARY SERVICES,611710,4788666,4788666
202131349349305898,820200907,ATHLETIC REVENUE,611710,586141,586141
202131349349305898,820200907,STUDENT GOVT RECEIPTS,611710,261813,261813
202131349349305898,820200907,OTHER STUDENT FEES,611710,48600,48600
202131349349306563,620479542,TUITION AND FEES,611600,150094638,150094638
202131349349306563,620479542,AUXILIARY ENTERPRISES,611600,9759009,9759009
202131349349306563,620479542,OTHER OPERATING REVENUES,805436,805436
202131349349306623,042103547,TUITION AND FEES,900099,1624826840,1624826840
202131349349306623,042103547,AUX SALES & SERVICES,900099,269921740,269921740
202131349349306623,042103547,NON-GOVERNMENT GRANTS,900099,23511317,23511317
202141339349303759,061744054,Tuition & Fees,900099,31892101,31892101,0,0
202141339349303759,061744054,Partner Programs,900099,917797,917797,0,0
202120979349301227,010378758,TUITION AND FEES,611600,17710060,17710060
202120979349301227,010378758,AUXILIARY INCOME,611600,3107440,3107440
202141379349308034,560532129,TUITION & FEES,611600,885779864,885779864
202141379349308034,560532129,ANCILLARY STUDENT SVCS,611600,110196569,110196569
202141379349308034,560532129,CONTINUING EDUCATION,611600,33867956,33867956
202141379349308034,560532129,CONFERENCE FEES,611600,6014460,6014460
202141379349308034,560532129,ACADEMIC MED. RESEARCH,611600,2214850,2214850
202021119349301217,951644035,Tuition and fees,611710,120124009,120124009
202021119349301217,951644035,Auxiliary revenue,611710,20184279,20184279
202021119349301217,951644035,Other program revenue,611710,3846203,3846203
202141339349304059,221912028,TUITION & FEES,611710,65345609,65345609
202141339349304059,221912028,AUXILIARY ENTERPRISE,611710,5146195,5146195
202141359349301319,381284777,TUITION & BARBER SERVI,611511,1002787,1002787
202031899349302018,610444695,TUITION AND FEES,611710,37645338,37645338
202100289349300020,231352692,TUITION AND FEES,611710,23180479,23180479
202100289349300020,231352692,ROOM AND BOARD,611710,3270471,3270471
202100289349300020,231352692,BOOKSTORE,611710,70859,70859
202100289349300020,231352692,STABLE OPERATIONS,611710,40400,40150,250
202100289349300020,231352692,CAFE,611710,27661,27661
202111379349306466,231178880,TUITION AND FEES,611600,21493121,21493121
202111379349306466,231178880,SUMMER CAMP PROGRAM,611600,746756,377320,369436
202111379349306466,231178880,HOUSING RENTALS,611600,376543,376543
202111379349306466,231178880,FINANCIAL AID,611600,17426,17426
202111379349309946,710437657,PATIENT SERVICES,621110,478934851,478934851
202111379349309946,710437657,PROFESSIONAL FEES,621110,330785705,330785705
202100579349300225,344427516,STUDENT TUITION & FEES,611600,51994591,51994591
202100579349300225,344427516,RESIDENCE HALL,611600,5684188,5684188
202100579349300225,344427516,LICENSE/ROYALTY,611600,186350,186350
202100579349300225,344427516,OTHER INCOME,611600,1701969,1701969
202120609349301002,382333042,EDUCATIONAL SERVICES,611600,5227688,5227688
202100839349300040,141713034,TUTITON & FEES,611710,148163528,148163528
202100839349300040,141713034,ROOM & BOARD CHARGES,611710,26363944,26363944
202100839349300040,141713034,OTHER CHARGES,611710,625169,625169
202100839349300040,141713034,CAMPUS & SUMMER RENTAL,611710,568179,568179
202141349349303034,340714654,Tuition and Fees,900099,98628726,98628726
202141349349303034,340714654,Room & Board,721000,19417737,19417737
202141349349303034,340714654,Student Services,900099,1742018,1742018
202141349349303034,340714654,Community Events,900099,787684,787684
202141349349303034,340714654,Student Auxiliary Services,451211,763278,47593,209936,505749
202021939349301152,860931108,Tuition and Fees,611310,294570,294570
202021939349301152,860931108,Development Revenues,230000,57477,57477
202031969349300333,042103701,UNDERGRADUATE & GRADUATE TUITION,611310,68238170,68238170
202031969349300333,042103701,RESIDENCE HALLS,611310,5101805,5101805
202031969349300333,042103701,DINING COMMONS AND BOOKSTORE,611310,4525470,4525470
202031969349300333,042103701,HEALTH SERVICES,611310,311479,311479
202031969349300333,042103701,FOLLETT COMMISSIONS,611310,95035,95035
202031969349300708,570314422,TUITION,611600,70218833,70218833
202031969349300708,570314422,AUXILIARY- ROOM AND BOARD,611600,18418754,18418754
202031969349300708,570314422,ATHLETIC PROGRAM REVENUE,711210,2395274,2395274
202031969349300708,570314422,FOREIGN STUDY ADMINISTRATION,900099,503326,503326
202031969349300708,570314422,CAMP REVENUE,900099,475932,475932
202140899349300209,370673484,TUITION & FEES,611310,7484206,7484206
202140899349300209,370673484,ROOM & OTHER SERVICES,611310,1237754,1237754
202140899349300209,370673484,CAMPUS BOOKSTORE SALES,611310,288681,288681
202140899349300209,370673484,OTHER PROGRAM SERVICE REVENUE,611310,64140,64140
202023439349301122,621861520,PROGRAM TUITION AND FEES,611600,3254466,3254466
202023439349301122,621861520,DORMITORY INCOME,611710,536360,536360
202023439349301122,621861520,SCHOLARSHIPS GIVEN,611600,-701812,-701812
202141319349304384,660379122,LABORATORY,611600,916484,916484
202141339349304269,530196584,Tuition and Fees,900099,1124963571,1124963571
202141339349304269,530196584,Grants and Contracts,900099,193271056,193271056
202141339349304269,530196584,Auxiliary Enterprises,611710,86505842,86505842
202141339349304269,530196584,Medical Education Agreements,900099,69030703,69030703
202141339349304269,530196584,Other Program service revenue,611710,23482982,23482982
202021969349300102,710246213,TUITION & FEES,900099,22179932,22179932
202021969349300102,710246213,INTEREST ON LOANS,900099,7509,7509
202021969349300102,710246213,DINING HALL,722320,70,70
202041969349300504,430654854,TUITION AND FEES,900099,42137551,42137551
202041969349300504,430654854,RESIDENCE HALLS,900099,2929842,2929842
202041969349300504,430654854,DINING HALL,900099,2878670,2878670
202041969349300504,430654854,BOOKSTORE,451211,219380,89745,129635
202011979349308651,131740468,Tuition and Fees,611310,159254216,159254216,0,0
202011979349308651,131740468,Room and Board and other Student Services,611310,33262922,33262922,0,0
202141359349301904,540714277,TUITION AND FEES,531120,3306426,0,0
202141359349301939,363657734,Project Income,624110
202141359349302374,941156525,TUITION AND FEES,611710,66989773,66989773,0,0
202141359349302374,941156525,AUXILIARY SERVICES,611710,6112986,6112986,0,0
202141359349302374,941156525,FEES AND CHARGES,611710,151239,151239,0,0
202141359349302374,941156525,REC CENTER,713940,169809,0,137694,32115
202141359349302374,941156525,PARKING AND VENDING,611710,49512,0,0,49512
202031899349302083,930309970,TUITION AND FEES,611600,27321820,27321820
202031899349302083,930309970,CLINICS,621400,783418,783418
202031899349302083,930309970,CONTINUING EDUCATION,611600,156275,156275
202031899349302083,930309970,AUXILIARY SERVICES,611710,93326,93326
202131379349306623,042152671,TUITION AND FEES,611710,33718351,33718351
202001369349303925,951958142,FEE REVENUE,900099,11632800,11632800,0,0
202001369349301240,460280847,Student Tuition/Fees,611600,13824070,13824070
202001369349301240,460280847,Auxiliary Enterprises,611710,2036301,2036301
202001369349301240,460280847,Miscellaneous,900099,72265,72265
202041899349302169,941698615,TUITION,611600,9380963,9380963
202041899349302169,941698615,AUXILIARY,611710,3938408,3938408
202021969349302227,133297197,TUITION & FEES,611310,450350196,450350196
202021969349302227,133297197,AUX ENTERPRISE REV,611310,48014035,48014035
202021969349302227,133297197,COMMERCIAL CONTRACTS,611310,255391,255391
202021969349302227,133297197,SVC OF EDUCATION DEPT,611310,5273838,5273838
202021979349305372,741357323,TUITION FEES: OST,611600,2769316,2769316
202021979349305372,741357323,RENEWAL CENTER REVENUE,611710,1051712,1051712
202021979349305372,741357323,TUITION FEES: MTM,611600,511540,511540
202021979349305402,231352236,Bachelor of Fine Arts,611310,14958120,14958120,0,0
202021979349305402,231352236,Master of Fine Arts and Master of Arts,611310,824160,824160,0,0
202021979349305402,231352236,Continuing Education Program Adult,611310,361959,361959,0,0
202021979349305402,231352236,Young Artists Workshop Program,611310,424662,424662,0,0
202110989349301211,111635105,STUDENT TUITION AND FEES,611710,63397108,63397108,0,0
202110989349301211,111635105,ATHLETIC RELATED INCOME,611710,397023,397023,0,0
202121349349306872,391097032,TUITION AND FEES,900099,10742517,10742517
202121349349306872,391097032,ROOM AND BOARD,721310,2375685,2375685
202121349349306872,391097032,DAYCARE/PRESCHOOL,624410,609733,609733
202121349349306872,391097032,ATHLETIC CAMPS,713990,43135,43135
202121349349306872,391097032,PIANO STRING PREPARATORY,711190,78641,78641
202021969349305062,111633516,TUITION & FEES,900099,360068780,360068780
202021969349305062,111633516,SALES AND SVCS OF AUXILIARY ENTERPRISES,900099,24361532,24361532
202021969349305062,111633516,CONCERT THEATRE,900099,4964041,4964041
202021969349305062,111633516,COMMISSIONS,900099,1070798,1070798
202021969349305062,111633516,UNIVERSITY FEES,900099,350975,350975
202141379349306979,237172306,STUDENT TUITION,611710,233195638,233195638
202003299349300600,344430762,Tuition and Fees,611310,14858564,0,0
202003299349300600,344430762,Room and Board,611710,3082179,0,3082179
202111269349301666,250981156,INSTRUCTIONAL,611710,33625725,33625725
202111269349301666,250981156,AUXILLIARY SERVICES,611710,7770585,7770585
202111269349301666,250981156,STUDENT SERVICES,900099,6515320,6515320
202111269349301666,250981156,ACADEMIC SUPPORT,900099,2962000,2962000
202111269349301826,440545286,TUITION AND FEES,900099,28015928,28015928
202111269349301826,440545286,ROOM AND BOARD,900099,8643869,8643869
202111269349301826,440545286,SALES AND SERVICES OF DEPARTMENTS,900099,1211954,1211954
202111269349301826,440545286,OTHER PROGRAM REVENUE,900099,437499,437499
202111269349301826,440545286,BOOKSTORE,451211,2586,2586
202100879349300010,521241927,"Certification Training,",531390,752046,0,0
202023219349303082,132689918,PROG.SERV.REVENUE-RELA,900099,2296446,2296446
202023459349300207,237125575,TUITION,611600,199196,199196
202141279349300634,042104230,RESEARCH,541700,1007180,1007180,0,0
202141279349300634,042104230,DENTAL SERVICES,621400,858605,193013,665592,0
202141279349300634,042104230,FESC RESEARCH CENTER,541700,1728793,1728793,0,0
202141279349301884,520591685,NET PATIENT SERVICE REVENUE,621400,420602426,420602426
202141279349301884,520591685,PHARMACY,900099,7299191,7299191
202141279349301884,520591685,OUTPATIENT LAB,621400,322980,322980
202141279349301884,520591685,MEANINGFUL USE INCOME,900099,104181,104181
202141339349305114,226017975,TUITION,611600,1581812,1581812
202141339349305114,226017975,SUMMER YESHIVA PROGRAM,611600,696531,696531
202141349349304449,042463847,Student Tuition & Fees,900099,16509702,16509702
202141349349304449,042463847,Auxiliary Enterprises,900099,2162901,2162901
202141349349304449,042463847,Contracts & Subscriptions,900099,281960,281960
202141349349304449,042463847,Government Fees,900099,107584,107584
202141349349304449,042463847,Other Revenue,900099,55954,55954
202131349349301943,580566133,Tuition and Fees,611310,72639354,72639354,0,0
202131349349301943,580566133,Sales and Services Auxiliary,611310,20434410,20434410,0,0
202131349349301943,580566133,Sales and Services Educational,611310,2079939,2079939,0,0
202011499349300626,710236867,STUDENT TUITION AND FEES,611310,21300980,21300980
202011499349300626,710236867,AUXILIARY INCOME,611710,2122557,2122557
202011499349300626,710236867,RESIDENCE HALLS REVENUE,611710,2098658,2098658
202001059349300920,590624458,Hospitals and Clinics,900099,1580016779,1580016779
202001059349300920,590624458,Tuition and Fees,900099,816354602,816354602
202001059349300920,590624458,Medical Prof Practice,900099,525633874,524677638,956236
202001059349300920,590624458,Auxiliary Enterprises,900099,176138808,61379980,4144806,110614022
202001059349300920,590624458,Local Grants and Contr,900099,152968915,152968915
202120969349301422,340714681,TUITION & FEES,611600,129111439,129111439
202120969349301422,340714681,RESIDENCE AND DINING FEES,611710,14928941,14928941
202120969349301422,340714681,OTHER,611710,1321489,1321489
202120969349301422,340714681,MISCELLANEOUS RECEIPTS,611710,965774,965774
202140279349300449,431345089,ROOM AND BOARD,594412,594412
202140279349300449,431345089,RENTAL INCOME,6816,6816
202033019349300633,570314415,Tuition,900099,15222283,15222283,0,0
202033019349300633,570314415,Auxiliary,611710,3839000,3839000,0,0
202033019349300633,570314415,Transcripts,900099,7527,7527,0,0
202033179349301348,160759798,Tuition & Fees,611310,62117972,62117972,0,0
202033179349301348,160759798,Sales & Svc of Auxiliary Ent,611710,7964160,7964160,0,0
202141369349300809,237251952,Tuition and Fees,611600,30795765,30795765
202141369349300809,237251952,Miscellaneous Revenue,900099,306514,306514
202141369349300809,237251952,Auxiliary Enterprises,900099,144146,144146
202141379349309114,540505965,TUITION & FEES,611600,201212731,201212731,0
202141379349309114,540505965,AUXILIARY ENTERPRISES,900099,15056205,15005680,50525,0
202141379349309114,540505965,SUMMER CAMPS & CONFERENCES,900099,322590,322590,0
202141379349306594,941156485,TUITION AND FEES,611600,90782833,90782833
202141379349306594,941156485,RESIDENTIAL FACILITIES,531110,6525597,6525597
202001509349301310,370662594,NET TUITION AND FEES,37378414,37378414
202001509349301310,370662594,AUXILLIARY ENTERPRISES,13967292,13967292
202001509349301310,370662594,OTHER EDUCATION AND GENERAL,1195493,1195493
202001509349301310,370662594,AUXILLIARY ENT-ROOM CREDITS,323107,323107
202001509349301310,370662594,EDUCATIONAL ACTIVITIES,57777,57777
202011079349300701,630288841,TUITION AND FEES,900099,22997764,22997764
202011079349300701,630288841,AUXILIARY ENTERPRISES,900099,5010539,5010539
202011079349300701,630288841,OTHER SOURCES,900099,246861,246861
202011369349302446,237172306,STUDENT TUITION,611710,225524744,225524744
202011369349304916,363649217,Tuition and fees,611600,16173002,16173002
202011369349304916,363649217,Dormitory,531110,445711,445711
202011369349304916,363649217,Student loan interest,611710,822,822
202011369349305066,721226741,AUXILIARY INCOME,59199,59199
202011369349305066,721226741,STUDENT HOUSING,59331,59331
202011369349305066,721226741,TUITION,4808355,4808355
202111379349309296,570314402,TUITION AND FEES,611310,36579792,36579792
202111379349309296,570314402,AUXILIARY - ROOM AND BOARD,611310,3695732,3695732
202111379349309296,570314402,AUXILIARY - OTHER,611310,1016647,1016647
202111379349309296,570314402,AUXILIARY - BOOKSTORE,611310,600245,600245
202111379349309296,570314402,SUMMER CAMPS,900099,34110,34110
202101309349301930,030179403,TUITION AND FEES,611710,76558983,76558983
202101309349301930,030179403,RESIDENCE AND DINNING,721310,16015531,16015531
202101309349301930,030179403,BOOK STORE,451211,773179,773179
202101309349301930,030179403,SMC PLAYHOUSE,711190,253602,253602
202101309349301930,030179403,CHILD CARE CENTER,624410,408351,408351
202101309349302030,911849962,TUITION AND FEES,611310,517788,517788
202101309349302030,911849962,BOOKSTORE,611310,91100,91100
202101309349302030,911849962,HOUSING,611310,71884,71884
202101309349302030,911849962,FOOD SERVICE,611310,46045,46045
202100989349301230,411607453,TUITION AND FEES,611710,29228679,29228679
202100989349301230,411607453,SALE OF OTHER SERVICES,611710,1301517,1301517
202100989349301230,411607453,HOUSING RENTAL INCOME,611710,1239186,1239186
202100989349301230,411607453,SALES BOOKSTORE,611710,346396,346396
202120559349300037,941748275,PROGRAM INCOME,624200,209973,209973
202101309349302500,591197022,Tutition and Fees,616000,4283203
202101379349303075,430653611,RESEARCH - CONTRACTS OTHER,541700,249595710,249595710
202101379349303075,430653611,TUITION AND FEES,611600,746648665,746648665
202101379349303075,430653611,"PATIENT, LAB AND HOSPITAL SUPPORT",621110,1629022346,1629022346
202101379349303075,430653611,AUXILIARY SALES AND SERVICE,611710,102433652,626101,101807551
202101379349303075,430653611,EDUCATIONAL SALES AND SERVICE,611710,93584247,82399893,2474151,8710203
202101379349303750,910565006,Tuition and fees,611310,283302495,283302495,0,0
202101379349303750,910565006,Auxiliary services,611310,11349252,11349252,0,0
202130979349301333,410695524,Tuition and Fees,611310,103682890,103682890,0,0
202130979349301333,410695524,Residence Halls,611310,11218477,11061098,157379,0
202130979349301333,410695524,Dining Service,611310,6180502,5446843,733659,0
202130979349301333,410695524,Book Mark,611310,1617128,1617128,0,0
202130979349301333,410695524,Athletic Facilities,611310,452095,422641,29454,0
202130979349300303,410694747,TUITION AND FEES,611710,115746003,115746003
202130979349300303,410694747,ROOM AND BOARD,611710,17562472,17562472
202130979349300303,410694747,SUMMER TEACHING INSTIT,611310,947204,947204
202111269349302301,951667177,TUITION AND FEES,900099,116168001,116168001
202111269349302301,951667177,ROOM AND BOARD,900099,22333560,22333560
202111269349302301,951667177,CONFERENCES AND EVENTS,900099,1044300,656013,388287
202111269349302301,951667177,BOOKSTORE,900099,748254,748254
202111269349302301,951667177,FOOD SERVICE,900099,245492,190471,55021
202111339349305901,941156646,TUITION & FEES,611310,30534734,30534734
202111339349305901,941156646,ROOM AND BOARD,721310,4259241,4259241
202111339349305901,941156646,AUX. ENTERPRISES,900099,286754,286754
202110129349300426,160909446,STUDENT TUITION AND FEES,611710,19491211,19491211
202110129349300426,160909446,LIFELONG LEARNING,611710,47367,47367
202141279349301949,210634584,TUITION AND FEES,900099,211340225,211340225,0,0
202141279349301949,210634584,AUXILIARY ENTERPRISES,721310,25638302,25638302,0,0
202141279349301949,210634584,GOVERNMENT CONTRACTS,541700,35386,35386,0,0
202141279349301949,210634584,OTHER,900099,4325500,4304671,0,20829
202141279349302194,930309970,TUITION AND FEES,611600,28341053,28341053
202141279349302194,930309970,CLINICS,621400,254215,254215
202141279349302194,930309970,CONTINUING EDUCATION,611600,181022,181022
202141279349302194,930309970,AUXILIARY SERVICES,611710,78874,78874
202141339349305309,251024358,TUITION AND FEES,611710,69007170,69007170
202141339349305309,251024358,ROOM AND BOARD,611710,11526618,11526618
202111349349305246,741161941,TUITION AND FEES,611310,59184277,59184277
202111349349305246,741161941,AUXILIARY ENTERPRISES,611710,2583169,2583169
202141349349306154,350869045,TUITION AND FEES,611710,96970679,96970679
202141349349306154,350869045,AUXILIARY SERVICES,611710,12575868,12575868
202011609349301426,931139187,BFA PROGRAM TUITION,611710,17578117,17578117
202011609349301426,931139187,MFA PROGRAM TUITION,611710,3671586,3671586
202011609349301426,931139187,STUDENT HOUSING,531110,1344470,1344470
202011609349301426,931139187,CONTINUING EDUCATION,611710,276118,276118
202001369349300115,541743079,STUDENT TUITION & FEES,3523044,3523044
202013539349301406,596046500,TUITION & FEES,131984831,131984831
202013539349301406,596046500,HOUSING & FOOD SERVICE,19116386,19116386
202013539349301406,596046500,"FIT AVIATION, LLC",611710,7104386,7104386
202013539349301406,596046500,OTHER,6425558,6425558
202013539349301406,596046500,INDIRECT COST RECOVERY,2591216,2591216
202130649349300128,420680332,TUITION AND FEES,611600,14243082,14243082
202130649349300128,420680332,ROOM & BOARD,721310,2789462,2789462
202130649349300128,420680332,BOOKSTORE,900099,150095,150095
202130649349300128,420680332,MISC FEES,900099,110261,110261
202130649349300128,420680332,FINANCE CHARGE,451211,20594,20594
202131179349301633,237013253,MBA PROGRAM TUITION,611310,6876027,6876027
202131179349301633,237013253,NON-DEGREE BUSINESS PROGRAMS,611410,1956310,1956310
202101339349305375,383519708,TUITION & FEES,611710,13138899,13138899
202101339349305375,383519708,STAFF & STUDENT HOUSING,611710,973574,973574
202101339349305375,383519708,OTHER INCOME,611710,8396,8396
202101339349305510,430743910,Tuition and fees,611710,2284891,2284891
202101339349305510,430743910,Auxiliary enterprises,611710,1013412,931179,82233
202101339349305510,430743910,Athletics,611710,24784,24784
202131339349305323,560530235,TUITION AND FEES,900099,18513731,18513731
202131339349305323,560530235,AUXILIARY INCOME,900099,4639834,4639834
202121379349302787,131693134,ADMISSIONS AND TOURS,713990,7807882,7807882
202121379349302787,131693134,GARDEN MEMBERSHIP PROGRAM,713990,4955140,4955140
202121379349302787,131693134,TUITION AND FEES,611600,2539883,2539883
202121379349302787,131693134,AUXILLIARY SERVICES,722513,1024254,1024254
202141369349301779,310536640,TUITION AND FEES,900099,59491125,59491125
202141369349301779,310536640,CONTRACTS,900099,177994,177994
202141369349301779,310536640,SRVCS OF AUXILIARY ENTERPRISES,900099,24293,24293
202141379349311134,620475690,Tuition fees,611600,9097379,9097379
202141379349311134,620475690,Sales and services of auxiliary enterprises,611710,2056636,2056636
202141379349311334,586002736,TUITION & FEES,611600,132179,132179
202101349349305755,440617326,TUITION AND FEES,611600,23931319,23931319
202101349349305755,440617326,RESIDENT HALL INCOME,611710,1292134,1292134
202101349349305755,440617326,FOOD SERVICE INCOME,611710,924644,924644
202101349349305755,440617326,BOOK RENTAL,611710,1040164,1040164
202101349349304540,910564961,EDUCATION,611310,149647470,149647470
202001339349303080,232825878,Patient Service Revenue,622110,1257753386,1257753386
202001339349303080,232825878,Parking Fees,812930,5336783,5336783
202001339349303080,232825878,Cafeteria Sales,722210,3701559,3701559
202001339349303080,232825878,Rent from Tax Exempt Affiliates,531120,3597115,3597115
202101249349301625,310536647,TUITION AND FEES,611710,120854193,120854193
202101249349301625,310536647,AUXILIARY FEES,611710,19817041,18488186,1328855
202101249349301625,310536647,OTHER PROGRAM REVENUE,611710,941510,941510
202101249349301105,370864020,Tuition and fees,611310,36843843,36843843,0,0
202101249349301105,370864020,Bookstore sales related,451211,47936,47936,0,0
202101339349301840,620476822,Tuition and Fees,611310,619425205,619425205
202101339349301840,620476822,Affilliated Entity Rev,611310,313836047,313836047
202101339349301840,620476822,"Room, Board & Auxiliary",611310,145498729,143486640,2012089
202101339349301840,620476822,Research & Other Contr,611310,71877783,71877783
202101339349301840,620476822,Other Auxiliary,611310,3088048,2994637,93411
202101339349302045,231352685,TUITION & FEES,900099,1504479000,1504479000
202101339349302045,231352685,NET PATIENT SERVICE HEALTHCARE REVENUES,621110,3111105000,3111105000
202101339349302045,231352685,AUXILIARY ENTERPRISES,611710,220645000,220645000
202101339349302045,231352685,OTHER PROGRAM SERVICE REVENUES,611710,460073040,457698058,2374982
202101379349307790,381359081,TUITION AND FEES,611600,69282098,69282098
202101379349307790,381359081,RESIDENCE HALLS,611600,8089161,8089161
202101379349307790,381359081,DINING SERVICES,611600,6113854,6113854
202101379349307790,381359081,OTHER PROGRAM REVENUE,900099,641775,641775
202121379349302187,941279798,TUITION & FEES,611710,26757987,26757987
202121379349302187,941279798,MEN & WOMEN'S DORMITORIES,611710,3045035,3045035
202121379349302187,941279798,STUDENT HOUSING,611710,1463431,1463431
202121379349302187,941279798,VARIOUS FEES,611710,235994,235994
202121379349302187,941279798,FOOD SERVICE,611710,52662,52662
202141309349301974,231409675,Tuition and fees,611600,63795872,63795872
202141309349301974,231409675,Auxiliary income,611600,7844289,7844289
202141309349301974,231409675,Rental income,531390,412513,412513
202033219349317203,472578950,TUITION REVENUE,611210,268657961,268657961
202033219349317203,472578950,CONTINUING MEDICAL EDU,611210,42286275,42286275
202111059349301916,470405319,TUITION AND FEES,611710,18506837,18506837
202111059349301916,470405319,AUXILIARY SERVICES,611710,1773059,1732944,40115
202111059349301916,470405319,STUDENT SERVICES,611710,1762970,1601544,161426
202131249349301918,411365561,TUITION,611600,73879,73879
202011199349301236,562057124,TUITION AND FEES,611710,769195,769195
202011199349301236,562057124,CLINIC REVENUE,624110,66012,66012
202011199349301236,562057124,CONTINUING EDUCATION C,611710,10100,10100
202011199349301236,562057124,PRINT MEDIA INCOME,511190,4049,4049
202011199349301236,562057124,OTHER INCOME,611710,2535,2535
202011409349300726,370661238,NET PATIENT SERVICE REVENUE,621990,529436553,529436553
202011409349300726,370661238,TUITION REVENUE,541900,2785222,2785222
202020629349300412,460283336,TUITION & FEES,611710,16061658,16061658
202013079349301901,560554230,NET PATIENT REVENUE,622110,1436799303,1436799303
202013079349301901,560554230,PHARMACY,446110,129374046,116460804,12913242
202013079349301901,560554230,PASS-THROUGH PATIENT REV,621111,4805611,4805611
202013079349301901,560554230,VALUE BASED INCENTIVE,900099,38246,38246
202023159349303222,550357056,TUITION & FEES,611310,35966261,35966261
202023159349303222,550357056,AUXILLARY INCOME,611710,7410930,7410930
202111189349301816,310747997,Tuition and Fees,611600,14546445,14546445,0,0
202111189349301816,310747997,Educational Support,611710,8936,8936,0,0
202100909349301310,130429660,TUITION AND FEES,611310,19155338,19155338
202100909349301310,130429660,AUXILIARY ACTIVITIES,611310,4181022,4181022
202141309349302679,610444788,TUITION & FEES,611310,59039652,59039652
202141309349302679,610444788,AUXILIARY SERVICES,611310,3895560,3895560
202141309349302679,610444788,OTHER STUDENT/ACADEMIC SUPPORT,611310,486275,486275
202141309349302679,610444788,SALES & SERVICES,611310,296007,296007
202141309349302679,610444788,FINES & OTHER CHARGES,611310,249505,249505
202131379349300643,060766747,Graduate Tuition,611430,1798348,1798348
202101329349303420,410854766,TUITION AND FEES,900009,1306894,1306894
202131369349301983,231386178,TUITION/ FEES,611600,211170499,211170499
202131369349301983,231386178,AUXILIARY ENTERPRISES,721310,17543946,17543946
202131369349301983,231386178,"FEES, PARKING, ETC",900099,1040626,1040626
202131369349301983,231386178,ATHLETICS INCOME,611710,395351,395351
202131369349301983,231386178,FEES/CONTRACTS GOVERNMENT AGENCIE,900099,3680,3680
202021719349300742,760339603,Manhour Contributions,670566,670566
