object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt,UnrltdBsnssRvnAmt,ExclsnAmt
202141379349304189,370661491,OTHER INCOME,611600,983526,983526
202003169349304055,454620000,MISCELLANEOUS INCOME,900099,120049,120049
202023219349314567,581581103,EMPLOYEE PHARMACY,446110,6300616,6300616
202023219349314567,581581103,OUTREACH LAB,900099,4034846,4034846
202023219349314567,581581103,MISCELLANEOUS,900099,807274,807274
202013089349302686,810232122,VENDOR REBATE/DISCOUNT,900099,885705,885705
202013089349302686,810232122,OTHER INCOME,900099,393626,393626
202023239349300627,860197576,GUEST HOUSING,531390,14517,14517
202131349349302063,150532254,INCOME FROM JOINT VENTURE,621500,138479,138479
202131379349308248,630302179,MISCELLANEOUS INCOME,611710,1451525,1450795,730
202131379349308248,630302179,COMMISSIONS,611710,47294,47294
202131379349308248,630302179,PARKING FEES,611710,36850,36850
202033079349300023,112868878,PHARMACY INCOME,900099,12603064,12603064
202033079349300023,112868878,CAPITATION INCOME,900099,10129839,10129839
202033079349300023,112868878,CAFETERIA REVENUE,900099,2649934,2649934
202013049349301301,340714585,INCOME (LOSS) ON INVES,523000,163697803,163697803
202013049349301301,340714585,INVESTMENT IN AFFILIAT,523000,2737082,792276,1944806
202013049349301301,340714585,FOREIGN CURRENCY,525990,286195,286195
202013169349304716,561212691,OTHER INCOME,611310,898,898
202013169349303571,221487164,ENDOWMENT TRUST INCOME,900099,1182864,1182864
202013169349303571,221487164,INTO DREW PROGRAM FEES,900099,463068,463068
202013169349303571,221487164,METHODIST INCOME,900099,170516,170516
202033179349301238,112206183,REIMBURSED CAFETERIA E,611519,578881,578881
202033179349301238,112206183,REIMBURSED DISPATCHING,611519,569962,569962
202033179349301238,112206183,SUNDRY SALES TO STUDEN,611519,222104,222104
202003189349303795,420681049,CAMPUS SERVICES - EXTERNAL,812900,3594,3594
202013099349300606,020423502,MISCELLANEOUS,900099,1488,1488
202033039349300808,570314408,NATIONAL COLLEGIATE TRUSTS K-1,900099,418,418
202033169349305633,141338428,340B REVENUE,900099,18000779,18000779
202033169349305633,141338428,FOOD SERVICES REVENUE,900099,1726959,1726959
202033169349305633,141338428,"PURCHASE DISCOUNTS, REBATED, REFU",900099,1034709,1034709
202023099349301907,470378779,CAFETERIA,722210,765845,765845
202023099349301907,470378779,PARTNERSHIP INCOME,621610,169519,169519
202023099349301907,470378779,CATERING,722320,124778,124778
202023039349300302,340753531,Tax Levy,900099,870418,870418
202023039349300302,340753531,Fitness Revenue,900099,3456837,3456837
202023039349300302,340753531,Cafeteria Revenue,900099,1037136,1037136
202033179349309343,112626155,MISCELLANEOUS INCOME,900099,252599,252599
202043029349301519,310785684,CAFETERIA,722514,916211,916211
202043029349301519,310785684,CMS Care Management Fees,900099,586257,586257
202043029349301519,310785684,Administration,446110,241658,241658
202003179349303935,160743310,URMC Revenue,900099,978489,978489,0,0
202003179349303935,160743310,Lifeline Revenue,900099,252736,252736,0,0
202023149349304507,221487173,CAFETERIA/VENDING SALES,722210,2398371,2398371
202023149349304507,221487173,PARKING,812930,871,871
202003189349307055,362739299,SHARED SAVINGS REVENUE,900099,2557040,2557040
202003189349307055,362739299,MISCELLANEOUS,900099,1753727,1753727
202003189349307055,362739299,CAFETERIA/FOOD SVCS,722210,53302,53302
202023179349309257,381357020,OTHER PHARMACY,900099,97277985,97277985
202023179349309257,381357020,CAFETERIA & GIFT SHOP,900099,7660180,7660180
202023179349309257,381357020,JOINT VENTURE INCOME,621400,3662542,3662542
202003179349302325,470376552,CAFETERIA,722210,3414508,3414508
202003179349302325,470376552,CHILD CARE,624410,1934722,1934722
202003179349302325,470376552,LAB REFERRED TESTING,900099,1150703,1150703
202023219349324447,210634462,CAFETERIA/COFFEE/GIFT SHOP,900099,6868566,6868566
202023219349324447,210634462,AIR/GROUND TRANSPORT/PARKING,900099,8452386,8452386
202023219349324447,210634462,LOSS ON DEBT EXTINGUISHMENT,900099,6514600,6514600
202033169349300413,520743814,MANAGEMENT FEE,900099,4167,4167
202033169349300413,520743814,MISCELLANEOUS REVENUE,900099,783,783
202043179349302649,430654874,LEGAL SETTLEMENT REVENUE,900099,1518687,1518687
202043179349308729,160743134,PHARMACY REVENUE,446110,10172631,10172631
202043179349308729,160743134,CAFETERIA/CAFE & CATERING,722210,2826168,2826168
202043179349308729,160743134,PASSTHROUGH UBIT,900099,266157,266157
202033109349302168,540715569,CAFETERIA/VENDING/DIETARY,722210,3504794,3504794,0,0
202033109349302168,540715569,SUBSIDIARY MANAGEMENT FEE,541610,797585,797585,0,0
202011979349302241,270694073,OTHER,354,354
202013179349300406,550753754,Affiliate Transfer,900099,4650027,4650027
202043169349305559,111635088,CAFETERIA & COFFEE SHOP,722514,680930,680930
202043169349305559,111635088,340B PHARMACY,900099,564983,564983
202043169349305559,111635088,RESEARCH AND EDUCATION,900099,291700,291700
202013029349301981,386080947,CELL TOWER INCOME,517000,10000,10000
202013179349303936,391631340,MISC INCOME,900099
202010719349301566,231352674,STUDENT HEALTH INSURANCE,900099,638892,638892,0,0
202010719349301566,231352674,UNIVERSITY PRESS EXTERNAL INCOME,511190,204791,0,204791,0
202010719349301566,231352674,FITNESS CENTER,713940,84576,52125,32451,0
202110279349300531,410789402,INCREASE IN LIFE INS.,26534,26534
202110279349300531,410789402,OTHER REVENUE,8111,8111
202110489349301036,430652667,Credit card purchase rebates,900099,84670,84670
202110489349301036,430652667,COBRA pymnts from former employees,900099,52812,52812
202110489349301036,430652667,Child care charged to employees,900099,91802,91802
202030989349301003,231352621,"VENDING, MISC. SALES, REIMBURSED COSTS",900099,359241,0,0,359241
202020989349300712,951644593,MISCELLANEOUS,900099,370360,370360
202020989349300712,951644593,PARKING FEES,812930,139369,139369
202020989349300712,951644593,ADVERTISING,541800,65063,65063
202020779349300832,141338488,PTES INCOME/(LOSSES),523000,-92154,-92154
202120679349300137,730739626,Miscellaneous Income,611600,475527,475527
202120679349300137,730739626,Bad Debt Recovery,900099,74365,74365
202120679349300137,730739626,Insurance Recovery,900099,2026,2026
202120679349300997,233069199,MISCELLANEOUS INCOME,900099,6582,6582
202120679349301322,160743942,OTHER INCOME,531190,981687,981602,85
202020799349300627,941658311,Debt Forgiveness,900099,375000,375000
202130549349300203,383364284,OTHER REVENUE,14112,14112
202131049349300633,231352652,CONFERENCES,900099,644722,644722
202131049349300633,231352652,ALUMNI EVENT INCOME,900099,122498,122498
202131049349300633,231352652,FACILITIES RENT - OTHER,900099,114689,114689
202140419349300829,340868798,OTHER REVENUE,611310,1021472,1021472
202140419349300829,340868798,RECOVERY OF BAD DEBTS,611310,15023,15023
202140419349300829,340868798,INTEREST INCOME STUDENT LOANS,611310,5494,5494
202020949349300722,951643992,PARKING FEES & METERS,812930,2203070,2203070
202020949349300722,951643992,PERFORMANCE GRANTS & OUTSIDE SCHOLARSHIPS,900099,1965462,1965462
202020949349300722,951643992,VENDING INCOME,900099,153211,153211
202141339349302439,231365971,0,0,0,0
202141339349302439,231365971,0,0,0,0
202141339349302439,231365971,0,0,0,0
202001069349301110,420680412,EXT. EVENTS & CATERING INCOME,722320,107502,107502
202001069349301110,420680412,ADVERTISING,541800,5613,5613
202120989349300732,231501197,OTHER REVENUE,900099,5980077,5980077
202141379349307929,720408929,OTHER,955258,955258
202001069349301310,420707124,OTHER INCOME,611310,164967,164967
202120749349300522,204984268,MISCELLANEOUS INCOME,30,30
202101059349300525,231352615,ATHLETICS AND AQUATICS PROG,900099,201305,10438,190867
202101059349300525,231352615,LATE PAYMENT FEES,900099,134676,134676
202101059349300525,231352615,CONFERENCES,812900,82384,82384
202100429349301370,750851900,OTHER INCOME,611710,309590,265440,44150
202140369349300924,561995933,Other,1762,1762
202021059349300112,030179424,STUDENT LOAN INTEREST,900099,171928,171928
202121329349302997,540506319,OTHER,900099,99186,99186
202030659349301513,410693962,MISCELLANEOUS REVENUE,900099,1298146,1298146
202141269349301519,391773613,ROOM RENTAL,531120,47461,47461
202141269349301519,391773613,TRAINING,611430,31745,31745
202141319349303079,480543772,ALL OTHER MISC REVENUE,900099,1722938,1722938
202141319349303079,480543772,TRANSCRIPT FEES,611710,41797,41797
202141319349303079,480543772,COMMISSIONS,541900,1663,1663
202011919349302361,730579265,ALL OTHER MISC REVENUE,900099,1275954,1254991,20963
202100629349301705,132619665,CHANGE IN OBLIGATION TO AFFILIATE,900099,447597,447597,0,0
202001019349300220,237121060,MISCELLANEOUS INCOME,900099,10722,0,0,10722
202141349349307934,951690977,Cafeteria,722514,3779363,3779363
202141349349307934,951690977,Parking Garage,812930,3395964,3395964
202141349349307934,951690977,Child Development Ctr,624410,1149356,1149356
202141379349309724,630366652,OTHER EDUC. SOURCES,611710,2532632,2532632
202141379349306839,620502739,OTHER,611710,-263005,-263005
202041889349300134,351065063,OTHER INCOME,900099,167540,167540
202021979349302387,231352642,MISCELLANEOUS,900099,150189,150189
202001889349302350,430652617,AUXILIARY SERVICES,900099,3307903,3307903
202001889349302350,430652617,OTHER INCOME,900099,859483,859483
202002029349300525,751104546,MISCELLANEOUS,900099,28843,28843
202011979349303746,560529961,NCAA/CONFERENCE FUNDS,900099,1160531,1160531
202011979349303746,560529961,TICKET SALES,900099,899271,899271
202011979349303746,560529961,EVENT REVENUE,900099,605072,605072
202110889349300856,620202000,AUXILLIARY INCOME,900099,7570604,7570604
202110889349300856,620202000,OTHER INCOME,900099,514101,514101
202131349349305203,240795453,EMPLOYEE GRADUATE TUITION LIABILI,900099,661783,661783
202131349349305203,240795453,CONFERENCE DINNING & HOUSING,900099,102183,102183
202131349349305203,240795453,BAD DEBT RECOVERIES,900099,95513,95513
202131349349305838,362167842,MISCELLANEOUS INCOME,611710,263116,263116
202131349349305898,820200907,OTHER SERVICES,900099,623181,173227,449954
202131349349306563,620479542,WATER LEASE,900099,128712,128712
202131349349306563,620479542,MISCELLANEOUS LEASE,900099,27058,27058
202131349349306623,042103547,RENTAL AND LEASING,530000,13558633,13558633
202131349349306623,042103547,PARKING,810000,1078065,1078065
202131349349306623,042103547,FITNESS AND RECREATIONAL SPORT CENTER,710000,955850,955850
202120979349301227,010378758,MISC INCOME,611600,139639,139639
202120979349301227,010378758,OTHER INCOME,611600,-90120,-90120
202141379349308034,560532129,MISC. SALES,900099,20337852,20337852
202141379349308034,560532129,STUDENT DUES,900099,3090844,3090844
202141379349308034,560532129,VARIOUS FEES AND FINES,900099,1359509,1359509
202141339349304059,221912028,VARIOUS ADMIN FEES,900099,63954,63954
202141339349304059,221912028,COMMISSIONS,900099,24591,24591
202141339349304059,221912028,STUDY ABROAD REVENUE,900099,16631,16631
202031899349302018,610444695,AUXILIARY ENTERPRISES REVENUE,611710,4786296,4786296
202031899349302018,610444695,OTHER INSTITUTIONAL PROGRAMS,611710,265918,265918
202031899349302018,610444695,CATERING/CONFERENCE CENTER,722320,198168,198168
202100289349300020,231352692,CHILD CARE,624410,131933,131933
202100289349300020,231352692,CONFERENCES,900099,49006,26638,22368
202100289349300020,231352692,FEES AND FINES,900099,27957,27957
202111379349306466,231178880,INSURANCE RECOVERY REVENUE,900099,290651,290651
202111379349306466,231178880,CONSULTING INCOME,541610,75000,75000
202111379349306466,231178880,CAVALRY,713990,39883,39883
202111379349309946,710437657,CARES ACT FUNDING,621110,2159647,2159647
202111379349309946,710437657,OTHER INCOME,621110,1579844,1579844
202111379349309946,710437657,FINANCE CHARGES,621110,598747,598747
202120609349301002,382333042,MISC INCOME,611600,1409,1409
202100839349300040,141713034,OTHER REVENUE,900099,11261165,11261165
202100839349300040,141713034,TICKET SALES FOR PERFORMANCES,900099,1552041,1552041
202100839349300040,141713034,STUDENT FINES & OTHER CHARGES,900099,31758,31758
202021939349300427,720408946,Recreation Center,713940,134737,0,134737,0
202021939349300427,720408946,Facility Rentals,532000,132306,0,132306,0
202021939349301152,860931108,Miscellaneous Revenue,900099,57049,57049
202031969349300333,042103701,MISCELLANEOUS REVENUE,611310,1445950,1443100,2850
202023439349301122,621861520,PRODUCTION INCOME,95292,95292
202141319349304384,660379122,CONTINUED MEDICAL EDUCATI,900004,112816,112816
202141319349304384,660379122,EDUCATIONAL SERVICES,900004,114450,114450
202141319349304384,660379122,OTHER INCOME,900004,765826,765826
202141339349304269,530196584,Unrelated Partnership Income,525990,599420,599420
202141339349304269,530196584,Independent Operations,721110,8719958,8719958
202021969349300102,710246213,MISCELLANEOUS,900099,444440,444440
202041969349300504,430654854,MISCELLANEOUS,900099,418949,418949
202011979349308651,131740468,Parking Permits,900000,368360,0,0,368360
202011979349308651,131740468,Athletic Revenue,900099,487334,0,0,487334
202011979349308651,131740468,Student Activities,900000,129877,0,0,129877
202141359349301939,363657734,Miscellaneous Income,561499,3496,3496
202031899349302083,930309970,MISCELLANEOUS,611710,46729,46729
202131379349306623,042152671,MISCELLANEOUS INCOME,611110,87364,87364
202041899349302169,941698615,RETREATS,611710,57073,57073
202041899349302169,941698615,SEMINARS,611710,9850,9850
202021969349302227,133297197,JOURNAL/CONFERENCE FEE,611310,881054,881054
202021969349302227,133297197,INDIRECT COST RECOVERY,611310,30765,30765
202021969349302227,133297197,COMISSIONS,611310,1098609,1098609
202021979349305372,741357323,OTHER SOURCES,611600,90301,90301
202021979349305402,231352236,Room and Board,611310,3622722,3622722,0,0
202021979349305402,231352236,Auxiliary Income,611310,304550,304550,0,0
202110989349301211,111635105,VENDOR COMMISSIONS AND OTHER,721000,543687,0,0,543687
202121349349306872,391097032,DOUBTFUL ACCOUNTS RECOVERY,900099,6096,6096
202121349349306872,391097032,MISCELLANEOUS,900099,338645,338645
202121349349306872,391097032,Rounding,900099,1,1
202141379349306979,237172306,K-1 PASS-THROUGH,900099,-1605007,-1605007
202003299349300600,344430762,Paycheck Protection Program,900099,1575000,0,0,1575000
202100879349300010,521241927,MISCELLANEOUS,900000,1891,1891,0,0
202100879349300010,521241927,GAIN ON SALE OF BUILDING,900000,0,0,0,0
202141279349300634,042104230,MISCELLANEOUS INCOME,900099,74557,0,0,74557
202141279349301884,520591685,REBATE INCOME,900099,1067459,1067459
202141279349301884,520591685,PARKING LOT REVENUE,900099,506980,78363,428617
202141279349301884,520591685,EXPENSE RECOVERY,900099,287544,287544
202141339349305114,226017975,MISCELLANEOUS,611600,966160,966160
202141339349305114,226017975,REIMBURSEMENTS,611600,36150,36150
202131349349301943,580566133,Vending Machines,611310,4924,0,0,4924
202131349349301943,580566133,Other Investment Income,611310,494392,0,0,494392
202011499349300626,710236867,MISCELLANEOUS INCOME,900099,236081,138033,98048
202011499349300626,710236867,ADMINISTRATIVE COST ALLOWANCE,900099,50000,50000
202011499349300626,710236867,CAMPS AND OTHER INCOME,900099,41966,41966
202001059349300920,590624458,Advertising,523000,67954,67954
202001059349300920,590624458,Coach Appearances,541800,35000,35000
202120969349301422,340714681,HEARTLAND MANATEE RIVERFRONT,531120,1453,1453
202120969349301422,340714681,DAVIDSON KEMPNER INSTITUTIONAL PARTNERS,531120,601,601
202120969349301422,340714681,"COMMONFUND CAPITAL VENTURE PARTNERS VI, LP",531120,128,128
202140279349300449,431345089,MISCELLANEOUS INCOME,1265,1265
202033019349301113,112157078,BAD DEBT RECOVERY,900099,26003,26003
202033019349301113,112157078,OTHER REVENUE,900099,1020,1020
202033179349301348,160759798,Bookstore/Food Commission,900099,125851,125851,0,0
202033179349301348,160759798,Student Activities Revenue,900099,33973,33973,0,0
202033179349301348,160759798,Overhead Recoveries,900099,19379,19379,0,0
202141379349309114,540505965,INVESTMENT MANAGEMENT,525990,17253964,17253964
202141379349309114,540505965,ATHLETICS REVENUE,900099,3948199,3948199
202141379349309114,540505965,OTHER MISCELLANEOUS INCOME,900099,1456927,858511,598416
202141379349306594,941156485,ADOBE CREATIVE CLOUD FEES,900099,216480,216480
202141379349306594,941156485,COLLEGE PRINTING FEES,900099,173260,173260
202141379349306594,941156485,CAFE COMMISSIONS & MEAL PLAN,900099,105414,105414
202001509349301310,370662594,STUDENT LOAN INTEREST,178744,178744
202011369349302446,237172306,K-1 PASS-THROUGH,900099,-1924928,-1924928
202011369349304916,363649217,Direct student loans,900099,10011461,10011461
202011369349304916,363649217,Other service revenue,611710,10000,10000
202011369349305066,721226741,MISC PROGRAM RECEIPTS,5920,5920
202101309349301930,030179403,OTHER OPERATING INCOME,900099,569160,569160
202101309349302030,911849962,MISCELLANEOUS,611310,23491,23491
202120559349300037,941748275,MISCELLANEOUS REVENUE,624200,8228,8228
202101309349302500,591197022,Miscellaneous Income,611710,599
202101379349303075,430653611,OTHER EDUCATIONAL REVENUE,611710,26223629,14123112,11362945,737572
202130979349300303,410694747,OTHER REVENUE,900099,1859770,1859770
202130979349300303,410694747,WIND TURBINE,221000,137376,137376
202130979349300303,410694747,INSURANCE RECOVERIES,900099,137211,137211
202110129349300426,160909446,BOOKSTORE COMMISSIONS,561439,22108,22108
202110129349300426,160909446,MISCELLANEOUS,611710,15874,15874
202110129349300426,160909446,TRAINING FEES,611710,6650,6650
202141279349301949,210634584,CONFERENCE AND PROGRAM SERVICES,722320,112944,0,112944,0
202141279349301949,210634584,FITNESS CENTER,713940,40555,0,40555,0
202141279349301949,210634584,SPONSOR ADVERTISING,541890,131648,0,131648,0
202141279349302194,930309970,MISCELLANEOUS,611710,391993,391993
202141339349305309,251024358,ATHLETIC REVENUE,611710,1261517,1261517
202141339349305309,251024358,CATERING,722320,812397,12807,799590
202141339349305309,251024358,LAPTOP SALES,900099,624230,624230
202111349349305246,741161941,OTHER REVENUES,611710,421399,421399
202111349349305246,741161941,"FINES, PENALTIES & OTHER FEES",611710,34540,34540
202141349349306154,350869045,CONFERENCES AND CATERING,722320,189520,189520
202141349349306154,350869045,INN AT DEPAUW,721110,1846673,202984,1643689
202011609349301426,931139187,OTHER,900099,212578,212578
202013539349301406,596046500,INSURANCE RECOVERY,381535,381535
202101339349305375,383519708,PAYMENT FROM AFFILIATE,611710,56983,56983
202101339349305510,430743910,Loan forgiveness,900099,579800,579800
202101339349305510,430743910,Insurance proceeds,900099,7287,7287
202131339349305323,560530235,OTHER REVENUE,900099,918940,918940
202121379349302787,131693134,LICENSING FEE,812900,240849,240849
202121379349302787,131693134,PARKING GARAGE-UNRELATED,812930,50212,50212
202141369349301779,310536640,INSURANCE PROCEEDS,900099,449437,449437
202141379349311134,620475690,Investment return appropriated for operations,900099,598065,598065
202141379349311134,620475690,Other income,900099,590985,590985
202101349349305755,440617326,MISCELLANOUS INCOME,900099,191329,191329
202101349349304540,910564961,GAIN ON ENDOWMENT INVESTMENTS,900099,3587802,3587802
202101349349304540,910564961,GAIN ON OTHER INVESTMENTS,611310,-2251167,-2251167
202101249349301105,370864020,Housing,721310,1825500,1825500,0,0
202101249349301105,370864020,Miscellaneous Income,900099,454509,0,0,454509
202101249349301105,370864020,Perkins Distribution,900099,-928674,-928674,0,0
202101339349301840,620476822,Other Revenue,721110,11448752,302360,11146392
202101379349307790,381359081,MISCELLANEOUS INCOME,900099,587845,587845
202121379349302187,941279798,WATER SYSTEM,900099,120,120
202141309349301974,231409675,Conferences,721310,233996,233996
202141309349301974,231409675,Swimming pool,713990,6392,6392
202033219349317203,472578950,ADMINISTRATIVE SERVICE,561000,125000,125000
202131249349301918,411365561,MISC.,611600,25686,25686
202011409349300726,370661238,SHARED SERVICES,561000,10079078,10079078
202011409349300726,370661238,Interest on Late Payments,900099,1970072,1970072
202011409349300726,370661238,MEDICAL AND DIAGNOSTIC LAB,621500,1158456,1158456
202013079349301901,560554230,CAFETERIA MEALS,722514,4448293,4448293
202013079349301901,560554230,CHILD DEVELOPMENT CENTER,624410,1859744,297980,1561764
202013079349301901,560554230,PARKING RECEIPTS,812930,268132,268132
202023159349303222,550357056,OTHER INCOME,611710,167144,167144
202111189349301816,310747997,Miscellaneous Receipts,900099,13483,0,0,13483
202131379349300643,060766747,Misc revenue,66198,66198
202101329349303420,410854766,SUBSCRIPTION SERVICES,900099,19051,19051
202101329349303420,410854766,FOOD SERVICE,445200,-73,-73
202131369349301983,231386178,MISCELLANEOUS,525990,497729,497729
202131369349301983,231386178,INTEREST FEES ON LOANS,900099,131036,131036
202131369349301983,231386178,WELLNESS CENTER,713940,420,420
202021719349300742,760339603,Other income,900099,6005,6005
202013529349300421,420680452,SHARED SAVINGS REVENUE,900099,7437575,7437575
202013529349300421,420680452,MISCELLANEOUS REVENUE,900099,2013842,2013842
202013529349300421,420680452,CHILDCARE SERVICES,624410,1596904,1008,1595896
202003169349305665,620548917,FEDERAL PERKINS LOAN PROGRAM - FO,541900,820675,820675
202111319349301986,480556716,INTEREST ON STUDENT RECEIVABLES,900099,174255,174255
202111319349301986,480556716,BAD DEBT RECOVERIES,900099,32950,32950
202111319349301986,480556716,PPP LOAN REVENUE,900099,2820872,2820872
202141119349300229,420772559,PRINTING INCOME,323100,67858,67858
202141119349300229,420772559,CATERING INCOME,722514,2378,2378
202141119349300229,420772559,MISCELLANEOUS REVENUE,900099,142574,142574
202031539349301893,231352222,Food Service/Hospitality,722210,596078,109795,486283
202031539349301893,231352222,Medical Education,611710,1714781,1686981,27800
202031539349301893,231352222,Snack/Coffee Bar & Cafe,722210,2723281,2723281
202001369349301870,141442493,ATHLETICS,711210,1394576,0,0,1394576
202001369349301870,141442493,CLOUD COMPUTING,541511,1309081,0,1309081,0
202001369349301870,141442493,STUDENT CLUB ACTIVITIES,900099,809281,0,0,809281
202001369349302065,251191961,MISCELLANEOUS INCOME,900099,4391,4391
202130819349300628,350868074,WEDDING SERVICES,900099,4330,4330
202131379349301213,310604719,PRIVATE GIFTS,611600,2684483,2684483
202131379349301218,210634501,Other Revenue,211110,24845187,13593000,5036,11247151
202131379349301218,210634501,Payments from affiliates,525990,33100844,33100844
202111129349301146,580593414,INCOME (LOSS) FROM REC CENTER MEM,713940,-2868,-2868
202111129349301146,580593414,INCOME (LOSS) FROM PARTNERSHIPS,523000,-4089,-4089
202111369349301101,953127273,CONTINUING EDUCATION,611710,896232,896232
202111369349301101,953127273,OUTSIDE REVENUE,058633,438027,404003,34024
202111369349301101,953127273,STAFF PARKING,900099,405635,405635
202121339349301877,550357021,OTHER INCOME,900099,291736,291736
202121379349306847,480543734,LEGAL SETTLEMENTS,900099,100000,100000
202121379349306847,480543734,RESTAURANT REVENUE,722511,48463,48463
202121379349306847,480543734,GAIN ON INSURANCE RECOVERY,524298,10210,10210
202011639349300731,362169145,FOOD SERVICE,721310,625166,0,0,625166
202011639349300731,362169145,OUTSIDE PRINTING,323100,592,0,0,592
202011639349300731,362169145,.,0,0,0,0
202011299349301341,941156266,Conferences & Camps,900099,1640909,1640909,0,0
202011299349301341,941156266,Interest Income - Loan,900099,704325,704325,0,0
202011299349301341,941156266,"Tickets, Event Sales",900099,604194,604194,0,0
202011339349302541,530196584,Unrelated Partnership Income,525990,3859533,3859533
202011339349302541,530196584,Independent Operations,721110,13152001,13152001
202120919349300327,941585735,REIMBURSED ATTORNEY FEES,900099,275064,275064
202120919349300327,941585735,CREDIT CARD SERVICE FEES,900099,93032,93032
202120919349300327,941585735,SEOG/FWSP/PERKINS,611710,24891,24891
202140699349301209,650683159,Other Income,611710,152302,152302
202131119349301768,361521940,MISCELLANEOUS,900099,21268,21268
202140929349300529,731303821,MISCELLANEOUS REVENUE,900099,133760,133760
202101339349302960,470757164,REIMBURSEMENT OF EXP.,900099,300095522,704719,0,299390803
202101339349302960,470757164,WELLNESS SERVICES,900099,821174,821174,0,0
202101339349302960,470757164,CAFETERIA,722100,767314,767314,0,0
202131339349305908,362181973,Compound Testing - Lab,621500,520700,520700
202131339349305908,362181973,Transcript and registration fees,900099,53281,53281
202131339349305908,362181973,Book Store sales,900099,121390,121390
202121379349304952,362191242,CAMPUS PHONE/CAMPUS CARD,611710,3310,3310
202121379349307577,131632522,MISC. REVENUE,900099,1539494,1539494
202121379349307577,131632522,PARKING LOT REVENUE,900099,31105,31105
202100429349300110,470376524,MISCELLANEOUS REVENUE,900099,666878,666878
202100429349300110,470376524,ATHLETIC FACILITY RENTAL,713940,6400,6400
202100429349300110,470376524,DAY PASSES,713940,405,405
202131349349301633,042103589,OTHER INCOME,900099,403675,403675
202131349349301633,042103589,PARKING LOT,812930,44602,44602
202042659349300854,111679599,Meal Income,900099,292467,292467
202042659349300854,111679599,Miscellaneous Income,900099,289641,289641
202042659349300854,111679599,Pharmacy Revenue,900099,476230,476230
202011429349301951,810231777,OTHER INCOME,900099,362048,362048
202111029349300021,221494428,Parking,611710,37103,37103
202111029349300021,221494428,Vending,611710,29996,29996
202111029349300021,221494428,AP Vendor Rebate,900099,23959,23959
202140959349300714,362167804,OTHER,900099,766880,766880
202121239349301037,470491571,Miscellaneous Income,900099,990813,990813
202121239349301037,470491571,Testing Center,611710,14207,14207
202100289349301710,560532297,DISTRIBUTION FROM SUBSIDIARY,900099,1842583,1842583
202100289349301710,560532297,LOSS OF SUBSIDIARY,900099,-2047807,-2047807
202100539349300910,420680404,CONFERENCE CENTER,721000,281046,179144,101902
202100539349300910,420680404,INCOME FROM PARTNERSHIP,900099,-149571,-149571
202100539349300910,420680404,FITNESS CENTER,713940,7123,7123
202131379349302073,530196640,MISCELLANEOUS,900099,520988,520988
202131379349302073,530196640,ATHLETIC MBRSHP FEES,713940,122390,122390
202131379349302103,340714689,MISC INCOME,900099,311295,311295
202131379349302123,042002060,MISCELLANEOUS,611710,55259,55259
202131379349302123,042002060,COMMISSIONS,611710,6380,6380
202003579349301305,231352001,PROGRAM ADVERTISEMENTS,541800,1000,1000
202003579349301305,231352001,MISCELLANEOUS,900099,253,253
202131339349301223,520591691,ATHLETIC PROGRAMS,900099,162131,162131
202131339349301223,520591691,GIS PROGRAM,900099,138950,138950
202131339349301223,520591691,BOOKSTORE,900099,79811,79811
202131369349302408,260812968,CONTRACT INCOME,900099,205482,205482
202131369349302408,260812968,PARKING,900099,34850,34850
202131369349302408,260812968,FORFEIT DEFERRED COMPENSATION,900099,33461,33461
202111049349301436,560547511,MISC. INCOME,900099,5599,5599
202021979349305067,540505965,INVESTMENT MANAGEMENT,525990,13527371,13527371
202021979349305067,540505965,ATHLETICS REVENUE,900099,4269344,4269344
202021979349305067,540505965,OTHER MISCELLANEOUS INCOME,900099,2322146,1527807,794339
202121169349300982,430655867,MISCELLANEOUS,900099,43152,43152
202121179349301522,620476301,Net realized/unrealized investment gains,3466999,3466999
202101309349303120,420680387,MISCELLANEOUS REVENUE,900099,17948,17948
202111309349300236,030220266,CONFERENCE & EVENT CENTER,720000,343786,453,343333
202111309349300236,030220266,PARKING FEES,480000,214947,214947
202111309349300236,030220266,OTHER INCOME,900099,1451155,1451155
202111279349301501,251190341,OTHER INCOME,900099,8920,8920
202111279349301511,541031437,MISCELLANEOUS INCOME,900099,18510,18510
202111329349302356,231352202,CAFETERIA & VENDING,900099,387604,387604
202111329349302356,231352202,CONTRACT REVENUE,900099,63745,63745
202111329349302356,231352202,GIFT SHOP SALES,900099,60574,60574
202111329349302436,030179298,Reprographics sale,323100,17342,17342
202111329349302436,030179298,Book store sale items,451211,11302,11302
202043219349306739,560529990,RECOVERY OF BAD DEBT,900099,11731,11731
202043219349306739,560529990,MISCELLANEOUS REVENUE,900099,2010,2010
202141259349300624,480543736,OTHER INCOME,611710,487492,487492
202141259349300624,480543736,CHANGE IN SPLIT INT AGREEMENT,-146698,-146698
202110999349300036,520591623,MISCELLANEOUS,900099,1118764,1118764
202033189349307503,810994377,MISCELLANEOUS,900099,29207,29207
202121179349300147,362170142,INVESTMENT OTHER INVOM,900099,379,379
202041369349304524,470424785,Other revenue,900099,29003,29003
202131379349308258,060646959,Other Revenue,531390,5309000,5309000
202141139349300049,420680335,ALL OTHER REVENUE,900099,314790,314790
202141139349300049,420680335,BRACKET HOUSE,721310,46854,39361,7493
