object_id,ein,Dsc,BkVlAmt
201521359349305437,952798775,CASH SURRENDER VALUE OF LIFE INSURANCE,390858
201541389349300224,954758519,INTERNET FACILITIES
201541389349300224,954758519,PREPAID SECURITY DEPOSITS,2524
201541389349300224,954758519,PREPAID CAPITAL LEASE DEPOSITS
201541389349300224,954758519,PREPAID SECURITY DEPOSITS - RENT
201541389349300224,954758519,LOAN FEE,119576
201541359349306849,420707120,BENEFICIAL INTEREST IN PERPETUAL TR,6338923
201541359349306849,420707120,COLLECTIBLES,3043375
201541359349306849,420707120,CONSTRUCTION IN PROCESS,3551514
201541359349306849,420707120,LIBRARY BOOKS,648681
201541359349306849,420707120,REMAINDER INTEREST TRUSTS,1565257
201501359349304970,454620000,DUE FROM RELATED PARTY,4946
201501359349304970,454620000,INTANGIBLES,22642000
201501359349304970,454620000,GOODWILL,1278444
201541359349306169,480577656,GOODWILL,348800
201541359349306169,480577656,"ONLINE COURSES, NET OF AMORTIZATION",449167
201541359349306169,480577656,ARTWORK,80000
201541359349306169,480577656,BENEFICIAL INTERESTS IN PERPETUAL TRUSTS,602412
201541359349306174,362167921,Artwork,51915
201541359349306174,362167921,Beneficial Interest in Irrevocable Trust,3852220
201511359349307341,251775321,GOODWILL,500000
201511359349307341,251775321,SECURITY DEPOSITS,118022
201511359349307341,251775321,CASH SURRENDER VALUE OF LIFE INSURAN,43146
201511359349307341,251775321,DEFERRED INTEREST,13696
201531359349303038,341695897,Goodwill,3389963
201531359349303038,341695897,Bond Issuance Costs,63978
201501359349301045,550419865,OTHER NON-CURRENT ASSETS,206461
201501359349301045,550419865,ACCRUED INTEREST RECEIVABLE,337500
201501359349301045,550419865,UNAMORTIZED BOND ISSUE COSTS AND DISCOUNTS,710167
201501359349301045,550419865,PERMIT,4000000
201541839349300204,113354073,Due from AFFILIATE,344622
201541839349300204,113354073,NET INTANGIBLE ASSETS,11217
201531389349300538,582022462,BENEFICIAL INTEREST IN ASSETS,74885
201531389349300538,582022462,DEPOSITS
201511359349305876,060942210,COLLECTIONS,621545
201511359349305876,060942210,CONSTRUCTION IN PROGRESS,31522
201511359349305876,060942210,SECURITY DEPOSITS,600
201511359349305406,630302179,OTHER,2124773
201511359349305406,630302179,TRUSTS HELD BY 3RD PARTY,12987106
201501359349303150,460224600,CASH SURRENDER VALUE,990903
201501359349303150,460224600,INTEREST IN PERPETUAL TRUSTS,1261291
201501359349303150,460224600,DUE TO/FROM,4955547
201511359349307471,362270695,"REMAINDER INTEREST TRUSTS, AT MARKET VALUE",1073413
201511359349307471,362270695,CONTRIBUTIONS RECEIVABLE FROM REMAINDER INTEREST TRUSTS,131330
201511359349307471,362270695,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,2181690
201511359349307471,362270695,CASH SURRENDER VALUE OF LIFE INSURANCE POLICIES,35479
201521359349308452,841449678,OTHER,193
201541359349301209,562346980,COLLECTIONS AND WORK OF ART,227108
201521359349308907,560594591,NON CASH GIFT ASSETS,1313000
201521359349305917,430654855,BENEFICIAL INTEREST IN REMAINDER TRUSTS,1460821
201521359349305917,430654855,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,130077
201521359349305917,430654855,CSV OF LIFE INSURANCE POLICIES,134079
201502249349301640,990240539,CONST IN PROG - CAFETERIA BLDG,7397673
201502249349301640,990240539,NOTE RECEIVABLE- KOW,2476285
201502249349301640,990240539,CONST IN PROG - CAFETERIA BLDG,427348
201502249349301640,990240539,CONST IN PROG-MULTIPURPOSE BLDG,195140
201502249349301640,990240539,CONST IN PROG-MINI PLAZA,137453
201502249349301640,990240539,CONST IN PROG - VILLAGE II LIBRARY,121868
201502249349301640,990240539,CONST IN PROG- VILLAGE 2 BUILDING 3,103827
201502249349301640,990240539,CONST IN PROG - VILLAGE LL BLDG 3,72331
201502249349301640,990240539,CONST IN PROG - VILLAGE II POD 4,69806
201502249349301640,990240539,CONST IN PROG-MASTER PLANNING,54697
201502249349301640,990240539,CONST IN PROG - VILLAGE II PHASE II,27759
201502249349301640,990240539,CONST IN PROG - VILLAGE II PHASE III,16800
201502249349301640,990240539,CONST IN PROG- TURN LANE,15387
201502249349301640,990240539,CIP,10959
201502249349301640,990240539,CONST IN PROG- WATERMAIN,8858
201502249349301640,990240539,ACCESS ROAD (HUALALAI),7392
201502249349301640,990240539,CONST IN PROG- CAFETERIA SIDE WORK,5986
201502249349301640,990240539,CONST IN PROG - CAMPUS ROADS,4472
201502249349301640,990240539,CONST IN PROG-WATERFALL PROJECT,4079
201502249349301640,990240539,CONST IN PROG-CRUSHER,3788
201502249349301640,990240539,CONSTRUCTION IN PROG - VILLAGE II PH,3775
201502249349301640,990240539,CONST IN PROG- TRANSMEDIA CENTER,1621
201502249349301640,990240539,CONST IN PROG- PAVILION,602
201502249349301640,990240539,CONSTRUCTION IN PROG - VILLAGE II PO,246
201502249349301640,990240539,CONST IN PROG- WEST WALKWAY,188
201531359349305308,721173156,INT. IN NET ASSETS OF OLOL FDN,9771463
201531359349305308,721173156,REFUNDABLE ADVANCE - OLOL FDN.,1064676
201531359349305308,721173156,DUE FROM OLOL FOUNDATION,344623
201502249349302815,943111522,LETTER OF CREDIT,304712
201522249349300612,464815494,SECURITY DEPOSITS,27904
201512259349302526,010681650,SECURITY DEPOSITS,63625
201512259349302526,010681650,TENANT RENT RECEIVBLE,20591
201512259349302526,010681650,RESTRICTED CASH DEBT SERVICE,1795703
201512259349302526,010681650,DEFERRED BOND,85678
201512259349302526,010681650,DUE FROM VSU TROJAN DEVELOPMENT COMPANY,240781
201512239349301421,954860047,Loan Receivable,60000
201512329349300401,610470593,Other Receivables,659800
201512329349300401,610470593,"Debt Issuance Costs, Net",316352
201512329349300401,610470593,"Note receivable-Cumberland Wellness Investment Fund, LLC",9883197
201512329349300401,610470593,Museum collections,1502585
201512309349300601,263453472,ROUNDING,-1
201542249349300409,200551778,CHINESE ARTIFACT COLLECTION,55450
201542519349300074,273438569,Security Deposit,21363
201542519349300074,273438569,Prepaid Expenses,868
201530449349300938,161554414,FMF Agreements,386670
201530479349301248,042126597,Realty Corporation Receivable,2634503
201530479349301248,042126597,Leverage Loan Receivable and Interest,22055075
201530479349301248,042126597,Projects Under Development,18955685
201530139349300403,750851900,Assets held by External Trustees,3575243
201530139349300403,750851900,Other investments,1189648
201531059349300718,160746864,ASSETS WHOSE USE IS LIMITED,21875794
201531059349300913,362722198,OTHER,2020795
201531059349300913,362722198,AFFILIATE RECEIVABLE,2005066
201531059349300913,362722198,BOND ISSUE COSTS,546449
201531059349300913,362722198,BOND PROCEEDS HELD IN TRUST,19471479
201531059349300913,362722198,DEBT SERVICE RESERVE FUND,1738985
201501349349300335,951699394,Beneficial Interest in Perpetual Tr,3800752
201501349349300335,951699394,Interest in Investments of Financially Interrelated Entity,49980633
201501349349300335,951699394,Interest in Net Assets of Affiliate,32745063
201501049349301005,250965376,CASH SURRENDER VALUE OF LIFE INSURANCE,435248
201501049349301005,250965376,PERPETUAL TRUSTS HELD BY THIRD PARTIES,3914536
201501049349301005,250965376,BOND ISSUANCE COSTS,86814
201501049349301005,250965376,OTHER ASSETS,1051118
201501349349306230,640303084,FUNDS HELD IN TRUST,15104749
201501349349306230,640303084,INVESTMENT IN MILLSAPS DEV INC,3758596
201501349349306230,640303084,CASH SURRENDER VALUE LIFE INS,2271889
201501349349307410,030482006,BENEFICIAL INTEREST IN TRUST,1667338
201501349349307410,030482006,DEFERRED BOND ISSUANCE COSTS,2589078
201501349349307410,030482006,ASSETS HELD FOR SALE,254000
201501349349307410,030482006,LAND AND BLDGS HELD FOR RENT,25214895
201511349349305646,941186179,BENEFICIAL INTEREST IN TRUSTS HELD BY OTHERS,3150228
201510129349301651,362581098,CERTIFICATES OF DEPOSITS,103704
201511349349307151,460434429,SINTE GLESKA RECEIVABLE,238501
201511349349307706,951816009,IRREVOCABLE TRUSTS,53635087
201511349349307706,951816009,OTHER ASSETS,9217432
201511349349307706,951816009,FIRST TRUSTS DEEDS,149440105
201511269349301631,060731360,NET DEFERRED GIFTS RECEIVABLE,625778
201511269349301631,060731360,DEPOSITS WITH TRUSTEES,3898242
201511269349301631,060731360,NET BOND ISSUANCE COSTS,2657828
201511269349301631,060731360,PERPETUAL TRUST,13670849
201511349349303301,231543518,DUE FROM AFFILIATE,323538
201511349349303301,231543518,BENEFICIAL INTEREST IN PERPETUAL TRUST - THE GARRISON FOUNDATION,3537645
201510489349301101,362662739,Interest Receivable,22139
201510489349301101,362662739,Other Assets,417537
201510489349301101,362662739,Artwork Collection,3716668
201511289349300206,941279798,DEPOSITS,2967303
201511289349300206,941279798,BEQUESTS RECEIVABLE,2311847
201521349349308967,231352689,Interest in beneficial trust,10964564
201521349349308967,231352689,Due from related party,224010
201520439349302052,750950119,Annuity Funds,950841
201520439349302052,750950119,Endowment Funds,8455601
201520439349302052,750950119,Life Income Funds,1285592
201520439349302052,750950119,Loan Costs,405855
201520439349302052,750950119,Restricted Funds Long Term Purposes,4741819
201521329349300922,560543261,DUE FROM FOUNDATION,2951325
201520759349300517,611124267,BENEFICIAL INTEREST IN FOUNDATION ASSETS,13207776
201520759349300517,611124267,ACCOUNTS RECEIVABLE- FOUNDATION LOC,492071
201520759349300517,611124267,INTEREST RECEIVABLE,226186
201520759349300517,611124267,OTHER ASSETS,14912
201521329349301617,930386892,DEPOSITS WITH BOND TRUSTEE,7777913
201521329349301617,930386892,FUNDS HELD IN TRUST BY OTHERS,20902463
201521329349301617,930386892,RESTRICTED CASH,2468146
201521329349302162,390826049,CASH SURRENDER VALUE-LIFE INS,1440699
201521329349302162,390826049,"BOND FINANCING COSTS, NET",266276
201521329349302162,390826049,BENEFICIAL INTEREST IN TRUSTS,5058066
201521329349302162,390826049,WORKS OF ART,1072685
201521339349305272,010802914,Related Party Receivable,1011588
201540489349301704,314379584,REMAINDER INTEREST IN LIFE INCOME,2148842
201540489349301704,314379584,BENEFICIAL INTEREST IN PERPETUAL TRUST,17198731
201540489349301704,314379584,PREPAID BOND COSTS,564671
201540129349300314,953890724,LIBRARY BOOKS,246466
201540129349300314,953890724,SECURITY DEPOSIT,1500
201540139349300129,630288841,INTERESTS IN PERPETUAL TRUSTS,25905850
201540139349300129,630288841,STUDENT LOANS RECEIVABLE,783859
201531359349308993,550357072,DEPOSITS HELD BY TRUSTEE UNDER INDEN,3951775
201531359349308993,550357072,DEFERRED BONDS COSTS 2012 BOND,1444287
201531349349302748,931139187,BENEFICIAL INTEREST IN CHARITABLE REMAINDER UNITRUST,48947
201531349349302748,931139187,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,864350
201531349349302748,931139187,BENEFICIAL INTEREST IN INVESTMENTS HELD AT OCF,1658745
201531349349302748,931139187,ASSETS RELATED TO MUSEUM OF CONTEMPORARY ART,2517641
201531349349302748,931139187,FUNDS HELD IN ESCROW,750000
201531349349302748,931139187,INVESTMENT IN SUBSIDIARY,1466885
201531559349300008,620479189,BENEFICIAL INTEREST IN TRUST,6310463
201531559349300008,620479189,ADVANCES TO EAGLE FOUNDATION,5201421
201531559349300008,620479189,PROPERTY HELD FOR RESALE/INVESTMENT,4147738
201531349349306638,951904355,GIFT ANNUITIES,547485
201531349349306638,951904355,PERPETUAL TRUSTS,10015459
201531349349306638,951904355,CHARITABLE REMAINDER TRUSTS,1764313
201532329349300423,452494161,Security Deposit,5352
201540099349300104,460872490,SECURITY DEPOSIT.,9167
201541349349304524,316064854,BENEFICIAL INTEREST IN TRUSTS,237531
201541049349300144,750959996,ENDOWMENT ASSETS,1388279
201541349349307504,030229504,BOND ISSUE COSTS,87648
201541349349307504,030229504,RENTAL SECURITY DEPOSIT,17400
201541349349307504,030229504,PROPERTY HELD FOR RESALE,8821969
201541109349300124,520591608,INTEREST HELD IN TRUST BY OTHERS,9412283
201541109349300124,520591608,CASH AND SHORT TERM INVESTMENTS,338528
201540999349300809,231352654,DEFERRED BOND ISSUANCE COSTS,1886496
201540999349300809,231352654,SCHMITZ TRUST,937296
201540999349300809,231352654,OBJECTS OF ART,4139036
201540999349300809,231352654,UNEXPENDED BOND PROCEEDS,20715521
201501359349305695,391097032,LIBRARY HOLDINGS,1657523
201501359349305695,391097032,NET CAPITALIZED CLOSING COSTS,115435
201501219349300125,941156628,INVESTMENTS,128922754
201501219349300125,941156628,ROUNDING,-2
201500429349301435,370673484,OTHER ASSETS,1227
201500429349301435,370673484,CSV LIFE INSURANCE,700587
201500429349301435,370673484,ESTATES,2601200
201500429349301435,370673484,ART & SPECIALTY ITEMS,30966
201500429349301435,370673484,OTHER INVESTMENTS,1000
201500429349301435,370673484,REAL ESTATE,573710
201500479349301695,750983821,Beneficial interest - perpetual trust,258767
201500689349301005,160743045,SPLIT INTEREST AGREEMENTS,5579439
201500689349301005,160743045,BENEFICIAL INTEREST IN NET ASSETS OF WILLARD J. HOUGHTON FOUNDATION,107546
201500889349300205,362887286,DUE FROM FORMER OFFICER,1743
201500889349300205,362887286,OTHER RECEIVABLE,1000
201501329349302005,520595110,INVESTMENTS IN AND LOANS TO AFFILIATES,208231000
201501329349302005,520595110,INTERESTS IN TRUSTS AND ENDOWMENT FUNDS HELD BY OTHERS,114337000
201501329349302005,520595110,MCIC MALPRACTICE INSURANCE RECOVERIES RECEIVABLE,58304000
201501329349302005,520595110,MCIC INVESTMENT,49775000
201501329349302005,520595110,DEFERRED COMPENSATION,95217000
201501329349302005,520595110,DONATED PROPERTY,1315000
201500439349302655,381358000,BENEFICIAL INTERESTS IN PERPETUAL TR,6742118
201500439349302655,381358000,STUDENT LOAN INTEREST RECEIVABLE,15714
201501359349303590,560532129,DEPOSITS WITH BOND TRUSTEE,2
201501359349303590,560532129,INTEREST IN PERPETUAL TRUST HELD BY OTHERS,802360021
201521359349308307,263586792,COLLECTION,6000
201521949349300022,111788788,INVESTMENTS IN REAL ESTATE-FMV,41941000
201521949349300022,111788788,OTHER ASSETS,291417
201521959349300927,464071746,DEPOSIT-CA DEPT MNGD HLTHCARE,301234
201531189349300148,951860996,BENEFICIAL INTEREST IN TRUST,2143040
201531329349303768,132676570,"DUE FROM/TO AFFILIATES, NET",31523231
201531329349303768,132676570,A/R- OTHER,1914915
201531329349303768,132676570,SECURITY DEPOSITS,1401602
201531329349303768,132676570,ESCROW DEPOSIT MTI BONDS,1111524
201531329349303768,132676570,ARTWORK,462074
201531329349303768,132676570,OTHER LONG TERM ASSETS,350000
201531329349303768,132676570,ADVANCES/LOAN EMPLOYEES,289158
201511359349303331,880190091,INTERCOMPANY ACCOUNTS,3484497
201511359349303331,880190091,RENT DEPOSIT,37439
201510379349301351,480543728,LOANS RECEIVABLE FROM STUDENTS,1023094
201510379349301351,480543728,RESTRICTED CASH FOR BOND RESERVE,545412
201510379349301351,480543728,BOND ISSUANCE COSTS,57299
201510379349301351,480543728,BEQUESTS RECEIVABLE
201510819349300056,231352641,FUNDS HELD IN TRUST BY OTHERS,36047619
201520439349301577,550357021,FUNDS HELD IN TRUST BY OTHERS,2450712
201520439349301577,550357021,DUE FROM OPERATING FUNDS,8451199
201520479349302217,480543729,RELATED PARTY RECEIVABLE,1649827
201520479349302217,480543729,OTHER ASSETS,52358
201521039349300132,381895805,CONSTRUCTION IN PROGRESS,7487151
201520149349300907,470376524,ASSETS HELD BY BOND TRUSTEE,1610056
201520149349300907,470376524,BENEF INTEREST IN PERPETUAL TRUSTS,4406874
201520149349300907,470376524,CHAR REMAINDR TRUSTS HELD BY OTHERS,2270610
201520149349300907,470376524,CHAR REMAINDER TRUSTS,204209
201520149349300907,470376524,DEBT ACQUISITION COSTS (UNAMORTIZED COST),202398
201520149349300907,470376524,OTHER ASSETS,200
201521049349300112,060653264,OTHER RECEIVABLES,1975396
201521049349300112,060653264,DEPOSITS WITH BOND TRUSTEES,31737775
201521049349300112,060653264,BOND ISSUANCE AND RELATED COSTS,3732536
201521349349300137,383519708,INTERCOMPANY RECEIVABLE-AMSLF,382309
201521349349300542,251698677,SELF INSURANCE TRUST,963715
201521349349300542,251698677,457(B) TRUST,620973
201521349349300542,251698677,NOTE RECEIVABLE - MILLCREEK MANOR,25073600
201521349349300542,251698677,INVESTMENT - VANTAGE HOLDING,1393804
201521349349300542,251698677,DUE FROM AFFILIATES,7939
201521049349301142,510198454,"Capitalized Development Costs - Armonk, NY",4854096
201521339349301872,141713034,BENEFICIAL INTEREST IN BARD ENDOWMENT TRUST,122846155
201521339349301872,141713034,BENEFICIAL INTEREST IN PERPETUAL TRUST,7808686
201521339349301872,141713034,DEFERRED FINANCING COSTS,880827
201521339349301872,141713034,DEPOSITS WITH BOND TRUSTEES,4391854
201521339349301872,141713034,OTHER ASSETS,4217062
201521349349303802,540506457,ENDOWMENT HELD IN TRUST BY OTHERS,13422320
201521349349303802,540506457,"DEFERRED LOAN COST, NET OF ACCUMULATED AMORTIZATION",117366
201520999349300822,570314404,COLLECTIONS AND ARCHIVES,1317515
201520999349300822,570314404,CSV LIFE INSURANCE,477500
201520999349300822,570314404,FUNDS IN TRUST,2347465
201520999349300822,570314404,OTHER ASSETS,855416
201541389349300004,870641318,Rights in Subsidiary,10000
201530429349300538,010211781,Deposits with bond trustees,50036301
201530429349300538,010211781,Perpetual and Remainder Trusts,12206267
201530429349300538,010211781,Construction in Progress,4484609
201540619349300854,344428207,REAL ESTATE,1617795
201540619349300854,344428207,CASH VALUE OF LIFE INSURANCE,379653
201540619349300854,344428207,BENEFICIAL INTEREST IN TRUSTS,5349650
201521749349300127,260337511,Library book,13720
201521749349300127,260337511,Other current assets,1697
201500359349301225,591113963,DEFERRED DEBT EXPENSE,180100
201500359349301225,591113963,DEFERRED EXPENSES RELATED TO FUTURE CAPITAL PROJECTS,2406763
201500359349301225,591113963,OTHER ASSETS,1204525
201501349349301035,310537514,REMAINDER TRUSTS,725671
201501349349301035,310537514,PERPETUAL TRUSTS,3475913
201541339349300404,042133255,DEPOSITS WITH BOND TRUSTEES,72074561
201541329349302619,390806202,BENEFICIAL INTEREST IN PRIVATE FOUNDATION,15341367
201541329349302619,390806202,INVESTMENT IN JOINT VENTURE,65706
201540799349300959,330704703,SECURITY DEPOSIT,50000
201541349349307259,041679980,DEPOSITS WITH TRUSTEES,139547000
201541349349307259,041679980,OTHER ASSETS,14055000
201541359349305349,750957351,CONSTRUCTION IN PROGRESS,168413
201540159349300809,042104300,DEBT SERVICE AND PAYMENT RESERVE FUND,685246
201540159349300809,042104300,"BOND ISSUANCE COSTS, NET",166019
201540159349300809,042104300,RESTRICTED CASH,479118
201542309349301074,680298406,SECURITY DEPOSIT,1520
