object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201830719349300908,237198104,TUITION RESIDENT,611600,1194233
201830719349300908,237198104,TUITION HOME STUDY,611600,222216
201830719349300908,237198104,ONLINE INCOME & MISC,611600,76118
201840879349300524,430655867,TUITION AND FEES,611710,92463012,92463012
201840879349300524,430655867,HOUSING AND BOARD FEES,611710,2509583,2509583
201840879349300524,430655867,TEXTBOOK COMMISSIONS,611710,658271,658271
201840879349300524,430655867,GRADUATION FEES,611710,339490,339490
201840879349300524,430655867,APPLICATION FEES,611710,240055,240055
201840879349300414,250965600,HOSPITAL IP AND OP SERVICES,900099,229275473,225768792,3506681,0
201840879349300414,250965600,WELLNESS CENTER,713940,4722381,4722381,0,0
201840879349300414,250965600,EDUCATION/TUITION,611600,1276294,1276294,0,0
201840879349300414,250965600,DRUG SALES,446110,1578448,1557788,20660,0
201840879349300414,250965600,SERVICES TO AFFILIATES,541900,4912,4912,0,0
201810669349300021,480777079,Tuition and Fees,611600,53159243,53159243
201810669349300021,480777079,Room and Board,611600,14916551,14916551
201810669349300021,480777079,Student Activities,611710,1082618,1082618
201810669349300021,480777079,Athletic Income,611710,455081,455081
201820449349300017,952594166,Parent Fees,624410,2540949,2540949
201840449349301109,941585735,TUITION AND FEES,611710,52350202,52350202
201811029349300016,237225104,Concerts and Tours,611710,930633,930633
201811029349300016,237225104,Non-academic fees,611710,690723,690723
201811029349300016,237225104,Room and board,721310,2332080,2332080
201811029349300016,237225104,Student health insurance,524114,743370,743370
201811029349300016,237225104,Tuition and academic fees,611710,38961661,38961661
201840509349300134,420698196,Tuition and Fees,611310,31577836,31577836,0,0
201840509349300134,420698196,Sales and Service,611710,364621,364621,0,0
201840509349300134,420698196,Auxiliary Enterprises,611710,7963518,7963518,0,0
201810249349300111,010263385,TUITION AND FEES,611600,27163507,27163507
201810249349300111,010263385,SUMMER PROGRAMS,611600,361736,361736
201840329349300524,042104778,TUITION & RELATED FEES,611710,41592092,41592092
201840329349300524,042104778,AUXILIARY REVENUE,611710,13382307,13382307
201831009349301028,620535755,TUITION AND FEES,611710,27518519,27518519
201831009349301028,620535755,AUXILIARY ENTERPRISES,611710,4282668,4282668
201831009349301028,620535755,SUMMER CAMPS,611710,347797,347797
201831009349301028,620535755,MARRIED STUDENT HOUSING,611710,269572,269572
201831009349301028,620535755,OTHER INCOME,611710,231532,70006,161526
201810999349300221,581216007,TUITION AND FEES,611710,60473294,60473294
201810999349300221,581216007,AUXILIARY ENTERPRISES,611710,4029237,4029237
201810999349300221,581216007,CLINICAL RECEIPTS,611710,877421,877421
201801009349301110,362755187,TUITION REVENUE,611710,471487
201801009349301110,362755187,JOB FAIR,561300,3926
201801009349301110,362755187,FEE BASED PROGRAMS,611710,80107
201801029349300045,440567385,TUITION AND FEES,611600,27861271,27861271
201801029349300045,440567385,FOOD SERVICE,722320,3257097,3257097
201801029349300045,440567385,STUDENT HOUSING,721310,2911456,2911456
201801029349300045,440567385,FITNESS CENTER,713940,436357,399488,36869
201801029349300045,440567385,OTHER PROGRAM SERVICE REVENUE,611600,2492500,2492500
201801029349300020,620502739,TUITION & FEES,611710,71602227,71602227
201801029349300020,620502739,RESIDENCE HALLS,611710,7409498,7409498
201801029349300020,620502739,DINING HALL,611710,4827699,4827699
201801029349300020,620502739,OTHER,611710,3032250,3032250
201801029349300020,620502739,OTHER AUXILIARY,611710,308381,308381
201800599349301350,480543715,NET TUITION AND FEES,611600,21251147,21251147
201800599349301350,480543715,AUXILIARY ENTERPRISES,611710,2991870,2991870
201800599349301350,480543715,OTHER INCOME,611710,1694158,1694158
201840659349300859,440483220,TUITION AND FEES,611110,7804916,7804916
201840659349300859,440483220,OTHER STUDENT INCOME,611110,107061,107061
201840659349300859,440483220,AUXILIARY INCOME,611110,78785,78785
201840659349300859,440483220,PROGRAM RELATED RENTAL,611110,4800,4800
201830759349300838,363005527,Tuition and Fee Revenue,611310,33681076,33681076
201830759349300838,363005527,Other School Revenue,611310,81158,81158
201800759349301200,952592468,Tuition & Fee Revenue,611310,2724590,2724590
201800759349301200,952592468,Other School Revenue,900099,4880,4880
201811009349301021,742016083,Tuition and Fees,611600,567895,567895
201820739349300342,710239576,Tuition & Fees,611310,43233024,43233024
201820739349300342,710239576,Auxiliary Enterprises,611310,8661720,8661720
201820739349300342,710239576,Public Service,611310,2753809,2753809
201820739349300342,710239576,Health Complex,713940,201544,201544
201820819349301002,161554414,Tuition and Fees,611310,894073,894073,0,0
201801029349300930,750800689,TUITION AND FEES,611710,477959014,477959014
201801029349300930,750800689,AUXILIARY ACTIVITIES,611710,64817834,51050935,13766899
201801029349300930,750800689,SPONSORED RESEARCH,611710,29494257,29494257
201801029349300930,750800689,OTHER STUDENT FEES,611710,11850458,11850458
201801029349300930,750800689,ORGANIZED ACTIVITIES,611710,8413256,8413256
201820979349300602,381367080,TUITION AND FEES,611310,45287524,45287524
201820979349300602,381367080,AUXILIARY SERVICES,611710,6455513,6455513
201801029349301355,570314406,Tuition and fees,900099,38316554,38316554
201801029349301355,570314406,Auxiliary revenue,900099,15696525,15696525
201801029349301355,570314406,Other income,900099,882479,882479
201840449349300544,042620216,tuition and fees,611710,23948753,23948753
201840449349300544,042620216,fees for services,611710,1420031,1420031
201810819349301201,340714818,TUITION AND FEES,900099,56643904,56643904
201810819349301201,340714818,AUXILIARY ACTIVITIES,900099,13209278,13209278
201810819349301201,340714818,CHRISTIAN OUTREACH,611710,3596177,3349703,246474
201810819349301201,340714818,STUDENT REL.ACTIVITIES,900099,726164,722917,3247
201810819349301201,340714818,MISCELLANEOUS STUDENT SERVICES,611710,480195,449763,30432
201820879349300902,911122839,TUITION AND FEES,707552,707552
201820879349300902,911122839,BOAT PROJECTS,130286,130286
201840679349300319,941156485,TUITION AND FEES,611600,88478208,88478208
201840679349300319,941156485,RESIDENTIAL FACILITIES,531110,5829477,5829477
201840679349300319,941156485,MISCELLANEOUS,611710,736092,736092
201841029349300239,020263136,Tuition and Fees,611710,66380014,66380014
201841029349300239,020263136,Auxilliary Services,713940,16600570,16152730,447840
201841029349300239,020263136,Miscellaneous Revenue,611710,746041,746041
201840979349300004,630288841,TUITION AND FEES,900099,22269591,22269591
201840979349300004,630288841,AUXILIARY ENTERPRISES,900099,4343073,4343073
201840979349300004,630288841,OTHER SOURCES,900099,183883,183883
201810559349300511,610466713,TUITION & FEES,611600,15405882,15405882
201810559349300511,610466713,AUXILIARY INCOME,611710,3285247,3285247
201810559349300511,610466713,OTHER SOURCES,611710,528956,528956
201810789349300401,382025701,ACTION ASSOCIATES,561300,10094111,10094111
201810789349300401,382025701,ACTION HOME HEALTHCARE,624100,2976083,2976083
201810789349300401,382025701,EMPLOYMENT SERVICES,611710,2513789,2513789
201810789349300401,382025701,SCHOOL SERVICES,611600,835333,835333
201810789349300401,382025701,STUDIO,453220,60345,60345
201830759349300128,942155109,Student Tuition/Fees,611310,12963483,12963483
201830759349300128,942155109,Other School Revenue,611310,853106,853106
201800969349300110,160759798,Tuition & Fees,611310,61137043,61137043,0,0
201800969349300110,160759798,Sales & Service of Auxiliary Enterprise,611710,8902636,8902636,0,0
201800969349300105,240839402,EDUCATIONAL,611310,18634435,18634435
201800969349300105,240839402,AUXILIARY,611710,3241616,3241616
201800969349300105,240839402,CONTINUING ED AND MISC PROGRAM,611710,2412392,2412392
201820649349301162,941339635,Tuition,611600,19533227,19533227
201820649349301162,941339635,Residence housing,611600,2411525,2411525
201820649349301162,941339635,Other,611600,630237,630237
201810579349301301,350868074,AUXILIARY SUPPORT SVCS,18359086,18359086
201810579349301301,350868074,TUITION AND FEES,73780508,73780508
201810789349300901,540646523,TUITION & FEES,611600,11525326,11525326
201810789349300901,540646523,HOUSING & AUX ENTERP.,611600,1711510,1711510
201810789349300901,540646523,SPECIAL PROGRAMS,611600,179756,179756
201810789349300901,540646523,TRAVEL STUDY,611600,151388,151388
201810519349300411,576000734,TUITION & FEES,611310,9443484,9443484
201810519349300411,576000734,AUXILIARY ENTERPRISES,611310,3391021,3391021
201810519349300411,576000734,OTHER INCOME,900000,55870,55870
201840739349300304,030179419,Auxillary Enterprises,184640,184640
201840739349300304,030179419,Student Loan Interest,10483,10483
201840739349300304,030179419,Tuition & Fees,9182366,9182366
201840609349300009,521010577,TUITION,611600,16014167,16014167
201840609349300009,521010577,STUDENT CLINIC,611600,414312,414312
201840609349300009,521010577,PATIENT FEES,900099,217251,217251
201831029349301213,132590811,TUITION,611519,5328480,5328480
201810089349300091,362177133,TUITION,611310,98630375,98630375
201810089349300091,362177133,ROOM AND BOARD,611310,5656466,5656466
201810089349300091,362177133,BOOKSTORE REVENUE,611310,99283,99283
201810089349300091,362177133,WORKSHOP REVENUE,611310,17664,17664
201820549349300637,390477970,TUITION/FEES,900099,99724290,99724290
201820549349300637,390477970,AUX. ENTERPRISES,812930,13115411,12619030,496381
201820549349300637,390477970,TECHNOLOGY CENTER,900099,2717996,2717996
201820549349300637,390477970,Government Contracts,900099,730011,730011
201810519349300881,730739626,Tuition,611600,71991056,71991056
201810519349300881,730739626,Auxiliary Services,541900,21939734,20725070,1214664
201810519349300881,730739626,GEB America,900099,3932820,3932820
201810519349300881,730739626,Fees,611600,3639411,3639411
201810519349300881,730739626,Other Program Services,900099,592623,592623
201830739349301053,941748275,Government funding,4097990,4097990
201830739349301053,941748275,Other earned income,7320,7320
201830739349301053,941748275,Program fee income,183204,183204
201820529349300207,592961536,TUITION & FEES,611310,11161804,11161804
201820529349300207,592961536,ROOM AND BOARD FEES,611310,3199740,3199740
201820529349300207,592961536,STUDENT SERVICE FEES,611310,112675,112675
201820529349300207,592961536,FOOD SERVICE REVENUE,611310,1546,1546
201840819349300544,381945965,TUITION/STUDENT FEES,611600,110468929,110468929
201840819349300544,381945965,NON-CREDIT COURSE FEES,611710,1474398,1474398
201840819349300344,610448560,STUDENT TUITION,611710,38047067,38047067
201840819349300344,610448560,AUXILIARY,611710,3269404,3269404
201840819349300344,610448560,OTHER,611710,916485,916485
201830649349300718,520591694,Tuition & Fees - Undergraduate,611600,61852066,61852066
201830649349300718,520591694,Sales/Services of Auxiliary Enter,721310,14784975,14001284,783691
201830649349300718,520591694,Tuition & Fees - Graduate,611600,7868087,7868087
201840879349300324,930386858,TUITION AND FEES,611600,136391580,136391580
201840879349300324,930386858,AUXILIARY SERVICES,900099,18545507,18545507
201840879349300324,930386858,CONTRACTS/EXCHANGE TRN,900099,1492704,1492704
201800729349300230,570314365,Auxillary Enterprises,611600,15641264,15641264
201800729349300230,570314365,Tuition and Fees,611600,42454527,42454527
201800729349300415,410854766,Tuition and fees,900099,1055542,1055542
201800729349300415,410854766,SUBSCRIPTIONS,900099,20201,20201
201800729349300415,410854766,Auxillary Enterprises,900099,2773,2773
201810689349301181,470376524,TUITION AND FEES,611310,50190927,50190927
201810689349301181,470376524,AUXILIARY ENTERPRISES,611710,6896039,6896039
201810689349301256,364682140,Tuition and Fees,611600,22167822,22167822
201810689349301256,364682140,Other Program Services,611600,101174,101174
201830479349300723,430652649,INSTRUCTION & AUXILIARY,900099,183365857,183365857
201830479349300723,430652649,Auxiliary - unrelated,900099,596316,596316
201840789349300629,264556177,STUDENT TUITION & FEES,611310,7193406,7193406
201840789349300629,264556177,CONTRACT REVENUE,611310,1223079,1223079
201840789349300629,264556177,BOOKSTORE,611310,15321,15321
201840799349300344,362225483,SPRING SUMMITT,900099,417736,417736
201820959349300342,480623882,TUITION AND FEES,611600,2779416,2779416
201820959349300342,480623882,RESIDENT HALL INCOME,611710,74286,74286
201830819349300548,135562314,TUITION AND FEES,900099,451455432,451455432,0,0
201830819349300548,135562314,DORMITORY RENTALS,900099,53776092,53776092,0,0
201830819349300548,135562314,FOOD SERVICE REVENUE,900099,12302364,12302364,0,0
201830819349300548,135562314,ACADEMIC ACTIVITIES,900099,1226505,1226505,0,0
201830819349300548,135562314,BOOKSTORE COMMISSIONS,900099,350000,350000,0,0
201840089349300414,590624401,TUITION AND FEES,611600,83595181,83595181
201840089349300414,590624401,DORMITORY & FOOD SERVICE,611710,19888743,19888743
201840089349300414,590624401,RENTAL TO STUDENTS/FACULTY,611710,224361,224361
201840089349300414,590624401,OTHER STUDENT FEES,611710,98180,98180
201800609349301550,951643992,TUITION AND FEES,611710,378022654,378022654
201800609349301550,951643992,STUDENT HOUSING AND MEAL PLANS,611710,31305864,31305864
201800609349301550,951643992,STUDENT FEES,531390,1814199,1814199
201800609349301550,951643992,FACILITIES/CONFERENCES,611710,1314086,985940,328146
201800609349301550,951643992,STUDENT INTEREST,611710,906871,906871
201800559349300805,381359083,STUDENT TUITION AND FEES,611600,50333964,50333964
201800559349300805,381359083,STUDENT ROOM AND BOARD,611710,12612889,12612889
201800559349300805,381359083,STUDENT PROGRAM FEES,611710,3136801,3136801
201800559349300805,381359083,STUDENT RECRUITING,611710,403299,403299
201820649349300312,460283336,TUITION & FEES,611710,13377525,13377525
201820389349300932,720467515,STUDENT TUITION & FEES,611710,14093627,14093627
201820389349300932,720467515,OTHER,611710,3758192,3758192
201820389349300932,720467515,ENDOWMENT,611710,537783,537783
201800749349300505,340714687,STUDENT TUITION,611710,62443610,62443610
201800749349300505,340714687,DORMITORIES,611710,7635127,7635127
201800749349300505,340714687,FOOD SERVICE,611710,5119147,5119147
201800749349300505,340714687,BOOK STORE SALES,451110,1163963,1083710,80253
201800749349300505,340714687,RENTAL/HOUSING,611710,245580,245580
201840579349301209,390833608,Tuition & Fees,611310,133031900,133031900,0,0
201840579349301209,390833608,Residence Hall Fees,611310,12575872,12575872,0,0
201840579349301209,390833608,Food Service Fees,611310,4205106,4205106,0,0
201840579349301209,390833608,Other-Auxiliary,611310,560343,560343,0,0
201820579349300852,231352620,Tuition & Fees,611310,114650000,114650000,0,0
201820579349300852,231352620,Room & Board,611310,14975000,14975000,0,0
201820579349300852,231352620,International Programs,611310,41382000,41382000,0,0
201810469349300946,741400699,TUITION AND FEES,611600,79276426,79276426
201810469349300946,741400699,AUXILIARY SERVICES,611600,3577508,3577508
201820399349300947,382410852,Tuition Undergraduate,611310,45006567,45006567,0,0
201820399349300947,382410852,Tuition & Fees Graduate,611310,6550256,6550256,0,0
201820399349300947,382410852,Research,611310,741639,741639,0,0
201820399349300947,382410852,Continuing Education,611310,908993,908993,0,0
201820399349300947,382410852,Auxilliary Service,611310,4657612,0,0,4657612
201820399349301062,440545914,TUITION & FEES,611600,32013373,32013373
201820399349301062,440545914,RESIDENCE HALL,611710,4512881,4512881
201820399349301062,440545914,DINING SERVICES,611710,2961414,2961414
201820399349301062,440545914,STUDENT SERVICES,611710,1468658,1468658
201820399349301062,440545914,FINE ARTS,611710,1041620,1041620
201810559349300416,660380485,Bookstore Income,611600,2006,2006
201810559349300416,660380485,Special Events,611600,2094,2094
201810559349300416,660380485,Laundromat,611600,964,964
201810559349300416,660380485,Miscellaneous Income,611600,86,86
201820229349301102,272361792,PROGRAM SERVICE REVENUE,611519,238746
201830439349300118,910905644,INDIRECT COST RECOVERY,513015,513015
201830439349300118,910905644,TUITION AND FEES,2109605,2109605
201820269349300207,560554199,STUDENT TUITION AND FE,611310,33444496,33444496
201820269349300207,560554199,AUXILIARY ENTERPRI,611310,11104517,11104517
201830189349300828,381359570,TUITION AND FEES,6896067,6896067
201830189349300828,381359570,GOVERNMENT GRANTS (FED AID),3314298,3314298
201830449349300318,480543736,TUITION & FEES,611710,17391480,17391480
201830449349300318,480543736,AUXILIARY ENTERPRISE,611710,4048286,4048286
201800539349300635,751081109,TUITION AND FEES,611710,47941181,47941181
201800539349300635,751081109,AUXILIARY,611710,8525535,8525535
201800539349300635,751081109,MISCELLANEOUS,611710,842362,842362
201702799349300445,741180151,TUITION AND FEES,611710,10658720,10658720
201702799349300445,741180151,AUXILIARY ENTERPRISES,611710,2051113,2051113
201702799349300445,741180151,FEE INCOME,611710,468805,468805
201703129349301625,362167792,Auxilliary Services,900099,12750417,12750417
201703129349301625,362167792,Other-Public Service,900099,7860463,7860463
201703129349301625,362167792,Sales of Literature,900099,20367000,20367000
201703129349301625,362167792,Tuition and Student Fees,900099,21571084,21571084
201840319349301599,650216638,TUITION AND FEES,611600,380384680,380384680
201840319349301599,650216638,EDUCATIONAL ACTIVITIES,611600,39796117,39796117
201840319349301599,650216638,AUXILARY ACTIVITIES,611600,4542977,4542977
201800539349300315,841029228,TUITION & FEES,611710,24707979,24707979
201800539349300315,841029228,AUXILIARY-PRESCHOOL,611710,577219,577219
201800539349300315,841029228,AUXILIARY-HOUSING,611710,559322,559322
201800539349300315,841029228,OTHER PROGRAM REVENUE,611710,528699,528699
201800539349300510,420686467,STUDENT TUITION/FEES,611600,52936375,52936375
201800539349300510,420686467,AUXILIARY ENTERPRISES,611600,9811489,9811489
201800539349300510,420686467,MISC FEES & CHARGE,611710,368505,368505
201800599349300930,611031382,SUBCONTRACT/ENCLAVE,561300,6120512,6120512
201800599349300930,611031382,FINANCIAL AID REVENUE,561300,2337845,2337845
201800599349300930,611031382,FRESH APPROACH RESALE INCOME,561300,287394,287394
201800599349300930,611031382,SALON SALES,561300,38000,38000
201800599349300810,410747165,Tuition and Fees,611710,13171858,13171858
201800599349300810,410747165,Auxiliary Enterprises,611710,3272184,3272184
201800599349300810,410747165,"Academic, Institutional, Student",611710,346618,346618
201800599349300810,410747165,Student Activities,611710,280059,280059
201820329349300817,133800725,TUITION AND FEES,628388,628388
201810229349300106,480543766,TUITION AND FEES,611600,40755536,40755536
201810229349300106,480543766,STUDENT EDUCATION ACTIVITIES,611600,2279321,2279321
201810229349300106,480543766,ROOM & BOARD,721310,1701880,1701880
201810229349300106,480543766,STUDENT CAFETERIA,722320,68354,68354
201830459349301463,251900793,TUITION AND FEES,611600,50038538,50038538
201830459349301463,251900793,MISCELLANEOUS,611600,190964,190964
201810599349300711,141338309,Tuition and fees,611310,16848835,16848835,0,0
201810599349300711,141338309,Income on student loans,900099,76954,76954,0,0
201810599349300711,141338309,Bookstore,451211,10801,10801,0,0
201810599349301006,361263210,THERAPEUTIC SERVICES,621300,362851,362851
201810599349301006,361263210,PSYCHOTHERAPY & OUTREACH,611600,314168,314168
201820109349300902,131916574,TUITION & FEES,611310,25066115,25066115
201820109349300902,131916574,HOUSING/FOOD REVENUES,721000,1328487,1328487
201820109349300902,131916574,CLINIC REVENUES,621400,794128,794128
201820109349300902,131916574,ATHLETIC CENTER,713940,148182,148182
201820109349300902,131916574,ADVERTISING INCOME,541800,27975,27975
201820339349301087,510107088,TUITION AND FEES,611600,113635624,113635624
201820339349301087,510107088,SALES OF AUXILIARY SVCS,900099,4446364,4446364
201820339349301087,510107088,MISCELLANEOUS INCOME,900099,204005,204005
201820339349301087,510107088,FACILITIES RENTAL INCOME,900099,3600,3600
201830099349300138,237125575,TUITION,611600,470696,470696
201840319349301149,231352698,TUITION & FEES,900099,82446441,82446441
201840319349301149,231352698,"AUXILLARY- ROOM, BOARD, BOOKS",611710,28404727,28339504,65223
201830099349301508,620485733,TUITION AND FEES,611710,138028084,138028084
201830099349301508,620485733,AUXILIARY REVENUE,611710,20872997,20872997
201830099349301508,620485733,MISCELLANEOUS INCOME,611710,6055910,6055910
201840399349300024,250979377,PATIENT REVENUE,621990,198347,198347
201840749349300749,530196583,Tuition,611600,208707289,208707289,0,0
201840749349300749,530196583,Federal and Private Grants,541700,24884429,24884429,0,0
201840749349300749,530196583,Housing,721310,18292711,18292711,0,0
201840749349300749,530196583,Food Service,722210,12074195,12074195,0,0
201840749349300749,530196583,BookStore,451211,378341,378341,0,0
201830369349300638,480554341,STUDENT TUITION & FEES,611710,3951284,3951284
201830369349300638,480554341,AUXILIARY ENTERPRISES,611710,936987,936987
201830469349301473,590668483,Tuition & Fees gross of student aid,611310,19372835,19372835,0,0
201830469349301473,590668483,Auxiliary Enterprises,611310,5757021,5757021,0,0
201840269349300004,550357021,TUITION AND FEES,611310,20570182,20570182
201840269349300004,550357021,AUXILIARY ENTERPRISE REVENUE,611710,6178184,5622205,555979
201830599349301618,620544854,Tuition and Fees,611710,11078441,11078441
201840749349301139,840402707,TUITION AND FEES,900099,141664072,141664072
201840749349301139,840402707,STUDENT AUXILIARY SERVICES,721000,10078837,10078837
201840749349301139,840402707,OTHER PROGRAM SERVICE REVENUE,900099,2819435,2819435
201821349349300717,460224604,Net Patient & Resident Services,622110,106632671,106632671
201821349349300717,460224604,Cafeteria,900099,433400,433400
201821349349300717,460224604,Interest in Avera Health Fnd,900099,248294,248294
201821349349300717,460224604,Meaningful Use Revenue,900099,102055,102055
201821349349303137,340801310,TUITION INCOME,611710,1083683,1083683
201821349349303137,340801310,RENTAL INCOME,611710,306691,306691
201841359349304194,231352665,Tuition and Fees,611310,69186780,69186780
201811219349301436,952415066,TUITION,611600,16733949,16733949
201811219349301436,952415066,NON-CREDIT COURSES,611600,119742,119742
201811229349301801,221815636,Tuition and Fees,611210,31352465
201811229349301801,221815636,Auxiliary Services,611210,1902672
201841179349301129,351148835,Tuition and Fees,611310,15443037,15443037,0,0
201841179349301129,351148835,Student Housing,611310,3670080,3670080,0,0
201841179349301129,351148835,Athletic Revenue,611310,115220,115220,0,0
201841179349301129,351148835,Michiana Gerontology,611310,10063,10063,0,0
201841179349301129,351148835,Miscellaneous Revenure,611310,139925,139925,0,0
201841359349301734,951642394,TUITION & FEES,900099,1899584286,1899584286
201841359349301734,951642394,NET PATIENT SERVICE REVENUE,900099,1226759249,1226759249
201841359349301734,951642394,AUXILIARY ENTERPRISES,900099,351511383,333402817,18108566
201841359349301734,951642394,PROFESSIONAL SERVICES AGREEMENT,900099,141601917,141601917
201841359349301734,951642394,SALES & SERVICE,900099,158816301,127269588,31546713
201841359349301839,620528217,TUITION & FEES,611710,20160946,20160946
201841359349301839,620528217,AUXILIARY INCOME,611710,3903822,3903822
201841359349301739,610444780,Tuition and Fees,611310,37690753,37690753,0,0
201841359349301739,610444780,Residence Hall,611310,758338,758338,0,0
201841359349301739,610444780,Sponsored Programs,611310,293192,293192,0,0
201841359349301739,610444780,Master of Fine Arts Program,611310,196916,196916,0,0
201841359349301739,610444780,Entech Program,611310,185051,185051,0,0
201801219349301505,800390564,CAMPUS PROGRAMS,900099,1276364,1276364
201811209349301246,470376583,Higher Education: Instruction,900099,343869627,343869627,0,0
201811209349301246,470376583,Student Life Programs: Auxilliary Services,900099,40301733,40186067,115666,0
201811209349301246,470376583,Other Education and General,900099,17645716,17645716,0,0
201811209349301246,470376583,Higher Education: Health Care Services,900099,11345495,11345495,0,0
201841069349300519,231352654,TUITION & FEES,900099,147820909,147820909
201841069349300519,231352654,RESIDENCE HALLS,900099,13123940,13123940
201841069349300519,231352654,ACADEMIC RELATED REVENUE,900099,2273142,2273142
201841069349300519,231352654,DINING SERVICES,900099,1417950,1417950
201841069349300519,231352654,CAMPUS STORE,900099,143160,143160
201821349349302387,520591672,Tuition & fees,611310,69020510,69020510
201821349349302387,520591672,Auxiliary enterprise,611710,20360203,20215923,144280
201821349349302387,520591672,conferences & groups,611600,90012,90012
201821349349302387,520591672,other services,221000,33180,33180
201801319349302850,141338580,TUITION & FEES,611710,109664264,109664264
201801319349302850,141338580,AUXILIARY ENTERPRISE,713990,24781138,24781138
201801319349302850,141338580,ATHLETICS,713990,381139,381139
201801319349302850,141338580,BOOKSTORE,611710,18000,18000
201801319349302850,141338580,AUXILIARY ICE RINK,713990,32328,32328
201801319349302835,223431049,NET PATIENT SERVICE REVENUE,622110,119105299,119105299
201801319349302835,223431049,EDUCATION REVENUE,611600,397232,397232
201801319349302835,223431049,LABORATORY REVENUE,621500,137749,137749
201801319349302825,060646959,TUITION AND FEES,611710,159842000,159842000
201801319349302825,060646959,AUXILIARY SERVICES,611710,46079000,46079000
201801299349302025,221494434,TUITION,611710,258601445,258601445
201801299349302025,221494434,STUDENT RESIDENCE,611710,21994300,21994300
201801299349302025,221494434,STUDENT FEES,900099,13026414,13026414
201801299349302025,221494434,STUDENT FOOD SERVICE,611710,9279144,9279144
201801299349302025,221494434,CLINIC FEES,900099,223976,223976
201841069349300719,560554207,Tuition and Fees,900099,34677012,34677012
201841069349300719,560554207,Residence Halls,900099,8482012,8482012
201841069349300719,560554207,Bookstore Sales,900099,906035,906035
201841069349300719,560554207,Conferences and Other,900099,841745,841745
201841069349300719,560554207,Cafeteria Income,900099,220680,220680
201800449349300120,370673484,TUITION & FEES,900099,8534940,8534940
201800449349300120,370673484,ROOM & OTHER SERVICES,900099,1959660,1959660
201801319349303795,131656667,TUITION AND FEES,611600,47979903,47979903
201801319349303795,131656667,AUXILIARY SERVICES,611600,5698587,5698587
201821349349301617,060646829,TUITION AND FEES,611710,54872376,54872376
201821349349301617,060646829,SALES & SERVICES,721000,13716097,13716097
201821349349301617,060646829,RESIDENCE & DINING,611710,2622805,2622805
201821349349301587,591023117,Student Tuition and related fees,611710,85018118,85018118
201821349349301587,591023117,"Residence hall, room and board fees",611710,11895783,11895783
201821349349301587,591023117,Camp fees,900099,2069098,2069098
201821349349301587,591023117,Bookstore sales,451211,386542,386542
201821349349301587,591023117,Student activity income,611710,315909,315909
201821349349301912,251775321,STUDENT TUITION AND FEES,7344743,7344743
201821349349301912,251775321,STUDENT HOUSING INCOME,109138,109138
201821349349301912,251775321,BOOKS AND SUPPLIES,27688,27688
201801319349300635,111635105,STUDENT TUITION AND FEES,611710,63484419,63484419
201801319349300635,111635105,ATHLETIC RELATED INCOME,611710,461526,461526
201821349349301942,042103552,TUITION & FEES,611710,252145109,252145109,0,0
201821349349301942,042103552,SPONSORED PROGRAMS,611710,61278788,61278788,0,0
201821349349301942,042103552,AUXILIARY SERVICES,721000,41200782,40836688,233502,130592
201821349349301942,042103552,BRANDEIS NATIONAL COMMITTEE,611710,1542471,1542471,0,0
201821349349301942,042103552,FOSTER BIO LAB,611710,72773,0,72773,0
201801169349301015,931022351,TUITION AND FEES,611600,3606102,3606102
201801169349301015,931022351,ROOM AND BOARD,532000,773108,773108
201801169349301015,931022351,PACE PROGRAM,611600,172431,172431
201801229349300225,230465970,PROGRAM SERVICE REVENUE,621990,340184627,340184627
201831239349301118,160743996,TUITION AND FEES,611310,41264548,41264548
201831239349301118,160743996,ROOM AND BOARD,721310,10386756,10386756
201831239349301118,160743996,AUXILIARY ENTERPRISES,722320,768457,768457
201821069349301067,370663573,SERVICE INCOME,611710,598800,598800
201821069349301067,370663573,TUITION & FEES,611710,181,181
201821069349301067,370663573,AUXILLARY ENTERPRISES,611710,388,388
201831069349300623,420680332,TUITION AND FEES,611600,12045615,12045615
201831069349300623,420680332,ROOM & BOARD,721310,2798318,2798318
201831069349300623,420680332,MISC FEES,900099,337751,337751
201831069349300623,420680332,BOOKSTORE,900099,232630,232630
201831069349300623,420680332,FINANCE CHARGE,451211,67365,67365
201831069349301078,160743150,TUITION AND FEES,611710,57120327,57120327
201831069349301078,160743150,RESIDENCE HALL,721000,8777253,8777253
201831069349301078,160743150,FOOD SERVICE/DINING,722210,1995377,1995377
201801319349303570,381624684,"Dormitories, Dining Hall",5858060,5858060
201801319349303570,381624684,Fees From Special Program,900999,602567,602567
201801319349303570,381624684,"Hotel, Meet Rooms, Banq",796142,433466,362676
201801319349303570,381624684,Tuition and Fees,900099,59020599,59020599
201801319349303570,381624684,"Vending, Student Ctr, Etc",588579,588579
201831069349300838,550560945,GUARANTEED STUDENT LOA,611600,212470,212470
201831069349300838,550560945,PELL GRANTS,611600,203786,203786
201831069349300838,550560945,INDIVIDUAL TRAINING CO,611600,33600,33600
201831069349300838,550560945,PRIVATE PAY,611600,18250,18250
201831069349300838,550560945,VETERANS AFFAIRS,611600,15568,15568
201811179349301206,042104230,RESEARCH,541700,1538290,1538290
201811179349301206,042104230,DENTAL SERVICES,621400,862165,207636,654529
