object_id,ein,BsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201820549349300637,390477970,National Research Center for College & U,PO Box 414378,Kansas City,MO,64141,Recruitment Services,305000
201820549349300637,390477970,Holton Brothers Inc,127 Terminal Road,Grafton,WI,53024,Building Repair,207997
201810519349300881,730739626,Sodexo Inc,9801 Washingtonian Blvd,Gaithersburg,MD,20878,Food and Work Services,6526108
201810519349300881,730739626,Novitex Enterprise Solutions,300 First Stamford Pl,Stamford,CT,06902,Management Staff Services,832631
201810519349300881,730739626,American Glass,4600 W 21st St,Tulsa,OK,74107,Repairs and Maintenance,580607
201810519349300881,730739626,Quest Elevator Inc,2488 E 81st StSte 365,Tulsa,OK,74137,Repairs and Maintenance,476261
201810519349300881,730739626,Ellsworth Paving Company,747 N Utica Ave,Tulsa,OK,74110,Repairs and Maintenance,470423
201820529349300207,592961536,SODEXO INC & AFFILIATES,PO BOX 360170,PITTSBURGH,PA,152516170,FACILITIES MGMT & DINING SERVICES,863332
201820529349300207,592961536,RC BRAYSHAW & CO,PO BOX 91,WARNER,NH,03278,"DIRECT MARKETING, PRINTING AND POSTAGE",113446
201840819349300544,381945965,RDG LIVONIA LLC,5540 GLENWOOD HILLS PKWY SE,GRAND RAPIDS,MI,49512,BUILDING RENT,1003307
201840819349300544,381945965,DU APARTMENTS LLC,5625 PRAIRIE CREEK DRIVE SUITE 100,CALEDONIA,MI,49316,BUILDING RENT,723160
201840819349300544,381945965,INTEGRATED ARCHITECTURE,4090 LAKE DRIVE SE,GRAND RAPIDS,MI,49546,ARCHITECTURE SERVICES,558461
201840819349300544,381945965,TECHNOLOGY INVESTMENT PARTNERSWELLS FAR,NW-8704,MINNEAPOLIS,MN,554858704,TECHNOLOGY EQUIPMENT FINANCING,454166
201840819349300544,381945965,45 OTTAWA ASSOCIATES LLC,601 FIRST STREET NW,GRAND RAPIDS,MI,49504,BUILDING RENT,367914
201840819349300344,610448560,ARAMARK SERVICES,333 THOMAS MORE PKWY,CRESTVIEW HILLS,KY,41017,FOOD & MAINTENANCE SERVICES,2687283
201840819349300344,610448560,HELIX EDUCATION,PO BOX 894,SALT LAKE CITY,UT,84110,ADULT EDUCATION PROGRAM MANAGE,2567023
201840819349300344,610448560,JENZABAR,PO BOX 55018,BOSTON,MA,02205,IT SERVICE/SOFTWARE,777328
201840819349300344,610448560,ROYALL & COMPANY,1920 E PARHAM ROAD,RICHMOND,VA,23228,RECRUITING CONSULTANT,163453
201840819349300344,610448560,DRESSMAN BENZINGER LAVELLE,221 E 4TH ST STE 2500,CINCINNATI,OH,45202,LEGAL SERVICES,148195
201810609349301121,581438873,SODEXO OPERATIONS,800 CHEROKEE AVE SE,ATLANTA,GA,30315,FACILITIES MGMT,2457928
201810609349301121,581438873,ARAMARK SERVICES INC,720 WESTVIEW DRIVE SW,ATLANTA,GA,30310,FOOD SERVICE,966043
201810609349301121,581438873,INFOSURV INC,980 HAMMOND DRIVE STE 720,ATLANTA,GA,30328,MARKET RESEARCH,126333
201810609349301121,581438873,MEDIDATA SOLUTIONS INC,350 HUDSON ST 9TH FLOOR,NEW YORK,NY,10014,CLINICAL TRIALS,110272
201810609349301121,581438873,EDGE SOLUTIONS LLC,7 OLD ROSWELL ST,ALPHARETTA,GA,30009,IT SERVICES,108684
201830649349300718,520591694,Aramark,1101 Market Street,Philadelphia,PA,19107,Physical Plant,4293015
201830649349300718,520591694,Shaw Contracts Flooring,185 South Industrial Blvd,Calhoun,GA,30701,Physical Plant,575436
201830649349300718,520591694,Planit Advertising Inc,1414 Key Hwy Suite 100,Baltimore,MD,21230,Advertising agency,377575
201830649349300718,520591694,Marshall Craft Associates,2031 Clipper Park Rd Ste 105,Baltimore,MD,21211,Architectural svcs.,332437
201830649349300718,520591694,Whiteford Taylor & Preston,7 St Paul Street Suite 1400,Baltimore,MD,21202,legal svcs.,189014
201840879349300324,930386858,COMPASS GROUP USA INC (DBA BON APPETIT),2400 YORKMONT RD,CHARLOTTE,NC,28217,CATERING & FOOD SERVICE,4504956
201840879349300324,930386858,SKYLINE BUILDING MAINTENANCE,17446 SW BOONES FERRY RD,LAKE OSWEGO,OR,97035,HOUSEKEEPING AND CUSTODIAL,2009468
201840879349300324,930386858,MCKINSTRY ESSENTION INC,PO Box 3895,SEATTLE,WA,98124,CONSTRUCTION & GENERAL CONTRACTING,1704538
201840879349300324,930386858,FOUNDATION FOR INTERNATIONAL EDUCATION,114 CROMWELL ROAD,LONDON,UK,INTERNATIONAL EDUCATION SERVICES,1227895
201840879349300324,930386858,BREMIK CONSTRUCTION INC,1026 SE STARK ST,PORTLAND,OR,97214,CONSTRUCTION & GENERAL CONTRACTING,526569
201800729349300230,570314365,GCA Services,PO Box 534198,Atlanta,GA,30353,Maintenance,1064348
201800729349300230,570314365,Stewart Services,352 Grove Street,Charleston,SC,29403,Contractor HVAC,522630
201800729349300230,570314365,Clausell and Associates,4260 Clausell Court STE 200,Decatur,GA,30035,Auditing Services,313116
201800729349300230,570314365,James Farber,PO Box 642,Eastover,SC,29044,Repairs,439542
201800729349300230,570314365,Perkins Management Services Co,7730 England Street STE A,Charlotte,NC,28273,Food Services,4018959
201810689349301181,470376524,SODEXO INC & AFFILIATES,4880 PAYSPHERE CIRCLE,CHICAGO,IL,60674,CAMPUS FOOD SVC,1638817
201810689349301181,470376524,AGENT BRANDING INC,440 N 8TH ST STE 110,LINCOLN,NE,68508,ADVERTISING,411354
201810689349301181,470376524,ELLUCIAN COMPANY LP,4375 FAIR LAKES CT,FAIRFAX,VA,22033,SOFTWARE SERVICES,224466
201810689349301181,470376524,ARROW STAGE LINES - OMAHA,4220 S 52ND ST,OMAHA,NE,68117,CHARTER BUS,187024
201810689349301181,470376524,THE GRAPHIC EDGE,743 US HWY 30 EAST,CARROLL,IA,51401,SOFTWARE SERVICES,169420
201810689349301256,364682140,US INTERACTIVE MEDIA,1201 ALTA LOMA RD,Los Angeles,CA,90069,Advertising,1684307
201810689349301256,364682140,Financial Aid Services Inc,PO Box 674868,Marietta,GA,30006,Professional services,370454
201810689349301256,364682140,Jenzabar Inc,PO BOX 55018,Boston,MA,02205,ERP provider,286957
201810689349301256,364682140,ADP Inc,PO BOX 842854,Boston,MA,02284,Payroll Services,190688
201810689349301256,364682140,Knowlura Inc,303 W Elliot Rd Suite 111 0,Tempe,AZ,85284,Advertising,143365
201830479349300723,430652649,PEDESTAL FOODS,15480 CLAYTON ROAD SUITE 301,BALLWIN,MO,63011,FOOD SERVICE,8684857
201830479349300723,430652649,BIRKEL ELECTRIC,652 TRADE CENTER BOULEVARD,CHESTERFIELD,MO,63005,ELECTRICAL WORK,2628702
201830479349300723,430652649,BEN F BLANTON CONSTRUCTION INC,550 TURNER BOULEVARD,ST PETERS,MO,63376,CONSTRUCTION,1547739
201830479349300723,430652649,WORKDAY,6230 STONERIDGE MALL ROAD,PLEASONTON,CA,94588,INFORMATION TECHNOLOGY SERVICES,1507754
201830479349300723,430652649,ST CHARLES GLASS & GLAZING,166 ENTERPRISE DRIVE,WENTZVILLE,MO,63385,GLASS WORK/ CONSTRUCTION,1429498
201830819349300548,135562314,Kirchoff-Consigli Construction,199 West Road Suite 100,PLEASANT VALLEY,NY,12569,Construction,17477584
201830819349300548,135562314,Chartwells Dining Service,303 Crossways Park Drive,WOODBURY,NY,11797,Food,12783575
201830819349300548,135562314,ABM JANITORIAL SERVICES NORTHEAST I,551 FIFTH AVENUE SUITE 300,NEW YORK,NY,10176,CLEANING,9432305
201830819349300548,135562314,WINFIELD SECURITY CORP,57 WEST 38TH STREET 5TH FLOOR,NEW YORK,NY,10018,SECURITY,6119806
201830819349300548,135562314,CORE BTS INC,210 WEST 193RD SUITE 240,INDIANAPOLIS,IN,46290,IT/TELCOMMUNICATIONS,2401088
201840089349300414,590624401,RODDA CONSTRUCTION INC,250 EAST HIGHLAND DRIVE,LAKELAND,FL,33813,CONSTRUCTION,6067161
201840089349300414,590624401,GUEST SERVICES INC,PO BOX 742707,ATLANTA,GA,30374,CAFETERIA MANAGEMENT,5070911
201840089349300414,590624401,OFFICE FURNITURE DEPOT,2440 US HIGHWAY 98 NORTH,LAKELAND,FL,33805,CONSTRUCTION,816788
201840089349300414,590624401,BW COMMUNICATION & ELECTRIC INC,56 SKIDMORE ROAD,WINTER HAVEN,FL,33884,CONSTRUCTION,615550
201840089349300414,590624401,DELL FINANCAL SERVICES,PO BOX 6549,CAROL STREAM,IL,60197,CONTRACTOR,590602
201800609349301550,951643992,DEIONGHS CONSTRUCTION,432 E EVERETT PL,ORANGE,CA,92867,CONSTRUCTION,1372189
201800609349301550,951643992,GAASCH CONSTRUCTION CO,1070 N BATAVIA ST 523,ORANGE,CA,92867,CONSTRUCTION,364553
201800609349301550,951643992,SEYFARTH SHAW LLP,131 S DEARBORN ST STE 2400,CHICAGO,IL,60603,LEGAL SERVICES,338840
201800609349301550,951643992,DF LANDSCAPE MAINTENANCE,PO BOX 1204,LAKE FOREST,CA,92609,LANDSCAPE MAINT,331614
201800609349301550,951643992,LITHOTECH,1739 S DOUGLAS RD STE A,ANAHEIM,CA,92806,PRINTING SERVICES,212602
201800559349300805,381359083,ROYALL AND COMPANY,1920 E PARHAM RD,HENRICO,VA,23228,STUDENT RECRIUT,668883
201800559349300805,381359083,MID MICHIGAN HEALTH,300 E WARWICK DR,ALMA,MI,48801,MEDICAL SERVICE,190468
201800559349300805,381359083,ENTERPRISE FLEET MANAGEMENT,PO BOX 800089,KANSAS CITY,MO,64180,VEHICLE FLEET,143075
201800559349300805,381359083,BKD CPA'S AND ADVISORS,200 E MAIN ST,SUITE 700,FORT WAYNE,IN,46802,AUDITING,141650
201800559349300805,381359083,MERCER,101 SOUTH HANLEY ROAD THIRD FLOOR,ST LOUIS,MO,631053406,INVEST MGT,127018
201820649349300312,460283336,A'VIANDS,NW 5704,MINNEAPOLIS,MN,554855704,FOOD SERVICE,750563
201820649349300312,460283336,ELLUCIAN,62814 COLLECTIONS CENTER DR,CHICAGO,IL,60603,IT SOFTWARE/MAINTENANCE,194029
201820649349300312,460283336,STANDING PARTNERSHIP,1610 DES PERES ROAD,ST LOUIS,MO,63131,MARKETING CONSULTING,130632
201820649349300312,460283336,RUFFALO NOEL LEVITZ,PO BOX 718,DES MOINES,IA,503030718,RECRUITMENT CONSULTING,111325
201820389349300932,720467515,ARAMARK CORPORATION,LC BOX 607,PINEVILLE,LA,71360,CAMPUS FOOD SERVICES,1120128
201820389349300932,720467515,ARAMARK,27310 NETWORK PLACE,CHICAGO,IL,606731273,CAMPUS MAINTENANCE/CUSTODIAL,1026794
201820389349300932,720467515,TUDOR INC,1412 CENTRE COURT,ALEXANDRIA,LA,71301,CONSTRUCTION CONTRACTOR,459891
201820389349300932,720467515,gold weems bruser sues & rundell,2001 macarthur drive,ALEXANDRIA,LA,71307,legal services,372918
201820389349300932,720467515,storer services,po box 6761,shreveport,LA,711366761,hvac services,248058
201800749349300505,340714687,RUFFALO CODY HOLDINGS LLC,P O BOX 718,DES MOINES,IA,50303,CONSULTING,184943
201840579349301209,390833608,Roseville Ventures LLC,4015 80th St,Kenosha,WI,531424936,Facilities Rental,404021
201840579349301209,390833608,Mayer Helminiak Architects,10521 N Port Washington Rd,Mequon,WI,53092,Architectural Design services,653312
201840579349301209,390833608,Midwest Fiber Networks,6070 N Flint Rd,Glendale,WI,532093714,Cabling installation,585430
201840579349301209,390833608,Workwave,3600 State Route 66,Neptune,NJ,07753,Facilities Rental,447000
201840579349301209,390833608,Zip Medical Supplies,2373 Cedar Park Dr,Holt,MI,48842,Facilities Rental,330451
201820579349300852,231352620,Parkhurst Dining Services,PO Box 644091,Pittsburgh,PA,152644901,Dining Services,2986809
201820579349300852,231352620,The Arthur Jackson Company,7025 West Chester Pike,Upper Darby,PA,19082,Facilities Management,586637
201820579349300852,231352620,Delran Builders Company Inc,7909 Flourtown Avenue,Wyndmoor,PA,19038,Construction,570985
201820579349300852,231352620,East Brandywine Mechanical Inc,114 Governors Circle,Downingtown,PA,19335,Electrical contractor,401811
201820579349300852,231352620,Great Atlantic Graphics Inc,2750 Morris Road,Suite D1,Lansdale,PA,19446,Printing Services,350083
201810469349300946,741400699,ARAMARK SERVICES INC,7502 FONDREN RD,HOUSTON,TX,77074,FACILITIES MAINTENANCE,3595641
201810469349300946,741400699,ELLUCIAN COMPANY LP,62814 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,INFORMATION SYSTEMS SUPPORT,2954380
201810469349300946,741400699,MP2 ENERGY LLC,PO BOX 202829,DALLAS,TX,75320,ELECTRIC UTILITIES,1345329
201810469349300946,741400699,ARAMARK EDUCATION,27310 NETWORK PLACE,CHICAGO,IL,60673,CUSTODIAL SERVICES,1048668
201810469349300946,741400699,ROYALL & COMPANY,1290 EAST PARHAM ROAD,RICHMOND,VA,23228,STUDENT RECRUITING SERVICES,980766
201820399349300947,382410852,Keypath Education LLC,220 N Smith St,201,Palatine,IL,60067,Recruitment Services,1224596
201820399349300947,382410852,Duffey Petrosky & Company,38505 Country Club Dr,Farmington Hills,MI,48331,Marketing Services,515186
201820399349300947,382410852,Kevin B Kingsbury,Campus Printing Communications,1700 University Ave,Flint,MI,48504,Printing Services,232231
201820399349300947,382410852,Target X,1000 River Road,Ste 410,Conshohocken,PA,194282439,Software Consulting Services,131872
201820399349300947,382410852,Susan R Pierce SRP Consulting LLC,300 SE 5th,Unit 5010,Boca Raton,FL,33433,Business Consulting Services,120000
201820399349301062,440545914,FRESH IDEAS FOOD SERVICE,1000 W NIFONG BLVD,COLUMBIA,MO,65203,FOOD SERVICES,1910943
201820399349301062,440545914,HI-GENE'S JANITORAL,PO BOX 12385,NORTH KANSAS CITY,MO,64116,JANITORIAL SERVICES,511047
201820399349301062,440545914,ELLUCIAN INC,62814 COLLECTIONS DRIVE,CHICAGO,IL,60693,SOFTWARE,221143
201820399349301062,440545914,COLUMBIA ARTISTS MGMT,5 COLUMBUS CIRCLE,NEW YORK,NY,10019,PERFORMING ARTS,307500
201820399349301062,440545914,LIPPERT MECHANICAL SERV,1600 N TOPPING,KANSAS CITY,MO,64120,HVAC/MECHANICAL,226897
201840589349300704,980391928,NONE,N/A
201820269349300207,560554199,DDC CONTRUCTION COMPANY LLC,175 DAVIDSON HWY,CONCORD,NC,28027,STUDENT HOUSING CONSTRUCTION,6360831
201820269349300207,560554199,PIONEER COLLEGE CATERERS INC,303 GLENROSE AVENUE,NASHVILLE,TN,37210,FOOD SERVICE,2223236
201820269349300207,560554199,ARAMARK CORPORATION,24818 NETWORK PLACE,CHICAGO,IL,60673,HOUSEKEEPING CONTRACTOR,535900
201820269349300207,560554199,B&M CONTRACTORS INC,790 PITTS CHAPEL RD,ELIZABETH CITY,NC,27909,CONTRACTOR,394137
201820269349300207,560554199,NEW REACH MEDIA,16607 BLANCO ROAD SUITE 12202,SAN ANTONIO,TX,78232,ADMISSIONS MARKETING VENDOR,379729
201830449349300318,480543736,SCHNEIDER ELECTRIC,PO BOX 841868,DALLAS,TX,752841868,HEATING/COOLING,4218403
201830449349300318,480543736,CALLABRESI HEATING & COOLING INC,1447 N MAIN,MCPHERSON,KS,67460,A/C & HEATING,168586
201830449349300318,480543736,TIM CHEATHAM CONSTRUCTION LLC,404 N WALNUT,MCPHERSON,KS,67460,CONSTRUCTION,118338
201800539349300635,751081109,TRANSET CO,400 AMERICAN LEGION BLVD,LONGVIEW,TX,75606,CONSTRUCTION MGMT,204970
201800539349300635,751081109,IELTS INC,825 COLORADO BLVD STE 221,LOS ANGELES,CA,90041,ENGLISH LANGUAGE TES,102003
201800539349300635,751081109,BKD LLP,200 E MAIN STREET STE 700,FORT WAYNE,IN,468021900,ACCOUNTING SERVICES,101642
201702799349300445,741180151,NORTEX MODULAR LEASING & CONSTRUCTION CO,555 JUBILEE LN,LEWISVILLE,TX,75056,CONSTRUCTION,2434478
201702799349300445,741180151,HELIX EDUCATION INC,175 S WEST TEMPLE SUITE 700,SALT LAKE CITY,UT,84101,CONSULTING SERVICES - ADULT DEGREE PROGR,2176317
201702799349300445,741180151,ALA CARTE MENU SERVICES,260 PEACHTREE STREET NW SUITE 1500,ATLANTA,GA,30303,FOOD SERVICES,782613
201702799349300445,741180151,JE DUNN CONSTRUCTION COMPANY,901 S MOPAC EXPWY BLDG II SUITE 37,AUSTIN,TX,78746,CONSTRUCTION,569196
201702799349300445,741180151,SODEXO INC AND FACILITIES,PO BOX 536922,ATLANTA,GA,30353,FACILITIES MANAGEMENT,541694
201703129349301625,362167792,The Pursuant Group,PO Box 203421,Dallas,TX,75320,Consultant Fdraising,2087974
201703129349301625,362167792,The C2 Group,560 7th St NW,Grand Rapids,MI,49504,Website development,919431
201703129349301625,362167792,Oracle America,12120 Collection Dr,Chicago,IL,60693,Software Support,777452
201703129349301625,362167792,Berglund Construction,8410 S Chicago Ave,Chicago,IL,60617,Building Construct,2701105
201703129349301625,362167792,Shive Hattery,440 N Wells,Chicago,IL,60654,Construct Design,1090452
201840319349301599,650216638,CAMPUS MANAGEMENT,5201 CONGRESS AVE,SUITE 220A,BOCA RATON,FL,33487,STUDENT DATABAS,2242334
201840319349301599,650216638,G4S SECURE SOLUTIONS INC,DBS THE WACKENHUT CORP,PO BOX 277469,ATLANTA,GA,303847469,SECURITY,2230045
201840319349301599,650216638,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675,TECHNOLOGY,1724185
201840319349301599,650216638,SODEXO INC & AFFILIATES,PO BOX 360170,PITTSBURGH,PA,15251,FOOD SERVICES,1722185
201840319349301599,650216638,SAXON BUSINESS,PO BOX 865110,ORLANDO,FL,32886,OFFICE EQUIP,1597138
201800539349300315,841029228,JENZABAR,PO BOX 55018,BOSTON,MA,02205,SOFTWARE SUPPORT,949313
201800539349300315,841029228,SHAMBHALA MOUNTAIN CENTER,151 SHAMBHALA WAY,RED FEATHER LAKES,CO,80545,STUDENT RETREAT FACILITY,264983
201800539349300315,841029228,INTERPLICITY LLC,2334 BANCROFT AVE,LOS ANGELES,CA,90039,PROGRAMMING,140846
201800539349300315,841029228,WHERE THERE BE DRAGONS,3200 CARBON PL SUITE 2150,BOULDER,CO,80301,STUDY ABROAD PROGRAM ADMINISTRATOR,130875
201800539349300315,841029228,LEAPNOW INC,11640 STATE HIGHWAY 128,CALISTOGA,CA,94515,STUDY ABROAD PROGRAM ADMINISTRATOR,105700
201800539349300510,420686467,RUSSELL CONSTRUCTION CO INC,4600 E 53RD ST,DAVENPORT,IA,52807,CONSTRUCTION,5639469
201800539349300510,420686467,OLMSTEAD CONSTRUCTION INC,651 58TH AVE CT SW,CEDAR RAPIDS,IA,52404,CONSTRUCTION,2829916
201800539349300510,420686467,SODEXO INC,9801 WASHINGTON BLVD,GAITHERSBURG,MD,20878,FOOD SERVICE,2535714
201800539349300510,420686467,DEWBERRY ARCHITECTS INC,8401 ARLINGTON BLVD,FAIRFAX,VA,22031,CONSTRUCTION,631986
201800539349300510,420686467,CEDAR GRAPHICS INC,311 PARSONS DR,HIAWATHA,IA,52233,PRINTING SERVICE,326929
201800599349300810,410747165,Pioneer College Caterers,12351 W 96th Terrace Suite 204,Lenexa,KS,66215,Food Service,883971
201800599349300810,410747165,Securitas Security Services USA Inc,5000 OLSON MEMORIAL HWY STE 200,MINNEAPOLIS,MN,55422,SECURITY SERVICES,133699
201800599349300810,410747165,Streamworks,3640 Pheasant Ridge Dr NE,Minneapolis,MN,55449,Mail Processing,121739
201810229349300106,480543766,HELIX INC,175 SOUTH WEST TEMPLE STE 700,SALT LAKE CITY,UT,84101,ENROLLMENT/MARKETING,2706629
201810229349300106,480543766,STORMONT VAIL HEATH,1500 SW 10TH STREET,TOPEKA,KS,66604,ENROLLMENT & MARKET,2209243
201810229349300106,480543766,SODEXO INC AFFILIATES,4880 PAYSPHERE CIRCLE,CHICAGO,IL,60674,FOOD SERVICES,1523379
201810229349300106,480543766,LATHROP GAGE,2345 GRAND BLVD,KANSAS CITY,MO,64108,LEGAL,113626
201810229349300106,480543766,CREDO LLC,940 GOLF HOUSE ROAD W 200,WHITSETT,NC,27377,ENROLLMENT/MARKETING,132521
201830329349301763,830434307,A'VIANDS LLC,PO BOX 743357,ATLANTA,GA,30374,STUDENT FOOD SERVICE,337090
201830329349301763,830434307,CHRISTIAN BROTHERS SERVICES,PO BOX 75095,CHICAGO,IL,60675,EMPLOYEE HEALTH INSURANCE,284647
201830329349301763,830434307,M N BALDWIN COMPANY,304 MAIN ST 6,LANDER,WY,82520,BUILDING RENTAL,248623
201810599349300711,141338309,Thomson Reuters,610 Opperman Drive,Eagan,MN,55123,Publishing services,355106
201810599349300711,141338309,Janitronics,1988 Central Ave,Albany,NY,12212,Custodial services,327217
201810599349300711,141338309,University Heights Association,130 New Scotland Ave,Albany,NY,122083475,Security,325555
201810599349300711,141338309,Ellucian,62814 Collections Ctr Dr,Chicago,IL,60693,Information Technology,204142
201810599349300711,141338309,Chartwellscompass Group USA,PO Box 417632,Boston,MA,022417632,Food Services,141058
201820109349300902,131916574,CHARTWELLS DINING SERVICES,PO BOX 417632,BOSTON,MA,02241,DINING SERVICES,881060
201820109349300902,131916574,RE KELLEY INC,33 MAIN STREET,BOWMANSVILLE,NY,14026,CONCRETE WORK,287952
201820109349300902,131916574,ELLIANCE INC,600 RIVER AVENUE 201,PITTSBURGH,PA,15212,MARKETING SERVICES,268834
201820109349300902,131916574,SENECA SECURITY SERVICE,4922 ROUTE 89,ROMULUS,NY,14541,SECURITY SERVICES,237618
201820109349300902,131916574,BOND SCHOENECK AND KING PLLC,ONE LINCOLN CENTER,SYRACUSE,NY,13202,LEGAL SERVICES,210895
201820339349301087,510107088,MARVIN & PALMER ASSOCIATES,1201 NORTH MARKET STREET SUITE 230,WILMINGTON,DE,19801,FINANCIAL SERVICES,408157
201820339349301087,510107088,SAUL EWING,1500 MARKET STREET 38TH FLOOR,PHILADELPHIA,PA,19102,LEGAL SERVICES,148589
201820339349301087,510107088,JOSEPH PURZYCKI,PO BOX 4654,WILMINGTON,DE,19807,MANAGEMENT CONSULTING SERVICES,124400
201820339349301087,510107088,DEAFINITIONS & INTERPRETING,1148 PULASKI HIGHWAY,BEAR,DE,19701,ADA SERVICES,122222
201820339349301087,510107088,GUNNIP & COMPANY,2751 CENTERVILLE ROAD,WILMINGTON,DE,19808,ACCOUNTING,111055
201840319349301149,231352698,CHARTWELLS COMPASS GROUP,PO BOX 91337,CHICAGO,IL,606931337,FOOD SERVICES,5656390
201840319349301149,231352698,KINSLEY CONSTRUCTION,2700 WATER ST PO BOX 2886,YORK,PA,174052886,GENERAL CONTRACTOR,6460448
201840319349301149,231352698,RUFFALO NOEL LEVITZ,PO BOX 718,DES MOINES,IA,503030718,RECRUIT FULFILLMENT,761208
201840319349301149,231352698,LSC DESIGN,320 NORTH GEORGE ST 100,YORK,PA,17403,DESIGN,227613
201840319349301149,231352698,ALLIED UNIVERSAL,PO BOX 828854,PHILADELPHIA,PA,191828854,SECURITY,181667
201830099349301508,620485733,AMERICAN CONSTRUCTORS INC,PO BOX 120129,NASHVILLE,TN,372120129,CONSTRUCTION,13442837
201830099349301508,620485733,SOLOMON BUILDERS INC,4539 TROUSDALE DR,NASHVILLE,TN,372044513,CONSTRUCTION,11258213
201830099349301508,620485733,SODEXO INC AND AFFILIATES,1 UNIVERSITY PARK DR,NASHVILLE,TN,372043956,FOOD SERVICE,6570958
201830099349301508,620485733,US BANK,PO BOX 70870,SAINT PAUL,MN,551700001,LOCKBOX SERVICES - CM 9705,3249521
201830099349301508,620485733,CASE RESTORATION CO,PO BOX 171053,NASHVILLE,TN,37217,COMMERCIAL RESTORATION,2580789
201840749349300749,530196583,DELTAK EDU LLC,1415 WEST 22ND ST,SUITE 400,OAK BROOK,IL,60523,ONLINE COURSE MGMT,2611718
201840749349300749,530196583,PATNER CONSTRUCTION INC,2860 STUART DRIVE,FALLS CHURCH,VA,22042,CONSTRUCTION,1337682
201840749349300749,530196583,RICOH AMERICAS CORPORATION,5 DEDRICK PLACE,WEST CALDWELL,NJ,07006,MANAGEMENT SERVICES,910807
201840749349300749,530196583,MERLINO CONSTRUCTION GROUP LLC,318 7TH STREET NE,WASHINGTON,DC,20002,CONSTRUCTION SERVICES,831059
201840749349300749,530196583,MARK G ANDERSON CONSULTANTS,730 11TH STREET NW 4TH FLOOR,WASHINGTON,DC,20001,CONSTRUCTION MGMT,765226
201830369349300638,480554341,CROSSLAND CONSTRUCTION,833 S EAST AVE,COLUMBUS,KS,66725,CONSTRUCTION,2828400
201830469349301473,590668483,Thompson Hospitality Services,505 Huntmar Park Drive,Suite 300,Herndon,VA,20170,Cafeteria foodservice,2957646
201830469349301473,590668483,Allied Universal Security Services,6000 W Hillsboro Boulevard,Deerfield Beach,FL,33441,Security,856264
201830469349301473,590668483,D Stephenson Construction,6241 N Dixie Highway,Ft Lauderdale,FL,33334,Construction,2097523
201830469349301473,590668483,Sodexo America,9801 Washington Blvd,Gaithersburg,MD,20878,Custodial and landscaping,1651057
201830469349301473,590668483,Florida Power & Light,General Mail Facility,Miami,FL,33188,Electricity,906439
201840269349300004,550357021,US FOOD SERVICE,PO BOX 643790,PITTSBURGH,PA,15264,MEAL SERVICES/FOOD EXPENSES,716495
201840269349300004,550357021,MARCH-WESTON COMPANY,360 FRONTIER STREET,MORGANTOWN,WV,26505,CONSTRUCTION SERVICES,485994
201840269349300004,550357021,CASTO TECHNICAL SERVICES,PO BOX 627,CHARLESTON,WV,25322,CONSTRUCTION SERVICES,411329
201840269349300004,550357021,CAPITAL EDUCATION,200 SOUTH WACKER DRIVE,CHICAGO,IL,60606,ONLINE PROGRAM ADMINISTRATION,366600
201840269349300004,550357021,MASTER SERVICE,1945 HARRISON AVENUE,ELKINS,WV,26241,CONSTRUCTION SERVICES,324615
201830599349301618,620544854,ticua benefit consortium,1031 17th avenue south,nashville,TN,37212,insurance,608891
201830599349301618,620544854,capital construction,720 chaney cove,collierville,TN,38107,construction,443769
201830599349301618,620544854,servicemaster by stratos,66 north main,memphis,TN,38103,custodial services,211863
201830599349301618,620544854,sunstar of memphis,530 oak court dr,memphis,TN,38117,insurance,211698
201830599349301618,620544854,little bird innovation,3618 walker ave,memphis,TN,38111,charge consultant,181021
201840749349301139,840402707,ACSYS INTERACTIVE DBA PRIMACY,1577 NEW BRITIAN AVE,FARMINGTON,CT,06032,WEBSITE DESIGN,3358363
201840749349301139,840402707,BON APPETIT,PO BOX 417632,BOSTON,MA,022417632,STUDENT CATERING,3089065
201840749349301139,840402707,DELTAK EDU INC,1415 W 22ND ST STE 400,OAK BROOK,IL,60523,CONTRACT SHARING,1912303
201840749349301139,840402707,RICOH,PO BO 650073,DALLAS,TX,75266,CONTRACT SERVICES,1135225
201840749349301139,840402707,Royall Company,1920 E Parham Rd,RICHMOND,VA,55484,Student Marketing,1048515
201841359349304194,231352665,Parkhurst Dining Services,PO Box 644091,Pittsburgh,PA,15264,FOOD SERVICE PROVIDER,3630169
201841359349304194,231352665,Wiggin & Dana LLP,PO Box 1832,New Haven,CT,065081832,Legal Services,530173
201841359349304194,231352665,Farmer Boy AG,50 West Stoever Avenue,Myerstown,PA,17067,Construction Services,462403
201841359349304194,231352665,Ballard Spahr LLP,1735 Market Street 51st Floor,Philadelphia,PA,191037599,Legal Services,309974
201841359349304194,231352665,RuffaloCODY LLC,PO Box 718,Des Moines,IA,503030718,Enrollment Management Services,220955
