object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201810789349300111,440545813,CAFETERIA INCOME,722210,2244954,2244954
201810789349300111,440545813,BOOKSTORE INCOME,611710,96228,96228
201810789349300111,440545813,ATHLETIC INCOME,900099,85781,85781
201800759349300330,042111203,Energy incentives/grants,900099,572556,572556,0,0
201800759349300330,042111203,Workers Comp incentives/rebates,900099,125726,125726,0,0
201810689349300306,231352613,athletic events,900099,210000,210000
201810689349300306,231352613,STUDENT CHARGE REV.,900099,116000,116000
201810689349300306,231352613,Cell Tower Rent,900099,76000,76000
201820449349300432,041591060,ADMIN. SERVICE FEE,900099,150000,150000
201820449349300432,041591060,AUXILIARY ENTERPRISES,900099,52093,52093
201820449349300432,041591060,INTEREST INCOME ON STUDENT LOANS,900099,47710,47710
201800719349300735,370661211,OTHER INCOME,900099,556100,556100
201800719349300735,370661211,OTHER INVESTMENT INCOME,900099,352087,352087
201800719349300240,231413680,FOUNDATION MANAGEMENT FEE,900099,255000,255000
201800719349300240,231413680,HAFTER FEES,900099,186639,186639
201800719349300240,231413680,BOOKSTORE COMMISSION,900099,30233,30233
201840879349300729,160743126,Other Revenue,611710,2651130,2651130,0,0
201800649349300620,956002998,RENTAL REVENUE,900099,15289,15289
201830889349300028,756001300,FOOD SERVICE INVESTMENT,611710,91969,91969
201830889349300028,756001300,BOOKSTORE INVESTMENT,611710,50000,50000
201830889349300028,756001300,STUDENT INSURANCE ADMIN FEES,611710,14339,14339
201840449349300719,381627600,Contract Income,611310,1668934,1668934,0,0
201840449349300719,381627600,Change in Value split Interest Agreements,525920,443456,443456,0,0
201840449349300719,381627600,Departmental Income,611710,3584364,3584364,0,0
201840879349300524,430655867,MISCELLANEOUS,900099,71501,71501
201810669349300021,480777079,PARTNERSHIP INCOME,900099,214986,214986
201810669349300021,480777079,CATERING SERVICES UBI,722320,100870,100870
201810669349300021,480777079,CONFERENCE UBI,541900,33306,33306
201800969349300345,930386972,Other Income,900099,354752,354752
201800969349300345,930386972,Parking UBI,900099,29739,29739
201820729349301067,452543410,Rental Income,532000,110000,110000
201840449349301109,941585735,REIMBURSED ATTY. FEES,611710,186112,186112
201840449349301109,941585735,SEOG/FWSP/PERKINS,611710,30472,30472
201840449349301109,941585735,BOOKSTORE COMMISSION,611710,21539,21539
201811029349300016,237225104,Miscellaneous income,900099,8344,8344
201811029349300016,237225104,Other Special Events,900099,15312,15312
201811029349300016,237225104,Publication,511190,7330,7330
201800649349301010,131740445,INVESTMENT AMORTIZATION,900099,305085,305085
201800649349301010,131740445,REBATE INCOME,900099,178367,178367
201800649349301010,131740445,OTHER AUX REVENUE,900099,106594,106594
201840509349300134,420698196,Athletic Camps,713940,57872,57872,0,0
201840509349300134,420698196,Washer and Dryers,812310,10359,10359,0,0
201840509349300134,420698196,Other Revenue,900099,34002,34002,0,0
201810249349300111,010263385,OTHER FEES AND CHARGES,611600,134964,134964
201810249349300111,010263385,YEARBOOK,511190,15660,15660
201810249349300111,010263385,BOOKSTORE,451211,6674,6674
201830729349300218,526056979,MISCELLANEOUS REVENUES,900099,267,267
201801029349300045,440567385,GAIN ON FUNDS HELD IN TRUST,900099,160693,160693
201801029349300020,620502739,OTHER,611710,-64888,-64888
201811009349301021,742016083,MISCELLANEOUS INCOME,900099,87494,87494
201811009349301021,742016083,Guild Income,900099,16031,16031
201811009349301021,742016083,Copy Service & ID Badges Revenue,900099,333,333
201820819349301002,161554414,Miscellaneous Revenue,611710,55129,55129,0,0
201801029349300930,750800689,MISCELLANEOUS REVENUE,900099,2375946,2375946
201820979349300602,381367080,OTHER REVENUE,900099,514080,67084,446996
201820979349300602,381367080,CONTRACT SERVICES,900099,48000,48000
201810819349300116,272793072,MISC REVENUE,611710,9427,9427
201800969349300110,160759798,Student Activities Revenue,900099,165684,165684,0,0
201800969349300110,160759798,Bookstore/Food Commission,900099,134366,134366,0,0
201800969349300110,160759798,Overhead Recoveries,900099,34168,34168,0,0
201800969349300105,240839402,LEASE TERMINATION,611710,-551976,-551976
201820649349301162,941339635,Bookstore,451211,17843,17843
201820649349301162,941339635,Sporting Event,711210,1185,1185
201810579349301301,350868074,ADVERTISING,3144,3144
201810579349301301,350868074,WEDDING SERVICES,34992,34992
201810789349300901,540646523,MISCELLANEOUS,611600,169956,169956
201810789349300901,540646523,VENDING/LAUNDRY INCOME,611600,6899,6899
201810789349300901,540646523,SHUTTLE FEES,611600,5170,5170
201840739349300304,030179419,MISCELLANOUS,45025,45025
201840609349300009,521010577,MISCELLANEOUS,900099,22582,22582
201831029349301213,132590811,MISCELLANEOUS INCOME,611519,6518,6518
201810089349300091,362177133,CONFERENCE REVENUE,611710,343247,343247
201810089349300091,362177133,HEALTH CENTER REVENUE,621400,224307,224307
201810089349300091,362177133,ATHLETIC CENTER REVENUE,713940,132902,132902
201800509349300635,461549605,OTHER INCOME,52,52
201820549349300637,390477970,OTHER INCOME,900099,1603439,1603439
201810519349300881,730739626,Insurance Recovery,900099,1652292,1652292
201810519349300881,730739626,Miscellaneous Income,611600,683341,597021,86320
201820529349300207,592961536,GAIN ON INTEREST RATE SWAP,900099,212502,212502
201820529349300207,592961536,SUMMER FOR SUCCESS FEES,900099,142649,142649
201820529349300207,592961536,OTHER REVENUE,900099,16372,16372
201820529349301602,460434429,MISCELLANEOU,561499,320,320
201840819349300544,381945965,OTHER INCOME,900099,93461,93461
201810609349301121,581438873,OTHER SOURCES,900099,2706586,2706586
201830649349300718,520591694,Parking Fines/Fees,900099,167826,167826
201830649349300718,520591694,Golf Course,713910,74963,74963
201830649349300718,520591694,Theater,711110,6917,6917
201840879349300324,930386858,OTHER MISCellanous REVENUE,900099,1510084,1510084
201840879349300324,930386858,ACADEMIC & LAW PROGRAM RELATED,900099,899087,899087
201840879349300324,930386858,HEALTH/COUNSELING CLINIC,900099,179029,179029
201800729349300230,570314365,Miscellaneous,900099,801780,801780
201800729349300230,570314365,Off Campus Printing,561439,25670,25670
201800729349300415,410854766,Food Service,445200,26851,26851
201800729349300415,410854766,Registration Income,900099,9095,9095
201800729349300415,410854766,MISCELLANEOUS FEES,900099,521,521
201810689349301181,470376524,MISCELLANEOUS REVENUE,900099,622953,622953
201810689349301181,470376524,ATHLETIC FACILITY RENTAL,713940,33703,33703
201810689349301181,470376524,DAY PASSES,713940,540,540
201830479349300723,430652649,OTHER REVENUE,900099,169812,169812
201820959349300342,480623882,FOOD SERVICE INCOME,611710,48786,48786
201820959349300342,480623882,MISCELLANEOUS INCOME,900099,50220,50220
201830819349300548,135562314,NON-PROGRAM REVENUE,900099,3332809,0,0,3332809
201830819349300548,135562314,ATHLETIC MEMBERSHIP,900099,524576,0,0,524576
201830819349300548,135562314,FUNDS HELD BY TRUSTEES,900099,1905,0,0,1905
201800729349301360,141499946,REIMBURSEMENTS,900099,10073,10073
201800729349301360,141499946,VENDING COMMISSION/FEE,900099,8393,8393
201800729349301360,141499946,LAUNDRY INCOME,900099,5730,5730
201840089349300414,590624401,OTHER PROGRAM REVENUE,900099,1911312,1911312
201840089349300414,590624401,STUDENT INSURANCE PREMIUMS,524292,300004,300004
201840089349300414,590624401,LESSONS/MEMBERSHIPS,900099,51510,51510
201800609349301550,951643992,PERFORMANCE GRANTS&OUTSIDE SCHOLARSHIPS,900099,4138514,4138514
201800609349301550,951643992,PARKING FEES & METERS,812930,2616220,2616220
201800609349301550,951643992,VENDING INCOME,900099,154570,154570
201800559349300805,381359083,PE CENTER USER FEE,713940,143950,143950
201820389349300932,720467515,AUXILIARY ENTERPRISES,611710,2425111,2425111
201820389349300932,720467515,EQUITY REVENUE IN LLC,611710,262994,262994
201820389349300932,720467515,RENT - WELL. CTR.(NET),611710,92982,92982
201820389349300972,753128625,Other
201840579349301209,390833608,Service Charges,611310,9020,0,0,9020
201840579349301209,390833608,Miscellaneous Revenue,611310,128602,0,0,128602
201820579349300852,231352620,Food/Vend/Bkstore Commissions,611310,165000,0,0,165000
201820579349300852,231352620,"Comm, Fees, & Indirect Grant Rev",611310,540000,0,0,540000
201820579349300852,231352620,Fingerprinting,611310,6000,0,6000,0
201810469349300946,741400699,ATHLETICS,611600,1264546,1264546
201810469349300946,741400699,FITNESS CENTER,611600,1038868,1038868
201810469349300946,741400699,OTHER,611600,714710,714710
201820399349301062,440545914,OTHER REVENUE,900099,4,4
201840589349300704,980391928,OTHER,525990,9294702,9294702
201840589349300704,980391928,ORDINARY INCOME OF EQUITY CORPS,900003,5469255,5469255
201840589349300704,980391928,INVESTEES,900003,2286767,2286767
201830169349301318,541370198,MISCELLANEOUS INCOME,3511,3511
201820269349300207,560554199,DUES,713940,1229,1229
201830189349300828,381359570,AUXILIARY ACTIVITIES,1413432,1413432
201830189349300828,381359570,OTHER AUXILIARY AND COMMUNITY,348310,348310
201830189349300828,381359570,GAIN ON SALE OF FIXED ASSETS,-4500,-4500
201830449349300318,480543736,OTHER INCOME,611710,619412,619412
201702799349300445,741180151,MISCELLANEOUS INCOME,611710,87168,87168
201840319349301599,650216638,MISCELLANEOUS INCOME,611600,248247,248247
201840319349301599,650216638,EXCHANGE RATE DIFFERENCE,451211,3938,3938
201840319349301599,650216638,ATM INCOME,522100,1156,1156
201800539349300315,841029228,OTHER REVENUE,900099,93530,93530
201800539349300315,841029228,UBI FROM K-1S,900099,-8882,-8882
201800539349300510,420686467,PARTNERSHIP INCOME (LOSS),900099,6970,6970
201800599349300810,410747165,Other Income,900099,313428,313428
201800599349300810,410747165,Finance Charges & Cost recoveries,900099,65283,65283
201800599349300810,410747165,Conventions,900099,28602,28602
201810229349300106,480543766,All Other Misc Revenue,900099,4899,4899
201830329349301763,830434307,OTHER REVENUE,900099,281322,281322
201830329349301763,830434307,EATERY,722210,251493,251493
201830329349301763,830434307,CATERING,722320,114396,114396
201840319349301149,231352698,LAUNDRY AND MISC VENDING,812300,387426,387426
201840319349301149,231352698,PARKING REVENUE,812930,285210,285210
201840319349301149,231352698,"CENTERS FOR EXCELLENCE, ENTREPRENEURIAL STUDIES",611710,64558,64558
201840749349300749,530196583,Non Academic Registration Fees,900099,18631,18631,0,0
201840749349300749,530196583,Interest Income - Students,900099,535320,535320,0,0
201830369349300638,480554341,FARM INCOME,111998,22836,22836
201840269349300004,550357021,OTHER INCOME,900099,295197,295197
201830599349301618,620544854,Student Housing,531110,1017011,1017011
201830599349301618,620544854,Other Income,611710,124515,124515
201840749349301139,840402707,OTHER MISCELLANEOUS REVENUE,225209,225209
201820749349301307,630829631,OTHER INCOME,611710,7813,7813
201841359349304194,231352665,Dining Services INCOME,722210,6890730,6890730
201841359349304194,231352665,Residence Halls,611310,5934134,5934134
201841359349304194,231352665,PRODUCTION UNITS FARM INCOME,900099,440478,440478
201811229349301801,221815636,Other Operating Revenues,611210,275975,275975
201841359349301964,753061667,MISCELLANEOUS,900099,73078,73078
201841359349301969,454135256,MISCELLANEOUS REVENUE,900099,159762,159762
201841359349301839,620528217,OTHER INCOME,611710,85120,85120
201841359349301739,610444780,Food Service,611710,569493,0,0,569493
201841359349301739,610444780,Fees,611710,64731,64731,0,0
201841359349301739,610444780,Parking,611710,30982,0,0,30982
201841069349300519,231352654,ADMIN AND OTHER REVENUES,541800,4707111,22600,4684511
201801319349302850,141338580,INTERCOLLEGIATE ATHLETICS,900099,3520220,3520220
201801319349302850,141338580,ATHLETIC SPONSORSHIP AGREEMENT,900099,8276,8276
201801319349302825,060646959,OTHER REVENUE,531390,8428210,8428210
201801299349302025,221494434,PUBLIC USE FITNESS CENTER,13825,13825
201821349349301617,060646829,VENDOR REBATES & ALLOWANCES,900099,432815,432815
201821349349301617,060646829,FITNESS CENTER REVENUE,713940,92561,92561
201821349349301617,060646829,ARTS CENTER REVENUE,711190,63293,63293
201821349349301587,591023117,Community cultural affairs,900099,464193,464193
201821349349301587,591023117,Contract revenue,900099,200000,200000
201821349349301587,591023117,Other Income,900099,266427,266427
201821349349301912,251775321,MANAGEMENT SERVICES,300035,300035
201821349349301912,251775321,OTHER MISCELLANEOUS INCOME,65375,65375
201821349349301912,251775321,FWS WAGE REIMBURSEMENT,21413,21413
201801319349300635,111635105,VENDOR COMMISSIONS AND OTHER,721000,160125,160125
201801319349300635,111635105,ADVERTISING INCOME,541800,830,830
201801319349300635,111635105,MISCELLANEOUS INCOME,900099,4675,4675
201821349349301942,042103552,MISCELLANEOUS,611710,220886,220886,0,0
201801169349301015,931022351,OTHER INCOME,900099,84708,84708
201801229349301250,454475679,OTHER INCOME,900099,7927,7927
201831239349301118,160743996,OTHER SOURCES,900099,1329398,1329398
201831239349301118,160743996,CHEERLEADER CAMP,611620,2242,2242
201831069349301078,160743150,OTHER AUXILIARY ACTVITIES,611710,611479,201162,410317
201831069349301078,160743150,PASSED THROUGH PARTNERSHIPS,900003,31,31
201801319349303570,381624684,Other income,538042,538042
201811179349301206,042104230,MISCELLANEOUS INCOME,900099,94629,94629
201831069349300808,741161940,SPONSORSHIP UBIT REVENUE,900099,5530,5530
201831069349300243,420680351,Campus Group,541900,2069828,1936446,133382
201831069349300243,420680351,Student Center Income,561439,4116,4116
201831069349300433,560529940,TUNKU ABDUL RAHMAN COLLEGE,900099,206407,206407
201831069349300433,560529940,OTHER REVENUE,900099,2402722,2175611,227111
201831069349300433,560529940,PHARMACY ANALYTICAL LAB,541380,146534,146534
201831069349300328,590737882,MISC INCOME,611710,24079,24079
201801069349300430,720408915,MISCELLANEOUS INCOME,900099,33330,33330
201811209349300846,020309681,OTHER INCOME,900099,76788,76788
201841219349300424,650683159,Miscellaneus Income,900099,73935,73935
201841229349300409,432003552,OTHER INCOME,900099,8197,8197
201811109349300311,390808497,CONFERENCES,721000,55512,55512
201800729349301370,593506589,Cash Back Revenue,1434,1434
201831149349300503,314421101,DORMITORY,900099,301106,301106
201831149349300503,314421101,DINING HALL,900099,90903,90903
201831149349300503,314421101,MISCELLANEOUS,900099,33884,33884
201841359349301119,132513162,HOUSING FEES,611710,4052948,4052948
201841359349301119,132513162,OTHER REVENUE,611710,121196,121196
201841359349307734,462847593,OTHER INCOME,900099,1041,1041
201811209349301566,160743140,RIT Inn and Conference Center,721110,3590257,0,3590257,0
201811209349301566,160743140,Bookstore Commissions,451211,971660,0,0,971660
201811209349301566,160743140,Parking,812930,1318591,1318591,0,0
201821179349301357,953909672,PERFORMING ARTS CENTER,711130,380785,380785
201821179349301357,953909672,REFUNDS AND REBATES,900099,124813,124813
201821179349301357,953909672,FEES & FINES,900099,7579,7579
201821229349301507,150532276,OTHER REVENUE,611600,194391,194391
201831219349301868,951644593,parking fees,812930,115668,115668
201831219349301868,951644593,Advertising,541800,60698,60698
201831219349301868,951644593,MISCELLANEOUS,900099,60178,60178
201801299349301020,381870664,CONTRACTED SERVICES,900099,7351681,7351681
201801299349301020,381870664,MISCELLANEOUS SERVICES,900099,498497,498497
201831239349301168,440617326,FOOD SERVICE INCOME,611710,1024128,1024128
201831239349301168,440617326,BOOK RENTAL INCOME,611710,1298897,1298897
201831239349301168,440617326,All Other Misc Revenue,900099,502090,502090
201811209349300716,221500645,NCAA/CONFERENCE DISTRIBUTIONS,900099,3259000,3259000
201811209349300716,221500645,ATHLETICS TICKET SALES,900099,1935000,1935000
201811209349300716,221500645,PARKING,812930,1577000,1577000
201801239349301820,464464959,BOOSTER DIGITAL SPONSO,711210,33416,33416
201801239349301820,464464959,TOURNAMENT CONTRACTS,711210,15891,15891
201801239349301820,464464959,NJCAA SEMINAR,611430,13640,13640
201841229349300149,580593438,REALIZED AND UNREALIZED GAIN,5125567,5125567
201841229349300149,580593438,FITNESS CENTER,713940,66071,66071
201841229349300149,580593438,MANAGEMENT OF HPH,900099,9990,9990
201830319349300923,131628149,Academic Conferences,900099,242011,242011,0,0
201830319349300923,131628149,Other auxiliary,900099,290337,290337,0,0
201830319349300923,131628149,Other fees & penalties,900099,529241,529241,0,0
201821239349301442,261221063,MISCELLANEOUS,611110,35545,35545
201821229349301647,061519057,Other Income,611310,883754,883754,0,0
201801299349301840,010212542,Sports and recreation,713940,168481,168481
201821039349300542,951684793,Miscellaneous Income,611310,1763556,1763556,0,0
201821039349301102,750827465,BRITE ADMINISTRATION MAINTENANCE FEE,611710,1009908,0,0,1009908
201821039349301102,750827465,ANNUITY INCOME,611710,1232651,0,0,1232651
201821039349301102,750827465,ALUMNI EVENTS,611710,243268,243268
201811179349301261,112157078,Other Revenue,900099,9480,9480
201811209349300001,362387148,Misc. Athletic Income,900099,608260,608260
201841359349311274,750995027,Other Income,900099,91467,91467
201841359349308734,550713410,MISCELLANEOUS INCOME,611710,45574,45574
201811029349300506,520591661,DIGITAL PRINTING,900099,201608,201608
201811029349300506,520591661,TICKET AND EVENT INCOME,900099,37479,37479
201811029349300506,520591661,DEPOSIT FORFEITURE,900099,6150,6150
201811039349300146,430662529,TENNIS CENTER INCOME,713990,22710,22710
201811039349300146,430662529,ATHLETIC & CHESS CAMP ENTRY FEES,900099,174026,174026
201811039349300146,430662529,SGA LAB FEE,900099,118000,118000
201821079349300122,560529999,SUMMER CONFERENCES,611710,2139945,2139945,0,0
201821079349300512,620465076,Cafeteria,722210,4833931,4833931
201821079349300512,620465076,Curb Events Center,711300,1013034,701851,311183
201821079349300512,620465076,Ocean Way Music Studio,711300,549611,549611
201841179349300904,350868152,Fees and Fines,900099,69757,69757
201841179349300904,350868152,Service Department,900099,24532,24532
201841179349300904,350868152,Athletic event revenue,900099,14270,14270
201811239349301601,050259080,bookstore,900099,143885,143885
201811239349301601,050259080,vendor rebate,900099,70607,70607
201811239349301601,050259080,United Educators Subscriber Acct,900099,16822,16822
201841039349300144,560547498,DISTRIBUTION FROM FUNDS HELD IN T,611710,105063,105063
201800819349300410,362169145,FOOD SERVICE,722320,192032,92437,99595
201800819349300410,362169145,OUTSIDE CONFERENCE & FACILITIES RENTALS,561000,188785,108569,80216
201800819349300410,362169145,OUTSIDE PRINTING,900099,2898,2898
201811069349300106,160743040,Summer Camps,900099,318606,318606
201811069349300106,160743040,Sport and Rec Center Memberships,713940,60666,60666
201811069349300226,381359569,OTHER REVENUE,232049,72220,159829
201811069349300841,590624458,Advertising,523000,49967,49967
201811069349300841,590624458,Coach Appearances,541800,35000,35000
201831079349301313,410708577,OTHER REVENUE,900099,369074,105969,263105
201841069349301554,420680412,gain on casualty,900099,1250270,1250270
201841069349301554,420680412,Ext. Events & Catering Income,722320,160566,160566
201841069349301554,420680412,Advertising,541800,885,885
201841069349301054,951641455,MISCELLANEOUS Income,611710,599626,599626
201841069349301054,951641455,ADMIN RECOVERY,611710,142171,142171
201811079349301651,141338562,PASS-THROUGH ENTITIES,900099,141900,141900
201811089349300831,590859121,INSURANCE RECOVERY,900099,23366,23366,0,0
201811089349300831,590859121,MAILROOM REVENUE,491110,23076,23076,0,0
201811089349300831,590859121,PURCHASING CARD REBATE,900099,20281,20281,0,0
201831049349300628,730555460,Other Investment Income,292589,292589
201830769349300203,660362666,RENTAL INCOME,900099,408198,408198
201830789349300138,480730814,Advertising,900099,8250,8250
201831159349300328,952261113,Other sources,900099,881212,881212
201831159349300213,941156266,Parking,812930,492575,443990,48585,0
201831159349300213,941156266,Advertising,900099,250092,0,250092,0
201831159349300213,941156266,Weddings & Facility Rentals,900099,101842,0,101842,0
201811049349300631,620481463,OTHER INCOME,900099,24781,24781
201801079349300715,420680389,Finance Charges,611310,98129,98129,0,0
201801079349300715,420680389,Administrative Cost Reimbursements,611310,69522,69522,0,0
201801079349300715,420680389,Parking Fees,812930,137899,137899,0,0
201830799349301108,470491571,Miscellaneous Income,900099,2079088,2079088
201830799349301108,470491571,Testing Center,611710,11942,11942
201840999349300234,381358000,MISCELLANEOUS,239303,239303
201801219349300025,150543658,OTHER REVENUES,611600,80862,80862
201821089349301012,250496976,BOOKSTORE COMMISSIONS,900099,135899,135899,0,0
201821089349301012,250496976,ADVERTISING,541800,64924,0,64924,0
201821089349301012,250496976,PERSONAL PRINTING,323100,23925,0,23925,0
201841009349300324,010211810,Health Centers,900099,5018970,5018970,0,0
201841009349300324,010211810,Conferences,900099,1298104,0,0,1298104
201841009349300324,010211810,Other Auxiliary Income,900099,563127,0,0,563127
201811069349300306,550370901,MISC. REVENUE,41788,41788
201841019349300114,231352688,BELLE AIR YEARBOOK,541800,82911,74366,8545
201841019349300114,231352688,OUTSIDE USE OF ATHLETIC FACILITY,721000,299114,299114
201841019349300114,231352688,ATHLETICS,541800,16312032,15427243,884789
201841019349300629,560547511,OTHER INCOME,900099,221442,221442
201841019349300629,560547511,TICKET SALES,711300,7324,7324
201841019349301014,540505922,Change in Interest Rate Swap,900099,570279,570279,0,0
201820469349300502,750950119,Golf Course,-128822,-128822
201820469349300502,750950119,OIL & GAS WORKING INTERES,-20615,-20615
201801069349300125,231352615,Conferences,812900,489950,489950
201801069349300125,231352615,Athletics and Aquatics Prog,900099,262459,8267,254192
201801069349300125,231352615,Food Service Sales,900099,247665,247665
201810789349300446,610482955,OTHER INCOME,531390,568725,568725
201810789349300446,610482955,SPORTS CAMP REVENUE,713990,334010,334010
201810789349300446,610482955,ATHLETIC REVENUE,711210,311644,311644
201801079349301250,362181973,Compound Testing - Lab,621500,1238904,1238904
201801079349301250,362181973,Transcript and registration fees,900099,88397,88397
201841039349301209,570314408,STANDARD CANDY K1,311000,319042,319042
201841039349301209,570314408,OTHER investment K1S,900099,-7628,-7628
201801049349300210,231526668,OTHER INCOME,900099,269460,8911,260549
201801049349300210,231526668,DIXON ATHLETIC CENTER MEMBERSHIPS,713940,63468,63468
201801049349300210,231526668,BOOKSTORE COMMISSION,900099,48278,48278
201801069349300840,150543962,MISCELLANEOUS,611710,52092,52092
201841359349306129,941279798,WATER SYSTEM,900099,59,59
201831139349300048,440545280,CAFETERIA & VENDING,611710,395506,395506
201831139349300048,440545280,OPTI INCOME,900099,158578,158578
201831139349300048,440545280,All Other Misc Revenue,900099,175559,175559
201821169349301117,941581707,OTHER SOURCES,900099,46081,46081
201820929349300637,562535892,CONSERVATION EASEMENT,531190,61250,61250
201841039349300219,160755807,OTHER,900099,636386,636386
201841039349300219,160755807,ICE COMPLEX FEES,532000,336430,336430
201841039349300219,160755807,KIERNAN CAMP,624410,78165,78165
201841039349300404,141338498,ADVERTISING REVENUE,541800,5820,5820
201841039349300904,042103545,CHILDREN'S CENTER,624410,655036,655036
201841039349300904,042103545,VENDING,900099,543945,543945
201841039349301029,042300472,PREMIUM AMORTIZATION,900099,1053212,1053212
201841039349301029,042300472,PERKINS REFUND,900099,770438,770438
201841039349301029,042300472,BOOKSTORE,451211,421401,421401
201841039349301119,520591623,MISCELLANEOUS,900099,2006301,2006301
201841359349309909,570705675,OTHER INCOME,611710,8689439,8689439
201830959349300418,390806297,MISCELLANEOUS,611710,378489,363120,15369
201821079349300312,060653264,CASH DISCOUNT ON PURCHASES,900099,3234,0,0,3234
201821169349301162,941156610,POST RET HEALTH BENEFIT,900099,345149,345149
201841079349300834,741196134,INSURANCE CLAIMS,900099,3,3
201841079349300739,410706151,MISCELLANEOUS INCOME,900099,141712,141712
201820949349300717,362167855,FINANCE CHARGES & PAYMENT PLAN FEES,611710,453987,453987
201820949349300717,362167855,PARKING,611710,147195,147195
201820949349300717,362167855,WELLNESS CENTER,611710,62283,62283
201841079349301004,231352689,Other program income,900099,203385,203385
201821079349301552,420707124,Other Income,611310,138681,138681
201841359349313359,951664112,CATERING AND BANQUET REVENUE,722320,305160,305025,135
201841359349313359,951664112,DUPLICATING REVENUE,900099,28133,28133
201841359349313359,951664112,MEMBERSHIPS,900099,11223,11223
201841359349306234,460224603,SHIPPING,220,220
201841359349306234,460224603,TRASCRIPT FEES,180,180
201841359349306234,460224603,E-NEWS LETTER,100,100
201831039349300903,150545841,FEES AND ADMISSIONS,900099,462501,462501
201831039349300903,150545841,CONFERENCES,900099,158662,158662
201831039349300903,150545841,INDIRECT COST RECOVERY,900099,111383,111383
201831039349300918,410693962,MISCELLANEOUS REVENUE,900099,1095655,1095655
201811039349300206,741109633,PROGRAM FEES,611600,2621904,2582273,39631
201811039349300206,741109633,CONFERENCES,611600,2007553,2007553
201811039349300206,741109633,WORKING INTERESTS,900099,49,49
201811039349300501,520591661,DIGITAL PRINTING,900099,202760,202760
201811039349300501,520591661,TICKET AND EVENT INCOME,900099,54646,54646
201811039349300501,520591661,DEPOSIT FORFEITURE,900099,8450,8450
201830999349300628,620475691,Campus Vending,900099,80377,80377,0,0
201830999349300628,620475691,Fines and Fees,923110,295749,295749,0,0
201841359349308224,421315493,OTHER REVENUE,511190,222334,222334
201841149349300634,460430791,MISCELLANEOUS,611600,5913,5913
201841149349300754,951684064,Other income,900099,10116,10116
201831039349300308,237121060,MISCELLANEOUS INCOME,900099,9417,9417
201831179349301458,930386839,Activity Fees & Other,611310,1269646,1269646
201841359349301584,440562048,Other Sources,900099,2299900,2299900
201841359349301584,440562048,Recovery and Indirect Costs,541900,22080,22080
201841359349301584,440562048,Commissions,900099,237513,237513
201821159349300202,042103731,ATHLETIC EVENT TICKET SALES,900099,357828,357828
201821159349300202,042103731,DEFERRED CONTRACT REVENUE,900099,432465,432465
201821159349300202,042103731,ICE RINK RENTALS,900099,571020,571020
201801109349300520,221494428,Parking,611710,51740,51740
201801109349300520,221494428,Vending,611710,53705,53705
201801109349300520,221494428,Miscellaneous,900099,93547,93547
201841359349305379,135562985,OTHER REVENUE,611710,513551,513551
201831019349301018,464884633,OTHER REVENUE,48,48
201841359349309359,381550064,MEAL PLAN,900099,766874,766874
201841359349309359,381550064,FOOD & SERVICES REVENUE,900099,291069,291069
201841359349309359,381550064,BUILDING SERVICES,900099,48812,48812
201841359349307394,042103639,Miscellaneous fees,611310,941154,941154,0,0
201841359349307394,042103639,Perkins loan cancellation fees,611310,1522,1522,0,0
201801219349300830,340714600,OTHER REVENUE,611310,38329,38329
201831029349300238,430654855,INSURANCE RECOVERY,900099,25270,25270
201831029349300238,430654855,MEALS/CATERING INCOME,611710,8977,8977
201831029349300238,430654855,MISCELLANEOUS INCOME,611710,4657,4657
201831039349300003,135647700,OTHER REFUNDS,900099,325727,325727
201831039349300003,135647700,CAR/ BUS SERVICES,900099,579740,579740
201831039349300003,135647700,PLACEMENT SERVICES,900099,256658,256658
201831179349301128,540506314,OTHER INCOME,900099,517094,668403,-151309,0
201841359349308739,550559322,Team Health Exp Reimb.,900099,581274,581274
201841359349308739,550559322,EHR Incentive Income,900099,154693,154693
201841359349308739,550559322,Collection Income,900099,11607,11607
201811219349300231,420680372,Print Shop,900099,210492,208780,1712
201811219349300231,420680372,Insurance Proceeds,611710,153373,153373
201811219349300231,420680372,business office,611710,118487,118487
201841079349300729,310725957,"Vending, Printing & Copying Commissions",900099,28460,28460
201841079349300729,310725957,Grand Hotel Income (Loss),721110,-192172,-192172
201841359349303859,135598093,PARTNERSHIP INCOME,900099,64779297,-17213945,81993242
201821029349300127,350868158,Vending/food services,900099,279689,279689
201821029349300127,350868158,Parking/lofts/printing/commissions/other fees,900099,97419,97419
201821029349300127,350868158,Performing arts/choir/speech,900099,32331,32331
201821039349300027,590624440,"Langford RCI, LLC",721110,1349055,1349055
201811209349301221,942434925,MISC INCOME,900099,238674,238674
201821219349301482,314379537,Student fines and assessment,900099,27513,27513
201821219349301482,314379537,Student Charges,900099,50354,50354
201821219349301482,314379537,Pell Grant Admin Revenue,900099,31968,31968
201801149349300730,231352648,FORFEIT STUDENT DEPOSITS,12730,12730
201801149349300730,231352648,TRANSCRIPT INCOME,18470,18470
201801149349300730,231352648,PARKING FEE/PERMITS,47625,47625
201821149349300617,540506306,Student activities and fees,611710,686946,0,855,686091
201821149349300617,540506306,Student loan administrative allowance,611710,57992,0,0,57992
201821149349300617,540506306,Various plant incomes,611710,69521,0,0,69521
