object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,DrctCntrllngEnttyNm_BsnssNmLn1Txt,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201841039349301209,570314408,PRESBYTERIAN REAL ESTATE FOUNDATION,PO BOX 975,CLINTON,SC,29325,571021641,HOLD AND MANAGE REAL ESTATE GIFTS FOR THE BENEFIT OF THE COLLEGE,SC,501(c)(3),"Line 12b, II",N/A,0
201801069349300840,150543962,BBC FOUNDATION INC,538 VENARD ROAD,CLARKS SUMMIT,PA,18411,232732238,RAISE FUNDS FOR THE RELATED COLLEGE,PA,501(C)(3),509(A)(3) I,0
201831139349300048,440545280,INDEPENDENCE AVENUE DEVELOPMENT CO,1750 INDEPENDENCE AVE,KANSAS CITY,MO,64106,431848034,REAL ESTATE,MO,501(C)(3),12A,KCU,true
201820929349300637,562535892,Auburn University Foundation,317 S COLLEGE STREET,Auburn,AL,36849,636022422,SUPPORT AUBURN UNIVERSITY,AL,501(C)(3),170(B)(1)(A) (VI),N/A,0
201841039349300219,160755807,NIAGARA UNIVERSITY ICE COMPLEX INC,PO BOX 2002 ALUMNI HALL,NIAGARA UNIVERSITY,NY,14109,161495560,COMMUNITY SKATING FACILITIES,NY,501C(3),LINE 10,NIAGARA UNIVERSITY,0
201841039349301029,042300472,BERKLEE VALENCIA SL,AVENIDA PROFESOR LOPEZ PINERO,VALENCIA,VALENCIA,SP,46013,999999999,EDUCATION,SP,N/A,N/A,BERKLEE US,true
201841039349301029,042300472,THE BOSTON CONSERVATORY REALTY CORP,8 THE FENWAY,BOSTON,MA,02215,263644206,REAL ESTATE,MA,501(C)(3),"LINE 12A, I",BERKLEE US,true
201841039349301029,042300472,THE BOSTON CONSERVATORY IPSWICH REALTY,8 THE FENWAY,BOSTON,MA,02215,454795446,REAL ESTATE,MA,501(C)(3),"LINE 12A, I",BERKLEE US,true
201841039349301119,520591623,THE LOYOLA NOTRE DAME LIBRARY INC,200 WINSTON AVENUE,BALTIMORE,MD,21212,520881396,LIBRARY,MD,501 (C)(3),509a3III-FI,NA,false
201841359349303504,264232788,SEU INC,600 MARYLAND AVENUE SW SUITE 120,WASHINGTON,DC,20024,271331447,TRAINING AND EDUCATION FOR GOVERNMENT WORKFORCES AND THE GENERAL PUBLIC.,DC,501(C)(3),"LINE 12A, I",GRADUATE SCHOOL,1
201821159349300747,510537391,THE UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,9201 UNIVERSITY CITY BLVD,CHARLOTTE,NC,28223,560791228,UNIVERSITY,NC,N/A,0
201821159349300747,510537391,THE UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE INVESTMENT FUND,9201 UNIVERSITY CITY BLVD,CHARLOTTE,NC,28223,562276950,UNIVERSITY SUPPORT,NC,501(C)(3),"LINE 12A, I",UNIVERSITY OF NC AT CHARLOTTE,0
201841359349309909,570705675,UNIVERSITY OF SOUTH CAROLINA,1600 HAMPTON STREET,COLUMBIA,SC,29208,576001153,EDUCATION OF THE STATE'S CITIZENS,SC,501(C)(3),LINE 6,N/A,0
201841359349309909,570705675,PALMETTO HEALTH UNIVERSITY OF SOUTH CAROLINA MEDICAL GROUP,4 MEDICAL PARK ROAD SUITE 301,COLUMBIA,SC,29203,471345819,SERVE HEALTH CARE NEEDS AND EDUCATIONAL OPPORTUNITIES,SC,501(C)(3),LINE 10,N/A,0
201841079349300309,910916534,Cornish Foundation,1000 Lenora Street,Seattle,WA,98121,912105614,endowed scholarships,WA,501c3,11A,N/A,0
201821079349300312,060653264,THE CULINARY INSTITUTE OF AMERICA,SINGAPORE LTD,BLOCK 26,21 TAMPINES AVENUE 1,SINGAPORE,SN,052957,EDUCATION,SN,2,N/A,1
201821169349301162,941156610,THE HARRIS GUITAR FOUNDATION,1563 SOLANO AVE SUITE 201,BERKELEY,CA,94707,461025013,SUPPORTING ORGANIZATION,CA,501(C)(3),"LINE 12A, I",SAN FRANCISCO CONSERVATORY OF MUSIC,0
201841079349300834,741196134,MACU NEW HORIZONS FOUNDATION,3500 SW 119TH ST,OKLAHOMA CITY,OK,73170,421574985,UNIVERSITY SUPPORT,OK,501(C)(3),LINE 5,MID-AMERICA CRHSITIAN UNIVERSITY INC,1
201841079349300834,741196134,CHURCH OF GOD MINISTRIES,1201 E FIFTH STREET,ANDERSON,IN,460182420,352049256,UNIVERSITY SUPPORT,IN,501(C)(3),LINE 5,N/A,0
201820949349300717,362167855,SINSINAWA DOMINICAN CONGREGATION,585 COUNTRY ROAD,SINSINAWA,WI,53824,390816854,PREACHING,WI,501(c)(3),line 1,na,false
201841079349301004,231352689,Westminster Educational Foundation Inc,Willow Grove Ave Church Rd,Philadelphia,PA,19118,232565132,To support the Westminster Theological Seminary,PA,501(c)(3),"Line 12a, I",Westminster Theological Seminary,0
201841359349313359,951664112,CLAREMONT UNIVERSITY CONSORTIUM,100 S MILLS AVE,CLAREMONT,CA,91711,954786748,SUPPORT UNIV,CA,501(C)(3),11A,NA,false
201841359349302604,520643528,WGTS - CUC BROADCASTING INC,WGTS - COLUMBIA UNION COLLEGE BROAD,7600 FLOWER AVE,7600 FLOWER AVE,TAKOMA PARK,MD,20912,521336813,RADIO STAT,MD,501C3,7,WAU,true
201831039349300918,410693962,HOLL TR A-MACALESTER COLLEGE,PO BOX 0634,MILWAUKEE,WI,53201,416459793,PERPETUAL TRUST,MN,501(C)(3),"LINE 12D, III-O",MACALESTER COLLEGE,1
201811039349300206,741109633,GRETCHEN NORTHRUP FOUNDATION,ONE TRINITY PLACE,SAN ANTONIO,TX,78212,746294095,SUPPORT Trinity University,TX,501(c)(3),Type I,Trinity University,true
201811039349300206,741109633,Trinity Tigers Investment Corporation,1 Trinity Place,San Antonio,TX,78212,814978841,Support Trinity University,TX,501(c)(3),Type I,Trinity University,true
201811039349300501,520591661,MICA GRADUATE STUDIO CENTER INC,1300 MOUNT ROYAL AVE,BALTIMORE,MD,21217,274939807,SPECIAL RE,MD,501(C)(3),11A,MICA,true
201841359349308224,421315493,MAHARISHI UNIVERSITY OF MGMT FOUND,TREASURERS OFFICE,FAIRFIELD,IA,52557,391896290,SUP ORG,IA,501C3,12A,MAHARISHI,UNIVERSITY OF MANAGEMENT,true
201841359349308224,421315493,GLOBAL COUNTRY OF WORLD PEACE,1900 CAPITAL BLVD,MAHARISHI VEDIC CITY,IA,52556,364519393,MEDITATION,IA,501C3,7,MAHARISHI,UNIVERSITY OF MANAGEMENT,true
201841359349308224,421315493,HOWARD & ALICE SETTLE FOUNDATION,1537 BULL LEA RD,LEXINGTON,KY,40511,205981141,GRANTMAKIN,KY,501C3,12A,N/A,false
201841149349300829,320152376,Pitzer College,1050 North Mills Avenue,Claremont,CA,91711,952261113,Education,CA,501(c)(3),2,N/A,0
201841149349300754,951684064,Jewish Television Network,15600 Mulholland Drive,Los Angeles,CA,90077,953556298,to provide cultural and educational information to the jewish community,CA,501(c)(3),Line 7,AMERICAN JEWISH UNIVERSITY,1
201841149349300754,951684064,University of Judaism Foundation,15600 Mulholland Drive,los Angeles,CA,90077,953637239,To support American Jewish University,CA,501(c)(3),PF,AMERICAN JEWISH UNIVERSITY,1
201831009349300713,350867977,BUTLER FOUNDATION,4600 SUNSET AVENUE,INDIANAPOLIS,IN,46208,356016441,GIFT RECEIPT,IN,501(C)(3),12 TYPE I,BUTLER UNIV,true
201831009349300713,350867977,INDEPENDENT COLLEGES OF INDIANA,30 SOUTH MERIDIAN STREET,INDIANAPOLIS,IN,46208,310901001,EDU SUPPORT,IN,501(C)(3),12 TYPE I,NA,false
201831009349300713,350867977,ENDLESS SUCCESS FOUNDATION INC,10 WEST MARKET ST SUITE 1990,INDIANAPOLIS,IN,46204,472791355,GRANT FDN,IN,501(C)(3),12 TYPE III,NA,false
201840759349301119,910564993,Saint Marin's Abbey,5000 Abbey Way SE,Lacey,WA,98503,911010006,Benedictine Monastery,WA,501(c)(3),Line 1,The Abbey Corporation,0
201841359349305379,135562985,ASTOR PLACE HOLDING CORPORATION,C/O COOPER UNION 30 COOPER SQUARE,NEW YORK,NY,10003,136126686,PROPERTY,NY,501(c)(2),N/A,COOPER UNION,true
201841359349305379,135562985,CV STARR RESEARCH FOUNDATION,C/O COOPER UNION 30 COOPER SQUARE,NEW YORK,NY,10003,132878769,RESEARCH/EDUC,NY,501(c)(3),12-1,COOPER UNION,true
201831019349301018,464884633,UNIVERSITY STUDIES ABROAD CONSORTIUM,PASEO DE LOS TURISTAS FRENTE AL PA,PUNTARENAS,CS,STUDY ABROAD,CS,USAC,true
201831019349301018,464884633,USAC Foundation of Thailand,Chiang Mai Uni 239 HuayKaew,MUANG CHIANG MAI,TH,Study Abroad,TH,USAC,true
201840799349300329,410693979,Employer-Contribution VEBA Trust St Olaf,1520 St Olaf Avenue,Northfield,MN,55057,043838456,Employee Benefit Plan,MN,501c9,N/A,false
201840799349300329,410693979,Employee-Contribution VEBA Trust St Olaf,1520 St Olaf Avenue,Northfield,MN,55057,043838476,Employee Benefit Plan,MN,501c9,N/A,false
201841359349307394,042103639,Emeriti Retiree Health Plan for Wheelock College,200 The Riverway,Boston,MA,02215,571194227,Retiree health plan,MA,501(c)9,N/A,0
201841359349307394,042103639,Wheelock College Alumni Association,200 The Riverway,Boston,MA,02215,042105865,Alumni association,MA,503(c)3,III-O,N/A,0
201810409349300321,383001876,Christian Reformed Church in North America,1700 28th St SE,Grand Rapids,MI,49508,382051351,Church,MI,Section 501(c)(3),Section 170(b)(1)(A),N/A,0
201810409349300321,383001876,Calvin College,3201 Burton St SE,Grand Rapids,MI,49546,383071514,School,MI,501(c)(3),170(b)(1)(A),N/A,0
201841359349308739,550559322,West Virginia School of Osteopathic Medicine,400 North Lee Street,Lewisburg,WV,24901,550561541,Medical School,WV,501(c)3,Line 2,0
201811219349300231,420680372,upper iowa university malaysia foundation,No 9 Jalan Teknologi Taman Sains,Petaling Jaya,Selangor,MY,47810,education,MY,upper iowa university,1
201841079349300729,310725957,MOUNT VERNON NAZARENE UNIVERSITY FOUNDATION,800 MARTINSBURG ROAD,MOUNT VERNON,OH,43050,311398494,FUND MGMT (INACTIVE),OH,501(c)(3),11,NA,false
201841359349303859,135598093,COLUMBIA UNIVERSITY HEALTH CARE INC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133948652,HEALTHCARE,NY,501(C)(3),10,COLUMBIA,true
201841359349303859,135598093,COL PRESBYTERIAN MEDICAL CENTER FUND INC,630 WEST 168TH STREET,NEW YORK,NY,10032,136162924,FUNDRAISING,NY,501(C)(3),12A,NA,false
201841359349303859,135598093,COL UNIV RETIREE MED LIFE INS BNFITS TR,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133800106,BENEFITS SUPP,NY,501(C)(3),12A,COLUMBIA,true
201841359349303859,135598093,COLUMBIA UNIVERSITY PRESS,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,131623968,ACADEMIC PUB,NY,501(C)(3),12A,COLUMBIA,true
201841359349303859,135598093,FRIENDS OF COLUMBIA PSYCHOANALYTIC CTR,1051 RIVERSIDE DRIVE,NEW YORK,NY,10032,133118570,EDUC SUPPORT,NY,501(C)(3),12A,NA,false
201841359349303859,135598093,MORNINGSIDE HEIGHTS LEGAL SERVICES INC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,510192355,CLINICAL EDUC,NY,501(C)(3),12A,COLUMBIA,true
201841359349303859,135598093,REID HALL INC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,131611126,EDU/CUL EXCH,NY,501(C)(3),12A,COLUMBIA,true
201841359349303859,135598093,CENTRE UNIVERSITAIRE AMERICAN REID HALL,535 WEST 116TH STREET,NEW YORK,NY,10027,EDUCATION,FR,N/A,N/A,REID HALL,true
201841359349303859,135598093,COLUMBIA GLOBAL CENTERS I EUROPE (PARIS),4 RUE DE CHEVREUSE,PARIS,FR,75006,EDUCATION,FR,N/A,N/A,REID HALL,true
201841359349303859,135598093,CU NEW YORK,4 RUE DE CHEVREUSE,PARIS,FR,75006,EDUCATION,FR,N/A,N/A,REID HALL,true
201841359349303859,135598093,RESEARCH COLLECTIONS AND PRES CONSORTIUM,400 FORRESTAL ROAD,PRINCETON,NJ,08540,223751732,LIBRARY COLL,NJ,501(C)(3),12A,NA,false
201841359349303859,135598093,FOUNDATION FOR CTR FOR ENERGY MARINE,3225 GALLOWS RD,FAIRFAX,VA,22037,541962639,EDUC SUPPORT,DE,501(C)(3),12D,NA,false
201841359349303859,135598093,THE CLYDE & HELEN WU FAMILY FOUNDATION,1275 AUDOBON AVENUE,GROSSE POINTE PK,MI,48230,383441481,EDUC SUPPORT,MI,501(C)(3),12D,NA,false
201841359349303859,135598093,CENTER FOR ENVIRONMENT ECONOMY & SOCIETY,2852 BROADWAY,NEW YORK,NY,10025,RESEARCH,DR,N/A,N/A,CIP,true
201841359349303859,135598093,CENTER FOR NATL HLTH DEVELP IN ETHIOPIA,KEBELE 06 H447 PO BX 664,ADDIS ABABA,ET,1250,HEALTHCARE,ET,N/A,N/A,COLUMBIA,true
201841359349303859,135598093,CENTERS FOR INTERNATIONAL PROJECTS TRUST,APT 101 K-62 HAUZ KHAS ENCLAVE,NEW DELHI,IN,110016,RESEARCH,IN,N/A,N/A,CIP,true
201841359349303859,135598093,COLUMBIA GLOBAL CENTER IN INDIA,630 W 168TH STREET,NEW YORK,NY,10032,RESEARCH,IN,N/A,N/A,CGC LLC,true
201841359349303859,135598093,COLUMBIA UK FUND LTD,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,FUNDRAISING,UK,N/A,N/A,COLUMBIA,true
201841359349303859,135598093,COLUMBIA UNIVERSITY HONG KONG FUND,GPO BOX 5314,CONNAUGHT PLACE,HK,FUNDRAISING,HK,N/A,N/A,COLUMBIA,true
201841359349303859,135598093,MSPH SWAZILAND,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,HEALTHCARE,WZ,N/A,N/A,CIP,true
201841359349303859,135598093,FUNDACION COLUMBIA U GLOBAL CTR - CHILE,AVDAG HAMMASKJOLD 32691ST FL,SANTIAGO,CI,RESEARCH,CI,N/A,N/A,COLUMBIA,true
201841359349303859,135598093,INSTITUTE ON MEDICINE AS A PROFESSION,C/O 630 WEST 168TH STREET PS BOX,NEW YORK,NY,10032,331033330,HEALTHCARE,DE,501(C)(3),12C,NA,false
201841359349303859,135598093,COLUMBIA GLOBAL CENTERS INITIATIVE,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,RESEARCH,FR,N/A,N/A,COLUMBIA,true
201841359349303859,135598093,COL GLOBAL CENTER EASTERN & SOUTH AFRICA,PO BOX 51412,NAIROBI,KE,00100,RESEARCH,KE,N/A,N/A,COLUMBIA,true
201841359349303859,135598093,CU MIDDLE EAST RESEARCH CENTER,5 MOHD AL SAD AL-BATAYNEH STREET,AMMAN,JO,11814,EDUC SUPPORT,JO,N/A,N/A,COLUMBIA,true
201841359349303859,135598093,CENTER FOR INTL PROGRAMS ZIMBABWE TRUST,39 Lawson Av 42 Bates St,Harare,ZI,HLTH/RESEARCH,ZI,N/A,N/A,COLUMBIA,true
201841359349303859,135598093,ASSOC OF CLLBTV STUDIO X PRJCTS BRAZIL,RUA MARIA EUGENIA 90301,RIO DE JANEIRO,BR,22261,EDUCATION,BR,N/A,N/A,STUDIOGSAPP,true
201841359349303859,135598093,KNIGHT FIRST AMDMT INST AT COLUMBIA,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,814759386,EDU/PMT EXPR,NY,501(C)(3),12A,COLUMBIA,true
201821029349300127,350868158,SISTER MARIA PIETA SCOTT CSC SCHOLARSHIP TRUST,C/O SPRING VALLEY BANK PO BOX 830,JASPER,IN,47547,351769494,GRANT-GIVING,IN,501(c)(3),PF,NA,false
201821219349301497,410969244,Sisters of the order of saint benedict,104 Chapel Lane,Saint Joseph,MN,56374,410695523,Religious Women's Monastery,MN,501(c)(3),Line 1,N/A,0
201821219349301482,314379537,EMERSON AND EVELYN EVANS AND SONS FNDT,218 NORTH COLLEGE AVENUE,RIO GRANDE,OH,45674,311017994,SUPPORT ORG.,OH,501(c)(3),11,UNIVERSITY OF RIO GRANDE,true
201831229349300948,310820394,FILM COUNCIL OF GREATER COLUMBUS,60 CLEVELAND AVENUE,COLUMBUS,OH,43215,310881079,CURATE AND MANAGE THE COLUMBUS INTERNATIONAL FILM AND VIDEO FESTIVAL,OH,501(C)(3),LINE 10,COLUMBUS COLLEGE OF ART AND DESIGN,0
201801149349300730,231352648,SISTERS SERVANTS OF IHM,VILLA MARIA GENERALATE 1140 KING RD,IMMACULATA,PA,19345,231352569,Religious,PA,501(c)(3),02,NA,false
201801149349300730,231352648,ENSERV INC,PO BOX 665,IMMACULATA,PA,19345,232731906,WATER TREAT.,PA,501(c)(3),02,IMMACULATA,true
201821149349300702,580593414,Enotah Properties Foundation Inc,1 College St,Young Harris,GA,305820068,810811529,College Facilities (Rollins Campus Center),GA,501(c)(3),"Line 12a, I",Young Harris College,1
201830969349300733,260466209,Moravian College,1200 Main Street,Bethlehem,PA,18018,240795460,Post secondary education-private 4 year college,PA,501 (c) (3),2,N/A,0
201820899349300022,260152908,CHAPMAN UNIVERSITY,ONE UNIVERSITY DRIVE,ORANGE,CA,92866,951643992,EDUCATION,CA,501(C)(3),2,NA,false
201820899349300022,260152908,CHAPMAN UNIVERSITY FOUNDATION,ONE UNIVERSITY DRIVE,ORANGE,CA,92866,300563618,SUPPORT ORG,CA,501(C)(3),11A,NA,false
201820899349300022,260152908,IRVIN C CHAPMAN FOUNDATION,ONE UNIVERSITY DRIVE,ORANGE,CA,92866,953801337,SUPPORT ORG,CA,501(C)(3),11A,NA,false
201821159349300317,251125048,PACEM IN TERRIS INSTITUTE,9000 BABCOCK BOULEVARD,PITTSBURGH,PA,15237,251733322,PROVIDE STUDENT AID FOR HIGHER LEARNING,PA,501(c)(3),"Line 12a, I",N/A,0
201821159349300317,251125048,Congregation of Divine Providence,9000 BABCOCK BOULEVARD,pITTSBURGH,PA,15237,250965565,prOVIDE STUDENT AID FOR HIGHER LEARNING,PA,501(c)(3),"Line 12a, I",N/A,0
201821179349300822,870212470,Bill and Vieve Gore Endowment Fund,1840 South 1300 East,Salt Lake City,UT,841053617,876213067,Endowment earnings to Westminster College of Salt Lake City,UT,501(c)(3),509(a)(3)Type I,N/A,false
201821179349300822,870212470,Westminster Support Foundation Inc,595 S Riverwoods pkwy Ste 400,Logan,UT,84321,464875631,Provide financial support to Westminster,UT,501(c)(3),509(a)(3)Type I,N/A,false
201831239349300013,741109620,Village Real Property Inc,6100 Main Street,Houston,TX,77005,760353959,Real estate title holding,TX,501(c)(2),William Marsh Rice University,true
201831239349300013,741109620,Village Project Inc,6100 Main Street,Houston,TX,77005,760371337,Real estate title holding,TX,501(c)(2),William Marsh Rice University,true
201831239349300013,741109620,JTVP Corporation,6100 Main Street,Houston,TX,77005,760258573,Real estate title holding,TX,501(c)(2),William Marsh Rice University,true
201831239349300013,741109620,Village Venturers Inc,6100 Main Street,Houston,TX,77005,760258561,Real estate title holding,TX,501(c)(2),William Marsh Rice University,true
201831239349300013,741109620,Rice Land Lumber Co,6100 Main Street,Houston,TX,77005,746045400,Timber,TX,501(c)(2),William Marsh Rice University,true
201831239349300013,741109620,RU Corporation,6100 Main Street,Houston,TX,77005,746081393,Real estate title holding,TX,501(c)(2),William Marsh Rice University,true
201831239349300013,741109620,Rice Trust Inc,6100 Main Street,Houston,TX,77005,741698122,Trust company,TX,501(c)(4),William Marsh Rice University,true
201831239349300013,741109620,CCR Inc,6100 Main Street,Houston,TX,77005,383751177,Type 1 supporting organization,TX,501(c)(3),Type I,William Marsh Rice University,true
201831239349300013,741109620,HATRC,6100 Main Street,Houston,TX,77005,455431287,Type 1 supporting organization,TX,501(c)(3),Type I,William Marsh Rice University,true
201831219349301108,391467668,Herbert V Prochnow Educational Foundation,5315 Wall Street Suite 280,Madison,WI,53718,391466758,"Support the mission of the Graduate School of Banking, Inc.",WI,501(c)(3),"11A, Type 1",Graduate School of Banking Inc,1
201831209349301683,270716971,HTH LEARNING,2861 WOMBLE RD,SAN DIEGO,CA,92106,912162731,SUPPORT HTH SCHOOLS,CA,501 (C) 3,LINE 7,N/A,false
201831209349301683,270716971,HIGH TECH HIGH,2861 WOMBLE RD,SAN DIEGO,CA,92106,330866664,OPERATE SCHOOLS,CA,501 (C) 3,LINE 2,HTH LEARNING,false
201831209349301683,270716971,HIGH TECH HIGH FOUNDATION,2861 WOMBLE ROAD,SAN DIEGO,CA,92106,330866869,SUPPORT HTH SCHOOLS,CA,501 (C) 3,LINE 11A,HIGH TECH HIGH,false
201801139349301200,364570934,VOCATIONAL INSTRUCTION PROJECT COMMUNITY SERVICES INC,1910 ARTHUR AVENUE,BRONX,NY,10457,133224700,SOCIAL SERVICES AND LOW INCOME HOUSING,NY,501(C)(3),LINE 10,N/A,0
201801139349301200,364570934,1807 CLINTON HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,133795086,LOW INCOME HOUSING,NY,501(C)(3),LINE 10,VIP COMMUNITY SERVICES INC,0
201801139349301200,364570934,1870 CROTONA AVENUE HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,134124414,LOW INCOME HOUSING,NY,501(C)(3),LINE 10,VIP COMMUNITY SERVICES INC,0
201801139349301200,364570934,CASA ESPERANZA HOUSING DEVELOPMENT FUND COMPANY,1910 ARTHUR AVENUE,BRONX,NY,10457,133962366,SHELTER FOR WOMEN PREPARING FOR INDEPENDENT LIVING,NY,501(C)(3),"LINE 12A, I",VIP COMMUNITY SERVICES INC,0
201801139349301200,364570934,445 VIP HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,133680210,LOW INCOME HOUSING,NY,501(C)(3),LINE 10,VIP COMMUNITY SERVICES INC,0
201801139349301200,364570934,VIP WEST 184TH STREET HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,043754294,LOW INCOME HOUSING,NY,501(C)(3),LINE 10,VIP COMMUNITY SERVICES INC,0
201801139349301200,364570934,CASA & CLINTON HOUSING DEVELOPMENT,1910 ARTHUR AVENUE,BRONX,NY,10457,461606237,LOW INCOME HOUSING,NY,501(C)(3),LINE 10,VIP COMMUNITY SERVICES INC,0
201801139349301200,364570934,ABRAHAM APARTMENTS HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,463742490,LOW INCOME HOUSING,NY,501(C)(3),LINE 10,VIP COMMUNITY SERVICES INC,0
201801019349301010,710239383,ELROD FAMILY FOUNDATION - 71-0848708,410 OUACHITA STREET,ARKADELPHIA AR,AR,71998,710848708,TO BENEFIT OUACH. BAPTIST UNIVERSITY,AR,501(C)3,509(A)3 TYPE II,N/A,false
201801209349300815,452459482,COLUMBUS COLLEGIATE ACADEMY,1469 E MAIN ST,COLUMBUS,OH,43205,208068507,EDUCATION,OH,170(b)(1)(A)(ii),501(c)(3),NA,false
201801209349300815,452459482,UNITED SCHOOLS NETWORK,1469 E MAIN ST,COLUMBUS,OH,43205,462265149,EDUCATION,OH,170(b)(1)(A)(vi),501(c)(3),NA,false
201801209349300815,452459482,UNITED PREPARATORY ACADEMY,300 DANA AVE,COLUMBUS,OH,43223,463123354,EDUCATION,OH,170(b)(1)(A)(ii),501(c)(3),NA,false
201841359349310024,570324915,COLUMBIA COLLEGE FOUNDATION INC,1301 COLUMBIA COLLEGE DR,COLUMBIA,SC,29203,570736261,SPECIAL PROJECT FUNDRAISING TO BENEFIT COLUMBIA COLLEGE,SC,501(C)(3),LINE 7,0
201841359349310024,570324915,SC CONFERENCE - UNITED METHODIST CHURCH,4908 COLONIAL DRIVE SUITE 101,COLUMBIA,SC,29203,570327882,PROVIDES ANNUAL SUPPORT TO THE COLLEGE,SC,501(C)(3),LINE 1,0
201841359349310254,330413730,GENERAL CONFERENCE OF SDA,12501 OLD COLUMBIA PIKE,SILVER SPRINGS,MD,20904,520643036,CHURCH,MD,501(c)(3),1,false
201841359349310254,330413730,NAD OF SDA,12501 OLD COLUMBIA PIKE,SILVER SPRINGS,MD,20904,203164300,CHURCH,MD,501(c)(3),1,false
201841359349310254,330413730,PACIFIC UNION CONFERENCE OF SDA,2686 TOWNSGATE ROAD,WESTLAKE VILLAGE,CA,92505,951816033,CHURCH,CA,501(c)(3),1,false
201820939349300322,310971599,CHURCHES OF CHRIST IN CHRISTIAN UNION,1553 LANCASTER PIKE,CIRCLEVILLE,OH,45601,314443130,PROVIDES SPIRITUAL AND FINANCIAL SUPPORT TO UNIVERSITY,OH,501(C)(3),170(B)(1)(A)(I),0
201841159349301069,210634981,Conference for Mercy Higher Education,8630 Fenton Street 934,Silver Spring,MD,20190,431973007,Sponsorship,MD,501(c)(3),1,NA,false
201821029349300832,111630830,St John's Bread & Life Program Inc,795 Lexington Avenue,Brooklyn,NY,11221,113174514,Meals/SVCS,NY,501(c)(3),7,SJU NY,true
201801319349304870,133838740,TOURO COLLEGE,500 7TH AVE,NEW YORK,NY,10018,132676570,EDUCATION,NY,501 (C)(3),2,NA,false
201801319349304870,133838740,TOURO UNIVERSITY NEVADA,500 7TH AVE,NEW YORK,NY,10018,200362127,EDUCATION,NV,501 (C)(3),2,TOUROCOLLEGE,true
201801319349304870,133838740,TOURO COLLEGE AND UNIVERSITY SYSTEM INC,500 7TH AVE,NEW YORK,NY,10018,680646771,EDUCATION,NJ,501 (C)(3),2,TOUROCOLLEGE,true
201801319349304870,133838740,YESHIVAS OHR HACHAIM,500 7TH AVE,NEW YORK,NY,10018,112808947,EDUCATION,NY,501 (C)(3),2,TOUROCOLLEGE,true
201801319349304870,133838740,RABBI DOV REVEL YESHIVA OF FOREST HILLS,500 7TH AVE,NEW YORK,NY,10018,111681674,EDUCATION,NY,501 (C)(3),2,TOUROCOLLEGE,true
201801319349304870,133838740,TOURO COLLEGE FDN FOR JEWISH STUDIES,500 7TH AVE,NEW YORK,NY,10018,133639225,SUPPORT,NY,501 (C)(3),12A,TOUROCOLLEGE,true
201801319349304870,133838740,NYMC LLC,500 7TH AVE,NEW YORK,NY,10018,271481147,ASSIST TOURO,DE,501 (C)(3),12B,TOUROCOLLEGE,true
201801319349304870,133838740,NEW YORK MEDICAL COLLEGE,40 SUNSHINE COTTAGE ROAD,VALHALLA,NY,10595,131099420,EDUCATION,NY,501 (C)(3),2,NYMC LLC,true
201801319349304870,133838740,THE PARTNERSHIP FOR A HEALTHY POPULATION,40 SUNSHINE COTTAGE ROAD,VALHALLA,NY,10595,134038993,HEALTH RELATE,NY,501 (C)(3),4,TOUROCOLLEGE,true
201801319349304870,133838740,TOURO LAW CENTER DEVELOPMENT FOUNDATION,500 7TH AVE,NEW YORK,NY,10018,133922718,SUPPORT,NY,501 (C)(3),12A,TOUROCOLLEGE,true
201801319349304870,133838740,TOURO COLLEGE BERLIN GGMBH BERLIN,AM RUPERHORN 4 14055,BERLIN,GM,EDUCATIONAL,GM,501 (C)(3),TOUROCOLLEGE,true
201801319349304870,133838740,HEBREW THEOLOGICAL COLLEGE,7135 NORTH CARPENTER ROAD,SKOKIE,IL,60077,362167095,EDUCATIONAL,IL,501 (C)(3),2,TOUROCOLLEGE,true
201801319349304870,133838740,THE BIOTECHNOLOGY INCUBATOR AT NYMC INC,40 SUNSHINE COTTAGE ROAD,VALHALLA,NY,10595,471682208,INCUBATOR,NY,501 (C)(3),10,NA,false
