object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdDsrgrddEntts_EIN,IdDsrgrddEntts_PrmryActvtsTxt,IdDsrgrddEntts_LglDmclSttCd,IdDsrgrddEntts_TtlIncmAmt,IdDsrgrddEntts_EndOfYrAsstsAmt,DrctCntrllngEnttyNm_BsnssNmLn1Txt
201821039349301102,750827465,MCM FUNDING LLC,7106 NORTHAVEN ROAD,DALLAS,TX,75230,270632967,REAL ESTATE,TX,3000,0,TCU
201821039349301102,750827465,MEQUITY LLC,7106 NORTHAVEN ROAD,DALLAS,TX,75230,460904495,REAL ESTATE,TX,105530,0,TCU
201821039349301102,750827465,BELLAIRE ACQUISITIONS LLC,777 MAIN STREET SUITE 1300,FORT WORTH,TX,76102,814806107,REAL ESTATE,TX,11250,2820301,TCU
201811039349300146,430662529,OLD ORCHARD SHOPPING CENTER LLC,23 OLD ORCHARD AVENUE,WEBSTER GROVES,MO,63119,430662529,RENTAL,MO,69756,4247581,WEBSTER UNIV
201821079349300122,560529999,1924 HOLDINGS LLC,ONE UNIVERSITY PARKWAY,HIGH POINT,NC,27268,900660924,RENTAL,NC,680043,7438337,HIGH POINT UNIVERSITY
201821079349300122,560529999,LONGLEAF PINE REALTY LLC,101 NORTH TRYON STREET,SUITE 1900,CHARLOTTE,NC,28246,REAL ESTATE PURCHASES,NC,0,0,HIGH POINT UNIVERSITY
201821079349300122,560529999,OLYMPUS REALTY LLC,101 NORTH TYRON STREET,SUITE 1900,CHARLOTTE,NC,28246,REAL ESTATE PURCHASES,NC,0,0,HIGH POINT UNIVERSITY
201821079349300122,560529999,LILY PAD INVESTORS LLC,P O BOX 1550,HIGH POINT,NC,27261,REAL ESTATE PURCHASES,NC,0,0,HIGH POINT UNIVERSITY
201811239349301601,050259080,sru holdings llc,100 ochre point avenue,newport,RI,02840,050259080,Real Estate Holding Corp.,RI,9438000,N/A
201841039349300444,250965430,WB HIDTA Grant LLC,501 East 38th Street,Erie,PA,16546,821368498,Assist Enforcement in High Drug Trafficing Areas,PA,0,0,N/A
201841039349300444,250965430,Erie Innovation District LLC,501 East 38th Street,Erie,PA,16546,821351558,Economic Development,PA,0,0,N/A
201841039349300444,250965430,Mercyhurst Student Housing LLC,501 East 38th Street,Erie,PA,16546,821588242,Student Housing,PA,0,0,N/A
201811069349300841,590624458,Biscayne View Properties LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,590624458,Real Estate,FL,University of Miami
201811069349300841,590624458,Crestre LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,202458426,Real Estate,FL,9110,656431,Biscayne View Properties LLC
201811069349300841,590624458,1509 Venture LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,202458426,Real Estate,FL,1798585,Biscayne View Properties LLC
201811069349300841,590624458,East Urban LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,202458426,Real Estate,FL,31567,1084117,Biscayne View Properties LLC
201811069349300841,590624458,Tripop LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,202458426,Real Estate,FL,4310996,Biscayne View Properties LLC
201811069349300841,590624458,7th Avenue Market LLC,1320 South Dixie Hwy Suite 705,Coral Gables,FL,33146,202458426,Real Estate,FL,3018772,Biscayne View Properties LLC
201811069349300841,590624458,Equi Terra LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,590624458,Real Estate,FL,University of Miami
201811069349300841,590624458,Ten Bor LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,273025289,Real Estate,FL,Equi Terra LLC
201811069349300841,590624458,PT Property Holding LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,273025289,Real Estate,FL,Equi Terra LLC
201811069349300841,590624458,University of Miami Preservation LLC,1252 Memorial Drive Room 230,Coral Gables,FL,33146,590624458,Hold UM Designated Easement,FL,University of Miami
201811069349300841,590624458,Boston House LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,590624458,Real Estate,FL,University of Miami
201811079349301651,141338562,skidmore en france,94 boulevard sebastopol,paris,FR,981235361,Support for Skidmore programs in france,FR,SKIDMORE COLLEGE
201811089349300831,590859121,ECKERD COLLEGE REAL ESTATE LLC,4200 54TH AVENUE SOUTH,ST PETERSBURG,FL,33711,272423823,R/E HOLDING,FL,-211621,1211908,ECKERD COLL
201831049349300628,730555460,OC GmbH,Grunentorgasse 30 1090 Wien,Vienna,Vienna,AU,n\a,Student Housing for Study Abroad,AU,173135,3811839,NA
201820759349300837,310536647,CEDAR CARE LLC,340 VARSITY DR,CEDARVILLE,OH,45314,475053455,CONSULTING,OH,-51328,19614,CEDARVILLE
201841019349300114,231352688,ALDWYN LANE LLC,800 LANCASTER AVENUE,VILLANOVA,PA,19085,233101680,RENT REAL EST,PA,12210,59442,NA
201841019349300629,560547511,KENAN HALL SARE LLC,501 NORTH MAIN ST,LOUISBURG,NC,27549,462059052,"OWN, ENCUMBER, AND SELL THE KENAN HALL DORMITORY",NC,344624,5888720
201841019349300629,560547511,LOUISBURG COLLEGE FOUNDATION LLC,501 NORTH MAIN ST,LOUISBURG,NC,27549,812734620,HOLD ASSETS TO BE USED AS COLLATERAL FOR USDA DEBT,NC,0,100
201841039349300904,042103545,BOSTON COLLEGE ALUMNI ASSOCIATION LLC,140 COMMONWEALTH AVENUE,CHESTNUT HILL,MA,02467,042103545,ALUM. REL,MA,0,BC
201821079349300312,060653264,CIA SAN ANTONIO BEVERAGES LLC,312 PEARL PKWY,SAN ANTONIO,TX,78215,BEVERAGE CONCESSION MANAGEMENT SERVICES,TX,218417,254916,N/A
201821079349300312,060653264,CIA SAN ANTONIO MANAGEMENT LLC,312 PEARL PKWY,SAN ANTONIO,TX,78215,BEVERAGE CONCESSION MANAGEMENT SERVICES,TX,0,0,N/A
201821079349300312,060653264,CIA SAN ANTONIO OPERATIONS LLC,312 PEARL PKWY,SAN ANTONIO,TX,78215,BEVERAGE CONCESSION MANAGEMENT SERVICES,TX,0,0,N/A
201821169349301162,941156610,200 VAN NESS AVENUE LLC,50 OAK STREET,SAN FRANCISCO,CA,94102,471872329,REAL ESTATE RENTAL,CA,327529,-935739,SAN FRANCISCO CONSERVATORY OF MUSIC
201821169349301162,941156610,214 VAN NESS AVENUE LLC,50 OAK STREET,SAN FRANCISCO,CA,94102,REAL ESTATE RENTAL,CA,0,-147815,SAN FRANCISCO CONSERVATORY OF MUSIC
201841079349301004,231352689,Upholding the Truth LLC,2960 W Church Road,Glenside,PA,19038,383812745,To address cultural issues in a Biblical fashion,PA,59014,25834,Westminster Theological Seminary
201841079349301004,231352689,Proclaiming the Word,2960 W Church Road,Glenside,PA,19038,233073949,To broadcast sermons and disseminate literature,PA,0,555,Upholding the Truth LLC
201841079349301004,231352689,The Ethics of Profits LLC,2960 W Church Road,Glenside,PA,19038,Study & disseminate scholarly research on the ethical nature of capitalism,PA,4,Upholding the Truth LLC
201841079349301004,231352689,Westminster Seminary Press LLC,2960 W Church Road,Glenside,PA,19038,Hold trademark & other intellectual property associated with the name WTS,PA,29520,36564,Westminster Theological Seminary
201841359349308224,421315493,MAHARISHI UNIV OF MGMT RE LLC,REAL ESTATE CORPORATION,1000 NORTH 4TH ST,FAIRFIELD,IA,52557,812247449,RE HOLDING,IA,MAHARISHI
201841149349300754,951684064,ZSRS Fund LLC,15760 Ventura Blvd suite 801,encino,CA,91436,202587256,real estate investments,CA,564125,12483274,AMERICAN JEWISH UNIVERSITY
201841149349300754,951684064,AJU BBI Holdings LLC,15600 Mulholland Drive,los angeles,CA,90077,title holding,CA,0,14276719,AMERICAN JEWISH UNIVERSITY
201831009349300713,350867977,BUTLER UNIVERSITY INVESTMENTS LLC,4600 SUNSET AVENUE,INDIANAPOLIS,IN,46208,812916984,INVESTMENTS,IN,0,601000,BUTLER UNIV
201831009349300713,350867977,BUTLER UNIVERSITY INSURANCE HOLDINGS LLC,4600 SUNSET AVENUE,INDIANAPOLIS,IN,46208,815442157,INSURANCE,IN,0,0,BUTLER UNIV
201801179349301325,951643389,Redlands Property Management Inc,PO Box 3080,Redlands,CA,92373,330423448,Title Holding,CA,0,0,University of Redlands
201801179349301325,951643389,REDLANDS PROPERTY Management TRUST,PO Box 3080,Redlands,CA,92373,336089947,Title Holding,CA,0,0,University of Redlands
201841359349301584,440562048,PARK VISTA LLC,8700 NW RIVER PARK DRIVE,PARKVILLE,MO,64152,440562048,LEASING,MO,PARK UNIV
201841359349301584,440562048,PARK VENTURES LLC,8700 NW RIVER PARK DRIVE,PARKVILLE,MO,64152,440562048,INVESTING,MO,300000,PARK UNIV
201831019349301018,464884633,USAC CHILE,AV REPUBLICA 470 1 COMUNA,SANTIAGO,CI,STUDY ABROAD,CI,0,0,USAC
201831019349301018,464884633,USAC FRANCE - PAU,UNIVERSITE DE PAU DE LADOUR,PAU,FR,64000,STUDY ABROAD,FR,0,0,USAC
201831019349301018,464884633,USAC GERMANY,SCHARNHORSTSTRABE 1,LUENEBURG,GM,21335,STUDY ABROAD,GM,0,0,USAC
201831019349301018,464884633,USAC GHANA,UNIVERSITY OF GHANA,LEGON ACCRA,GH,STUDY ABROAD,GH,0,0,USAC
201831019349301018,464884633,USAC ITALIA,VIA VENTIMIGLIA 115,TORINO,IT,10126,STUDY ABROAD,IT,0,0,USAC
201831019349301018,464884633,USAC SPAIN,CAMPUS UNIV EDIFICIO BIBLIOTECA CE,LEIOA,BIZKAIA,SP,48940,STUDY ABROAD,SP,0,0,USAC
201831019349301018,464884633,USAC FRANCE - LYON,UNIVERSITE LUMIERE LYON 2,LYON,FR,69007,STUDY ABROAD,FR,0,0,USAC
201841359349309359,381550064,CCS Community Development LLC,201 E KIRBY,DETROIT,MI,48202,262730307,CONSTRUCTION DEVELOPMENT MANAGER,MI,COLLEGE FOR CREATIVE STUDIES
201841359349309359,381550064,ARGONAUT BUILDING MASTER TENANT,201 E KIRBY,DETROIT,MI,48202,262958271,"Manage, Lease and Maintain the Building",MI,-9797556,0,COLLEGE FOR CREATIVE STUDIES
201841359349309359,381550064,USBCDE INVESTMENT FUND XXII,201 E KIRBY,DETROIT,MI,48202,261962040,Investment Fund,MI,-10362360,0,COLLEGE FOR CREATIVE STUDIES
201841359349309359,381550064,ARGONAUT CAMPUS DEVELOPER LLC,201 E KIRBY,dETROIT,MI,48202,261097667,OWN AND REHABILITATE THE ARGONAUT BUILDING,MI,-39028247,0,COLLEGE FOR CREATIVE STUDIES
201811219349300231,420680372,Upper Iowa University Real Estate Foundation LLC,605 washington street,fayette,IA,52142,education,IA,0,0,upper iowa university
201841079349300729,310725957,MVNU Management LLC,800 Martinsburg Rd,Mount Vernon,OH,43050,472839129,Hospitality Management,OH,1062749,251114,Mount Vernon Nazarene University
201841079349300729,310725957,Mount Vernon Grand Hotel LLC,800 Martinsburg Rd,Mount Vernon,OH,43050,814919801,Real Estate Holding and Management,OH,0,8882992,Mount Vernon Nazarene University
201841359349303859,135598093,COLUMBIA INVESTMENT MGT COMPANY LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,INVEST MGMT,NY,0,0,COLUMBIA
201841359349303859,135598093,CIM I LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901851,INVEST HOLDNG,DE,47628969,331581580,COLUMBIA
201841359349303859,135598093,CIM II LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901854,INVEST HOLDNG,DE,0,0,COLUMBIA
201841359349303859,135598093,CIM III LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901855,INVEST HOLDNG,DE,0,0,COLUMBIA
201841359349303859,135598093,CIM IV LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901856,INVEST HOLDNG,DE,1572241,24433755,COLUMBIA
201841359349303859,135598093,CIM V LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901861,INVEST HOLDNG,DE,-489726,87229501,COLUMBIA
201841359349303859,135598093,CONQUEST MANAGED FUTURES SELECT FUND II,540 MADISON AVENUE 20TH FLOOR,NEW YORK,NY,10022,135598093,INVESTMENTS,DE,-489726,87229501,CIM V
201841359349303859,135598093,CIM VI LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901857,INVEST HOLDNG,DE,0,0,COLUMBIA
201841359349303859,135598093,CIM VII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901858,INVEST HOLDNG,DE,0,0,COLUMBIA
201841359349303859,135598093,CIM VIII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901859,INVEST HOLDNG,DE,0,0,COLUMBIA
201841359349303859,135598093,CIM XII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901864,INVEST HOLDNG,DE,8820299,92417818,COLUMBIA
201841359349303859,135598093,CIM XIII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901865,INVEST HOLDNG,DE,0,0,COLUMBIA
201841359349303859,135598093,CIM XIV LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901866,INVEST HOLDNG,DE,0,0,COLUMBIA
201841359349303859,135598093,CIM XVII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,141977498,INVEST HOLDNG,DE,4037,4288432,COLUMBIA
201841359349303859,135598093,CIM XVIII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,141977500,INVEST HOLDNG,DE,0,0,COLUMBIA
201841359349303859,135598093,DYNAMO BRASIL VI LLC,1209 ORANGE STREET,WILMINGTON,DE,19801,135598093,INVESTMENTS,DE,0,166600709,COLUMBIA
201841359349303859,135598093,COLUMBIA AFFILIATED PHYSICIANS IPA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,262162648,PHYSICNS PRAC,NY,1065452,2867598,COLUMBIA
201841359349303859,135598093,COLUMBIA DIGITAL KNOWLEDGE VENTURES LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,061576880,NEW MEDIA,NY,0,0,COLUMBIA
201841359349303859,135598093,HITHER PROPERTY LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,270201222,REAL ESTATE,DE,0,2196179,COLUMBIA
201841359349303859,135598093,CU GSAPP LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201841359349303859,135598093,ACCESS PROJECT LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTH RESCH,NY,0,0,COLUMBIA
201841359349303859,135598093,MSPH LESOTHO LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,258707,COLUMBIA
201841359349303859,135598093,MSPH MOZAMBIQUE LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,3743260,COLUMBIA
201841359349303859,135598093,MSPH NIGERIA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,0,COLUMBIA
201841359349303859,135598093,MSPH RWANDA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,0,COLUMBIA
201841359349303859,135598093,MSPH SOUTH AFRICA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,638436,COLUMBIA
201841359349303859,135598093,MSPH TANZANIA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,303585,COLUMBIA
201841359349303859,135598093,MSPH TAJIKISTAN LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,0,COLUMBIA
201841359349303859,135598093,MSPH KG LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,0,COLUMBIA
201841359349303859,135598093,COLUMBIA INT'L PROJECTS LLC (KENYA),412 LOW MEMORIAL LIBRARY 535 W 116,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201841359349303859,135598093,COLUMBIA GLOBAL CENTERS LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201841359349303859,135598093,COLUMBIA GLOBAL RESEARCH INITIATIVES LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201841359349303859,135598093,CU STUDIO LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201821039349300027,590624440,Holt Properties LLC,1000 Holt Avenue - CB 2715,Winter Park,FL,327894499,461788412,Acquire Real Property; Commercial Property Rental,FL,275874,2929310,Rollins College
201821039349300027,590624440,Langford RCI LLC,1000 Holt Avenue - CB 2715,Winter Park,FL,327894499,461775419,Hotel and Conference Center,FL,954055,39003739,Rollins College
201821039349300027,590624440,57334,1000 Holt Avenue - CB 2715,Winter Park,FL,327894499,462057006,Commercial Property Rental,FL,57334,1092836,Rollins College
201821039349300027,590624440,200 Fairbanks LLC,1000 Holt Avenue - CB 2715,Winter Park,FL,327894499,462064681,Commercial Property Rental,FL,Rollins College
201821039349300027,590624440,220 Fairbanks LLC,1000 Holt Avenue - CB 2715,Winter Park,FL,327894499,462102091,Commercial Property Rental,FL,22882,888583,Rollins College
201821039349300027,590624440,400 Park South LLC,1000 Holt Avenue - CB 2715,Winter Park,FL,327894499,462075853,Commercial Property Rental,FL,409299,11740653,Rollins College
201821039349300027,590624440,Lawrence Center LLC,1000 Holt Avenue - CB 2715,Winter Park,FL,327894499,462088367,Commercial Property Rental,FL,-114942,1770888,Rollins College
201821149349300617,540506306,Bridgewater College Properties LLC,402 East College Street,Bridgewater,VA,22812,540506306,Real estate,VA,194232,43100,Bridgewater College
201831239349300013,741109620,Village Residential LLC,1999 Bryan St,Suite 900,Dallas,TX,75201,Real estate,TX,-4691,1089477,William Marsh Rice University
201831239349300013,741109620,WMR BNA Holdings LLC,c/o Rice University,6100 Main St,Houston,TX,77005,814267081,Holding company,DE,-230251,9158953,William Marsh Rice University
201831239349300013,741109620,Rice RE Holdings I,c/o Rice University,6100 Main St,Houston,TX,77005,Holding company,TX,0,0,William Marsh Rice University
201831239349300013,741109620,Rice RE Holdings II,c/o Rice University,6100 Main St,Houston,TX,77005,Holding company,TX,0,0,William Marsh Rice University
201831239349300013,741109620,Rice RE Holdings III,c/o Rice University,6100 Main St,Houston,TX,77005,Holding company,TX,0,0,William Marsh Rice University
201801019349301010,710239383,OUACHITA RESOURCE INVESTMENT CO LLC,22-3916245 410 OUACHITA ST,ARKADELPHIA AR,AR,71998,223916245,OIL & GAS INVESTMENT,AR,2416,OUACHITA BAPTIST
201801019349301010,710239383,OUACHITA PROPERTIES DEVELOPMENT LLC,22-3916243 410 OUACHITA ST,ARKADELPHIA AR,AR,71998,223916243,REAL ESTATE INVEST.,AR,1675,OUACHITA BAPTIST
201841359349311014,260664313,GARY K HERBERGER YOUNG SCHOLARS ACA,4701 W THUNDERBIRD RD,GLENDALE,AZ,85306,452485965,SCHOOL,AZ,1440612,103981,ASU PREP
201831139349300013,410693856,1971 SENECA LLC,1971 SENECA ROAD,EAGAN,MN,55122,410693856,BUILDING LEASING,MN,0,0,BIG SNIPPER LLC
201811139349300801,240795445,LU PROPERTIES LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,454740928,REAL ESTATE,PA,LEHIGH UNIV
201811139349300801,240795445,LUP2 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455027811,REAL ESTATE,PA,3228573,LEHIGH UNIV
201811139349300801,240795445,LUP3 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455027849,REAL ESTATE,PA,LEHIGH UNIV
201811139349300801,240795445,LUP4 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455028052,REAL ESTATE,PA,28043,11696298,LEHIGH UNIV
201811139349300801,240795445,LUP5 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455028099,REAL ESTATE,PA,1726206,LEHIGH UNIV
201811139349300801,240795445,LUP6 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455038258,REAL ESTATE,PA,2735116,LEHIGH UNIV
201811139349300801,240795445,LUP7 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455038269,REAL ESTATE,PA,1493029,LEHIGH UNIV
201811139349300801,240795445,LUP8 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455038294,REAL ESTATE,PA,1778167,LEHIGH UNIV
201811139349300801,240795445,LUP9 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455038318,REAL ESTATE,PA,18922,LEHIGH UNIV
201811139349300801,240795445,LUP10 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455038335,REAL ESTATE,PA,505444,LEHIGH UNIV
201811139349300801,240795445,LUP11 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455055049,REAL ESTATE,PA,LEHIGH UNIV
201811139349300801,240795445,LUP12 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455055141,REAL ESTATE,PA,3709716,LEHIGH UNIV
201811139349300801,240795445,LUP13 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455055212,REAL ESTATE,PA,996735,LEHIGH UNIV
201811139349300801,240795445,LUP14 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455055279,REAL ESTATE,PA,1672264,LEHIGH UNIV
201811139349300801,240795445,LUP15 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455055348,REAL ESTATE,PA,44857,1455345,LEHIGH UNIV
201811139349300801,240795445,LUP16 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455075242,REAL ESTATE,PA,75050,LEHIGH UNIV
201811139349300801,240795445,LUP17 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455075314,REAL ESTATE,PA,600,3696261,LEHIGH UNIV
201811139349300801,240795445,LUP18 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455075370,REAL ESTATE,PA,183807,LEHIGH UNIV
201811139349300801,240795445,LUP19 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455081093,REAL ESTATE,PA,LEHIGH UNIV
201811139349300801,240795445,LUP20 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455081166,REAL ESTATE,PA,LEHIGH UNIV
201811139349300801,240795445,LUP21 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455085420,REAL ESTATE,PA,138608,LEHIGH UNIV
201811139349300801,240795445,LUP22 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455094916,REAL ESTATE,PA,89768,LEHIGH UNIV
201811139349300801,240795445,LUP23 LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455094965,REAL ESTATE,PA,374041,LEHIGH UNIV
201811139349300801,240795445,LUPLT LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,455095007,REAL ESTATE,PA,LEHIGH UNIV
201811139349300801,240795445,SO-BETH FUNDING LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,454740873,STUDENT HOUS.,PA,40001,65181,LEHIGH UNIV
201811139349300801,240795445,SOUTH RIVER INVESTMENTS LLC,306 SOUTH NEW ST SUITE 451,BETHLEHEM,PA,18015,812135057,REAL ESTATE,PA,82602,LEHIGH UNIV
201801319349301940,381360586,Dexter Holdings LLC,651 E Jefferson,Detroit,MI,48226,381360586,Acts as agent of UDM in various transactions,MI,0,0,N/A
201801299349300645,150532082,CORNELL UNIVERSITY FOUNDATION UK LTD,19 NORCOTT ROAD,LONDON,UK,N16 78J,UK DONATIONS,UK,1313549,1092926,CORNELL UNIV
201801299349300645,150532082,LLENROC GLOBAL LLC,300 CCC BLDG235 GARDEN AV,ITHACA,NY,14853,475629659,SUPPORTING,NY,1,1,CORNELL UNIV
201841359349301234,720423889,TULANE INTERNATIONAL LLC,6823 ST CHARLES AVENUE,NEW ORLEANS,LA,70118,020794141,INTERNATIONAL PROGRAM ADMINISTRATION,LA,4636000,2568000,N/A
201841359349301234,720423889,RIVERSPHERE I LLC,6823 ST CHARLES AVENUE,NEW ORLEANS,LA,70118,REAL ESTATE OWNERSHIP,LA,279000,2502000,N/A
201841359349301234,720423889,RIVERSPHERE II LLC,6823 ST CHARLES AVENUE,NEW ORLEANS,LA,70118,REAL ESTATE OWNERSHIP,LA,65000,1136000,N/A
201841359349301234,720423889,SQUARE 245 LLC,6823 ST CHARLES AVENUE,NEW ORLEANS,LA,70118,REAL ESTATE OWNERSHIP,LA,0,11000,N/A
201841359349301234,720423889,TULANE LIVING WELL LLC,6823 ST CHARLES AVENUE,NEW ORLEANS,LA,70118,INACTIVE,LA,0,0,N/A
201841359349301234,720423889,TULANE CARY LAND LLC,6823 St Charles Avenue,New Orleans,LA,70118,Real Estate Ownership,LA,0,381000,N/A
201841359349301234,720423889,TULANE CARY WORKING INTERESTS LLC,6823 St Charles Avenue,New Orleans,LA,70118,Oil investment holdings,LA,22000,8000,N/A
201841359349301234,720423889,TULANE CARY ROYALTY LLC,6823 St Charles Avenue,New Orleans,LA,70118,Oil Royalty Interests,LA,390000,13000,N/A
201841359349301234,720423889,TULANE QUALITY CARE NETWORK LLC,c/o 6823 St Charles Avenue,New Orleans,LA,70118,Physician Support,LA,0,0,N/A
201831079349300123,710236897,The Village at Hendrix LLC,1600 Washington Avenue,Conway,AR,72032,204993068,Manage and sell real estate,AR,-239516,8549637,Hendrix College
201801299349303405,341018992,ERIE TIMBER LLC,10900 EUCLID AVENUE,CLEVELAND,OH,44106,200409132,TIMBER FARM,OH,2981218,34921224,CASE WESTERN RESERVE UNIVERSITY
201801299349303405,341018992,ERIE FOREST INVESTMENTS LLC,10900 EUCLID AVENUE,CLEVELAND,OH,44106,205742452,TIMBER FARM,OH,0,0,ERIE TIMBER
201801299349303405,341018992,CASE DENTAL MEDICINE SUPPORT SERVICES LLC,1900 EUCLID AVENUE,CLEVELAND,OH,44106,264812902,HEALTH CARE,OH,941436,0,CASE WESTERN RESERVE UNIVERSITY
201801299349303405,341018992,CASE IMAGING CENTER LLC,1900 EUCLID AVENUE,CLEVELAND,OH,44106,205670613,EDUCATION/RESEARCH,OH,106259,0,CASE WESTERN RESERVE UNIVERSITY
201801299349303405,341018992,CWRU SCHOOL OF DENTISTRY ADMIN SUPPORT LLC,1900 EUCLID AVENUE,CLEVELAND,OH,44106,340437441,HEALTH CARE,OH,1608418,0,CASE WESTERN RESERVE UNIVERSITY
201801349349305610,050258810,BRU LLC,1150 DOUGLAS PIKE,SMITHFIELD,RI,02917,231386793,REAL ESTATE,RI,660376,BRYANT UNIV
201801349349303220,030179414,BC CAMPUS HOLDINGS LLC,177 CAMPUS ROAD,BENNINGTON,VT,05201,811952664,LEASING/FINANCING,VT,0,0,BENNINGTON COLLEGE CORPORATION
201801349349310750,141338587,College Properties LLC,124 Raymond Avenue,Box 655,Poughkeepsie,NY,12604,141817534,Realty Investment,NY,42735,6740602,VASSAR COLLEGE
201801319349300010,042121659,Gateway Park LLC,100 Institute Road,Worcester,MA,01609,043494779,Real Est. Dev,MA,503161,8590000,WPI
201801319349300010,042121659,Lancaster Island LLC,100 Institute Road,Worcester,MA,01609,001108846,Real Est. Dev,MA,0,0,Washburn Par
