object_id,ein,BsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201533069349301108,926002106,WELFARE & PENSION ADMINISTRATION SERVICE,2815 2ND AVENUE SUITE 300,SEATTLE,WA,98121,ADMINISTRATION,421800
201533069349301108,926002106,PREMERA BLUE CROSS,7001 220TH ST SW,MOUNTLAKE TERRACE,WA,98043,CLAIMS ADMINISTRATION,208250
201533089349300023,205003549,CROSSROADS HEALTHCARE MANAGEMENT LLC,2556 ARTHUR KILL ROAD,STATEN ISLAND,NY,10309,CONTRACT ADMINISTRATOR,2581913
201533089349300023,205003549,LAW OFFICES OF THOMAS A THOMPSON,148 WHITES COVE ROAD SUITE 1,YARMOUTH,ME,04096,LEGAL COUNSEL,388025
201533089349300023,205003549,PROSCRIPT PHARMACY MANAGEMENT LLC,2556 ARTHUR KILL ROAD,STATEN ISLAND,NY,10309,MANAGEMENT FEES,358253
201533079349300818,204352212,PERKINS EASTMAN,115 FIFTH AVENUE,NEW YORK,NY,10003,ARCHITECT,462943
201533079349300818,204352212,GREYSTONE,225 E JOHN CARPENTER FREEWAY,IRVING,TX,75062,CONSULTING,195524
201533079349300818,204352212,CAPITAL PROJECTS CONSULTINGLLC,153 BROADWAY SUITE 100,HAWTHORNE,NY,10532,PROJECT MANAGEMENT,164479
201533079349300818,204352212,ANDREWS INTERNATIONAL,27959 SMYTH DRIVE,VALENCIA,CA,91355,SECURITY,131574
201533209349306133,135601035,REHAB ALTERNATIVES,PO BOX 75343,CHICAGO,IL,60603,THERAPIST SERV PT OT ST,1013644
201533209349306133,135601035,MERIDIAN NURSE RECRUITERS,471 N BROADWAY SUITE 349,JERICHO,NY,11753,NURSING SERVICES,304819
201533209349306133,135601035,ACS CARE SERVICES,PO BOX 9627,MANCHESTER,NH,03108,NURSING SERVICES,131692
201533179349305728,061358298,PRECISION ROOFING,22 KER LANE,SOUTHFIELDS,NY,10975,ROOFING CONTRACTOR,419720
201533179349305728,061358298,ELANT INC,46 HARRIMAN DRIVE,GOSHEN,NY,10924,MANAGEMENT SERVICES,338563
201533179349305728,061358298,FOCUS MEDIA INC,10 MATTHEWS STREET,GOSHEN,NY,10924,ADVERTISING,294868
201533179349305728,061358298,GREYSTONE DEVELOPMENT COMPANY,152 WEST 57TH STREET 60TH FLOOR,NEW YORK,NY,10019,ADVERTISING,139768
201533179349305728,061358298,SUPERIOR SURFACING SYSTEMS,21 ALLEN LN,BLOOMINGBURG,NY,12721,CONSTRUCTION,117279
201533179349305753,205580506,SODEXO DINING,9801 WASHINGTONIAN BLVD,GAITHERSBURG,MD,20878,DINING SERVICES,1055753
201533179349305753,205580506,SELECT REHABILITATION,550 FRONTAGE ROAD SUITE 2415,NORTHFIELD,IL,60093,THERAPY SERVICES,347888
201533209349306213,320160436,INTEGRATED DIRECT MARKETING,1250 CONNECTICUT AVENUE NW SUITE 2,WASHINGTON,DC,20036,MARKETING,100344
201523099349300872,203107081,Weisberg Communications,754 N Hilltop Rd,Salt Lake City,UT,84103,Public Relations,154585
201523099349300872,203107081,LBG Administators,82 North Summit St,Tenafly,NJ,07670,Accounting,127413
201523099349300872,203107081,Gary W Secrest LLC,53 Glasgow Drive,Pinehurst,NC,28374,Consulting,130680
201533199349300123,540577900,None
201533209349307088,550668245,THE GREATER KANAWHA VALLEY FOUNDATION,PO BOX 3041,CHARLESTON,WV,25331,ADMINISTRATIVE SERVICES,259274
201523209349309762,430684708,MCMURRY TMG LLC,1010 E MISSOURI AVE,PHOENIX,AZ,85014,WEB & CONTENT DESIGN,955593
201523209349309762,430684708,HILL KNOWLTON INC,PO BOX 7247-7193,PHILADELPHIA,PA,191707193,PUBLIC RELATIONS,525396
201523209349309762,430684708,PARTNERSHIP FOR VISION HEALTH,225 REINEKERS LN 700,ALEXANDRIA,VA,22314,ADVERTISING,300000
201523209349309762,430684708,FREEMAN AUDIO VISUAL SOLUTIONS INC,PO BOX 650519,DALLAS,TX,752650519,AUDIO VISUAL,299298
201523209349309762,430684708,PERSONIFY INC,PO BOX 759470,BALTIMORE,MD,212759470,AMS SUPPORT,289990
201503079349301145,132839977,NONE
201503069349301170,582158058,ANDERSON CONTRACTORS,ANDERSON CONTRACTORS,4786 HANCOCK DRIVE,MEMPHIS,TN,38116,CONSTRUCTION,381962
201503069349301170,582158058,TA BROWN CONSTRUCTION,PO BOX 2406,CORDOVA,TN,38088,CONSTRUCTION,181513
201513089349301536,986000903,NONE
201513089349301621,582367819,KING SPALDING LLP,PO BOX 116133,ATLANTA,GA,303686133,LEGAL SERVICES,1818345
201513089349301621,582367819,CAMBRIDGE ASSOCIATES LLC,PO BOX 83232,CHICAGO,IL,606910232,INVESTMENT MGMT,1348205
201513089349301621,582367819,TELECOM INNOVATIONS LLC,3001 MONROE HWY BLDG 400A,WATKINSVILLE,GA,30677,TELECOM SERVICES,197343
201513089349301621,582367819,JEFFAY CONSULTING,5485 CLAIRE ROSE LN,ATLANTA,GA,30327,CONSULTING SERVICES,126000
201513089349301621,582367819,ZEISLER ZEISLER PC,10 MIDDLE STREET,BRIDGEPORT,CT,06604,LEGAL SERVICES,123893
201513089349301681,941080917,GOULD MEDICAL GROUP INC,600 COFFEE ROAD,MODESTO,CA,95355,PHYSICIAN SERVICES,7081570
201513089349301681,941080917,SUTTER GOULD MEDICAL FOUNDATION,600 COFFEE ROAD,MODESTO,CA,95355,PHYSICIAN SERVICES,4659709
201513089349301681,941080917,SUTTER VNA HOSPICE,1900 POWELL ST STE 300,EMERYVILLE,CA,94608,CAPITATED SERVICES,4560805
201513089349301681,941080917,GHC OF MODESTO INC,2633 W RUMBLE ROAD,MODESTO,CA,95350,NURSING SERVICES,3806160
201513089349301681,941080917,TOWERS WATSON DELAWARE INC,LOCKBOX 28025 NETWORK PL,CHICAGO,IL,60673,CONSULTING SERVICES,2484090
201513079349301341,061548990,VEZANDIO CONTRACTING CORP,530 BEECH ST,NEW HYDE PARK,NY,11040,BUILDING CONSTRUCTION,382318
201513079349301381,431016328,JE DUNN CONSTRUCTION,1001 LOCUST STREET,KANSAS CITY,MO,64106,CONSTRUCTION,12289985
201513079349301381,431016328,PECKHAM GUYTON ALBERS VIETS IN,1900 W 47TH PLACE STE 300,WESTWOOD,KS,662051801,ARCHITECTURAL,524170
201513079349301381,431016328,MKC AVIATION LLC,10 NW RICHARDS ROAD,KANSAS CITY,MO,64116,AVIATION MANAGEMENT,352622
201513079349301381,431016328,AIR ASSOCIATES INC,12901 W 151ST ST STE B,OLATHE,KS,66062,AIR CHARTER SERVICES,341067
201513079349301381,431016328,MID-AMERICA MORTUARY SERVICE LLC,2910 MERRIAM LANE,KANSAS CITY,MO,66106,TRANSPORTATION SVCS,336585
201513079349301401,222548916,QUALITY MEDICAL TRANSPORT,PO BOX 320,BAYVILLE,NJ,08721,MEDICAL INTERCEPTS,536765
201513079349301401,222548916,GENOVA BURNS,141 WEST FRONT ST SUITE 130,RED BANK,NJ,07901,LEGAL,573742
201513079349301421,741287016,Carlson Capital,2100 McKinney Avenue,DALLAS,TX,75201,investment manager,1085754
201513079349301421,741287016,BBT Overseas Cap,201 Main St Suite 3300,FORT WORTH,TX,76102,Investment Manager,580023
201513079349301421,741287016,Eagle Capital,499 Park Avenue 17th Floor,NEW YORK,NY,10022,investment manager,421956
201513079349301421,741287016,Southwest Diagnostics,PO Box 241000,SAN ANTONIO,TX,78224,radiology services,353895
201513079349301421,741287016,Laboratory Corporation of America,PO Box 12140,BURLINGTON,NC,27216,lab services,319304
201503089349300215,521226614,MID AMERICA PRINTING,101 JULIAD COURT,HARTWOOD,VA,22471,PRINTING SERVICES,1991086
201503089349300215,521226614,DIRECT RESPONSE DATA MANAGEMENT,1150 INTERNATIONAL PKY,FREDRICKBURG,VA,22406,DATA MANAGEMENT SERVICES,1271910
201503089349300215,521226614,FULFILLMENT MANAGMENT SERVICES,1150 INTERNATIONAL PARKWAY,FREDRICKBURG,VA,22406,MAILING SERVICES,1206954
201503089349300215,521226614,RESPONSE DYNAMICS,2070 CHAIN BRIDGE ROAD 520,VIENNA,VA,22182,"PROGRAM MANAGEMENT, FUNDRAISING",599087
201503089349300215,521226614,WASHINGTON INTELLIGENCE BUREAU,4128 PEPSI PLACE,CHANTILLY,VA,20151,CAGING SERVICES,245338
201503089349300220,410841103,MARK WACHOLZ CONSTRUCTION,3895 35TH STREET SE,DELANO,MN,55328,HOME BUILDER,354709
201503089349300305,131628168,Neuman's Kitchen Inc,203 Chrystie St,NEW YORK,NY,10002,Catering,889295
201503089349300305,131628168,EW Howell Co LLC,592 Fifth Avenue 7th Fl,NEW YORK,NY,10036,Construction,807882
201503089349300305,131628168,Guardsmark LLC,PO Box 11407,BIRMINGHAM,AL,35246,Security,552382
201503089349300305,131628168,Palantir Net Inc,2211 N Elston Avenue Suite 400,CHICAGO,IL,60614,Web/Software Design,547593
201503089349300305,131628168,Debevoise Plimpton LLP,919 Third Avenue 28th Fl,NEW YORK,NY,10022,Legal,513759
201503089349300335,203395474,BOKA POWELL,8070 PARK LANE 300,DALLAS,TX,75231,ARCHICHETURAL,313267
201503089349300335,203395474,HILL WILKINSON,2703 TELECOM PKWY 120,RICHARDSON,TX,75082,CONTRACTOR,276195
201513069349300201,270563603,AK CLEANING SERVICES INC,39 LAKESHORE DR APT 2B,WATERVLIET,NY,12189,CUSTODIAL SERVICES,136100
201513069349300231,455528092,ARTHUR WEBB GROUP,78 STATE STREET,BROOKLYN,NY,11201,MANAGEMENT SERVICE,210000
201513069349300231,455528092,CIRERO CONSULTING ASSOCIATES VVC,701 WESTCHESTER AVE,WHITE PLANS,NY,10604,CONSULTING,160987
201513069349300231,455528092,ROPES & GRAY LLP,1211 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,LEGAL SERVICE,144223
201513099349300326,133854754,ORACLE USA,500 ORACLE PARKWAY,REDWOOD SHORES,CA,94065,SOFTWARE SERVICE,203905
201513099349300326,133854754,PREMIER CONSULTING GROUP INC,11716 W PICO BLVD,LOS ANGELES,CA,90064,ACCOUNTING CONSULTANT,177660
201513099349300326,133854754,CORTEL BUSINESS SOLUTIONS DBA BLUEPRINT,470 7TH AVENUE 8TH FLOOR,NY,NY,10018,IT CONSULTANT,163006
201513099349300326,133854754,CADWALADER WICKERSHAM & TAFT,200 LIBERTY STREET,NY,NY,10281,LEGAL SERVICES,147147
201513099349300326,133854754,SACHS ASSOCIATES INC,32 GLADE WATER DRIVE,HENDERSON,NV,89052,IT CONSULTANT,140000
201503099349301765,351262574,HERITAGE CO,2402 WILDWOOD AVENUE SUITE 500,NORTH LITTLE ROCK,AR,72120,TELEMARKETING,115753
201503039349300645,381359218,SW MI EMERGENCY SERVICES PC,125 S KALAMAZOO MALL SUITE 204,KALAMAZOO,MI,49007,MEDICAL SERVICES,446588
201503039349300645,381359218,SODEXOMAGIC LLC,4880 PAYSPHERE CIRCLE,CHICAGO,IL,60674,FOOD SERVICES,350394
201503039349300830,453765330,Metropolitan Pediatric Specialists,6545 France Ave South Ste 400,Edina,MN,55435,Physician & staff,11051573
201503039349300830,453765330,Partners in Pediatrics,12720 Bass Lake Road,Maple Grove,MN,55369,Physician & staff,7514961
201503039349300830,453765330,Eclinicalworks LLC,2 Technology Dr,Westborough,MA,01581,Techonology maint.,140118
201503039349300830,453765330,Trizetto Provider Services,Dept CH 16897,Palatine,IL,60055,IT consulting,100364
201503089349300540,752813850,PMB HELIN DONOVAN 5550 LBJ FREEWAY SUI,5550 LBJ FREEWAY SUITE 750,DALLAS,TX,75240,AUDIT,5450
201503089349301350,043435218,MALONEY PROPERTIES INC,27 MICA LANE,WELLESLEY,MA,02481,PROPERTY MANAGER,57012
201503089349301350,043435218,LLOYD B MCMANUS CPA PC,PO BOX 130259,BOSTON,MA,02113,CPA AND TAX PREPARATION,8200
201513079349300511,223768103,COMMERCIAL DISTRICT SERVICES,450 BLOOMFIELD AVENUE,VERONA,NJ,07044,CLEANING SERVICES,224770
201513079349300511,223768103,COOPERATIVE PROFESSIONAL SERVICES,112 HARRISON STREET,FRENCHTOWN,NJ,08825,MANAGEMENT COMPANY,135857
201503099349301095,860750139,Copperstate Multifamily Renovations LLC,4001 S Contractors Way Ste 141,Tucson,AZ,85714,Building & Repair,195953
201503099349301095,860750139,Deans Plumbing LLC,3538 N Romero Rd,Tucson,AZ,85705,Plumbing,142383
201513079349301526,431791656,BALES CONSTRUCTION COMPANY,BALES CONSTRRUCTION COMPANY,2601 N LECOMPTE AVE,2601 N LECOMPTE AVE,SPRINGFIELD,MO,65803,CONSTRUCTION,124252
201503069349300220,462115716,RECESS CREATIVE,635 WEST LAKESIDE AVE SUITE 101,CLEVELAND,OH,44112,WEB DEVELOPMENT,157000
201503069349300245,741036131,Paul Bernhard Exhibit Design,3506 Rogge Lane,Austin,TX,78723,Exhibit design/cstrc,2130000
201503069349300540,510199145,State Realty Agency Inc,1290 Springfield Avenue,Irvington,NJ,07111,MGT & BOOKKEEPING,138527
201513079349300211,530128590,FLAGSHIP REHABILITATION,157 BALTIMORE ST,CUMBERLAND,MD,21502,THERAPY PROVIDER,1026882
201513079349300211,530128590,AMSTERDAM MANAGEMENT SERVICES,16021 PHILMONT LANE,BOWIE,MD,20716,BUILDING MANAGEMENT SERVICES,242972
201513079349300211,530128590,GREENBIER DEVELOPMENT LLC,3232 MCKINNEY AVE SUITE 1160,DALLAS,TX,75204,DEVELOPMENT MANAGEMENT,196349
201513079349300211,530128590,US SECURITY ASSOCIATES,200 MANSELL COURT 5TH FL,ROSWELL,GA,30076,SECURITY SERVICES,144393
201513079349300211,530128590,PEREZ LANDSCAPING & STONEWORKS LLC,21100 GISHEN ROAD,GAITHERSBURG,MD,20882,LANDSCAPING CONTRACT,129351
201503039349300205,582155150,PHYSICAL THERAPY CLINICS OF GA PC,PO BOX 767068,ROSWELL,GA,30076,PT SERVICES,801758
201503039349300205,582155150,RIVERDALE ANESTHESIA ASSOC PC,405 ARROWHEAD BLVD SUITE C,JONESBORO,GA,30236,ANESTHESIA SVCS,735404
201503039349300205,582155150,ALCOVY HOSPITALIST PC,P O BOX 2779,COVINGTON,GA,30015,HOSPITALISTS,707537
201503039349300205,582155150,MEDICAL INFORMATION TECHNOLOGY,P O BOX 74569,CHICAGO,IL,60696,FINANCIAL S/W,638102
201503039349300205,582155150,UMR,75 REMITTANCE DRIVE,CHICAGO,IL,60675,INSURANCE ADMIN,282335
201503039349300235,411814223,Beevents LLC,2131 Broadway Street NE,Minneapolis,MN,55413,Special Events,215295
201503039349300235,411814223,Thompson Associates,112 Westwood PL Suite 250,Brentwood,TN,37027,Estate. Plan. Svcs.,140000
201503039349300235,411814223,Infinity Direct,13220 County Road 6 Suite 200,Plymouth,MN,55441,Printing,117853
201503039349300235,411814223,PURSUANT GROUP INC,PO BOX 203421,DALLAS,TX,75320,donor consulting,149136
201503039349300240,611440813,FORT HUNT ANIMAL HOSPITAL,1900 ELKIN ST,ALEXANDRIA,VA,22308,VETERINARY SERVICE,103432
201513099349300131,620636239,Cardinal Health,1330 Enclave Parkway,Houston,TX,77077,Pharmacy Management,9065279
201513099349300131,620636239,GE Healthcare,PO Box 402076,Atlanta,GA,303842076,Equipment Maintenance/Service,1590606
201513099349300131,620636239,Sodexo Inc & Affiliates,PO Box 536922,Atlanta,GA,303536922,Housekeeping Services,1303113
201513099349300131,620636239,Accelecare Wound Centers Inc,10900 NE 4th St Ste 1900,Bellevue,WA,98004,Wound Care Services,1087551
201513099349300131,620636239,Medic Regional Blood Center,1601 Ailor Avenue,Knoxville,TN,379216702,Blood Processing,953565
201513099349300136,316054097,NETWORK MEDIA PARTNERS,307 INTERNATIONAL DR 190,HUNT VALLEY,MD,21030,COMMISSIONS,202647
201503039349300945,222873792,HARBORSIDE REHABILITATION LP,P O BOX 200528,HOUSTON,TX,772160528,STAFF CONTRACTING SERVICES,359199
201503039349300945,222873792,BRIGHTSTAR CARE,85 Constitution Lane,Suite 200F,Danvers,MA,01923,STAFF CONTRACTING SERVICES,186599
201503039349300945,222873792,GHIORSI & SORRENTI,255 MADISON AVENUE,WYCKOFF,NJ,07481,Fundraising Consultant,174139
201503039349300945,222873792,BEALS AND THOMAS INC,RESERVOIR CORPORATE CENTER,144 TURNPIKE ROAD,SOUTHBOROUGH,MA,01772,CIVIL ENGINEERING,150465
201503039349300945,222873792,EGA ARCHITECTS,ONE VERNON ST,NEWBURYPORT,MA,01950,ARCHITECT SERVICES,134356
201503039349300965,462134675,CALAN,628 W MILHAM,PORTAGE,MI,49024,LANDLORD,238170
201503039349300965,462134675,KALAMAZOO PHYSICIANS REALTY,7971 MOORSBRIDGE,PORTAGE,MI,49024,LANDLORD,163641
201503039349300965,462134675,FS BUILDING & CLEANING,9238 AUSTIN DR,PORTAGE,MI,49002,CLEANING & MAINTENANCE,154682
201503039349300965,462134675,HUNT ENTERPRISES,1820 SHAFFER,KALAMAZOO,MI,49048,LANDLORD,140137
201503039349300965,462134675,SHELDON MALTZ,8448 PARKSTONE TERRACE,MATTAWAN,MI,49071,SURGICAL,107573
201503039349301010,382776791,SODEXOMAGIC LLC,4880 PAYSPHERE CIRCLE,CHICAGO,IL,60674,FOOD & ENVIRONMENTAL SVCS,2174509
201503039349301010,382776791,BATTLE CREEK TILE & MOSAIC CO,1338 MICHIAN AVE W,BATTLE CREEK,MI,49037,CONSTRUCTION SUPPLIES,563078
201503039349301010,382776791,GRAHAM MICHIGAN MEDICAL BLDG LP,505 FIFTH AVE STE 200,DE MOINES,IA,50309,RENT,460619
201503039349301010,382776791,DBI BUSINESS INTERIORS,912 E MICHIGAN AVE,LASING,MI,48912,CONSTRUCTION SUPPLIES,376559
201503039349301010,382776791,WORKPLACE BENEFITS LLC,3020 HIGHWOODS BLVD,RALEIGH,NC,27604,CONTRACTED SERVICES,369047
201533139349301118,201690146,SAGACIOUS PARTNERS LLC,PO BOX 50768,COLUMBIA,SC,29250,ECONOMIC DEVELOPMENT SERVICES,133750
201533139349301168,742561471,CNS,383 W VINE ST,MURRAY,UT,84123,THERAPY SVCS,280242
201533139349301168,742561471,HEALTHCARE SERVICES GROUP,3220 TILLMAN DR STE 300,BENSALEM,PA,19020,HOUSEKEEPING/LAUNDRY,107929
201533139349301168,742561471,QUALITY STAFFING,888 E 3900 S STE A,SALT LAKE CITY,UT,84107,NURSE AGENCY,110274
201533139349301168,742561471,ALTA THERAPIES,350 E 300 S,BOUNTIFUL,UT,84010,THERAPY SVCS,122820
201533139349301248,410977369,BIG STONE THERAPY,309 WASHINGTON AVE,ORTONVILLE,MN,56278,"PHYSICAL, OCCUPATIONAL AND SPEECH THERAP",302040
201533159349301338,042160528,ADVANTAGE HEALTHCARE SOLUTIONS INC,2 WILDER DR SUITE 4,PLAISTOW,NH,03865,3RD PARTY BILLING,151864
201533159349301413,131623848,BURCHMAN TERRIO QUIST LLC,80 BROAD STREET 15TH FLOOR,NEW YORK,NY,10004,CONSULTING,187524
201533159349301413,131623848,BOCOUP LLC,239 CAUSEWAY STREE 1ST FLOOR,BOSTON,MA,02114,CONSULTING,140000
201533159349301413,131623848,WELMAN DIGITAL MEDIA LLC,40 ASHLEY ROAD HASTING ON HUDSON,NEW YORK,NY,10706,WEBSITE DESIGN,110620
201543159349303259,591592524,TRIZEK VILLAGE PLAZA INC,PO BOX 320219,COCOA BEACH,FL,32932,THRIFT STONE RENT,136738
201543159349303259,591592524,WA TECHNOLOGIES,6574 N STATE RD 7 STE 182,COCONUT CREEK,FL,33073,INFORMATION TECHNOLOGY SERVICES AND EQUI,128431
201543159349303259,591592524,CYHAWK SECURITY GROUP INC,100 S PINE ISLAND ROAD STE 112,PLANTATION,FL,33324,SECURITY SERVICES,126923
201543169349302864,132569185,SOLARIS ADVISORS LLC,598 MADISON AVENUE,NEW YORK,NY,10022,INVESTMENT MANAGER,110810
201543169349302864,132569185,DONALD PARTYKA,155 WEST 20TH STREET 4H,NEW YORK,NY,10011,DESIGN CONSULTANT,109338
201543169349303014,311334762,FRANKLIN COUNTY BOARD OF MRDD,2879 JOHNSTOWN ROAD,COLUMBUS,OH,43219,DAY PROGRAMMING,187645
201543109349300014,131096620,NATIONAL RECRUITING GROUP,PO BOX 2062,HICKSVILLE,NY,11802,STAFFING,383177
201543109349300014,131096620,INTEGRATED DESIGN GROUP INC,6 EAST 39TH STREET,NEW YORK,NY,10016,ARCHITECTURE,123597
201543109349300014,131096620,KEEP CHILDREN MOVING,244 FIFTH AVENUE S267,NEW YORK,NY,10001,THERAPISTS,102385
201543109349300114,132795647,D-J AMBULETTE SERVICE DBA CITICARE,1200 ZEREGA AVENUE,BRONX,NY,10462,TRANSPORTATION,1215853
201543109349300114,132795647,ARIES TRANSPORTATION SERVICES INC,85 RIVER ROCK DRIVE SUITE 302,BUFFALO,NY,14207,TRANSPORTATION,1084969
201543109349300114,132795647,SUBURBAN TRANSPORTATION INC,6327 E MOLLY ROAD,EAST SYRACUSE,NY,13057,TRANSPORTATION,400813
201543109349300114,132795647,CHEF DU JOUR,560 AMHERST STREET,BUFFALO,NY,14207,FOOD VENDOR,206303
201543109349300114,132795647,SHEAS RESTAURANT & LOUNGE,27 HANNAY LANE,GLENMONT,NY,12077,FOOD VENDOR,112017
201543149349301214,264307457,HUEBER-BREUER CONSTRUCTION,148 BERWYN AVE,SYRACUSE,NY,13210,CONSTRUCTION,170004
201543149349301234,990109908,MICHAEL LEE DESIGN LLC,714 WEST 550 SOUTH STREET,OREM,UT,84058,DESIGN SERVICES,355306
201543149349301234,990109908,NALU ELECTRICAL CONTRACTORS,P O BOX 204,HALEIWA,HI,96712,ELECTRICAL CONTRACTOR,351771
201543149349301234,990109908,BEST OF OAHU TOUR GUIDES,P O BOX 129,HAUULA,HI,96717,PROFESSIONAL GUIDE SERVICE,347231
201543149349301234,990109908,KIRISOME FUALAUTO'ALASI DBA WAYFINDER LL,P O BOX 383,HAUULA,HI,96717,TOUR ESCORT SERVICES,217630
201543149349301234,990109908,HARRISON WILLIAMS LLC,1913 N WALTON BLVD,BENTONVILLE,AR,72712,MARKETING CONSULTANT,207725
201543149349301304,710934211,VOA TEXAS INC,300 E MIDWAY DRIVE,EULESS,TX,76039,MANAGEMENT/ACCT,113216
201543149349301334,721075147,VOLUNTEERS OF AMERICA TEXAS INC,300 E MIDWAY ROAD,EULESS,TX,76039,"MGMT, P/R, ACCT",122236
201543149349301344,721328891,VOLUNTEERS OF AMERICA OF KENTUCKY,570 SOUTH FOURTH STREET,LOUISVILLE,KY,40202,"MGMT, P/R, ACCT",112466
201543149349301349,223171529,Blackbaud Inc,2000 Daniel Island Drive,Charleston,SC,294927541,Membership Database management,229285
201543149349301349,223171529,Mechanical Services,400 presumpscot st,portland,ME,04103,IT upgrades and maintenance contracts,180740
201543149349301349,223171529,Greater Public,1645 Hennepin Ave,minneapolis,MN,55403,Print direct mail pieces,154720
201543159349303604,752039960,NONE
201543159349303624,043521077,BWPO MEDICINE,PO BOX 3684,BOSTON,MA,02241,CLINICAL CONSULTING,1537720
201543159349303624,043521077,QUINTILES INC,PO BOX 601070,CHARLOTTE,NC,28260,CLINICAL TRIAL SERVICES,1105745
201543159349303624,043521077,MONITOR FOR HIRE,15 E RIDGE PIKE SUITE 225,CONSHOHOCKAN,PA,19428,SITE MONITORING SERVICES,962062
201543159349303624,043521077,PACIFIC CLINICAL RESEARCH GROUP PTY LTD,PO BOX 139,MOSMAN NSW,AS,2088,CLINICAL TRIAL SERVICES,521863
201543159349303624,043521077,BAY VIEW FUNDING,PO BOX 881774,SAN FRANCISCO,CA,94188,TEMPORARY AGENCY,434410
201543169349303179,261870256,TKHIYA EDUCATIONAL CENTRE,9 Bolshoi Spasoglinicshevskyi pere,MOSCOW,OC,101000,PROGRAM MANAGEMENT,152729
201543169349303179,261870256,LIMMUD IN UKRAINE,8 Moskovskaya street,Dnepropetrovsk,OC,49000,PROGRAM MANAGEMENT,110000
201533169349301178,344428218,JANOTTA & HERNER INC,309 MONROE ST,MONROEVILLE,OH,44847,ARCHITECTURAL,5466926
201533169349301178,344428218,UNIVERSITY HOSPITALS HEALTH SYSTEM,PO BOX 70328,CLEVELAND,OH,44190,PHYSICIAN STAFF,2934269
201533169349301178,344428218,CAREFUSION SOLUTIONS LLC,25565 NETWORK PLACE,CHICAGO,IL,606731255,INFUSION PUMP SYSTEM,1830383
201533169349301178,344428218,NORTH COAST PROFESSIONAL CO,1031 PIERCE ST,SANDUSKY,OH,44870,PHYSICIAN SERVICES,1719009
201533169349301178,344428218,BRIDGE HOMECARE PARTNERS,5335 FAR HILLS AVE,DAYTON,OH,45429,HOME CARE MANAGEMENT,1441982
