object_id,ein,GrntTxt,RcpntCnt,CshGrntAmt
201403179349306665,381359083,SCHOLARSHIPS AND AWARDS,1341,24326537
201403219349306145,540568200,COLLEGE DESIGNATED (UNFUNDED) GRANTS & SCHOLARSHIPS,502,4161872
201403219349306145,540568200,DONOR RESTRICTED (FUNDED) GRANTS & SCHOLARSHIPS,145,669561
201403219349306145,540568200,SEOG - FEDERAL SUPPLEMENTAL GRANTS,79,55343
201403219349306950,141423161,Scholarships and financial aid for students attending the College,2164,9078372,0
201402949349300735,561065978,"CASH GRANTS/SCHOLARSHIPS WERE MADE FOR STUDENTS ATTENDING MID-ATLANTIC CHRISTIAN UNIVERSITY IN PASQUOTANK COUNTY, NORTH CAROLINA.",187,326159,0,N/A,N/A
201403219349307960,710236867,STUDENT FINANCIAL AID,531,322032,9354367,N/A,TUITION & FEES
201403219349308850,230973290,SCHOLARSHIPS,858,7842063
201403169349301835,390806325,SCHOLARSHIPS,2956,32968139,FMV
201403179349302875,610444780,SFA NEED BASED,423,1468215
201403179349302875,610444780,SFA MERIT BASED,414,2561740
201403179349302875,610444780,"SFA 55,000 DEGREES",230,864205
201403179349302875,610444780,GRADUATE ASSISTANT/SCHOLARSHIPS,153,520761
201403179349302875,610444780,ENDOWED/RESTRICTED AID,166,269509
201403179349302875,610444780,OTHER,84,463367
201403219349309665,650216638,INSTITUTIONAL SCHOLARSHIP,17239,34643694,BOOK,CREDIT POSTED
201403219349309665,650216638,TO STUDENT
201403219349309665,650216638,LEDGER CARD
201403179349303890,830434307,MERIT-BASED SCHOLARSHIPS FOR STUDENTS ATTENDING WYOMING CATHOLIC COLLEGE,27,168550,FMV
201403179349303890,830434307,NEED-BASED SCHOLARSHIPS FOR STUDENTS ATTENDING WYOMING CATHOLIC COLLEGE,71,594231,FMV
201403179349303890,830434307,CREDIT AGAINST ROOM AND BOARD CHARGES FOR RESIDENT ASSISTANT DUTIES AT WYOMING CATHOLIC COLLEGE,8,52000,FMV
201403149349302850,420730347,SCHOLARSHIP AND TUITION DISCOUNTS FOR STUDENTS,353,3148929
201403149349302850,420730347,FEDERAL WORK STUDY PROGRAM,68,163962
201402269349300205,136192377,Student Aid,1950,3517248,cost,institutional aid
201413149349300801,340737794,Scholarships,3588,18050066
201413039349300316,231937954,"SCHOLARSHIPS AND TUITION DISCOUNTS, WORK STUDY",274,584465,BASED ON STUDENT'S NEED/ENTITLEMENT PROGRAMS
201413149349301236,570314415,Scholarships and grants awarded to Spartanburg Methodist College Students,800,5264689,0
201412879349300846,410694721,TUITION ASSISTANCE AND SCHOLARSHIPS,2201,27217350,0,N/A,N/A
201413169349303271,370706154,INDIVIDUAL SCHOLARSHIPS,1882,28962278,BOOK
201412889349300111,750891465,Student Aid,501,3969654,0,Actual,N/A
201423039349301757,942992642,DEAN'S SCHOLARSHIP,41,142505
201423039349301757,942992642,ENTRANCE AWARD 2010,4,13500
201423039349301757,942992642,INSTITUTIONAL NEEDS BASED,18,24566
201423039349301757,942992642,PRESIDENT PODIATRY SCHOLARSHIP,25,151670
201423039349301757,942992642,REGENTS,6,33330
201423039349301757,942992642,THE HOPE SCHOLARSHIP,59,192000
201423039349301757,942992642,SAMUEL MERRITT SCHOLARSHIP,394,1372710
201423039349301757,942992642,SCHOLARS IN SERVICE,5,68000
201423039349301757,942992642,SPECIAL PURPOSE SCHOLARSHIPS,188,891048
201423039349301757,942992642,ENDOWMENT FUND SCHOLARSHIPS,278,771252
201423039349301757,942992642,AUXILIARY,1,3000
201423179349305002,010275130,College Work Study,351,340259
201423179349305002,010275130,Federal Pell Grant Program,255,1044744
201423179349305002,010275130,Federal Supplemental Educational Opportunity Grant Program,253,104796
201423179349305002,010275130,State Scholarships,129,113175
201423179349305002,010275130,Unity Grant,549,4799187,FMV,Tuition Discounts
201423359349300102,056015988,SCHOLARSHIPS,151,278755
201422909349300622,910615846,STUDENT SCHOLARSHIPS,1216,11786633,BOOK VALUE,FINANCIAL AID TO STUDENTS
201423179349305407,610492351,FEDERAL PELL GRANT PROGRA,362,1552763
201423179349305407,610492351,FEDERAL SUPPLEMENTAL EDUC,35,120739
201423179349305407,610492351,CAP,262,434278
201423179349305407,610492351,KENTUCKY TUITION GRANT,378,981453
201423179349305407,610492351,INSTITUTIONAL GRANTS,518,1768165
201423179349305407,610492351,KEES,338,532491
201423179349305407,610492351,KY DTD,12,13750
201423179349305407,610492351,COLLADVANT,1,2400
201423179349305407,610492351,VA GEAR UP,2,11300
201423179349305407,610492351,VOCREHAB,5,11700
201423169349302382,470553011,PROVIDING MEDICAL ASSISTANCE TO PARTICIPANTS IN THE CANCER RESOURCE CENTER BY PAYING FOR MEDICAL PROCEDURES REQUIRED BY PROTOCOLS OF THE STUDIES IN WHICH THEY PARTICIPATE,4,12794,0
201423169349302382,470553011,"PROVIDING ASSISTANCE TO PARTICIPANTS IN THE STEPPING STONES FOR FAMILIES PROGRAM BY PAYING FOR TRANSPORTATION, FOOD, AND SCHOOL SUPPLIES",0,1512,0
201422959349300427,480556726,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTSVARIOUS STUDENTS,195,108079,0
201422959349300427,480556726,CHURCH MATCHING SCHOLARSHIPSVARIOUS STUDENTS,133,63206,0
201422959349300427,480556726,INSTITUTIONAL SCHOLARSHIPS AND GRANTSVARIOUS STUDENTS,605,7017546,0
201423189349307402,420681049,MERIT/INSTITUTIONAL NEED BASED,1609,8779146,BOOK
201423189349307402,420681049,FUNDED SCHOLARSHIPS - GRADUATE MS(RESTR),6,52500,BOOK
201423189349307402,420681049,FUNDED SCHOLARSHIPS (RESTR),107,223396,BOOK
201423189349307402,420681049,MEN'S ATHLETIC SCHOLARSHIPS,426,2631841,BOOK
201423189349307402,420681049,WOMEN'S ATHLETIC SCHOLARSHIPS,208,919846,BOOK
201423189349307402,420681049,ACTIVITY SCHOLARSHIPS,77,134738,BOOK
201423189349307402,420681049,TUITION WAIVER/NON-EMPLOYEE,101,505083,BOOK
201423189349307402,420681049,GOVERNMENT GRANTS,429,100537,BOOK
201423189349307402,420681049,GV ENDOWED SCHOLARSHIPS(UNDERGRAD),114,258110,BOOK
201422879349301102,391399196,SNC Grants,1438,9685190,0
201422879349301102,391399196,SNC Scholarships,1909,19361065,0
201423219349300047,020223955,State Grant,85,38675
201423219349300047,020223955,Federal Pell Grant,971,3273310
201423219349300047,020223955,Federal SEOG Grant,287,305952
201423219349300047,020223955,Federal Work Study,190,204228
201423219349300047,020223955,Various Scholarships,855,10904613,FMV,Internal Scholarships
201423219349300047,020223955,Endowed Scholarship Recipients,76,299700
201423459349300127,580644897,SCHOLARSHIPS AND ASSISTANCE FOR STUDENTS ATTENDING THOMAS UNIVERSITY.,509,252103,2414398,FAIR MARKET VALUE,SCHOLARSHIPS AND ASSISTANCE FOR STUDENTS ATTENDING THOMAS UNIVERSITY ARE PROVIDED AT THE ESTIMATED FAIR MARKET OF VALUE OF ATTENDANCE.
201423179349301647,480559090,SCHOLARSHIPS,210,961614
201423179349303597,710430687,SCHOLARSHIPS,129593
201423289349300917,480543715,INSTITUTION SCHOLAR-MERIT,525,4638947
201423289349300917,480543715,INSTITUTION SCHOLAR-NEED,261,394463
201423289349300917,480543715,TUITION REM/EXHANGE PROG,39,178731
201422049349300312,273339369,SCHOLARSHIP,6049,5162981,VALUE OF CREDIT HOURS
201422099349300607,203185510,FELLOWSHIPS,6,148500
201413219349309506,116039909,GRANTS,26,201930
201442799349300779,350869063,FINANCIAL AID,464,10084568
201442939349300314,596605703,"INSTITUTIONAL AID, INCLUDING SCHOLARSHIPS, ASSISTANTSHIPS, AND TUITION WAIVER.",420,2514453,N/A,N/A
201433429349300128,020223339,FEDERAL SCHOL & GRANTS,163,89355
201433429349300128,020223339,DONOR RESTR & ENDOW SCHOL,353,429570
201433429349300128,020223339,UNRESTR SCHOL & GR,1745,7188005
201433429349300303,620485733,SCHOLARSHIPS,2772,28666031,0,FMV,NONE
201433369349300703,590624459,NEED BASED FINANCIAL AID,2553,9371600,0,N/A,N/A
201433369349300703,590624459,ATHLETIC AWARDS,261,2088027,0,N/A,N/A
201433369349300703,590624459,TALENT AWARDS,162,338075,0,N/A,N/A
201433369349300703,590624459,UNIVERSITY OF TAMPA GRANTS,266,1023178,0,N/A,N/A
201433369349300703,590624459,MERIT AWARDS,5496,33599843,0,N/A,N/A
201433369349300703,590624459,GRAD ASSISTANTSHIPS,87,717389,0,N/A,N/A
201433369349300703,590624459,STIPENDS,157,471196,0,N/A,N/A
201433369349300703,590624459,FEDERAL GIFT AID,1966,798207,0,N/A,N/A
201433219349310303,410789402,SCHOLARSHIPS & AWARDS,27,39370
201433219349310303,410789402,FEDERAL PELL GRANTS,74,264386
201433219349310303,410789402,MINNESOTA STATE GRANTS,39,145687
201433219349310303,410789402,FEDERAL SEOG GRANTS,30,8459
201432909349300023,202884155,Scholarships,15,28104
201432829349301033,610510937,SCHOLARSHIPS AND GRANT FUNDS USED FOR TUITION AND RELATED FEES.,556,5425088
201433189349302383,208384273,SCHOLARSHIPS,61,82825
201433119349301433,580685908,Student scholarships & discounts,743,6069231,0
201432879349300628,362919340,SCHOLARSHIPS,249730
201433169349301138,430471057,STUDENT FINANCIAL AID,1375,4251542
201433169349301138,430471057,VOCATIONAL REHABILITATION,27,270796
201433169349301138,430471057,MO DESE EMPLOYMENT TRAINING SECTION,8,33044
201433169349301138,430471057,TRA - WORKFORCE DEVELOPMENT,10,124877
201433169349301138,430471057,SCHOLARSHIPS,1025,1050000
201433169349301138,430471057,IL - WORK INVESTMENT ACT CLUSTER,4,50117
201433169349301303,263664845,Employee Tuition Discount,5,12630,FMV,Tuition discount
201433169349301628,710887547,LATROBE GRANT,2,60000,N/A
201433169349301628,710887547,PETTIGREW FUND SCHOLARSHIPS,10,14700,N/A
201432889349300313,420680323,SCHOLARSHIPS & GRANTS,1764,15748981,N/A,N/A
201443539349301009,450314233,VARIOUS GRANTS,3151573
201443569349300704,231424055,"THE ORGANIZATION PROVIDES SCHOLARSHIPS AND GRANTS BASED ON VARYING AWARD CRITERIA INCLUDING, BUT NOT LIMITED TO, ACADEMIC PERFORMANCE, FINANCIAL NEED AND ESSAYS. SCHOLARSHIPS AND GRANTS RANGE IN NATURE FROM SIBLING AND LEGACY SCHOLARSHIPS TO ATHLETIC AND PROGRAM SPECIFIC AWARDS. THE HARCUM GRANTS AND COMMUNITY BASED SCHOLARSHIPS ARE NEED BASED AND DETERMINED BY THE STUDENT'S EXPECTED FAMILY CONTRIBUTION. ATHLETIC SCHOLARSHIPS ARE AWARDED TO STUDENTS WHO DISPLAY SUPERIOR ATHLETIC ABILITIES.",1388,6564859,"FMV, CASH"
201412629349300011,830306202,SCHOLARSHIPS/AWARDS,201,292438
201443519349300724,510109178,SCHOLARSHIPS AND FINANCIAL AID AWARDED TO STUDENTS FOR TUITION AND HOUSING,2691,13516368,"ACTUAL CASH VALUE OF REDUCTION FOR TUITION, FEES, AND HOUSING.","REDUCTION IN TUITION, FEES, AND HOUSING."
201412839349300546,750855633,Scholarships,1051,11193594
201402879349300145,381443369,Scholarships,1522,13960403
201422959349300417,410795255,Memorial Scholarships,51,27845
201422959349300417,410795255,Oak Hill's Grants and Scholarships,135,438329
201422959349300417,410795255,Resident Assistance Scholarships,9,17468
201422959349300417,410795255,Loan Repayment Assistance Program,34,45149
201422959349300417,410795255,Camp Scholarships,129,15119
201422959349300417,410795255,Mokahum Ministry Center Scholarships,3,6000
201433179349305078,362166964,SCHOLARSHIPS,3595,34609132
201413509349300036,951916051,Tuition Discounts,173,749713
201413509349300036,951916051,Scholarships,515,5221445
