object_id,ein,GrntTxt,RcpntCnt,CshGrntAmt
201521049349300802,251120678,EXTERNAL SCHOLARSHIPS & GRANTS,251,514284,0
201541009349300909,160743989,FEDERALLY FUNDED TUITION GRANTS,45,119661,0
201541009349300909,160743989,FEDERALLY FUNDED TUITION SCHOLARSHIPS,4,20000,0
201541009349300909,160743989,NEW YORK STATE FUNDED TUITION GRANTS,66,52222,0
201541009349300909,160743989,INSTITUTIONALLY FUNDED TUITION WAIVERS,1250,5654426,0
201541009349300909,160743989,INSTITUTIONALLY FUNDED TUITION SCHOLARSHIPS,1666,8226026,0
201541009349300909,160743989,INSTITUTIONALLY FUNDED TUITION GRANTS,778,1891468,0
201521109349300332,340714687,SCHOLARSHIPS & FINANCIAL AID,1957,24532801
201521109349300512,350868127,Student financial aid,1174,0,22229313,Actual amounts awarded,Student financial aid is applied directly to student accounts.
201531039349300733,111630830,Scholarships - Institutional Aid,19744,1650251,186292716
201531039349300733,111630830,Scholarships - Endowment,773,0,4239462
201531039349300733,111630830,Scholarships - Federal Grant,1521,0,3783008
201531059349300523,750800691,STUDENT SCHOLARSHIPS,1659,9309205
201511009349300341,202173923,Scholarships,111,308225
201511049349300316,042199867,CURRY COLLEGE INSTITUTIONAL SCHOLARSHIP,3533,23781204
201511049349300316,042199867,STIPENDS,106,593147
201511049349300316,042199867,Tuition Discounts,15,95935
201511019349300016,350867977,SCHOLARSHIPS FOR STUDENTS,3843,55009793
201521009349300537,750800689,STUDENT TUITION GRANTS,6980,5278815,145528188,BOOK,"TUITION, FEES,"
201521009349300537,750800689,AND SCHOLARSHIPS,ROOM AND BOARD
201521009349300537,750800689,ALLOWANCES
201501039349300415,141338498,SCHOLARSHIPS,2905,44205951
201501059349300245,362167770,Scholarships,1259,27286173,0
201501049349301110,231352674,SCHOLARSHIP,5436,77726325,EDUCATION
201501049349301110,231352674,GRADUATE ASSISTANT COURSE,119,1123544,EDUCATION
201501049349301110,231352674,PROGRAM SCHOLARSHIP,229,620654,EDUCATION
201501049349301110,231352674,RESIDENT ASSISTANT ROOMS,88,721421,RESIDENT ASSISTANCE
201501049349301110,231352674,RESIDENT ASSISTANT BOARD,88,414970,RESIDENT ASSISTANCE
201501049349301110,231352674,ATHLETIC BOOKS & SUPPLIES,159,67611,ATHLETIC BOOKS AND SUPPLIES
201511059349301106,420680412,SCHOLARSHIP AID FOR STUDENTS' COST OF ATTENDANCE,1456,22894501
201521039349300437,370711798,INSTITUTIONAL UNDERGRADUATE GRANTS,337,1485536
201521039349300437,370711798,INSTITUTIONAL HARGROVE GRANTS,170,194782
201521039349300437,370711798,INSTITUTIONAL SEMINARY GRANTS,133,274097
201521039349300437,370711798,TITHING TO THE NATIONS GRANT,4,36306
201521039349300437,370711798,ENDOWED SCHOLARSHIPS,118,168114
201521129349300332,830306202,SCHOLARSHIPS/AWARDS,201,292438
201501039349300880,391319049,SCHOLARSHIPS,13,108000
201531049349300618,943255546,Financial need-based grants and tuition discounts,32,43443
201521049349300007,560529999,VARIOUS SCHOLARSHIPS & STUDENT AID,2760,25242664,0,FMV
201541059349301404,741109661,Faculty/staff dependent waivers,217,1904403
201541059349301404,741109661,"Scholarships, grants, and discounts",7890,55109263
201541049349300039,237121060,TUITION GRANTS AND STIPENDS,228,2544836,OTHER,NONE
201541069349300219,410693856,SCHOLARSHIPS,235,636693,N/A,N/A
201531039349301203,610448560,STUDENT AID AND SCHOLARSHIPS,959,11601687
201541039349301014,260152908,BRANDMAN UNIVERSITY UNDERGRADUATE SCHOLARSHIPS,1018,2507852,N/A,N/A
201541039349301014,260152908,BRANDMAN UNIVERSITY GRADUATE SCHOLARSHIPS,1568,4916755,N/A,N/A
201541039349301014,260152908,PRIVATE SCHOLARSHIPS,83,293336,N/A,N/A
201541039349301014,260152908,FEDERAL SEOG,1427,281936,N/A,N/A
201541039349301159,741161940,"Scholarships, Various Students",3177,19461607
201541009349300504,590624401,TUITION DISCOUNTS/CREDITS,2083,22393477,N/A,N/A
201541009349300504,590624401,SCHOLARSHIPS,825,3254279,N/A,N/A
201541009349300514,460280847,"Scholarships and Grants for academic merit, financial need, and housing",564,2629597
201541049349300949,263550133,TUITION SCHOLARSHIPS TO REDEEMER THEOLOGICAL SEMINARY,770841
201511039349300006,756001300,SCHOLARSHIPS,3883,26923207
201511039349300541,743075712,ADULT EDUCATION SCHOLARSHIP II (AESII),1,900
201511039349300541,743075712,ALTERNATIVE EDUCATION SCHOLARSHIP II (ALES2),7,14486
201511039349300541,743075712,ADULT TRANSFER SCHOLARSHIP (ATS),39,99389
201511039349300541,743075712,BAKER COLLEGE CAREER SCHOLARSHIP (BCCS),70,61093
201511039349300541,743075712,BAKER COLLEGE EMPLOYEE SCHOLARSHIP (BCES),26,61661
201511039349300541,743075712,BAKER COLLEGE FAMILY SCHOLARSHIP (BCFS),13,30641
201511039349300541,743075712,BOARD OF REGENTS SCHOLARSHIP (BRS),63,206017
201511039349300541,743075712,BAKER COLLEGE GRANT (BCG),878,757128
201511039349300541,743075712,BAKER COLLEGE MERIT AWARD (BCRS),1015,971981
201511039349300541,743075712,KURTZ SCHOLARSHIP (KURTZ),1,2500
201511039349300541,743075712,OTHER W (OTHRW),5,3459
201511039349300541,743075712,JEWELL EDUCATIONAL FUND (JEF),433,695741
201511039349300541,743075712,ACTIVE MILITARY SCHOLARSHIP (MIL),9,14360
201511039349300541,743075712,MILITARY BOOK AWARD (MILBK),1,85
201511039349300821,741109633,UNDERGRADUATE SCHOLARSHIPS,1971,37256664
201511039349300821,741109633,GRADUATE SCHOLARSHIPS,123,1377398
201511039349300826,910916534,SCHOLARSHIPS AND GRANTS AWARDED TO STUDENTS ATTENDING CORNISH COLLEGE OF THE ARTS.,740,6321855
201531059349300223,340714626,"TUITION WAVER, SCHOLARSHIPS, FINANCIAL AID AND GRANTS",2548,37582962,CASH,"TUITION WAIVER/EXCHANGE, ASHLAND UNIVERSITY FUNDED AND DONOR FUNDED SCHOLARSHIPS"
201541039349300024,383148566,ALTERNATIVE EDUCATION SCHOLARSHIP II (ALES2),14,29121
201541039349300024,383148566,ADULT TRANSFER SCHOLARSHIP (ATS),31,100778
201541039349300024,383148566,BAKER COLLEGE CAREER SCHOLARSHIP (BCCS),57,51735
201541039349300024,383148566,BAKER COLLEGE EMPLOYEE SCHOLARSHIP (BCES),32,100025
201541039349300024,383148566,BAKER COLLEGE FAMILY SCHOLARSHIP (BCFS),7,17639
201541039349300024,383148566,BOARD OF REGENTS SCHOLARSHIP (BRS),54,187682
201541039349300024,383148566,BAKER COLLEGE GRANT (BCG),351,306882
201541039349300024,383148566,BAKER COLLEGE MERIT AWARD (BCRS),561,494875
201541039349300024,383148566,KURTZ SCHOLARSHIP (KURTZ),1,2500
201541039349300024,383148566,OTHER W (OTHRW),14,15233
201541039349300024,383148566,JEWELL EDUCATIONAL FUND (JEF),321,569907
201541039349300024,383148566,PROGRAM CHAMPION SCHOLARSHIP (PCS),1,859
201541039349300024,383148566,RC BOOK SCHOLARSHIP (.5 CAMPUS .5 JEF) (RCS),1,375
201541039349300024,383148566,ACTIVE MILITARY SCHOLARSHIP (MIL),5,3080
201541039349300024,383148566,CAMPUS SCHOLARSHIP (SCHOL),4,1500
201511049349301106,750827465,FINANCIAL AID EXPENSE,5746,86946339,OTHER,NONE
201511049349301106,750827465,GRADUATE FINANCIAL AID,783,12497170,OTHER,NONE
201511049349301106,750827465,GRANTS IN AID,245,3233319,OTHER,NONE
201511049349301106,750827465,STIPENDS,51,4177197,OTHER,NONE
201511049349301106,750827465,TUITION EQUALIZATION GRANTS,69,3940194,OTHER,NONE
201511049349301251,060646623,Institutional Scholarships,5279,47655532
201511049349301251,060646623,Athletic Scholarships,288,6218407
201511049349301251,060646623,State and Federal Grants,490,1312770
201511049349301251,060646623,Prep School Financial Aid,245,2224570
201511049349301251,060646623,Other Financial Aid,485,3537244
201501049349300220,951643334,Scholarship/Grants for Students,6779,89800660
201501049349300235,362167048,Scholarships for Students,15200,170135682,N/A,N/A
201501049349300235,362167048,Tuition Waivers for DePaul Employees & Dependents,856,11210765,N/A,N/A
201501049349300400,930386972,SCHOLARSHIPS TO STUDENTS,2250,44805772
201501049349300400,930386972,STUDENT RESEARCH GRANTS,60,167530
201501049349300400,930386972,FACULTY RESEARCH GRANTS,49,124234
201501049349300400,930386972,OTHER STUDENT AWARDS AND PRIZES,20,50000
201501049349300400,930386972,OTHER FACULTY AWARDS AND PRIZES,7,10000
201541039349300134,382901703,ADULT EDUCATION SCHOLARSHIP II (AESII),1,908
201541039349300134,382901703,ADULT TRANSFER SCHOLARSHIP (ATS),14,46627
201541039349300134,382901703,BAKER COLLEGE CAREER SCHOLARSHIP (BCCS),45,43642
201541039349300134,382901703,BAKER COLLEGE EMPLOYEE SCHOLARSHIP (BCES),9,26926
201541039349300134,382901703,BAKER COLLEGE FAMILY SCHOLARSHIP (BCFS),4,6643
201541039349300134,382901703,BOARD OF REGENTS SCHOLARSHIP (BRS),48,194458
201541039349300134,382901703,BAKER COLLEGE GRANT (BCG),140,130579
201541039349300134,382901703,BAKER COLLEGE MERIT AWARD (BCRS),136,118813
201541039349300134,382901703,CAMPUS SCHOLARSHIP (SCHOL),5,4756
201541039349300134,382901703,JEWELL EDUCATIONAL FUND (JEF),154,190051
201541039349300134,382901703,KURTZ SCHOLARSHIP (KURTZ),1,2500
201541039349300134,382901703,MICHIGAN NATIONAL GUARD (MINAG),1,684
201541039349300134,382901703,OTHER W (OTHRW),3,1690
201541039349300134,382901703,ACTIVE MILITARY SCHOLARSHIP (MIL),1,2400
201511049349300521,042300472,INTERNALLY FUNDED SCHOLARSHIPS,2319,34373268
201511049349300521,042300472,EXTERNALLY FUNDED SCHOLARSHIPS,256,2754321
201511049349300521,042300472,MASSACHUSETTS STATE SCHOLARSHIPS,142,205800
201511049349300521,042300472,SEOG FINANCIAL AID,242,307550
201511049349300521,042300472,COLLEGE WORK STUDY - PAYROLL,264,253293
201521039349300542,383474281,ADULT EDUCATION SCHOLARSHIP II (AESII),4,3958
201521039349300542,383474281,ALTERNATIVE EDUCATION SCHOLARSHIP II (ALES2),12,23613
201521039349300542,383474281,ADULT TRANSFER SCHOLARSHIP (ATS),51,158379
201521039349300542,383474281,AUTORAMA SCHOLARSHIP (AUTOR),5,5625
201521039349300542,383474281,BAKER COLLEGE CAREER SCHOLARSHIP (BCCS),145,116450
201521039349300542,383474281,BAKER CLINTONDALE SCHOLARSHIP (BCDS),18,21211
201521039349300542,383474281,BAKER COLLEGE EMPLOYEE SCHOLARSHIP (BCES),28,75297
201521039349300542,383474281,BAKER COLLEGE FAMILY SCHOLARSHIP (BCFS),15,35901
201521039349300542,383474281,BAKER COLLEGE MATCHING SCHOLARSHIP (BCMS),31,19582
201521039349300542,383474281,BOARD OF REGENTS SCHOLARSHIP (BRS),86,290528
201521039349300542,383474281,BAKER COLLEGE GRANT (BCG),762,664973
201521039349300542,383474281,BAKER COLLEGE MERIT AWARD (BCRS),1060,927625
201521039349300542,383474281,KURTZ SCHOLARSHIP (KURTZ),1,2500
201521039349300542,383474281,MICHIGAN NATIONAL GUARD (MINAG),4,4920
201521039349300542,383474281,CAMPUS SCHOLARSHIP (SCHOL),5,4679
201521039349300542,383474281,OTHER W (OTHRW),8,16150
201521039349300542,383474281,JEWELL EDUCATION FUND (JEF),735,1131977
201521039349300542,383474281,ACTIVE MILITARY SCHOLARSHIP (MIL),4,2520
201521039349300542,383474281,MILITARY BOOK AWARD (MILBK),2,483
201521039349300542,383474281,RC BOOK SCHOLARSHIP (RCS),1,375
201521139349301102,208651702,SCHOLARSHIPS,82408
201501019349300605,440567385,STUDENT FINANCIAL AID,590,1035963
201501019349300800,841123408,TUITION ASSISTANCE,135,127331
201521049349301037,141338562,SCHOLARSHIPS AND PRIZES,1172,40908490,0
201541109349300914,941196211,TUITION ASSISTANCE,667,7287984,BOOK,TUITION REDUCTION
201531039349300023,383333920,ALTERNATIVE EDUCATION SCHOLARSHIP II (ALES2),1,732
201531039349300023,383333920,ADULT TRANSFER SCHOLARSHIP (ATS),3,9989
201531039349300023,383333920,BAKER COLLEGE CAREER SCHOLARSHIP (BCCS),29,23782
201531039349300023,383333920,BAKER COLLEGE EMPLOYEE SCHOLARSHIP (BCES),27,66294
201531039349300023,383333920,BAKER COLLEGE FAMILY SCHOLARSHIP (BCFS),14,26693
201531039349300023,383333920,BAKER COLLEGE GRANT (BCG),222,198741
201531039349300023,383333920,BAKER COLLEGE MERIT AWARD (BCRS),200,154783
201531039349300023,383333920,BOARD OF REGENTS SCHOLARSHIP (BRS),42,124139
201531039349300023,383333920,KURTZ SCHOLARSHIP (KURTZ),1,2500
201531039349300023,383333920,OTHER W (OTHRW),6,5317
201531039349300023,383333920,CAMPUS SCHOLARSHIP (SCHOL),16,17800
201531039349300023,383333920,JEWELL EDUCATIONAL FUND (JEF),195,318587
201531039349300023,383333920,ACTIVE MILITARY SCHOLARSHIP (MIL),4,7380
201531039349300023,383333920,RC BOOK SCHOLARSHIP (RCS),1,125
201531039349300133,382805044,ADULT EDUCATION SCHOLARSHIP II (AESII),2,5415
201531039349300133,382805044,ALTERNATIVE EDUCATION SCHOLARSHIP II (ALES2),17,43734
201531039349300133,382805044,ADULT TRANSFER SCHOLARSHIP (ATS),19,45996
201531039349300133,382805044,AUTORAMA SCHOLARSHIP (AUTOR),9,11625
201531039349300133,382805044,BAKER COLLEGE CAREER SCHOLARSHIP (BCCS),96,92645
201531039349300133,382805044,BAKER COLLEGE EMPLOYEE SCHOLARSHIP (BCES),62,199247
201531039349300133,382805044,BAKER COLLEGE FAMILY SCHOLARSHIP (BCFS),19,50295
201531039349300133,382805044,BAKER COLLEGE MATCHING SCHOLARSHIP (BCMS),4,2000
201531039349300133,382805044,BOARD OF REGENTS SCHOLARSHIP (BRS),158,618647
201531039349300133,382805044,BAKER COLLEGE GRANT (BCG),421,405140
201531039349300133,382805044,BAKER COLLEGE MERIT AWARD (BCRS),293,226012
201531039349300133,382805044,OWOSSO HOUSING SCHOLARSHIP (BCOHS),25,48125
201531039349300133,382805044,KURTZ SCHOLARSHIP (KURTZ),1,2500
201531039349300133,382805044,CAMPUS SCHOLARSHIP (SCHOL),1,500
201531039349300133,382805044,OWOSSO HIGH SCHOOL SCHOLARSHIP (OHSS),7,3168
201531039349300133,382805044,OTHER W (OTHERW),36,31350
201531039349300133,382805044,JEWELL EDUCATIONAL FUND (JEF),355,509375
201531039349300133,382805044,FREDERICK BAKER SCHOLARSHIP (FWBSF),34,32810
201531039349300133,382805044,ACTIVE MILITARY SCHOLARSHIP (MIL),8,9120
201531039349300133,382805044,MILITARY BOOK AWARD (MILBK),3,1534
201531039349300133,382805044,GEORGE HODDY SCHOLARSHIP (HODDY),1,1000
201531059349300003,560529953,"SCHOLARSHIPS ARE PROVIDED TO HELP STUDENTS COVER TUITION, ROOM AND BOARD AT LMC.",828,11548703,0
201531059349300108,042104149,SCHOLARSHIPS,1119,18382178,CREDIT TO STUDENT ACCOUNTS
201501039349300135,383177823,ADULT TRANSFER SCHOLARSHIP (ATS),7,14441
201501039349300135,383177823,BAKER COLLEGE CAREER SCHOLARSHIP (BCCS),5,4000
201501039349300135,383177823,BAKER COLLEGE EMPLOYEE SCHOLARSHIP (BCES),78,233523
201501039349300135,383177823,BAKER COLLEGE FAMILY SCHOLARSHIP (BCFS),34,91554
201501039349300135,383177823,BOARD OF REGENTS SCHOLARSHIP (BRS),19,56167
201501039349300135,383177823,BAKER COLLEGE GRANT (BCG),252,227638
201501039349300135,383177823,BAKER COLLEGE MERIT AWARD (BCRS),846,769838
201501039349300135,383177823,GRAD EMPLOYEE SCHOLARSHIP (CGES),16,106110
201501039349300135,383177823,MILITARY BOOK AWARD (MILBK),100,51955
201501039349300135,383177823,OTHER W (OTHRW),45,43116
201501039349300135,383177823,JEWELL EDUCATIONAL FUND (JEF),492,652244
201501039349300135,383177823,ACTIVE MILITARY SCHOLARSHIP (MIL),163,167900
201501039349300135,383177823,ACTIVE MILITARY SCHOLARSHIP-GRAD (MILG),14,30751
201501039349300140,231352615,TRUSTEE GRANTS,1302,13877307,N/A
201501039349300140,231352615,PRESIDENTIAL SCHOLARSHIP / DEAN,369,5555950,N/A
201501039349300140,231352615,ALUMNI SCHOLARSHIP,545,5943650,N/A
201501039349300140,231352615,JACOB ALBRIGHT SCHOLARSHIP,91,1831200,N/A
201501039349300140,231352615,EUGENE SHIRK SCHOLARSHIP,85,1453450,N/A
201501039349300140,231352615,ENDOWED SCHOLARSHIPS,243,1273043,N/A
201501039349300140,231352615,SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS,508,887640,N/A
201501039349300140,231352615,COMMUNITY SERVICE LEADERSHIP SCHOLARSHIPS,8,62000,N/A
201501039349300140,231352615,NATIONAL HONOR SOCIETY SCHOLARSHIPS,366,356500,N/A
201501039349300140,231352615,COLEMAN AWARDS,116,396500,N/A
201501039349300140,231352615,GENERAL SCHOLARSHIPS - PARTNERSHIP,184,191674,N/A
201501039349300140,231352615,"OTHER SCHOLARSHIPS, GRANTS AND AWARDS",146,190000,N/A
201501039349300140,231352615,PHI THETA KAPPA AWARD,10,146250,N/A
201501039349300140,231352615,FOREIGN STUDENT SCHOLARSHIPS,21,286060,N/A
201501039349300140,231352615,TALENT AWARDS,68,203500,N/A
201501039349300140,231352615,YELLOW RIBBON MATCH,12,80433,N/A
201501039349300210,150545841,SCHOLARSHIPS/GRANTS APPLIED TO TUITION,3189,34423828
201501039349300225,730555460,EDUCATIONAL SCHOLARSHIPS,1888,18899659,N\A,N\A
201501039349300230,383474279,ADULT EDUCATION SCHOLARSHIP II (AESII),4,11170
201501039349300230,383474279,ALTERNATIVE EDUCATION SCHOLARSHIP II (ALES2),19,40760
201501039349300230,383474279,ADULT TRANSFER SCHOLARSHIP (ATS),62,192963
201501039349300230,383474279,BAKER COLLEGE CAREER SCHOLARSHIP (BCCS),51,48309
201501039349300230,383474279,BAKER COLLEGE EMPLOYEE SCHOLARSHIP (BCES),45,132354
201501039349300230,383474279,BAKER COLLEGE FAMILY SCHOLARSHIP (BCFS),21,38842
201501039349300230,383474279,BOARD OF REGENTS SCHOLARSHIP (BRS),56,195681
201501039349300230,383474279,BAKER COLLEGE GRANT (BCG),407,325942
201501039349300230,383474279,BAKER COLLEGE MERIT AWARD (BCRS),488,353158
201501039349300230,383474279,KURTZ SCHOLARSHIP (KURTZ),1,2500
201501039349300230,383474279,CAMPUS SCHOLARSHIP (SCHOL),9,7750
201501039349300230,383474279,JEWELL EDUCATIONAL FUND (JEF),280,440909
201501039349300230,383474279,OTHER W (OTHERW),21,24594
201501039349300230,383474279,ACTIVE MILITARY SCHOLARSHIP (MIL),8,6317
201501039349300230,383474279,MILITARY BOOK AWARD (MILBK),3,918
201501039349300230,383474279,BAKER COLLEGE MATCHING SCHOLARSHIP (BCMS),1,250
201501039349300305,581363100,"THE UNIVERSITY AWARDED FINANCIAL AID TOTALING $13,292,665 FOR STUDENTS ATTENDING KING UNIVERSITY, WHOSE MAIN CAMPUS IS IN SULLIVAN COUNTY, TENNESSEE.",2122,13292665,0,N/A,N/A
201521059349300832,750808791,SCHOLARSHIPS,1728,13656406
201501059349300625,710236897,Scholarship and Awards,1350,0,35057088,Book Value,Non-cash assistance need and merit based financial aid
201501119349300145,951921340,UNDERGRADUATE SCHOLARSHIPS,2114,14851261
201501119349300145,951921340,GRADUATE SCHOLARSHIPS,163,1804146
201501119349300145,951921340,"PELL GRANTS, SEOG, FEDERAL WORK STUDY, DIRECT LOANS",2797,23668095
201501119349300145,951921340,STUDENT SPECIAL CIRCUMSTANCE TUITION WAIVERS - MEDICAL,10,53071
201501119349300145,951921340,EDUCATION PROGRAM TUITION DISCOUNTS,501,829417
201531079349300308,581216007,TUITION DISCOUNTS,417,2564684
201511129349300436,221508627,SCHOLARSHIPS,2816,31833410
201511039349301351,910236600,COLLEGE WORK STUDY,336,249233
201511039349301351,910236600,SCHOLARSHIPS FOR TUITION,6825,44193366
201511039349301351,910236600,GRANTS-IN-AID FOR TUITION,3685,26243091
201511039349301351,910236600,WAIVERS FOR TUITION,528,5826977
201511039349301351,910236600,DISCOUNTS FOR TUITION,269,696475
201531039349300443,590624458,Scholarships for tuition housing meals and books,14520,381764931,N/A,N/A
201531039349300443,590624458,Grants and Other Assistance - Research,3,45945,N/A,N/A
201531039349300443,590624458,Grants and Other Assistance - General Support,1,10000,N/A,N/A
201531039349300543,620465076,MERIT BASED,2282,18102640,0,NA,NA
201531039349300543,620465076,NEED BASED,1621,7192058,0,NA,NA
201531039349300543,620465076,ATHLETIC,266,4726905,0,NA,NA
201531039349300543,620465076,ENDOWED,658,2307478,0,NA,NA
201531039349300543,620465076,TALENT BASED,264,879933,0,NA,NA
201541039349300544,160743040,SCHOLARSHIPS,1594,41887320
201511209349300246,941358307,"Grants, scholarships, financial aid",10015227,Institutional financial aid
201511209349301011,060662150,"FINANCIAL AID, SCHOLARSHIPS AND GRANTS",982,8739963,FAIR VALUE,"FINANCIAL AID, SCHOLARSHIPS AND GRANTS AWARDED ARE APPLIED TO STUDENT ACCOUN"
201541179349300639,620476301,Scholarships Awarded,1804,39571377,Academic and need-based scholarships
201511259349301201,640303093,Privately Funded Student Scholarships,580,2087563
201511269349301446,710236896,Scholarships - Higher education,5088,29334797
201511279349301381,420703280,STUDENT SCHOLARSHIPS,2467,25893363
201511279349301381,420703280,ATHLETIC SCHOLARSHIPS,677,2360251
201511279349301381,420703280,EMPLOYEE SCHOLARSHIPS,183,2378309
201531149349300613,042002060,SCHOLARSHIPS/GRANTS,1666,12128546
201521189349300822,951684064,SCHOLARSHIPS/ FINANCIAL AID,343,2746931,FMV,N/A
201521189349301017,580566212,Scholarships,1005,8364358
201521279349301447,546039600,SCHOLARSHIPS AND GRANTS,1312,18783631
201531209349300203,841029228,"SCHOLARSHIPS, TUITION DISCOUNTS, STUDENT AID",424,4297096
201531209349300203,841029228,ALAYA PRESCHOOL FINANCIAL NEED BASED ASSISTANCE,17,40081
201531149349300323,540129860,SCHOLARSHIPS AND GRANTS TO STUDENTS,888,11176012
201521199349300037,356071917,SCHOLARSHIPS AND GRANTS FOR STUDENTS ATTENDING ANCILLA DOMINI COLLEGE.,367,1117151,0,FAIR MARKET VALUE
201541149349300514,231365954,INSTITUTIONAL SCHOLARSHIPS FOR STUDENTS,1464,36934744,OTHER,NON-CASH CREDIT TO STUDENT ACCOUNTS
201541149349300514,231365954,ACADEMIC AWARDS AND FELLOWSHIPS FOR STUDENTS,85,27397
201541149349300514,231365954,ENVIRONMENTAL ACTIVISM PRIZE,1,100000
201521199349301252,540525605,Academic Scholarships,2024,12527302,0,Based on Academic Achievement
201521199349301252,540525605,Undergraduate and Graduate need based scholarships,1284,4883181,0,Determination based on financial need
201521199349301252,540525605,Graduate Fellowships,551,2451555,0,Enrollment in an eligible graduate program
201521199349301252,540525605,Undergraduate and Graduate,186,1795247,0,Based on criteria of defined scholarship
201521199349301252,540525605,Federal Grants,572,1233826,0,Based on criteria of grant
201521199349301252,540525605,Graduate Assistantships,45,324916,0,Based on academic achievement
201521199349301252,540525605,Awards/Grants,57,14111,0,Criteria of award or grant
201501279349301505,943204136,INSTITUTIONAL SCHOLARSHIPS,758,11804384,FMV
201501269349301025,930391563,Institutional Grants,6406,26201493,0
201501269349301770,111635105,SUPPLEMENTAL EQUAL OPPORTUNITY GRANT,200,132967
201501269349301770,111635105,FEDERAL WORK STUDY PROGRAM,136,144734
201501269349301770,111635105,COLLEGE FUNDED SCHOLARSHIPS,1954,17823969
201531259349300543,560532314,Scholarship - Merit Based,6,190880,0
201531259349300543,560532314,Scholarship - Need Based,81,1557480,0
201531259349300543,560532314,Tuition Remission,4,50000,0
201511269349301761,314421101,SCHOLARSHIPS,155,1235402
201501269349300135,541911091,SCHOLARSHIPS & FINANCIAL AID,65,322963,FMV
201521269349300102,560529988,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT,446,44904
201521269349300102,560529988,INSTITUTIONAL GRANTS,818,9951580
201521269349300102,560529988,NORTH CAROLINA TUITION ASSISTANCE PROGRAM,1,7786
201501179349300810,060646587,CONNECTICUT COLLEGE SCHOLARSHP ASSISTANCE,1007,29423000
201501179349300810,060646587,SEOG,272,309000
201501179349300810,060646587,CONNECTICUT GOVERNORS SCHOLARSHIP GRANT,127,34000
201541249349300324,250981156,ACADEMIC AND FINANCIAL ASSISTANCE/SCHOLARSHIPS,1270,20878842,N/A,N/A
201541279349302104,231352683,SWARTHMORE COLLEGE FUNDS/SCHOLARSHIPS,789,28062000,N/A,N/A
201501179349300010,453656162,STUDENT SCHOLARSHIPS & FINANCIAL AID,1839,33978176,0,N/A,N/A
201521279349301697,990272261,SCHOLARSHIPS & GRANTS,1309,10189876
201511249349301136,956151774,SCHOLARSHIPS,1130223
201511249349300871,240795445,CARNEGIE MELLON UNIVERSITY,1032038
201511249349300871,240795445,SCHOLARSHIPS AND FELLOWSHIPS,4202,80772921
201531219349300123,930398802,ENDOWMENT SCHOLARSHIPS,102,121856
201531219349300123,930398802,MULTNOMAH INSTITUTIONAL AID,667,3261527
201521259349301717,350868152,SCHOLARSHIPS AWARDED,819,14178459,0,N/A,N/A
201521259349301717,350868152,CAMPUS BASED FEDERAL AID,306,136527,0,N/A,N/A
201521219349300137,341018992,TUITION AND FEES,5798,103115676,0,N/A,N/A
201521219349300137,341018992,FELLOWS - TUITION AND FEES,3242,45148602,0,N/A,N/A
201521219349300137,341018992,STIPENDS AND ALLOWANCES,996,1993138,0,N/A,N/A
201521219349300202,310536715,ACADEMIC SCHOLARSHIPS FOR UD STUDENTS,8034,107457770,0,N/A,N/A
201511279349301881,141338580,Higher Education Opportunity Program,86,156725
201511279349301881,141338580,Union College General Scholarships,1635,33725633
201511279349301881,141338580,Endowed Scholarships,613,4023083
201511279349301881,141338580,Annual Restricted Scholarships,94,1091035
201511279349301881,141338580,Work Study,859,1041606
201511279349301881,141338580,Supplemental Educational Opp. Grant,347,251592
201511279349301881,141338580,Supporting Scholars in Sci. & Eng,19,123500
201511279349301881,141338580,ROTC Scholarship,7,274241
201521219349300802,340714600,FELLOWSHIP AND SERVICES,23,51800
201521219349300802,340714600,INSTITUTIONAL SCHOLARSHIP,466,10235451
201521219349300802,340714600,AUDITION ASSISTANCE,950,31925
201521219349300802,340714600,WORK STUDY,210,221991
201521219349300802,340714600,SEOG,38,38250
201521219349300802,340714600,ORGAN INTERN AT CHURCHES,3,4500
201501269349300445,221500645,Federal Awards,2202,11371000
201501269349300445,221500645,State of New Jersey Awards,1777,12802000
201501269349300445,221500645,Institutional Support,9128,91224000
201541219349301424,250964126,SCHOLARSHIPS - SEOG,266,221296,FAIR MARKET VALUE
201541219349301424,250964126,SCHOLARSHIPS - STUDENT AID,1525,23420684,FAIR MARKET VALUE
201541219349301424,250964126,SCHOLARSHIPS - ENDOWMENT,661,1914501,FAIR MARKET VALUE
201541219349301424,250964126,SCHOLARSHIPS - GRANTS,209,593517,FAIR MARKET VALUE
201501189349301200,042104329,Scholarships/Tuition assistance,5245,43551680,0
201521269349300222,450323401,Scholarships,428,2164745
201541249349301114,630288870,Funded Student Scholarships,203,3164264
201541249349301364,061519057,Olin Tuition Scholarships,343,0,7344500,Fair Market Value,Tuition Discount
201541249349301364,061519057,Need-Based Financial Aid,135,0,2380642,Fair Market Value,Tuition Discount
201541249349301364,061519057,Supplemental Educational Opportunity Grant - Federal Aid Required Match,9,0,5037,Fair Market Value,Tuition Discounts
201541249349301364,061519057,Yellow Ribbon Scholarship,1,0,1151,Fair Market Value,Tuition Discount
201541249349300544,042103544,INSTITUTIONAL GRANTS/SCHOLARSHIP,1285,35698139,0
