object_id,ein,BsnssNmLn1Txt,TrnsctnTxt,InvlvdAmt,MthdOfAmntDtrmntnTxt
202031919349301613,042103580,HARVARD UNIVERSITY PRESS LTD,P,351156,COST
202031919349301613,042103580,HARVARD UNIVERSITY PRESS LTD,S,2350000,CASH
202031919349301613,042103580,HARVARD-YENCHING INSTITUTE,R,820000,CASH
202031919349301613,042103580,PHEMUS CORP,R,456499706,CASH
202031919349301613,042103580,PHEMUS CORP,S,441301470,CASH
202031919349301613,042103580,RED TOP INC,S,64340,CASH
202031919349301613,042103580,STUDENT CLUBS OF HBS INC,A,9753,CASH
202031919349301613,042103580,STUDENT CLUBS OF HBS INC,L,64980,COST
202031919349301613,042103580,TRUSTEES FOR HARVARD UNIVERSITY,C,10381911,COST
202031919349301613,042103580,TRUSTEES FOR HARVARD UNIVERSITY,L,10821902,COST
202121349349302757,311308555,MOUNT CARMEL HEALTH SYSTEM,P,1502493,PER BOOKS
202121349349302757,311308555,MOUNT CARMEL HEALTH SYSTEM FOUNDATION,C,427375,PER BOOKS
202121349349302757,311308555,TRINITY HEALTH CORPORATION,C,62845,PER BOOKS
202011969349302061,381988915,SIXTY PLUS INC,O,396364,ALLOCATION OF COST
202021359349300947,591083502,NSU Guaranty Insurance Company LTD,S,1227622,claims reimbursed
202021359349300947,591083502,NSU Guaranty Insurance Company LTD,Q,42438,expenses reimbursed
202011339349301211,391596986,COLUMBIA ST MARY'S HOSPITAL MILWAUKEE INC,Q,88285,FAIR MARKET VALUE
202011339349301211,391596986,COLUMBIA ST MARY'S INC,P,1589577,FAIR MARKET VALUE
202043039349301824,571021641,PRESBYTERIAN COLLEGE,B,790716,CASH
202001979349302435,310537514,WILMINGTON COLLEGE HOLDINGS INC,K,416000,FMV
202001979349302435,310537514,WILMINGTON COLLEGE HOLDINGS INC,D,9327038,BOOK VALUE
202001979349302435,310537514,WILMINGTON COLLEGE HOLDINGS INC,O,3000,COST
202001979349302485,041843040,CHARITABLE REMAINDER TRUST (10),S,1546235,CASH
202001989349300705,910916534,Cornish Foundation,c,106465,Scholarship awards
202023169349305402,822152009,COLUMBUS MEDICAL ASSOCIATION FOUNDATION,C,280000,GRANT
202011969349302901,060646973,100 Howe Street Associates LLC,S,128775,CASH VALUE
202011969349302901,060646973,3C Corporation,B,1712430,CASH VALUE
202011969349302901,060646973,3C Corporation,S,5189901,CASH VALUE
202011969349302901,060646973,4620 Associates,S,97956,CASH VALUE
202011969349302901,060646973,5C Corporation,B,618084,CASH VALUE
202011969349302901,060646973,5C Corporation,S,11570223,CASH VALUE
202011969349302901,060646973,ARC Energy Fund 9 United States Limited Partnership,B,25194393,CASH VALUE
202011969349302901,060646973,Caeruleus Fund,B,26417995,CASH VALUE
202011969349302901,060646973,Drama Productions Inc,P,622885,CASH VALUE
202011969349302901,060646973,Farallon Capital Institutional Partners 25 LP,B,645005,CASH VALUE
202011969349302901,060646973,Farallon Capital Institutional Partners II LP,B,119041918,CASH VALUE
202011969349302901,060646973,Farallon Capital Institutional Partners II LP,S,1239788,CASH VALUE
202011969349302901,060646973,Fifth Century LP,B,155924211,CASH VALUE
202011969349302901,060646973,Fifth Century LP,S,1027840643,CASH VALUE
202011969349302901,060646973,Fourth Century LLC,B,854502810,CASH VALUE
202011969349302901,060646973,Fourth Century LLC,S,1754751046,CASH VALUE
202011969349302901,060646973,Fourth Century Trust,S,49969265,CASH VALUE
202011969349302901,060646973,Harbor Hills Holdings LP,S,486108,CASH VALUE
202011969349302901,060646973,High Street Partners Ltd,B,20000000,CASH VALUE
202011969349302901,060646973,LP Value Ltd,S,3835380,CASH VALUE
202011969349302901,060646973,LTR Focus Fund,S,125728231,CASH VALUE
202011969349302901,060646973,Luxiver LP,S,8200000,CASH VALUE
202011969349302901,060646973,New FYI Ltd,S,75000000,CASH VALUE
202011969349302901,060646973,Panco Strategic Real Estate Fund IV LP,B,17550798,CASH VALUE
202011969349302901,060646973,Panco Strategic Real Estate Fund IV LP,S,880233,CASH VALUE
202011969349302901,060646973,Paul Mellon Centre for Studies in British Art,B,5793053,CASH VALUE
202011969349302901,060646973,Prospect Street Partners Ltd,S,490363068,CASH VALUE
202011969349302901,060646973,The Board of Trustees of The Sheffield Scientific School,S,19229412,CASH VALUE
202011969349302901,060646973,The Chief Executive Leadership Institute of the Yale School of Management I,nc,S,522686,CASH VALUE
202011969349302901,060646973,The Lyme Forest Fund V TE LP,B,10660700,CASH VALUE
202011969349302901,060646973,Yale University Elizabethan Club Corp,R,672147,CASH VALUE
202011969349302901,060646973,Yale University Hong Kong Trust,C,1265744,CASH VALUE
202011969349302901,060646973,Yale University Press London,B,60000,CASH VALUE
202011969349302901,060646973,Yale University Press London,G,1234990,CASH VALUE
202011969349302901,060646973,Yale University Press London,H,1027354,CASH VALUE
202011969349302901,060646973,Yale University Press London,L,240391,CASH VALUE
202011969349302901,060646973,Yale University Press London,Q,76919,CASH VALUE
202011969349302901,060646973,Yale University Press London,R,2282585,CASH VALUE
202011969349302901,060646973,Yale University Press London,S,2885498,CASH VALUE
202011969349302901,060646973,Yale University Retiree Health Benefits Coverage Trust,Q,28246928,CASH VALUE
202011969349302901,060646973,Yale University Retiree Health Benefits Coverage Trust,B,44200000,CASH VALUE
202011969349302901,060646973,YB Institutional Limited Partnership,S,100000000,CASH VALUE
202011979349304161,314379585,OWU FUND LP,C,11604061,FMV
202011979349304161,314379585,OWU FUND LP,S,12057214,FMV
202011369349301841,060646701,Irelands Great Hunger Museum Inc,n,210486
202011369349301841,060646701,Irelands Great Hunger Museum Inc,o,295537
202011369349301841,060646701,Quinnipiac University Online Inc,n,4552366
202011369349301841,060646701,Quinnipiac University Online Inc,o,5643706
202011369349302146,050258809,MLAF LP,B,158800000,CASH
202011369349302146,050258809,MOONBASE 1C LP,B,5075000,CASH
202023119349301557,452459482,United Schools Network,M,228939,Checks
202001929349301040,590936101,EMBRY-RIDDLE DEUTSCHLAND GMBH,P,306002,CASH TRANSFER
202001929349301040,590936101,EMBRY-RIDDLE AERONAUTICAL UNIV ASIA LTD,S,300000,CASH TRANSFER
202001929349301040,590936101,EAGLE FLYING CLUB OF ERAU,B,45000,CASH TRANSFER
202012829349301346,480556726,KANSAS INDEPENDENT COLLEGE FOUNDATION,M,185660
202012829349301346,480556726,KANSAS INDEPENDENT COLLEGE ASSOCIATION,M,72964
202011979349304206,460224588,CHARITABLE REMAINDER ANNUITY TRUST (1),S,100443,FMV
202041979349306144,131628150,FUND FOR COMMUNITY LEADERSHIP INITIATIVES,N,0
202041979349306144,131628150,FUND FOR COMMUNITY LEADERSHIP INITIATIVES,O,0
202011909349301611,381308480,WALSH COLLEGE FOUNDATION,C,901025,CASH TRANSACTION
202001559349301860,910565553,Seattle Pacific Foundation,c,83817,FMV
202001559349301860,910565553,Seattle Pacific Foundation,m,743946,FMV
202001559349301860,910565553,Seattle Pacific Foundation,q,380407,FMV
202031959349303048,050258932,Charitable Perpetual Trust RI (1),S,62000,CASH
202011959349303786,135562985,Cooper Union Gift Annuity,S,194655,Cash
202011959349303786,135562985,Stanley Ensminger Char Remainder Unitrust,S,259918,Cash
202011979349307261,581357177,SCAD FOUNDATION (HONG KONG) LTD,A,411631,TRANSACTION AMOUNT
202011979349307261,581357177,LUCAS THEATRE FOR THE ARTS INC,B,300000,TRANSACTION AMOUNT
202011979349307261,581357177,LACOSTE ASSOC FOR THE ARTS,B,2378837,TRANSACTION AMOUNT
202011979349307261,581357177,SCAD FOUNDATION (HONG KONG) LTD,D,-1905269,TRANSACTION AMOUNT
202011979349307261,581357177,LUCAS THEATRE FOR THE ARTS INC,K,83196,TRANSACTION AMOUNT
202012899349302321,454309128,1936 MACARTHUR INC,d,67633,COST
202012899349302321,454309128,1936 MACARTHUR INC,k,36000,COST
202012899349302321,454309128,1936 MACARTGHUR INC,q,3600,COST
202022889349301627,620812782,ST CECILIA CONGREGATION,M,623334,ACTUAL SR STIPENDS PAID
202022889349301627,620812782,DOMINICAN CAMPUS,N,263564,ACTUAL ASSESSMENT
202022889349301627,620812782,ST CECILIA CONGREGATION,B,271848,ACTUAL SR SCHLR AWARDS
202022889349301627,620812782,ST CECILIA CONGREGATION,C,749575,DONATED SERVICES ESTIMATE
202022689349301617,260152908,CBE EDUCATIONAL SERVICES COMPANY INC,a,47282,INT ACCRUED
202022689349301617,260152908,CBE EDUCATIONAL SERVICES COMPANY INC,d,3108000,LOAN BALANCE
202022689349301617,260152908,CBE EDUCATIONAL SERVICES COMPANY INC,n,192909,FMV SHARED SVS
202022689349301617,260152908,CBE EDUCATIONAL SERVICES COMPANY INC,o,323963,FMV SHARED SVS
202022689349301617,260152908,CBE EDUCATIONAL SERVICES COMPANY INC,r,1800000,CASH PAID
202003099349300420,464091111,UPPER VALLEY TEACHER TRAINING PROGRAM,q,224194,REIMBURSED EXP
202011979349307901,591157081,JESSIE KENAN WISE FOUNDATION,C,287803,CASH TRANSFERRED
202011979349307901,591157081,FLAGLER COLLEGE ENDOWMENT FUND,C,1045100,CASH TRANSFERRED
202131379349306933,237421224,NATIONAL UNIVERSITY,C,500000,CASH
202131379349306933,237421224,NATIONAL UNIVERSITY,P,1821059,CASH
202131379349306933,237421224,NATIONAL UNIVERSITY,M,3418627,CASH
202131379349306933,237421224,NATIONAL UNIVERSITY,P,6300000,CASH
202131379349306933,237421224,NATIONAL UNIVERSITY,E,1379383,CASH
202131379349306933,237421224,SYSTEM MANAGEMENT GROUP,E,231114,CASH
202131379349306933,237421224,SYSTEM MANAGEMENT GROUP,M,2773357,CASH
202131379349306933,237421224,SYSTEM MANAGEMENT GROUP,P,3956414,CASH
202121349349307792,951664112,CHARITABLE REMAINDER TRUSTS,c,9576762,CASH & STOCK
202131379349305803,550559322,WV School of Osteopathic Medicine,C,125312,Cost
202013179349304491,912120259,LINCOLN UNIVERSITY,K,12000,FMV
202013099349300936,350885591,WESLEYAN CHURCH CORPORATION,C,1315479,CASH
202013099349300936,350885591,WESLEYAN RETIREMENT CENTER,C,1251200,CASH
202111379349301556,042103544,BABSON GLOBAL INC,L,1307685,COST PLUS OVERH
202111379349301556,042103544,BABSON GLOBAL INC,N,INCL IN ABOVE
202111379349301556,042103544,BABSON GLOBAL INC,S,3000000,ACTUAL COST
202013039349302021,450231180,Jamestown College Foundation,B,5225496,Accrual Accting
202013039349302021,450231180,Jamestown College Foundation,E,20000000,Accrual Accting
202013039349302021,450231180,Jamestown College Foundation,G,19653169,Accrual Accting
202013039349302021,450231180,Jamestown College Foundation,K,19896266,Accrual Accting
202013039349302021,450231180,Jamestown College Foundation,Q,150000,Accrual Accting
202013169349303571,221487164,UNIVERSITY HOUSING PROJECT CORPORATION,Q,117128,COST
202013169349303571,221487164,UNIVERSITY HOUSING PROJECT CORPORATION,A,201997
202033179349301238,112206183,SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,Q,ACTUAL COSTS
202033039349300808,570314408,PRESBYTERIAN REAL ESTATE FOUNDATION,B,790716,CASH
202033039349300808,570314408,PRESBYTERIAN COLLEGE FOUNDATION,B,38528,CASH
202033119349301788,830621846,AECOM STUDENT HOUSING CO INC,Q,1684479,COST
202033119349301788,830621846,MONTEFIORE MEDICAL CENTER,C,60000000,COST
202033119349301788,830621846,MONTEFIORE MEDICAL CENTER,M,2175351,COST
202033119349301788,830621846,MONTEFIORE MEDICAL CENTER,P,6241907,COST
202033119349301788,830621846,MONTEFIORE MEDICAL CENTER,Q,6188452,COST
202033119349301788,830621846,MONTEFIORE MEDICAL CENTER,J,1202676,COST
202033119349301788,830621846,MONTEFIORE MEDICAL CENTER,N,585529,COST
202033119349301788,830621846,MONTEFIORE MEDICAL CENTER,L,2323254,COST
202033119349301788,830621846,MONTEFIORE MEDICAL CENTER,O,20509213,COST
202033119349301788,830621846,MONTEFIORE HEALTH SYSTEM INC,M,2758991,COST
202033119349301788,830621846,MONTEFIORE HEALTH SYSTEM INC,P,104811,COST
202013169349304776,640923875,MISSISSIPPI STATE UNIVERSITY,C,37000,FMV
202013169349304776,640923875,MSU ASSURE RESEARCH & DEVELOPMENT CORPORATION,E,41018,FMV
202023219349320842,470424785,Sisters of Mercy of the Americas,C,26000,Cash Value
202023219349320842,470424785,Sisters of Mercy of the Americas,K,31000,Cash Value
202023219349320842,470424785,College of Saint Mary Spellman Early Childhood Development Center,L,100000,Cash Value
202023219349320842,470424785,Sisters of Mercy of the Americas,M,36000,Cash Value
202003189349303485,263162145,IU HEALTH North Hospital INC,E,1546637,FMV
202003189349303485,263162145,IU HEALTH WHITE MEMORIAL HOSPITAL INC,K,289052,FMV
202003189349303485,263162145,IU HEALTH FRANKFORT INC,L,2210508,FMV
202003189349303485,263162145,IU HEALTH WHITE MEMORIAL HOSPITAL INC,L,2093746,FMV
202003189349303485,263162145,IU HEALTH CARE ASSOCIATES INC,M,3753658,FMV
202003189349303485,263162145,METHODIST OCCUPATIONAL HEALTH CENTER INC,M,247613,FMV
202003189349303485,263162145,IUH ASSURANCE SPC LTD,R,932507,FMV
202003189349303485,263162145,IU HEALTH RISK RETENTION GROUP INC,R,3411300,FMV
202003189349303485,263162145,IU HEALTH FOUNDATION INC,C,121789,FMV
202013179349300406,550753754,CAMC Foundation Inc,C,437566,Fair Market Value
202013179349300406,550753754,Charleston Area Medical Center Inc,B,200577,Fair Market Value
202013179349300406,550753754,Charleston Area Medical Center Inc,S,4650027,Fair Market Value
202013179349300406,550753754,Charleston Area Medical Center Inc,K,214836,Contract
202013179349300406,550753754,Charleston Area Medical Center Inc,L,18034765,Contract
202013179349300406,550753754,Charleston Area Medical Center Inc,M,541539,Fair Market Value
202013179349300406,550753754,Charleston Area Medical Center Inc,P,5483277,Fair Market Value
202013179349300406,550753754,Charleston Area Medical Center Inc,Q,478804,Fair Market Value
202013179349300406,550753754,Charleston Area Medical Center Inc,R,1527666,Fair Market Value
202023179349305372,475138693,Mathile Family Foundation,C,1500000,Cash
202023179349305372,475138693,CYMI Real Estate Holdings LTD,K,840000,FMV
202010719349301566,231352674,Delval Educational Telecommunications Network,c,1237956,75% DVETN REV
202040699349300954,330683684,Niels Brock,p,863197,FMV
202040699349300954,330683684,Niels Brock,q,2973,FMV
202020989349300712,951644593,SCCO COLLEGE PROPERTIES INC,C,1137940,CASH
202120679349300137,730739626,ORU Golden Eagle Club,C,1776265,FMV
202120679349300137,730739626,ORU Golden Eagle Club,O,203634,FMV
202120679349300137,730739626,ORU Golden Eagle Club,N
202120679349300137,730739626,ORU Golden Eagle Club,R,118960,FMV
202120679349300137,730739626,University Broadcasting Inc,A,86320,FMV
202120679349300137,730739626,University Broadcasting Inc,J,86320,FMV
202120679349300137,730739626,University Broadcasting Inc,L,54595,FMV
202120679349300137,730739626,University Broadcasting Inc,N
202120679349300137,730739626,University Broadcasting Inc,O,128749,FMV
202120679349300137,730739626,ORU Golden Eagle Club,J
202120679349300137,730739626,ORU Golden Eagle Club,L
202120679349300137,730739626,ORU Golden Eagle Club,Q
202120679349300137,730739626,ORU Golden Eagle Club,S
202120679349300137,730739626,University Broadcasting Inc,M
202120679349300137,730739626,University Broadcasting Inc,Q,156296,FMV
202120679349300137,730739626,Oral Roberts Educational Fellowship,N
202120679349300997,233069199,COMMUNITY SERVICE FOUNDATION,L,192000
202120679349300997,233069199,COMMUNITY SERVICE FOUNDATION,E,617
202120679349300997,233069199,BUXMONT ACADEMY,K,80400
202120679349300997,233069199,BUXMONT ACADEMY,L,162000
202120679349300997,233069199,BUXMONT ACADEMY,D,1026
202120679349300997,233069199,BUXMONT ACADEMY,B,36498
202130159349301228,941279803,Irrevocable perpetual trust,C
202020949349300722,951643992,CHAPMAN UNIVERSITY FOUNDATION,c,2895274,CASH RECEIVED
202020949349300722,951643992,BRANDMAN UNIVERSITY,d,8824182,LOAN BALANCE
202020949349300722,951643992,BRANDMAN UNIVERSITY,e,343761650,LOAN BAL GUTY
202020949349300722,951643992,BRANDMAN UNIVERSITY,l,388204,TUITION WAIVED
202020949349300722,951643992,BRANDMAN UNIVERSITY,m,255162,TUITION WAIVED
202020949349300722,951643992,BRANDMAN UNIVERSITY,n,276730,FMV SHARED SVS
202020949349300722,951643992,BRANDMAN UNIVERSITY,o,160828,FMV SHARED SVS
202020949349300722,951643992,BRANDMAN UNIVERSITY,q,202828,EXP AMOUNT PAID
202141319349302724,202834636,LOMA LINDA MERCANTILE,P
202141339349302439,231365971,Temple University Health System Inc,C,2000000,FMV
202141339349302439,231365971,Fox Chase Cancer Center,C,28380,FMV
202141339349302439,231365971,Temple University Law Alumni Association,C,14000,FMV
202141339349302439,231365971,Temple Educational Support Services LTD,L,1800000,FMV
202141339349302439,231365971,Temple University Health System Inc,O,230872000,FMV
202141339349302439,231365971,Temple University Health System Inc,Q,97843000,FMV
202141339349302439,231365971,Temple University Health System Inc,K,3670000,FMV
202141339349302439,231365971,Temple University Health System Inc,O,418000,FMV
202141339349302439,231365971,Temple University Health System Inc,P,2424000,FMV
202120989349300732,231501197,SISTERS OF THE HOLY FAMILY OF,NAZARETH,K,60000,COST
202120989349300732,231501197,SISTERS OF THE HOLY FAMILY OF,NAZARETH,M,966135,COST
202101059349300525,231352615,ALBRIGHT COLLEGE COSTA RICA SA,D,199451,COST
202100429349301370,750851900,GRACE L WOODWARD MEMORIAL ENDOWMENT,C,1627657,CASH
202100429349301370,750851900,ACIMCO,C,75000,CASH
202021059349300112,030179424,NORWICH UNIVERSITY APPLIED RESEARCH INSTITUTES,Q,89269,CASH
202021059349300112,030179424,NORWICH UNIVERSITY APPLIED RESEARCH INSTITUTES,P,410384,STANDARD RATES
202021059349300112,030179424,CHARITABLE TRUST,S,380548,CASH
202021059349300112,030179424,CHARITABLE REMAINDER ANNUITY TRUSTS,S,457510,CASH
202021059349300112,030179424,CHARITABLE REMAINDER UNITRUST,S,608462,CASH
202140429349301504,910473310,THE WHITWORTH FOUNDATION,C,753049,CASH CONTRIBUTION
202140429349301504,910473310,WHITWORTH COSTA RICA LIMITADA,B,462951,CASH
202140429349301504,910473310,EMPLOYER CONTRIBUTION VEBA TRUST,R,240914,CASH
202021059349300632,910565571,BENSON FAMILY FOUNDATION,C,566500,CASH
202021059349300632,910565571,GARFIELD COMMONS LLC,K,223005,CASH
202021059349300817,410708577,BETHEL UNIVERSITY FOUNDATION,B,438268,FMV
202021059349300817,410708577,BETHEL UNIVERSITY FOUNDATION,C,478846,FMV
202021059349301022,730579264,Tulsa Royalties Company,C
202021059349301022,730579264,Baptist General Convention of Oklahoma,C
202021059349301022,730579264,Baptist Foundation of Oklahoma,M
202030659349301513,410693962,HOLL TRUST A,S,1552095,CASH TRANSFERRED
202110509349301106,620484185,TUSCULUM TOMORROW TRUST,C,58041,CASH RECEIPTS
202141379349309724,630366652,GENERAL CONFERENCE OF SEVENTH-DAY ADVENTISTS,S
202100579349300730,750808791,HSU Academic Foundation,L
202100579349300730,750808791,HSU Academic Foundation,O
202100579349300730,750808791,HSU Music Foundation,L
202100579349300730,750808791,HSU Music Foundation,O
202002029349300525,751104546,WILBERT FUNERAL SERVICES INC,H,187765,ACTUAL AMT PD
202002029349300525,751104546,WILBERT FUNERAL SERVICES INC,M,2000000,ACTUAL AMT PD
202002029349300525,751104546,PARKVIEW INVESTORS LLC,K,465616,ACTUAL AMT PD
202131349349306623,042103547,Boston University USA (Europe) Limited,a(i),353173,actual payments
202131349349306623,042103547,660 Corporation,a(iv),474006,actual payments
202131349349306623,042103547,EUSA LLP,a(iv),103348,actual payments
202131349349306623,042103547,Boston University (USA) London Charity,c,252306,actual payments
202131349349306623,042103547,Charitable Remainder Trust (1),c,58625,FMV
202131349349306623,042103547,660 Corporation,l,100000,actual payments
202131349349306623,042103547,Akeah Inc,R,182000,actual payments
202131349349306623,042103547,EUSA LLP,m,691139,actual payments
202131349349306623,042103547,660 Corporation,q,65821,actual payments
202141379349308034,560532129,DUKE ALUMNI ASSOCIATION INC,B,1143054,FMV
202141379349308034,560532129,DURHAM ASSET MANAGEMENT COMPANY,B,1667630,FMV
202141379349308034,560532129,DURHAM ASSET MANAGEMENT COMPANY,C,6664490,FMV
202141379349308034,560532129,DUKE GLOBAL INC,B,2223922,FMV
202141379349308034,560532129,DUKE GLOBAL INC,C,3009405,FMV
202141379349308034,560532129,DUKE GIFT PROPERTIES INC,C,835473,FMV
202141379349308034,560532129,DUKE MEDICINE GLOBAL SUPPORT CORPORATION,B,388860,FMV
202141379349308034,560532129,DUKE MEDICINE GLOBAL SUPPORT CORPORATION,C,389720,FMV
202141379349308034,560532129,THE DUKE UNIVERSITY SCHOOL OF MEDICINE RESEARCH FOUNDATION,C,890220,FMV
202141379349308034,560532129,DUKE UNIVERSITY PHILANTHROPIES INC,C,1182327,FMV
202141379349308034,560532129,HIGH POINT REALTY INC,C,4811494,FMV
202141379349308034,560532129,RUTH K BROAD BIOMEDICAL RESEARCH FOUNDATION,C,293691,FMV
202141379349308034,560532129,LORD FOUNDATION INC,C,264800000,FMV
202141379349308034,560532129,GOTHIC CORPORATION,R,872006506,FMV
202141379349308034,560532129,GOTHIC CORPORATION,S,1504270593,FMV
202141379349308034,560532129,DUKE UNIVERITY SPECIAL VENTURES FUND INC,S,339358,FMV
202141379349308034,560532129,DUKE UNIVERSITY HEALTH SYSTEM INC,S,117431273,FMV
202141379349308034,560532129,DUMAC INC,R,12046228,FMV
202141379349308034,560532129,DURHAM REALTY INC,B,418312,FMV
202141379349308034,560532129,DUKE SCHOLARLY EXHIBITS,B,95000,FMV
202021119349301217,951644035,Point Loma Nazarene University Foundation,C
202021119349301217,951644035,Point Loma Nazarene University Foundation,N
202021119349301217,951644035,Point Loma Nazarene University Foundation,O
202021979349304457,522122145,UNIVERSITY OF MARYLAND FACULTY PHYSICIANS INC,P,11881345
202021979349304457,522122145,UNIVERSITY OF MARYLAND ORTHOPAEDIC TRAUMA ASSOCIATES PA,S,8451797
202011369349302351,061614887,Quinnipiac University,n,4552366
202011369349302351,061614887,Quinnipiac University,o,5643706
202011649349301711,986001062,Oxford Univ Dev (NA) Inc,c,5649285,Donations received from Americans for Oxford as collected by Oxford Univ Dec (NA)
202011789349300341,113066770,State of New York,L,225409,FMV
202021939349301152,860931108,Tohono O'Odham Nation,O,720812,Employee-related Costs
202021939349301152,860931108,Tohono O'Odham Nation,P,290203,Utilities
202021939349301152,860931108,Tohono O'Odham Nation,P,2874,Utilities
202141319349304384,660379122,TIBER HEALTH PUBLIC BENEFIT CORP,d,460838
202141319349304384,660379122,TIBER HEALTH PUBLIC BENEFIT CORP,k,1626000
202141319349304384,660379122,TIBER HEALTH PUBLIC BENEFIT CORP,l,100000
202141319349304384,660379122,TIBER HEALTH PUBLIC BENEFIT CORP,m,848000
202141339349304269,530196584,WASHINGTON RESEARCH LIBRARY CONSORTIUM,M,1511374,invoices
202141339349304269,530196584,Medical Faculty Associates Inc,A,2832000,invoices
202141339349304269,530196584,Medical Faculty Associates Inc,B,3600933,FMV
202141339349304269,530196584,Medical Faculty Associates Inc,L,8769261,invoices
202141339349304269,530196584,Medical Faculty Associates Inc,M,31882508,invoices
202141339349304269,530196584,Medical Faculty Associates Inc,O,413685,invoices
202141339349304269,530196584,Medical Faculty Associates Inc,D,21233943,FMV
202033099349302373,541854399,VIRGINIA COMMONWEALTH UNIVERSITY,P,433300
202033099349302373,541854399,VIRGINIA COMMONWEALTH UNIVERSITY,C,144704
202131379349305728,550683361,Marshall University,k,90276,FMV
202131379349305728,550683361,Marshall University,l,9064062,FMV
202131379349305728,550683361,Marshall University,p,7018712,FMV
202131379349306623,042152671,THE CONSORTIUM FOR INNOVATIVE LEGAL EDUCATION,P,25989
202021969349302227,133297197,TNS PARSONS,M,645328,COST
202021969349302412,010802914,California St UniversityChannel Islands,o,60189,Payment
202021969349302412,010802914,California St UniversityChannel Islands,p,183920,Payment
202021969349302412,010802914,California St UniversityChannel Islands,q,925126,Payment
202021969349302412,010802914,CI University Auxiliary Services Inc,o,987448,Payment
202021969349302412,010802914,CI University Auxiliary Services Inc,p,234008,Payment
202021969349302412,010802914,CI University Auxiliary Services Inc,q,106951,Payment
202021969349302412,010802914,CSU Channel Islands Foundation,p,6040,Payment
202021969349302412,010802914,CSU Channel Islands Foundation,q,6473,Payment
202021969349302412,010802914,CSU Channel Islands Site Authority,p,9412,Payment
202021969349302412,010802914,CSU Channel Islands Site Authority,q,500,Payment
202021979349305372,741357323,US PROVINCE OF THE MISSIONARY OBLATES OF MARY IMMACULATE INC,C,420776,CASH
202021979349305372,741357323,OBLATE SERVICE CORPORATION,Q,2709380,CASH
202141379349306979,237172306,CITY UNIVERSITY OF SEATTLE,B,500000,CASH
202141379349306979,237172306,CITY UNIVERSITY OF SEATTLE,Q,1821059,CASH
202141379349306979,237172306,CITY UNIVERSITY OF SEATTLE,L,3418626,CASH
202141379349306979,237172306,CITY UNIVERSITY OF SEATTLE,D,1379383,CASH
202141379349306979,237172306,CITY UNIVERSITY OF SEATTLE,Q,6300000,CASH
202141379349306979,237172306,JOHN F KENNEDY UNIVERSITY,L,8918033,CASH
202141379349306979,237172306,JOHN F KENNEDY UNIVERSITY,K,926000,CASH
202141379349306979,237172306,JOHN F KENNEDY UNIVERSITY,P,7746185,CASH
202141379349306979,237172306,JOHN F KENNEDY UNIVERSITY,D,11637500,CASH
202141379349306979,237172306,JOHN F KENNEDY UNIVERSITY,A,198000,CASH
202141379349306979,237172306,JOHN F KENNEDY UNIVERSITY,R,3247000,CASH
202141379349306979,237172306,JOHN F KENNEDY UNIVERSITY,A,362440,CASH
202141379349306979,237172306,JOHN F KENNEDY UNIVERSITY,D,4602197,CASH
202141379349306979,237172306,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,L,100000,CASH
202141379349306979,237172306,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,E,4918010,CASH
202141379349306979,237172306,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,L,1352979,CASH
202141379349306979,237172306,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,Q,1702023,CASH
202141379349306979,237172306,NORTHCENTRAL UNIVERSITY (FKA WESTMED COLLEGE),L,221690,CASH
202141379349306979,237172306,NORTHCENTRAL UNIVERSITY (FKA WESTMED COLLEGE),D,221690,CASH
202141379349306979,237172306,NORTHCENTRAL UNIVERSITY (FKA WESTMED COLLEGE),B,1000000,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,E,3615892,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,B,2638351,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,R,148054,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,M,16017812,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,M,15000000,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,D,57205000,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,D,111475000,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,S,2534860,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,R,4829859,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,Q,41228386,CASH
202141379349306979,237172306,SYSTEM MANAGEMENT GROUP,M,31394303,CASH
202141379349306979,237172306,NATIONAL EDUCATION PARTNERS,M,290000,CASH
202141379349306979,237172306,NATIONAL EDUCATION PARTNERS,E,345000,CASH
202011789349301116,113011790,State of New York,L,128453,FMV
202003299349300600,344430762,Project 701,0,n/a
202111339349305271,464993761,THE OHIO STATE UNIVERSITY,B,13537,ACTUAL AMOUNT
202001059349300920,590624458,WVUM Inc,R,150943,See Part VII
202100989349301100,464884633,USAC (Costa Rica),r,1687255,AMT TRANSFERRED
