object_id,ein,BsnssNmLn1Txt,TrnsctnTxt,InvlvdAmt,MthdOfAmntDtrmntnTxt
201641059349300439,741161940,UNIVERSITY OF MARY-HARDIN BAYLOR FOUNDATION,C,350000,CASH GIFT
201601099349300730,910565571,BENSON FAMILY FOUNDATION,C,495000,CASH CONTRIBUTION
201601059349301105,231352615,NORTH THIRTEENTH STREET INC,D,84980,LOAN BALANCE - FMV
201601059349301105,231352615,NORTH THIRTEENTH STREET INC,A,48510,FMV
201601059349301105,231352615,NORTH THIRTEENTH STREET INC,K,259602,FMV
201601059349301105,231352615,NORTH THIRTEENTH STREET INC,O,94260,FMV
201601059349301105,231352615,NORTH THIRTEENTH STREET INC,P,102227,FMV
201601059349301105,231352615,NORTH THIRTEENTH STREET INC,R,158403,FMV
201601339349304945,150532200,Charitable Remainder Unitrusts (22),s,390873
201610759349300956,840402707,regis jesuit holdings inc,q,734762,exp of rjhi
201601039349300535,560547498,SOUTHERN BENEDICTINE SOCIETY,C,50000,CASH CONTRIBUTION INCLUDED ON SCH
201601039349300535,560547498,SOUTHERN BENEDICTINE SOCIETY,K,2583212,FAIR MARKET VALUE-DORM LEASE & FA
201601039349300535,560547498,SOUTHERN BENEDICTINE SOCIETY,P,83872,FAIR MARKET VALUE-OTHER OPERTG EX
201601039349300535,560547498,SOUTHERN BENEDICTINE SOCIETY,R,976284,REPAYMENT OF DEBT & INTEREST
201601039349300535,560547498,SOUTHERN BENEDICTINE SOCIETY,Q,565531,FAIR MARKET VALUE - OTHER OPERTG
201640999349300019,910236600,GONZAGA LAW SCHOOL FOUNDATION,L,426260,FMV
201640999349300019,910236600,IMMOBILIARE GONZAGA SRL,K,287000,FMV
201640999349300019,910236600,GONZAGA LAW SCHOOL FOUNDATION,C,710648,FMV
201630439349301008,560657294,METHODIST UNIVERSITY DEVELOPMENT CORP,A,34257,FMV CASH
201630439349301008,560657294,KING'S GRANT GOLF MANAGEMENT LLC,D,66512,FMV CASH
201630439349301008,560657294,METHODIST UNIVERSITY DEVELOPMENT CORP,J,147095,FMV CASH
201630439349301008,560657294,METHODIST UNIVERSITY DEVELOPMENT CORP,K,186000,FMV CASH
201630439349301008,560657294,DE MINIMIS,O,0,FMV CASH
201630439349301008,560657294,DE MINIMIS,Q,0,FMV CASH
201631339349303588,231355135,PHILA COLLEGE OSTEOPATHIC MED FOUNDATION,C,1472871,FMV
201631339349303588,231355135,PHILA COLLEGE OSTEOPATHIC MED FOUNDATION,Q,245253,FMV
201641099349300509,160743040,POOLED INCOME FUND,S,109501,FMV
201601349349304085,591083502,NSU Guaranty Insurance Company LTD,R,3225000,premiums paid
201601349349304085,591083502,NSU Guaranty Insurance Company LTD,S,1021105,claims reimbursed
201601349349304085,591083502,NSU Guaranty Insurance Company LTD,Q,166076,expenses reimbursed
201631329349303363,231352661,Rider Musser Development LLC,b,1400000,Cost
201640959349300144,061395640,THE RICHMOND FOUNDATION,K,315120,LEASE AGREEMENT
201640959349300144,061395640,THE RICHMOND FOUNDATION,C,1331382,AGREED DONATION
201641319349302594,410969244,Sisters of the Order of Saint Benedict,c,5000,Annual fund donation
201641319349302594,410969244,Sisters of the Order of Saint Benedict,q,323300,Power plant services provided to monastery
201641319349302594,410969244,Sisters of the Order of Saint Benedict,q,32629,Expenses related to city utility charges
201641319349302594,410969244,Sisters of the Order of Saint Benedict,q,57216,Security services
201641319349302594,410969244,Sisters of the Order of Saint Benedict,e,62695,Payment on note for property sold to College
201641319349302594,410969244,Sisters of the Order of Saint Benedict,k,5600,Rent for use of chapel
201641319349302594,410969244,Sisters of the Order of Saint Benedict,m,281027,Payments made to Monastery for payroll of Sisters working at the College
201641319349302594,410969244,Sisters of the Order of Saint Benedict,k,13587,Lease of room for guests
201641319349302594,410969244,Sisters of the Order of Saint Benedict,q,29328,Reimbursement for expenses related to events.
201601349349304100,953909672,LOUIS & LINDA NIEVES FAMILY FOUNDATION,c,220000,CASH
201641319349302849,820200906,COLLEGE OF IDAHO 2ND CENTURY TRUST FUND A,C,422784,FMV
201641319349302849,820200906,COLLEGE OF IDAHO 2ND CENTURY TRUST FUND B,C,980000,FMV
201631339349304193,390833608,Concordia University Wisconsin Foundation,m,259916,"Form 990, Part IX, Col. D"
201631339349304193,390833608,Concordia University Wisconsin Foundation,n,527783,"Form 990, Part IX, Col. D"
201631339349304193,390833608,Concordia University Wisconsin Foundation,o,1950408,"Form 990, Part IX, Col. D"
201631339349304193,390833608,Concordia University Wisconsin Foundation,s,59329,"Form 990, Part IX, Col. D"
201610929349300231,141338498,SPRING PROPERTIES INC (DUE TO SIENA),d,111732
201610929349300231,141338498,SPRING PROPERTIES INC (DUE FROM SIENA),e,264181
201600829349300315,951921340,THE DESIGN ACCELERATOR INC,O,228242,FMV
201600829349300315,951921340,THE DESIGN ACCELERATOR INC,D,75000,FMV
201601039349300850,237223216,Charitable Remainder Unitrust,(c),599818,FMV
201601039349300850,237223216,Sarah Lawrence at Oxford,(p),1006233,COST
201600989349300120,621504678,TEMPLE BAPTIST CHURCH,C,204625,CASH RECEIVED
201641179349300604,131740285,CHRISTIAN & MISSIONARY ALLIANCE,C,840818,ACTUAL CASH RECEIVED
201641179349300604,131740285,ALLIANCE DEVELOPMENT FUND,E,2500000,OUTSTANDING BANCE OF LOAN
201641179349300604,131740285,CHRISTIAN & MISSIONARY ALLIANCE,O
201631279349300558,113066770,State of New York,L,4026252,FMV
201631279349300558,113066770,SB CLINICAL PRACTICE MANAGEMENT PLAN INC,M,5800000,FMV
201631279349300558,113066770,SB CLINICAL PRACTICE MANAGEMENT PLAN INC,M,1406147,FMV
201610439349302431,951684064,JEWISH TELEVISION NETWORK,Q,191480,FMV
201610439349302431,951684064,UNIVERSITY OF JUDAISM FOUNDATION,D,100000,FMV
201640469349301694,730579298,THE GILCREASE MUSEUM MANAGEMENT TRUST,R,461739,TRANSFERS
201620929349300027,340714818,FOUNDATION MARIA THRON-LEASE PAYMENTS,K,1020404,FMV
201620929349300027,340714818,KARTAUSENBETRIEBSGMBH & CO NFG - PAYMENT FOR FOOD SERVICES,M,606372,FMV
201620929349300027,340714818,FOUNDATION MARIA THRON-SUPPORT PAYMENTS,B,1400670,FMV
201601359349300110,030220266,COLLEGE CHAMPLAIN DU VERMONT,d,1475507,FMV
201601359349300110,030220266,CHAMPLAIN COLLEGE DUBLIN LIMITED,d,551718,FMV
201601359349300110,030220266,COLLEGE CHAMPLAIN DU VERMONT,r,843068,FMV
201601359349300110,030220266,CHAMPLAIN COLLEGE DUBLIN LIMITED,r,1163452,FMV
201610469349301596,231501197,Sisters of the Holy Family of Nazareth,k,60000,cost
201610469349301596,231501197,Sisters of the Holy Family of Nazareth,m,1323020,cost
201600909349300905,420680387,GRINNELL COLLEGE MEDICAL BENEFIT PLAN TRUST,R,8412025,CASH TRANSFERRED
201630889349300103,231352641,GETTYSBURG HOTEL INVESTORS LP,A,455535,FMV
201630889349300103,231352641,GETTYSBURG HOTEL INVESTORS LP,D,8500000,FMV
201630889349300103,231352641,EMPLOYER-CONTRIBUTION VEBA TRUST,Q,307125,FMV
201630889349300103,231352641,BULLET LAND INC,S,155000,FMV
201601279349301130,364570934,VIP COMMUNITY SERVICES INC (ASSET MANAGEMENT FEES),M,52400,FAIR MARKET VALUE
201601279349301130,364570934,VIP COMMUNITY SERVICES INC,D,360000,FAIR MARKET VALUE
201631309349300143,250969449,ACATAR LLC,M,775000,CASH
201631309349300143,250969449,BENJAMIN GARVER LAMME SCHOLARSHIP FUND,C,55188,CASH
201631309349300143,250969449,JACK G BUNCHER CHARITABLE BUNCHER FUND,C,500000,CASH
201631309349300143,250969449,MPC CORPORATION,C,4691136,CASH
201631309349300143,250969449,THE DIETRICH FOUNDATION,C,10115459,CASH
201631339349305493,910567740,Whitman College 21st Century Trust,C,510331,Cash
201631339349305493,910567740,Whitman College Paul Garrett Foundation,C,212969,Cash
201631309349302153,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,J,7356858
201631309349302153,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,R,30000
201631309349302153,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,E,35212960
201631309349302153,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,P,1046441
201631309349302153,541666531,MONROE PARK CAMPUS CORPORATION,S,5498
201631309349302153,541666531,VIRGINIA COMMONWEALTH UNIVERSITY,S,1103087
201600689349300140,237213309,McMaster University Hong Kong Foundation,C,6901,Fin. Statements
201600689349300140,237213309,FRIENDS OF MCMASTER INC,C,160166,Fin. Statements
201600689349300140,237213309,MCMASTER UNIVERSITY TRUST,C,21019,Fin. Statements
201600689349300140,237213309,THE FIRST LONGWOOD INNOVATION TRUST,D,3130707,Fin. Statements
201600689349300140,237213309,THE FIRST LONGWOOD INNOVATION TRUST,Q,12436,Fin. Statements
201600689349300140,237213309,THE FIRST LONGWOOD INNOVATION TRUST,K,1728928,Fin. Statements
201641319349303054,042121659,Washburn Park Inc,d,5082566,Cost
201641319349303054,042121659,Washburn Park Inc,k,449636,FMV
201611379349310136,510581154,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,M,327107,ACTUAL COST
201611379349310136,510581154,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,P,23214,ACTUAL COST
201611379349310136,510581154,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS FACILITIES CORPOR(LOAN GUARANTEE),D,6602000,ACTUAL COST
201611379349310136,510581154,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,N
201611379349310136,510581154,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS FACILITIES CORPORATION,K,517707,ACTUAL COST
201611379349310136,510581154,ALLIANCE RENEE AND MEYER LUSKIN ACADEMY HIGH SCHOOL,P,2000,ACTUAL COST
201631349349305408,042103594,Singapore-MIT Alliance for Research & Technology Centre,C,11894000,CASH
201631349349305408,042103594,Singapore-MIT Alliance for Research & Technology Centre,Q,4993000,CASH
201631349349305408,042103594,Technology Review Inc,D,4542000,CASH
201631349349305408,042103594,Technology Review Inc,P,1451000,CASH
201631349349305408,042103594,Bose Corporation,F,3007000,FMV
201631349349305408,042103594,MIT Press Ltd,M,576000,CASH
201631349349305408,042103594,MIT Press Ltd,S,314000,CASH
201631349349305408,042103594,Lord Foundation of Massachusetts Inc,R,1038000,CASH
201631349349305408,042103594,MIT Investments 2009 LP,B,64598521,CASH
201631349349305408,042103594,MIT Investments 2010 LP,B,1492999795,CASH
201631349349305408,042103594,Galileo TM LLC,B,14000000,CASH
201631349349305408,042103594,Hephaestus Energy Fund LP,B,105025806,CASH
201631349349305408,042103594,Merckx Capital Partners LP,B,11776694,CASH
201631349349305408,042103594,China Omaha Partners LP,B,30000000,CASH
201631349349305408,042103594,Mallard Fund LP,B,31000000,CASH
201631349349305408,042103594,ABG Capital,B,229151324,CASH
201631349349305408,042103594,Charles-Lim AsiaGlobal Limited,B,145000000,CASH
201631349349305408,042103594,Admetos Assets Limited,B,19999232,CASH
201631349349305408,042103594,Alchemy Plan (Cambridge) LP,R,5543745,CASH
201631349349305408,042103594,Wexford MIT Energy II LP,R,1818182,CASH
201631349349305408,042103594,MIT Investments 2009 LP,R,203607934,CASH
201631349349305408,042103594,MIT Investments 2010 LP,R,332652794,CASH
201631349349305408,042103594,MD Investors Value Fund,R,15000000,CASH
201631349349305408,042103594,ABG Capital,R,9592279,CASH
201631339349303958,381366958,ADRIAN DOMINICAN SISTERS,P,238653,ACTUAL EXPENSES INCURRED
201610659349300416,610444788,PCSOM REAL ESTATE LLC,K,1750485,FMV
201621069349300432,560529940,campbell university foundation inc,Q,1298144,cash
201601169349301400,133297197,PARSONS PARIS,M,4615288,COST
201601269349300820,870212470,Bill and Vieve Gore Endowment Fund,s,608836,End Spend Rate
201621099349301252,250965430,Mercyhurst College Ireland,p,195598,Actual cost of educational programs.
201621319349301282,050306206,MULTICULTURAL FOODSERVICE & HOSPITALITY ALLIANCE,S,37124,ACTUAL
201600549349301015,362181973,ROSALIND FRANKLIN UNIVERSITY HEALTH SYSTEM,D,12313177,ACTUAL COST
201600549349301015,362181973,ROSALIND FRANKLIN UNIVERSITY HEALTH SYSTEM,P,809936,ACTUAL COST
201621059349300437,060653264,THE CULINARY INSTITUTE OF AMERICA,SINGAPORE LTD,o,644632,ACTUAL COSTS FOR EMPLOYEES WAGES AND BENEFITS
201621059349300437,060653264,THE CULINARY INSTITUTE OF AMERICA,SINGAPORE LTD,n,181665,ACTUAL COSTS FOR OTHER RELATED EXPENSES
201641259349300234,910654200,TRINITY EDUCATION FOUNDATION,E,600000,FAIR MARKET VALUE
201641259349300234,910654200,TRINITY EDUCATION FOUNDATION,C,150000,FAIR MARKET VALUE
201641259349300234,910654200,TRINITY EDUCATION FOUNDATION,K,184711,FAIR MARKET VALUE
201641259349300234,910654200,TRINITY EDUCATION FOUNDATION,B,FAIR MARKET VALUE
201640439349301449,470376525,HASTINGS COLLEGE FOUNDATION,c,70365,CASH
201640439349301449,470376525,HASTINGS COLLEGE FOUNDATION,n,619004,BOOK
201640439349301449,470376525,HASTINGS COLLEGE FOUNDATION,o,782752,BOOK
201611069349300906,231352674,DELAWARE VALLEY EDUCATIONAL TELECOMMUNICATIONS NETWORK,C,1237959,75% OF DVETN REVENUE
201640509349300704,420707114,GRACELAND COLLEGE CENTER FOR PROFESSIONAL DEVELOPMENT AND LIFELONG LEARNING,C,1500000,CASH
201640509349300704,420707114,COMMUNITY OF CHRIST,C,165000,CASH
201640509349300704,420707114,COMMUNITY OF CHRIST,E,100000,LOAN GUARANTEE
201640509349300704,420707114,COMMUNITY OF CHRIST,C,100000,CASH
201640509349300704,420707114,COMMUNITY OF CHRIST,C,1300000,FMV
201640509349300704,420707114,COMMUNITY OF CHRIST,P,1181936,CASH
201631049349300778,231352688,ALDWYN LANE LP,S,693000,FMV
201631049349300778,231352688,ALDWYN LANE LLC,S,7000,FMV
201611329349302856,231543518,MOYLAN DEVELOPMENT CORP,C,26902,COST
201611329349302856,231543518,MOYLAN DEVELOPMENT CORP,E,352243,COST
201611329349302856,231543518,PIT SUPPORTING FOUNDATION,E,260000,COST
201611329349302856,231543518,GARRISON FOUNDATION,E,763144,COST
201601269349301310,741109620,CCR,B,4401646,FMV
201601269349301310,741109620,CCR,J,2000000,FMV
201601269349301310,741109620,CCR,K,10906159,FMV
201601269349301310,741109620,CCR,Q,4802087,FMV
201601269349301310,741109620,CCR,R,2140829,FMV
201601269349301310,741109620,CCR,S,10646548,FMV
201601269349301310,741109620,RTI,O,168234,FMV
201601269349301310,741109620,JTVP,B,3190273,FMV
201601269349301310,741109620,JTVP,F,814109,FMV
201601269349301310,741109620,Rice Land Lumber,F,7304320,FMV
201601269349301310,741109620,Village Venturers,F,152649,FMV
201601269349301310,741109620,Village Project,B,47237526,FMV
201601269349301310,741109620,Village Project,F,1979322,FMV
201601269349301310,741109620,Village Real Property,B,23449134,FMV
201601269349301310,741109620,Village Real Property,F,1333803,FMV
201601269349301310,741109620,RU Corporation,F,71273,FMV
201601269349301310,741109620,BCOM Investment Partners LLC,B,35000000,FMV
201601269349301310,741109620,WMR Redcar I LLC,B,403750,FMV
201601269349301310,741109620,WMRBNA LLC,B,3745955,FMV
201601269349301310,741109620,201 North Tryon Co-Investment I LP,B,500000,FMV
201601269349301310,741109620,201 North Tryon Co-Investment I LP,S,19592594,FMV
201601269349301310,741109620,Rice School of Architecture Paris,R,80000,FMV
201601379349303170,362191242,Concordia University Foundation,c,1409711,Cost
201601379349303170,362191242,Concordia University Foundation,r,61524,Cost
201611349349302486,042103558,Alchemy Plan LP,r,30878,FMV
201611349349302486,042103558,Alchemy Plan LP,s,6910942,FMV
201611349349302486,042103558,Quinsigamond Village,r,25000,FMV
201600629349300310,510537391,THE UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,J,1262173,RENTAL AGREEMENT
201621339349301247,042103638,Perpetual Trust,a-i,0
201640699349300824,660362666,POLY INVESTMENTS INC,1b,5837760,FMV
201610839349300781,331127376,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,B,6300,CASH
201631349349307653,042103547,660 Corporation,A,667024,ACTUAL PAYMENT
201631349349307653,042103547,660 Corporation,L,100000,ACTUAL PAYMENT
201631349349307653,042103547,AKEAH INC,Q,618368,ACTUAL PAYMENT
201631349349307653,042103547,EUSA LLP,A,201640,ACTUAL PAYMENT
201631349349307653,042103547,EUSA LLP,D,2709468,ACTUAL PAYMENT
201631349349307653,042103547,EUSA LLP,M,952356,ACTUAL PAYMENT
201611279349300561,112587430,State of New York,L,1254483,FMV
201611279349300561,112587430,SB CLINICAL PRACTICE MANAGEMENT PLAN INC,M,5800000,FMV
201611279349300561,112587430,SB CLINICAL PRACTICE MANAGEMENT PLAN INC,M,424919,FMV
201611339349303801,311778403,GOOD SAMARITAN HOSPITAL FOUNDATION,C,289676,CASH
201611339349303801,311778403,GOOD SAMARITAN HOSPITAL OF CINCINNATI OHIO,O,6061955,FMV
201611339349303801,311778403,TRIHEALTH INC,P,961429,COST
201621379349304227,570314422,SC CONFERENCE OF THE UNITED METHODIST CHURCH,C,385317,FMV
201611379349308836,650267991,Florida Atlantic University
201601379349310225,943477000,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,M,344649,ACTUAL COST
201601379349310225,943477000,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,N,0
201601379349310225,943477000,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,P,26484,ACTUAL COST
201601379349310225,943477000,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS (LOAN GUARANTEE),D,5322685,ACTUAL COST
201601379349310225,943477000,ALLIANCE GERTZ-RESSLERRICHARD MERKIN 6-12 COMPLEX,Q,610,ACTUAL COST
201601379349310225,943477000,ALLIANCE COLLEGE-READY ACADEMY HIGH SCHOOL NO 16,P,10000,ACTUAL COST
201601379349310225,943477000,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,K,455294,ACTUAL COST
201611179349300316,310536715,111 RIVER PARK LLC,A,627610,COST
201611179349300316,310536715,111 RIVER PARK LLC,Q,655346,COST
201611179349300316,310536715,111 RIVER PARK LLC,S,1185867,COST
201611179349300316,310536715,111 RIVER PARK LLC,D,240917,COST
201621059349301057,741159753,Brazos Valley Public Broadcasting Foundation DBA KWBU-34,B,229376,Cash Contributions
201621059349301057,741159753,Brazos Valley Public Broadcasting Foundation DBA KWBU-34,L,234979,Cost
201621059349301057,741159753,Brazos Valley Public Broadcasting Foundation DBA KWBU-34,M,124092,Cost
201621059349301057,741159753,Brazos Valley Public Broadcasting Foundation DBA KWBU-34,N,75849,Estimated Fair Market Value
201621059349301057,741159753,FB Kirchner Scholarship Fund #6886,A,12989,Cash
201621059349301057,741159753,Bryan Nichols Scholarship Trust 332,A,5884,Cash
201621059349301057,741159753,Kokernot trust,A,279677,Cash
201621059349301057,741159753,Pooled Income Fund,A,2619,Cash
201621059349301057,741159753,Charitable Lead Trust (4),C,497129,Cash
201611349349301871,150532081,DRUMLINS INC,p,361765,COST
201611349349301871,150532081,DRUMLINS INC,r,234350,COST
201611349349301871,150532081,DRUMLINS INC,k,100443,COST
201611349349301871,150532081,DRUMLINS INC,m,328867,COST
201611349349301871,150532081,DRUMLINS INC,q,75001,COST
201611349349301871,150532081,DRUMLINS INC,a(i),4721,COST
201611349349301871,150532081,SU ISTANBUL EGITIM DESTEK VE DANISMA,R,180390,COST
201611349349301871,150532081,SU LONDON USA,R,5489384,COST
201611349349304241,237172306,CITY UNIVERSITY OF SEATTLE,B,5476384,CASH
201611349349304241,237172306,CITY UNIVERSITY OF SEATTLE,D,47050,CASH
201611349349304241,237172306,JOHN F KENNEDY UNIVERSITY,L,4326445,CASH
201611349349304241,237172306,JOHN F KENNEDY UNIVERSITY,Q,4185861,CASH
201611349349304241,237172306,JOHN F KENNEDY UNIVERSITY,B,234394,CASH
201611349349304241,237172306,JOHN F KENNEDY UNIVERSITY,J,600253,CASH
201611349349304241,237172306,JOHN F KENNEDY UNIVERSITY,A,295880,CASH
201611349349304241,237172306,JOHN F KENNEDY UNIVERSITY,D,13891094,CASH
201611349349304241,237172306,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,A,8964,CASH
201611349349304241,237172306,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,Q,2370767,CASH
201611349349304241,237172306,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,L,1341881,CASH
201611349349304241,237172306,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,E,3207587,CASH
201611349349304241,237172306,SYSTEM MANAGEMENT GROUP,L,1232651,CASH
201611349349304241,237172306,SYSTEM MANAGEMENT GROUP,Q,1232651,CASH
201611349349304241,237172306,WESTMED COLLEGE,D,799361,CASH
201611349349304241,237172306,WESTMED COLLEGE,A,64910,CASH
201611349349304241,237172306,WESTMED COLLEGE,J,323818,CASH
201611349349304241,237172306,WESTMED COLLEGE,B,4050000,CASH
201611349349304241,237172306,WESTMED COLLEGE,L,5017503,CASH
201611349349306371,030179403,Saint Michael's College Fire and Rescue,c,96000,Cost
201611349349306371,030179403,Saint Michael's College Fire and Rescue,n,73485,FMV
201611349349306371,030179403,Saint Michael's College Fire and Rescue,q,150125,Cost
201621049349300802,741400699,BEECHNUT STREET INC,J,933699,ACTUAL
201621049349300802,741400699,BEECHNUT STREET INC,O,290194,ACTUAL
201621049349300802,741400699,HB HOUSING PARTNERSHIP,J,150786,ACTUAL
201620689349300142,941156599,EMPLOYERS-CONTRIBUTION VEBA TRUST FOR ST MARY'S COLLEGE OF CALIFORNIA,B,953048,CASH CONTRIBUTIONS
201601329349303660,141713034,BARD COLLEGE BERLIN,B,3076232,ACTUAL PAYMENT
201641339349305274,941279798,HOWELL MOUNTAIN ENTERPRISES INC,A,98904,CASH
201631349349303978,264360361,UNIVERSITY CIRCLE INCORPORATED,B,75000,FMV
201621379349300642,580531392,Georgia Baptist Convention,C,1005737,Book
201621379349300642,580531392,Georgia Baptist Foundation,M,18590,Book
201630439349302238,730774245,Free Will Baptist Foundation,d,500000,NP Schedule
201600439349300235,430652675,OJ CLOUGHLY EDUCATIONAL FOUNDATION,C,74269,FMV
201621379349300712,381550064,ARGONAUT CAMPUS DEVELOPER LLC,A,737975,ACTUAL AMT ACCRUED ON ACD'S BOOKS
201621379349300712,381550064,ARGONAUT CAMPUS DEVELOPER LLC,D,23974200,ACTUAL LOAN BALANCE AS OF 6/30/15
201621379349300712,381550064,ARGONAUT CAMPUS DEVELOPER LLC,L,26082,ACTUAL AMOUNT PAID/ACCRUED
201621379349300712,381550064,CCS ARGONAUT HOLDINGS INC,F,133921,ACTUAL AMT PAID FROM HOLDINGS
201621379349300712,381550064,CCS ARGONAUT HOLDINGS INC,D,6514885,LOAN FROM CCS TO HOLDINGS
201621379349300712,381550064,CCS ARGONAUT HOLDINGS INC,A,79482,INTEREST ACCRUED BY CCS FOR LOAN
201601349349303980,570314404,Newberry College Foundation Board of Visitors,B,0
201601349349303980,570314404,Newberry College Foundation Board of Visitors,K,0
201641329349303199,160743140,RIT CAMPUS CLUB INC,A,577764
201641329349303199,160743140,RIT CAMPUS CLUB INC,L,2678148
201641329349303199,160743140,RIT GLOBAL DELIVERY CORPORATION,R,1062775
201641329349303199,160743140,RIT VENTURE FUND I LLC,S,197210
201641329349303199,160743140,RIT CAMPUS CLUB INC,R,117013
201600439349303290,941156617,BRONCO BENCH FOUNDATION,C,1542774,FMV
201600439349303290,941156617,JESUIT SCHOOL OF THEOLOGY OF SANTA CLARA,D,8262595,FMV
201600439349303290,941156617,JESUIT SCHOOL OF THEOLOGY OF SANTA CLARA,R,1855712,BOOK
201641339349304399,522122145,UNIVERSITY OF MARYLAND FACULTY PHYSICIANS INC,P,10272000
201641339349304399,522122145,UNIVERSITY OF MARYLAND ORTHOPAEDIC TRAUMA ASSOCIATES PA,S,7676000
201631349349307318,150532082,UNIVERSITY VETERINARY SPECIALISTS INC,a,415193,FMV
201631349349307318,150532082,UNIVERSITY VETERINARY SPECIALISTS INC,f,400000,FMV
201631349349307318,150532082,CORNELL UNIVERSITY FOUNDATION UK LTD,c,75460,FMV
201631349349307318,150532082,UNIVERSITY VETERINARY SPECIALISTS INC,s,158212,FMV
201631349349307318,150532082,SAMUEL CURTIS JOHNSON FOUNDATION,c,2642149,FMV
201631349349307318,150532082,CORNELL REAL PROPERTY SERVICES INC,l,50000,FMV
201631349349307318,150532082,CORNELL UNIVERSITY FOUNDATION,c,13693987,FMV
201631349349307318,150532082,MRSI MANAGEMENT INC,p,1911496,FMV
201631349349307318,150532082,MRSI MANAGEMENT INC,q,168239,FMV
201600719349300405,986001062,Oxford Univ Dev (NA) Inc,c,26938480,Donations received from Americans for Oxford as collected by Oxford Univ Dev (NA) Inc
201601339349300140,150543659,JR Weston Inc,p,238687,Cost Allocation
201601339349300140,150543659,JR Weston Inc,q,66423,Cost Allocation
201601339349300140,150543659,Beacon Institute for Rivers and Estuaries,c,3595623,Actual cost of grant funding received.
201601339349300140,150543659,Beacon Institute for Rivers and Estuaries,s,3436058,"Net book value of assets and liabilities transferred from Beacon Institute for Rivers and Estuaries on July 1, 2014."
201600439349300700,610444763,TURNER FOUNDATION FOR LINDSEY WILSON COLLEGE INC,K,250000
201611349349307526,660561027,UNIVERSITY OF PUERTO RICO M S CAMP,J,41700,CONTRACT AGREEMENT
201611349349307526,660561027,UNIVERSITY OF PUERTO RICO M S CAMP,M,894250,COST
201611379349307946,540946734,FREEDOM AVIATION,A,176446,ACCRUAL
201621339349302732,660234412,MENTAL HEALTH COMMUNITY,Q,229094,CONTRIBUTION
201621259349300407,620479189,EAGLE FOUNDATION,J
201621259349300407,620479189,EAGLE FOUNDATION,N
201621259349300407,620479189,EAGLE FOUNDATION,O
201600469349301515,150532239,St Lawrence University London Programme,r,930621,A budget is determined at the start of the fiscal year and funds are transferred each month as needed to support operating expense for the program in London.
201600469349301515,150532239,St Lawrence University Kenya Program,r,620967,A budget is determined at the start of the fiscal year and funds are transferred each month as needed to support operating expense for the program in Kenya.
201611379349303341,340714670,Hiram College Property Management,r,0,Hiram College loaned Hiram College Property Management funds to purchase of rental property. this was done in prior years. the value assigned was the purchase price of the property
201640999349300444,750926755,UD PROPERTY MANAGEMENT CORPORATION,S,500000,CASH TRANSFER
201611319349301201,560532144,GREENSBORO COLLEGE FOUNDATION,S,7070000,FMV
201641059349301029,750827465,GCM GrosvenorTCU Investment Fund LP,B,5024528,2014 K-1
201641059349301029,750827465,GCM GrosvenorTCU Investment Fund LP,S,5139604,2014 K-1
201641059349301029,750827465,Castle Creek Class B TARP Investors LP,B,5148158,2014 K-1
201641059349301029,750827465,Castle Creek Class B TARP Investors LP,S,512407,2014 K-1
201641059349301029,750827465,LOVP I Feeder LP,B,1385995,Cash
201641059349301029,750827465,Permian Nautilus Fund Ltd,B,40000000,Cash
201641059349301029,750827465,Fir Tree RE Fund III AIV Solar Feeder (USTE II) V Ltd,B,880459,Cash
201641059349301029,750827465,Charitable Remainder Trusts,S,1181178,Cash
201621379349308012,540505941,RMWC ALUMNAE AND RC ALUMNI ASSOCIATION,C,600,FINANCIAL REPORT
201621379349308012,540505941,RMWC ALUMNAE AND RC ALUMNI ASSOCIATION,N,47142,FINANCIAL REPORT
201621379349308012,540505941,RMWC ALUMNAE AND RC ALUMNI ASSOCIATION,O,202579,FINANCIAL REPORT
201621379349308012,540505941,RMWC ALUMNAE AND RC ALUMNI ASSOCIATION,P,339571,FINANCIAL REPORT
201621379349308012,540505941,RMWC ALUMNAE AND RC ALUMNI ASSOCIATION,Q,34,FINANCIAL REPORT
201601169349300710,273645560,UNIVERSITY OF LOUISVILLE,C,30746260
