object_id,ein,RltdOrgnztnNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdOrgTxblCrpTr_EIN,IdRltdOrgTxblCrpTr_PrmryActvtsTxt,IdRltdOrgTxblCrpTr_LglDmclSttCd,IdRltdOrgTxblCrpTr_DrctCntrllngNACd,IdRltdOrgTxblCrpTr_EnttyTxt,IdRltdOrgTxblCrpTr_CntrlldOrgnztnInd
201513179349303591,381357020,ONIKA INSURANCE LTD,FIRST CARRIBEAN HOUSE,GRAND CAYMAN,CJ,CAPTIVE INSURANCE,CJ,HENRY FORD HEALTH SYSTEM,C,61353862,1.00000,1
201513179349303591,381357020,HENRY FORD PHYSICIAN NETWORK,ONE FORD PLACE,DETROIT,MI,48202,320306774,PHYSICIAN NETWORK,MI,HENRY FORD HEALTH SYSTEM,C,2483859,3429035,1.00000,1
201513179349303591,381357020,HAP COMMUNITY ALLIANCE,2850 W GRAND BLVD,DETROIT,MI,48202,270449055,HEALTH MAINTENANCE ORGANIZAION,MI,HEALTH ALLIANCE PLAN,C,1
201513179349303591,381357020,ADMINISTRATION SYSTEMS RESEARCH CORPORATION,2850 W GRAND BLVD,DETROIT,MI,48202,382651185,THIRD PARTY INSURANCE ADMINISTRATOR,MI,HEALTH ALLIANCE PLAN,C,1
201513179349303591,381357020,MIDWEST HEALTH PLAN,4700 SHAEFER ROAD SUITE 340,DEARBORN,MI,48126,383123777,HEALTH INSURANCE PROVIDER,MI,HEALTH ALLIANCE PLAN,C,1
201513209349307971,470724387,SHARED SERVICE SYSTEMS INC,8511 W DODGE ROAD,OMAHA,NE,68114,470649534,MEDICAL SUPPLY DISTRIBUTION & LAUNDRY,NE,NEBRASKA METHODIST HEALTH SYSTEM INC,C,0
201513209349307971,470724387,METHODIST HEALTH PARTNERS,8511 W DODGE ROAD,OMAHA,NE,68114,470797563,MANAGED CARE CONTRACTING,NE,NEBRASKA METHODIST HEALTH SYSTEM INC,C,0
201513209349308151,550643304,Allied Health Services Inc,PO Box 782,Morgantown,WV,26507,550652017,Medical Lab,WV,N/A,C Corp,false
201513209349308151,550643304,West Virginia United Insurance Services Inc,1000 Technology Drive Suite 2320,Fairmont,WV,26554,550756055,Provider Network,WV,N/A,C Corp,false
201513169349302691,421351526,BELCREST SERVICES LTD,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371196307,MEDICAL SERVICES,IL,N/A,C,0
201513169349302691,421351526,BROADBAND INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,273819741,INFORMATION TECHNOLOGY MGMT.,IA,N/A,C,0
201513169349302691,421351526,DELHI POINT CONDO ASSOCIATION,350 N GRANDVIEW,DUBUQUE,IA,52001,421467002,REAL ESTATE MANAGEMENT,IA,N/A,C,0
201513169349302691,421351526,HCP CORPORATION,202 SOUTH PARK STREET,MADISON,WI,53715,391177562,REAL ESTATE RENTAL,WI,N/A,C,0
201513169349302691,421351526,HEALTH PLUS INC,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371295532,MANAGED CARE ADMINISTRATION,IL,N/A,C,0
201513169349302691,421351526,HNC SERVICES,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,270987243,FIBER OPTIC NETWORK SERVICES,IA,N/A,C,0
201513169349302691,421351526,MEDIMORE INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421414390,MANAGED CARE,IA,N/A,C,0
201513169349302691,421351526,MERITER HEALTH ENTERPRISES INC,202 SOUTH PARK STREET,MADISON,WI,53715,391293620,MANAGEMENT SERVICES,WI,N/A,C,0
201513169349302691,421351526,MERITER MANAGEMENT SERVICES INC,202 SOUTH PARK STREET,MADISON,WI,53715,391458235,ADMINISTRATIVE SERVICES,WI,N/A,C,0
201513169349302691,421351526,METHODIST HEALTH VENTURES INC,PO BOX 87,PEORIA,IL,61650,371140939,PHARMACY/OFFICE STAFFING,IL,N/A,C,0
201513169349302691,421351526,METHODIST PHYSICIAN SERVICES INC,PO BOX 87,PEORIA,IL,61650,363858550,MEDICAL SERVICES,IL,N/A,C,0
201513169349302691,421351526,PRECEDENCE INC,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,371288604,MANAGED MENTAL CARE,IA,N/A,C,0
201513169349302691,421351526,PROVIDER RESOURCE MANAGEMENT INC,PO BOX 87,PEORIA,IL,61650,371223550,RESOURCE MANAGEMENT,IL,N/A,C,0
201513169349302691,421351526,PHYSICIANS PLUS INSURANCE CORPORATION,2650 NOVATION PARKWAY SUITE 400,MADISON,WI,53713,391565691,FEDERALLY QUALIFIED HMO,WI,N/A,C,0
201513169349302691,421351526,RURAL IOWA SPECIALTY PHYSICIAN CONSORTIUM INC,700 E UNIVERSITY AVE,DES MOINES,IA,50316,261271143,SPECIALTY PHYSICIANS MEDICAL CARE,IA,N/A,C,0
201513169349302691,421351526,STL HEALTH RESOURCES CO,1026 A AVE NE,CEDAR RAPIDS,IA,52402,421193499,PHYSICIAN OFFICE RENTAL,IA,N/A,C,0
201513169349302691,421351526,TRINITY HEALTH ENTERPRISES INC,2701 17TH ST,ROCK ISLAND,IL,61201,363320141,RETAIL DURABLE MEDICAL EQUIPMENT & PHARMACY,IL,N/A,C,0
201513169349302691,421351526,TRINITY PHYSICIAN HOSPITAL ORGANIZATION LTD,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,363924720,MANAGED HEALTH CARE,IA,N/A,C,0
201532939349300038,060646813,SAINT FRANCIS CARE MEDICAL GROUP PC,114 WOODLAND STREET,HARTFORD,CT,06105,061432373,HEALTH SERVICES,CT,SAINT FRANCIS CARE,C,1248300,1.00000,0
201532939349300038,060646813,SAINT FRANCIS BEHAVIORAL HEALTH GROUP,114 WOODLAND STREET,HARTFORD,CT,06105,061384686,BEHAVIOR HEALTH SERVICES,CT,SAINT FRANCIS HOSPITAL & MEDICAL CENTER,C,-707024,954578,1.00000,1
201532939349300038,060646813,SAINT FRANCIS HEALTH CARE PARTNERS,95 WOODLAND ST FOURTH FLOOR,HARTFORD,CT,06105,061391257,MGMT AND ADMIN SERVICES,CT,SAINT FRANCIS HOSPITAL & MEDICAL CENTER,C,-105743,1304843,0.50000,1
201532939349300038,060646813,SAINT FRANCIS HEALTHCARE PARTNERS ACO INC,95 WOODLAND ST FOURTH FLOOR,HARTFORD,CT,06105,461315402,MGMT AND ADMIN SERVICES,CT,SAINT FRANCIS HEALTH CARE PARTNERS,C,0.50000,0
201523179349302807,250965547,Burn Care Associates Ltd,4800 Friendship Avenue,Pittsburgh,PA,15224,232899534,Medical Practice,PA,WPAHS Inc,C Corporation
201523179349302807,250965547,Clinical Services Inc,232 West 25th Street,Erie,PA,16544,251403846,Health Care,PA,SVHS,C Corporation
201523179349302807,250965547,Davis Vision IPA Inc,175 East Houston Street,San Antonio,TX,78205,112958041,TPA,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Davis Vision Inc,175 East Houston Street,San Antonio,TX,78205,113051991,Vision Service,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Delaware Ancillary Insurance Agency,800 Delaware Avenue,Wilmington,DE,198011368,510383213,Insurance Service,DE,Highmark Inc,C Corporation
201523179349302807,250965547,ECCA Managed Vision Care Inc,175 East Houston Street,San Antonio,TX,78205,742759084,Physician Service,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Empire Vision Center Inc,175 East Houston Street,San Antonio,TX,78205,141586016,Retail Sales,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Eye Drx Retail Management Inc,175 East Houston Street,San Antonio,TX,78205,742924030,Office Administra,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Family Practice Medical Associates South,2414 Lytle Rd Ste 300,Bethel Park,PA,15102,251684735,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Gateway Health Plan of Ohio Inc,444 Liberty Avenue Suite 2100,Pittsburgh,PA,15222,300282076,Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Gateway Health Plan Inc,444 Liberty Avenue Suite 2100,Pittsburgh,PA,15222,251505506,Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Grandis Rubin Shanahan & Assoc,565 Coal Valley Rd,Jefferson Hills,PA,15025,453355906,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,HCI Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,753002215,Finance & Insuran,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Health System Services Corp & Subs,565 Coal Valley Rd,Jefferson Hills,PA,15025,251403745,Medical Office Bl,PA,JRMC,C Corporation
201523179349302807,250965547,Highmark BCBSD Inc,800 Delaware Avenue,Wilmington,DE,198011368,510020405,Insurance,DE,Highmark Inc,C Corporation
201523179349302807,250965547,Highmark Benefits Group Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,464763378,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Highmark Casualty Insurance Company,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251334623,Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Highmark Coverage Advantage Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,464757476,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Highmark Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,231294723,Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Highmark Select Resources Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,202353206,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Highmark Senior Health Company,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,464156633,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Highmark Senior Solutions Company,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,464156854,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Highmark Ventures Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251645888,Holding Company,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Highmark West Virginia,PO Box 1948,Parkersburg,WV,26102,550624615,Insurance Sales,WV,Highmark Inc,C Corporation
201523179349302807,250965547,HM Benefits Administrators Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251128451,Funds Administrat,PA,Highmark Inc,C Corporation
201523179349302807,250965547,HM Broker Services Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,232384777,Marketing Agent,PA,Highmark Inc,C Corporation
201523179349302807,250965547,HM Captive Insurance Company,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,651274122,Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,HM Casualty Insurance Company,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,870807723,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,HM Health Insurance Company,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,541637426,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,HM Health Solutions Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,463823617,Info Technology,PA,Highmark Inc,C Corporation
201523179349302807,250965547,HM Insurance Group,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251646315,Management Servic,PA,Highmark Inc,C Corporation
201523179349302807,250965547,HM Life Insurance Company,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,061041332,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,HM Life Insurance Company of New York,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251800302,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,HMPG Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,453444325,Holding Company,PA,AHN,C Corporation
201523179349302807,250965547,HSSC Diversified Services Inc,565 Coal Valley Rd,Jefferson Hills,PA,15025,251770047,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,HVHC Inc,175 East Houston Street,San Antonio,TX,78205,251801124,Holding Company,TX,Highmark Inc,C Corporation
201523179349302807,250965547,JEA Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251712017,Management Servic,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Jefferson Hills Surgical Specialists PA,1200 Brooks Ln 150,Clairton,PA,15025,300477313,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,JRMC Health Pavilion,565 Coal Valley Rd,Jefferson Hills,PA,15025,251203449,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,JRMC Physician Service Corp,565 Coal Valley Rd,Jefferson Hills,PA,15025,861159658,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,JRMC Specialty Group Practice,565 Coal Valley Rd,Jefferson Hills,PA,15025,721529332,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Keystone Health Plan West Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251522457,Insurance Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Klingensmith Healthcare Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251375204,Health Care,PA,HMPG Inc,C Corporation
201523179349302807,250965547,Lake Erie Medical Group PC,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,453444157,Health Care,PA,AC,C Corporation
201523179349302807,250965547,Medical Center Clinic PC,4800 Friendship Avenue,Pittsburgh,PA,15224,232894939,Medical Practice,PA,WPAHS Inc,C Corporation
201523179349302807,250965547,Optima Imaging,4800 Friendship Avenue,Pittsburgh,PA,15224,251652874,Medical Practice,PA,WPAHS Inc,S Corporation
201523179349302807,250965547,Palladium Risk Retention Group,409 Broad St Ste 270,Sewickley,PA,15143,463476730,Health Care,PA,HMPG Inc,C Corporation
201523179349302807,250965547,Park Cardiothoracic & Vascular Inst,565 Coal Valley Rd,Jefferson Hills,PA,15025,721529328,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Parker Benefits,PO Box 1948,Parkersburg,WV,26102,550625743,TPA,WV,Highmark Inc,C Corporation
201523179349302807,250965547,Physician Landing Zone PC,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,453913973,Health Care,PA,AC,C Corporation
201523179349302807,250965547,Pittsburgh Bone Joint and Spine Inc,1200 BROOKS LN STE G20,Jefferson Hills,PA,15025,251203449,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Pittsburgh Pulmonary & Critical Care Ass,1200 BROOKS LN STE 130,Clairton,PA,15025,463274101,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Premier Medical Associates PC,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251742869,Health Care,PA,AC,C Corporation
201523179349302807,250965547,Primary Care Group 10 Inc,3726 Brownsville Rd,Pittsburgh,PA,15227,383807173,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 11 Inc,455 Valley Brook Rd Ste 300,McMurray,PA,15317,800494617,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 12 Inc,17 Arentzen Blvd Ste 101,Charleroi,PA,15022,900614054,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 2 Inc,6011 Baptist Rd Ste 220,Pittsburgh,PA,15236,900451375,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 3 Inc,5426 Mifflin Rd,Pittsburgh,PA,15227,900451380,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 4 Inc,1907 Lebanon Church Rd,West Mifflin,PA,15122,800403090,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 5 Inc,624 Monongahela Ave,Glassport,PA,15045,800403100,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 6 Inc,PO Box 333,West Mifflin,PA,15122,453684432,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 7 Inc,575 Coal Valley Rd,Jefferson Hills,PA,15025,900503600,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 8 Inc,803 Miller Ave,Clairton,PA,15025,010927360,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Primary Care Group 9 Inc,1200 Brooks Ln 270,Clairton,PA,15025,010929359,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Prime Medical Group PCG 1,1200 Brooks Ln 110,Clairton,PA,15025,264194208,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,PWH Holdco,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,464682160,Medical Practice,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Remworks Sleep Store Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251411844,Rental & Sales,PA,Highmark Inc,C Corporation
201523179349302807,250965547,South Pittsburgh Urology Associates,1200 BROOKS LN STE 220,Clairton,PA,15025,464954859,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Specialty Group Practice 1 Inc,575 Coal Valley Rd Ste 365,Clairton,PA,15025,352367818,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,Standard Property Corporation,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251668093,Real Estate Opera,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Steel Valley Orthopedics & Sports Medici,1200 Brooks Ln 240,Clairton,PA,15025,453540378,Medical Practice,PA,JRMC,C Corporation
201523179349302807,250965547,The Gateway Group LTD,800 Delaware Avenue,Wilmington,DE,198011368,510293417,Benefit Administr,DE,Highmark Inc,C Corporation
201523179349302807,250965547,Union Benefit Management Inc,120 Fifth Ave Suite 922,Pittsburgh,PA,15222,251845908,Benefit Plan Mgmt,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Companies Inc,4401 Deer Path Road,Harrisburg,PA,17110,251687586,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Dental Corporation of A,4401 Deer Path Road,Harrisburg,PA,17110,631028262,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Dental Plans of Califor,4401 Deer Path Road,Harrisburg,PA,17110,237328765,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Dental Plans of Kentuck,4401 Deer Path Road,Harrisburg,PA,17110,611012900,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Dental Plans of Pennsyl,4401 Deer Path Road,Harrisburg,PA,17110,232541529,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Dental Plans of Texas,4401 Deer Path Road,Harrisburg,PA,17110,742489037,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Dental Plans of the Mid,4401 Deer Path Road,Harrisburg,PA,17110,382289438,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Dental Plans Inc,4401 Deer Path Road,Harrisburg,PA,17110,521542269,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Insurance Company,4401 Deer Path Road,Harrisburg,PA,17110,860307623,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Insurance Company of Ne,4401 Deer Path Road,Harrisburg,PA,17110,113008245,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Life and Health Insuran,4401 Deer Path Road,Harrisburg,PA,17110,231661402,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,United Concordia Services Inc,4401 Deer Path Road,Harrisburg,PA,17110,371494957,Dental Insurance,PA,Highmark Inc,C Corporation
201523179349302807,250965547,Visionary Properties Inc,175 East Houston Street,San Antonio,TX,78205,742849554,Leasing,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Visionary Retail Management Inc,175 East Houston Street,San Antonio,TX,78205,742849552,Office Administra,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Visionworks Distribution Services Inc,175 East Houston Street,San Antonio,TX,78205,043742989,Optical Retail,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Visionworks Enterprises Inc,175 East Houston Street,San Antonio,TX,78205,352196998,Trademarks,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Visionworks Lab Services Inc,175 East Houston Street,San Antonio,TX,78205,043742977,Optical Retail,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Visionworks of America Inc,175 East Houston Street,San Antonio,TX,78205,742337775,Retail Sales,TX,Highmark Inc,C Corporation
201523179349302807,250965547,Visionworks Inc,175 East Houston Street,San Antonio,TX,78205,020677066,Optical Retail,TX,Highmark Inc,C Corporation
201523179349302807,250965547,West Penn Corporate Medical Services In,4800 Friendship Avenue,Pittsburgh,PA,15224,251437405,Medical Practice,PA,WPAHS Inc,C Corporation
201523179349302807,250965547,West Penn Neurosurgery PC,4800 Friendship Avenue,Pittsburgh,PA,15224,251630719,Medical Practice,PA,WPAHS Inc,C Corporation
201523179349302807,250965547,West Virginia Family Health Plan Inc,1219 Virginia Street East,Charleston,WV,25301,452763165,Insurance,WV,Highmark Inc,C Corporation
201523199349300622,550753754,Integrated Health Care Providers Inc,PO Box 1547,Charleston,WV,253261547,550751010,Speciality Physician practices.,WV,N/A,C,0
201523199349301022,341486155,ENGLISH NANNIES & GOVERNESSES LTD,37 SOUTH FRANKLIN STREET,CHAGRIN FALLS,OH,44022,341478368,PLACEMENT AND COUNSEL OF NANNIES AND GOVERNESSES,OH,SHEILAGH ROTH & BRAD GAYLORD,C,0
201523179349304847,741180155,Allied Methodist Hospital Physicians,6565 Fannin,Houston,TX,77030,760551274,Physician Group,TX,N/A,C,0
201523179349304847,741180155,Medvest Holdings Inc,6565 Fannin,Houston,TX,77030,760667765,Healthcare Investment,TX,N/A,C,0
201523179349304847,741180155,Medvest Incorporated,6565 Fannin,Houston,TX,77030,760182470,Investment Company,TX,N/A,C,0
201523179349304847,741180155,Methodist Willowbrook MOB Condominium Association,6565 Fannin,Houston,TX,77030,680500294,Condo Association,TX,N/A,C,0
201523179349304847,741180155,Methodist Willowbrook MOB Condo Association II,6565 Fannin,Houston,TX,77030,262137993,Condo Association,TX,N/A,C,0
201523179349304847,741180155,San Jacinto Methodist-Alexander Condominium Association,6565 Fannin,Houston,TX,77030,470921764,Condo Association,TX,N/A,C,0
201523179349304847,741180155,SJMH Condominium Association,6565 Fannin,Houston,TX,77030,412096917,Condo Association,TX,N/A,C,0
201523179349304847,741180155,The Methodist Hospital Condominium Association,6565 Fannin,Houston,TX,77030,861065871,Condo Association,TX,N/A,C,0
201523179349304847,741180155,TMH Medical Office Buildings Condominium Association,6565 Fannin,Houston,TX,77030,760287893,Condo Association,TX,N/A,C,0
201523179349304847,741180155,Methodist West Houston MOB Condominium Assoc,6565 Fannin,Houston,TX,77030,300655123,Condo Association,TX,N/A,C,0
201523179349304847,741180155,Methodist Health Care System Short Term Disability Plan Trust,6565 Fannin,Houston,TX,77030,766161019,Insurance Trust,TX,N/A,T,0
201523179349304847,741180155,Romlac Inc,6565 Fannin,Houston,TX,77030,741674943,Real Estate Inv,TX,N/A,C,0
201523139349302172,160743102,OLEAN GENERAL SERVICES CORP,515 MAIN STREET,OLEAN,NY,14760,161447054,JOINT VENTURE HOLDING COMPANY,NY,OLEAN GENERAL HOSPITAL,C,3340138,1.00000,0
201523179349309337,136171197,GREATER METROPOLITAN IPA II,150 EAST 42ND STREET,NEW YORK,NY,10017,133977019,INACTIVE,NY,BIMCSLR,c,false
201523179349309337,136171197,GREATER METROPOLITAN IPA V,150 EAST 42ND STREET,NEW YORK,NY,10017,134141695,INACTIVE,NY,BIMCSLR,c,false
201523179349309337,136171197,MANHATTAN MANAGEMENT SERVICES,1780 BROADWAY 7TH FL,NEW YORK,NY,10019,133618543,MGMT SERVICES,NY,SLR,c,false
201523179349309337,136171197,SLR MANAGEMENT SERVICES,150 EAST 42ND STREET,NEW YORK,NY,10017,133853145,MGMT SERVICES,NY,SLR,c,false
201523179349309337,136171197,WEST CARE MEDICAL PC,150 EAST 42ND STREET,NEW YORK,NY,10017,133811203,INACTIVE,NY,SLR,c,false
201523179349309337,136171197,Mount Sinai HC Ventures,150 EAST 42ND STREET,NEW YORK,NY,10017,460953126,HEALTH CARE MGT,NY,BIMC HOLDCO,c,false
201523209349311907,221487307,VALLEY HEALTH MEDICAL GROUP INC,15 ESSEX ROAD,PARAMUS,NJ,07652,223475233,OPERATES URGENT/PRIMARY CARE CLINICS,NJ,VALLEY HEALTH SYSTEM INC,C,0
201523209349311907,221487307,VALLEY HEALTH MEDICAL GROUP NJPC,15 ESSEX ROAD,PARAMUS,NJ,07652,223475166,OPERATES URGENT/PRIMARY CARE CLINICS,NJ,N/A,C,0
201523209349311907,221487307,VALLEY PHYSICIAN SERVICE NY PC,15 ESSEX ROAD,PARAMUS,NJ,07652,453125678,OPERATES URGENT/PRIMARY CARE CLINICS,NY,VALLEY HEALTH SYSTEM INC,C,0
201523209349311907,221487307,VHS INSURANCE COMPANY LTD,010 MAIN STREET,CAYMAN ISLANDS,CJ,980408200,"PROVIDES PROFESSIONAL, MEDICAL AND COMMERCIAL GENERAL LIABILITY INSURANCE",CJ,THE VALLEY HOSPITAL INC,C,56482347,1.00000,1
201503209349313530,362167800,Presence Properties Inc,100 North River Road,Des Plaines,IL,60016,363520630,Medical,IL,PV,C Corp,true
201503209349313530,362167800,Presence Service Corporation,2380 E Dempster Street,Des Plaines,IL,60016,364314354,Medical,IL,PHPRV,C Corp,true
201503209349313530,362167800,Presence Ventures Inc,100 North River Road,Des Plaines,IL,60016,371168085,Medical,IL,PPRVH,C Corp,true
201503209349313530,362167800,Resurrection Medical Center Auxiliary,7435 West Talcott Avenue,Chicago,IL,60631,366109825,Fundraising,IL,PR Med Ctr,C Corp,true
201503209349313530,362167800,Resurrection Ministries of New York,90 North Main Street,Castleton,NY,12033,141720818,Parent Corp,NY,PRHCC,C Corp,true
201503209349313530,362167800,Presence Health Care Preferred,100 North River Road,Des Plaines,IL,60016,363974620,MGD Care Contract,IL,PRHCC,C Corp,true
201503209349313530,362167800,L GILBRAITH INSURANCE SPC LTD,68 W BAY ROAD PO BOX 1109,GRAND CAYMAN,CJ,000000000,INSURANCE,CJ,PRHCC,FOREIGN COMPANY,true
201503209349313530,362167800,PROVENA HEALTH ASSURANCE SPC,23 LIME TREE BAY AVE PO BOX 1051,GRAND CAYMAN,CJ,980420054,INSURANCE,CJ,PPRVH,FOREIGN COMPANY
201503179349307610,160743134,GREATER ROCHESTER ASSURANCE COMPANY LTD,GEORGE TOWN,GRAND CAYMAN,CJ,INSURANCE,CJ,N/A,C,0
201503179349307610,160743134,GRACO RISK RETENTION GROUP INC,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,710933967,INSURANCE,SC,RGH,C,0
201503179349307610,160743134,NWA INC,DRIVING PARK AVENUE,NEWARK,NY,14513,141667339,R/E LEASING,NY,NWCH,C,0
201503179349307610,160743134,GREATER ROCHESTER INDEPENDENT PRACTICE ASSOCIATION INC,100 KINGS HWY S SUITE 2500,ROCHESTER,NY,14617,161507171,INDEPENDENT PRACTICE ASSOCIATION,NY,N/A,C,0
201503179349307610,160743134,ROCHESTER GENERAL HEALTH SYSTEM DIALYSIS INC,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,383912199,DIALYSIS,NY,RGHS,C,0
201503179349307610,160743134,ACM MEDICAL LABORATORY INC,160 ELMGROVE PARK,ROCHESTER,NY,14624,161059691,CLINICAL LAB,NY,PRH INC,C,0
201503179349307610,160743134,PRH INC,1555 LONG POND ROAD,ROCHESTER,NY,14626,161329632,MEDICAL LAB,NY,RU SYSTEM INC,C,0
