object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,DrctCntrllngEnttyNm_BsnssNmLn1Txt,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201611279349300561,112587430,New York State,1 Commerce Plz 99 Washington Ave,Albany,NY,12231,146013200,Government,NY,501(c)(1),N/A,NA,false
201611279349300561,112587430,Stony Brook Urology UFPC,PO Box 1554,Stony Brook,NY,11790,112644371,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Anaesthesiology UFPC,PO Box 1554,Stony Brook,NY,11790,112553515,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Dermatology Associates UFPC,PO Box 1554,Stony Brook,NY,11790,113011790,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Clin Pract Mgmt Realty Corp,PO Box 1554,Stony Brook,NY,11790,113285712,RLTY HOLDING,NY,501(c)(25),N/A,NYS,true
201611279349300561,112587430,Stony Brook Surgical Holding Corp,PO Box 1554,Stony Brook,NY,11790,116434538,RLTY HOLDING,NY,501(c)(25),N/A,NYS,true
201611279349300561,112587430,Stony Brook University Physicians UFPC,PO Box 1554,Stony Brook,NY,11790,113559055,Support Svcs,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,SB Clinical Practice Management Plan Inc,PO Box 1554,Stony Brook,NY,11790,461787308,Mgmt Activity,NY,501(c)(3),9,NA,false
201611279349300561,112587430,Stony Brook Emergency Physicians UFPC,PO Box 1554,Stony Brook,NY,11790,113066770,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Family Medical Group UFPC,PO Box 1554,Stony Brook,NY,11790,112552321,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Internists UFPC,PO Box 1554,Stony Brook,NY,11790,112558775,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Preventive Med Srvc UFPC,PO Box 1554,Stony Brook,NY,11790,112822992,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,New York Spine and Brain Surgery UFPC,PO Box 1554,Stony Brook,NY,11790,112645930,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Univ Assoc in Obst & Gynecology UFPC,PO Box 1554,Stony Brook,NY,11790,112569522,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Pathologists UFPC,PO Box 1554,Stony Brook,NY,11790,112647243,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Ophthalmology UFPC,PO Box 1554,Stony Brook,NY,11790,112658697,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Orthopaedic Associates UFPC,PO Box 1554,Stony Brook,NY,11790,112593061,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Children's Service UFPC,PO Box 1554,Stony Brook,NY,11790,112571524,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Psychiatric Associates UFPC,PO Box 1554,Stony Brook,NY,11790,112590096,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Radiation Oncology UFPC,PO Box 1554,Stony Brook,NY,11790,112664726,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Radiology UFPC,PO Box 1554,Stony Brook,NY,11790,112548304,Healthcare,NY,501(c)(3),9,NYS,true
201611279349300561,112587430,Stony Brook Surgical Associates UFPC,PO Box 1554,Stony Brook,NY,11790,112552333,Healthcare,NY,501(c)(3),9,NYS,true
201611339349303801,311778403,ALEGENT CREIGHTON CLINIC,12809 W DODGE RD,OMAHA,NE,68154,470765154,HEALTHCARE,NE,501(C)(3),3,ACH,1
201611339349303801,311778403,ALEGENT CREIGHTON HEALTH,12809 W DODGE RD,OMAHA,NE,68154,470757164,HEALTHCARE,NE,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,ALEGENT CREIGHTON HEALTH FOUNDATION,12809 W DODGE RD,OMAHA,NE,68154,470648586,FUNDRAISING,NE,501(C)(3),7,ACH,1
201611339349303801,311778403,ALEGENT HEALTH - BERGAN MERCY HEALTH SYSTEM,7500 MERCY RD,OMAHA,NE,68124,470484764,HEALTHCARE,NE,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,ALEGENT HEALTH - COMMUNITY MEMORIAL HOSPITAL OF MISSOURI VALLEY IA,631 N 8TH ST,MISSOURI VALLEY,IA,51555,420776568,HEALTHCARE,IA,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,ALEGENT HEALTH - IMMANUEL MEDICAL CENTER,6901 N 72ND ST,OMAHA,NE,68122,470376615,HEALTHCARE,NE,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,ALEGENT HEALTH - MEMORIAL HOSPITAL SCHUYLER,104 W 17TH ST,SCHUYLER,NE,68661,470399853,HEALTHCARE,NE,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,ALEGENT HEALTH - MERCY HOSPITAL CORNING IOWA,PO BOX 368,CORNING,IA,50841,420782518,HEALTHCARE,IA,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,ALVERNA APARTMENTS,300 SE 8TH AVE,LITTLE FALLS,MN,56345,411351177,LTERM CARE,MN,501(C)(3),9,CHI,1
201611339349303801,311778403,APPLETREE COURT,601 OAK ST,BRECKENRIDGE,MN,56520,411850500,SENIOR LIVING,MN,501(C)(3),9,SFH,1
201611339349303801,311778403,BELLEVILLE ST JOSEPH HEALTH CENTER,2801 FRANCISCAN DRIVE,BRYAN,TX,77802,274005511,HEALTHCARE,TX,501(C)(3),3,SHSC,1
201611339349303801,311778403,BISHOP DRUMM RETIREMENT CENTER,1111 6TH AVE,DES MOINES,IA,50314,420725196,LTERM CARE,IA,501(C)(3),9,CHI-IA CORP,1
201611339349303801,311778403,BORNEMANN HEALTHCARE CORPORATION,2500 BERNVILLE RD PO BOX 316,READING,PA,19603,232187242,HEALTHCARE,PA,501(C)(3),11A,CHI,1
201611339349303801,311778403,BURLESON ST JOSEPH HEALTH CENTER,2801 FRANCISCAN DRIVE,BRYAN,TX,77802,742759890,HEALTHCARE,TX,501(C)(3),3,SJSC,1
201611339349303801,311778403,BURLESON ST JOSEPH MANOR,2801 FRANCISCAN DRIVE,BRYAN,TX,77802,742913931,HEALTHCARE,TX,501(C)(3),9,SJSC,1
201611339349303801,311778403,CARRINGTON HEALTH CENTER,800 N 4TH ST,CARRINGTON,ND,58421,450227311,HEALTHCARE,ND,501(C)(3),3,CHI,1
201611339349303801,311778403,CATHOLIC HEALTH INITIATIVES,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,470617373,HEALTHCARE,CO,501(C)(3),11A,N/A,1
201611339349303801,311778403,CATHOLIC HEALTH INITIATIVES - COLORADO,188 INVERNESS DRIVE WEST STE 500,ENGLEWOOD,CO,80112,840405257,HEALTHCARE,CO,501(C)(3),3,CHI,1
201611339349303801,311778403,CATHOLIC HEALTH INITIATIVES - IOWA CORP,1111 6TH AVE,DES MOINES,IA,50314,420680448,HEALTHCARE,IA,501(C)(3),3,CHI,1
201611339349303801,311778403,CATHOLIC HEALTH INITIATIVES COLORADO FOUNDATION,6385 CORPORATE DR STE 301,COLORADO SPRINGS,CO,80919,840902211,FUNDRAISING,CO,501(C)(3),7,CHIC,1
201611339349303801,311778403,CATHOLIC HEALTH INITIATIVES NATIONAL FOUNDATION,6385 CORPORATE DR,COLORADO SPRINGS,CO,80919,270930004,FUNDRAISING,CO,501(C)(3),11A,CHI,1
201611339349303801,311778403,CATHOLIC HEALTH INITIATIVES VIRTUAL HEALTH SERVICES,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,460992796,HEALTHCARE,CO,501(C)(3),11A,CHINS,1
201611339349303801,311778403,CENTENNIAL MEDICAL GROUP INC,2700 STEWART PKWY,ROSEBURG,OR,97471,263946191,PHYSICIANS,OR,501(C)(3),9,MMC,1
201611339349303801,311778403,CENTRAL KANSAS MEDICAL CENTER,3515 BROADWAY,GREAT BEND,KS,67530,480543724,SURGERY CENTER,KS,501(C)(3),3,CHI,1
201611339349303801,311778403,CHI HEALTH CONNECT AT HOME - FARGO,4816 AMBER VALLEY PKWY S,FARGO,ND,58104,271966847,HEALTHCARE,MN,501(C)(3),9,CHI,1
201611339349303801,311778403,CHI INSTITUTE FOR RESEARCH AND INNOVATION,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,271050565,HEALTHCARE,CO,501(C)(3),11A,CHI,1
201611339349303801,311778403,CHI KENTUCKY INC,3900 OLYMPIC BLVD STE 400,ERLANGER,KY,41018,202741651,HEALTHCARE,KY,501(C)(3),11A,CHI,1
201611339349303801,311778403,CHI NATIONAL HOME CARE,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,451261716,HEALTHCARE,CO,501(C)(3),9,CHI NS,1
201611339349303801,311778403,CHI NATIONAL SERVICES,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,452532084,HEALTHCARE,CO,501(C)(3),11A,CHI,1
201611339349303801,311778403,CHI NEBRASKA,6940 O ST STE 200,LINCOLN,NE,68510,363233121,HEALTHCARE,NE,501(C)(3),11A,CHI,1
201611339349303801,311778403,CHI ST JOSEPH'S CHILDREN,1516 5TH ST NW,ALBUQUERQUE,NM,87102,710897107,COMMUNITY,NM,501(C)(3),11A,CHI,1
201611339349303801,311778403,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER,6624 FANNIN ST,HOUSTON,TX,77030,741161938,HEALTHCARE,TX,501(C)(3),3,SLHS,1
201611339349303801,311778403,CHI ST VINCENT HOSPITAL HOT SPRINGS,300 WERNER ST,HOT SPRINGS,AR,71913,710236913,HEALTHCARE,AR,501(C)(3),3,CHISVHS,1
201611339349303801,311778403,CHI ST VINCENT HOT SPRINGS,300 WERNER ST,HOT SPRINGS,AR,71913,261125064,HOLDING CO,AR,501(C)(3),11B,SVIMC,1
201611339349303801,311778403,CHI ST VINCENT MEDICAL GROUP HOT SPRINGS,1 MERCY LANE STE 201,HOT SPRINGS,AR,71913,261125131,HEALTHCARE,AR,501(C)(3),3,CHISVHS,1
201611339349303801,311778403,COMMUNITY LIMITED CARE DIALYSIS CENTER,619 OAK ST ACCOUNTING-3 W,CINCINNATI,OH,45206,237419853,HOLDING CO,OH,501(C)(2),GSH,1
201611339349303801,311778403,COMMUNITY MEMORIAL HOSPITAL MEDICAL SERVICE FOUNDATION,631 N 8TH ST,MISSOURI VALLEY,IA,51555,421294399,FUNDRAISING,IA,501(C)(3),11A,AH-CMHMV,1
201611339349303801,311778403,CONTINUING CARE HOSPITAL,150 NORTH EAGLE CREEK DR,LEXINGTON,KY,40509,611400619,LT ACH,KY,501(C)(3),3,SJHS,1
201611339349303801,311778403,COVENANT HOME CARE,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,232028429,HOME HEALTH,PA,501(C)(3),11B,CHI NHC,1
201611339349303801,311778403,ENUMCLAW REGIONAL HOSPITAL ASSOCIATION,1450 BATTERSBY AVE,ENUMCLAW,WA,98022,910715805,HEALTHCARE,WA,501(C)(3),3,FHS,1
201611339349303801,311778403,FLAGET HEALTHCARE INC,4305 NEW SHEPHERDSVILLE RD,BARDSTOWN,KY,40004,611345363,HEALTHCARE,KY,501(C)(3),3,KOH,1
201611339349303801,311778403,FLAGET MEMORIAL HOSPITAL FOUNDATION INC,4305 NEW SHEPHERDSVILLE RD,BARDSTOWN,KY,40004,562351341,FUNDRAISING,KY,501(C)(3),11A,FH,1
201611339349303801,311778403,FRANCISCAN CARE CENTER,4111 N HOOLAND-SYLVANIA RD,TOLEDO,OH,43263,341931806,HEALTHCARE,OH,501(C)(3),9,FLC,1
201611339349303801,311778403,FRANCISCAN FOUNDATION,1717 SOUTH J ST,TACOMA,WA,98405,911145592,FUNDRAISING,WA,501(C)(3),9,FHS,1
201611339349303801,311778403,FRANCISCAN HEALTH SYSTEM,1717 SOUTH J ST,TACOMA,WA,98405,910564491,HEALTHCARE,WA,501(C)(3),3,CHI,1
201611339349303801,311778403,FRANCISCAN HEALTH VENTURES FKA SJMGROUP,TACOMA FNC CTR BLDG 1145 BROADWAY,TACOMA,WA,98402,431882377,PHYSICIANS,MO,501(C)(3),9,CHI,1
201611339349303801,311778403,FRANCISCAN LIVING COMMUNITIES,5942 RENAISSANCE PLACE STE A,TOLEDO,OH,43623,341892096,HEALTHCARE,OH,501(C)(3),11A,SFH,1
201611339349303801,311778403,FRANCISCAN MEDICAL GROUP,1313 BROADWAY STE 200,TACOMA,WA,98402,911939739,HEALTHCARE,WA,501(C)(3),9,FHS,1
201611339349303801,311778403,FRANCISCAN VILLA OF SOUTH MILWAUKEE INC,3601 S CHICAGO AVE,SOUTH MILWAUKEE,WI,53172,391093829,HEALTHCARE,WI,501(C)(3),9,CHI,1
201611339349303801,311778403,GARRISON MEMORIAL HOSPITAL,407 THIRD AVENUE SOUTHEAST,GARRISON,ND,58540,450227752,HEALTHCARE,ND,501(C)(3),3,SAMC,1
201611339349303801,311778403,GLOBAL HEALTH INITIATIVES,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,201536108,MINISTRIES,CO,501(C)(3),11A,CHI,1
201611339349303801,311778403,GOOD SAMARITAN FOUNDATION OF CINCINNATI INC,619 OAK ST ACCOUNTING-3 W,CINCINNATI,OH,45206,311206047,FUNDRAISING,OH,501(C)(3),11A,GSH,1
201611339349303801,311778403,GOOD SAMARITAN HOSPITAL,PO BOX 1990,KEARNEY,NE,68848,470379755,HEALTHCARE,NE,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,GOOD SAMARITAN HOSPITAL OF CINCINNATI OH,619 OAK ST ACCOUNTING-3 W,CINCINNATI,OH,45206,310537486,INPATIENT AND OUTPATIENT SERVICES,OH,501(C)(3),3,TRIHEALTH INC,1
201611339349303801,311778403,GOOD SAMARITAN HOSPITAL FOUNDATION,111 W 31ST ST,KEARNEY,NE,68847,470659443,FUNDRAISING,NE,501(C)(3),7,GSH,1
201611339349303801,311778403,GOOD SAMARITAN HOSPITAL FOUNDATION - DAYTON,110 N MAIN ST STE 500,DAYTON,OH,45402,237296923,FUNDRAISING,OH,501(C)(3),7,SHP,1
201611339349303801,311778403,HARRISON MEDICAL CENTER,2520 CHERRY AVE,BREMERTON,WA,98310,910565546,HEALTHCARE,WA,501(C)(3),3,FHS,1
201611339349303801,311778403,HARRISON MEDICAL CENTER FOUNDATION,2520 CHERRY AVE,BREMERTON,WA,98310,911197626,FUNDRAISING,WA,501(C)(3),7,HMC,1
201611339349303801,311778403,HEALTH SET,2420 W 26TH AVE STE 460D,DENVER,CO,80211,841102943,LOW INC CARE,CO,501(C)(3),7,CHIC,1
201611339349303801,311778403,HEALTHCARE AND WELLNESS FOUNDATION,2400 ST FRANCIS DR,BRECKENRIDGE,MN,56520,760761782,FUNDRAISING,MN,501(C)(3),11A,SFMC,1
201611339349303801,311778403,HIGHLINE MEDICAL CENTER,16251 SYLVESTER RD SW,BURIEN,WA,98166,910712166,HEALTHCARE,WA,501(C)(3),3,FHS,1
201611339349303801,311778403,HOUSE OF MERCY,1111 6TH AVE,DES MOINES,IA,50314,421323808,SHELTER,IA,501(C)(3),7,CHI-IA CORP,1
201611339349303801,311778403,JEWISH HOSPITAL AND ST MARY'S HEALTHCARE INC,539 S 4TH ST,LOUISVILLE,KY,40202,611029768,HEALTHCARE,KY,501(C)(3),3,KOH,1
201611339349303801,311778403,KENTUCKYONE HEALTH MEDICAL GROUP INC,539 S 4TH ST,LOUISVILLE,KY,40202,611352729,HEALTHCARE,KY,501(C)(3),9,JHSMH,1
201611339349303801,311778403,KENTUCKYONE HEALTH INC,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,611029769,HEALTHCARE,KY,501(C)(3),9,CHI,1
201611339349303801,311778403,LAKEWOOD HEALTH CENTER,600 MAIN AVE S,BAUDETTE,MN,56623,410758434,HEALTHCARE,MN,501(C)(3),3,CHI,1
201611339349303801,311778403,LAKEWOOD REGIONAL HEALTHCARE FOUNDATION,600 MAIN AVE S,BAUDETTE,MN,56623,411893795,FUNDRAISING,ND,501(C)(3),7,LHC,1
201611339349303801,311778403,LINUS OAKES INC,2700 STEWART PKWY,ROSEBURG,OR,97471,930821381,SENIOR LIVING,OR,501(C)(3),9,MMC,1
201611339349303801,311778403,LISBON AREA HEALTH SERVICES,905 MAIN ST,LISBON,ND,58054,820558836,HEALTHCARE,ND,501(C)(3),3,CHI,1
201611339349303801,311778403,LUFKIN VISION ACQUISITIONS,PO BOX 1447,LUFKIN,TX,75901,820563768,PROPERTY MGMT,TX,501(C)(3),11C,MHSET,1
201611339349303801,311778403,MADISON ST JOSEPH HEALTH CENTER,2801 FRANCISCAN DRIVE,BRYAN,TX,77802,742761145,HEALTHCARE,TX,501(C)(3),3,SJSC,1
201611339349303801,311778403,MADONNA MANOR INC,2344 AMSTERDAM RD,VILLA HILLS,KY,51017,610654635,LIVING ASSIST,KY,501(C)(3),1,FLC,1
201611339349303801,311778403,MEMORIAL HEALTH CARE SYSTEM FOUNDATION INC,2525 DE SALES AVE,CHATTANOOGA,TN,37404,621839548,FUNDRAISING,TN,501(C)(3),7,MHCS,1
201611339349303801,311778403,MEMORIAL HEALTH CARE SYSTEM INC,2525 DE SALES AVE,CHATTANOOGA,TN,37404,620532345,HEALTHCARE,TN,501(C)(3),3,CHI,1
201611339349303801,311778403,MEMORIAL HEALTH PARTNERS FOUNDATION INC,5600 BRAINERD RD STE 500,CHATTANOOGA,TN,37411,030417049,HEALTHCARE,TN,501(C)(3),9,MHCS,1
201611339349303801,311778403,MEMORIAL HEALTH SYSTEM OF EAST TEXAS,PO BOX 1447,LUFKIN,TX,75902,750755367,HEALTHCARE,TX,501(C)(3),3,CHI,1
201611339349303801,311778403,MEMORIAL MEDICAL CENTER - LIVINGSTON,PO BOX 1447,LUFKIN,TX,75902,760436439,HEALTHCARE,TX,501(C)(3),3,MHSET,1
201611339349303801,311778403,MEMORIAL MEDICAL CENTER - SAN AUGUSTINE,PO BOX 1447,LUFKIN,TX,75902,752663904,HEALTHCARE,TX,501(C)(3),3,MHSET,1
201611339349303801,311778403,MEMORIAL MULTISPECIALTY ASSOCIATES,1201 FRANK AVE,LUFKIN,TX,95904,752721155,PHYSICIANS,TX,501(C)(3),11C,MHSET,1
201611339349303801,311778403,MEMORIAL SPECIALTY HOSPITAL,PO BOX 1447,LUFKIN,TX,95902,752492741,HEALTHCARE,TX,501(C)(3),3,MHSET,1
201611339349303801,311778403,MERCY AUXILIARY OF CENTRAL IOWA,1111 6TH AVE,DES MOINES,IA,50314,426076069,AUXILIARY,IA,501(C)(3),11A,MF-DM IA,1
201611339349303801,311778403,MERCY CLINICS INC,1111 6TH AVE,DES MOINES,IA,50314,421193699,PHYSICIANS,IA,501(C)(3),9,CHI-IA CORP,1
201611339349303801,311778403,MERCY COLLEGE OF HEALTH SCIENCES,1111 6TH AVE,DES MOINES,IA,50314,421511682,EDUCATION,IA,501(C)(3),2,CHI-IA CORP,1
201611339349303801,311778403,MERCY FOUNDATION OF DES MOINES IA,1111 6TH AVE,DES MOINES,IA,50314,237358794,FUNDRAISING,IA,501(C)(3),7,CHI-IA CORP,1
201611339349303801,311778403,MERCY FOUNDATION INC,2700 STEWART PKWY,ROSEBURG,OR,97471,936088946,FUNDRAISING,OR,501(C)(3),7,MMC,1
201611339349303801,311778403,MERCY HEALTH CARE FOUNDATION,PO BOX 368,CORNING,IA,50841,421461064,FUNDRAISING,IA,501(C)(3),11A,AHMH-CORNING,1
201611339349303801,311778403,MERCY HEALTHCARE FOUNDATION,570 CHAUTAUQUA BLVD,VALLEY CITY,ND,58072,450435338,FUNDRAISING,ND,501(C)(3),11A,MHVC,1
201611339349303801,311778403,MERCY HOSPITAL FOUNDATION COUNCIL BLUFFS,800 MERCY DR,COUNCIL BLUFFS,IA,51503,421178204,FUNDRAISING,IA,501(C)(3),11A,AHBMHS,1
201611339349303801,311778403,MERCY HOSPITAL OF DEVILS LAKE,1031 7TH ST NE,DEVILS LAKE,ND,58301,450227012,HEALTHCARE,ND,501(C)(3),3,CHI,1
201611339349303801,311778403,MERCY HOSPITAL OF DEVILS LAKE FOUNDATION,1031 7TH ST NE,DEVILS LAKE,ND,58301,352367360,FUNDRAISING,ND,501(C)(3),7,MHDL,1
201611339349303801,311778403,MERCY HOSPITAL OF VALLEY CITY,570 CHAUTAUQUA BLVD,VALLEY CITY,ND,58072,450226553,HEALTHCARE,ND,501(C)(3),3,CHI,1
201611339349303801,311778403,MERCY MEDICAL CENTER,1301 15TH AVE WEST,WILLISTON,ND,58801,450231183,HEALTHCARE,ND,501(C)(3),3,CHI,1
201611339349303801,311778403,MERCY MEDICAL CENTER - CENTERVILLE,ONE ST JOSEPHS DRIVE,CENTERVILLE,IA,52544,420680308,HEALTHCARE,IA,501(C)(3),3,CHI-IA CORP,1
201611339349303801,311778403,MERCY MEDICAL CENTER INC,2700 STEWART PKWY,ROSEBURG,OR,97471,930386868,HEALTHCARE,OR,501(C)(3),3,CHI,1
201611339349303801,311778403,MERCY MEDICAL FOUNDATION,1301 15TH AVE WEST,WILLISTON,ND,58801,450381803,FUNDRAISING,ND,501(C)(3),11A,MMC,1
201611339349303801,311778403,MERCY PROFESSIONAL PRACTICE ASSOCIATES INC,1111 6TH AVE,DES MOINES,IA,50314,421470935,PHYSICIANS,IA,501(C)(3),9,CHI-IA CORP,1
201611339349303801,311778403,NEBRASKA HEART HOSPITAL,7500 S 91ST ST,LINCOLN,NE,68526,392031968,HEALTHCARE,NE,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,NORTH CENTRAL HEALTH CARE ALLIANCE DBA PRIMECARE HEALTH GROUP,401 N 9TH ST,BISMARK,ND,58501,450439894,HEALTHCARE,ND,501(C)(3),9,NHCA,1
201611339349303801,311778403,OAKES COMMUNITY HOSPITAL,1200 N 7TH ST,OAKES,ND,58474,450231675,HEALTHCARE,ND,501(C)(3),3,CHI,1
201611339349303801,311778403,OAKES COMMUNITY HOSPITAL FOUNDATION,1200 N 7TH ST,OAKES,ND,58474,710966606,FUNDRAISING,ND,501(C)(3),11A,OCH,1
201611339349303801,311778403,PINEYWOODS MEDICAL DEVELOPMENT CORP,PO BOX 1447,LUFKIN,TX,75902,752493116,PROPERTY MGMT,TX,501(C)(3),11C,MHSET,1
201611339349303801,311778403,PROVIDENCE CARE CENTER,2025 HAYNES AVENUE,SANDUSKY,OH,44870,341658625,HEALTHCARE,OH,501(C)(3),9,FLC,1
201611339349303801,311778403,PROVIDENCE CARE CENTERS,2025 HAYNES AVENUE,SANDUSKY,OH,44870,341826099,HOLDING CO,OH,501(C)(3),11B,FLC,1
201611339349303801,311778403,PROVIDENCE RESIDENTIAL COMMUNITY CORPORATION,5055 PROVIDENCE DRIVE,SANDUSKY,OH,44870,341896807,LIVING COMMUNITY,OH,501(C)(3),9,FLC,1
201611339349303801,311778403,PUEBLO STEPUP,1925 E ORMAN AVE STE G52,PUEBLO,CO,81004,841234295,COMMUNITY,CO,501(C)(3),7,CHIC,1
201611339349303801,311778403,REGIONAL HOSPITAL FOR RESPIRATORY AND COMPLEX CARE,12844 MILITARY RD S,TUKWILA,WA,98168,911170040,HEALTHCARE,WA,501(C)(3),3,FHS,1
201611339349303801,311778403,SET OF COLORADO SPRINGS INC,2864 S CIRCLE DR STE 450,COLORADO SPRINGS,CO,80906,841183335,LTERM CARE,CO,501(C)(3),7,CHIC,1
201611339349303801,311778403,SAINT CLARE'S COMMUNITY CARE INC,25 POCONO RD,DENVILLE,NJ,07834,222876836,HEALTHCARE,NJ,501(C)(3),11B,SCHS,1
201611339349303801,311778403,SAINT CLARE'S FOUNDATION INC,25 POCONO RD,DENVILLE,NJ,07834,222502997,FUNDRAISING,NJ,501(C)(3),7,SCHS,1
201611339349303801,311778403,SAINT CLARE'S HEALTH SERVICES INC,25 POCONO RD,DENVILLE,NJ,07834,223639733,MANAGEMENT,NJ,501(C)(3),11B,CHI,1
201611339349303801,311778403,SAINT CLARE'S HOSPITAL INC,25 POCONO RD,DENVILLE,NJ,07834,223319886,HEALTHCARE,NJ,501(C)(3),3,SCHS,1
201611339349303801,311778403,SAINT ELIZABETH FOUNDATION,555 S 70TH ST,LINCOLN,NE,68510,470625523,FUNDRAISING,NE,501(C)(3),7,SERMC,1
201611339349303801,311778403,SAINT ELIZABETH HEALTH SERVICES,555 S 70TH ST,LINCOLN,NE,68510,363233120,HEALTHCARE,NE,501(C)(3),3,SERMC,1
201611339349303801,311778403,SAINT ELIZABETH REGIONAL MEDICAL CENTER,555 S 70TH ST,LINCOLN,NE,68510,470379836,HEALTHCARE,NE,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,SAINT FRANCIS MEDICAL CENTER,2620 W FAIDLEY,GRAND ISLAND,NE,68803,470376601,HEALTHCARE,NE,501(C)(3),3,CHI NEBRASKA,1
201611339349303801,311778403,SAINT FRANCIS MEDICAL CENTER FOUNDATION,PO BOX 9804,GRAND ISLAND,NE,68802,470630267,FUNDRAISING,NE,501(C)(3),7,SFMC,1
201611339349303801,311778403,SAINT JOSEPH BEREA HOSPITAL FOUNDATION INC,305 ESTILL ST,BEREA,KY,40403,260152877,FUNDRAISING,KY,501(C)(3),7,SJHS,1
201611339349303801,311778403,SAINT JOSEPH HEALTH SYSTEM INC,424 LEWIS HARGETT CIRCLE STE 160,LEXINGTON,KY,40503,611334601,HEALTHCARE,KY,501(C)(3),3,KOH,1
201611339349303801,311778403,SAINT JOSEPH HOSPITAL FOUNDATION INC,ONE SAINT JOSEPH DRIVE,LEXINGTON,KY,40504,611159649,FUNDRAISING,KY,501(C)(3),11A,SJHS,1
201611339349303801,311778403,SAINT JOSEPH LONDON FOUNDATION INC,1001 SAINT JOSEPH LANE,LONDON,KY,40741,260438748,FUNDRAISING,KY,501(C)(3),7,SJHS,1
201611339349303801,311778403,SAINT JOSEPH MEDICAL FOUNDATION INC,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,311539059,PHYSICIANS,KY,501(C)(3),3,SJHS,1
201611339349303801,311778403,SAINT JOSEPH MOUNT STERLING FOUNDATION INC,225 FALCON DR,MOUNT STERLING,KY,40353,272884584,FUNDRAISING,KY,501(C)(3),7,SJHS,1
201611339349303801,311778403,SAINT JOSEPH'S HOSPITAL FOUNDATION,30 WEST 7TH ST,DICKINSON,ND,58601,363418207,FUNDRAISING,ND,501(C)(3),11A,SJHHC,1
201611339349303801,311778403,SAMARITAN BEHAVIORAL HEALTH INC,601 S EDWIN C MOSES BLVD,DAYTON,OH,45417,020633634,HEALTHCARE,OH,501(C)(3),7,SHP,1
201611339349303801,311778403,SAMARITAN HEALTH PARTNERS,110 N MAIN ST STE 500,DAYTON,OH,45402,311107411,HEALTHCARE,OH,501(C)(3),11A,CHI,1
201611339349303801,311778403,SCHUYLER MEMORIAL HOSPITAL FOUNDATION INC,104 W 17TH ST,SCHUYLER,NE,68661,363630014,FUNDRAISING,NE,501(C)(3),11A,AHMHS,1
201611339349303801,311778403,SJRMC JOPLIN MISSOURI,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,440545809,HEALTHCARE,MO,501(C)(3),3,CHI,1
