object_id,ein,Dsc,BkVlAmt
202131349349303603,520591641,INTEREST IN KNOTT PERPERTUAL TRUST,17483242
202031569349300418,381624684,Prepaid Deposits,218654
202121379349308647,042105768,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,3657666
202121379349308647,042105768,CHARITABLE GIFT ANNUITIES,58369
202121379349308647,042105768,CONSTRUCTION IN PROGRESS,11376300
202111189349301111,370673513,BENEFICIAL INTEREST IN PERPETUAL INTEREST,14954502
202111189349301111,370673513,STUDENT LOANS RECEIVABLE,2761862
202100999349300620,800477644,Deposits,57517
202100999349300620,800477644,Due from Affiliates,2767333
202013179349309416,472237488,Other Receivables
202013179349309416,472237488,Deposits,47137
202013179349309416,472237488,Due From Foundation,7055
202013179349309416,472237488,Due From Educational Credit Management Corporation,4313
202013179349309416,472237488,Grants Receivable from ECMC Foundation,1032352
202111059349300716,750827421,Perpetual trusts held by others,503174
202111059349300716,750827421,Operating lease right-of-use assets,1411956
202111059349300826,370661211,ACCRUED INTEREST RECEIVABLE,31934
202111059349300826,370661211,BENEFICIAL INTEREST NONPERPETUAL TRUST,727101
202111059349300826,370661211,DEFERRED UNDERWRITING CHARGES,115168
202111059349300826,370661211,REAL ESTATE,18437566
202111059349300826,370661211,OTHER ASSETS,152945
202111059349300826,370661211,FINANCE LEASE RIGHT OF USE,930364
202101129349300325,560623936,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,7415769
202101129349300325,560623936,CASH VALUE OF LIFE INSURANCE,316071
202101129349300325,560623936,OTHER ASSETS,1106278
202111379349305466,310537514,USDA RESERVE FUND,1103554
202111379349305466,310537514,CRT INTEREST RECEIVABLE,1001664
202111379349305466,310537514,BENEFICIAL INT RECEIVABLE,4091603
202121269349302567,440562048,Funds Held in Trust,18615096
202121269349302567,440562048,FUNDS HELD AT TIAA,156204
202111349349301751,381374230,ACCRUED INTEREST RECEIVABLE,650486
202111349349301751,381374230,BENEFICIAL INTERESTS IN TRUSTS,95891230
202140979349301754,440556862,BENEFICIAL INTEREST IN TRUSTS,160308425
202140979349301754,440556862,LIFE INSURANCE,209309
202023169349300642,274188208,SECURITY DEPOSITS,156520
202101369349300525,951699394,Beneficial Interest in Perpetual Trusts,4286679
202101369349300525,951699394,Interest in Investments of Financially Interrelated Entity,12026418
202101369349300525,951699394,Interest in Net Assets of Financially Interrelated Entity,29712745
202100639349300745,560530251,BENEFICIAL INTERESTS IN TRUSTS,9146761
202100639349300745,560530251,CASH SURRENDER VALUE OF LIFE INSURANCE,621198
202100639349300745,560530251,ASSETS HELD IN CHARITABLE TRUSTS,443371
202100639349301135,480547846,REST. FUNDS HELD BY TRUSTEE,173939
202100639349301135,480547846,Deferred Bonds,174227
202100639349301135,480547846,BENEFICIAL INT-PERPETUAL TRUST,5449357
202131319349302763,540506457,ENDOWMENT HELD IN TRUST BY OTHERS,13183753
202021369349303887,251775321,GOODWILL,1032445
202021369349303887,251775321,SECURITY DEPOSITS,118022
202021369349303887,251775321,CASH SURRENDER VALUE OF LIFE INSURAN,70276
202100489349301415,061013935,ASSETS HELD IN TRUST AND UNDER SPLIT-INTEREST AGREEMENTS,4810605
202100489349301415,061013935,DUE FROM YALE UNIVERSITY,2071297
202011979349307381,980233371,INVESTMENTS-END OF SERVICE,1974287
202101269349301565,261221063,DEFERRED OUTFLOWS OF RESOURCES,5439211
202043219349313654,821654425,Deposit - 100 Cambridge St,685256
202043219349313654,821654425,Deposit - student housing,969492
202121409349300807,730555460,INTERCO RECEIVABLE,3314072
202121409349300807,730555460,ASSETS RESTRICTED FOR LONG TER,931114
202121409349300807,730555460,FUNDS HELD BY OTHERS,1264554
202121409349300807,730555460,LONG TERM INVESTMENTS,18235922
202121409349300807,730555460,DUE TO/FROM,36970
202140519349300614,430610813,ASSETS HELD IN TRUST BY OTHERS,3590405
202023579349300732,954860047,SECURITY DEPOSIT,12642
202003499349300535,460623034,SECURITY DEPOSITS,2170
202121279349301607,866042458,UNDEPOSITED FUNDS,7513
202121379349300837,541251090,OPERATING LEASE RIGHT OF USE ASSET,69379
202101329349302795,381357980,BENEFICIAL INTERESTS IN PERPETUAL TRUSTS,24204979
202101329349302795,381357980,CASH SURRENDER VALUE OF LIFE INSURANCE,136882
202101329349302795,381357980,DEPOSITS,25000
202100819349300410,231352641,FUNDS HELD IN TRUST BY OTHERS,32517397
202100569349301865,880435559,DEBT SERVICE RESERVE FUNDS - CURRENT,3105337
202100569349301865,880435559,DEBT SERVICE RESERVE FUNDS - NONCURRENT,12718824
202100569349301865,880435559,REFUNDABLE DEPOSITS,71566
202100569349301865,880435559,CASH SURRENDER VALUE,194334
202101379349309045,570387838,CONSTRUCTION IN PROGRESS,1230059
202101339349301725,350868073,Interest in charitable trusts,1621305
202101339349301725,350868073,Due from related organization,173963620
202101049349300925,350868158,Accrued investment income receivable,16779
202101049349300925,350868158,Funded Status Of Postretirement Benefit Plan,2371781
202101049349300925,350868158,Cash restricted for capital improvements,27496771
202110279349301401,410789402,OTHER REAL ESTATE OWNED
202023189349308067,480548361,PREPAID LONG-TERM LEASE,919549
202023189349308067,480548361,INSURANCE DEPOSITS,1118883
202023189349308067,480548361,TRUSTS & LIFE INCOME PLANS,194641
202023189349308067,480548361,BENEFICIAL INTEREST IN ASSETS HELD BY OTHERS,187485
202023189349308067,480548361,DEPOSITS WITH BOND TRUSTEES,24446
202121329349301242,640303084,Funds Held in Trust,13909899
202121329349301242,640303084,Investment in Millsaps Dev Inc,6506066
202121329349301242,640303084,Cash Surrender Value Life Ins,3088081
202121329349301242,640303084,Other Assets,708
202120629349301142,231413680,DUE FROM RELATED PARTY,2977910
202120629349301142,231413680,OTHER ASSETS,997124
202101349349302180,522027415,ASSETS HELD FOR SALE,2686244
202131209349300938,430694556,ASSET HELD AS AVAILABLE FOR SALE,7650090
202043459349301204,630771624,CASH - DEFERRED COMPENSATION,105026
202043459349301204,630771624,CASH - SCHOLARSHIP FUND,209005
202121329349300812,020223339,Funds held under Bond Agreement,6636990
202120509349300307,200730383,Deferred Outflows - Pensions - GASB 68,52883
202120509349300307,200730383,Deferred Outflows - OPEB,2402
202141049349301964,741109633,FUNDS HELD IN TRUST BY OTHERS,370190964
202141189349300049,341018992,Funds Held By Others,280247475
202141189349300049,341018992,Health Education Campus,134611140
202141189349300049,341018992,RIght -of-use assets - operating leases,9049196
202011539349301706,910565006,Capital Lease,18839894
202011539349301706,910565006,CIP,15434372
202011539349301706,910565006,FHIT others,2066347
202011539349301706,910565006,Split Interest,13441978
202011539349300701,350868202,CSV LIFE INSURANCE,2296955
202011539349300701,350868202,INTEREST IN PERPETUAL TRUSTS,8532483
202011539349300701,350868202,REC-CHARITABLE REMAINDER TRUST,24490536
202011539349300701,350868202,SWAP TERMINATION,0
202100849349300515,350935587,BENEFICIAL INTEREST IN TRUSTS,2539692
202131209349301773,314379584,REM. INT. IN LIFE INCOME TRUST,609717
202131209349301773,314379584,BEN. INT. IN PERPETUAL TRUST,20400533
202121339349302462,132676570,RIGHT OF USE ASSETS,109562796
202121339349302462,132676570,"DUE FROM/TO AFFILIATES, NET",38331153
202121339349302462,132676570,ESCROW DEPOSIT MTI BONDS,7753033
202121339349302462,132676570,DEPOSIT ON NEW FACILITY,3604913
202121339349302462,132676570,OTHER LONG TERM ASSETS,1543425
202121339349302462,132676570,ARTWORK,455063
202110719349300836,410747165,BENEFICIAL INTEREST IN FUNDS HELD IN TRUST,223045
202110719349300836,410747165,BENEFICIAL INTEREST IN PERPETUAL TRUST,958810
202110719349300836,410747165,RESTRICTED CASH - DEBT PROCEEDS FOR CAPITAL PROJECT,5000000
202111379349308241,480554341,CASH TEMPORARILY RESTRICTED,623545
202111379349308241,480554341,UNCONDITIONAL PROMISES TO GIVE,436619
202111379349308241,480554341,BENEFICIAL INTEREST IN ASSETS HELD BY OTHERS,104506
202111379349308241,480554341,BENEFICIAL INTEREST IN ASSETS HELD IN TRUST,155070
202003539349300900,060647016,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,9603147
202003539349300900,060647016,SPLIT-INTEREST AGREEMENTS,24538
202101349349303550,340946903,ASSETS HELD BY OTHERS,443907
202101349349303550,340946903,ARTWORK,1
202101379349308285,590624412,Collectibles/Life Insurance Policies,164117
202101379349308285,590624412,Permanent Art Collection,4194406
202101379349308285,590624412,Assets Limited to Use-Bond Reserve Accounts,21394356
202141379349303609,452104341,SPARTANBURG COUNTY FOUNDATION ACCTS,3756724
202021709349301722,951644037,ASSETS HELD AS TRUSTEE,225593126
202021709349301722,951644037,INVESTMENTS IN SUBSIDIARIES,55573279
202021709349301722,951644037,INVESTMENTS - REAL ESTATE,27981525
202021709349301722,951644037,HELD UNDER AGENCY AGREEMENTS,1881495
202021709349301722,951644037,OTHER INVESTMENTS,500530
202141099349301439,390806428,CONTRIBUTION RECEIVABLE FROM REMAINDER TRUSTS,659739
202141099349301439,390806428,SPLIT INTEREST AGREEMENTS,766173
202141099349301439,390806428,BENEFICIAL INTEREST IN PERPETUAL TRUST,2221611
202141099349301439,390806428,DEPOSITS HELD BY TRUSTEE,32628
202131349349303708,231352294,DUE FROM AFFILIATES,33742025
202131349349303708,231352294,OTHER ASSETS,3811628
202011819349300621,042103731,ESCROW DEPOSITS,122853
202011819349300621,042103731,DEPOSITS WITH BOND TRUSTEES,20294059
202110959349301301,610466713,FUNDS HELD IN TRUST BY OTHERS,3889555
202110959349301301,610466713,CASH SURRENDER VALUE OF LIFE INSURANCE,571947
202110959349301301,610466713,CONSTRUCTION IN PROGRESS,1456468
202121339349302512,200363127,DUE TO / FROM TOURO COLLEGE,33503048
202121339349302512,200363127,BOND ESCROW,11217921
202121339349302512,200363127,DUE TO / FROM TOURO UNIVERSITY,1951943
202121339349302512,200363127,ARTWORK INVENTORY,22000
202121339349302512,200363127,SECURITY DEPOSITS,6515
202120779349300802,710239383,INTEREST IN PERPETUAL TRUSTS,21087530
202120779349300802,710239383,OTHER ASSETS,380947
202120779349300802,710239383,CONTRIBUTIONS RECEIVABLE FROM REMAI,7313956
202141209349300414,316064854,BENEFICIAL INTEREST IN TRUSTS,208503
202141209349300309,920158414,DEFERRRED OUTFLOWS (GASB 68 & 75),2446070
202141209349300309,920158414,POSTEMPLOYMENT BENEFITS (GASB 75),71635
202101119349301210,580566143,WORKS OF ART,14481327
202101119349301210,580566143,OTHER ASSETS,478583
202101349349304275,931139187,BENEFICIAL INTEREST IN CHARITABLE REMAINDER UNITRUST,36113
202101349349304275,931139187,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,794795
202101349349304275,931139187,BENEFICIAL INTEREST IN INVESTMENTS HELD AT OCF,1536196
202101349349304275,931139187,INVESTMENT IN AFFILIATES,5294420
202140859349301304,010802914,Related Party Receivables,2507770
202101379349302295,730579265,BENEFICIAL INTERESTS IN TRUSTS,40412136
202101379349302295,730579265,OTHER,217274
202101379349302295,730579265,FEDERAL LOAN REIMBURSMENT,482357
202141379349301709,351148835,"Contribution Receivable-Leasehold Interest, Net of Amortization",28833333
202131379349300668,952798775,INTEREST IN NET ASSETS OF CONCORDIA UNIVERSITY FOUNDATION,6610157
202131379349300668,952798775,BENEFICIAL INTEREST IN PERPETUAL FUNDS,2826108
202131379349300668,952798775,BENEFICIAL INTEREST IN SPLIT INT AGREEMENTS,829898
202131379349300668,952798775,CASH SURRENDER VALUE OF LIFE INSURANCE,578000
202131379349303793,273645560,DUE FROM RELATED PARTIES,27522996
202131379349303793,273645560,OTHER RECEIVABLES,780280
202121259349301427,591407629,OTHER ASSETS,129857
202121259349301427,591407629,NOTE RECEIVABLE,98354
202121309349301457,010211781,Contributions receivable from remainder trusts,7853159
202121309349301457,010211781,Deposits with bond trustees,41681394
202121309349301457,010211781,Beneficial interest in perpetual trusts,6070396
202121209349301902,730579298,Deposits with Bond Trustee,12664942
202121209349301902,730579298,Funds Held in Trust by Others,554638693
202011979349302626,900790361,DUE FROM RELATED PARTIES,67204260
202011979349302626,900790361,ASSETS LIMITED AS TO USE,17576863
202011979349302626,900790361,OTHER,85240203
202011979349302626,900790361,GOODWILL,400000
202101199349301485,390806202,BENEFICIAL INTEREST IN PRIVATE FOUNDATION,15622855
202101199349301485,390806202,INVESTMENT IN JOINT VENTURE,140837
202121309349302367,620570060,Art Collection,100605
202121309349302367,620570060,Cash Value of Life Insurance,16624
202121309349302367,620570060,Deposits,26000
202121309349302367,620570060,Loan Escrow Deposits,1091458
202121309349302367,620570060,loan Financing Cost,1652413
202121309349302367,620570060,Prepaid Expense,172653
202121309349302367,620570060,Real Estate,318592
202121309349302367,620570060,Restricted Deposits & Funded Reserves,1431403
202131339349303353,231355135,CAPTIVE RETRO PREMIUMS,18995694
202131339349303353,231355135,DUE FROM OVERMONT,2390243
202131339349303353,231355135,DUE FROM FOUNDATION,873984
202131339349303353,231355135,DEPOSITS/DEFERRED FINANCING,239221
202131339349303353,231355135,PATENTS,13080
202101349349304345,430654872,FUNDS HELD IN TRUST BY OTHERS,105492790
202101349349304345,430654872,SSM-SLUH INC INVESTMENT,65439776
202101349349304345,430654872,ARTWORK,13793353
202101349349304345,430654872,OTHER MISCELLANEOUS,5981758
202101349349304345,430654872,RIGHT OF USE ASSET,41044351
202041489349301209,866042458,UNDEPOSITED FUNDS,7513
202141329349301429,391896366,CONSERVATION EASEMENT LAND,790405
202141339349305849,951246140,OTHER ASSETS,152931
202141349349303134,760057699,Endowment,101734
202141209349301224,550357039,BENEFICIAL INT. IN PERPETUAL TRUSTS,14119343
202120899349300837,150543658,RIGHT OF USE ASSETS,4178478
202111309349302181,741357323,BENEFICIAL INTEREST IN CHARITABLE GIFT ANNUITIES,796916
202111309349302181,741357323,INVESTMENTS IN OIP TRUST,28570939
202110489349301031,474182913,CONSTRUCTION IN PROCESS,898193
202131029349300413,420707120,BENEFICIAL INTEREST IN PERTETUAL TRU,6810933
202131029349300413,420707120,COLLECTIBLES,3043375
202131029349300413,420707120,DEBT SERVICE FUND,2311102
202131029349300413,420707120,REMAINDER INTEREST TRUSTS,1273817
202131029349300413,420707120,LIBRARY BOOKS,654025
202131029349300413,420707120,LOAN INTEREST RECEIVABLE,477750
202131029349300413,420707120,CONSTRUCTION IN PROGRESS,475935
202120119349301332,274188208,SECURITY DEPOSITS,156520
202120119349301482,362662739,INTEREST RECEIVABLE,2115
202120119349301482,362662739,OTHER ASSETS,54988
202120119349301482,362662739,ARTWORK COLLECTION,3716668
202120119349301482,362662739,GUARANTEE ON SWAP AGREEMENT,791488
202120119349301482,362662739,FACILITY LEASE ESCROW,50000
202120119349301482,362662739,DUE FROM AFFILIATE,354741
202120119349301482,362662739,INVESTMENT IN VENUE SIX10,1000
202141339349302494,550394213,FUNDS HELD IN TRUST BY OTHERS,2061782
202141339349302494,550394213,OTHER ASSETS,173115
202141339349303064,263161884,RESTRICTED CASH FOR IDA PROGRAM,279974
202141339349303104,133036302,DUE FROM FJC,549487
202141339349303104,133036302,INTEREST RECEIVABLE,3592
202141339349303104,133036302,DUE FORM CHICAGO ORT,49545
202141339349303104,133036302,DUE FROM LA ORT,7300
202141339349303104,133036302,DUE FROM US ORT OPERATIONS,7300
202131329349305138,043663198,Due from related entities,938381
202101349349306090,980681431,DEPOSITS,111241
202101349349306090,980681431,RIGHT OF USE LEASE ASSETS,134145
202011359349302071,010377494,PERPETUAL TRUST,323390
202120709349300137,440589787,ASSETS HELD IN TRUST,9092468
202120709349300137,440589787,OTHER RECEIVABLES,19646
202120709349300137,440589787,EST AMT DUE FROM 3RD PARTY,35631
202120709349300137,440589787,CSV OF LIFE INSURANCE,64793
202121019349300102,910916534,"Bond issuance costs, net",83892
202121019349300102,910916534,Right of use asset - operating,6338770
202121019349300102,910916534,Right of use asset - financing,6953970
202121259349300407,240804602,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,6451458
202121259349300407,240804602,CASH SURRENDER VALUE,332382
202121259349300407,240804602,RELATED PARTY RECEIVABLE,3326400
202121259349300407,240804602,INVESTMENT IN SBM LLC,5433542
202121259349300822,952901087,LEASEHOLD IMPROVEMENTS,39023
202110919349300921,750800691,Beneficial Interest in Trusts,10710505
202120329349301012,750855633,BENEFICIAL INTEREST,31757463
202121169349301242,410693970,OTHER ASSETS,1330195
202121169349301242,410693970,Construction in Progress,102995451
202121169349301242,410693970,FUnds held with Bonds trustees
202111329349301126,930398802,Assets in Charitable Remainder Trust,2566963
202111329349301126,930398802,Beneficial Interest in Perpetual Trust,1767530
202111329349301126,930398802,Real estate held for sale,633493
202141349349301619,610444695,FUNDS HELD IN TRUST BY OTHERS,6867457
202141349349301619,610444695,OTHER ASSETS,960000
202141039349301454,560547498,ASSETS HELD UNDER SPLIT-INTEREST AGREEMENT,77643
202141039349301454,560547498,FUNDS HELD IN TRUST,1946041
202043209349300624,137096544,North Grounds Holding Co.,500
202121349349303412,620550981,LIBRARY,354626
202111349349304961,760690847,PREPAID EXPENSES,113274
202111349349304961,760690847,SECURITY DEPOSIT,15642
202111349349304961,760690847,OTHER,8311
202041349349301509,720408915,FUNDS HELD IN TRUST BY OTHERS,29071190
202041349349301509,720408915,OTHER ASSETS,330477
202131059349301843,221487354,DEPOSITS WITH BOND TRUSTEES,157629774
202131059349301843,221487354,ARTWORK,45000
202101379349310470,741238438,Other Assets (Investment Property),309000
202101379349310470,741238438,Other Assets (Capitalization Loan Service,11653178
202101379349310470,741238438,Restricted Investments,1200834
202101379349310385,630288870,Bond issuance cost,1316254
202101379349310385,630288870,Cash held in bond trust accounts,0
202101379349310500,952544535,ALTERNATIVE ASSET PARTNERSHIPS - DISTRESSED/DEBT RELATED,6334181
202101379349310500,952544535,ALTERNATIVE ASSET PARTNERSHIPS - ENERGY/RESOURCES,13601109
202101379349310500,952544535,ALTERNATIVE ASSET PARTNERSHIPS - INTERNATIONAL PRIVATE EQUITY,9721525
202101379349310500,952544535,ALTERNATIVE ASSET PARTNERSHIPS - REAL ESTATE,15544651
202101379349310500,952544535,ALTERNATIVE ASSET PARTNERSHIPS - U.S. PRIVATE EQUITY,46855668
202101379349310500,952544535,ALTERNATIVE ASSET PARTNERSHIPS - VENTURE CAPITAL,43074128
202101379349310500,952544535,MARKETABLE ALTERNATIVES - DIVERSIFIED ARBITRAGE,27722071
202101379349310500,952544535,MARKETABLE ALTERNATIVES - DIVERSIFIERS,15050886
202101379349310500,952544535,MARKETABLE ALTERNATIVES - EVENT DRIVEN,9484869
202101379349310500,952544535,MARKETABLE ALTERNATIVES - GLOBAL LONG/SHORT,31243601
202101379349310500,952544535,MARKETABLE ALTERNATIVES - OPPORTUNISTIC,9512302
202101379349310500,952544535,WEST COAST CONFERENCE,473155
202101379349310500,952544535,OTHER ASSETS,434989
202101379349310500,952544535,ALTERNATIVE ASSET PARTNERSHIPS - DIVERSIFIERS,3078908
202111049349300736,951916051,Trust and Annuity Assets,1587808
202111049349300736,951916051,Assets Held for Sale,8710310
202111379349310381,251775321,GOODWILL,1032445
202111379349310381,251775321,CASH SURRENDER VALUE OF LIFE INSURAN,117728
202043189349306584,580633977,DEPOSIT FSA FUNDING,15000
202043189349306584,580633977,INVESTMENT ACCT IPHC,1702896
202043189349306584,580633977,LIFE INS CONTRACTS,60695
202043189349306584,580633977,LOAN CLOSING COSTS,60944
202043189349306584,580633977,MEMBERSHIP INITIATION FEE,27620
202043189349306584,580633977,Rounding,1
202121039349301552,350867977,BOND PROC & OTHER HELD IN ESCR,49644715
202121039349301552,350867977,RENEWAL & REPLACE IN PROGRESS,27676060
202121039349301552,350867977,BENEFICIAL INT PERPET TRUSTS,3103106
202121039349301552,350867977,UNAMORTIZED BOND ISSUE COSTS,1630295
202101269349301345,430654855,BENEFICIAL INTEREST IN REMAINDER TRUSTS,576502
202101269349301345,430654855,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,1042094
202101269349301345,430654855,CSV OF LIFE INSURANCE POLICIES,128541
202021349349300542,540506457,ENDOWMENT HELD IN TRUST BY OTHERS,13335484
202011339349302306,542116256,DEFERRED OUTFLOWS - PENSION,3175491
202011339349302306,542116256,DUE FROM BUILDING COMPANY,112184
202111379349310101,570314395,EQUITY INTEREST IN HOLLINGSWORTH FUNDS,169326291
202111379349310101,570314395,FUNDS HELD IN TRUST BY OTHERS,4813451
202111379349310101,570314395,CSV LIFE INSURANCE,2027078
202111379349310101,570314395,DEPOSITS,307040
202101349349304970,131624225,457B PLAN ASSETS,13585561
202101349349304970,131624225,INVESTMENTS HELD FOR AECOM INC,35971674
202101349349304970,131624225,DONOR RELATED ASSETS,11240625
202101349349304970,131624225,OTHER ASSETS,7956556
202121049349301007,510198454,0,0
202141309349301729,131740451,DEPOSITS WITH BOND TRUSTEES,132892216
202141309349301729,131740451,EQUITY OWNERSHIP IN RESIDENCE,500000
202141309349301729,131740451,PERPETUAL TRUST,7165220
202141309349301729,131740451,CHARITABLE REMAINDER TRUST,8922174
202121039349301027,941156628,Investments,288233456
202031279349300443,520591608,INTEREST HELD IN TRUST BY OTHERS,9209264
202031279349300443,520591608,CASH AND SHORT TERM INVESTMENTS,380750
202121059349301032,370663573,Due from affiliate,159672
202021359349303432,263161884,RESTRICTED CASH FOR IDA PROGRAM,195521
202131379349311003,860186050,ONLINE CURRICULUM,1820500
202131379349311003,860186050,UNAMORTIZED BOND EXPENSES,1433277
202131379349311003,860186050,DEPOSITS HELD WITH TRUSTEE,5549313
202110679349300531,231365953,ASSETS HELD IN CHARITABLE REMAINDER,5095000
202110679349300531,231365953,BENEFICIAL INTEREST IN REMAINDER TRUST,6319697
202131339349302228,133838740,RIGHT OF USE ASSETS,1137350
202131339349302228,133838740,BOND ESCROW,1943851
202131339349302228,133838740,OTHER RECEIVABLES,1289106
202131339349302228,133838740,DUE FROM AFFILIATES,27963175
202131309349301518,362167855,Beneficial Interest in a Perpetual Trust,2694008
202131309349301518,362167855,Other-retirement plan,1759517
202131309349301518,362167855,Beneficial Interest in trust & split Interest,831529
202110919349300931,250965376,CASH SURRENDER VALUE OF LIFE INSURANCE,43881
202110919349300931,250965376,PERPETUAL TRUSTS HELD BY THIRD PARTIES,3970985
202110919349300931,250965376,OTHER ASSETS,946014
202120149349301652,410789397,UNAMORTIZED BROADCAST LICENSE,470312
202013189349306366,136171197,OTHER ASSETS,1488031
202013189349306366,136171197,DUE FROM MRO,75220539
202013189349306366,136171197,INSURANCE CLAIMS,113494400
202013189349306366,136171197,SEMA4 EQUIPMENT SUBLEASE REC,5349715
202013189349306366,136171197,DUE FROM NYCH&H CORP.,11254363
202013189349306366,136171197,ROU LEASES,347449046
202021349349301942,550357039,BENEFICIAL INT. IN PERPETUAL TRUSTS,13999075
202121059349302042,610482955,ENDOWMENT - REAL ESTATE,15443015
202141349349304219,042103629,DEPOSIT WITH BOND TRUSTEE,86052659
202141349349304219,042103629,FUNDS HELD IN TRUST,9002381
202141349349304219,042103629,OTHER ASSETS,1843187
202141349349304354,208096718,DUE FROM RELATED PARTY,11116389
202141379349305514,231352689,Interest in beneficial trust,10165315
202002889349300005,561764649,LIBRARY BOOKS,1074669
202002889349300005,561764649,INTANGIBLE ASSET,15883
202120119349301572,263586792,LIBRARY ASSET,12320
202043469349300719,620485733,LIFE INSURANCE POLICIES,2259948
202043469349300719,620485733,CASH FROM BOND PROCEEDS RESTRICTED FOR CAPITAL PROJECTS,16322057
202043469349300719,620485733,OPERATING LEASE RIGHT-OF-USE ASSETS,7235319
202043469349300719,620485733,FINANCE LEASE RIGHT-OF-USE ASSETS,30607186
202141179349301104,570314380,CONTRIBUTIONS RECEIVABLE FROM CRT'S,9476255
202141179349301104,570314380,PERPETUAL TRUST HELD BY THIRD PARTY,4594589
202141179349301104,570314380,MISCELLANEOUS RECEIVABLES,82212
202141179349301104,570314380,PROPERTY HELD FOR SALE,175000
202141319349302444,540534105,BENEFICIAL INT PERPETUAL TRUST,7387587
202141319349302444,540534105,CONTRIBUTIONS RECEIVABLE,1466979
202141319349302444,540534105,OTHER RECEIVABLE,318568
202130919349300043,626047697,"INVESTMENT IN TENNERA, LLC",63321125
202130919349300043,626047697,INVESTMENT IN CTN2,2250000
202130919349300043,626047697,INVESTMENT IN SPARK,50000
202101379349309710,205470086,DEFERRED OUTFLOWS OF RESOURCES - OPEB,1083345
202101379349309710,205470086,DEFERRED OUTFLOWS OF RESOURCES - PENSION,15783276
202101379349309710,205470086,DUE FROM CEC NETWORK,310682
202131349349300323,580593438,SHORT-TERM INVESTMENTS,3801492
202131349349300323,580593438,BENEFICIAL INTEREST IN TRUST,783204
202131349349300323,580593438,NOTES RECEIVABLE,498441
202131349349300323,580593438,CASH SURRENDER VALUE OF LIFE INS,351825
202131349349300323,580593438,CONSTRUCTION IN PROGRESS,121293
202131349349300323,580593438,ISSUANCE COSTS,91675
202131349349302513,344428207,REAL ESTATE,1559738
202131349349302513,344428207,CASH VALUE OF LIFE INSURANCE,470160
202131349349302513,344428207,BENEFICIAL INTEREST IN TRUSTS,4464526
202100859349300205,470376551,CASH SURRENDER VALUE OF LIFE INSURANCE POLICIES,324814
202100859349300205,470376551,BENEFICIAL INTEREST IN TRUST,4057188
202100859349300205,470376551,ACCRUED INTEREST & OTHER ASSETS,286082
202130349349301508,990240539,ASSETS IN PROGRESS,4704453
202130349349301508,990240539,INVESTMENT IN HUALALAI CONDOS,2910000
202130349349301508,990240539,FRAUD RESTITUTION,197687
202111039349300626,730579264,Trusts administered by Southern Bapt Fdn,210539
202111039349300626,730579264,Trusts administered by Presbyterian Fdn,15295
202111039349300626,730579264,Zoll Trust,783813
202111039349300626,730579264,Toland Trust,1926225
202111039349300626,730579264,Trusts administered by OK City Comm Fdn,750128
202111039349300626,730579264,Funds held in trust-Baptist Fdn of OK,121819707
202033219349308613,462795989,COURSE CREATION - ONLINE COURSE MATERIAL,2117526
202131339349305418,010356077,DUE TO RELATED PARTY,15106
202131339349305418,010356077,INTEREST IN RELATED PARTY,7138340
202111369349300016,160805158,DEBT SERVICE RESERVES,2393582
202100439349300605,135596846,ASSETS HELD IN TRUST,148004720
202121259349302907,042121659,FUNDS UNDER BOND AGREEMENT,92184468
202121259349302907,042121659,BENEFICIAL INTEREST IN TRUSTS,14869015
202111249349301471,465138928,RENT RECEIVABLE,101747
202111249349301471,465138928,MISCELLANEOUS RECEIVABLE- CURRENT,271392
202111249349301471,465138928,MISCELLANEOUS RECEIVABLE,1052071
202111249349301471,465138928,CONSTRUCTION IN PROGRESS,8912993
202130689349301133,231352698,FUNDS HELD IN TRUST BY OTHERS,7972480
202130689349301133,231352698,BENEFICIAL INTEREST IN FOUNDATION,21983043
202101379349302350,480543729,INTEREST IN PERPETUAL TRUSTS,12878093
202101379349302350,480543729,Other Asset,53043
202141349349305504,231352651,DUE FROM AFFILIATES,1310131077
202141349349305504,231352651,OTHER RECEIVABLES,2149000
202141349349305504,231352651,OTHER ASSETS,5792382
202043219349309354,593069793,Other Receivables,696116
202043219349309354,593069793,Right of Use Asset-Operating Lease,983705
202043219349309354,593069793,Interest in Net Assets of Recipient Organization,8349125
202013189349312776,471994752,SECURITY DEPOSIT,250
202013189349312776,471994752,AIRPLANES NOT IN SERVICE,168573
202013189349312776,471994752,HANGER 2 NOT COMPLETE,8637
202111029349300426,522122145,OTHER SHORT TERM RECEIVABLES,1311002
202111029349300426,522122145,DUE FROM RELATED PARTIES,323608
202003219349303490,260030436,SECURITY DEPOSIT,76791
202141369349300444,810235407,FUNDS HELD IN TRUST,5313113
202001329349300900,720467515,ACCRUED INTEREST RECEIVABLE,47209
202001329349300900,720467515,FUNDS HELD BY TRUSTEE,26589996
202001329349300900,720467515,TIME DEPOSITS - DEBT SERVICE FUND,2700
202001329349300900,720467515,TIME DEPOSITS - BOND PROJECT FUND,2199
202131339349301138,230973290,ASSETS HELD IN TRUST BY AFFILIATE,14423716
