object_id,ein,Dsc,BsnssCd,TtlRvnClmnAmt,ExclsnAmt
201630289349300723,020344073,UNREALIZE GAIN ON BENE. TRUST,6353,6353
201630289349300723,020344073,GAIN ON INVESTMENTS,173,173
201630149349300013,420680466,MISCELLANEOUS,611310,742317,742317
201630149349300013,420680466,SUMMER PROGRAMS,721000,643290,17343,625947
201630149349300013,420680466,ALTERNATIVE INVESTMENTS,611310,386255,386255
201630289349301113,010211484,Insurance Settlement,900099,73333,73333
201543459349300904,986001141,Educational Support,611710,76514000,76514000,0,0
201543459349300904,986001141,Sundry Income,561000,23828000,23828000,0,0
201543459349300904,986001141,Parking Vending Catering Conference,812930,19384000,19384000,0,0
201610129349301556,953104298,RENTAL INCOME,836752,836752
201610129349301556,953104298,SALES & SERVICES,20522,20522
201610329349300831,340868798,OTHER REVENUE,611310,1244777,1244777
201610329349300831,340868798,RECOVERY OF BAD DEBTS,611310,46087,46087
201610329349300831,340868798,INTEREST INCOME STUDENT LOANS,611310,37639,37639
201630329349301058,570474291,Loss - asset abatement,900099,-93621,-93621
201543489349300844,221500484,Summer Youth Camp,721214,182603,182603
201543489349300844,221500484,Educational Programs,611310,615945,615945
201600279349300230,231352664,fines,900099,50635,50635,0,0
201600279349300230,231352664,excess payments to health insurance trust,900099,1191110,1191110,0,0
201600279349300230,231352664,all other miscellaneous revenues,900099,857237,778046,79191,0
201610429349301716,741277664,OTHER REVENUE,900099,492083,492083
201630159349301603,560686603,CENTER FOR THE PERFORMING ARTS -,711300,99607,99607
201620219349301407,610510937,OTHER REVENUE,900099,88799,88799
201620219349301407,610510937,ATHLETICS TOURNAMENTS,711210,49862,49862
201620219349301407,610510937,SPONSORSHIPS AND COMMISSIONS,711300,46250,46250
201620689349300132,131740469,BOOKSTORE AND OTHER COMMISSIONS,611710,162986,47409,115577
201620689349300132,131740469,EDUCATION/STUDENT PROGRAMS,900099,111323,111323
201620689349300132,131740469,ALUMNI EVENTS,900099,48715,48715
201630839349300708,410708577,OTHER REVENUE,900099,1442110,91081,1351029
201640979349300514,383333920,MISCELLANEOUS INCOME,900099,18017,18017
201630979349300208,383474279,Miscellaneous income,900099,35954,35954
201620449349300612,150533545,CONFERENCE SERVICES,561499,316203,316203
201620449349300612,150533545,OTHER,180224,180224
201630479349300218,620484185,ENDOWMENT INCOME (LOSS),611710,203049,203049
201630469349301973,314379584,0,0,0,0
201630469349301973,314379584,0,0,0,0
201630469349301973,314379584,0,0,0,0
201620479349302557,566061483,OTHER INCOME,611600,896,896
201620479349302557,566061483,BOOKSTORE SALES,611600,338,338
201601349349306625,951664100,Other sources,900099,525057,525057
201641329349304554,956001907,Other Miscellaneous,900099,27863,27863
201601099349300405,340877803,MISCELLANEOUS,1853,1853
201641069349300819,160743150,OTHER AUXILIARY ACTVITIES,611710,782862,255494,527368
201641069349300819,160743150,PASSED THROUGH PARTNERSHIPS,900003,4724,4724
201620829349300912,350935587,CONFERENCE SERVICES,611710,161165,161165
201601039349300320,250965376,LIFE INSURANCE COMMISSIONS,900099,5003,5003
201620479349301382,510305893,CONFERENCES AND EVENTS,900099,52284,52284
201601309349302370,580566167,MISCELLANEOUS,900099,3973301,3833301,140000
201601309349302370,580566167,CONTRACTUAL PAYMENTS,900099,1665804,1665804
201621319349302532,237421224,AFFILIATION REIMBURSEM,900099,4522145,4522145
201621319349302532,237421224,OFFICE SUPPLY CONTRACT,900099,16241,16241
201621319349302532,237421224,BOOKSTORE COMMISSION,900099,9564,9564
201620969349300137,362167048,PARKING FEES,812930,1240601,150003,1090598
201620969349300137,362167048,COPYING AND PRINTING,900099,116808,116808
201620969349300137,362167048,OTHER,900099,325250,325250
201620839349301102,952962604,FACILITY AND DORM RENTAL,531390,131094,131094
201630719349300928,742269704,MISCELLANEOUS,900099,2994,2994
201641199349300809,030179424,STUDENT LOAN INTEREST,900099,185342,185342
201601329349300040,046130872,AUXILIARY ENTERPRISES,721000,1485349,492211,993138
201601329349300040,046130872,HAMPSHIRE COLLEGE CHILD CARE CTR.,624410,435576,146641,288935
201601329349300040,046130872,OTHER INCOME,900099,669801,669801
201630979349300713,383148566,MISCELLANEOUS,900099,14582,14582
201640829349300504,231608264,GENERAL INCOME,611710,58014,58014
201620989349300627,010211810,HEALTH CENTERS,900099,4013300,4013300
201620989349300627,010211810,CONFERENCES,900099,1399506,1399506
201620989349300627,010211810,OTHER AUXILIARY INCOME,900099,970988,970988
201600999349300225,350845258,ALUMNI ASSOCIATION DUES,611710,17045,17045
201600999349300225,350845258,VENDING COMMISSION,611710,10259,10259
201600999349300225,350845258,WELLNESS CENTER,611710,4571,4571
201620899349301127,231352613,FORFEITED DEPOSITS/ED ROOM RENTAL,900099,174000,174000
201620899349301127,231352613,ATHLETIC EVENTS,900099,166000,166000
201620899349301127,231352613,SGA INCOME,900099,26000,26000
201620929349300637,941156610,INDEPENDENT OPERATIONS,900099,314760,314760
201620929349300637,941156610,POST RET BEN OBLIGATION INCOME,900099,207817,207817
201621139349300322,221815636,Other Operating Revenues,611210,235953,235953
201621139349300322,221815636,Miscellaneous Income,611210,302,302
201620479349300017,570314365,Miscellaneous,900099,454951,454951
201620479349300017,570314365,Off Campus Printing,18255,18255
201640649349300819,352158366,Rec-Fitness Center,713940,158252,155368,2884
201640649349300819,352158366,"Copiers, Printing, fees and fines",900099,43817,43817
201640649349300819,352158366,5core Media,900099,34820,34820
201640979349300714,382805044,DAYCARE INCOME,624410,311812,311812
201640979349300714,382805044,MISCELLANEOUS,900099,18689,18689
201601029349301155,381945965,OTHER INCOME,990009,107810,107810
201601069349300540,240795495,EDUCATIONAL SUPPORT SERVICES,611710,2243042,2243042
201601069349300540,240795495,CONFERENCES AND SUMMER CAMPS,721214,479069,479069
201601069349300540,240795495,PRINT SHOP ACTIVITIES,323100,301778,298593,3185
201601329349301110,431633187,CREDENTIALS,900099,47478,47478
201601329349301110,431633187,MISCELLANEOUS,900099,5674,5674
201601329349301110,431633187,LAUNDRY,900099,603,603
201620859349300822,462558352,MISCELLANEOUS,900099,8010,8010
201610939349300221,930386858,OTHER REVENUE,900099,2880290,2990401,-110111
201620569349300832,910615846,STUDENT SUPPORT FEES,611710,538034,538034
201620569349300832,910615846,ATHLETIC EVENTS,711210,20162,20162
201601329349301715,030179298,Reprographics sale,323100,83996,83996
201601329349301715,030179298,Book store sale items,451211,27073,27073
201611329349302791,131628206,Food Service Revenue,110000,2212179,2212179
201611329349302791,131628206,OTHER,900099,109196,109196
201630709349300218,270342896,HOPE AFTER SCHOOL SERV,611600,4500,4500
201630709349300218,270342896,OTHER INCOME,611600,366,366
201630959349300323,520591661,DIGITAL PRINTING,900099,268583,268583
201630959349300323,520591661,TICKET AND EVENT INCOME,900099,56723,56723
201630959349300323,520591661,DEPOSIT FORFEITURE,900099,11250,11250
201630849349301118,431658069,MISCELLANEOUS,900099,1225,1225
201641059349300439,741161940,SPONSORSHIP UBIT REVENUE,900099,5547,5547
201601099349300730,910565571,OTHER REVENUE,561000,813194,813194
201601059349301105,231352615,CONFERENCES,812900,498208,498208
201601059349301105,231352615,ATHLETICS AND AQUATICS PROG,900099,240886,9399,231487
201601059349301105,231352615,FOOD SERVICE SALES,900099,103957,103957
201601099349300230,560556753,MISCELLANEOUS,611710,491691,491691
201601329349303705,430654855,INSURANCE RECOVERY,900099,328986,328986
201601329349303705,430654855,MEALS/CATERING INCOME,611710,30432,30432
201601329349303705,430654855,MISCELLANEOUS INCOME,611710,16753,16753
201610759349300956,840402707,OTHER MISCELLANEOUS REVENUE,136839,136839
201601039349300535,560547498,DISTRIBUTIONS FROM FUNDS HELD IN,611710,98594,98594
201620899349300602,240795506,ENDOWMENT DRAWDOWNS,900099,1636500,1636500
201620899349300602,240795506,MISCELLANEOUS,900099,167545,167545
201620899349300602,240795506,TEAM PROGRAM REVENUE,900099,142693,142693
201640819349300774,952882724,OTHER INCOME,611600,8698,8698
201621059349300512,420703280,K-1 PARTNERSHIP,900099,6422,6422
201641329349300509,060646829,Vendor rebates & allowances,900099,198885,198885
201641329349300509,060646829,FITNESS CENTER REVENUE,713940,106210,106210
201641329349300509,060646829,Arts Center revenue,711190,58331,58331
201621339349306127,263161884,MISCELLANEOUS INCOME,5249,5249
201600439349302390,741161941,OTHER REVENUES,611710,361171,361021,150
201600439349302390,741161941,OTHER EVENT INCOME,611710,125810,125810
201600439349302390,741161941,"FINES, PENALTIES & OTHER FEES",611710,45285,45285
201640699349300644,560532297,MISCELLANEOUS,900099,269908,269908
201631339349303588,231355135,CAPTIVE RETRO PREMIUM CREDITS,900099,1435019,1435019
201631339349303588,231355135,PARKING LOT REVENUE,900099,478796,478796
201631339349303588,231355135,INHOUSE COPIER REVENUE,900099,384784,145977,238807
201641339349305939,560529961,OTHER,525990,467344,467344
201641339349305939,560529961,NET SALES FROM AUXILIARY ENTERPRISES,900099,3949088,3949088
201641099349300509,160743040,Summer Camps,900099,513125,513125
201641099349300509,160743040,Sport and Rec Center Memberships,713940,52115,52115
201611309349302151,221500483,AUTISM CENTER,611710,1614376,1614376
201611309349302151,221500483,MISCELLANEOUS INCOME,900099,561574,561574
201611309349302151,221500483,CAMPUS STORE,611710,84379,84379
201601349349304085,591083502,Grande Oaks LLC,713910,3601760,20000,3581760
201631329349302653,340714689,MISC INCOME,900099,218850,218850
201640749349300884,560530251,OTHER INCOME,900099,1175156,1175156
201601329349302350,480556716,INTEREST ON STUDENT RECEIVABLES,900099,136863,136863
201601329349302350,480556716,BAD DEBT RECOVERIES,900099,51660,51660
201601329349302350,480556716,STUDY ABROAD REVENUE,900099,14262,14262
201601349349306080,430743910,Other income,900099,118507,118507
201641279349300749,250496976,Commissions Bookstore,900099,173866,173866,0,0
201641279349300749,250496976,Advertising,541800,32203,0,32203,0
201641279349300749,250496976,Personal Printing,323100,24817,0,24817,0
201631329349303363,231352661,Earned Discounts,900099,58305,0,0,58305
201631329349303363,231352661,Mgmt/Consulting Fees,900099,30085,0,0,30085
201640959349300144,061395640,EXCHANGE LOSS,900099,-68025,-68025
201611319349302481,362167842,MISCELLANEOUS INCOME,474460,474460
201601349349304100,953909672,PERFORMING ARTS CENTER,711130,324741,324741
201601349349304100,953909672,REFUNDS & REBATES,900099,111677,111677
201601349349304100,953909672,FEES & FINES,900099,11524,11524
201641319349302849,820200906,OTHER,611710,239023,58552,180471
201641329349302009,540506306,Various plant incomes,611710,153123,0,0,153123
201641329349302009,540506306,student activities and fees,611710,780532,0,1887,778645
201641329349302009,540506306,Student loan administrative allowance,611710,54813,0,0,54813
201631339349304193,390833608,Service Charges,611310,13240,0,0,13240
201631339349304193,390833608,Misc Revenue,611310,318935,0,0,318935
201610489349300101,134349811,Contributions,230000,4954,4954
201610929349300231,141338498,ADVERTISING REVENUE,400665,400665
201620469349302052,314379537,Student fines and assessment,900099,12701,12701
201620469349302052,314379537,Student Charges,900099,48392,48392
201620469349302052,314379537,Pell Grant Admin Revenue,900099,7615,7615
201641339349305119,660277132,EDU SUPPORT SERV. AND ACT.,228654,228654
201641339349305119,660277132,"OTHER REVENUES, NET",49306,49306
201641339349305119,660277132,RECOVERY OF ACC WRITTEN-OFF,42237,42237
201641319349302259,135645885,MISCELLANEOUS,900099,666624,666624
201641319349302154,362177133,RESTAURANT FOOD SALES,722210,674943,137173,537770
201641319349302154,362177133,PARKING FEE REVENUE,611600,255767,255767
201641319349302154,362177133,CONFERENCE REVENUE,611710,246784,246784
201631279349300758,221500645,NCAA/CONFERENCE DISTRIBUTIONS,900099,2981000,2981000
201631279349300758,221500645,ATHLETICS TICKET SALES,900099,1719000,1719000
201631279349300758,221500645,PARKING,812930,1462000,1462000
201630439349302543,430356250,Miscellaneous Income,900099,738036,738036
201630439349302543,430356250,LIFE INSURANCE PROCEEDS,900099,931960,931960
201610439349300646,381374230,Miscellaneous Revenue,900099,2669856,2405701,264155,0
201600899349300925,263586792,MISCELLANEOUS,3417,3417
201600859349300915,943185612,Misc Revenue,611600,8314,8314
201600859349300915,943185612,Real/Unrealized Gains,611600,-31,-31
201641179349300604,131740285,INTEREST INCOME ON ACCTS REC,522220,554352,554352
201641179349300604,131740285,MISCELLANEOUS,900099,140181,140181
201611269349300706,150533561,EXTERNAL VENDORS,193739,193739
201611269349300706,150533561,FITNESS CENTER,3022,3022
201611269349300706,150533561,MISCELLANEOUS,14234,14234
201640749349300959,620516509,Misc Other Revenues,611310,1200228,1200228,0,0
201640749349300959,620516509,Change in the value of interest rate swaps and annuities,611310,287850,287850,0,0
201640749349300959,620516509,Realized gains on investments,611310,1823913,1823913,0,0
201600979349300615,381895805,Food & souvenir store,453220,51023,51023
201600979349300615,381895805,Miscellaneous,900099,29810,29810
201600979349300615,381895805,Vending Machine Income,900099,13499,13499
201600909349300315,160743989,RECOVERY OF COSTS,900099,611063,611063,0,0
201600909349300315,160743989,PARKING,812930,87801,87801,0,0
201600909349300315,160743989,THEATRE,611310,515396,515396,0,0
201601039349301010,231352654,ADMIN AND OTHER REVENUES,541800,3732309,15583,3716726
201601169349300225,361521940,MISCELLANEOUS,900099,47555,47555
201631109349300228,221494428,Insurance claim,611710,120823,120823
201631109349300228,221494428,Parking,611710,52388,52388
201631109349300228,221494428,Vending,611710,48127,48127
201610439349302431,951684064,PROPERTY TAX REFUND,900099,530432,530432
201610439349302431,951684064,OTHER INCOME,900099,66254,66254
201640439349300929,042271070,MISCELLANEOUS,611600,3488,2433,1055
201640909349300309,362167804,OTHER,900099,57172,57172
201620959349300842,362169145,OUTSIDE CONFERENCE & FACILITIES RENTALS,900099,237709,146498,91211
201620959349300842,362169145,FOOD SERVICE,722320,214892,89483,125409
201620959349300842,362169145,OUTSIDE PRINTING,561000,3029,3029
201601359349300110,030220266,CONFERENCE & EVENT CENTER,629868,596705,33163
201601359349300110,030220266,PARKING FEES,480000,120588,120588
201601359349300110,030220266,OTHER INCOME,900099,1010113,1010113
201610469349301596,231501197,Auxiliary Enterprises,990009,3015138,3015138
201610469349301596,231501197,General income,990009,363479,363479
201620979349300117,540573801,SUMMER CAMPS,721000,311384,311384
201620979349300117,540573801,BOOKSTORE,451211,97348,97348
201600909349300905,420680387,OTHER,900099,24585,24585
201630889349300103,231352641,WORKSHOP FEES,900099,249400,249400
201630889349300103,231352641,ADMINISTRATIVE FEES,900099,124977,124977
201630889349300103,231352641,STUDENT LOAN INTEREST,900099,138429,138429
201620469349300327,750950119,Golf Course,-108970,-108970
201620469349300327,750950119,OIL & GAS WORKING INTERES,-5470,-5470
201631309349302153,541666531,MISCELLANEOUS,900099,81059,81059
201631309349302153,541666531,LOSS FROM PASSTHROUGH,900099,-30641,-30641
201641279349300784,237126805,MISCELLANEOUS,900099,18471,18471
201600689349300140,237213309,ANCILLARY OPERATIONS,24735095,24735095
201600689349300140,237213309,ALL OTHER REVENUE,82177077,82177077
201631339349303958,381366958,MISCELLANEOUS,900099,269653,269653
201631339349302673,272042610,Corporate Allocated Rev,900099,6970605,6970605
201631339349302673,272042610,Management Fees,900099,4070771,4070771
201631339349302673,272042610,Other Dept Operating Rev,900099,7320269,7320269
201610659349300416,610444788,MISCELLANEOUS,611310,1371295,1371295
201610659349300416,610444788,PCSOM REAL ESTATE LLC,900099,-672701,-672701
201621329349301562,570341191,OTHER REVENUE,900099,273760,273760
201641339349301649,942515428,PRINT SHOP REVENUE,561439,3641,3641
201601349349302290,060646623,SUMMER CAMPS & OTHER,611710,370079,370079
201601349349302290,060646623,Miscellaneous income,611710,405336,405336
201641319349300114,546039600,CATERING,722210,116176,116176
201601379349303575,391773613,OTHER REVENUE,611600,294971,294971
201601379349303575,391773613,PRINTING,611600,79052,79052
201601379349303575,391773613,VEHICLE RENTAL,532420,15298,15298
201601339349304315,550357039,OTHER INCOME,2223000,2223000
201601339349304315,550357039,ATHLETICS,53919,53919
201601339349304315,550357039,CHANGE IN VALUE OF SPLIT INTE,-29527,-29527
201601059349300525,150545841,FEES & ADMISSIONS,900099,520229,520229
201601059349300525,150545841,CONFERENCES,900099,196956,196956
201601059349300525,150545841,INDIRECT COST RECOVERY,900099,94606,94606
201621069349300432,560529940,TUNKU ABDUL RAHMAN COLLEGE,900099,173630,173630
201621069349300432,560529940,OTHER REVENUE,900099,1096745,992249,104496
201621069349300432,560529940,PHARMACY ANALYTICAL LAB,541380,72267,72267
201601069349301310,141338562,PASS-THROUGH ENTITIES,900099,-397597,-397597
201600849349300110,660259904,AUXILIARY ENTERPRISES,611710,345798,345798
201641099349301109,560554207,OTHER INCOME,900099,645826,645826
201640859349300019,042103585,MISCELLANEOUS INCOME,900099,66733,66733
201640859349300019,042103585,ALUMNI EVENTS,900099,16177,16177
201600979349300415,150532204,PARKING SERVICES,900004,590246,590246
201600979349300415,150532204,COMMISSIONS,900004,234924,234924
201600979349300415,150532204,NYSERDA PAYMENTS,900004,180407,180407
201640899349301134,721226741,MISC PROGRAM RECEIPTS,698,698
201611329349302381,010212542,SPORTS AND RECREATION,713940,127114,127114
201601169349301400,133297197,INDIRECT COST RECOVERY,611310,688778,688778
201601169349301400,133297197,JOURNAL/CONFERENCE FEES,611310,110690,110690
201601169349301400,133297197,COMMISSIONS,611310,60229,60229
201601269349300820,870212470,Commissions,611710,73579,73579
201601269349300820,870212470,Interest-Accts Receivable,525990,157689,157689
201601269349300820,870212470,Other Revenue,215380,215380
201631339349304558,042105777,MISCELLANEOUS REVENUE,900099,669217,669217
201621319349301282,050306206,"BOOKSTORE, VENDING & STUDENT SERV",611310,2237119,2237119
201621319349301282,050306206,CAREER EXPLORATION AND OTHER PROG,611310,607419,607419
201621319349301282,050306206,ALUMNI PROGRAM RELATED MISC. INCO,611310,281927,281927
201640469349302049,580566199,SATISFACTION OF ARO,900099,387228,387228
201640469349302049,580566199,"INS PROCEEDS, ETC",900099,72295,72295
201640469349302049,580566199,REIMBURSEMENTS,900099,2165,2165
201600549349301015,362181973,Compound Testing - Lab,621500,1887874,1887874
201600549349301015,362181973,Transcript and registration fees,900099,115653,115653
201621059349300437,060653264,CASH DISCOUNT ON PURCHASES,900099,1665,0,0,1665
201621059349300437,060653264,ALUMNI INCOME,900099,4217,0,0,4217
201600549349300125,480547846,ALL OTHER REVENUE,900099,16405,16405
201621239349300342,340714600,PARTNERSHIP INCOME (LOSS),900099,258688,258688
201640469349300729,030179299,CONFERENCES,611902,611902
201640469349300729,030179299,OTHER FEES/DAMAGES,406531,406531
201640469349300444,590587238,OTHER CORP INC,900099,17857,17857
201640469349300444,590587238,DISCOUNTS EARNED,900099,722,722
201640469349300444,590587238,OTHER INCOME,900099,238,238
201621249349301147,440617326,FOOD SERVICE INCOME,611710,1126540,1126540
201621249349301147,440617326,MISCELLANEOUS INCOME,900099,373461,373461
201611189349300956,350868127,Auxiliary Services,721000,329899,0,135212,194687
201641259349300234,910654200,MISC INCOME,900099,104002,104002
201641279349301404,041958460,MISCELLANEOUS,900099,35205,35205
201631309349300433,240795460,Student Fees & Fines,611310,145216,145216,0,0
201631309349300433,240795460,Miscellaneous,611310,40151,40151,0,0
201631309349300433,240795460,Pass through entity income,900000,149653,0,149653,0
201621329349302572,111797182,Bad Debt Recovery,900099,95698,0,0,95698
201621329349302572,111797182,Theatre Ticket Sales,900099,274437,0,274437,0
201621329349302572,111797182,Forfeited Deposits,900099,41409,0,0,41409
201640439349301449,470376525,OTHER REVENUE,900099,421337,421337
201611069349301116,951643334,Other,264811,264811
201611069349300906,231352674,UNIV PRESS EXT INC,511190,231163,231163
201611069349300906,231352674,FACILITIES RENTAL,611710,51311,51311
201611099349300741,131967322,ATHLETICS CAMPS,900099,70410,70410
201611099349300741,131967322,APPLICATION FEES,900099,30940,30940,0
201611099349300741,131967322,PARKING FINES & MISC FEES,900099,23406,23406
201631249349301203,061645496,Miscellaneous,611710,12618,12618
201621329349303667,160743996,Other Sources,900099,754797,754797
201621329349303667,160743996,External Catering,722320,13900,13900
201621329349303667,160743996,Cheerleader Camp,611620,-2338,-2338
201601339349302175,350868175,CYCLOPLEX,711210,82031,82031
201601339349302175,350868175,CYCLING CENTER,711210,28225,28225
201621339349301777,362191252,Athletics,271959,271959
201621339349301777,362191252,Bears Training Camp,315341,315341
201621339349301777,362191252,Misc,472907,472907
201631049349300778,231352688,BELLE AIR YEARBOOK,541800,72373,66518,5855
201631049349300778,231352688,OUTSIDE USE OF ATHLETIC FACILITY,721000,337777,337777
201631049349300778,231352688,ATHLETICS,541800,14229980,13752121,477859
201611329349302856,231543518,CDI RENT,900099,24000,24000
201611329349302856,231543518,MANAGEMENT FEE,541200,19352,19352
201611329349302856,231543518,MISC,900099,17061,17061
201601269349301310,741109620,Oil and gas,211110,12315543,12315543
201601379349303170,362191242,Student Phone/Campus Card,611710,12456,0,0,12456
201630719349300903,480547702,CHANNEL LEASE REVENUE,900099,32000,32000
201630719349300903,480547702,VENDING REVENUE,900099,26551,26551
201621339349301247,042103638,Dining services,721000,1205255,1205255,0,0
201621339349301247,042103638,Telecommunications,517000,206774,0,0,206774
201621339349301247,042103638,Conference & events,451211,1104811,0,362350,742461
201640699349300824,660362666,RENTAL INCOME,900099,302781,302781
201631349349307653,042103547,ATHLETIC RENTALS,713940,6112749,6112749
201631349349307653,042103547,PARKING,812930,1420372,1420372
201631349349307653,042103547,CONTROLLED ORGANIZATION,900003,75628,75628
201640409349301429,610444780,Food Service,611600,477750,0,0,477750
201640409349301429,610444780,Fees,611600,142845,142845,0
201640409349301429,610444780,Parking,611600,35067,0,35067
201630629349300813,611312812,MISCELLANEOUS,611110,5689,5689
201640629349300539,391453493,FACILITY REPLACEMENT,531120,47108,47108
201640629349300539,391453493,LIBRARY USE FEES,531120,28724,28724
201640629349300539,391453493,CSA SHARES,111000,2101,2101
201621379349304227,570314422,MISCELLANEOUS,900099,445749,445749
201621379349304227,570314422,CAMP REVENUE,900099,371553,371553
201601379349310225,943477000,FOOD SERVICE SALES,900099,5151,5151
201611379349309116,390980974,MISCELLANEOUS,990009,236044,236044
201631069349300748,363912263,OTHER INCOME,634,634
201640409349301629,250965576,Miscellaneous Income,900099,171694,171694,0,0
201640409349301629,250965576,Student Special Events,900099,159259,159259,0,0
201640409349301629,250965576,Dormitory Vending Machine Commission,900099,16165,16165,0,0
201601329349300845,640303069,Miscellaneous Revenues,900099,86465,86465
201601329349300845,640303069,CAMP MEALS,722320,119335,119335
201621339349302607,042108376,EVENTS REGISTRATION,611710,74349,74349
201621339349302607,042108376,STUDENT FUNDRAISING INCOME,611710,438058,438058
201621339349302607,042108376,COMMISSIONS,611710,88106,88106
201621059349301057,741159753,0,0,0,0
201621059349301057,741159753,0,0,0,0
201621059349301057,741159753,0,0,0,0
201611349349301871,150532081,LOSS FROM PARTNERSHIP/ S CORP,525990,-797095,-797095
201611349349301871,150532081,TRAVEL TOURS,541900,16406,16406
201630369349300413,132513162,HOUSING FEES,611710,3493482,3493482
201630369349300413,132513162,OTHER REVENUE,611710,233221,233221
201641239349300919,590624412,Athletics,900099,1062638,1062638
201641239349300919,590624412,Fine Revenue,900099,107561,107561
201641239349300919,590624412,Recovery of write offs,900099,301795,301795
201641139349300604,462980755,REIMBURSEMENTS AND MIS,900099,6795,6795
201611349349304241,237172306,OTHER REVENUE,900099,931184,931184
201611349349304241,237172306,K-1 PASS-THROUGH,900099,-303412,-303412
201611349349306371,030179403,Other Operating Income,900099,1126089,1126089
201620429349301672,314379435,MISCELLANEOUS REVENUE,611710,84877,84877
201620429349301322,430610813,ENDOWMENT INCOME,1003652,1003652
201620429349301322,430610813,OTHER INCOME,611710,275201,275201
201630429349300228,390806202,INVESTMENT INCOME BENEFICIAL INTE,900099,700000,700000
201630429349300228,390806202,CELL TOWER LEASE,900099,20250,20250
201630429349300228,390806202,MANAGEMENT SERVICES - CNE,561000,12000,12000
201621049349300802,741400699,FITNESS CENTER,611600,1098007,1098007
201621049349300802,741400699,ATHLETICS,611600,778979,778979
201621049349300802,741400699,OTHER,611600,-1009960,-1009960
201621059349300032,620465076,Cafeteria,722210,3459793,3459793
201621059349300032,620465076,Curb Events Center,711300,609042,429831,179211
201621059349300032,620465076,Ocean Way Music Studio,711300,456963,456963
201611379349310576,060731360,PARKING REVENUE AND FINES,900099,899670,899670
201611379349310576,060731360,SPORTS CENTER,713940,431611,361491,70120
201611379349310576,060731360,CONCESSIONS,722515,74905,74905
201630469349302048,371332634,OTHER INCOME,611600,4065,4065
201620469349302027,650683159,Miscellaneous Income,900099,44993,44993
201620689349300142,941156599,LAUNDRY MACHINE,523000,33065,33065
201601329349303660,141713034,OTHER REVENUE,900099,3023557,3023557
201601329349303660,141713034,TICKET SALES FOR PERFORMANCES,900099,782489,782489
201601329349303660,141713034,STUDENT FINES & OTHER CHARGES,900099,51460,51460
201631309349301168,730579265,ALL OTHER MISC REVENUES,900099,1854214,1836260,17954
201641339349305274,941279798,WATER SYSTEM,900099,20360,20360
201641339349305274,941279798,ALBION TUITION & WORKSHOPS,900099,2673,2673
201631349349303273,560594591,MISCELLANEOUS,611710,17306,17306
201631349349303273,560594591,ATHLETICS,611710,7371,7371
201631349349303273,560594591,VENDING INCOME,611710,2794,2794
201631349349303978,264360361,UCNM SUB INCOME,900099,46,46
201611049349300126,237121060,VENDING,9853,9853
201611049349300126,237121060,MISCELLANEOUS INCOME,4239,4239
201621379349300642,580531392,Miscellaneous,900099,5181,5181
201611379349309846,952786163,AUXILIARY ENTERPRISES,611710,1926685,1926685
201621349349301537,042103552,MISCELLANEOUS INCOME,611710,127259,127259
201601339349303970,221529785,SOCIAL DEVELOPMENT,611710,49678,49678
201601339349303970,221529785,CAMPUS STORE,611710,40000,40000
201601339349303970,221529785,OTHER,900099,10333,10333
201621339349304057,131740448,OTHER INCOME,900099,214489,214489
201621339349304057,131740448,PARTICIPATION/COMMISSION FEES,900099,35646,35646
201621339349304057,131740448,FINES,900099,27083,27083
201621339349303557,410693970,PARKING,812930,1510480,1510480
201621339349303557,410693970,STUDENT HEALTH INSURAN,900099,1226924,1226924
201621339349303557,410693970,RENTAL,531390,908383,623812,284571
201640419349301979,620475751,AUXILIARY ENTERPRISES,900099,674983,674983
201640419349301979,620475751,MISCELLANEOUS,900099,86663,86663
201640419349301979,620475751,ENDOWMENT,900099,68693,68693
201640429349301609,591237047,POOL MEMBERSHIP,713940,2783,2783
201640429349301609,591237047,ALL OTHER REVENUES,900099,2585930,2585930
201641249349301314,450314233,AUDIT ADJUSTMENTS - PRIOR,1331086,1331086
201611329349303381,231352665,DINING SERVICES INCOME,722210,6487325,6487325
201611329349303381,231352665,RESIDENCE HALLS,611310,5585926,5585926
201611329349303381,231352665,PRODUCTION UNITS FARM INCOME,900099,439157,439157
201601399349300305,340726107,MISCELLANEOUS INCOME,26073,26073
201601379349309260,640325640,OTHER REVENUE,479560,479560
201600439349300235,430652675,HOLIDAY DANCE,900099,15400,15400
201600439349300235,430652675,PROFESSIONAL PROGRAM FEE,611710,10000,10000
201600439349300235,430652675,VENDING MACHINES,722515,4429,4429
201600469349301500,350868086,Miscellaneous income,900099,40476,40476
201601339349303550,432003552,OTHER INCOME,900099,11923,11923
201621379349300712,381550064,BUILDING SERVICES,900099,738436,738436
201621379349300712,381550064,DEVELOPER FEE,531390,737957,737957
201621379349300712,381550064,MEAL PLAN,900099,717682,717682
201641329349303199,160743140,RIT INN AND CONFERENCE CENTER,721110,3550076,3550076
201641329349303199,160743140,BOOKSTORE COMMISSIONS,451211,971660,971660
201641329349303199,160743140,PARKING,812930,1283536,1283536
201631279349301358,710246213,BUSINESS INTERRUPTION INSURANCE P,900099,1558775,1558775
201631279349301358,710246213,MISCELLANEOUS,900099,381127,381127
201631279349301293,463006107,MISCELLANEOUS INCOME,14000,14000
201600439349301715,770342669,MISCELLANEOUS REVENUE,611600,627,627
