object_id,ein,OrgnztnBsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,FndrsrActvtyInf_ActvtyTxt,FndrsrActvtyInf_FndrsrCntrlOfFndsInd,FndrsrActvtyInf_GrssRcptsAmt,FndrsrActvtyInf_RtndByCntrctrAmt,FndrsrActvtyInf_NtTOrgnztnAmt
202031299349301698,410518750,ARIA COMMUNICATIONS,717 W GERMAIN ST,ST CLOUD,MN,56301,TELEMARKETING SERVICES,0,11408,15493,-4085
202041069349300219,042108346,GERALD D'AMICO,358 SALISBURY STREET,WORCESTER,MA,01609,FUNDRAISER,0,0,18000,-18000
202031369349304568,131967321,CHARITY BUZZ,437 FIFTH AVENUE 11TH FLOOR,NEW YORK,NY,10016,ONLINE AUCTION,1,32401,7128,25273
202031369349304568,131967321,GRANDSTAND SPORTS AND MEMORABILIA,148 MADISON AVENUE 14,NEW YORK,NY,10016,ONLINE AUCTION,1,6750,5440,1310
201943199349309934,390806297,CAMPBELL AND COMPANY,ONE EAST WACKER DRIVE SUITE 2100,CHICAGO,IL,60601,CAMPAIGN COUNSEL,0,0,16800,0
202020699349300327,131628149,Learning Technologies Inc,5206 Duraleigh Road,Raleigh,NC,27612,Development and Coaching,0,0,5900,-5900
202020699349300327,131628149,Ad Lubow Llc,404 Fifth Avenue 3rd Fl,New York,NY,10018,Marketing,0,0,69650,-69650
202020699349300327,131628149,Crystalline Llc,140 East 28th Street,New York,NY,10016,Development and Coaching,0,0,20000,-20000
202020699349300327,131628149,Blackbaud Inc,2000 Daniel Drive,Charleston,SC,29462,Fundraising Analyst,0,0,7965,-7965
202020699349300327,131628149,Reeher LLC,165 Wesrern Ave North,Saint Paul,MN,55102,Fundraising Analyst,0,0,15000,-15000
202020699349300327,131628149,Columbia University,116th Street and Broadway,New York,NY,10027,Telemarketing,1,120016,60597,59419
202020699349300327,131628149,Hustle Inc,717 Market Street,San Francisco,CA,941032103,Donor Contact,0,0,12500,-12500
202041069349300829,341018992,GRENZEBACH GLIER & ASSOCIATES,401 NORTH MICHIGAN AVENUE,CHICAGO,IL,60611,CONSULTING SERVICES,false,0,16328,-16328
202041069349300829,341018992,ROGER CERNE,7690 MOUNTAIN ASH DRIVE,CONCORD,OH,44060,Pro Solicitation,false,0,125084,-125084
202041069349301434,590624440,Pentera Inc,8650 Commerce Pk,Indianapolis,IN,46268,Planning and marketing,false,19612
202041069349301434,590624440,Washburn & McGoldrick LLC,24 N Bryn Mawr Av 252,Bryn Mawr,PA,19010,Consulting & training,false,15615
202041069349301434,590624440,false
202041069349301434,590624440,false
202041069349301434,590624440,false
202041069349301434,590624440,false
202041069349301434,590624440,false
202001049349300960,951921340,INTERSECTION STUDIO INC,4120 MICHAEL AVENUE,LOS ANGELES,CA,90066,COMMUNICATIONS CONSULTING,0,0,73500,-73500
202001049349300960,951921340,JOHN LARSON & COMPANY,1075 LINDA GLEN DRIVE,PASADENA,CA,91105,SURVEY SERVICES,0,0,51800,-51800
202020769349300012,020263136,Brian Rusk,340 Wellingwood Drive,East Amherst,NY,14051,Personal Solicitation,0,25000,18000,7000
202021369349301537,221494434,THE PHONATHON LLC,455 NW 35TH STREET,SUITE 104,BOCA RATON,FL,33431,SOLICIT DESIGN,false,128264,116333,11931
202011369349303686,042103547,Greater Public,Fundraising Consultant,false,123321
202001579349300605,480623882,COMMUNITY COUNSELING SERVICE CO LL,CAPITAL CAMPAIGN,false
202031349349301523,150532082,JFM GROUP LLC,629 FIFTH AVENUE SUITE 106,PELHAM,NY,10803,CABARET EVENT MGMT,false,3855580,231750,7563580
202031349349301523,150532082,COMMUNITY COUNSELING SERVICE CO LL,527 MADISON AVENUE 5TH FLOOR,NEW YORK,NY,10022,CONSULTING,false,470000,-470000
202031349349301523,150532082,BRODEUR PARTNERS,535 BOYLSTON ST 10TH FLOOR,BOSTON,MA,02116,TRAINING,false,162124,-162123
202031349349301523,150532082,JOHN BROWN LIMITED INC,4916 CRESTWOOD DRIVE,WACO,TX,76710,Consulting,false,160323,-160323
202031349349301523,150532082,BRIAN CHAPMAN,285 W 110TH ST 4C,NEW YORK,NY,10026,CONSULTING,false,92323,-92323
202031349349301523,150532082,GRENZENBACH GLIER AND ASSOCIATES,200 S MICHIGAN AVE SUITE 2100,CHICAGO,IL,60604,CONSULTING,false,55130,-55130
202031349349301523,150532082,PRASAD CONSULTING AND RESEARCH,20 SUTTON PLACE SOUTH,NEW YORK,NY,10022,REP RESEARCH,false,9000,-9000
202011369349301941,350868073,Marts & Lundy,1200 Wall Street West 5th Floor,Lyndhurst,NJ,07071,Campaign Consulting,0,7506968,69926,7437042
202001329349303050,710239576,ShareMedia Services,6505 W Park Blvd Ste 306,Plano,TX,75093,Share-a-thon Consulting Talent,0,1180126,21301,1158825
202041819349300619,131967322,Sheer Strategy LLC,3 N Caringom Road,New York,NY,10956,grants application,false,50200
202011059349301801,240795495,ROBERTS EVENT GROUP,491 YORK RD,JENKINTOWN,PA,19046,EVENT MANAGEMENT,0,889024,20000,869024
202001359349304415,310536715,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,52404,TELEFUND,false,419293,270860,148433
202011959349302221,520591691,EAB,PO Box 603519,Charlotte,NC,28260,mailings & calls,false,21455,85291
202031979349302188,131624225,TERESA O'DWYER,CONSULTANT,false,219186
202031979349302188,131624225,GRENZEBACHE GLIER ASSOC,CONSULTANT,false,66980
202031979349302188,131624225,FAIRCOM NEW YORK,CONSULTANT,false,221636
202031979349302188,131624225,SRP CONSULTING,CONSULTING,false,89948
202031359349301613,131740451,RUFFALO NOEL LEVITZ LLC,PROF. FUNDRAISING,false,599172,413761,185411
202041009349300024,750827465,ZURI GROUP,328 NW Bond Street Suite 200,Bend,OR,97703,FUND RAISING STRATEGY,false,85766,-85766
202041009349300024,750827465,WASHBURN AND MCGOLDRICK INC,24 N BRYN MAWR AVENUE 252,BRYN MAWR,PA,19010,ADVANCEMENT CONSULTING,false,31161,-31161
202041009349300024,750827465,MARTS AND LUNDY,1200 WALL STREET WEST 5TH FLOOR,LYNDHURST,NJ,07071,STRATEGIC PLANNING,false,54966,-54966
202041009349300024,750827465,DIFFSTRAT COMPANY,3349 SOUTHGATE COURT SW,CEDAR RAPIDS,IA,52404,ADVANCEMENT CONSULTING,false,54000,-54000
202041009349300024,750827465,AUGUST JACKSON COMPANY,189 KENTLANDS BLVD SUITE 200,GAITHERSBURG,MD,20878,CAMPAIGN LAUNCH PLANNING,false,55000,-55000
202041009349300024,750827465,EAB,1920 EAST PARNHAM ROAD,RICHMOND,VA,23228,ADVANCEMENT CONSULTING,false,30950,-30950
202041009349300024,750827465,OVRTURE INC,PO BOX 1139,STATE COLLEGE,PA,16804,FUND RAISING STRATEGY,false,10000,-10000
202041009349300024,750827465,FUND RAISERS LTD,615 E 43RD STREET,BOISE,ID,83714,ADVANCEMENT CONSULTING,false,20138,-20138
202010989349301321,620518288,Thompson and Associates,112 Westwood Place,Suite 250,Brentwood,TN,370275327,Estate planning consulting,0,0,66000,-66000
202031069349301408,951643334,STOCKADE CONSULTING GROUP,650 FRANKLIN STREET,SCHENECHTADY,NY,12305,Phone Solicitatio,false,28034,16064,11970
202030739349301458,640428676,Westfall Group,Consulting,false
202030739349301458,640428676,Westfall Gold,Consulting,false
202030739349301458,640428676,Westfall Productions,Consulting,false
202030739349301458,640428676,Westfall Speakers,Consulting,false
202040499349301414,910473310,WESTFALL GOLD,75 14TH STREET NE SUITE 3050,ATLANTA,GA,30309,EVENT CONSULTING & OVERSIGHT,0,0,138054,-138054
202031829349300028,221912028,MCALLISTER & QUINN LLC,1368 N WASHINGTON AVE,SCRANTON,PA,18509,GRANT WRITER,0,0,98738,-98738
202001369349304315,010215213,RONALD A JOYCE,SEE PART IV,false,18000,-18000
202001369349304315,010215213,LIPMAN HEARNE,SEE PART IV,false,223000,-223000
202031689349301718,061519057,The Garrow Company,6419 S Garfield Avenue,Willowbrook,IL,60527,Consulting,0,0,120000,-120000
202020219349300817,840442429,WESTBROOKE GROUP LLC,PO Box 6139,Denver,CO,80206,CONSULTING,false,17097,-17097
202020219349300817,840442429,THE RICHARD NORMAN COMPANY,113 E Market Street,Leesburg,VA,20176,CONSULTING,false,133261,-133261
202041929349302924,610458355,TRADEWINDS CONSULTING INC,21850 INGLEWOOD COURT,ASHBURN,VA,20148,CONSULTING FOR DIRECT MARKETING SERVICES,0,255954,10200,245754
202041929349302924,610458355,COLEMAN HASTINGS ADVANCEMENT CONSULTING,905 TURKEY FOOT ROAD,LEXINGTON,KY,40502,CONSULTING FOR DIGITAL AND DIRECT MAIL FUNDRAISING,0,200307,8313,191994
202011009349301306,160743150,GRAHAM-PELTON ASSOCIATES INC,39 BEECHWOOD ROAD,SUMMIT,NJ,07901,CAMPAIGN,0,0,84425,-84425
202021959349303987,941156365,THE STELTER COMPANY,10435 NEW YORK AVENUE,DES MOINES,IA,50322,BROCHURES,false,54404
202021959349303987,941156365,MJM Partners JAYNE MORDELL,40 PALMER LANE,PORTOLA VALLEY,CA,94028,STRATEGY PLANNING,false,2040255,47642,1992613
202021959349303987,941156365,LOCKAREFF MARK,349 CERVANTES ROAD,PORTOLA VALLEY,CA,940287657,GSE & DAPER FUNDRAISING,false,14400
202021959349303987,941156365,LOCKAREFF SHARON,349 CERVANTES ROAD,PORTOLA VALLEY,CA,940287657,GSE & DAPER FUNDRAISING,false,28375
202020739349300307,480547846,WILSON-BENNETT TECHNOLOGY IN,PHONATHON,false
202001979349306785,860186050,WESTFALL GROUP,75 FOURTEENTH ST NE SUITE 3050,ATLANTA,GA,30309,FUNDRAISING PLANNING & EXECUTION,0,1009000,226959,782041
202001979349306785,860186050,PHILANTHROCORP,111 S YEJON ST SUITE 520,COLORADO SPRINGS,CO,80903,FUNDRAISING - ESTATE PLANNING,0,0,11250,-11250
202040979349301034,410969244,CAMPBELL AND COMPANY,ONE EAST WACKER DRIVE,SUITE 2100,CHICAGO,IL,60601,CAMPAIGN ASSISTANCE,false,36738
201943199349311444,350868095,JOHNSON GROSSNICKLE ASSOCIATES,CONSULTING,false,72920
201913199349302586,362167792,Pursuant Group,PO Box 203421,Plano,TX,75320,Direct mail,false,8337413,478726,7858687
201913199349302586,362167792,Roger Kemp & Co,31255 Cedar Val,Westlake V,CA,91362,Consulting,false,117000
201913199349302586,362167792,Messenger Media,869 Schaumburg,Schaumburg,IL,60194,Consulting,false,272730,116946,155784
201913199349302586,362167792,AMERIDIAL INC DonnorCare,4535 Strausser Street,North Canton,OH,44720,Calling Donors,false,165000,64104,100896
201913199349302586,362167792,Timothy Group,1663 Sutherland,Grandrapid,MI,49508,Consulting,false,2444197,27500,2416697
201913199349302586,362167792,Advocace,702 S Denton Tap Road,Coppell,TX,75019,Consultant,false,25300
201913199349302586,362167792,false
202011359349304001,520595110,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY SW,CEDAR RAPIDS,IA,524063018,TELEMARKETING SERVICES FOR ANNUAL GIVING PROGRAMS,0,1803641,1045525,476871
202011359349304001,520595110,AMERGENT,9 CENTENIIAL DRIVE,PEABODY,MA,01960,PREPARING & DISTRIBUTING FUNDRAISER MATERIALS,0,790674,36000,419898
201913169349304336,221508627,THE STOCKADE GROUP,650 FRANLKIN STREET,SCHENECTADY,NY,12305,TELEMKTING,false,42362,51700,0
201913169349304336,221508627,SNAVELY ASSOC,PO BOX 1139,STATE COLLEGE,PA,16804,DIRECT MAIL,false,247680,36500,211180
201913169349304336,221508627,COMMUNITY COUNSELLING SERVICE,527 MADISON AVE 5TH FLOOR,NEW YORK,NY,10022,STRATEGIC ADVICE,false,0,133629,0
202001209349300120,390806202,MARTS & LUNDY,1200 WALL STREET WEST 5TH FLOOR,LYNDHURST,NJ,07071,CAMPAIGN CONSULTING,0,0,38200,-38200
201903199349307550,470377991,MCALLISTER & QUINN LLC,1030 15TH STREET NE STE 590 WEST,WASHINGTON,DC,20005,CONSULTING GRANT DEVELOPMENT,0,0,97200,-97200
201903199349307550,470377991,THE STELTER COMPANY,11159 AURORA AVENUE,DES MOINES,IA,50322,CONSULTING FOR PLANNED GIVING,0,0,5800,-5800
201903199349307550,470377991,JIM BEATTY GOLF VENTURES LLC,5623 WILLIT STREET,OMAHA,NE,38152,EVENT FUNDRAISING MANAGEMENT,0,0,12692,20832
202040799349300734,930386972,WEST WIND CONSULTING STRATEGIES IN FUND RAISING LLC,120 BRINDLEY STREET SUITE 7,ITHACA,NY,14850,CONSULTING,0,0,104985,-104985
201903159349303625,350885591,SNAP MOBILE LLC,BRANDING,false,12000
202000699349300615,410695509,RUFFALO NOEL LEVITZ LLC,PO BOX 3018,CEDAR RAPIDS,IA,52406,PHONATHON CALL SYSTEM,0,0,16517,0
202000699349300615,410695509,WASHBURN & MCGOLDRICK LLC,24 N BRYN MAWR AV,BRYN MAWR,PA,19010,PHILANTHROPIC SUPPORT,0,0,50288,0
202000699349300625,362170136,Ruffalo Noel Levitz LLC,1025 Kirkwood Pkwy SW,Cedar Rapids,IA,52404,PHONE SOLICITING,false,36949,24611,12338
202000699349300625,362170136,WASHBURN & MCGOLDRICK LLC,24 N Bryn Mawr Avenue Suite 252,Bryn Mawr,PA,19010,CONSULT ON RAISING FUNDS,false,29217,-29217
202000699349300625,362170136,Ruffalo Noel Levitz,1025 Kirkwood Pkwy SW,Cedar Rapids,IA,52404,FUND RAISING SOFTWARE,false,45506,-45506
202020639349301017,941585735,RUFFALO NOEL LEVITZ,221 3RD AVE SE STE 10,CEDAR RAPIDS,IA,52401,TELEMARKETING,0,86921,57043,29878
202021489349300612,362169157,WILSON-BENNETT TECH INC,206 W PLAZA BLVD SUITE C,CABOT,AR,72023,PHONATHON,false,31396,31500,-104
201902839349300530,362170999,MCALLISTER & QUINN LLC,1368 N WASHINGTON AVE,SCRANTON,PA,185092844,FUNDRAISING CONSULTING,0,137080,89100,47980
202021489349301322,540575812,The Virginia College Fund,4900 August Ave,Richmond,VA,23230,The Virginia College Fund solicits contributions from Virginia business and individuals on behalf of several private colleges in Virginia.,0,131901,62834,69067
201921799349300037,111630741,RUFFALO NOEL LEVITZ,PHONATHON,false,57856,57856
201921799349300037,111630741,RUFFALO NOEL LEVITZ,CONSULTING,false,133769
201921799349300037,111630741,EAB GLOBAL INC,CONSULTING,false,89183
202030789349300408,430356250,RUFFALO NOEL LEVITZ,TELE-FUNDRA,false,99117,63122,37305
202030789349300408,430356250,WILKENSON GROUP LLC,CONSULTING,false,15000,75000
202020579349301312,420680408,EAB-Advancement Services,PO Box 603519,Charlotte,NC,28260,"Fall, holiday, and spring appeals",0,176763,73157,103606
202020579349301312,420680408,Pentera Planned Giving Marketing,8650 Commerce Park Place Suite G,Indianapolis,IN,46268,"Planned giving website, newsletter, & e-communications",0,0,28316,-28316
202040659349300419,236050131,CLEARWORD COMMUNICATIONS,10302 BRISTOW CENTER DR,BRISTOW,VA,20136,DIRECT MAIL CONSULTING,0,307289,193010,114279
202031129349301148,592961536,COVERGENT NONPROFIT SOLUTIONS LLC,520 SHERITAN WAY,SMYRNA,GA,30082,"IN-PERSON MEETINGS, GROUP MEETINGS, EMAIL SOLICITATIONS, MAI",0,9506,244800,9506
202001969349303630,310707369,Bennett Direct Inc,324 East Wisconsin Avenue,Milwaukee,WI,53202,"Bennett Direct, Inc. is an unrelated third party that assists Franklin University with its annual Phone-a-thon by providing campaign consultation, design, implementation, script development and messaging, daily reports, and a comprehensive final report at the end of the project.",0,22660,34000,-11340
202031929349301518,362167854,Wilson Bennett Technology Inc,2239 Bill Foster Memorial Highway S,te E,Cabot,AR,72023,Fundraising,false,57357,52427,4930
202031929349301603,362177139,RUFFALO NOEL LEVITZ,1025 KIRKWOOD PARKWAY,CEDAR RAPIDS,IA,52404,TELEMARKETING,0,932298,713255,219044
202011329349301101,240804602,MARTS & LUNDY,1200 WALL STREET WEST,LYNDHURST,NJ,07071,CONSULTING,0,0,90464,0
202040499349300509,620488046,Allegiant Direct Inc,278 Franklin Road,Brentwood,TN,37027,Direct mail.,0,547833,127397,420436
