object_id,ein,BsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201423169349304367,541666531,COMMONWEALTH ARCHITECTS,101 SHOCKOE SLIP,RICHMOND,VA,23219,CONSTRUCTION,372982
201403029349300540,150532053,CAMINO PR,134 W 18TH ST,NEW YOK,NY,10011,COMMUNICATIONS CONSULTING,213446
201403029349300540,150532053,PATTERSON BELKNAP WEBB & TYLER LLP,1133 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,LEGAL SERVICES,209923
201413009349301051,420680460,SODEXO INC & AFFILIATES,4880 PAYSPHERE CIRCLE,CHICAGO,IL,606740048,FOOD SERVICE,7486675
201413009349301051,420680460,WEITZ COMPANY INC,5901 THORNTON AVENUE,DES MOINES,IA,503212403,CONSTRUCTION PROJECTS,5137170
201413009349301051,420680460,DES MOINES INDEPENDENT SCHOOLS,901 WALNUT STREET,DES MOINES,IA,503093506,HEAD START PROGRAM,1551409
201413009349301051,420680460,ROYALL AND COMPANY,1920 E PARHAM RD,RICHMOND,VA,232282206,STUDENT MKT/RESEARCH PGMS,740030
201413009349301051,420680460,C GREEN CONTRACTOR INC,3901 SW 56TH STREET,DES MOINES,IA,503219649,CONCRETE PROJECTS,604441
201412949349300026,900131526,CARL ZEISS MICROSCOPY LLC,ONE CORPORATION WAY,PEABODY,MA,01960,LABORATORY EQUIPMENT,249491
201412949349300026,900131526,LANKFORD PROTECTIVE SERVICES INC,2711 - B PINEDALE ROAD,GREENSBORO,NC,27408,SECURITY,167300
201412949349300026,900131526,SIEMENS MEDICAL SOLUTIONS USA INC,51 VALLEY STREAM PARKWAY,MALVERN,PA,19355,LABORATORY EQUIPMENT,128478
201412949349300026,900131526,XPICOR INC,205 SOUTH WESTGATE DRIVE,GREENSBORO,NC,27407,JANITORIAL SERIVCES,114720
201443079349300249,410706151,WELSH CONSTRUCTION,4350 BAKER ROAD SUITE 400,MINNETONKA,MN,55343,CONSTRUCTION SERVICES,1143225
201443079349300249,410706151,PIONEER COLLEGE CATERING,303 GLENROSE,NASHVILLE,TN,37210,CAMPUS FOOD SERVICE,1046215
201423019349300242,580593438,Aramark Corporation,Peachtree Dunwoody,Atlanta,GA,30308,Food Services,1015525
201423019349300242,580593438,National Management Resources,PO Box 1224,LaGrange,GA,30241,Janitorial Services,392297
201423019349300242,580593438,Hays Services,4312 Interstate Drive,Macon,GA,31210,HVAC Contractor,436458
201423019349300242,580593438,Chris R Sheridan & Co,P O Box 4441,Macon,GA,31208,Construction,1118902
201423019349300242,580593438,ABM Building Solutions LLC,P O Box 933500,Atlanta,GA,31193,General Contractor,269696
201402809349300800,560530251,CHARTWELLS DINING SERVICES,3 INTERNATIONAL DRIVE,RYE BROOK,NY,10573,DINING SERVICES,1844393
201402809349300800,560530251,FOLLETT HIGHER EDUCATION GROUP,3146 SOLUTION CENTER,CHICAGO,IL,60677,BOOKSTORE OPERATIONS,381355
201402809349300800,560530251,ELLUCIAN SUPPORT INC,14083 COLLECTION CENTER DRIVE,CHICAGO,IL,60693,COMPUTER CONSULTING,284068
201402809349300800,560530251,GREENLAWN YARD SERVICE,2990 NEEDMORE ROAD,WOODLEAF,NC,27054,LAWN SERVICES,250753
201402809349300800,560530251,ELLUCIAN COMPANY LP,62578 COLLECTION CENTER DRIVE,CHICAGO,IL,60693,COMPUTER SUPPORT,240831
201412959349300126,480543782,NATIONAL CATASTROPHE RESTORATION,8447 E 35TH N,WICHITA,KS,67226,RESTORATION,770077
201412959349300126,480543782,SAUERWEIN CONSTUCTION,PO BOX 13057,WICHITA,KS,67213,CONSTRUCTION,274979
201412959349300126,480543782,FLINT HILLS DESIGN LLC,106-C W 24TH,NORTH NEWTON,KS,67117,FLOORING,174778
201412959349300126,480543782,MTS TRAVEL,116 LAKE ST,EPHRATA,PA,17522,TRAVEL,149778
201412959349300126,480543782,ACME FLOOR COMPANY,10100 MARSHALL DR,LENEXA,KS,66215,FLOORING,146141
201423039349300627,640303086,CAMPUS DINING,800 LAKESHORE DRIVE,BIRMINGHAM,AL,35229,FOOD SERVICES,3557847
201423039349300627,640303086,MARK HUNT CONSTRUCTION INC,PO BOX 364,MADISON,MS,39130,CONSTRUCTION,737004
201423039349300627,640303086,PREWITT CONTRACT SERVICES,PO BOX 2268,CLINTON,MS,39060,CLEANING SERVICES,648591
201423039349300627,640303086,SHANE ORMAN CONSTRUCTION,PO BOX 1359,CLINTON,MS,39060,CONSTRUCTION,544596
201423039349300627,640303086,ELLUCIAN SUPPORT,14083 COLLECTION CENTER DRIVE,CHICAGO,IL,60693,COMPUTER SERVICES,419898
201412959349301051,350868181,Touchstone CPM Inc,880 Shawnee Road,Lima,OH,45805,Building Construction,4600252
201412959349301051,350868181,Creative Dining Services,One Royal Park Dr Ste 3,Zeeland,MI,49464,Food Services,2302846
201412959349301051,350868181,Michael Kinder & Sons Inc,PO Box 10572,Fort Wayne,IN,46853,Building Construction,856713
201412959349301051,350868181,Clounie Landscaping Inc,6492 N US 24 E,Huntington,IN,46750,Landscaping,816232
201412959349301051,350868181,Choice Mechanical Services Inc,6161 English Ave,Indianapolis,IN,46219,Heating/Cooling Services,682063
201433049349300118,800257911,Testa Construction,12 Industrial Park Circle,Rochester,NY,14624,Construction,463900
201403159349302465,251065148,PJ DICK INC,PO BOX 6774,PITTSBURGH,PA,15212,CONSTRUCTION SERVICES,6894341
201403159349302465,251065148,BON APPETIT MANAGEMENT COMPANY,2730 SAND HILL ROAD SUITE 100,MENLO PARK,CA,94025,FOOD SERVICE MGMT,5729459
201403159349302465,251065148,RENICK BROTHERS,PO BOX 94,SLIPPERY ROCK,PA,16057,CONSTRUCTION SERVICES,1048996
201403159349302465,251065148,THOMAS CONSTRUCTION,310 DIAMOND ROAD,GROVE CITY,PA,16127,CONSTRUCTION SERVICES,306368
201403159349302465,251065148,BALLINGER,833 CHESTNUT STREET,PHILADELPHIA,PA,19107,ENGINEERING,303713
201403429349300615,460283336,WELFL CONSTRUCTION CORP,800 WEST 23RD ST PO BOX 60,YANKTON,SD,57078,CONSTRUCTION,2058916
201403429349300615,460283336,A'VIANDS,NW 5704,MINNEAPOLIS,MN,554855704,FOOD SERVICE,763405
201403429349300615,460283336,HIGH PLAINS TECHNOLOGY,5708 S REMINGTON PL,SIOUX FALLS,SD,57108,IT SOFTWARE/MAINTENANCE,410208
201403429349300615,460283336,ELLUCIAN,62814 COLLECTIONS CENTER DR,CHICAGO,IL,60603,IT SOFTWARE/MAINTENANCE,147315
201443429349300414,166031585,Hallmark Management Services,1725 Gateway Circle,Columbus,OH,43123,Food Service,658225
201433469349300143,237069575,Meghan Garner,Box 74 RUH,103 Hospital Drive,Saskatoon,Saskatchewan,CA,S7N 0W8,Consulting,190004
201433469349300143,237069575,Morgan Hewitt,Box 74 RUH,103 Hospital Drive,Saskatoon,Saskatchewan,CA,S7N 0W8,Consulting,190004
201433469349300143,237069575,Nasir Ayub,1330 Wascana Highlands,Regina,Saskatchewan,CA,S4V 2J9,Consulting,236321
201433469349300143,237069575,Charissa Pockett,201 - 1132 College Dr,Saskatoon,Saskatchewan,CA,S7N 0W2,Consulting,290185
201433469349300143,237069575,Deborah Djan,529 - 120 23rd Street E,Saskatoon,Saskatchewan,CA,S7K 0K8,Consulting,412834
201403579349300325,521010577,COVINGTON BUSINESS SOLUTIONS,1200-C AGURA DRIVE 222,BEL AIR,MD,21074,HUMAN RESOURCE SERVICES,150728
201403579349300325,521010577,G OAKS GENERAL,133 BENT TWIG LANE,GAITHERSBERG,MD,20878,LANDSCAPING/CONSTRUCTION/CLEANING,136331
201403459349300820,560767736,SODEXO INC & AFFILIATES,PO BOX 536922,ATLANTA,GA,30322,FOOD SVC CONTRA,1821784
201403459349300820,560767736,H&M CONSTRUCTORS,PO BOX 16589,ASHEVILLE,NC,28816,CONSTRUCTION,669360
201403459349300820,560767736,DANIELS GRAPHICS,PO BOX 40,ASHEVILLE,NC,28802,PRINTING/PRODUC,189499
201403459349300820,560767736,R&W INC,90 LONDON ROAD,ASHEVILLE,NC,28803,CONSTRUCTION,156881
201403459349300820,560767736,ART & SCIENCE GROUP LLC,300 E LONBARD STREET,SUITE 610,BALTIMORE,MD,21202,CONSULTING,148600
201413449349300111,530196583,MARK G ANDERSON CONSULTANTS,730 11TH STREET NW,WASHINGTON,DC,20001,CONSTRUCTION MANAGEMENT,685655
201413449349300111,530196583,DELTAK EDU LLC,1415 WEST 22ND STREET,OAK BROOK,IL,60523,ONLINE COURSE MANAGEMENT,455725
201413449349300111,530196583,IRON BOW TECHNOLOGIES LLC,4800 WESTFIELDS BLVD SUITE 300,CHANTILLY,VA,20151,IT CONSULTING,316729
201413449349300111,530196583,PRICEWATERHOUSE COOPERS LLP,495 POST ROAD EAST,WESTPORT,CT,06880,AUDIT SERVICES,308394
201413449349300111,530196583,AVCC CONSTRUCTION CONTRACTORS LLC,380 MAPLE AVENUE-WEST SUITE L-4,VIENNA,VA,22180,CONSTRUCTION MANAGEMENT,294199
201433189349302143,810231777,SYSCO FOOD SERVICES OF MONTANA,PO BOX 31198,BILLINGS,MT,59107,FOOD,256867
201433189349302143,810231777,ELITE SECURITY SERVICES LLC,3905 4TH ST NE,GREAT FALLS,MT,59404,SECURITY,207155
201433189349302143,810231777,IT1 SOURCE,4110 N SCOTTSDALE RD 300,SCOTTSDALE,AZ,85251,SOFTWARE/HARDWARE,169462
201433189349302143,810231777,BIG SKY BUS LINES INC,2920 15TH ST,BLACK EAGLE,MT,59414,TRANSPORTATION,146543
201433189349302143,810231777,ROYALL & COMPANY,1920 E PARHAM RD,RICHMOND,VA,23228,RECRUITMENT,132393
201443219349309969,510305893,ARAMARK CORPORATION,P O BOX 7548,PHILADELPHIA,PA,19101,FOOD SERVICE,5180144
201443219349309969,510305893,ELLUCIAN COMPANY LP,14083 COLLECTIONS CENTER DR,CHICAGO,IL,60693,I.T.,2398239
201443219349309969,510305893,OUTSIDE UNLIMITED SNOW REMOVAL LLC,119 MAPLE LANE,TOUGHKENAMON,PA,19374,SNOW REMOVAL AND LANDSCAPING,807304
201443219349309969,510305893,WHITING-TURNER CONTRACTING CO,300 E JOPPA ROAD,BALTIMORE,MD,212863048,CONSTRUCTION,763830
201443219349309969,510305893,RICHARDBAUER ARCHITECTURELLC,1545 WEST THOMAS ROAD,PHOENIX,AZ,85015,ARCHITECTURAL,514854
201413569349300716,560532296,Cisco Systems Capital Coporation,PO Box 742927,Los Angeles,CA,90074,IT Services,179768
201413569349300716,560532296,Sodexo Inc & Affiliates,PO Box 536922,Atlanta,GA,30353,Facilities/ Food Service,2724850
201413569349300716,560532296,Global Linkages Inc,320 S Harrison Street Suite 16C,East Orange,NJ,07018,Travel Agency,126950
201413569349300716,560532296,SH Construction Company,PO Box 9158,Greensboro,NC,27429,Construction/Renovations,105574
201433499349301358,720467515,ARAMARK CORPORATION,CAMPUS SERVICES LC BOX 607,PINEVILLE,LA,713590607,CAMPUS FOOD SERVICES,1286665
201433499349301358,720467515,ARAMARK HIGHER EDUCATION,24818 NETWORK PLACE,CHICAGO,IL,606731248,CAMPUS MAINTENANCE/CUSTODIAL,941277
201433499349301358,720467515,TUDOR INC,1412 CENTRE COURT SUITE 500,ALEXANDRIA,LA,71301,CONSTRUCTION CONTRACTOR/DORMITORY REMODE,384916
201433499349301358,720467515,ACA MECHANICALINDUSTRIAL LLC,P O DRAWER 6176,ALEXANDRIA,LA,713076176,AIR CONDITIONING CONTRACTOR/REPLACEMENT,305953
201433499349301358,720467515,INGRID F JOHNSON,515 JOHNSTON STREET,ALEXANDRIA,LA,71301,LEGAL COUNSEL,141051
201443189349304694,540646523,MCLUNGS LLC,59 ANGUS LANE,FAIRFIELD,VA,24435,EXCAVATING,128825
201403219349306475,381673400,EDUCATION MANAGEMENT SERVICES,1476 LANCASTER PIKE,CIRCLEVILLE,OH,43113,CURRICULUM DEVELOPMENT,189939
201403219349306475,381673400,EMPOWERMENT COACHING NETWORK LLC,2341 LAKEHURST ST NE,GRAND RAPIDS,MI,49525,COACHING & CONSULTING,144400
201413469349300316,237013253,NETWORKS INC,3327 N KENMORE SUITE 100,CHICAGO,IL,60657,MARKETING,447550
201413469349300316,237013253,MARKETING PARTNERSHIPS INTERNATIONAL,20 N WACKER DR SUITE 1622,CHICAGO,IL,60606,MARKETING,335646
201413469349300316,237013253,BRIERTON DESIGN,450 SKOKIE BLVD SITE 503,NORTHBROOK,IL,60062,MARKETING,174719
201413469349300316,237013253,DIVERSIFIED SEARCH LLC,2005 MARKET ST SUITE 3300,PHILADELPHIA,PA,19103,STAFFING SERVICES,112450
201403529349300320,620475691,Joseph Construction,203 Letterman Road,Knoxville,TN,37919,General Contractor,3621497
201403529349300320,620475691,Aramark Services Inc,c/o Maryville College,502 E Lamar Alexander Parkway,Maryville,TN,37804,Food Services,2139319
201403529349300320,620475691,Dixie Roofing,672 Fox Den Lane,LaFollette,TN,37766,Roofing,201254
201403529349300320,620475691,Lawler Wood LLC,900 S Gay Street,Knoxville,TN,37902,Project Management,190064
201403529349300320,620475691,NRCCUA,PO Box 1616,3651 NE Ralph Powell Rd,Lee Summit,MO,64063,Consulting,148808
201403529349300400,741357323,STREET FUND LLC,9 CHELSEA WAY,SAN ANTONIO,TX,78209,FUNDRAISING CONSULT,120000
201403529349300400,741357323,BEN E KEITH,5505 KAEPA COURT,SAN ANTONIO,TX,78218,FOOD PRODUCT,134603
201403529349300400,741357323,L&J DESIGNS LLC,PO BOX 11065,MIDLAND,TX,79702,DECORATING,301196
201443519349300024,541854399,WHITHAM CURTIS & CHRISTOFFERSON,11491 SUNSET HILLS ROAD,RESTON,VA,20190,PATENT DEVELOPMENT COST,559338
201443189349306734,550357056,ALADDIN FOOD,21 AMORY DRIVE,BUCKHANNON,WV,26201,FOOD SERVICE,2282439
201443189349306734,550357056,INDEPENDENT COLLEGE ENTERPRISE,2300 MACCORKLE AVE SE,CHARLESTON,WV,25304,COMPUTER SYSTEM,256256
201443189349306734,550357056,APPALACHIAN ROOFING & SHEET METAL,2742 FRENCHTON ROAD,FRENCH CREEK,WV,26218,CONSTRUCTION,221745
201443189349306734,550357056,GARY WOODY CONSTRUCTION,205 SILVERWOOD DRIVE,BUCKHANNON,WV,26201,CONSTRUCTION,189750
201443189349306734,550357056,BARNES AND NOBLE,59 COLLEGE AVENUE,BUCKHANNON,WV,26201,BOOKSTORE SERVI,185360
201413469349300116,570324915,Sodexo,9801 Washington Blvd,Gaithersburg,MD,20878,Food service,1210486
201413469349300116,570324915,M Creative Inc,541-A North Trade St,WinstonSalem,NC,27101,Advertising and marketing,739338
201413469349300116,570324915,Total Comfort Solutions,346 Orchard Dr,West Columbia,SC,29170,HVAC service and repair,359042
201413469349300116,570324915,Catalyst Communications Inc,8358 Main St 1st Floor,Ellicott City,MD,21043,Advertising,247870
201413469349300116,570324915,Ray Lyerly,7714 Castleton Lane,Columbia,SC,29223,Roofing and maintenance services,159506
201443459349300649,986001141,Eastern Construction Company Limited,505 Consumers Rd Ste 1100,Toronto,Ontario,CA,M2J 5G2,Construction,32691638
201443459349300649,986001141,EllisDon Corporation,1004 Middlegate Road,Mississauga,Ontario,CA,L4Y 1M4,Construction,27646787
201443459349300649,986001141,PCL Constructors Canada Inc,2085 Hurontario Street,Mississauga,Ontario,CA,L5A 4G1,Construction,9556031
201443459349300649,986001141,Aramark Canada Ltd,1265 Military Trail,Scarborough,Ontario,CA,M1C 1A4,Food Services,6767935
201443459349300649,986001141,Olar Ltd,28 Vansco Road,Toronto,Ontario,CA,M8Z 5J4,Construction,6398935
201423189349302672,470418641,ALADDIN FOOD MANAGEMENT SERVICES,21 ARMORY DRIVE,WHEELING,WV,26003,FOOD SERVICE,811817
201423189349302672,470418641,BLUE CROSS BLUE SHIELD,PO BOX 3801,OMAHA,NE,681030801,INSURANCE,757678
201423189349302672,470418641,UNION BANK & TRUST COMPANY,PO BOX 82535,LINCOLN,NE,685012535,BANKING,374208
201423189349302672,470418641,NEBRASKA PUBLIC POWER DISTRICT,PO BOX 429,YORK,NE,68467,UTILITIES,279118
201423189349302672,470418641,JLC INCORPORATED,PO BOX 147,YORK,NE,68467,CONTRACTOR,251051
201423389349300602,630329409,CULINARY MANAGEMENT SOLUTIONS,5345 ATLANTA HWY,MONTGOMERY,AL,36109,CAFETERIA & CATERING SERVICES,1840644
201423389349300602,630329409,NATIONAL MANAGEMENT RESOURCES,PO BOX 1224,LAGRANGE,GA,30241,MAINTENANCE OUTSOURCING,1496134
201423389349300602,630329409,EFC SYSTEMS INC,9015 OVERLOOK BLVD,BRENTWOOD,TN,37027,COMPUTER OUTSOURCING SERVICES,907348
201423389349300602,630329409,WALKER 360,2501 E 5TH STREET,MONTGOMERY,AL,36107,ADVERTISING,719873
201423389349300602,630329409,BEAR BROTHERS INC,P O BOX 2071,MONTGOMERY,AL,36102,CONSTRUCTION,312513
201403189349307150,141338310,Community Care Physicians PC,711 Troy-Schenectady Road,Latham,NY,12110,Teaching/Residency,851959
201403189349307150,141338310,AOW Associates Inc,30 Essex St,Albany,NY,12206,Construction,2718249
201403189349307150,141338310,Acusis,PO Box 951107,Cleveland,OH,44193,Medical Transcript,940519
201403189349307150,141338310,BBL Construction Services LLC,302 Washington Ave Ext,Albany,NY,12203,Construction,493390
201403189349307150,141338310,Whiting Turner Contracting Co,PO Box 17596,Baltimore,MD,21297,Construction,7443006
201403189349306245,470424785,The Weitz Company,8715 S 121 Street,LaVista,NE,68128,Construction/Renovation,2823135
201403189349306245,470424785,Zaiss & Co,11626 Nicholas Street,Omaha,NE,68154,Advertising,690144
201403189349306245,470424785,Treat America Food Services,8500 Shawnee Mission Pkwy,Merriam,KS,66202,Food Service,602742
201403189349306245,470424785,Leo A Daly Company,8600 Indian Hills Drive,Omaha,NE,68114,Architectural,101426
201403189349307200,742269704,QUALITY ELECTRIC,671 VISTA LANE,CHEYENNE,WY,82009,SUBCONTRACT ELECTRICAL WORK,595681
201403189349307200,742269704,SANTAGELO LAW OFFICES PC,125 S HOWES 3RD FLOOR,FT COLLINS,CO,80521,TRADEMARK/PATENT ATTORNEY SERVICES,363573
201403189349307200,742269704,ADVANCED ASPHALT TECHNOLOGIES LLC,108 POWERS COURT STE 100,STERLING,VA,20166,RESEARCH SUBCONTRACTOR,104207
201413369349300501,420680408,Conlon Construction,PO Box 3400,Dubuque,IA,52004,Construction services,6927634
201413369349300501,420680408,Triplett Companies,323 5th Street,Ames,IA,50010,Construction services,184285
201413369349300501,420680408,Sodexo Operations LLC,4880 Paysphere Circle,Chicago,IL,60674,Facilities management,172794
201413369349300501,420680408,Tri-State Travel,PO Box 307,Galena,IL,61036,Travel services,132815
201413369349300501,420680408,Welu Printing Co,1685 Central Avenue,Dubuque,IA,52001,Professional services,128545
201413189349301601,550777066,ELLUCIAN INC,4375 FAIR LAKES CT,FAIRFAX,VA,22033,SOFTWARE & SERVICES FOR HIGHER EDUCATION,911918
201413189349301601,550777066,BLACKBAUD,2000 DANIEL ISLAND DRIVE,CHARLESTON,SC,29492,SOFTWARE & SERVICES FOR NONPROFIT ORGANI,139253
201413189349301601,550777066,SOFTDOCS INC,920 HEMLOCK RD,COLUMBIA,SC,29201,SOFTWARE & SERVICES FOR HIGHER EDUCATION,112012
201433189349306488,362167855,CHARTWELLS,3 INTERNATIONAL DRIVE,RYE BROOK,NY,10573,FOOD SERVICES MANAGEMENT,2034846
201433189349306488,362167855,KIMCO,135 S LASALLE STREET,CHICAGO,IL,60674,JANITORIAL SERVICES,878309
201433189349306488,362167855,JP MORGAN CHASE,300 S RIVERSIDE PLAZA,CHICAGO,IL,60606,BANKING,370171
201433189349306488,362167855,MB FINANCIAL BANK,6111 N RIVER ROAD,ROSEMONT,IL,60018,BANKING,339896
201433189349306488,362167855,ROYALL AND COMPANY,1920 E PARHAM ROAD,RICHMOND,VA,23228,ENROLLMENT MANAGEMENT CONSULTING,259575
201413039349300626,560529972,SODEXO,PO BOX 536922,ATLANTA,GA,30353,CAFETERIA SERVICES,3490019
201413039349300626,560529972,K12 TEACHERS ALLIANCE,20624 ABBEY WOODS COURT NORTH,FRANKFORT,IL,60423,RECRUITING SERVICES,2381440
201413039349300626,560529972,MORRISON CONSTRUCTION,PO BOX 1488,SHELBY,NC,28150,CONSTRUCTION SERVICES,267163
201413039349300626,560529972,VISION POINT MARKETING,2443 LYNN ROAD SUITE 108,RALEIGH,NC,27612,CONSULTING SERVICES,216418
201413039349300626,560529972,NOEL -LEVITZ,2350 OAKDALE BLVD,CORALVILLE,IA,52241,RECRUITING SERVICES,212856
201403149349302770,362310478,LEOPARDO COMPANIES,5200 PRAIRIE STONE PKWY,HOFFMAN ESTATES,IL,60192,CONSTRUCTION,1294417
201403149349302770,362310478,EUREST SERVICES,4700 N OKETO AVENUE,HARWOOD HEIGHTS,IL,60706,CLEANING SERVICES,526287
201403149349302770,362310478,JENSEN AND HALSTED,358 W ONTARIO,CHICAGO,IL,60654,ARCHITECT AND CONSTRUCTION,483901
201403149349302770,362310478,LUPE'S CONTRACTING SERVICE,14225 MAGOUN STREET,CEDAR LAKE,IN,46303,CONSTRUCTION CONTRACTING,248209
201403149349302770,362310478,CHICAGO EYE INSTITUTE,3982 MILWAUKEE AVE,CHICAGO,IL,60641,MEDICAL SERVICES,214489
201423029349300927,386080947,GORDON FOOD SERVICE INC,PAYMENT PROCESSING CENTER DEPT CH 1,PALATINE,IL,600550490,FOOD SERVICE,157109
201423029349300927,386080947,CREATIVE DINING SERVICES,ONE ROYAL PARK DRIVE SUITE 3,ZEELAND,MI,49464,FOOD SERVICE,142716
201413159349301026,426081293,ESTES COMPANY,PO BOX 3608,DAVENPORT,IA,52808,CONSTRUCTION,1684142
201413159349301026,426081293,ARAMARK FACILITY SERVICES INC,1000 BRADY STREET,DAVENPORT,IA,52803,FACILITY SERVICES,1593407
201413159349301026,426081293,XEROX,PO BOX 650361,DALLAS,TX,72565,COPY & PRINTING SERVICES,735238
201413159349301026,426081293,PER MAR SECURITY SERVICES,PO BOX 1101,DAVENPORT,IA,52805,SECURITY SERVICES,725127
201413159349301026,426081293,RYAN AND ASSOCIATES,10955 160TH ST,DAVENPORT,IA,52809,CONSTRUCTION,564006
201443159349303059,250965576,AVI Foodsystems Inc,2590 Elm Road NE,Warren,OH,44483,Campus Food Service,2368507
201443159349303059,250965576,RE Johnson Electrical Inc,25320 State Street,Saegertown,PA,16433,Electrical Contracting Services,505014
201443159349303059,250965576,RW Larson P C,3 Farm Colony Drive,Warren,PA,16365,Architectural Services,434919
201443159349303059,250965576,Hudson Construction Inc,1625 Dutch Lane,Hermitage,PA,16148,Construction Services,388111
201443159349303059,250965576,Royall & Company,1920 East Parham Road,Richmond,VA,232282206,Recruitment Consultant,382467
201423179349304652,136171197,MCKESSON SPECIALTY CARE,ONE POST STREET,SAN FRANCISCO,CA,94104,MEDICAL,3874278
201423179349304652,136171197,JACKSON LABORATORY,600 MAIN STREET,BAR HARBOR,MN,04609,LAB SERVICES,1379137
201423179349304652,136171197,CHARLES RIVER LABORATORIES,251 BALLARDVALE STREET,WILMINGTON,MA,01887,LAB SERVICES,1167234
201423179349304652,136171197,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,02115,HOSPITAL,928212
201423179349304652,136171197,INSTITUTE FOR FAMILY HEALTH,16 EAST 16TH STREET,NEW YORK,NY,10003,HOSPITAL,923298
201423179349306192,640329300,LARRY J SUMRALL CONTRACTORS INC,PO BOX 4190,LAUREL,MS,39440,CONSTRUCTION,4119236
201423179349306192,640329300,BARNES & NOBLE,120 MOUNTAIN VIEW BLVD,BASKING RIDGE,NJ,07920,BOOKSTORE,1493414
201423179349306192,640329300,MAC'S CONSTRUCTION COMPANY INC,PO BOX 17017,HATTIESBURG,MS,39404,CONSTRUCTION,1437947
201423179349306192,640329300,MMI DINING SYSTEMS LLC,1000 RED FERN PLACE,FLOWOOD,MS,39232,FOOD SERVICE,1354968
201423179349306192,640329300,LANDRY & LEWIS ARCHITECTS,5211 OLD HWY 11,HATTIESBURG,MS,39402,ARCHITECTS,741669
201433159349300313,620476661,ARAMARK CORP,1101 MARKET STREET,PHILADELPHIA,PA,19107,FOOD SERVICE,1262842
201433159349300313,620476661,NATIONAL MANGAMENT RESOURCES CORP,PO BOX 1224,LA GRANGE,GA,30241,MAINTENANCE,642023
201433159349300313,620476661,FOLLETT HIGHER EDUCATION GROUP,3146 SOLUTIONS CENTER,CHICAGO,IL,60677,TEXTBOOK SERVICES,281018
201433159349300313,620476661,ROYAL CHARTER & TOUR,PO BOX 2324,CLEVELAND,TN,37320,TRAVELING SERVICES,120392
201433159349300313,620476661,MURRAY GUARD INC,PO BOX 1000,MEMPHIS,TN,37148,SECURITY SERVICES,111781
201403179349306665,381359083,MID MICHIGAN MEDICAL CENTER,300 E WARWICK DR,ALMA,MI,48801,MEDICAL SERVICE,169494
201403179349306665,381359083,WARNER NORCROSS & JUDD,900 FIFTH THIRD CENTER,GRAND RAPIDS,MI,49503,LEGAL SERVICE,134731
201403179349306665,381359083,MERCER,101 SOUTH HANLEY ROAD THIRD FLOOR,ST LOUIS,MO,631053406,INVEST MGT,124895
201423169349304182,541954969,NONE
201403219349306145,540568200,VALLEY SERVICES INC,PO BOX 5454,JACKSON,MS,392885454,FOOD SERVICE MANAGEMENT,828107
201403219349306145,540568200,CICV BENEFITS CONSORTIUM,919 EAST MAIN ST 7TH FLOOR,RICHMOND,VA,23219,HEALTH INSURANCE,808218
201403219349306145,540568200,ARAMARK,104 MARYANN KEYS LANE,JOHNSON CITY,TN,37601,MAINTENANCE MANAGEMENT,314292
201403219349306145,540568200,JENZABAR INC,PO BOX 55018,BOSTON,MA,02205,SOFTWARE MAINTENANCE CONTRACT,215744
201403219349306145,540568200,NOEL-LEVITZ CONSULTANTS,2350 OAKDALE BLFD,CORALVILLE,IA,52241,ENROLLMENT MANAGEMENT CONSULTANTS,211625
201403219349306950,141423161,Chartwells,PO Box 417632,Boston,MA,022417632,Food services,2230708
201403219349306950,141423161,University Heights Association Inc,130 New Scotland Avenue,Albany,NY,12208,Security,886598
201403219349306950,141423161,Colonie Mechanical Contractors Inc,17 Railroad Avenue,Albany,NY,12205,construction,662208
201403219349306950,141423161,Bette & Cring LLC,26 Century Hill Drive,Suite 101,Latham,NY,121102128,construction,353986
201403219349306950,141423161,Janitronics,PO Box 12729,Albany,NY,12212,Janitorial services,268548
201402949349300735,561065978,THOMPSON HOSPITALITY,1704 WEEKSVILLE ROAD,ELIZABETH CITY,NC,27909,FOOD SERVICE PROVIDER,350182
201403189349303550,274188208,CJS INDUSTRIES,30 BROAD ST 6TH FL,NEW YORK,NY,10004,CONSTRUCTION CONTRACTOR,279755
201403189349303550,274188208,DANIEL NAGY,1089 WOODRIDGE TRAIL,SANFORD,NC,27332,CONSULTING SERVICES,182750
201403219349307960,710236867,ARAMARK CAMPUS SERVICES,415 N COLLEGE AVENUE,CLARKSVILLE,AR,72830,FOOD SERVICE,1169200
201403219349307960,710236867,EBSCO SUBSCRIPTION SERVICES,10 ESTES STREET,IPSWICH,MA,01938,ONLINE MEDIA,130671
201403219349307960,710236867,LCG ASSOCIATES,400 GALLERIA PARKWAY,ATLANTA,GA,30339,INVESTMENT MGR,125000
201402249349302110,320237828,MDRC,16 East 34th Street,New York,NY,10016,Program Performance Evaluation,254610
201402249349302110,320237828,CHRISTEL HOUSE DROPOUT RECOVERY SCHOOL,2717 SOUTH EAST STREET,INDIANAPOLIS,IN,46225,START UP OF GATEWAY TO COLLEGE PROGRAM,183979
