object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdDsrgrddEntts_PrmryActvtsTxt,IdDsrgrddEntts_LglDmclSttCd,IdDsrgrddEntts_TtlIncmAmt,IdDsrgrddEntts_EndOfYrAsstsAmt,DrctCntrllngEnttyNm_BsnssNmLn1Txt
201803199349318125,263162145,CLARIAN-ARNETT OCCUP HEALTH CTRS LLC,950 N MERIDIAN ST STE 800,INDIANAPOLIS,IN,46204,271973115,HEALTHCARE,IN,2708041,0,IUHA
201813199349316516,472553196,e-Care of Wisconsin LLC,301 S Westfield Road Suite 3,Madison,WI,53717,262921480,Hospital Care,WI,-612334,-405186,UHC
201843179349304394,201612906,LONGWOOD HOUSING FOUNDATION LLC,315 WEST THIRD STREET,FARMVILLE,VA,23901,HOUSING,VA,11804634,185323994,NA
201843179349304394,201612906,LONGWOOD WOODLAND POND HOUSING,FOUNDATION LLC,315 WEST THIRD STREET,FARMVILLE,VA,23901,HOUSING,VA,132785,1966326,NA
201843179349304394,201612906,LONGWOOD WOODLAND POND DEVELOPMENT,FOUNDATION LLC,315 WEST THIRD STREET,FARMVILLE,VA,23901,LAND,VA,315000,NA
201843179349304394,201612906,LONGWOOD MIDTOWN CRE LLC,315 WEST THIRD STREET,FARMVILLE,VA,23901,RENTAL,VA,306164,8374602,NA
201843179349304394,201612906,LONGWOOD RIVERVIEW LLC,315 WEST THIRD STREET,FARMVILLE,VA,23901,REAL PROP,VA,22,7050894,NA
201833179349307968,136171197,MOUNT SINAI CARE LLC,1 GUSTAVE LEVY PLACE BOX 1061,NEW YORK,NY,10029,454492275,ACCT CARE ORG,NY,0,0,ISMMS
201833179349307968,136171197,HEARTS OF OUR CHILDREN LLC,1 GUSTAVE LEVY PLACE BOX 4500,NEW YORK,NY,10029,384012112,DOCUMENTARY,NY,0,0,ISMMS
201910789349300126,710239383,OUACHITA RESOURCE INVESTMENTS CO LLC,410 OUACHITA ST,ARKADELPHIA,AR,71998,223916245,OIL & GAS INVESTMENT,AR,0,2416,OUACHITA BAPTIST UNIVERSITY
201910789349300126,710239383,OUACHITA PROPERTIES DEVELOPMENT LLC,410 OUACHITA ST,ARKADELPHIA,AR,71998,223916243,REAL ESTATE INVESTMENT,AR,0,1675,OUACHITA BAPTIST UNIVERSITY
201931349349301278,591083502,NSU Grande Oaks LLC,3201 W Rolling Hills Circle,Fort Lauderdale,FL,33328,204811801,Golf Course,FL,5908947,38355460,Nova Southeastern University Inc
201931349349301278,591083502,NSU Park Plaza LLC,3301 College Ave,Fort Lauderdale,FL,33314,954893480,Commercial Real Estate,FL,10197994,2061938,Nova Southeastern University Inc
201931309349302053,560532144,GREENSBORO COLLEGE PROPERTY FOUNDATION LLC,815 W MARKET STREET,GREENSBORO,NC,27401,PROPERTY HOLDING COMPANY,NC,0,480318,GREENSBORO COLLEGE INC
201931349349308178,314379459,DENISON GOLF LLC,PO BOX 810,GRANVILLE,OH,43023,472203454,GOLF COURSE,OH,0,0,DENISON UNIV
201931349349308368,231352630,DRAGON RISK LIMITED CO,3201 ARCH STREET STE 420,PHILADELPHIA,PA,19104,471086093,LIABILITY INSURANCE,VT,356403,8126383,DREXEL UNIVERSITY
201931349349308368,231352630,DUC LLC,3201 ARCH STREET STE 420,PHILADELPHIA,PA,19104,464944473,DEVELOPMENT AND INVESTMENT,PA,0,0,DREXEL UNIVERSITY
201931349349308368,231352630,DREXEL GLOBAL INITIATIVES LLC,3201 ARCH STREET STE 420,PHILADELPHIA,PA,19104,471829445,EDUCATIONAL,PA,0,100,DREXEL UNIVERSITY
201931349349308368,231352630,DREXEL UNIVERSITY ONLINE LLC,3201 ARCH STREET STE 420,PHILADELPHIA,PA,19104,473606161,EDUCATIONAL,DE,21743449,11937996,DREXEL UNIVERSITY
201813199349301541,581494136,MTSA HOLDINGS LLC,315 HOSPITAL DRIVE,MADISON,TN,37115,HOLDING CO,TN,17050,171239,MTSA,MIDDLE TENNESSEE SCHOOL OF ANESTHES
201931299349301553,341018992,ERIE TIMBER LLC,10900 EUCLID AVENUE,CLEVELAND,OH,44106,200409132,TIMBER FARM,OH,862532,34855299,CASE WESTERN RESERVE UNIVERSITY
201931299349301553,341018992,ERIE FOREST INVESTMENTS LLC,10900 EUCLID AVENUE,CLEVELAND,OH,44106,205742452,TIMBER FARM,OH,0,0,ERIE TIMBER
201931299349301553,341018992,CASE DENTAL MEDICINE SUPPORT SERVICES LLC,1900 EUCLID AVENUE,CLEVELAND,OH,44106,264812902,HEALTH CARE,OH,1028238,0,CASE WESTERN RESERVE UNIVERSITY
201931299349301553,341018992,CASE IMAGING CENTER LLC,1900 EUCLID AVENUE,CLEVELAND,OH,44106,205670613,EDUCATION/RESEARCH,OH,134251,0,CASE WESTERN RESERVE UNIVERSITY
201931299349301553,341018992,CWRU SCHOOL OF DENTISTRY ADMIN SUPPORT LLC,1900 EUCLID AVENUE,CLEVELAND,OH,44106,340437441,HEALTH CARE,OH,1401825,0,CASE WESTERN RESERVE UNIVERSITY
201931299349301553,341018992,FPB Clinical Practice LLC,1900 Euclid Avenue,Cleveland,OH,44106,823519571,Health Care,OH,0,0,Case Western Reserve University
201911359349307736,381359081,BRITON INVESTMENTS LLC,611 EAST PORTER STREET,ALBION,MI,49224,271782807,REAL ESTATE HOLDING,MI,0,489168,ALBION COLLEGE
201901309349304305,581357177,SAVANNAH MEDIA SERVICES LLC,PO BOX 3146,SAVANNAH,GA,31402,271079682,SUPPORT,GA,SAVANNAH COLLEGE OF ART AND DESIGN INC
201901309349304305,581357177,SCAD MUSEUM LLC,PO BOX 3146,SAVANNAH,GA,31402,273916875,MUSEUM,GA,22431998,SAVANNAH COLLEGE OF ART AND DESIGN INC
201901309349304305,581357177,MUSEUM CAFE LLC,PO BOX 3146,SAVANNAH,GA,31402,463951516,SUPPORT,GA,SAVANNAH COLLEGE OF ART AND DESIGN INC
201901309349304305,581357177,SCAD HOLDINGS LLC,PO BOX 3146,SAVANNAH,GA,31402,824187069,SUPPORT,GA,318751,SAVANNAH COLLEGE OF ART AND DESIGN INC
201931349349306263,520705392,BOULEVARD REALTY NO 2 LLC,1525 GREENSPRING VALLEY ROAD,STEVENSON,MD,21153,520705392,STUDENT DORMS,MD,11746700,NA
201901359349304795,060646973,Boylston LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,463324804,Investment,DE,7998309,3400972578,Yale University
201901359349304795,060646973,Investment Holdco LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,814546058,Investment,DE,502638,459221055,Yale University
201901359349304795,060646973,YD SMA LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,463365267,Investment,DE,3486315,416271554,Yale University
201901359349304795,060646973,Fenix I LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,262863129,Investment,DE,0,34575150,Yale University
201901359349304795,060646973,Harbor Hills Investments LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,200099423,Investment,DE,0,21150758,Yale University
201901359349304795,060646973,Renaissance I LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,262863298,Investment,DE,0,14213153,Yale University
201901359349304795,060646973,WE 2 Church Street South LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,800066065,Investment,CT,600000,10706372,Yale University
201901359349304795,060646973,ESV Holdings LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,203980473,Investment,DE,0,10113381,Yale University
201901359349304795,060646973,WE 135 College Street LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,300893138,Investment,DE,75035,9944773,Yale University
201901359349304795,060646973,OME Holdings LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,Investment,DE,0,5650349,Yale University
201901359349304795,060646973,Overlea LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,821445515,Investment,DE,0,5319014,Yale University
201901359349304795,060646973,Yale Global Enterprises LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,270859961,Supports Higher Education,CT,0,4741057,Yale University
201901359349304795,060646973,Alpha 9 LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,270982227,Investment,CT,0,3451348,Yale University
201901359349304795,060646973,S Property Holding LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,273717440,Investment,CT,0,2789635,Yale University
201901359349304795,060646973,Passive Holding LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,223783661,Investment,NJ,0,960334,Yale University
201901359349304795,060646973,Amistad Partners LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,731683601,Investment,CT,0,599975,Yale University
201901359349304795,060646973,Yale Student Investment Fund LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,463851735,Investment,DE,1795,441639,Yale University
201901359349304795,060646973,Sardous LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,020580383,Investment,DE,0,164353,Yale University
201901359349304795,060646973,41 North LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,061594874,Investment,DE,0,5844,Yale University
201901359349304795,060646973,Beta 14 LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,270982129,Inactive,CT,0,0,Yale University
201901359349304795,060646973,Bluefield Timber LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,020520556,Investment,DE,0,0,41 North LLC
201901359349304795,060646973,Endurance LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,061606540,Investment,DE,0,0,Yale University
201901359349304795,060646973,GSWM Investments LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,273717358,Investment,CT,0,0,Yale University
201901359349304795,060646973,Medical Practice Management LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,271545102,Administrative Services,CT,0,0,Yale University
201901359349304795,060646973,Moms Partnership LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,060646973,Supports Wellness Initiatives,CT,0,0,Yale University
201901359349304795,060646973,The UK Friends of Yale University Limited,C/O Yale University PO Box 208239,New Haven,CT,065208239,980552738,Accepts charitable contributions,UK,1293611,0,Yale University
201901359349304795,060646973,Yale Educational Consulting (Beijing) LLC,C/O Yale University PO Box 208239,New Haven,CT,065208239,981006940,Supports Higher Education,CH,0,0,Yale Global Enterprises LLC
201901359349304795,060646973,Yale Leadership (Beijing) Educational Consulting Co Ltd,C/O Yale University PO Box 208239,New Haven,CT,065208239,981200465,Supports Higher Education,CH,0,0,Yale Global Enterprises LLC
201900639349300210,590624458,Biscayne View Properties LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,590624458,Real Estate,FL,University of Miami
201900639349300210,590624458,Crestre LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,202458426,Real Estate,FL,9110,656431,Biscayne View Properties LLC
201900639349300210,590624458,1509 Venture LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,202458426,Real Estate,FL,1798585,Biscayne View Properties LLC
201900639349300210,590624458,East Urban LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,202458426,Real Estate,FL,31567,1084117,Biscayne View Properties LLC
201900639349300210,590624458,Tripop LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,202458426,Real Estate,FL,4310996,Biscayne View Properties LLC
201900639349300210,590624458,7th Avenue Market LLC,1320 South Dixie Hwy Suite 705,Coral Gables,FL,33146,202458426,Real Estate,FL,3018772,Biscayne View Properties LLC
201900639349300210,590624458,Equi Terra LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,590624458,Real Estate,FL,University of Miami
201900639349300210,590624458,Ten Bor LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,273025289,Real Estate,FL,Equi Terra LLC
201900639349300210,590624458,PT Property Holding LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,273025289,Real Estate,FL,Equi Terra LLC
201900639349300210,590624458,University of Miami Preservation LLC,1252 Memorial Drive Room 230,Coral Gables,FL,33146,590624458,Hold UM Designated Easement,FL,University of Miami
201900639349300210,590624458,Boston House LLC,1395 Brickell Avenue 14th Floor,Miami,FL,33131,590624458,Real Estate,FL,University of Miami
201911349349307641,237225104,MEASURE FOR MEASURE LLC,1209 ORANGE STREET,WILMINGTON,DE,19801,237325104,TO ACQUIRE & SELL DONATED ASSETS ON BEHALF OF NEC.,DE,0,0,NEW ENGLAND CONSERVATORY OF MUSIC
201931359349303083,131624067,Scherzo LLC,60 Lincoln Center Plaza,New York,NY,10023,811344522,Support,NY,0,0,Juilliard
201931289349301768,250965576,TPR Development,75 College Avenue,Greenville,PA,16125,251401400,Natural Gas Well,PA,0,0,N/A
201931359349302423,050258809,BLH Mortgage Holdings LLC,121 South Main ST 9th FL,Providence,RI,02903,473252442,Investments,DE,15847686,BROWN
201931359349302423,050258809,BLH Mortgage Purchaser LLC,121 South Main St 9TH FL,Providence,RI,02903,473262127,Investments,DE,0,BROWN
201911359349302371,350868125,VU INT'L COLLABORATION LLC,1700 CHAPEL DRIVE,VALPARAISO,IN,46383,453588931,CHARITABLE,DE,46769,LUA INC
201911359349302371,350868125,VU PROPERTY HOLDINGS I LLC,1700 CHAPEL DRIVE,VALPARAISO,IN,46383,452856225,R/E HOLDINGS,IN,LUA INC
201911359349302371,350868125,VU PROPERTY HOLDINGS II LLC,1700 CHAPEL DRIVE,VALPARAISO,IN,46383,455235826,R/E HOLDINGS,IN,1522454,LUA INC
201911359349302941,540505940,R-MC EQUESTRIAN LLC,310 N CENTER STREET,ASHLAND,VA,23005,"PROVIDE BOARDING OF HORSES, HORSE LESSONS, SHOWS, CAMPS AND EQUESTRIAN PROGR",VA,101206,1800000,RANDOLPH-MACON COLLEGE
201911359349302941,540505940,RANDOLPH-MACON PROPERTIES LLC,310 N CENTER STREET,ASHLAND,VA,23005,SUPPORTING THE CHARITABLE ACTIVITIES OF RANDOLPH-MACON COLLEGE,VA,RANDOLPH-MACON COLLEGE
201911359349304961,593086453,UCF RESEARCH FOUNDATION REAL ESTATE LLC,12201 RESEARCH PARKWAY SUITE 501,ORLANDO,FL,328263257,REAL ESTATE,FL,0,0,UNIVERSITY OF CENTRAL FLORIDA RESEARCH FOUNDATION INC
201901339349303375,370661219,McKBearcat LLC,1015 Belleville St,Lebanon,IL,62254,455529308,Operating a public golf club,IL,0,1018065,McKendree University
201911359349301301,840402510,DALE STREET PROPERTIES LLC,116 EAST DALE STREET,COLORADO SPRINGS,CO,80903,202018989,REAL ESTATE,CO,0,0,COLORADO COLLEGE
201921309349300547,480543772,OTTAWA INVESTMENT MANAGEMENT SERVICES,1001 S CEDAR 20,OTTAWA,KS,66067,480543772,INVESTMENT,KS,0,0,OTTAWA UNIV
201940499349300504,231413680,PENNSYLVANIA EAR INSTITUTE,8380 OLD YORK ROAD,ELKINS PARK,PA,19027,202888384,HEALTHCARE,PA,371657,0,SALUS UNIVERSITY
201911349349307581,200118161,FMU STUDENT HOUSING LLC,PO BOX 100547,FLORENCE,SC,295020547,200118161,HOUSING,SC,6694335,19763322,FMU DEV
201911349349307581,200118161,FOUNDATION
201901339349305860,150532082,CORNELL UNIVERSITY FOUNDATION UK LTD,19 NORCOTT ROAD,LONDON,UK,N16 78J,UK DONATIONS,UK,388530,1611,CORNELL UNIV
201901339349305860,150532082,LENROC GLOBAL LLC,300 CCC BLDG235 GARDEN AV,ITHACA,NY,14853,475629659,SUPPORTING,NY,75121,32147,CORNELL UNIV
201901339349306460,541061178,Founders Conference Center LLC,1000 Regent University Dr,Virginia Beach,VA,23464,541992893,Hospitality Services,VA,12655000,3009000,Regent University
201911359349308141,141338587,College Properties LLC,124 Raymond Avenue,Box 655,Poughkeepsie,NY,12604,141817534,Realty Investment,NY,-128841,3852884,VASSAR COLLEGE
201931359349305528,135598093,COLUMBIA INVESTMENT MGT COMPANY LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,INVEST MGMT,NY,0,0,COLUMBIA
201931359349305528,135598093,CIM I LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901851,INVEST HOLDNG,DE,0,332930056,COLUMBIA
201931359349305528,135598093,CIM II LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901854,INVEST HOLDNG,DE,0,0,COLUMBIA
201931359349305528,135598093,CIM III LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901855,INVEST HOLDNG,DE,0,0,COLUMBIA
201931359349305528,135598093,CIM IV LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901856,INVEST HOLDNG,DE,4913,26053741,COLUMBIA
201931359349305528,135598093,CIM V LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901861,INVEST HOLDNG,DE,-11910242,0,COLUMBIA
201931359349305528,135598093,CONQUEST MANAGED FUTURES SELECT FUND II,540 MADISON AVENUE 20TH FLOOR,NEW YORK,NY,10022,135598093,INVESTMENTS,DE,-11910242,0,CIM V
201931359349305528,135598093,CIM VI LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901857,INVEST HOLDNG,DE,0,0,COLUMBIA
201931359349305528,135598093,CIM VII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901858,INVEST HOLDNG,DE,0,0,COLUMBIA
201931359349305528,135598093,CIM VIII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901859,INVEST HOLDNG,DE,0,0,COLUMBIA
201931359349305528,135598093,CIM XII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901864,INVEST HOLDNG,DE,35923016,16010343,COLUMBIA
201931359349305528,135598093,CIM XIII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901865,INVEST HOLDNG,DE,0,0,COLUMBIA
201931359349305528,135598093,CIM XIV LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133901866,INVEST HOLDNG,DE,0,0,COLUMBIA
201931359349305528,135598093,CIM XVII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,141977498,INVEST HOLDNG,DE,0,2360444,COLUMBIA
201931359349305528,135598093,CIM XVIII LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,141977500,INVEST HOLDNG,DE,0,0,COLUMBIA
201931359349305528,135598093,DYNAMO BRASIL VI LLC,1209 ORANGE STREET,WILMINGTON,DE,19801,135598093,INVESTMENTS,DE,0,118814506,COLUMBIA
201931359349305528,135598093,COLUMBIA AFFILIATED PHYSICIANS IPA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,262162648,PHYSICNS PRAC,NY,1265380,3776573,COLUMBIA
201931359349305528,135598093,COLUMBIA DIGITAL KNOWLEDGE VENTURES LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,061576880,NEW MEDIA,NY,0,0,COLUMBIA
201931359349305528,135598093,HITHER PROPERTY LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,270201222,REAL ESTATE,DE,0,2196179,COLUMBIA
201931359349305528,135598093,CU GSAPP LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201931359349305528,135598093,ACCESS PROJECT LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTH RESCH,NY,0,0,COLUMBIA
201931359349305528,135598093,MSPH LESOTHO LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,614716,COLUMBIA
201931359349305528,135598093,MSPH MOZAMBIQUE LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,1732255,COLUMBIA
201931359349305528,135598093,MSPH NIGERIA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,0,COLUMBIA
201931359349305528,135598093,MSPH RWANDA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,0,COLUMBIA
201931359349305528,135598093,MSPH SOUTH AFRICA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,210115,COLUMBIA
201931359349305528,135598093,MSPH TANZANIA LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,817477,COLUMBIA
201931359349305528,135598093,MSPH TAJIKISTAN LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,0,COLUMBIA
201931359349305528,135598093,MSPH KG LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,HEALTHCARE,NY,0,0,COLUMBIA
201931359349305528,135598093,COLUMBIA INT'L PROJECTS LLC (KENYA),412 LOW MEMORIAL LIBRARY 535 W 116,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201931359349305528,135598093,COLUMBIA GLOBAL CENTERS LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201931359349305528,135598093,COLUMBIA GLOBAL RESEARCH INITIATIVES LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201931359349305528,135598093,CU STUDIO LLC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,135598093,EDUCATION,NY,0,0,COLUMBIA
201931359349305528,135598093,AFFILIATED PHYSICIANS ORGANIZATION LLC,51 AUDUBON AVENUE,NEW YORK,NY,10032,821575764,PHY PRCTC GRP,NY,0,0,COLUMBIA
201941309349304474,540575812,Coming to the Table,1200 Park Road,Harrisonburg,VA,22801,473816858,"Coming to the Table provides leadership, resources, and a supportive environment for all who wish to",VA,154145,69444,Eastern Mennonite Universtiy
201901339349304650,560532138,Deacon Blvd Holdings I LLC,PO Box 7201,WinstonSalem,NC,27109,262203211,Real Estate Holding - Currently Inactive,NC,NA
201901339349304650,560532138,Creative Cafe LLC,PO Box 7201,WinstonSalem,NC,27109,263700428,No Operations,NC,NA
201901339349304650,560532138,Wake Forest Advantage-WF Ed Cons Nanjing,PO Box 7201,Winston Salem,NC,27109,462754916,Int'l study program holding China WFOE,NC,6602,NA
201901339349304650,560532138,Verger Fund I LLC,PO Box 7354,Winston Salem,NC,27109,560532138,Holding Verger Capital Fund,DE,50722350,842383237,NA
201901339349304650,560532138,Wake Forest University Spain SL,C/Toro 84-90 Oficina Izquierda,Salamanca,Salamanca,SP,37120,560532138,study abroad educ. activities,SP,68633,NA
201901339349304650,560532138,Wake Forest University Chile SpA,Santa Lucia 280 Oficina 12,Santiago,Santiago,CI,560532138,Study Abroad,CI,32352,NA
201931359349303538,041679980,Renaissance Park Garage LLC,1209 Orange St,Wilmington,DE,19801,043480384,Parking svcs,DE,2585933,15784574,NORTHEASTERN
201931359349303538,041679980,NU Research LLC,360 Huntington Ave,Boston,MA,02115,170388661,Research Ctr,MA,0,NORTHEASTERN
201931359349303538,041679980,NU Innovation LLC,360 Huntington Ave,Boston,MA,02115,270388561,Research Ctr,MA,0,NORTHEASTERN
201931359349303538,041679980,George J Kostas Research Inst at NU,Suite 250 CP 360 Huntington Avenue,Boston,MA,02115,465228806,Research Ctr,MA,0,NORTHEASTERN
201931359349303538,041679980,N-POWERED LLC,360 HUNTINGTON AVE,BOSTON,MA,02115,824581008,TECH ENGINE,DE,1169,289639,NORTHEASTERN
201941359349304984,362177139,UCHICAGO ARGONNE LLC,5801 S ELLIS AVENUE,CHICAGO,IL,60637,680628477,MANAGE LAB,IL,713775481,UNIV OF CHICAGO
201941359349304984,362177139,UNIV OF CHICAGO FOUNDATION LTD,5TH FL ALDER CASTLE 10 NOBLE,LONDON,UK,980525557,FUNDRAISING,UK,5851377,4155876,UNIV OF CHICAGO
201941359349304984,362177139,THEORY AND COMPUTING SCIENCES,5801 S ELLIS AVENUE,CHICAGO,IL,60637,516596577,RESEARCH BUILDING,IL,8586592,84798394,UNIV OF CHICAGO
201941359349304984,362177139,UCHICAGO TRADING,5801 S ELLIS AVENUE,CHICAGO,IL,60637,300517735,INVESTING,CJ,11461709,1129242,UNIV OF CHICAGO
201941359349304984,362177139,MAROON INVESTMENTS LLC,5801 S ELLIS AVENUE,CHICAGO,IL,60637,HOLDING COMPANY,IL,UNIV OF CHICAGO
201941359349304984,362177139,UCHICAGO IMPACT LLC,1307 E 60TH STREET,CHICAGO,IL,60637,611682394,EDUCATION,IL,7804590,7144054,UNIV OF CHICAGO
201941359349304984,362177139,HARPER COURT LLC,5801 S ELLIS AVENUE,CHICAGO,IL,60637,HOLDING COMPANY,IL,3337825,1493926,UNIV OF CHICAGO
201901339349303835,410711610,LINCOLN DRIVE PROPERTIES LLC,3003 SNELLING AVENUE NORTH,ST PAUL,MN,55113,205476148,REAL ESTATE,MN,12000,3050530,UNIVERSITY OF NORTHWESTERN - ST PAUL
201901339349303835,410711610,UNW STUDENT HOUSING LLC,3003 SNELLING AVENUE NORTH,ST PAUL,MN,55113,411930409,STUDENT HOUSING,MN,129714,7867700,UNIVERSITY OF NORTHWESTERN - ST PAUL
201901339349303835,410711610,CENTRE POINTE DRIVE LLC,3003 SNELLING AVENUE NORTH,ST PAUL,MN,55113,813221057,REAL ESTATE,MN,0,8954050,UNIVERSITY OF NORTHWESTERN - ST PAUL
201901339349303835,410711610,UNW MEDIA HOLDINGS LLC,3003 SNELLING AVENUE NORTH,ST PAUL,MN,55113,824870186,RADIO STATION,MN,0,0,UNIVERSITY OF NORTHWESTERN - ST PAUL
201941359349305089,951890710,CBU HEMET STREET LLC,8432 MAGNOLIA AVENUE,RIVERSIDE,CA,92504,951890710,SUPPORTING,CA,1018698,7350250,CALIFORNIA BAPTIST UNIVERSITY
201921309349304382,630312914,University Park Holding LLC,800 Lakeshore Drive,Birmingham,AL,35229,Real estate investment,AL,2547005,14243132,Samford University
201921309349304382,630312914,SPCAMPUS I LLC,800 Lakeshore Drive,Birmingham,AL,35229,473344667,Rental real estate,AL,2134079,22562830,Samford University
201921309349304382,630312914,SPCAMPUS II LLC,800 Lakeshore Drive,Birmingham,AL,35229,473367549,Rental real estate,AL,1193063,11916628,Samford University
201921309349304382,630312914,SPCAMPUS III LLC,800 Lakeshore Drive,Birmingham,AL,35229,473334076,Real estate investment,AL,2584011,26719964,Samford University
201921309349304382,630312914,Samford Properties East LLC,800 Lakeshore Drive,Birmingham,AL,35229,473374730,Land held for use,AL,0,3130000,Samford University
201931339349301313,236002304,HAVERFORD COLLEGE FOUNDATION (UK) LIMITED,19 NORCOTT ROAD,LONDON,UK,N167EJ,981050476,FUNDRAISING,UK,81737,1027,THE CORPORATION OF HAVERFORD
201901339349303275,362167725,AICCB LLC,111 South Michigan Avenue,Chicago,IL,60603,205052348,Investments,DE,24656,1400000,The Art Institute of Chicago
201901339349303275,362167725,AICGS LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,948898,1623000,The Art Institute of Chicago
201901339349303275,362167725,AICHP LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,360456,576333,The Art Institute of Chicago
201901339349303275,362167725,AIC AA LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,275747,1118962,The Art Institute of Chicago
201901339349303275,362167725,AIC AX LLC,111 South Michigan Aveue,Chicago,IL,60603,362167725,Investments,DE,352542,535238,The Art Institute of Chicago
201901339349303275,362167725,AIC BLK LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,838955,1253525,The Art Institute of Chicago
201901339349303275,362167725,AIC MS SS LLC,111 South Michigan Aveune,Chicago,IL,60603,362167725,Investments,DE,0,973131,The Art Institute of Chicago
201901339349303275,362167725,AIC GS MEZZ LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,77949,137770,The Art Institute of Chicago
