object_id,ein,Dsc,BkVlAmt
201921029349300727,730555460,INTERCO RECIEVABLE,3314072
201921029349300727,730555460,INVESTMENT IN AFFILIATES
201921029349300727,730555460,LONG TERM INVESTMENTS,15639283
201911059349300741,060653264,OTHER RECEIVABLES,1417194
201911059349300741,060653264,DEPOSITS WITH BOND TRUSTEES,24798630
201901059349300720,231352615,ASSETS HELD IN TRUST BY OTHERS,11997568
201901059349300720,231352615,OTHER RECEIVABLES,482072
201901059349300720,231352615,DUE FROM NTSI,2697
201901059349300720,231352615,OTHER ASSETS,67229
201901059349300720,231352615,DUE FROM ALBRIGHT COLLEGE COSTA RICA,127697
201901059349300720,231352615,DEPOSITS HELD BY BOND TRUSTEES,3385495
201941059349300809,620481463,OTHER ENDOWMENT AND SCHOLARSHIP DEPOSITS,2558114
201941059349300524,430662529,INTERFUND RECEIVABLE,25374559
201921199349300772,364570934,SECURITY DEPOSIT,10651
201921199349300772,364570934,DUE FROM RELATED PARTY,1205807
201901349349304165,930391563,Cash Surrender Value of Life Insurance,57652
201901349349304165,930391563,Interest in nest assets of Concordia University Foundation,12121521
201901349349304165,930391563,Funds held by third-party trustee,271375
201921059349300247,370661211,ACCRUED INTEREST RECEIVABLE,99352
201921059349300247,370661211,BENEFICIAL INTEREST NONPERPETUAL TRUST,446127
201921059349300247,370661211,DEFERRED UNDERWRITING CHARGES,143014
201921059349300247,370661211,REAL ESTATE,18074562
201921059349300247,370661211,OTHER ASSETS,92476
201921269349300957,640303084,Funds Held in Trust,12937496
201921269349300957,640303084,Investment in Millsaps Dev Inc,3761590
201921269349300957,640303084,Cash Surrender Value Life Ins,2818397
201921269349300957,640303084,Other Assets,728
201921339349305487,316064854,BENEFICIAL INTEREST IN TRUSTS,197048
201921299349302567,930386892,DEPOSITS WITH BOND TRUSTEE,4560250
201921299349302567,930386892,FUNDS HELD IN TRUST BY OTHERS,21685712
201921059349301432,200730383,Deferred Outflows - OPEB,2527
201921059349301432,200730383,Deferred Outflows - Pensions - GASB 68,150484
201921219349300712,720467515,ACCRUED INTEREST RECEIVABLE,46021
201921219349300712,720467515,FUNDS HELD BY TRUSTEE,26456987
201921219349300712,720467515,DEPOSITS - CATERING CONTRACT,75
201921219349300712,720467515,DEBT SERVICE FUND - TIME DEPOSITS,67
201922209349301297,812847155,RIGHT-OF-USE ASSETS - OPERATING LEASES,2353903
201911029349300336,420680332,BENEFICIAL INTEREST IN PERPETUAL TRU,6422479
201911029349300336,420680332,DEBT SERVICE RESERVE FUND,1265106
201911029349300336,420680332,COLLECTIONS,704794
201911029349300336,420680332,SAVINGS ACCTS & CDS,527739
201911029349300336,420680332,MINERAL RIGHTS,310000
201911029349300336,420680332,CASH SURRENDER VALUE OF LIFE INS,305147
201911029349300336,420680332,REFUNDABLE GOVT LOAN PROGRAM,49053
201901039349300705,750808791,COLLECTIONS,1247852
201901039349300705,750808791,CONSTRUCTION IN PROGRESS,11847370
201901039349300705,750808791,STOCKS & BONDS,2268321
201901039349300705,750808791,REAL ESTATE AND MINERAL INTEREST,1207881
201901039349300705,750808791,TRUSTS HELD BY FINANCIAL INSTITUTIONS,4755244
201901039349300705,750808791,GUIDESTONE FINANCIAL RESOURCES,255761
201901899349300745,952988463,Related Party Receivables,4500876
201901359349309640,231608264,BENEFICIAL INTEREST IN PERPETUAL TRUST,1064000
201901359349309640,231608264,CASH SURRENDER VALUE OF LIFE INSURANCE POLICY,49019
201921339349304172,930398802,Rounding,1
201911039349300016,231365953,ASSETS HELD IN CHARITABLE REMAINDER,4950000
201911039349300016,231365953,BENEFICIAL INTEREST IN REMAINDER TRUST,5755919
201901349349309245,630288870,Bond issuance cost,176000
201901349349309245,630288870,Cash held in bond trust accounts,941848
201931299349300913,010356077,INTEREST IN RELATED PARTY,7089411
201901349349310350,391596986,"INTEREST IN NET ASSETS OF COLUMBIA ST. MARY'S FOUNDATION, INC.",1412908
201901349349304715,041591060,LOANS RECEIVABLE FROM NECO CENTER FOR EYE CARE,1090656
201901349349304715,041591060,OPERATING RECEIVABLES FROM NECO CENTER FOR EYE CARE,2270078
201921339349301447,620479189,BENEFICIAL INTEREST IN TRUST,6383305
201921339349301447,620479189,PROPERTY HELD FOR RESALE/INVESTMENT,1889232
201901929349300315,900790361,DUE FROM RELATED PARTIES,32645075
201901929349300315,900790361,ASSETS LIMITED AS TO USE,17948549
201901929349300315,900790361,OTHER,82669920
201901929349300315,900790361,GOODWILL,400000
201921339349301347,520591641,INT IN KNOTT PERPETUAL TRUST,17625497
201911269349300951,150533561,SPLIT INTEREST AGREEMENTS,16374686
201901359349306355,141713034,BENEFICIAL INTEREST IN BARD ENDOWMENT TRUST,117805662
201901359349306355,141713034,BENEFICIAL INTEREST IN PERPETUAL TRUST,8943124
201901359349306355,141713034,DEPOSITS WITH BOND TRUSTEES,5087595
201901359349306355,141713034,OTHER ASSETS,1235126
201901349349309080,620550981,LIBRARY,435573
201931309349302348,920158414,DEFERRRED OUTFLOWS (GASB 68),1357717
201911279349301676,350935587,INTEREST RATE SWAP VALUATION,422498
201911279349301676,350935587,BENEFICIAL INTEREST IN TRUSTS,2573503
201901289349300020,870641318,Rights in Subsidiary,10000
201931309349304713,560543261,DUE FROM FOUNDATION,3099477
201941409349300309,480577656,"ONLINE COURSES, NET OF AMORTIZATION",149992
201941409349300309,480577656,ARTWORK,80000
201941409349300309,480577656,BENEFICIAL INTERESTS IN PERPETUAL TRUSTS,654415
201931309349302523,560529988,CONTRIBUTIONS RECEIVABLE,2433731
201931309349302523,560529988,BENEFICIAL INTEREST,4455442
201931309349302523,560529988,OTHER,558495
201931309349302523,560529988,DUE FROM PEACE COLL OF RALEIGH,3656952
201900309349300520,510175975,NEW BRONX CAMPUS - NMTC,43010420
201900309349300520,510175975,SECURITY DEPOSITS,0
201900309349300520,510175975,ART MUSEUM & COLLECTIONS,10600
201900309349300520,510175975,FOUNDERS LIFE INSURANCE,74158
201941359349307674,630302179,OTHER,1711079
201941359349307674,630302179,TRUSTS HELD BY 3RD PARTY,12849965
201941359349307674,630302179,BOND ISSUE/LOAN COSTS,933776
201920399349301302,510205293,DEPOSITS,17090
201920399349301302,510205293,INTELLECTUAL PROPERTY,1157705
201920399349301302,510205293,CONSTRUCTION IN PROGRESS,30000
201910879349300011,251120678,PERKINS LOANS PAYABLE,692773
201910879349300011,251120678,DEBT SERVICE RESERVE & PROJECT FUNDS,19642142
201910879349300011,251120678,EVENTS CENTER SPONSORSHIPS,550625
201910879349300011,251120678,OTHER MISC AR,512882
201910879349300011,251120678,DEBT ISSUE COSTS,1542545
201911579349300236,830686168,AFFILIATE INTERCOMPANY RECEIVABLE,25588407
201911579349300236,830686168,ACCOUNT RECEIVABLE - FUTURE,-73122
201900419349300460,231352698,FUNDS HELD IN TRUST BY OTHERS,8431441
201900419349300460,231352698,BENEFICIAL INTEREST IN FDN,21639219
201901359349301955,430654872,FUNDS HELD IN TRUST BY OTHERS,66782749
201901359349301955,430654872,SSM-SLUH INC INVESTMENT,65439776
201901359349301955,430654872,ARTWORK,13149373
201901359349301955,430654872,OTHER MISCELLANEOUS,5864042
201931359349308768,410789397,UNAMORTIZED BROADCAST LICENSE,545312
201931419349300123,943477005,CONSTRUCTION IN PROGRESS,127139
201901379349300000,530204707,UNEXPENDED BOND PROCEEDS,3117000
201901379349300000,530204707,DEPOSITS WITH TRUSTEES,15118000
201901379349300000,530204707,BENEFICIAL INTEREST IN TRUST,5968000
201901379349300000,530204707,OPERATING RIGHT OF USE ASSETS,3764000
201901379349300000,530204707,FINANCING RIGHT OF USE ASSET,56085000
201901379349300000,530204707,DIALYSIS JOINT VENTURE INTEREST,4753000
201901379349300000,530204707,SELF-INSURED ASSETS,6248000
201901379349300000,530204707,INTELLECTUAL PROPERTY COSTS,1240000
201901379349300000,530204707,OTHER,552000
201901659349300530,951644037,ASSETS HELD AS TRUSTEE,165822562
201901659349300530,951644037,INVESTMENTS IN SUBSIDIARIES,55573279
201901659349300530,951644037,INVESTMENTS - REAL ESTATE,31688239
201901659349300530,951644037,INVESTMENTS - NOTES RECEIVABLE,5459421
201901659349300530,951644037,HELD UNDER AGENCY AGREEMENTS,1971989
201901659349300530,951644037,OTHER INVESTMENTS,528713
201931639349300408,237069639,INVESTMENT IN OTHER PROPERTY,271328941
201931639349300408,237069639,INVESTMENT IN AFFILIATE,55289597
201931639349300408,237069639,DUE FROM AFFILIATE,439711
201941349349301314,550419865,OTHER NON-CURRENT ASSETS,66346
201941349349301314,550419865,ACCRUED INTEREST RECEIVABLE,517500
201941349349301314,550419865,PERMIT,4000000
201941349349301314,550419865,OTHER CURRENT ASSETS,189276
201941349349301314,550419865,ASSETS HELD FOR SALE,400000
201911689349300041,591571122,Capital campaign escrow,1013689
201911689349300041,591571122,DUE FROM MESIFTA,133200
201911689349300041,591571122,DUE FROM T4000,6493190
201911689349300041,591571122,DUE FROM YES,556980
201911689349300041,591571122,OTHER ASSETS
201911349349308081,741238438,Other Assets (Investment Property),309000
201921349349304317,231355135,CAPTIVE RETO PREMIUMS,13132814
201921349349304317,231355135,DUE FROM FOUNDATION,839036
201921349349304317,231355135,DEPOSITS & DEFERRED FINANCING,491358
201921349349304317,231355135,PATENTS,15696
201911349349309451,362662739,Interest Receivable,3996
201911349349309451,362662739,Other Assets,110413
201911349349309451,362662739,Artwork Collection,3716668
201911349349309451,362662739,Guarantee on Swap Agreement,1478805
201911349349309451,362662739,Facility Lease Escrow,50000
201941359349311679,860186050,ONLINE CURRICULUM,5049000
201901689349300235,010377494,PERPETUAL TRUST,330641
201941359349312089,540534105,BENEFICIAL INT PERPETUAL TRUST,7432177
201941359349312089,540534105,CONTRIBUTIONS RECEIVABLE,1390679
201941359349312089,540534105,OTHER RECEIVABLE,88368
201931339349300803,560530005,SPLIT INTEREST AGREEMENTS,1013641
201931339349300803,560530005,CASH SURRENDER VALUE OF LIFE INSURANCE,964056
201931339349300803,560530005,INTEREST IN OIL WELL,50389
201931339349300803,560530005,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,7396195
201921349349300632,550788917,FAIR VALUE OF PATENTS,61403
201921359349310847,042105769,DEPOSITS HELD W/ BOND TRUSTEE,24462130
201941349349301209,383519708,INTERCOMPANY RECEIVABLE - AMSLF,2278031
201941349349301209,383519708,CONSTRUCTION IN PROGRESS,64092
201921619349300907,310707369,Bond proceeds held in escrow,8057040
201921619349300907,310707369,Security deposits,248842
201921619349300907,310707369,Funds held in charitable remainder trust,274852
201911309349304941,161554414,CONT. REC. FROM SPLIT-INTEREST,387369
201941349349309504,131624225,457B PLAN ASSETS,12546659
201941349349309504,131624225,INVESTMENTS HELD FOR AECOM INC,51829018
201941349349309504,131624225,DONOR RELATED ASSETS,11862410
201941349349309504,131624225,OTHER ASSETS,14986443
201941349349309419,593069793,Other Receivables,1194647
201941349349309419,593069793,Interest in Net Assets of Recipient Organization,8005421
201921359349305742,910565006,Capital leases,20857098
201921359349305742,910565006,Construction in progress,4909212
201921359349305742,910565006,Third party trust,2078937
201921359349305742,910565006,Split interest agreements,13734661
201941369349301159,263586792,LIBRARY ASSET,12320
201921359349306082,721173156,INT. IN NET ASSETS OF OLOL FDN,11135658
201921359349306082,721173156,REFUNDABLE ADVANCE - OLOL FDN.,1321053
201921359349306082,721173156,DUE TO/FROM OTHERS,290687
201911349349307886,440562048,Funds Held in Trust,19315509
201911349349307886,440562048,FUNDS HELD AT TIAA,200968
201931339349307078,880435559,CASH SURRENDER VALUE OF LIFE INSURANCE POLICY,229501
201931339349307078,880435559,REFUNDABLE DEPOSITS,334735
201931339349307078,880435559,DEBT SERVICE RESERVE FUNDS,9685390
201911349349308891,741357323,CONSTRUCTION IN PROGRESS,31724
201911349349308891,741357323,BENEFICIAL INTEREST CGA,1177947
201911349349308891,741357323,OIP CHARITABLE TRUST,28425470
201931359349309538,270932196,DUE FROM IEC GENERAL FUND,458
201931359349309538,270932196,SD COMMUNITY FOUNDATION FUND,18907
201941349349306444,550357039,BENEFICIAL INT. IN PERPETUAL TRUSTS,13905893
201911339349302401,951699394,Interest Rate Swap,667806
201911339349302401,951699394,Beneficial Interest in Perpetual Tr,4073041
201911339349302401,951699394,Interest in Investments of Financially Interrelated Entity,25674387
201911339349302401,951699394,Interest in Net Assets of Financially Interrelated Entity,28998021
201911339349306501,042103638,Deposits held by bond trustee,32596477
201911339349306501,042103638,Beneficial interest in perpetual trust,783623
201911339349306501,042103638,Other assets,2139648
201921359349312842,522122145,OTHER SHORT TERM RECEIVABLES,1294106
201921359349307572,340733165,FUNDS HELD IN TRUST,25658672
201911339349307756,463006107,Deposits,6666
201931359349309053,350868073,Interest in charitable trusts,1689635
201931359349309053,350868073,Fair value of swap agreement,138168
201931359349309053,350868073,Due from related organization,215188947
201921349349308117,340946903,ASSETS HELD BY OTHERS,1683445
201921349349308117,340946903,ARTWORK,1
201931359349310983,200363127,DUE TO / FROM TOURO UNIVERSITY,1951943
201931359349310983,200363127,DUE TO / FROM TOURO COLLEGE,13406915
201931359349310983,200363127,ARTWORK INVENTORY,22000
201931359349310983,200363127,SECURITY DEPOSITS,6515
201931359349310983,200363127,BOND ESCROW,16007465
201941289349301629,730579298,DEPOSITS WITH BOND TRUSTEE,15961813
201941289349301629,730579298,FUNDS HELD IN TRUST BY OTHERS,570016722
201932699349301018,463187118,Advance for purchase of building,1037776
201911929349300736,113354073,Due from AFFILIATE,197911
201911929349300736,113354073,NET INTANGIBLE ASSETS,2672
201901359349306170,370673513,BENEFICIAL INTEREST IN PERPETUAL TRUST,15275810
201901359349306170,370673513,STUDENT LOANS RECEIVABLE,3650971
201942189349300549,231352008,Life insurance cash values,4183642
201941359349305984,540506457,ENDOWMENT HELD IN TRUST BY OTHERS,13302600
201941359349306759,251775321,GOODWILL,500000
201941359349306759,251775321,SECURITY DEPOSITS,118022
201941359349306759,251775321,CASH SURRENDER VALUE OF LIFE INSURAN,46044
201901359349312140,590624412,Collectibles/Life Insurance Policies,140464
201901359349312140,590624412,Permanent Art Collection,4176004
201901359349312140,590624412,Assets Limited to Use-Bond Reserve Accounts,74523790
201911339349302171,580566143,WORKS OF ART,8969416
201911339349302171,580566143,OTHER ASSETS,585825
201941349349306029,570314395,EQUITY INTEREST HOLLINGSWORTH FUNDS,164374991
201941349349306029,570314395,FUNDS HELD IN TRUST BY OTHERS,4821380
201941349349306029,570314395,OTHER ASSETS,2154997
201921359349302372,350868202,CSV LIFE INSURANCE,2191058
201921359349302372,350868202,INTEREST IN PERPETUAL TRUSTS,8504090
201921359349302372,350868202,REC-CHARITABLE REMAINDER TRUST,23792445
201921359349302372,350868202,SWAP TERMINATION,308175
201911939349300116,043403049,SECURITY DEPOSIT,64703
201943019349301334,200551778,CHINESE ARTIFACT COLLECTION,55450
201931349349301928,061614887,Due from related entity,66349863
201912979349301646,954452381,SECURITY DEPOSIT,17810
201931349349302203,420707120,BENEFICIAL INTEREST IN PERTETUAL TRU,6863416
201931349349302203,420707120,COLLECTIBLES,3043375
201931349349302203,420707120,DEBT SERVICE FUND,2554152
201931349349302203,420707120,REMAINDER INTEREST TRUSTS,1394255
201931349349302203,420707120,LIBRARY BOOKS,654025
201931349349302203,420707120,LOAN INTEREST RECEIVABLE,493573
201931349349302203,420707120,CONSTRUCTION IN PROGRESS,475935
201911299349302101,953538772,DUE FROM FEDERAL FUND,1519578
201921359349311137,560532129,DEPOSITS WITH BOND TRUSTEE,1286131
201921359349311137,560532129,INTEREST IN PERPETUAL TRUST HELD BY OTHERS,869679580
201921359349303852,133036302,DUE FROM FJC,549487
201921359349303852,133036302,INTEREST RECEIVABLE,5463
201920999349300427,560547498,ASSETS HELD UNDER SPLIT-INTEREST AGREEMENT,91070
201920999349300427,560547498,FUNDS HELD IN TRUST,2112096
201930469349301793,630288850,Interests in perpetual trusts,7066609
201930469349301793,630288850,Real estate investments,871882
201930469349301793,630288850,Other assets,215399
201930469349301793,630288850,Estates receivable,85000
201941019349300319,250965376,CASH SURRENDER VALUE OF LIFE INSURANCE,487624
201941019349300319,250965376,PERPETUAL TRUSTS HELD BY THIRD PARTIES,3948090
201941019349300319,250965376,OTHER ASSETS,1100117
201941009349300124,730579264,Trusts administered by Southern Bapt Fdn,197311
201941009349300124,730579264,Trusts administered by Presbyterian Fdn,15512
201941009349300124,730579264,Zoll Trust,832872
201941009349300124,730579264,Toland Trust,1812970
201941009349300124,730579264,Trusts administered by OK City Comm Fdn,767721
201941009349300124,730579264,Funds held in trust-Baptist Fdn of OK,122452302
201920959349300402,520591608,INTEREST HELD IN TRUST BY OTHERS,9963566
201920959349300402,520591608,CASH AND SHORT TERM INVESTMENTS,738380
201931019349300008,741109633,FUNDS HELD IN TRUST BY OTHERS,383169265
201931019349300008,741109633,INTERCOMPANY RECEIVABLE FROM TRINITY TIGERS INVESTMENT CORP - CITY VISTA LOAN,35175000
201931019349300008,741109633,INTERCOMPANY RECEIVABLE FROM TRINITY TIGERS INVESTMENT CORP
201931349349302593,231352651,DUE FROM AFFILIATES,1118249366
201931349349302593,231352651,OTHER RECEIVABLES,9095401
201931349349302593,231352651,OTHER ASSETS,11884076
201941429349300324,730579265,BENEFICIAL INTERESTS IN TRUSTS,37465878
201941429349300324,730579265,OTHER,512109
201921359349311762,133838740,SECURITY DEPOSITS,82836
201921359349311762,133838740,BOND ESCROW,1838842
201921359349311762,133838740,OTHER RECEIVABLES,1349152
201921359349311762,133838740,DUE FROM AFFILIATES,21765547
201921359349301672,636053517,DUE FROM TUSKEGEE UNIVERSITY,264659
201921359349304632,362270695,"REMAINDER INTEREST TRUSTS, AT MARKET VALUE",496421
201921359349304632,362270695,CONTRIBUTIONS RECEIVABLE FROM REMAINDER INTEREST TRUSTS,129562
201921359349304632,362270695,BENEFICIAL INTEREST IN PERPETUAL TRUSTS,2395531
201921359349304632,362270695,CASH SURRENDER VALUE OF LIFE INSURANCE POLICIES,40799
201833189349306168,580633977,BOND UNDERWRITERS DISCOUNT
201833189349306168,580633977,CHARTWELLS
201833189349306168,580633977,DEPOSIT FSA FUNDING,15000
201833189349306168,580633977,DEPOSIT-FSA ADVANCE FUNDING
201833189349306168,580633977,DEPOSIT-VISION FINANCIAL GROUP,5351
201833189349306168,580633977,INVESTMENT ACCT IPHC,1460346
201833189349306168,580633977,LEGAL FEE DEPOSIT,15000
201833189349306168,580633977,LIFE INS CONTRACTS,60883
201833189349306168,580633977,LOAN CLOSING COSTS,217921
201833189349306168,580633977,SAVINGS ACCT
201921359349308582,060646623,DEPOSIT WITH TRUSTEES,45558683
201921359349308582,060646623,PREPAID EXPENSES,3959524
201921359349308582,060646623,OTHER ASSETS,3292101
201901419349301225,381374230,ACCRUED INTEREST RECEIVABLE,647784
201901419349301225,381374230,BENEFICIAL INTERESTS IN TRUSTS,98292849
201833469349300838,953890724,LIBRARY BOOKS,246466
201833469349300838,953890724,SECURITY DEPOSIT,16515
201803479349301305,951916051,Trust and Annuity Assets,1661178
201803479349301305,951916051,Interest Receivable,38085
201803479349301305,951916051,Other Receivable,163370
201803479349301305,951916051,Cash Held in Endowments,751684
201803479349301305,951916051,Assets Held for Sale,2200000
201922909349300842,464645902,SECURITY DEPOSITS,5400
201911299349302216,362181973,DUE FROM RELATED ORGANIZATION,18400965
201922959349300727,840600653,PROPERTY HELD FOR CSU,6555635
201922959349300727,840600653,LONG-TERM RECEIVABLES LEASED EQUIPMENT,86591
201922959349300727,840600653,DEPOSITS AND DEFERRED COSTS,73671
201922959349300727,840600653,CONSTRUCTION IN PROGRESS - OTHER,282276
201922959349300727,840600653,INVESTMENT IN CSURF AC,1115071
201922959349300727,840600653,"DUE FROM INTO-CSU, LLC",1227500
201922959349300727,840600653,ASSETS HELD FOR SALE,334837
201932669349300808,474484212,IPDV DONATION,68846
201932669349300808,474484212,IPDV DONATION,43334
201932669349300808,474484212,IPDV DONATION,60360
201932669349300808,474484212,COURSEWARE-THIS IS LEARNING,48291
201932669349300808,474484212,COURSEWARE-DEAN LEARNING,3600
201911309349300746,221815636,Pension Related,8941219
201902059349300825,660432514,Deferred Loss Resulting from Debt Refinancing,4562597
201902059349300825,660432514,Deferred Amounts Related to Pensions,13113994
