object_id,ein,NnCshChckbxInd,Dsc,CntrbtnCnt,NncshCntrbtnsRptF990Amt,MthdOfDtrmnngRvnsTxt
202130159349301228,941279803,X,Cub Cadet mower,1,2400,Cost
202130159349301228,941279803,X,Promotional pens,1,1072,Cost
202131049349300633,231352652,X,VARIOUS ITEMS & DISCOUNTS ON PRINTED ITEMS,13,6727,COST
202131049349300633,231352652,X,TELESCOPE,1,4999,COST
202131049349300633,231352652,X,PICNIC TABLES,1,1790,COST
202131049349300633,231352652,X,SUBSCRIPTION TO CONSTANT CONTACT,1,405,COST
202140419349300829,340868798,X,AUCTION ITEMS,196,33167,DONOR ESTIMATED FMV
202020949349300722,951643992,X,LIFE INSURANCE,1,68597,CASH VALUE
202141339349302439,231365971,X,Medical Equipment,2,602000,Market value
202141339349302439,231365971,X,Musical instruments,2,43000,Market value
202141339349302439,231365971,X,Supplies,3,25000,Market value
202141339349302439,231365971,X,Musical items,3,49000,Market value
202001069349301110,420680412,X,PRIZES,5,14086,DONOR VALUATION
202001069349301110,420680412,X,MEETING EXPENSE,8,10089,DONOR VALUATION
202001069349301110,420680412,X,EQUIPMENT,2,5659,DONOR VALUATION
202001069349301110,420680412,X,FOOD/BEVERAGE,8,1960,DONOR VALUATION
202001069349301110,420680412,X,OFFICE EQUIPMENT,3,433,DONOR VALUATION
202001069349301310,420707124,X,FUNDRAISING PRIZES,18,2275,FAIR MARKET VALUE
202130549349300548,610660795,X,CLOTHING,1,36027,DONOR PROVIDED
202130549349300548,610660795,X,PRINTING,3,5000,DONOR PROVIDED
202130549349300548,610660795,X,ADVERTISING,1,1154,DONOR PROVIDED
202100429349301370,750851900,X,EQUITY MEMBERSHIP INTEREST,4,277674,ESTIMATED VALUE
202100429349301370,750851900,X,VARIOUS,15,93780,ESTIMATED VALUE
202030809349300923,580566143,X,ANTIQUES,2,162500,FAIR MARKET VALUE
202001069349301405,741193459,X,SHOOTING AWARDS,108,8100,FMV
202021059349300112,030179424,X,PRIZES,27,24199,FMV
202021059349300112,030179424,X,FOOD & ENTERTAINMENT,7,9394,COST
202021059349300112,030179424,X,COMPUTER EQUIPMENT,1,1053,COST
202131059349300733,450273403,X,Miscellaneous Donations,20,77328,Cost
202131059349300733,450273403,X,Stk - Pledges,5,0
202140429349301504,910473310,X,MISCELLANEOUS,5,9068,COST
202121329349302997,540506319,X,FOOD ITEMS,1,54,DONOR VALUE
202121329349302997,540506319,X,MEMORABILIA,1,1,DONOR VALUE
202021059349300632,910565571,X,COMPANY PRODUCTS,22,68732,FAIR MARKET VALUE
202021059349300632,910565571,X,UNRMBRSD EXP.,17,6140,FAIR MARKET VALUE
202021059349300632,910565571,X,EQUIPMENT/ MISC ITEMS,2,1711,FAIR MARKET VALUE
202021059349300817,410708577,X,DOOR PRIZES,28,2545,FAIR MARKET VALUE
202011919349302361,730579265,X,"RENTALS (STAYS AT HOTEL, TEMP USING VEHICLES, ETC.)",11,16042,FMV
202011919349302361,730579265,X,"EVENTS (SPORT EVENTS, SEMINARS, SPECIAL MEETINGS, ETC.)",16,11273,FMV
202011919349302361,730579265,X,MISC/OTHER,11,3879,FMV
202011919349302361,730579265,X,GIFT CARDS,19,1786,FMV
202141349349307934,951690977,X,Pers Prot Equip,243,682832,FMV
202141349349307934,951690977,X,Other In-Kind,9,513186,FMV
202041889349300134,351065063,X,HORSE,2,51000,FAIR MARKET VALUE
202041889349300134,351065063,X,FURNITURE,1,15680,FAIR MARKET VALUE
202011979349303746,560529961,X,Travel,5,243579,FMV
202011979349303746,560529961,X,Equipment,1,47915,FMV
202011979349303746,560529961,X,Other,51,59406,FMV
202131349349305203,240795453,X,HOSTED EVENTS,6,2487,COST
202131349349305203,240795453,X,GIFT CERTIFICATES,15,520,COST
202131349349305203,240795453,X,TICKETS,1,236,COST
202131349349305203,240795453,X,INVENTORY,1,180,COST
202131349349305438,530196549,X,COMPUTER SOFTWARE,2,1171500,FMV
202131349349305438,530196549,X,FURNITURE & EQUIPMENT,1,16000,EXPERT OPINION
202131349349305438,530196549,X,MEALS & GIFT CARDS,10,10903,FMV
202131349349306623,042103547,X,"EQUIPMT-MED,RSCH,EDU",12,4133547,IND. APPRAISAL
202131349349306623,042103547,X,DONATED AUCTION ITEMS,44,107981,IND. APPRAISAL
202131349349306623,042103547,X,SOFTWARE,2,0,IND. APPRAISAL
202141379349308034,560532129,X,EVENT TICKETS,3271,901439,FMV/FACE VALUE
202141379349308034,560532129,X,MISCELLANEOUS,150,78160,VARIOUS
202141379349308034,560532129,X,EQUIPMENT,1,15243,VARIOUS
202021119349301217,951644035,X,Personal Property - Non-real estate,4,14814,Cost
202021119349301217,951644035,X,Musical Instruments/Equip.,2,5500,Experts
202021119349301217,951644035,X,Gift Cards and Baskets,7,1581,Cost
202100289349300020,231352692,X,SERVICES/MATERIALS,9,6922,FAIR MARKET VALUE
202100289349300020,231352692,X,HORSES,1,4999,FAIR MARKET VALUE
202100289349300020,231352692,X,GIFT CERTIFICATES/GIVEAWAYS,2,250,FAIR MARKET VALUE
202141349349303034,340714654,X,Dinner at Fundraisig Event,3,820,Cost
202021939349300427,720408946,X,Miscellaneous Donations,144,0,FMV
202031969349300708,570314422,X,"MEALS, OTHER",6,68812,FMV
202141339349304269,530196584,X,Archival records,9,9875,Other - FMV - Appraisal or estimate
202141339349304269,530196584,X,Equipment,8,567559,Other - FMV - Appraisal or estimate
202141339349304269,530196584,X,Life insurance,13,16712,Other - Net Cash value
202141339349304269,530196584,X,Various,50,125242,Other - FMV - Appraisal or estimate
202041969349300504,430654854,X,TRAVEL AND EQUIPMENT,4,40943,FAIR MARKET VALUE
202041969349300504,430654854,X,VACATIONS,9,28183,FAIR MARKET VALUE
202041969349300504,430654854,X,EVENT TICKETS,2,1300,COST
202011979349308651,131740468,X,Generator,1,3000,FMV
202141359349302374,941156525,X,Equipment,3,25442,FMV
202141359349302374,941156525,X,Event Items Donated,12,3575,FMV
202141359349302374,941156525,X,MEDICAL EQUIPMENT,1,1000,FMV
202001369349301240,460280847,X,Miscellaneous noncash contributions for fundraising events,178,68499,Cost or selling pric
202041899349302169,941698615,X,MISCELLANEOUS,6,14054,FMV
202041899349302169,941698615,X,GARDEN PLANTS,1,10955,FMV
202021969349302227,133297197,X,"14 boxes of estimated 20,000 square feet of high quality leather hides and skins",1,250050,Selling cost
202141379349306979,237172306,X,PLEDGE,1,134866000,DISCOUNTED PLEDGE
202003299349300600,344430762,X,Travel,4,2980,Actual
202003299349300600,344430762,X,Books,31,259,Actual
202111269349301666,250981156,X,MISCELLANEOUS,1,174,FAIR MARKET VALUE
202131349349301943,580566133,X,Materials and Supplies,5,1955,FMV
202131349349301943,580566133,X,Entertainment,3,1703,FMV
202131349349301943,580566133,X,Animals,4,45000,FMV
202011499349300626,710236867,X,HOME FURNISHINGS,1,4238,FAIR MARKET VALUE
202011499349300626,710236867,X,HEAT PUMP & AIR HANDLER,1,3986,FAIR MARKET VALUE
202011499349300626,710236867,X,FENCING,1,1324,FAIR MARKET VALUE
202011499349300626,710236867,X,GOODIE BAGS,1,280,FAIR MARKET VALUE
202011499349300626,710236867,X,OTHER MISCELLANEOUS ITEMS,1,96,FAIR MARKET VALUE
202001059349300920,590624458,X,Equipment,1,1000000,Fair Market Value
202001059349300920,590624458,X,Auction Items,167,0,See Part II
202140279349300449,431345089,X,TEXTILES/OTHER,1,162116
202033019349300633,570314415,X,"Gift cards, tickets, etc.",52,11285,FMV
202033179349301348,160759798,X,8 Space in Dorm,8,55664,Fair Market Value
202033179349301348,160759798,X,Gift Cards,1,2000,Fair Market Value
202141379349309114,540505965,X,ARCHIVAL RECORDS,1,1,OPINION OF EXPERT
202001509349301310,370662594,X,GIFTS IN KIND,10,117392,FAIR VALUE
202011369349302446,237172306,X,NONCASH CONTRIBUTION OF ASSETS,1,1653691,FMV
202011369349302446,237172306,X,PLEDGE,1,50000,FMV
202101379349303075,430653611,X,Historical documents,16,16,No value provided
202101379349303075,430653611,X,Equipment,9,4966602,Opinion of expert/appraisal
202101379349303075,430653611,X,Event tickets,1,140,Fair market value
202101379349303750,910565006,X,Auction Items,410,80623,FMV
202101379349303750,910565006,X,"Equipment, supplies, books",8,9059,FMV
202130979349301333,410695524,X,Auction Items,382,33346,Donated Value
202111269349302301,951667177,X,PIANOS,2,11500,DONOR RECEIPTS/FMV
202111269349302301,951667177,X,FILM/MEDIA SUPPLIES,3,4673,DONOR RECEIPTS/FMV
202141339349305309,251024358,X,POSTAGE STAMPS,1,6000,DONOR COST
202141339349305309,251024358,X,GIFT CARDS,1,5850,DONOR COST
202011609349301426,931139187,X,MISCELLANEOUS GOODS,100,42815,FMV
202101339349305375,383519708,X,AUCTION ITEMS,9,41794,FAIR MARKET VALUE
202101349349305755,440617326,X,AUCTION ITEMS,150,77705,FMV
202101349349304540,910564961,X,GIFT CARDS,27,16604,ESTIMATED FMV
202101349349304540,910564961,X,OTHER MISC ITEMS,7,3810,ESTIMATED FMV
202101349349304540,910564961,X,EVENT/ADMISSION TICKETS,7,1014,ESTIMATED FMV
202001339349303080,232825878,X,Dining/Wine Pairing,41,23635,FMV
202001339349303080,232825878,X,Tickets/Memberships,27,9180,FMV
202001339349303080,232825878,X,Trips,9,7520,FMV
202001339349303080,232825878,X,Outings/Consults,17,7313,FMV
202101339349301840,620476822,X,Donor paid expenses,36,41466,Market value
202101339349301840,620476822,X,Miscellaneous,8,235,Market value
202101339349301840,620476822,X,Software,1,3072390,Market value
202101339349301840,620476822,X,Misc. Equipment,4,249125,Market value
202101339349302045,231352685,X,DONATED EQUIPMENT,24,253770,FAIR MARKET VALUE
202101339349302045,231352685,X,DONATED FURNITURE,2,2994,FAIR MARKET VALUE
202101339349302045,231352685,X,OTHER GIFTS IN KIND,70,1185478,FAIR MARKET VALUE
202101379349307790,381359081,X,NONCASH PLEDGES,9,239682,APPRAISAL
202101379349307790,381359081,X,HORSES,8,140499,APPRAISAL
202101379349307790,381359081,X,PROGRAM SUPPORT,2,4923,ACTUAL VALUE
202111059349301916,470405319,X,RECREATIONAL EQUIPMENT,76,3520,FAIR MARKET VALUE
202111059349301916,470405319,X,DONATED TRAVEL,2,1695,FAIR MARKET VALUE
202111059349301916,470405319,X,GIFT CARD,127,805,FAIR MARKET VALUE
202020629349300412,460283336,X,IN-KIND GIFTS,37,8386,FMV
202141309349302679,610444788,X,EQUIPMENT,4,32902,FMV
202141309349302679,610444788,X,MISCELLANEOUS,3,10772,FMV
202141309349302679,610444788,X,GIFT CARDS,15,1784,FMV
202141309349302679,610444788,X,PIANO,1,250,FMV
202001559349301005,060646623,X,Other GIK,26,20581,FMV
202001369349301870,141442493,X,ATHLETIC EQUIPMENT,1,70275,MARKET VALUE
202001369349301870,141442493,X,PHOTOGRAPHY EQUIPMENT,2,1895,MARKET VALUE
202131379349301218,210634501,X,Miscellaneous,2,28872,Other - SEE PART II
202131379349301218,210634501,X,Computer Equipment,3,300000,Other - SEE PART II
202111129349301146,580593414,X,EQUIPMENT/FURNITURE,2,7113,ESTIMATED FAIR VALUE
202111129349301146,580593414,X,SUPPLIES,15,2146,ESTIMATED FAIR VALUE
202111369349301101,953127273,X,CLINICAL PRACTICE,1,168000,FMV
202111369349301101,953127273,X,EQUIPMENT,2,120432,FMV
202111369349301101,953127273,X,PET FOOD,22,93532,FMV
202111369349301101,953127273,X,SNOW GLOBES,1,11218,FMV
202121339349301877,550357021,X,FURNISHINGS,1,5890,DONOR VALUE
202121339349301877,550357021,X,SUPPLIES,7,1109,DONOR VALUE
202121339349301877,550357021,X,FOOD,1,127,DONOR VALUE
202121339349301877,550357021,X,MISCELLANEOUS ITEMS,4,111,DONOR VALUE
202011639349300731,362169145,X,FRAMING FOR ART,1,1295,FMV
202011639349300731,362169145,X,PIANO SHEET MUSIC,1,500,FMV
202011639349300731,362169145,X,COMPUTER DESKS AND CHAIRS,1,330,FMV
202011639349300731,362169145,X,BLACKHAWK TICKETS,1,242,FMV
202011299349301341,941156266,X,Education items,15,187022,Market value
202011299349301341,941156266,X,Tickets,1,260,Market value
202011339349302541,530196584,X,Archival records,9,34149,Other - FMV - Appraisal or estimate
202011339349302541,530196584,X,Equipment,10,64118,Other - FMV - Appraisal or estimate
202011339349302541,530196584,X,Life insurance,13,60846,Other - Net Cash value
202011339349302541,530196584,X,Various,93,47683,Other - FMV - Appraisal or estimate
202011339349302541,530196584,X,Business combination,1,3109444,Other - FMV - Appraisal or estimate
202121379349304952,362191242,X,ITEMS FOR MAROON & GOLD BANQUET,2,1110,FMV
202100429349300110,470376524,X,MISCELLANEOUS,2,12600,ESTIMATED VALUE
202100429349300110,470376524,X,GOLF,1,225,ESTIMATED VALUE
202101349349305500,221494434,X,Laptops,1,22000,FMV
202101349349305500,221494434,X,SURGICAL MASKS,1,159,FMV
202101349349305500,221494434,X,ENCYCLOPEDIA AND WAGNALLS,1,1500,FMV
202101349349305500,221494434,X,FLORAL ARRANGEMENTS,1,2200,FMV
202101349349305500,221494434,X,GAME TICKETS,1,300,FMV
202101349349305500,221494434,X,T-SHIRTS,1,532,FMV
202101349349305500,221494434,X,WINE,1,420,FMV
202101349349305500,221494434,X,US OPEN TICKETS,1,832,FMV
202101349349305500,221494434,X,Swordfish Beach Club,1,500,FMV
202101349349305500,221494434,X,COCKTAILS,1,1000,FMV
202101349349305500,221494434,X,REWARD POINTS,1,1650,FMV
202101349349305500,221494434,X,SIGNED FOOTBALL,1,250,FMV
202101349349305500,221494434,X,GAME TICKETS AND HELMET,1,1310,FMV
202101349349305500,221494434,X,GOLF,2,2240,FMV
202101349349305500,221494434,X,BOOK DONATION,1,122,FMV
202100289349301710,560532297,X,RETENTION PROGRAMS,1,14375,COST
202100289349301710,560532297,X,EVENT EXPENSES,2,1300,COST
202131339349301223,520591691,X,EQUIPMENT,3,12021,ESTIMATE
202131339349301223,520591691,X,PLANTS/LANDSCAPING,2,4026,ESTIMATE
202131339349301223,520591691,X,AUCTION ITEMS,3,3000,ESTIMATE
202131339349301223,520591691,X,OFFICE SUPPLIES,1,174,COST
202020659349301247,390806263,X,SPECTROMETER,1,12000,FAIR MARKET VALUE
202020659349301247,390806263,X,ADVERTISING,1,1000,FAIR MARKET VALUE
202021979349305067,540505965,X,MUSICAL INSTRUMENTS,1,2200,COST
202021979349305067,540505965,X,FURNITURE,1,8800,OPINION OF EXPERT
202121169349300982,430655867,X,Exercise Equipment,1,90661,Market value
202101309349303120,420680387,X,ATHLETIC EQUIPMENT,1,14000
202101309349303120,420680387,X,PRINTMAKER PAPER SUPPLIES,1,1000
202101309349303120,420680387,X,TREE REPLACED,1,482
202111329349302436,030179298,X,Miscellaneous,100,114611,FMV
202043219349306739,560529990,X,MISCELLANEOUS,82,16793,COST
202043219349306739,560529990,X,SOFTBALL FIELD MATERIALS,4,7179,COST
202043219349306739,560529990,X,SOFTBALL EQUIPMENT,1,2500,COST
202043219349306739,560529990,X,USED COMPUTERS,20,2000,COST
202141259349300624,480543736,X,EQUIPMENT,1,5500,MARKET VALUE
202141259349300624,480543736,X,VARIOUS OTHER,24,25510,MARKET VALUE
202110999349300036,520591623,X,Misc,5,6602,FMV
202110999349300036,520591623,X,LIFE INSURANCE POLICIES,1,249225,Cash Surrender Value
202120819349301152,581216007,X,Chiropractic Equipment,4,92869,FMV
202120819349301152,581216007,X,Picnic table,1,315,FMV
202120819349301152,581216007,X,FREEZER,1,200,FMV
202120819349301152,581216007,X,OFFICE EQUIPMENT,1,50,FMV
202041369349302834,150532078,X,Other,13,786,FMV
202131379349308258,060646959,X,ATHLETIC EQUIPMENT,1,265,FMV
202131379349308258,060646959,X,WINE,1,1080,FMV
202131379349308258,060646959,X,VARIOUS,2,1950,FMV
202101339349303885,250912618,X,AVIATION RELATED PARTS,3,246301
202101339349303885,250912618,X,DONATED RENT,1,3540
202100119349301360,956001907,X,Violin,1,28000,Appraisal
202100119349301360,956001907,X,Hotel stay,1,13750,cost
202100119349301360,956001907,X,Const. matl's,1,10937,Cost
202100119349301360,956001907,X,Sports tickest,1,550,Cost
202131259349301228,132642091,X,EXPENDITURES RELATING TO CAPITAL PROJECT,1,243991,FV AS PROVIDED BY NY
202131259349301228,132642091,X,TICKETS,4,80,FAIR MARKET VALUE
202111349349303966,060731360,X,Instruments,3,6060,Appraisal
202111349349303966,060731360,X,MISCELLANEOUS,1,78,Donor Receipts
202131339349302153,150532078,X,Other,20,27,FMV
202110589349300611,430653369,X,EVENT CATERING,1,26500,FMV
202110589349300611,430653369,X,DESIGN SERVICES,1,37148,FMV
202120619349300522,160743150,X,FREEZER,1,448,FMV AT TIME OF GIFT
202111349349300811,951860996,X,MISCELLANEOUS EVENT CONTRIBUTIONS,37,75795,FMV
202111349349300811,951860996,X,MISCELLANEOUS SCHOOL CONTRIBUTIONS,2,300,FMV
202021759349300412,350868175,X,FLORAL,2,22231,FAIR MARKET VALUE
202021759349300412,350868175,X,FOOD & DRINKS,7,8756,FAIR MARKET VALUE
202021759349300412,350868175,X,OTHER,4,5659,FAIR MARKET VALUE
202001789349301610,050258810,X,GOLF TOURNAMENTS,59,22809,FMV
202001789349301610,050258810,X,MISCELLANEOUS,15,134572,FMV
202011819349300016,383519708,X,AUCTION ITEMS,4,28268,FAIR MARKET VALUE
202141039349300784,150545841,X,TRAVEL EXPENSES,3,3152,FMV
202141039349300784,150545841,X,EQUIPMENT,1,3965,FMV
202141039349300784,150545841,X,SOFTWARE,2,8240,FMV
202023039349301512,560529972,X,SOFTWARE,1,14924,FMV
202101249349302150,237242844,X,CHIRO TABLE,1,50000,FMV
202101249349302355,221500645,X,MISCELLANEOUS,16,47000,Cost
202101249349302355,221500645,X,Trust Assets,1,1165000,FMV
202101319349303030,540505892,X,HORSES,4,1720000,APPRAISAL
202101319349303030,540505892,X,TURF MAINTENANCE EQUIPMENT,1,14310,FMV
202101349349308055,060646623,X,Other - GIK,4,10923,FMV
202001369349303725,251035663,X,EQUIPMENT,2,0
202001369349303725,251035663,X,AUCTION ITEMS,10,0
202111099349301706,591092732,X,ENTERTAINMENT,30,13497,FAIR MARKET VALUE
202111099349301706,591092732,X,GIFT CARDS & BASKETS,35,8845,FAIR MARKET VALUE
202111099349301706,591092732,X,CLOTHING & HOUSEHOLD,9,830,FAIR MARKET VALUE
202111099349301706,591092732,X,FOOD,19,705,FAIR MARKET VALUE
202111179349300316,610444650,X,Craft materials,1,9900,Other - DONOR VALUE
202141309349302419,150543659,X,Miscellaneous,1,329,FMV
202120289349301237,850197752,X,Computer Technolgy,1,86909,Book Value
202131339349302753,250969449,X,COMPUTER EQUIPMENT,15,670024,FAIR MARKET VALUE
202131339349302753,250969449,X,SCIENTIFIC/MUSIC/FITNESS EQPT,4,48385,FAIR MARKET VALUE
202131339349302753,250969449,X,TOOLS,2,20415,COST
202131339349302753,250969449,X,ALUMNI EVENT,15,14285,COST
202041609349301359,660432514,X,40 Recycling Bins,1,26199,FMV
202041609349301359,660432514,X,"Fitness Equipment, Cardio and Weights",1,80000,FMV
202041609349301359,660432514,X,Use of Space for a University Event,1,14500,FMV
202011509349300121,382015048,X,AUCTION ITEMS,98,63462,COST
202011509349300121,382015048,X,FUNDRAISING,37,61555,COST
202011509349300121,382015048,X,MUSICAL ITEMS,3,11800,COST
202101059349301220,640303086,X,HORSES,5,5,EACH HORSE AS A $1
202101059349301655,010211810,X,Various Supplies,6,1173,Fair Market Value
202101059349301700,150543962,X,OFFICE FURNITURE,1,7500,FAIR MARKET VALUE
202141189349300909,520595110,X,OTHER EQUIP.,13,0
202141189349300909,520595110,X,MUSICAL INSTRUMENTS,1,0
202141189349300909,520595110,X,OTHER,50,0
202121379349308637,381360586,X,Piano,1,28700,Estimate of FMV
202121379349304182,340733165,X,HORSES,9,44799,FMV
202100499349300315,042104778,X,AUCTION ITEMS,2,1300,FMV
202121189349300517,237179639,X,MUSICAL EQUIPMENT,2,76177,COST
202121189349300517,237179639,X,GIFT CARDS/EVENT VOUCHERS,10,3061,COST
202121189349300517,237179639,X,VARIOUS OTHERS,13,2400,COST
202121189349300517,237179639,X,AWARDS,2,315,COST
202031569349300418,381624684,X,Hotel stay and gift cards,1,1250
202031569349300418,381624684,X,Golf and Lunch for Auction,1,1000
202031569349300418,381624684,X,Bleacher Project,1,5000
202031569349300418,381624684,X,Items for Auction,1,6330
202031569349300418,381624684,X,Metagram Titled WWW,1,5000
202031569349300418,381624684,X,Discount on Founders Garden,1,8000
202031569349300418,381624684,X,"Install, Deliver - Sculpture",1,19650
202121339349304417,630417508,X,TELEVISION AIR-TIME,1,56448,VENDOR INVOICE
202121339349304417,630417508,X,GIFT CARDS,20,2000,ACTUAL CASH VALUE
202121339349304417,630417508,X,COFFEE,1,39,RECEIPT
202121379349308697,941156610,X,MUSICAL EQUIPMENT,6,1996046,FAIR MARKET VALUE
202121379349308697,941156610,X,MATTRESSES,1,46550,FAIR MARKET VALUE
202101239349300240,060646829,X,AUCTION PRIZES,2,0,SEE PART II
202101239349300240,060646829,X,OTHER - VARIOUS,3,0,SEE PART II
202023079349300887,410908458,X,TECHNOLOGY EQUIPMENT,1,48000,FMV
202023079349300887,410908458,X,AUCTION ITEM,6,15120,FMV
202100329349301765,231352664,X,Oriental rug,1,4500,appraisal
202100329349301765,231352664,X,donated time for closed captioning services,1,250,hourly rate
202100329349301765,231352664,X,expenses associated with trip to University of Michigan,1,870,actual cost
202100329349301765,231352664,X,cost of title transfer,1,119,actual cost
202100329349301765,231352664,X,promotional coasters,1,353,cost of coasters
202140709349300619,310544271,X,COMPUTERS & EQUIPMENT,1,118360,FMV
202111299349300906,954559065,X,1,72000
202101349349307560,516000297,X,Equipment,7,662679,Opinion of Expert
202101349349307560,516000297,X,Miscellaneous,9,9811,Opinion of Expert
202101349349300305,363377698,X,Raffle Items - Fundraising,130,22191,Selling cost
202101349349300305,363377698,X,One Horse-named Riddle,1,5000,Opinions of experts
202101349349300305,363377698,X,Teaching Horse named Marshall,1,1000,Opinions of experts
202101349349300305,363377698,X,"20 year-old Quarter Horse mare-named ""Sky""",1,1000,Opinions of experts
202101349349300305,363377698,X,Medical Equipment - Century Heart-Lung Machine,1,35000,Market value
202101349349300305,363377698,X,Medical Equipment - DIERS Formetric 4D surface topography scanner,1,25000,Market value
202101359349301585,042103637,X,Other pers. pp,13,0,FMV/$0 for tracking
202101059349301415,030179424,X,PRIZES,62,42055,FMV
202101059349301415,030179424,X,FOOD & ENTERTAINMENT,9,6706,COST
202131379349301683,710246213,X,BASEBALL EQUIPMENT,2,45510,PURCHASE PRICE VALUE
202100969349301025,560686603,X,FENCING,1,47050,DONOR VALUE
202100969349301025,560686603,X,FURNISHINGS,1,1396,DONOR VALUE
202111059349300901,620476666,X,EQUIPMENT,1,449,FMV
202111059349300826,370661211,X,MEALS & ENTERTAINMENT,9,18875,COST
202111059349300826,370661211,X,TRAVEL,3,4257,COST
202111059349300826,370661211,X,OTHER NONCASH,1,2850,COST
202111059349300826,370661211,X,EQUIPMENT/FURNITURE,3,800,COST
202111059349300826,370661211,X,DUES & MEMBERSHIP,1,250,COST
202111259349302976,610461768,X,EQUIPMENT,4,4815,FAIR MARKET VALUE
202111259349302976,610461768,X,FOOD,1,46,FAIR MARKET VALUE
202101129349300325,560623936,X,MISCELLANEOUS SMALL GIFTS,4,7540,COST
202101129349300325,560623936,X,EQUIPMENT,8,7403,COST
202111329349304976,951643389,X,MUSICAL INSTRUMENTS,1,82000,FMV
202111329349304976,951643389,X,EQUIPMENT,4,5791,FMV
202111329349304976,951643389,X,JEWELRY,1,4500,FMV
202111329349304976,951643389,X,EVENT,1,2251,FMV
202111329349304976,951643389,X,MEALS,1,170,FMV
202111349349303431,310537516,X,Athletic Travel,1,39701,Cost or Selling Pric
202111349349303431,310537516,X,Billboard Advertisement,1,14241,Cost or Selling Pric
202101029349300640,370661494,X,USE OF AUTOS,12,63371,LEASE VALUE
202101029349300640,370661494,X,PARENT'S BOARD,31,8115,RECEIPTS
202101029349300640,370661494,X,ATHLETIC SUPPORT,3,6000,RECEIPTS
202101029349300640,370661494,X,ACADEMIC SUPPORT,1,3000,RECEIPTS
202100729349300425,420707114,X,TRAVEL EXPENSES,4,5286,COST
202100729349300425,420707114,X,AUCTION ITEMS,2,1143,COST
202100729349300425,420707114,X,SUPPLIES,1,49,COST
202111179349300541,135562314,X,Professional Fees,1,8000,Retail Value
202111379349305466,310537514,X,ATHLETICS,1,100,COST
202111379349305466,310537514,X,PROMOTIONAL,11,2788,COST
202111379349305466,310537514,X,OTHER SUPPLIES,7,4614,COST
202101119349301235,710239576,X,Speakers,1,800,FMV-Equipment
202111349349301751,381374230,X,LIFE INSURANCE POLICY,2,518700,VALUE OF POLICY
202111349349301766,250965557,X,ORTHODONTIC SUPPLIES/EQUIPMENT,5,141060,FAIR MARKET VALUE
202111349349301766,250965557,X,FURNITURE,2,1460,FAIR MARKET VALUE
202111349349301766,250965557,X,GIFT CARD/BASKET,13,680,FAIR MARKET VALUE
202111349349301766,250965557,X,MUSICAL INSTRUMENTS,1,250,FAIR MARKET VALUE
202111349349301766,250965557,X,JEWELRY,1,180,FAIR MARKET VALUE
202111349349301766,250965557,X,ADMISSION TICKETS,1,50,FAIR MARKET VALUE
202111349349301766,250965557,X,PHOTOGRAPHY,1,15,FAIR MARKET VALUE
202021059349301102,620475691,X,Horse,2,70000,Professional Appraisal
202021059349301102,620475691,X,Various Supplies,26,3412,Fair Market Value
202110599349300601,150533545,X,DONATED STAY,2,4114
202141029349300614,540506306,X,LIVESTOCK,10,134002,DONOR VALUE
202111349349304676,590624416,X,Volunteer expenses,11,5671,Actual cost
202111349349304676,590624416,X,Gift in Kind,7,16090,FMV
202111349349304676,590624416,X,Event food/supplies,5,2728,Actual cost
202111349349305921,362182171,X,Horses to Honey Rock,3,4000,Market value
202111349349305921,362182171,X,Musical Instruments,6,139170,Cost
202111349349305921,362182171,X,Donated Tickets,12,638,Cost
202111349349305921,362182171,X,Scientific supplies & laboratory equipment,1,4000,Replacement cost
202111349349305921,362182171,X,FOOD FOR EVENT,1,2000,Cost
202111349349305921,362182171,X,"musical supplies, other than instruments",2,18789,Replacement cost
202043569349300309,381369604,X,RECEIVED EIGHT WHEEL DRUMS,1,36955,FMV
202131269349301218,141338371,X,VARIOUS IN KIND,30,14233,FAIR VALUE
202131319349300033,820200906,X,Raffle Items,1,5970,FMV
202131319349300033,820200906,X,Laboratory supplies and equipment,1,0,FMV
202141319349303604,951664100,X,Food and beverages for events,2,398,FMV
202141319349303604,951664100,X,IBM computer,1,1,FMV
202140979349301329,370681530,X,Equip/Furn.,3,43015,Cost
202140979349301329,370681530,X,Food/Lodging,5,10500,Cost
202140979349301329,370681530,X,Signage,2,2770,Cost
202140979349300204,160743040,X,MISCELLANEOUS,4,12515,FMV
202140979349300204,160743040,X,EQUIPMENT,3,6532,FMV
202111059349300546,410708577,X,LIFE INSURANCE,2,297127,FAIR MARKET VALUE
202111059349300546,410708577,X,DOOR PRIZES,18,7929,FAIR MARKET VALUE
202131029349301233,350867954,X,Equipment,2,9640,Cost
202131029349301233,350867954,X,Meal and Entertainment,2,270,Cost
202131029349301233,350867954,X,Gift cards,1,20,Cost
202121259349300537,381381271,X,FURNITURE,1,39793,FMV
202121259349300537,381381271,X,EQUIPMENT,1,675,FMV
202101369349300720,951644026,X,MISCELLANEOUS SMALL ITEMS,38,18471,DONOR APPRAISED
202101369349300720,951644026,X,WINE DONATIONS FOR GALA,4,1253,DONOR APPRAISED
202100639349301135,480547846,X,NON-CASH AUCTION ITEMS SPIRE-FEST,56,15565,INVOICE/PURCHASE PR
202100639349301135,480547846,X,UNIVERSAL GYM & MONITORS,1,2675,INVOICE/PURCHASE PR
