object_id,ein,BsnssNmLn1Txt,AddrssLn1Txt,CtyNm,SttAbbrvtnCd,ZIPCd,FcltyTxt
201902219349300120,440577118,COXHEALTH SKIN CARE,1925 CHESTERFIELD BLVD,SPRINGFIELD,MO,65807,CLINIC
201902219349300120,440577118,COXHEALTH WELCOME CLINIC,2900 S NATIONAL BLDG A,SPRINGFIELD,MO,65804,CLINIC
201902219349300120,440577118,COXHEALTH CENTER OZARK,5548 N FARNER BRANCH RD,OZARK,MO,65721,CLINIC
201902219349300120,440577118,PALLIATIVE CARE,3801 S NATIONAL AVE,SPRINGFIELD,MO,65807,CLINIC
201902219349300120,440577118,COXHEALTH OZARK PEDIATRICS,1741 SOUTH 15TH ST,OZARK,MO,65721,CLINIC
201902219349300120,440577118,COXHEALTH MEDICAL MILE CLINIC,2900 S NATIONAL AVE,SPRINGFIELD,MO,65807,CLINIC
201902219349300120,440577118,COXHEALTH ADULT & PEDIATRIC URGENT CARE,1000 E PRIMROSE SUITE 170,SPRINGFIELD,MO,65807,URGENT CARE CLINIC
201902219349300120,440577118,COXHEALTH CENTER SOUTHERN HILLS,2702 E SUNSHINE,SPRINGFIELD,MO,65804,CLINIC
201902219349300120,440577118,COXHEALTH CONSULTING SERV & AVIATION MED,3555 S NATIONAL AVE SUITE 104,SPRINGFIELD,MO,65807,CLINIC
201902219349300120,440577118,COXHEALTH INTEGRATED BEHAVIORAL HEALTHCA,3800 S NATIONAL LL100,SPRINGFIELD,MO,65807,CLINIC
201902219349300120,440577118,COXHEALTH OBSTETRICS AND GYNECOLOGY,3525 S NATIONAL AVE 210,SPRINGFIELD,MO,65807,CLINIC
201902219349300120,440577118,COXHEALTH PEDIATRIC SPECIALTIES MED SOUT,3525 S NATIONAL AVE SUITE 210,SPRINGFIELD,MO,65807,CLINIC
201902219349300120,440577118,GLYCEMIC MANAGEMENT SERVICES,3801 S NATIONAL AVE,SPRINGFIELD,MO,65807,CLINIC
201932269349301898,010238552,1 - MMC Scarborough Campus,100 Campus Drive,Scarborough,ME,04074,General Medical and Surgical
201932269349301898,010238552,2 - MMC Scarborough Surgical Center,84 Campus Drive,Scarborough,ME,04074,General Medical and Surgical
201932269349301898,010238552,3 - Neurosurgery & Spine and Neurology,49 Spring Street,Scarborough,ME,04074,"Neurosurgery, Spine and Neurology Care"
201932269349301898,010238552,4 - MMC Brighton Campus,335 Brighton Avenue,Portland,ME,04102,Emergency Care
201932269349301898,010238552,5 - Cardiology,99 Campus Drive,Lewiston,ME,04240,Cardiology
201932269349301898,010238552,6 - Pediatric Surgery & Specialty Care,887 Congress Street,Portland,ME,04102,Pediatrics
201932269349301898,010238552,7 - MMC Falmouth Campus,5 Bucknam Road,Falmouth,ME,04105,General Medicine
201932269349301898,010238552,8 - Cardiology,96 Campus Drive,Scarborough,ME,04074,Cardiology
201932269349301898,010238552,9 - Mental Health Services,66 Bramhall Street,Portland,ME,04102,Mental Health Services
201932269349301898,010238552,10 - MMC Sanford IV Therapy,27 Industrial Avenue,Sanford,ME,04073,IV Therapy
201932269349301898,010238552,11 - Orthopedics,119 Gannett Drive,South Portland,ME,04106,Orthopedic Care
201932269349301898,010238552,12 - Women's Health,489 State Street,Bangor,ME,04401,Women's Healthcare
201932269349301898,010238552,13 - Cardiothoracic Surgery,818 Congress Street,Portland,ME,04102,Cardiothoracic Surgery
201932269349301898,010238552,14 - Coastal Cancer Treatment Center,175 Congress Avenue,Bath,ME,04350,Cancer Treatment Center
201932269349301898,010238552,15 - Otolaryngology,1250 Forest Avenue,Portland,ME,04103,Otolaryngology
201932269349301898,010238552,16 - Urology,199 Main Street,Norway,ME,04268,Urology
201932269349301898,010238552,17 - McGeachy Hall,216 Vaughan Street,Portland,ME,04102,Mental Health Services
201932269349301898,010238552,18 - Cape Elizabeth Internal Medicine,155 Spurwink Avenue,Cape Elizabeth,ME,04107,General Medicine
201932269349301898,010238552,19 - MMC Family Medicine,272 Congress Street,Portland,ME,04101,General Medicine
201932269349301898,010238552,20 - MMC Biddeford IV Therapy,26 West Cole Road Suite 101,Biddeford,ME,04005,IV Therapy
201932269349301898,010238552,21 - Urology,110 Brickhill Ave Suite 100,South Portland,ME,04106,Urology
201932269349301898,010238552,22 - Westbrook Primary Care,1 Harnois Avenue Suite 2A,Westbrook,ME,04092,General Medicine
201932269349301898,010238552,23 - MMP Surgical Care Casco Bay,10 Andover Road,Portland,ME,04102,General Medical and Surgical
201932269349301898,010238552,24 - Otolaryngology,43 Baxter Boulevard,Portland,ME,04101,Otolaryngology
201932269349301898,010238552,25 - Endocrinology,175 US Route One,Scarborough,ME,04074,Endocrinology and Diabetes
201932269349301898,010238552,26 - Maine Transplant Program,19 West Street,Portland,ME,04102,Kidney and Pancreas Transplant
201932269349301898,010238552,27 - Scarborough Internal Family Medicine,300 Professional Drive,Scarborough,ME,04074,General Medicine
201932269349301898,010238552,28 - Lakes Region Primary Care,584 Roosevelt Trail,Windham,ME,04062,General Medicine
201932269349301898,010238552,29 - Cardiology,35 Medical Center Parkway Suite 101,Augusta,ME,04330,Cardiology
201932269349301898,010238552,30 - South Portland Primary Care,75B John Roberts Road,South Portland,ME,04106,General Medicine
201932269349301898,010238552,31 - Women's Health,102 Campus Drive Unit 116,Scarborough,ME,04074,Women's Healthcare
201932269349301898,010238552,32 - ME Inst for Sleep & Breathing Disorders,930 Congress Street,Portland,ME,04102,Sleep and Breathing Disorders
201932269349301898,010238552,33 - Pediatric Care,1577 Congress Street,Portland,ME,04102,Pediatrics
201932269349301898,010238552,34 - Cardiology,4 Glen Cove Drive Suite 108,Rockport,ME,04856,Cardiology
201932269349301898,010238552,35 - Otolaryngology,30 West Cole Road,Biddeford,ME,04005,Otolaryngology
201932269349301898,010238552,36 - Pediatric Surgery,46 First Park Drive,Oakland,ME,04963,Pediatrics
201932269349301898,010238552,37 - Cardiology,149 North Street,Waterville,ME,04901,Cardiology
201932269349301898,010238552,38 - Saco Pediatrics,4 Scamman Street Suite 51,Saco,ME,04072,Pediatrics
201932269349301898,010238552,39 - Yarmouth Pediatrics,45 Forest Falls Drive Suite 1A,Yarmouth,ME,04096,Pediatrics
201932269349301898,010238552,40 - Endocrinology and Diabetes Center,963 Sabattus Street,Lewiston,ME,04240,Endocrinology and Diabetes
201932269349301898,010238552,41 - Ambulatory Clinic Services,48-52 Gilman Street,Portland,ME,04102,General Medicine
201932269349301898,010238552,42 - Center for Tobacco Independence,315 Park Avenue Second Floor,Portland,ME,04101,Tobacco Treatment Center
201932269349301898,010238552,43 - Women's Health,84 Marginal Way Suite 900,Portland,ME,04103,Women's Healthcare
201932269349301898,010238552,44 - Otolaryngology,55 Main Street,Bridgton,ME,04009,Otolaryngology
201932269349301898,010238552,45 - MMC Preble St Learning Collaborative,20 Portland Street,Portland,ME,04101,General Medicine
201932269349301898,010238552,46 - Otolaryngology,193 Main Street,Norway,ME,04268,Otolaryngology
201932269349301898,010238552,47 - Oncology,265 Western Avenue,South Portland,ME,04106,Oncology
201902279349302635,550357050,ST MARY'S FAMILY CARE,1 CHATEAU LANE,BARBOURSVILLE,WV,25504,OUTPATIENT CLINIC
201902279349302635,550357050,ST MARY'S FAMILY CARE,147 WILLOW TREE WAY,HURRICANE,WV,25526,OUTPATIENT CLINIC
201902279349302635,550357050,ST MARY'S FAMILY CARE,6475 FARMDALE ROAD,BARBOURSVILLE,WV,25504,OUTPATIENT CLINIC
201902279349302635,550357050,ST MARY'S WOMEN'S & FAMILY CARE,143 PEYTON STREET,BARBOURSVILLE,WV,25504,OUTPATIENT CLINIC
201902279349302635,550357050,ST MARY'S URGENT CARE,2815 5TH AVENUE,HUNTINGTON,WV,25702,OUTPATIENT CLINIC
201902279349302635,550357050,ST MARY'S PAIN RELIEF SPECIALISTS,2900 1ST AVENUE SUITE 210,HUNTINGTON,WV,25702,OUTPATIENT CLINIC
201902279349302635,550357050,OCCUPATIONAL MEDICINE,2833 FIFTH AVENUE,HUNTINGTON,WV,25702,OUTPATIENT CLINIC
201922599349301132,010211534,All About Women,195 Fore River Parkway Suite 310,Portland,ME,04102,Medical Office Building - Physician Svc
201922599349301132,010211534,Breast Care Specialists of Maine,195 Fore River Parkway Suite 250,Portland,ME,04102,Medical Office Building - Physician Svc
201922599349301132,010211534,Gorham Crossing Primary CareExpress Care,19 South Gorham Crossing,Gorham,ME,04038,Medical Office Building - Physician Svc
201922599349301132,010211534,HematologyOncology Clinic,195 Fore River Parkway Suite 360,Portland,ME,04102,Medical Office Building - Physician Svc
201922599349301132,010211534,Lymphedema Clinic,1364 Congress Street Suite 3,Portland,ME,04102,Medical Office Building - Physician Svc
201922599349301132,010211534,Maine Spine Surgery,195 Fore River Parkway Suite 440,Portland,ME,04102,Medical Office Building - Physician Svc
201922599349301132,010211534,The Mattina R Proctor Diabetes Center,144 State Street 4th Floor,Portland,ME,04101,Medical Office Building - Physician Svc
201922599349301132,010211534,Mercy Cardiology,144 State Street 5th Floor,Portland,ME,04101,Medical Office Building - Physician Svc
201922599349301132,010211534,Mercy Gastroenterology at Casco Bay,25 Long Creek Drive,South Portland,ME,04106,Medical Office Building - Physician Svc
201922599349301132,010211534,Mercy Mammography,195 Fore River Parkway Suite 260,Portland,ME,04102,Medical Office Building - Mammography Svc
201922599349301132,010211534,Mercy Pain Center,144 State Street 1st Floor,Portland,ME,04101,Medical Office Building - Physician Svc
201922599349301132,010211534,Mercy Physical Therapy,1364 Congress Street Suite 3,Portland,ME,04102,Medical Office Building - Physical Therapy Svc
201922599349301132,010211534,Mercy Primary Care South,778 Main Street Suite 1,South Portland,ME,04106,Medical Office Building - Physician Svc
201922599349301132,010211534,MKM ENT Associates,43 Baxter Boulevard,Portland,ME,04101,Medical Office Building - Physician Svc
201922599349301132,010211534,Portland Internal Medicine,43 Baxter Boulevard,Portland,ME,04101,Medical Office Building - Physician Svc
201922599349301132,010211534,Portland Surgical Associates,195 Fore River Parkway Suite 420,Portland,ME,04102,Medical Office Building - Physician Svc
201922599349301132,010211534,Pulmonary Critical Care & Sleep Medicine,144 State Street 3rd Floor,Portland,ME,04101,Medical Office Building - Physician Svc
201922599349301132,010211534,West Falmouth Family Practice,75 Gray Road,Falmouth,ME,04105,Medical Office Building - Physician Svc
201922599349301132,010211534,Westbrook Express Care,40 Park Road,Westbrook,ME,04092,Medical Office Building - Physician Svc
201922599349301132,010211534,Windham Family Practice & Express Care,409 Roosevelt Trail,Windham,ME,04062,Medical Office Building - Physician Svc
201922599349301132,010211534,Wound Healing Center,144 State Street 4th Floor,Portland,ME,04101,Medical Office Building - Physician Svc
201922599349301132,010211534,Yarmouth Primary Care & Express Care,385 Route One,Yarmouth,ME,04096,Medical Office Building - Physician Svc
201922599349301132,010211534,Dr Harry E David Pediatrics Center,195 Fore River Parkway Suite 160,Portland,ME,04102,Medical Office Building - Physician Svc
201922599349301132,010211534,Mercy Outpatient Addiction Services,144 State Street 3rd Floor,Portland,ME,04101,Medical Office Building - Physician Svc
201922279349302592,042103612,1 - NEBH OUTPATIENT CARE AT CHESTNUT HILL,830 BOYLSTON ST208 BASEMENT LEVEL,CHESTNUT HILL,MA,02467,MEDICAL/SURGICAL
201922279349302592,042103612,2 - NEW ENGLAND BAPTIST SURGICARE,1 BROOKLINE PLACE 2ND FL SUITE 201,BROOKLINE,MA,02445,INTENSIVE CARE UNIT
201922279349302592,042103612,3 - NEBH OUTPATIENT SURGERY SATELLITE,40 ALLIED DRIVE SUITE 200,DEDHAM,MA,02026,AMBULATORY CARE SERVICES
201932279349301423,610444716,1 - CENTER FOR ADVANCED IMAGING,2225 CENTRAL AVENUE,ASHLAND,KY,41101,OUTPATIENT IMAGING CENTER
201932279349301423,610444716,2 - ASHLAND URGENT CARE,2245 WINCHESTER AVENUE,ASHLAND,KY,41101,URGENT CARE
201932279349301423,610444716,3 - GRAYSON URGENT CARE,I-64 INTERCHANGE,GRAYSON,KY,41143,URGENT CARE
201932279349301423,610444716,4 - IRONTON URGENT CARE,912 PARK AVENUE,IRONTON,OH,45638,URGENT CARE
201932279349301423,610444716,5 - OUTPATIENT SERVICES CENTER,480 23RD STREET,ASHLAND,KY,41101,"PHYSICAL, OCCUPATIONAL AND SPEECH THERAPY"
201932279349301423,610444716,6 - CATLETTSBURG FAMILY CARE CENTER,4004 LOUIS RD,CATLETTSBURG,KY,41129,FAMILY CARE CENTER
201932279349301423,610444716,7 - CEDAR KNOLL FAMILY CARE CENTERPEDIATRIC,10650 US ROUTE 60,ASHLAND,KY,41102,FAMILY CARE CENTER/PEDIATRICS
201932279349301423,610444716,8 - FLATWOODS FAMILY CARE,1107 BELLEFONTE RD,FLATWOODS,KY,41139,FAMILY CARE CENTER
201932279349301423,610444716,9 - GRAYSON MEDICAL SPECIALTIES,609 N CAROL MALONE BLVD,GRAYSON,KY,41143,FAMILY CARE CENTER
201932279349301423,610444716,10 - FLATWOODS MEDICAL SPECIALTIES,1109 BELLEFONTE RD,FLATWOODS,KY,41139,FAMILY CARE CENTER
201932279349301423,610444716,11 - OLIVE HILL FAMILY CARE CENTER,391 WEST TOM T HALL BOULEVARD,OLIVE HILL,KY,41164,FAMILY CARE CENTER
201932279349301423,610444716,12 - BURLINGTON FAMILY CARE CENTER,384 COUNTRY ROAD 120 SOUTH,SOUTH POINT,OH,45680,FAMILY CARE CENTER
201932279349301423,610444716,13 - IRONTON FAMILY CARE CENTER,912 PARK AVENUE,IRONTON,OH,45638,FAMILY CARE CENTER
201932279349301423,610444716,14 - JACKSON MEDICAL SPECIALTIES,14395 STATE ROUTE 93,JACKSON,OH,45640,FAMILY CARE CENTER
201932279349301423,610444716,15 - PORTSMOUTH MEDICAL SPECIALTIES,2001 SCIOTO TRAIL,PORTSMOUTH,OH,45662,FAMILY CARE CENTER
201932279349301423,610444716,16 - WHEELERSBURG FAMILY CARE,8750 OHIO RIVER ROAD,WHEELERSBURG,OH,45694,FAMILY CARE CENTER
201932279349301423,610444716,17 - SANDY HOOK FAMILY CARE CENTER,STATE ROUTES 7 AND 32,SANDY HOOK,KY,41171,FAMILY CARE CENTER
201932279349301423,610444716,18 - KDMC OCCUPATIONAL MEDICINE,2301 LEXINGTON AVE STE 215,ASHLAND,KY,41101,OCCUPATIONAL MEDICINE
201932279349301423,610444716,19 - KDMC HOME HEALTH,2301 LEXINGTON AVE STE 305,ASHLAND,KY,41101,HOME HEALTH SERVICES
201932279349301423,610444716,20 - PRESTONSBURG FAMILY CARE,1279 OLD ABBOT MOUNTAIN RD,PRESTONBURG,KY,41653,FAMILY CARE CENTER
201932279349301423,610444716,21 - RUSSELL WALK-IN CAREHALL FAMILY CARE,399 DIEDERICH BLVD,RUSSELL,KY,41169,WALK-IN CLINIC AND FAMILY CARE CENTER
201932279349301423,610444716,22 - BURLINGTON URGENT CARE,384 COUNTRY ROAD 120 SOUTH,SOUTH POINT,OH,45680,URGENT CARE
201932279349301423,610444716,23 - KDMC SKILLED NURSING FACILITY,2201 LEXINGTON AVENUE,ASHLAND,KY,41101,SKILLED NURSING
201813199349317561,111661359,1 - RIVERHEAD MANAGEMENT CORPORATION,1300 ROANOKE AVENUE,REVERHEAD,NY,11901,MANAGEMENT SERVICE ORGANIZATION
201911359349300331,362170866,INGALLS FAMILY CARE CENTER,1600 TORRENCE AVENUE,CALUMET CITY,IL,60409,"URGENT AID, PRIMARY CARE, AND SPECIALIST SERVICES"
201911359349300331,362170866,INGALLS CARE CENTER,4742 CAL SAG ROAD,CRESTWOOD,IL,60445,QUICK CARE CENTER AND OCCUPATIONAL HEALTH
201911359349300331,362170866,INGALLS FAMILY CARE CENTER,6701 WEST 159TH STREET,TINLEY PARK,IL,60477,"URGENT AID, PRIMARY CARE, AND SPECIALIST SERVICES"
201911359349300331,362170866,INGALLS FAMILY CARE CENTER,19550 GOVERNORS HIGHWAY,FLOSSMOOR,IL,60422,URGENT AID AND SPECIALIST SERVICES
201911359349300331,362170866,INGALLS WELLNESS CENTER,2920 WELLNESS CENTER,HOMEWOOD,IL,60430,COMPLEMENTARY MEDICINE AND COMMUNITY HEALTH PROGRAMS
201911359349300331,362170866,THE VILLA AT SOUTH HOLLAND,16300 WAUSAU AVENUE,SOUTH HOLLAND,IL,60473,HEALTHCARE AND REHABILITATION CENTER
201911359349300331,362170866,INGALLS CARE CENTER,16246 PRINCE DRIVE,SOUTH HOLLAND,IL,60473,"INDUSTRIAL, MEDICAL REHABILITATION AND PHYSICIAN OFFICES"
201823139349301402,350895832,1 - REHABILITATION CENTER AND HOME CARE,2670 N MICHIGAN ROAD,MADISON,IN,47250,OUTPATIENT REHABILITATION CENTER AND HOME CARE SERVICES
201823139349301402,350895832,2 - CLIFTY DR MED OFFICE BLDG & CONV CARE,445 CLIFTY DRIVE,MADISON,IN,47250,PHYSICIAN MEDICAL OFFICE & CONVENIENT CARE CENTER
201823139349301402,350895832,3 - VERSAILLES MEDICAL OFFICE BLDG-MAIN ST,128 NORTH MAIN STREET,VERSAILLES,IN,47042,PHYSICIAN MEDICAL OFFICE
201823139349301402,350895832,4 - VERSAILLES MEDICAL OFFICE BLDG-TYSON ST,206 W TYSON STREET,VERSAILLES,IN,47042,PHYSICIAN MEDICAL OFFICE
201823139349301402,350895832,5 - TRIMBLE COUNTY MEDICAL OFFICE BLDG,10235 US HIGHWAY 421,MILTON,KY,40045,PHYSICIAN MEDICAL OFFICE
201823139349301402,350895832,6 - CARROLLTON MEDICAL OFFICE BLDG,205 MARWILL DRIVE,CARROLLTON,KY,41008,PHYSICIAN MEDICAL OFFICE
201823139349301402,350895832,7 - SWITZERLAND CNTY MEDICAL OFFICE BLDG,1190 WEST MAIN STREET,VEVAY,IN,47043,PHYSICIAN MEDICAL OFFICE
201823139349301402,350895832,8 - HANOVER MEDICAL OFFICE BLDG,36 MEDICAL PLAZA,HANOVER,IN,47243,PHYSICIAN MEDICAL OFFICE
201823139349301402,350895832,9 - DOWNTOWN MEDICAL OFFICE BLDG,630 NORTH BROADWAY,MADISON,IN,47250,PHYSICIAN MEDICAL OFFICE AND HOSPITAL STAFF
201933169349301648,540506331,1 - SENTARA RMH ORTHOPEDICS & SPORTS MED,2509 PLEASANT RUN DRIVE,HARRISONBURG,VA,22801,REHAB & IMAGING & ORTHOPEDIC CENTER & SPECIALTY PHYSICIAN OFFICE
201933169349301648,540506331,2 - SENTARA CARDIOLOGY SPECIALISTS,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,3 - SENTARA EVELYN BYRD HEALTH CENTER,1871 EVELYN BYRD AVENUE,HARRISONBURG,VA,22801,"INTERNAL MEDICINE, SPECIALTY PHYSICIAN OFFICES, LAB"
201933169349301648,540506331,4 - SENTARA UROLOGY SPECIALISTS,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,5 - REHAB SERVICES - PAVILION,2500 WELLNESS DRIVE,HARRISONBURG,VA,22801,REHABILITATION SERVICES
201933169349301648,540506331,6 - SENTARA TIMBER WAY HEALTH CENTER,13892 TIMBER WAY,BROADWAY,VA,22815,"FAMILY PRACTICE, LAB, IMAGING & REHAB"
201933169349301648,540506331,7 - SENTARA BACK AND NECK SPECIALISTS,2509 PLEASANT RUN DRIVE,HARRISONBURG,VA,22801,REHABILITATION CENTER
201933169349301648,540506331,8 - SENTARA NEUROLOGY SPECIALISTS,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,9 - SENTARA CARDIOTHORACIC SURGERY SPEC,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,10 - SENTARA SURGERY SPECIALISTS,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,11 - SENTARA VASCULAR SPECIALISTS,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,12 - SENTARA PULMONARY AND CC SPEC,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,13 - SENTARA SOUTH MAIN HEALTH CENTER,1661 SOUTH MAIN STREET,HARRISONBURG,VA,22801,"FAMILY PRACTICE, LAB, IMAGING & SPECIALTY PHYSICIAN OFFICE"
201933169349301648,540506331,14 - SENTARA BEHAVIORAL HEALTH SPECIALISTS,644 UNIVERSITY BLVD,HARRISONBURG,VA,22801,"MENTAL HEALTH CLINIC, MENTAL HEALTH SERVICES"
201933169349301648,540506331,15 - SENTARA EAST ROCKINGHAM HEALTH CTR,13737 SPOTSWOOD TRAIL,ELKTON,VA,22827,"FAMILY PRACTICE, LAB, IMAGING & REHAB"
201933169349301648,540506331,16 - SENTARA RHEUMATOLOGY SPECIALISTS,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,17 - REHAB SERVICES - INDUSTRIAL,1790 E MARKET ST 64B,HARRISONBURG,VA,22801,"FAMILY PRACTICE, IMAGING, OUTPATIENT LAB, & OCCUPATIONAL HEALTH"
201933169349301648,540506331,18 - SENTARA SLEEP MEDICINE SPECIALISTS,640 SOUTH MAIN STREET,HARRISONBURG,VA,22801,"SLEEP CLINIC, SLEEP LAB"
201933169349301648,540506331,19 - SENTARA RMH FUNKHOUSER WOMENS CENTER,2275 HEALTH CAMPS DRIVE,HARRISONBURG,VA,22801,"MAMMOGRAPHY SERVICES, IMAGE RECOVERY"
201933169349301648,540506331,20 - SENTARA EAST MARKET STREET HEALTH CTR,1790-64B EAST MARKET STREET,HARRISONBURG,VA,22801,"FAMILY PRACTICE, IMAGING, OUTPATIENT LAB, & OCCUPATIONAL HEALTH"
201933169349301648,540506331,21 - SENTARA MOUNT JACKSON HEALTH CENTER,120 MEDICAL AVENUE,MOUNT JACKSON,VA,22842,FAMILY PRACTICE
201933169349301648,540506331,22 - SENTARA ENDOCRINOLOGY SPECIALISTS,1661 SOUTH MAIN STREET,HARRISONBURG,VA,22801,"FAMILY PRACTICE, LAB, IMAGING & SPECIALTY PHYSICIAN OFFICE"
201933169349301648,540506331,23 - SENTARA OCCUPATIONAL HEALTH SPEC,1790-64B EAST MARKET STREET,HARRISONBURG,VA,22801,"FAMILY PRACTICE, IMAGING, OUTPATIENT LAB, & OCCUPATIONAL HEALTH"
201933169349301648,540506331,24 - HAHN CANCER CENTER,2008 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,OUTPATIENT CANCER CENTER
201933169349301648,540506331,25 - SENTARA INTEGRATIVE MED PHYSICIANS,1931 MEDICAL AVENUE,HARRISONBURG,VA,22801,INTEGRATIVE MEDICINE & SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,26 - SENTARA BRIDGEWATER CLINIC,100 HEALTH CENTER DRIVE,BRIDGEWATER,VA,22812,"LAB, IMAGING & REHAB"
201933169349301648,540506331,27 - REHAB SERVICES - BRIDGEWATER HOME,400 MAIN STREET,BRIDGEWATER,VA,22812,REHABILITATION SERVICES
201933169349301648,540506331,28 - SENTARA PALLIATIVE CARE SPECIALISTS,1931 MEDICAL AVENUE,HARRISONBURG,VA,22801,INTEGRATIVE MEDICINE & SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,29 - SENTARA RMH BEHAVIORAL HEALTH,644 UNIVERSITY BLVD,HARRISONBURG,VA,22801,"MENTAL HEALTH CLINIC, MENTAL HEALTH SERVICES"
201933169349301648,540506331,30 - SENTARA NEW MARKET HEALTH CENTER,9626 SOUTH CONGRESS STREET,NEW MARKET,VA,22844,FAMILY PRACTICE
201933169349301648,540506331,31 - SENTARA LURAY HEALTH CENTER,134 GENERAL DRIVE,LURAY,VA,22835,FAMILY PRACTICE
201933169349301648,540506331,32 - SENTARA INFECTIOUS DISEASE SPECIALISTS,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933169349301648,540506331,33 - SENTARA ANTICOAGULATION SERVICES,2006 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,SPECIALTY PHYSICIAN OFFICES
201933159349302223,310785684,CARDIOLOGISTS OF CLARK AND CHAMPAIGN COUNTIES SPRINGFIELD,100 W MCCREIGHT AVE FIRST FLOOR,SPRINGFIELD,OH,45504,SPECIALTY LOCATIONS
201933159349302223,310785684,CARDIOLOGISTS OF CLARK AND CHAMPAIGN COUNTIES URBANA,900 EAST COURT STREET,URBANA,OH,43078,SPECIALTY LOCATIONS
201933159349302223,310785684,COMMUNITY MERCY FOUNDATION,100 W MCCREIGHT AVE SUITE 200,SPRINGFIELD,OH,45504,OTHER
201933159349302223,310785684,COMMUNITY MERCY HEALTH PARTNERS,100 MEDICAL CENTER DRIVE,SPRINGFIELD,OH,45504,OTHER
201933159349302223,310785684,COMMUNITY MERCY HOME CARE,1111 N PLUM STREET SUITE 4,SPRINGFIELD,OH,45504,SPECIALTY LOCATIONS
201933159349302223,310785684,COMMUNITY MERCY HOME MEDICAL EQUIPMENT,1702 N LIMESTONE STREET,SPRINGFIELD,OH,45504,SPECIALTY LOCATIONS
201933159349302223,310785684,COMMUNITY MERCY MED ASSIST,30 W MCCREIGHT SUITE 011,SPRINGFIELD,OH,45504,OTHER
201933159349302223,310785684,COMMUNTY MERCY OCCUPATIONAL HEALTH - URBANA (INSIDE MERCY MEMORIAL HOSPITAL,),904 SCIOTO STREET,URBANA,OH,43078,SPECIALTY LOCATIONS
201933159349302223,310785684,EXCEL SPORTS MEDICINE REHABILITATION - SPRINGFIELD,2600 N LIMESTONE STREET,SPRINGFIELD,OH,45503,SPECIALTY LOCATIONS
201933159349302223,310785684,MERCY HEALH - EAST SPRINGFIELD INTERNAL MEDICINE,2105 E HIGH STREET,SPRINGFIELD,OH,45505,PRIMARY CARE DOCTORS
201933159349302223,310785684,MERCY HEALTH - ENON PRIMARY CARE,240 ENON ROAD,ENON,OH,45323,PRIMARY CARE DOCTORS
201933159349302223,310785684,MERCY HEALTH - FAMILY PHYSICIANS OF SPRINGFIELD,247 S BURNETT RD,SPRINGFIELD,OH,45505,PRIMARY CARE DOCTORS
201933159349302223,310785684,MERCY HEALTH - MERCYCREST FAMILY MEDICINE,30 W MCCREIGHT AVE SUITE 208,SPRINGFIELD,OH,45503,PRIMARY CARE DOCTORS
201933159349302223,310785684,MERCY HEALTH - MERCYCREST GASTROENTEROLOGY,30 W MCCREIGHT AVE SUITE 211,SPRINGFIELD,OH,45504,SPECIALTY LOCATIONS
201933159349302223,310785684,MERCY HEALTH - NORTHPARKE INTERNAL MEDICINE,211 NORTHPARKE DRIVE,SPRINGFIELD,OH,45503,PRIMARY CARE DOCTORS
201933159349302223,310785684,MERCY HEALTH - SOUTH LIMESTONE FAMILY MEDICINE,2055 S LIMESTONE STREET,SPRINGFIELD,OH,45504,PRIMARY CARE DOCTORS
201933159349302223,310785684,MERCY HEALTH - SPRINGFIED PRIMARY CARE AT CLARK STATE,570 E LEFFEL LN,SPRINGFIELD,OH,45505,PRIMARY CARE DOCTORS
201933159349302223,310785684,MERCY HEALTH - SPRINGFIELD IMAGING AND LAB CENTER,1343 N FOUNTAIN BLVD,SPRINGFIELD,OH,45504,SPECIALTY LOCATIONS
201933159349302223,310785684,MERCY HEALTH - SPRINGFIELD LAB SERVICES,2205 N LIMESTONE STREET,SPRINGFIELD,OH,45503,SPECIALTY LOCATIONS
