object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,DrctCntrllngEnttyNm_BsnssNmLn1Txt,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201433179349304223,421351526,PROCTOR HOSPITAL,5409 N KNOXVILLE AVE,PEORIA,IL,61614,370681540,HOSPITAL,IL,501(C)(3),170(B)(1) (A)(III),PROCTOR HEALTH CARE INCORPORATED,0
201433179349304223,421351526,SELF INSURANCE TRUST AGREEMENT EST BY METHODIST MEDICAL CENTER OF ILLINOIS,221 NORTHEAST GLEN OAK AVENUE,PEORIA,IL,61636,376181831,FUND SELF-INSURANCE PLAN,IL,501(C)(3),"509(A)(3), TYPE I",METHODIST MEDICAL CENER OF ILLINOIS,0
201433179349304223,421351526,SIOUXLAND PACE INC,313 COOK STREET,SIOUX CITY,IA,51103,261120134,ALL-INCLUSIVE CARE FOR THE ELDERLY,IA,501(C)(3),170(B)(1) (A)(III),ST LUKE'S HEALTH SYSTEM INC,0
201433179349304223,421351526,ST LUKE'S HEALTH RESOURCES,2720 STONE PARK BLVD,SIOUX CITY,IA,51104,421059182,OUTPATIENT CLINICS AND HEALTHCARE SERVICES,IA,501(C)(3),509(A)(2),ST LUKE'S HEALTH SYSTEM INC,0
201433179349304223,421351526,ST LUKE'S HEALTH SYSTEM INC,2720 STONE PARK BLVD,SIOUX CITY,IA,51104,421294091,SUPPORT AFFILIATES' MISSION TO IMPROVE HEALTH CARE,IA,501(C)(3),"509(A)(3), TYPE III",IOWA HEALTH SYSTEM,0
201433179349304223,421351526,ST LUKE'S HEALTHCARE,1026 A AVENUE NE,CEDAR RAPIDS,IA,52402,421487968,SUPPORT AFFILIATES' MISSION TO IMPROVE HEALTH CARE,IA,501(C)(3),"509(A)(3), TYPE II",IOWA HEALTH SYSTEM,0
201433179349304223,421351526,ST LUKE'S METHODIST HOSPITAL,1026 A AVENUE NE,CEDAR RAPIDS,IA,52402,420504780,HOSPITAL,IA,501(C)(3),170(B)(1) (A)(III),ST LUKE'S HEALTHCARE,0
201433179349304223,421351526,ST LUKE'SJONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,421487967,HOSPITAL,IA,501(C)(3),170(B)(1) (A)(III),ST LUKE'S HEALTHCARE,0
201433179349304223,421351526,STL CARE COMPANY,1026 A AVENUE NE,CEDAR RAPIDS,IA,52402,421276632,IMPROVE PUBLIC HEALTH SERVICES,IA,501(C)(3),509(A)(2),ST LUKE'S HEALTHCARE,0
201433179349304223,421351526,THE DUBUQUE VISITING NURSE ASSOCIATION,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,420680410,PUBLIC HEALTH SERVICES/HOME CARE,IA,501(C)(3),509(A)(2),FINLEY TRI-STATES HEALTH GROUP INC,0
201433179349304223,421351526,THE FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,420680354,HOSPITAL,IA,501(C)(3),170(B)(1) (A)(III),FINLEY TRI-STATES HEALTH GROUP INC,0
201433179349304223,421351526,THE ROBERT YOUNG CENTER FOR COMMUNITY MENTAL HEALTH,2701 17TH STREET,ROCK ISLAND,IL,61201,363678909,MENTAL HEALTH CARE,IL,501(C)(3),170(B)(1) (A)(VI),TRINITY REGIONAL HEALTH SYSTEM,0
201433179349304223,421351526,TRIMARK PHYSICIANS GROUP,802 KENYON ROAD,FORT DODGE,IA,50501,453791448,SUPPORT SERVICES FOR MEDICAL CARE AND HEALTH SERVICES,IA,501(C)(3),170(B)(1) (A)(III),TRINITY HEALTH SYSTEMS INC,0
201433179349304223,421351526,TRINITY BUILDING CORPORATION,802 KENYON ROAD,FORT DODGE,IA,50501,421376187,PROPERTY HOLDING COMPANY,IA,501(C)(2),TRINITY HEALTH SYSTEMS INC,0
201433179349304223,421351526,TRINITY HEALTH FOUNDATION,802 KENYON ROAD,FORT DODGE,IA,50501,421222381,CHARITABLE FUNDRAISING,IA,501(C)(3),170(B)(1) (A)(VI),TRINITY HEALTH SYSTEMS INC,0
201433179349304223,421351526,TRINITY HEALTH FOUNDATION,2701 17TH STREET,ROCK ISLAND,IL,61201,363321751,CHARITABLE FUNDRAISING,IL,501(C)(3),170(B)(1) (A)(VI),TRINITY REGIONAL HEALTH SYSTEM,0
201433179349304223,421351526,TRINITY HEALTH SYSTEMS INC,802 KENYON ROAD,FORT DODGE,IA,50501,421222877,SUPPORT AFFILIATES' MISSION TO IMPROVE HEALTH CARE,IA,501(C)(3),"509(A)(3), TYPE II",IOWA HEALTH SYSTEM,0
201433179349304223,421351526,TRINITY MEDICAL CENTER,2701 17TH STREET,ROCK ISLAND,IL,61201,362739299,HOSPITAL,IL,501(C)(3),170(B)(1) (A)(III),TRINITY REGIONAL HEALTH SYSTEM,0
201433179349304223,421351526,TRINITY REGIONAL HEALTH SYSTEM,2701 17TH STREET,ROCK ISLAND,IL,61201,363351952,SUPPORT AFFILIATES' MISSION TO IMPROVE HEALTH CARE,IL,501(C)(3),"509(A)(3), TYPE II",IOWA HEALTH SYSTEM,0
201433179349304223,421351526,TRINITY REGIONAL HOSPITAL AUXILIARY,802 KENYON ROAD,FORT DODGE,IA,50501,426081474,CHARITABLE FUNDRAISING AND VOLUNTEER SERVICES,IA,501(C)(3),509(A)(2),TRINITY REGIONAL MEDICAL CENTER,0
201433179349304223,421351526,TRINITY REGIONAL MEDICAL CENTER,802 KENYON ROAD,FORT DODGE,IA,50501,421009175,HOSPITAL,IA,501(C)(3),170(B)(1) (A)(III),TRINITY HEALTH SYSTEMS INC,0
201433179349304223,421351526,UNITY HEALTHCARE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,420680337,HOSPITAL,IA,501(C)(3),170(B)(1) (A)(III),TRINITY REGIONAL HEALTH SYSTEM,0
201433179349304223,421351526,UNITY HEALTHCARE FOUNDATION,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,421525031,SUPPORT AFFILIATES' MISSION TO IMPROVE HEALTH CARE,IA,501(C)(3),"509(A)(3), TYPE I",TRINITY REGIONAL HEALTH SYSTEM,0
201433179349304223,421351526,UNITYPOINT AT HOME,11333 AURORA AVENUE,URBANDALE,IA,50322,421477471,HOME HEALTH CARE,IA,501(C)(3),509(A)(2),IOWA HEALTH SYSTEM,0
201423149349302187,420686467,K RAYMOND CLARK CHARITABLE TRUST,1220 FIRST AVE NE,CEDAR RAPIDS,IA,52402,396787527,SUPPORTING TRUST,IA,501(C)(3),11A,COE COLLEGE,1
201423149349302187,420686467,K RAYMOND CLARK ATHLETIC FACILTIES TRUST,1220 FIRST AVE NE,CEDAR RAPIDS,IA,52402,396787027,SUPPORTING TRUST,IA,501(C)(3),11A,COE COLLEGE,1
201423149349302187,420686467,K RAYMOND CLARK ALUMNI CENTER TRUST,1220 FIRST AVE NE,CEDAR RAPIDS,IA,52402,396787028,SUPPORTING TRUST,IA,501(C)(3),11A,COE COLLEGE,1
201423149349302187,420686467,K RAYMOND CLARK RACQUET CENTER TRUST,1220 FIRST AVE NE,CEDAR RAPIDS,IA,52402,396787026,SUPPORTING TRUST,IA,501(C)(3),11A,COE COLLEGE,1
201423119349301492,364303682,CHILDREN'S HOSPITAL AND HEALTH SYSTEM INC,9000 W WISCONSIN AVE PO BOX 1997,MILWAUKEE,WI,53201,391500074,OPERATIONAL SUPPORT SERVICES,WI,501(C)(3),LINE 3,N/A,0
201423119349301492,364303682,CHILDREN'S HOSPITAL OF WISCONSIN INC,9000 W WISCONSIN AVE PO BOX 1997,MILWAUKEE,WI,53201,390812532,PEDIATRIC HOSPITAL,WI,501(C)(3),LINE 3,CHILDREN'S HOSPITAL & HEALTH SYSTEM INC,0
201423119349301492,364303682,CHILDREN'S HOSPITAL OF WISCONSIN FOUNDATION INC,9000 W WISCONSIN AVE PO BOX 1997,MILWAUKEE,WI,53201,391500075,FUND DEVELOPMENT,WI,501(C)(3),LINE 7,CHILDREN'S HOSPITAL & HEALTH SYSTEM INC,0
201423119349301492,364303682,CHILDREN'S MEDICAL GROUP INC,9000 W WISCONSIN AVE PO BOX 1997,MILWAUKEE,WI,53201,391789197,PEDIATRIC PHYSICIAN SERVICES,WI,501(C)(3),LINE 3,CHILDREN'S HOSPITAL & HEALTH SYSTEM INC,0
201423119349301492,364303682,CHILDREN'S SERVICE SOCIETY OF WISCONSIN,9000 W WISCONSIN AVE PO BOX 1997,MILWAUKEE,WI,53201,390806380,CHILD WELFARE SERVICES,WI,501(C)(3),LINE 7,CHILDREN'S HOSPITAL & HEALTH SYSTEM INC,0
201423119349301492,364303682,CHILDREN'S COMMUNITY HEALTH PLAN INC,9000 W WISCONSIN AVE PO BOX 1997,MILWAUKEE,WI,53201,271494977,WISCONSIN MEDICAID HMO,WI,501(C)(3),LINE 9,CHILDREN'S HOSPITAL & HEALTH SYSTEM INC,0
201443179349304359,351065063,Sisters of Providence,1 Sisters of Providence,St Mary of the Woods,IN,47876,350868174,Religious,IN,501(c)(3),1,N/A,0
201433149349301113,390978445,FRANCISCAN SISTERS OF PERPETUAL ADORATION,912 MARKET STREET,LA CROSSE,WI,54601,390806386,RELIGIOUS ORDER,WI,501(C)(3),LINE 1,N/A,0
201443159349300979,942515428,PALMER COLLEGE FOUNDATION,1000 BRADY STREET,DAVENPORT,IA,52803,426081293,EDUCATION,IA,501(C)(3),LINE 2,N/A,0
201443159349300979,942515428,PERRY HILL PROPERTIES ASSOCIATION,1000 BRADY STREET,DAVENPORT,IA,52803,421502549,HOUSING FOR STUDENTS,IA,501(C)(3),LINE 9,PALMER COLLEGE FOUNDATION,0
201443159349300979,942515428,DR DAVID D PALMER ATHLETIC TRUST,1000 BRADY STREET,DAVENPORT,IA,52803,274313852,FUND RAISING,IA,501(C)(3),"LINE 11A, I",PALMER COLLEGE FOUNDATION,0
201443159349300804,350885591,WESLEYAN RETIREMENT CENTER,4201 S WASHINGTON STREET,MARION,IN,46953,351449080,ELDER CARE,IN,501(C)(3),1,IWU,true
201443159349300804,350885591,WESLEYAN CHURCH CORPORATION,PO BOX 50434,INDIANAPOLIS,IN,46250,351148762,RELIGIOUS ORG,IN,501(C)(3),1,NA,false
201423169349301022,161359213,UB ASSOCIATES INC,UB DOWNTOWN GATEWAY BUILDING 77 GOO,BUFFALO,NY,14203,161559460,PROVIDE ADMIN SUPPORT TO SUNY BUFFALO MEDICAL SCHOOL PRACTICE PLAN,NY,501(C)(3),LINE 9,N/A,0
201423169349301022,161359213,STATE OF NEW YORK,ONE COMMERCE PLAZA 99 WASHINGTON A,ALBANY,NY,12231,146013200,GOVERNMENT,NY,501(C)(1),N/A,0
201423169349301022,161359213,UNIVERSITY AT BUFFALO FOUNDATION,PO BOX 900,BUFFALO,NY,14226,160865182,PROVIDES SUPPORT FOR AND PROMOTES THE ACTIVITIES OF THE UNIVERSITY,NY,501(C)(3),LINE 9,N/A,0
201423169349301022,161359213,UNIVERSITY PSYCHIATRIC PRACTICE INC,462 GRIDER ST,BUFFALO,NY,14215,161426208,PROVIDES MEDICAL SERVICES AND SUPPORTS THE UNIVERSITY EDUCATION PROGRAM,NY,501(C)(3),LINE 9,N/A,0
201423169349301022,161359213,UNIVERSITY AT BUFFALO NEUROSURGERY INC,3980 SHERIDAN DR SUITE 501,AMHERST,NY,14226,030445678,PROVIDES MEDICAL SERVICES AND SUPPORTS THE UNIVERSITY EDUCATION PROGRAM,NY,501(C)(3),LINE 9,N/A,0
201433179349305423,391620530,BELLIN HEALTH SYSTEMS INC,744 SOUTH WEBSTER,GREEN BAY,WI,54305,391512904,SUPPORT OF NON-PROFIT HEALTHCARE ORGANIZATIONS,WI,501(C)(3),"LINE 11B, II",N/A,0
201433179349305423,391620530,LAKE MICHIGAN HEALTH SERVICES INC,744 SOUTH WEBSTER,GREEN BAY,WI,54305,391512903,SUPPORT PURPOSES OF BELLIN MEMORIAL HOSPITAL,WI,501(C)(3),"LINE 11B, II",BELLIN HEALTH SYSTEMS INC,1
201433179349305423,391620530,THE BELLIN HEALTH FOUNDATION INC,PO BOX 23400,GREEN BAY,WI,54305,391809171,FOUNDATION,WI,501(C)(3),LINE 7,BELLIN HEALTH SYSTEMS INC,1
201433179349305423,391620530,BELLIN PSYCHIATRIC CENTER INC,PO BOX 23725,GREEN BAY,WI,54305,391657627,PSYCHIATRIC HOSPITAL,WI,501(C)(3),LINE 3,BELLIN HEALTH SYSTEMS INC,1
201433179349305423,391620530,BELLIN MEMORIAL HOSPITAL INC,PO BOX 23400,GREEN BAY,WI,54305,390884478,ACUTE CARE HOSPITAL,WI,501(C)(3),LINE 3,BELLIN HEALTH SYSTEMS INC,1
201433179349305423,391620530,OCONTO HOSPITAL & MEDICAL CENTER INC,PO BOX 357,OCONTO,WI,54153,061745397,HOSPITAL,WI,501(C)(3),LINE 3,BELLIN MEMORIAL HOSPITAL INC,1
201433179349305423,391620530,UNITY LIMITED PARTNERSHIP,2366 OAK RIDGE CIRCLE,DE PERE,WI,54115,391750729,"HOSPICE, PALLIATIVE & BEREAVEMENT SERVICES",WI,501(C)(3),LINE 9,1
201423169349303627,350886846,Sisters of Saint Francis of Perpetual Adoration,1515 Dragoon Trail,Mishawaka,IN,46546,351328145,The Religious Community that sponsors the university,IN,501(c),3,N/A,0
201443159349301729,450231180,Jamestown College Foundation,6088 College Lane,Jamestown,ND,58405,363447067,Fundraising,ND,501(c)(3),"Line 11b, II",N/A,1
201433179349304828,362167773,LEWIS UNIVERSITY ENDOWMENT FUND INC,ONE UNIVERSITY PARKWAY,ROMEOVILLE,IL,60441,510183519,ORGANIZATION IS DORMANT,IL,509(A)(3),0
201423149349300402,362167792,Michigan Theological Seminary,41550 E Ann Arbor Trail,Plymouth,MI,48170,382812695,Seminary and graduate school,MI,501(c)3,2,The Moody Bible Institute of Chicago,true
201443149349302769,341726619,CATHOLIC HEALTH PARTNERS,615 ELSINORE PLACE,CINCINNATI,OH,45202,311161086,HEALTHCARE SYSTEM PARENT,OH,501(C)(3),11 - Type III - FI,NA,false
201443149349302769,341726619,CATHOLIC HEALTH PARTNERS FOUNDATION,615 ELSINORE PLACE,CINCINNATI,OH,45202,201072726,FUNDRAISING,OH,501(C)(3),7,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,CATHOLIC HEALTHCARE PARTNERS HOUSING DEVELOPMENT,615 ELSINORE PLACE,CINCINNATI,OH,45202,208943658,HUD PARENT,OH,501(C)(3),9,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,CATHOLIC HEALTHCARE PARTNERS RETIREMENT TRUST,615 ELSINORE PLACE,CINCINNATI,OH,45202,316046304,RETIREMENT TRUST,OH,501(C)(3),8,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,COMMUNITY HEALTH PARTNERS REGIONAL HEALTH SYSTEM,3700 KOLBE ROAD,LORAIN,OH,44053,270071694,MARKET PARENT,OH,501(C)(3),11 - Type II,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,COMMUNITY HEALTH PARTNERS REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,LORAIN,OH,44053,340714704,HOSPITAL,OH,501(C)(3),3,COMMUNITY HEALTH PARTNERS REGIONAL HEALTH SYSTEM,false
201443149349302769,341726619,ALLEN MEDICAL CENTER,200 WEST LORAIN ST,OBERLIN,OH,44074,340864230,HOSPITAL,OH,501(C)(3),3,COMMUNITY HEALTH PARTNERS REGIONAL HEALTH SYSTEM,false
201443149349302769,341726619,COMMUNITY HEALTH PARTNERS REGIONAL FOUNDATION,3700 KOLBE ROAD,LORAIN,OH,44053,341504558,FOUNDATION,OH,501(C)(3),11 - Type III - FI,COMMUNITY HEALTH PARTNERS REGIONAL MEDICAL CENTER,false
201443149349302769,341726619,COMMUNITY HEALTH PARTNERS PHYSICIANS OFFICE BUILDINGS,3700 KOLBE ROAD,LORAIN,OH,44053,341268828,MEDICAL OFFICE RENTAL,OH,501(C)(3),9,COMMUNITY HEALTH PARTNERS REGIONAL MEDICAL CENTER,false
201443149349302769,341726619,ALLEN MEDICAL CENTER MEDICAL OFFICE BUILDING,200 WEST LORAIN ST,OBERLIN,OH,44074,364504991,MEDICAL OFFICE RENTAL,OH,501(C)(3),11 - Type II,ALLEN MEDICAL CENTER,false
201443149349302769,341726619,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,4600 MCAULEY PLACE,CINCINNATI,OH,45242,311063783,MARKET PARENT,OH,501(C)(3),11 - Type III - FI,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO FOUNDATION,4600 MCAULEY PLACE,CINCINNATI,OH,45242,311217563,FOUNDATION,OH,501(C)(3),7,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,MERCY HOSPITALS WEST,2446 KIPLING AVENUE,CINCINNATI,OH,45239,311091597,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,CINCINNATI,OH,45255,310537085,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,THE SISTERS OF MERCY OF HAMILTON OHIO,3000 MACK ROAD,FAIRFIELD,OH,45014,310538532,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,THE SISTERS OF MERCY OF CLERMONT COUNTY OHIO,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,310830955,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,MERCY FRANCISCAN SENIOR HEALTH AND HOUSING SERVICES INC,7010 ROWAN HILLS DR,CINCINNATI,OH,45227,311308729,RETIREMENT HOME,OH,501(C)(3),9,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,MERCY SACRED HEART INC,2120 PAYNE STREET,LOUISVILLE,KY,40206,611318326,RETIREMENT HOME,KY,501(C)(3),9,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,MERCY LONG TERM CARE INITIATIVE,4915 CHARLESTOWN RD,NEW ALBANY,IN,47150,311332491,RETIREMENT HOME,IN,501(C)(3),9,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,MERCY FRANCISCAN SOCIAL MINISTRIES INC,1800 LOGAN STREET,CINCINNATI,OH,45210,311222942,LOW INCOME HOUSING,OH,501(C)(3),7,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,MERCY FRANCISCAN AT ST RAPHAEL INC,610 HIGH STREET,HAMILTON,OH,45011,202934871,SERVICES TO THE POOR,OH,501(C)(3),7,MERCY HEALTH PARTNERS OF SOUTHWEST OHIO,false
201443149349302769,341726619,COMMUNITY MERCY HEALTH SYSTEM,ONE S LIMESTONE ST,SPRINGFIELD,OH,45502,300272454,MARKET PARENT,OH,501(C)(3),11 - Type III - FI,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,COMMUNITY MERCY HEALTH PARTNERS,ONE S LIMESTONE ST,SPRINGFIELD,OH,45502,310785684,HOSPITAL,OH,501(C)(3),3,COMMUNITY MERCY HEALTH SYSTEM,false
201443149349302769,341726619,THE COMMUNITY MERCY FOUNDATION,1343 N FOUNTAIN BLVD,SPRINGFIELD,OH,45504,311443778,FOUNDATION,OH,501(C)(3),7,COMMUNITY MERCY HEALTH SYSTEM,false
201443149349302769,341726619,C H HEALTH SERVICES COMPANY,ONE S LIMESTONE ST,SPRINGFIELD,OH,45502,311181984,HOSPITAL,OH,501(C)(3),3,COMMUNITY MERCY HEALTH SYSTEM,false
201443149349302769,341726619,CLARKE & CHAMPAIGN COUNTIES HEALTH INFORMATION EXCHANGE,1150 E HOME ROAD,SPRINGFIELD,OH,45503,260698515,MEDICAL INFORMATION EXCHANGE,OH,501(C)(3),9,COMMUNITY MERCY HEALTH SYSTEM,false
201443149349302769,341726619,THE WALLACE S MURRAY AND FRANCES RABBITTS MURRAY MEMORIAL TRUST,ONE S LIMESTONE ST,SPRINGFIELD,OH,45502,346827136,INDIGENT MEDICAL CARE,OH,501(C)(3),11 - Type I,NA,false
201443149349302769,341726619,MERCY HEALTH SYSTEM - NORTHERN REGION,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,341344482,MARKET PARENT,OH,501(C)(3),11 - Type III - FI,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,MERCY PROPERTY HOLDINGS,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,300699825,TITLE HOLDING COMPANY,OH,501(C)(2),N/A,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,ST CHARLES MERCY HOSPITAL OF OREGON OHIO,2600 NAVARRE AVENUE,OREGON,OH,43616,344445373,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,RIVERSIDE MERCY HOSPITAL,3404 W SYLVANIA AVE,TOLEDO,OH,43623,311556401,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,MERCY HOME CARE INC,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,341587572,HOME HEALTHCARE,OH,501(C)(3),9,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,MERCY COLLEGE OF OHIO,2221 MADISON AVENUE,TOLEDO,OH,43604,341726619,MEDICAL COLLEGE,OH,501(C)(3),2,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,MERCY COLLEGE OF OHIO FOUNDATION INC,2221 MADISON AVENUE,TOLEDO,OH,43604,141963204,FOUNDATION,OH,501(C)(3),11 - Type I,MERCY COLLEGE OF OHIO,false
201443149349302769,341726619,MERCY HOSPITAL OF TIFFIN OHIO,45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,344431174,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,MERCY TIFFIN HEALTH FOUNDATION,45 ST LAWRENCE DRIVE,TIFFIN,OH,44883,341499894,FOUNDATION,OH,501(C)(3),11 - Type III - FI,MERCY HOSPITAL OF TIFFIN OHIO,false
201443149349302769,341726619,THE SISTERS OF MERCY OF WILLARD OHIO,110 EAST HOWARD ST,WILLARD,OH,44890,341577110,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,MERCY HOSPITAL OF WILLARD FOUNDATION,110 EAST HOWARD ST,WILLARD,OH,44890,113742347,FOUNDATION,OH,501(C)(3),11 - Type III - FI,THE SISTERS OF MERCY OF WILLARD OHIO,false
201443149349302769,341726619,ST VINCENT MERCY MEDICAL CENTER,2213 CHERRY STREET,TOLEDO,OH,43608,344428250,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,MERCY FOUNDATION,2213 CHERRY STREET,TOLEDO,OH,43608,237393213,FOUNDATION,OH,501(C)(3),11 - Type III - FI,ST VINCENT MERCY MEDICAL CENTER,false
201443149349302769,341726619,LIFESTAR AMBULANCE INC,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,341354653,MEDICAL TRANSPORTATION,OH,501(C)(3),11 - Type II,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,RSM MEDICAL FOUNDATION,2200 JEFFERSON AVENUE,TOLEDO,OH,43624,341693671,HOSPITAL,OH,501(C)(3),3,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,SIMON OUTREACH SERVICES,2600 NAVARRE AVENUE,OREGON,OH,43616,341383325,MEDICAL OFFICE RENTAL,OH,501(C)(3),11 - Type II,ST CHARLES MERCY HOSPITAL OF OREGON OHIO,false
201443149349302769,341726619,FARLEY HEALTHCARE CORPORATION,2200 JEFFERSON AVENUE,TOLEDO,OH,43604,341363204,HEALTH SERVICES,OH,501(C)(3),9,MERCY HEALTH SYSTEM - NORTHERN REGION,false
201443149349302769,341726619,ST RITA'S MEDICAL CENTER,730 W MARKET STREET,LIMA,OH,45801,341105619,HOSPITAL,OH,501(C)(3),3,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,SRHC FOUNDATION,730 W MARKET STREET,LIMA,OH,45801,341368429,FOUNDATION,OH,501(C)(3),11 - Type III - FI,ST RITA'S MEDICAL CENTER,false
201443149349302769,341726619,NEW VISION MEDICAL LABORATORIES INC,750 W HIGH ST STE 400,LIMA,OH,45801,341937267,MEDICAL LAB SERVICES,OH,501(C)(3),11 - Type III - FI,ST RITA'S MEDICAL CENTER,false
201443149349302769,341726619,HUMILITY OF MARY HEALTH PARTNERS,1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,340505560,HOSPITAL,OH,501(C)(3),3,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,THE ASSUMPTION VILLAGE,9800 N MARKET STREET,NORTH LIMA,OH,44452,341013695,NURSING HOME,OH,501(C)(3),9,HUMILITY OF MARY HEALTH PARTNERS,false
201443149349302769,341726619,HOSPICE OF THE VALLEY,5190 MARKET STREET,YOUNGSTOWN,OH,44512,341288745,HOSPICE SERVICES,OH,501(C)(3),9,HUMILITY OF MARY HEALTH PARTNERS,false
201443149349302769,341726619,HUMILITY OF MARY DEVELOPMENT FOUNDATION,1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,341826978,FOUNDATION,OH,501(C)(3),11 - Type III - FI,HUMILITY OF MARY HEALTH PARTNERS,false
201443149349302769,341726619,HUMILITY HOUSE,755 OHLTOWN ROAD,AUSTINTOWN,OH,44515,341894783,NURSING HOME,OH,501(C)(3),9,HUMILITY OF MARY HEALTH PARTNERS,false
201443149349302769,341726619,ST JOSEPH HEALTH CENTER AUXILIARY,677 EASTLAND SE,WARREN,OH,44484,346556121,FUNDRAISING,OH,501(C)(3),9,HUMILITY OF MARY HEALTH PARTNERS,false
201443149349302769,341726619,MERCY HEALTH PARTNERS - LOURDES INC,1530 LONE OAK ROAD,PADUCAH,KY,42003,610600313,HOSPITAL,KY,501(C)(3),3,CATHOLIC HEALTH PARTNERS,false
201443149349302769,341726619,LOURDES FOUNDATION INC,1530 LONE OAK ROAD,PADUCAH,KY,42003,611258960,FOUNDATION,KY,501(C)(3),7,MERCY HEALTH PARTNERS - LOURDES INC,false
201443149349302769,341726619,LOURDES HOSPITAL AUXILIARY GIFT SHOP,1530 LONE OAK ROAD,PADUCAH,KY,42003,610927805,FUNDRAISING,KY,501(C)(3),11 - Type III - FI,LOURDES FOUNDATION INC,false
201443149349302769,341726619,MARCUM AND WALLACE MEMORIAL HOSPITAL INC,60 MERCY COURT,IRVINE,KY,40336,610927491,HOSPITAL,KY,501(C)(3),3,MERCY HEALTH PARTNERS - LOURDES INC,false
201443149349302769,341726619,MARCUM AND WALLACE HOSPITAL FOUNDATION INC,60 MERCY COURT,IRVINE,KY,40336,320026557,FOUNDATION,KY,501(C)(3),11 - Type III - FI,MARCUM AND WALLACE MEMORIAL HOSPITAL INC,false
