object_id,ein,RltdOrgnztnNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdOrgTxblCrpTr_EIN,IdRltdOrgTxblCrpTr_PrmryActvtsTxt,IdRltdOrgTxblCrpTr_LglDmclSttCd,IdRltdOrgTxblCrpTr_DrctCntrllngNACd,IdRltdOrgTxblCrpTr_EnttyTxt,IdRltdOrgTxblCrpTr_CntrlldOrgnztnInd
201433189349304708,160743310,Gottlieb Management Services Inc,701 W North Ave,Melrose Park,IL,60160,363330529,Management Services,IL,N/A,C,1
201433189349304708,160743310,Hackley Health Management Center,1415 Leahy St,Muskegon,MI,49442,382961814,Weight Management,MI,N/A,C,1
201433189349304708,160743310,Hackley Health Ventures Inc,1415 Leahy St,Muskegon,MI,49442,382589959,Other Medical Services,MI,N/A,C,1
201433189349304708,160743310,Hackley Healthcare Equipment,1415 Leahy St,Muskegon,MI,49442,382578569,Home Medical Equipment,MI,N/A,C,1
201433189349304708,160743310,Hackley Professional Center,1415 Leahy St,Muskegon,MI,49442,383024797,Real Estate Rental,MI,N/A,C,1
201433189349304708,160743310,Hackley Professional Pharmacy,1415 Leahy St,Muskegon,MI,49442,382447870,Pharmacy,MI,N/A,C,1
201433189349304708,160743310,Health Management Services Org Inc,500 Grove Street Suite 100,Haddon Heights,NJ,08035,223366580,Health Care Billing,NJ,N/A,C,1
201433189349304708,160743310,HEF Inc,1415 Leahy St,Muskegon,MI,49442,383086401,Office Staffing,MI,N/A,C,1
201433189349304708,160743310,Holy Cross Private Home Services Corp,11801 Tech Road,Silver Spring,MD,20904,521986562,Home Care Services,MD,N/A,C,1
201433189349304708,160743310,HPC Co-Owners Association,1700 Clinton,Muskegon,MI,49442,270734448,Condominium Association,MI,N/A,C,1
201433189349304708,160743310,Huron Arbor Corporation,5301 East Huron River Dr PO Box 992,Ann Arbor,MI,48106,382475644,Provides Office Rental Space,MI,N/A,C,1
201433189349304708,160743310,IHA Affiliation Corporation,24 Frank Lloyd Wright Dr Lobby J,Ann Arbor,MI,48106,383188895,Medical Management,MI,N/A,C,1
201433189349304708,160743310,Jeannette Medical Providers,3805 West Chester Pike,Newtown Square,PA,19073,251787334,Holding Company,PA,N/A,C,1
201433189349304708,160743310,Jeannette OBGYN Group 1 Inc,3805 West Chester Pike,Newtown Square,PA,19073,232890748,Holding Company,PA,N/A,C,1
201433189349304708,160743310,Jeannette Primary Care Group 1 Inc,3805 West Chester Pike,Newtown Square,PA,19073,232890743,Holding Company,PA,N/A,C,1
201433189349304708,160743310,Langhorne Services II Inc,1201 Langhorne-Newtown Road,Langhorne,PA,19047,253795549,"General Partner of LMOB Partners, II",PA,N/A,C,1
201433189349304708,160743310,Langhorne Services Inc,1201 Langhorne-Newtown Road,Langhorne,PA,19047,232625981,"General Partner of LMOB Partners,",PA,N/A,C,1
201433189349304708,160743310,LifeCare Physicians PC,601 Hamilton Avenue,Trenton,NJ,08629,261649038,Health Care Services,NJ,N/A,C,1
201433189349304708,160743310,Lourdes Medical Associates PA,500 Grove Street Suite 100,Haddon Heights,NJ,08035,223361862,Medical Services,NJ,N/A,C,1
201433189349304708,160743310,Maryland Care Group Inc,11801 Tech Road,Silver Spring,MD,20904,521815313,Healthcare Holding,MD,N/A,C,1
201433189349304708,160743310,MCMC Eastwick Inc,c/o MHS One West Elm Street Ste 100,Conshohocken,PA,19428,232184261,Medical Office Buildings,PA,N/A,C,1
201433189349304708,160743310,MedNow Inc,1512 12th Avenue Road,Nampa,ID,83686,820389927,Outpatient Pharmacy,ID,N/A,C,1
201433189349304708,160743310,Mercy Inpatient Medical Associates Inc,c/o SPHS 1221 Main Street Suite 108,Holyoke,MA,01040,043029929,Medical Services,MA,N/A,C,1
201433189349304708,160743310,Mercy Medical Services,801 5th Street,Sioux City,IA,51101,421283849,Primary Care Physicians,IA,N/A,C,1
201433189349304708,160743310,Mercy Services Corporation,2525 South Michigan Avenue,Chicago,IL,60616,363227348,Dormant,IL,N/A,C,1
201433189349304708,160743310,Michigan Athletic Club,2500 Burton,Grand Rapids,MI,49546,382647304,Athletic Club,MI,N/A,C,1
201433189349304708,160743310,Mount Carmel Health Providers Inc,6150 East Broad Street,Columbus,OH,43213,311382442,Medical Services,OH,N/A,C,1
201433189349304708,160743310,North Iowa Mercy Medical Services Inc,1000 4th St SW,Mason City,IA,50401,421382308,Medical Services,IA,N/A,C,1
201433189349304708,160743310,Nursing Network Inc,4725 North Federal Highway,Fort Lauderdale,FL,33308,591145192,Medical Services,FL,N/A,C,1
201433189349304708,160743310,Physicians Medical Office Building Condominium Trust,1221 Main Street Room 108,Holyoke,MA,01040,046608649,Property Management,MA,N/A,C,1
201433189349304708,160743310,Priority Plus of California,PO Box 27230,Fresno,CA,93729,770395267,Formerly Hlth Mgmt Now Discontinued Operations,CA,N/A,C,1
201433189349304708,160743310,Providence Home Care Inc,c/o SPHS 1221 Main Street Suite 108,Holyoke,MA,01040,043317426,Health Care Services,MA,N/A,C,1
201433189349304708,160743310,Saint Alphonsus Physicians PA,1055 North Curtis Road,Boise,ID,83706,331078261,Physicians,ID,N/A,C,1
201433189349304708,160743310,Saint Mary's Health Management Company,1640 East Paris SE,Grand Rapids,MI,49546,383450733,Athletic Club,MI,N/A,C,1
201433189349304708,160743310,Samaritan Medical Office Building Inc,2212 Burdett Avenue,Troy,NY,12180,141607244,Real Estate,NY,N/A,C,1
201433189349304708,160743310,SJM Properties Inc,411 Canisteo Street,Hornell,NY,14843,161294991,Property Holdings,NY,N/A,C,1
201433189349304708,160743310,St Mary's Highland Hills Village Inc,1230 Baxter Street,Athens,GA,30606,582276801,Assisted Living,GA,N/A,C,1
201433189349304708,160743310,Stella Maris Insurance Company Limited,PO Box 69,Grand Cayman,Cayman Islands,CJ,KY1-1102,980632008,Insurance,CJ,N/A,C,1
201433189349304708,160743310,Surgery Center Financing Corporation,6150 East Broad Street,Columbus,OH,43213,311531102,"Finance, Insurance and Real Estate",OH,N/A,C,1
201433189349304708,160743310,System Coordinated Services Inc,c/o SPHS 1221 Main Street Suite 108,Holyoke,MA,01040,042938181,Lab Services,MA,N/A,C,1
201433189349304708,160743310,THRE Services LLC,20555 Victor Parkway,Livonia,MI,48152,452603654,Real Estate Brokerage Services,MI,N/A,C,1
201433189349304708,160743310,Trinity Health Employee Benefit Trust,20555 Victor Parkway,Livonia,MI,48152,383410377,Grantor Trust,MI,N/A,T,1
201433189349304708,160743310,Venzke Insurance Company Ltd,PO Box 1051 Grand Cayman,Grand Cayman,CJ,980453602,Provision of Insurance Coverage,CJ,N/A,C,1
201433189349304708,160743310,West Shore Professional Building Condominium,1820 44th Street SE,Kentwood,MI,49508,382700166,Condominium Association,MI,N/A,C,1
201433189349304708,160743310,Workplace Health of Grand Haven,1415 Leahy St,Muskegon,MI,49442,383112035,Occupational Health,MI,N/A,C,1
201423219349303622,362166946,AIB INTERNATIONAL INC,1213 BAKERS WAY,MANHATTAN,KS,66502,481192044,CONSULTING,KS,AMERICAN INSTITUTE OF BAKING,C,-10042,9050247,1.00000,0
201443189349302509,135564934,GREATER METROPOLITAN IPA II,555 WEST 57TH STREET 5TH FL,NEW YORK,NY,10019,133977019,INACTIVE,NY,BIMCSLR,C,0,0,0.50000,false
201443189349302509,135564934,GREATER METROPOLITAN IPA V,555 WEST 57TH STREET 5TH FL,NEW YORK,NY,10019,134141695,INACTIVE,NY,BIMCSLR,C,0,1587,0.50000,false
201443189349302509,135564934,MANHATTAN MANAGEMENT SERVICES,1780 BROADWAY 7TH FL,NEW YORK,NY,10019,133618543,MGMT SERVICES,NY,SLR,C,false
201443189349302509,135564934,SLR MANAGEMENT SERVICES,555 WEST 57TH STREET 5TH FL,NEW YORK,NY,10019,133853145,MGMT SERVICES,NY,SLR,C,false
201443189349302509,135564934,WEST CARE MEDICAL PC,555 WEST 57TH STREET 5TH FL,NEW YORK,NY,10019,133811203,INACTIVE,NY,SLR,C,false
201443189349302509,135564934,CHP VENTURES INC,555 WEST 57TH STREET 5TH FL,NEW YORK,NY,10019,460953126,HEALTH CARE Mgt,NY,BIMC HOLDCO,C,false
201433219349305048,481153519,PROFESSIONAL TRAINING INSTITUTE INC,2670 TREASURE LANE,NAPLES,FL,341027748,222800579,MGMT/ADVERTISING,FL,NA,C CORP,0,0,0.00000,false
201433239349300603,750827421,Charitable Remainder Trusts4,3909 Swiss Avenue,Dallas,TX,75204,Charitable Remainder Trusts,TX,N/A,Trust
201433239349300603,750827421,Pooled Life Income Fund1,3909 Swiss Avenue,Dallas,TX,75204,Life Income Fund,TX,N/A,Trust
201413219349307641,111631796,NYP SERVICES INC,525 EAST 68TH STREET BOX 156,NEW YORK,NY,10065,061830524,INACTIVE,NY,NYP FNDN INC,C-CORP,0,0,0.00000,true
201413219349307641,111631796,NEW YORK - PRESBYTERIAN GLOBAL INC,525 EAST 68TH STREET BOX 156,NEW YORK,NY,10065,800336716,INACTIVE,NY,NYP FNDN INC,C-CORP,0,0,0.00000,true
201413219349307641,111631796,HARKNESS HALL CLUB INC,525 EAST 68TH STREET BOX 156,NEW YORK,NY,10065,133170488,LIQUOR LICENS,NY,NYPH,C-CORP,0,0,0.00000,true
201413219349307641,111631796,COLUMBIA PRESBYTERIAN HEALTH SYSTEMS INC,525 EAST 68TH STREET BOX 156,NEW YORK,NY,10065,133053885,REAL ESTATE,NY,FUND INC,C-CORP,0,0,0.00000,true
201413219349307641,111631796,NYP GLOBAL SERVICES INC,525 EAST 68TH STREET BOX 156,NEW YORK,NY,10065,133845935,INACTIVE,NY,FUND INC,C-CORP,0,0,0.00000,true
201413219349307641,111631796,NETWORK INSURANCE COMPANY LTD,PO BOX HM 1760,HAMILTON,HM HX,BD,REINSURANCE,BD,NYP SYS INC,FOREIGN C-CORP,0,0,0.00000,true
201413219349307641,111631796,NYH-SHP IPA INC,525 EAST 68TH STREET BOX 156,NEW YORK,NY,10065,133919980,INACTIVE,NY,NYP SYS INC,C-CORP,0,0,0.00000,true
201413219349307641,111631796,BMA PC,56-45 MAIN STREET,FLUSHING,NY,11358,112747259,MEDICAL SERVI,NY,NYHQ,C-CORP,0,0,0.00000,true
201413219349307641,111631796,MAIN STREET MEDICAL PC,56-45 MAIN STREET,FLUSHING,NY,11358,061205476,MEDICAL SERVI,NY,NYHQ,C-CORP,0,0,0.00000,true
201413219349307641,111631796,NYHQ OBGYN PC,56-45 MAIN STREET,FLUSHING,NY,11358,113395424,MEDICAL SERVI,NY,NYHQ,C-CORP,0,0,0.00000,true
201413219349307641,111631796,MSO OF KINGS COUNTY LLC,506 SIXTH STREET,BROOKLYN,NY,11215,272387333,EMPLOYEE STAF,NY,METHODIST,C-CORP,11566467,1385394,1.00000,true
201413219349307641,111631796,BROOKLYN HOSPITAL ECG MEDICAL SERVICES,121 DEKALB AVENUE,BROOKLYN,NY,11201,112833052,MEDICAL SERVI,NY,TBHC,C-CORP,0,0,0.00000,true
201413219349307641,111631796,BROOKLYN HOSPITAL NUCLEAR MEDICINE PC,121 DEKALB AVENUE,BROOKLYN,NY,11201,112833589,MEDICAL SERVI,NY,TBHC,C-CORP,0,0,0.00000,true
201413219349307641,111631796,TBHC ANESTHESIOLOGY SERVICES PC,121 DEKALB AVENUE,BROOKLYN,NY,11201,112833049,MEDICAL SERVI,NY,TBHC,C-CORP,0,0,0.00000,true
201413219349307641,111631796,TBHC RADIATION ONCOLOGY PC,121 DEKALB AVENUE,BROOKLYN,NY,11201,270174805,MEDICAL SERVI,NY,TBHC,C-CORP,0,0,0.00000,true
201413219349307641,111631796,NH MANAGEMENT INC,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,134026486,MEDICAL SERVI,NY,NYACK HOSPITAL,C-CORP,0,0,0.00000,true
201413219349307641,111631796,HIGHLAND MEDICAL PC,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,134034481,MEDICAL SERVI,NY,NYACK HOSPITAL,C-CORP,0,0,0.00000,true
201413219349307641,111631796,PARK VENTURES INC,121 DEKALB AVE,BROOKLYN,NY,11201,112744953,INVESTMENT,NY,BKLYN HOSP FUND,C CORP,0,0,0.00000,true
201443219349302734,210634484,INSPIRA HELP SERVICES INC,PO BOX 126,SALEM,NJ,08079,222823028,HEALTHCARE SVCS.,NJ,N/A,C CORP.,false
201443219349302734,210634484,INSPIRA HEALTH MANAGEMENT CORPORATION,333 IRVING AVENUE,BRIDGETON,NJ,08302,222502241,HEALTHCARE SVCS.,NJ,N/A,C CORP.,false
201443219349302734,210634484,INSPIRA HEALTH NETWORK MEDICAL GROUP PC,2950 COLLEGE DRIVE SUITE 1E,VINELAND,NJ,08360,225745047,HEALTHCARE SVCS.,NJ,N/A,C CORP.,false
201443219349302734,210634484,JUNO ASSURANCE LTD,AON HOUSE 4TH FLOOR,PEMBROKE,BD,HM 08,FINANCIAL VEHICLE,BD,N/A,FOREIGN CORP.,false
201443219349302734,210634484,INSPIRA HEALTH NETWORK URGENT CARE PC,201 TOMLIN STATION ROAD,MULLICA HILL,NJ,08062,452900402,HEALTHCARE SVCS.,NJ,IMC,C CORP.,2061117,499931,1.00000,true
201443219349302734,210634484,RED BANK DEVELOPMENT CORPORATION,509 NORTH BROAD STREET,WOODBURY,NJ,08096,222814053,HEALTHCARE SVCS.,NJ,N/A,C CORP.,false
201443219349302734,210634484,INSPIRA HOMECARE SERVICES INC,509 NORTH BROAD STREET,WOODBURY,NJ,08096,223479390,HEALTHCARE SVCS.,NJ,N/A,C CORP.,false
201433439349300428,591849595,GLOBAL SUPPORT SYSTEMS INC,5600 NW 36 STREET SUITE 56,MIAMI,FL,33266,200651235,JANITORIAL AND OTHER SERVICES,FL,SER-JOBS FOR PROGRESS INC,C,1.00000,0
201433439349300428,591849595,SER ONE STOP SOLUTIONS,5600 NW 36 STREET SUITE 56,MIAMI,FL,33266,202090276,MANAGEMENT SERVICES,FL,SER-JOBS FOR PROGRESS INC,C,1.00000,0
201443189349301919,340714538,NORTH CENTRAL MEDICAL RESOURCES INC,2600 SIXTH ST SW,CANTON,OH,44710,341610344,MED EQUIP REN,OH,AHF,C CORP,false
201443189349301919,340714538,AULTRA ADMINISTRATIVE GROUP,4845 FULTON DR NW,CANTON,OH,44718,204951704,ADMIN SERVICE,OH,AHF,C CORP,false
201443189349301919,340714538,AULTCARE INSURING COMPANY,2600 SIXTH ST SW,CANTON,OH,44710,341624818,INSURANCE,OH,AHF,C CORP,false
201443189349301919,340714538,MCKINLEY ASSURANCE SPC,PO BOX 1051,GEORGE TOWN,GRAND CAYMANS,CJ,980468384,PORTFOLIO,CJ,AHF,C CORP,false
201443189349301919,340714538,AULTMAN MEDICAL GROUP INC,2600 SIXTH ST SW,CANTON,OH,44710,453166014,PHYSICIAN PRACT.,OH,AHF,C CORP,false
201443189349301919,340714538,AULTCARE CORPORATION,2600 SIXTH ST SW,CANTON,OH,44710,341488123,INSURANCE,OH,AHF,C CORP,false
201443189349301919,340714538,AULTCARE HEALTH INSURING CORPORATION,2600 SIXTH ST SW,CANTON,OH,44710,463305099,INSURANCE,OH,AHF,C CORP,false
201423189349306322,591092732,BEGINNINGS OF PALM BEACH COUNTY INC,4765 LANTANA ROAD,LAKE WORTH,FL,33463,592412927,CHILD CARE,FL,C,47525,1530640,1.00000,0
201423189349306322,591092732,D & L LAND INC,901 S FLAGLER DRIVE,WEST PALM BEACH,FL,33401,592688950,RENTAL REAL ESTATE,FL,C,166,933276,1.00000,0
201441329349302049,390988997,Charitable Remainder Trust (1),Charitable Remainder Trust,WI,Shepherds Baptist Ministries,T,0
201401999349300725,020222215,ST JOSPEH HOSPITAL CORPORATE SERVICES,172 KINSLEY STREET,NASHUA,NH,030612013,020405197,HOLDING COMPANY,NH,ST JOSEPH HOSPITAL,C,-11943509,283549007,1.00000,1
201401999349300725,020222215,FIRST CHOICE PHO,172 KINSLEY STREET,NASHUA,NH,03060,020461536,PHYSICIAN HOSPITAL ORGANIZATION,NH,ST JOSEPH HOSPITAL,C,-11134,712324,0.50000,0
201442119349300519,390813418,GMO GLOBAL BOND INVESTMENT FUND,78 SIR JOHN ROGERSONS QUAY,DUBLIN 2,EI,OTHER FINANCIAL INVESTMENT ACTIVITIES,EI,N/A,0
201442119349300519,390813418,HEALTH TRADITION HEALTH PLAN,1808 EAST MAIN STREET,ONALASKA,WI,54650,391545987,MEDICAL SERVICES COMPANY,WI,N/A,C,0
201442119349300519,390813418,LOBSS NETWORK SUPPORT 2002 INC,200 FIRST STREET SW,ROCHESTER,MN,55905,481276150,ADMINISTRATIVE SERVICES,MN,N/A,C,0
201442119349300519,390813418,MAYO CLINIC GBS MAURITIUS,2ND FLOOR EBENE MEWS 57,EBENE CYBERCITY,MP,HEALTHCARE MANAGEMENT,MP,N/A,C,0
201442119349300519,390813418,MCHS--DECORAH CLINIC PHYSICIANS,907 MONTGOMERY STREET,DECORAH,IA,52101,411711329,PATIENT CARE - CLINIC,IA,N/A,C,0
201442119349300519,390813418,MCHS--PHARMACY & HOME MEDICAL INC,1221 WHIPPLE STREET,EAU CLAIRE,WI,54703,391528920,PHARMACY SERVICES,WI,N/A,C,0
201442119349300519,390813418,MCHS PHYSICIANS IN WAYCROSS INC,1900 TEBEAU STREET,WAYCROSS,GA,31501,204363143,PHYSICIAN OFFICES,GA,N/A,C,0
201442119349300519,390813418,MAYO HOLDING COMPANY,200 FIRST STREET SW,ROCHESTER,MN,55905,411578020,HOLDING COMPANY,MN,N/A,C,0
201442119349300519,390813418,MAYO INSURANCE COMPANY LTD,200 FIRST STREET SW,ROCHESTER,MN,55905,SELF INSURANCE POOL,CJ,N/A,C,0
201442119349300519,390813418,MMSI INC,21 FIRST STREET SW,ROCHESTER,MN,55905,411547003,THIRD PARTY ADMINISTRATION SERVICES,MN,N/A,C,0
201442119349300519,390813418,RESOUNDANT INC,221 1ST AVE SW,ROCHESTER,MN,55902,461661978,MANUFACTURING MEDICAL DEVICE COMPONENT,MN,N/A,C,0
201442119349300519,390813418,ROCHESTER AIRPORT COMPANY,ROUTE 2,ROCHESTER,MN,55902,410506870,AIRPORT MANAGEMENT,MN,N/A,C,0
201442119349300519,390813418,SATILLA HEALTHNET INC,1900 TEBEAU STREET,WAYCROSS,GA,31501,582151076,HEALTH SERVICES,GA,N/A,C,0
201442119349300519,390813418,SUPERBLOCK 3 PROPERTY OWNERS ASSOCIATION,13400 E SHEA BLVD,SCOTTSDALE,AZ,85259,860870505,COMMERCIAL PROPERTY OWNERS ASSOCIATION,AZ,N/A,C,0
201442119349300519,390813418,THE STABILE BUILDING OWNERS' ASSOCIATION,200 FIRST STREET SW,ROCHESTER,MN,55905,208994499,COMMERCIAL PROPERTY OWNERS ASSOCIATION,MN,N/A,C,0
201442119349300519,390813418,DESTINATION MEDICAL CENTER ECONOMIC DEVELOPMENT AGENCY,50 SOUTH SIXTH STREET SUITE 1500,MINNEAPOLIS,MN,554021498,464893585,ECONOMIC DEVELOPMENT,MN,N/A,C,0
201442119349300519,390813418,CAVALRY CLO III LTD,PO BOX 1093 GT QUEENSGATE HOUSE S,GRAND CAYMAN,CJ,INVESTMENT ACTIVITIES,CJ,N/A,C,0
201442119349300519,390813418,CHARITABLE LEAD TRUST (2),CHARITABLE TRUST,CA,N/A,T,0
201442119349300519,390813418,CHARITABLE LEAD TRUST,CHARITABLE TRUST,MN,N/A,T,0
201442119349300519,390813418,CHARITABLE LEAD TRUST,CHARITABLE TRUST,IL,N/A,T,0
201442119349300519,390813418,PERPETUAL TRUST,CHARITABLE TRUST,ND,N/A,T,0
201442119349300519,390813418,PERPETUAL TRUST,CHARITABLE TRUST,AZ,N/A,T,0
201442119349300519,390813418,PERPETUAL TRUST,CHARITABLE TRUST,LA,N/A,T,0
201442119349300519,390813418,PERPETUAL TRUST (2),CHARITABLE TRUST,MA,N/A,T,0
201442119349300519,390813418,PERPETUAL TRUST,CHARITABLE TRUST,MN,N/A,T,0
201442119349300519,390813418,PERPETUAL TRUST,CHARITABLE TRUST,MO,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST,CHARITABLE TRUST,AZ,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST,CHARITABLE TRUST,CO,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST (7),CHARITABLE TRUST,FL,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST,CHARITABLE TRUST,LA,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST (76),CHARITABLE TRUST,MN,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST,CHARITABLE TRUST,NC,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST,CHARITABLE TRUST,TX,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST,CHARITABLE TRUST,CO,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST,CHARITABLE TRUST,IL,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST,CHARITABLE TRUST,MI,N/A,T,0
201442119349300519,390813418,CHARITABLE REMAINDER TRUST (72),CHARITABLE TRUST,MN,N/A,T,0
201402179349300800,742358522,NMSI DBA NORTHCARE,1801 16TH STREET,GREELEY,CO,80634,742354291,MEDICAL CLAIMS PROCESSING,CO,NCMC INC,C,14326,1.00000,1
201402559349300200,350715530,CHARITABLE REMAINDER TRUSTS (8),CHAR. REM. TRUSTS,IN,NA,TRUST,false
201412879349300241,344429091,PERPETUAL TRUSTS (2),PERPETUAL TRU,OH,NA,TRUST,false
201412879349300241,344429091,CHARITABLE REMAINDER TRUSTS (12),CHAR REMAIN T,OH,NA,TRUST,false
201412879349300241,344429091,THE INN AT ONU MANAGEMENT COMPANY,401 WEST COLLEGE AVENUE,ADA,OH,45810,263068091,HOTEL & RESTA,OH,ONU,C CORP,528255,159813,1.00000,true
201442879349300724,350868095,CHARITABLE REMAINDER TRUSTS (2),CHARITABLE TRUST,IN,NA,TRUST,false
201422819349300432,620819352,SHAFFER CHARITABLE REMAINDER UNITRUST,ONE WALKER DRIVE,JOHNSON CITY,TN,37601,626334402,CHARITABLE REMAINDER UNITRUST,TN,TRUSTEE-EMMANUEL SCHOOL OF RELIGION DBA EMMANUEL CHRISTIAN SEMINARY,T,0
201422819349300432,620819352,WALKER HEIRS CHARITABLE REMAINDER ANNUITY TRUST,ONE WALKER DRIVE,JOHNSON CITY,TN,37601,621830393,CHARITABLE REMAINDER ANNUITY TRUST,TN,TRUSTEE-EMMANUEL SCHOOL OF RELIGION DBA EMMANUEL CHRISTIAN SEMINARY,T,0
201433179349304223,421351526,ASSOCIATED CHIROPRACTIC PROVIDERS INC,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371304745,CHIROPRACTIC SERVICES,IL,N/A,C,0
201433179349304223,421351526,BELCREST SERVICES LTD,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371196307,MEDICAL SERVICES,IL,N/A,C,0
201433179349304223,421351526,BROADBAND INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,273819741,INFORMATION TECHNOLOGY MGMT.,IA,N/A,C,0
201433179349304223,421351526,DELHI POINT CONDO ASSOCIATION,350 N GRANDVIEW,DUBUQUE,IA,52001,421467002,REAL ESTATE MANAGEMENT,IA,N/A,C,0
201433179349304223,421351526,HEALTH PLUS INC,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371295532,MANAGED CARE ADMINISTRATION,IL,N/A,C,0
201433179349304223,421351526,HNC SERVICES,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,270987243,FIBER OPTIC NETWORK SERVICES,IA,N/A,C,0
201433179349304223,421351526,MEDIMORE INC,1776 WEST LAKES PKWY 400,WEST DES MOINES,IA,50266,421414390,MANAGED CARE,IA,N/A,C,0
201433179349304223,421351526,METHODIST HEALTH VENTURES INC,PO BOX 87,PEORIA,IL,61650,371140939,PHARMACY/OFFICE STAFFING,IL,N/A,C,0
201433179349304223,421351526,METHODIST PHYSICIAN SERVICES INC,PO BOX 87,PEORIA,IL,61650,363858550,MEDICAL SERVICES,IL,N/A,C,0
201433179349304223,421351526,PRECEDENCE INC,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,371288604,MANAGED MENTAL CARE,IA,N/A,C,0
201433179349304223,421351526,PROVIDER RESOURCE MANAGEMENT INC,PO BOX 87,PEORIA,IL,61650,371223550,RESOURCE MANAGEMENT,IL,N/A,C,0
201433179349304223,421351526,RURAL IOWA SPECIALTY PHYSICIAN CONSORTIUM INC,700 E UNIVERSITY AVE,DES MOINES,IA,50316,261271143,SPECIALTY PHYSICIANS MEDICAL CARE,IA,N/A,C,0
201433179349304223,421351526,STL HEALTH RESOURCES CO,1026 A AVE NE,CEDAR RAPIDS,IA,52402,421193499,PHYSICIAN OFFICE RENTAL,IA,N/A,C,0
201433179349304223,421351526,TRINITY HEALTH ENTERPRISES INC,2701 17TH ST,ROCK ISLAND,IL,61201,363320141,RETAIL DURABLE MEDICAL EQUIPMENT & PHARMACY,IL,N/A,C,0
201433179349304223,421351526,TRINITY PHYSICIAN HOSPITAL ORGANIZATION LTD,4622 PROGRESS DRIVE STE A,DAVENPORT,IA,52807,363924720,MANAGED HEALTH CARE,IA,N/A,C,0
201423169349302177,131740126,RIVERSIDE MANAGEMENT SERVICES ORG,967 NORTH BROADWAY,YONKERS,NY,10701,133846601,MANAGEMENT,NY,RMI,C CORP
201423169349302177,131740126,RIVER MANAGEMENT INC,967 N BROADWAY ANDRUS PAVIL,YONKERS,NY,10701,133474004,MANAGEMENT,NY,RHCS,C CORP
201423169349302177,131740126,RIVERSIDE HEALTH CARE SYSTEMS BERMUDA,967 NORTH BROADWAY,YONKERS,NY,10701,133237215,INSURANCE,BD,RHCS,C CORP
201423169349302177,131740126,SJR MEDICAL PC,967 NORTH BROADWAY,YONKERS,NY,10701,134185781,MED. SERVICE,NY,SJRH,C CORP,142817,1.00000,true
201423169349302177,131740126,FDN FOR COMM HOSPITAL AT DOBBS FERRY,128 ASHFORD AVE,DOBBS FERRY,NY,10522,133971735,FUNDRAISING,NY,SJRH,C CORP,-85,4265,1.00000,true
201423169349302177,131740126,SMITHERS FUND FOR ALCOHOLISM PREVENTION,967 NORTH BROADWAY,YONKERS,NY,10701,273308526,ALCOHOL RECOV,NY,RHCS,C CORP
201403159349302455,160743134,GREATER ROCHESTER ASSURANCE COMPANY LTD,GEORGE TOWN,GRAND CAYMAN,CJ,INSURANCE,CJ,N/A,C,0
201403159349302455,160743134,GRACO RISK RETENTION GROUP,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,710933967,INSURANCE,NY,RGH,C,0
201403159349302455,160743134,GREATER ROCHESTER INDEPENDENT PRACTICE ASSOCIATION INC,100 KINGS HIGHWAY SOUTH STE 2500,ROCHESTER,NY,14617,161507171,INDEPENDENT PRACTICE ASSOCIATION,NY,N/A,C,0
201403159349302455,160743134,ROCHESTER GENERAL HEALTH SYSTEM DIALYSIS INC,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,383912199,DIALYSIS,NY,RGHS,C,0
201423169349302427,590972013,SUNSTATE COLLEGE INC,2040 COLONIAL BLVD,FORT MYERS,FL,33907,592390702,SCHOOL,FL,N/A,true
201433179349303933,420504780,ASSOCIATED CHIROPRACTIC PROVIDERS INC,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371304745,CHIROPRACTIC SERVICES,IL,N/A,C,0
201433179349303933,420504780,BELCREST SERVICES LTD,5409 N KNOXVILLE AVE,PEORIA,IL,61614,371196307,MEDICAL SERVICES,IL,N/A,C,0
