object_id,ein,RltdOrgnztnNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdOrgTxblPrtnrshp_EIN,IdRltdOrgTxblPrtnrshp_PrmryActvtsTxt,IdRltdOrgTxblPrtnrshp_LglDmclSttCd,IdRltdOrgTxblPrtnrshp_DrctCntrllngNACd
201521349349302022,042103580,IEC ATLANTIC III LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,320390438,INVESTMENTS,DE,ATLANTIC MULTIFAMILY HOUSING III LLC,EXCLUDED,868508,63703468,false,false,0.9875
201521349349302022,042103580,IEC BREAKWATER LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,454447102,INVESTMENTS,DE,IEC ATLANTIC II LLC,EXCLUDED,207758,16886126,false,false,0.882
201521349349302022,042103580,IEC HIDDEN CREEK LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,453083079,INVESTMENTS,DE,IEC ATLANTIC I LLC,EXCLUDED,-4403,16232788,false,false,0.784
201521349349302022,042103580,IEC JEFFERSON 2 LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,455466161,INVESTMENTS,DE,IEC ATLANTIC II LLC,EXCLUDED,651581,4327,false,false,0.833
201521349349302022,042103580,IEC JEFFERSON I LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,453679129,INVESTMENTS,DE,IEC ATLANTIC I LLC,EXCLUDED,1511229,11372,false,false,0.784
201521349349302022,042103580,IEC NINTH AVENUE LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,455466236,INVESTMENTS,DE,IEC ATLANTIC II LLC,EXCLUDED,454313,4767,false,false,0.833
201521349349302022,042103580,INDY BLUE EQUITY LLC,1370 AVE OF AMERICA,NEW YORK,NY,10019,453668839,INVESTMENTS,DE,INDY BLUE MANAGER LLC,EXCLUDED,2026790,40792796,false,false,0.7193
201521349349302022,042103580,IRON POINT CO-INVESTMENT I LLC,201 MAIN ST STE 2300,FORT WORTH,TX,76102,454748900,INVESTMENTS,DE,ATLANTIC T5 HOLDINGS LLC,EXCLUDED,63,80749997,false,false,0.8421
201521349349302022,042103580,IRON POINT REAL ESTATE PARTNERS II- TE (H) LP,201 MAIN ST STE 2300,FORT WORTH,TX,76102,452502061,INVESTMENTS,DE,ATLANTIC IP HOLDINGS LLC,UNRELATED,-364034,32378106,false,-707331,false,1
201521349349302022,042103580,IRON POINT REAL ESTATE PARTNERS -TE (H) LP,201 MAIN ST STE 2300,FORT WORTH,TX,76102,260526961,INVESTMENTS,TX,HARVARD PRIVATE CAPITAL REALTY INC,EXCLUDED,4158062,64255769,false,-1885226,false,0.7354
201521349349302022,042103580,ISLA VISTA ACQUISITION GROUP LLC,111 SOUTH WACKER DR STE 3300,CHICAGO,IL,60606,272436234,INVESTMENTS,DE,ATLANTIC STUDENT HOUSING LLC,EXCLUDED,3010000,23521405,false,false,0.7
201521349349302022,042103580,JEN CAPITAL REAL ESTATE FUND LP,19 WORLDWIDE HOUSE 19 DES VOEUX RD,HONG KONG,CH,INVESTMENTS,CJ,COMPOSITION CAPITAL ASIA FUND II CV,EXCLUDED,-197394,1994709,false,false,0.5561
201521349349302022,042103580,LIQUID REALTY PARTNERS IV (PF1) LP,199 E LINDA MESA AVE 10,DANVILLE,CA,94526,260346359,INVESTMENTS,DE,HARVARD PRIVATE CAPITAL REALTY INC,EXCLUDED,1365225,36051923,false,61105,false,1
201521349349302022,042103580,LIQUID REALTY PARTNERS IV INVESTMENTS AIV (PF1) LP,199 E LINDA MESA AVE 10,DANVILLE,CA,94526,INVESTMENTS,DE,LIQUID REALTY PARTNERS IV TAX EXEMPT (PF1) LTD,EXCLUDED,0,0,false,false,1
201521349349302022,042103580,LIQUID REALTY PARTNERS IV INVESTMENTS II AIV (PF1) LP,199 E LINDA MESA AVE 10,DANVILLE,CA,94526,INVESTMENTS,DE,LIQUID REALTY PARTNERS IV TAX EXEMPT (PF1) II LP,EXCLUDED,0,0,false,false,1
201521349349302022,042103580,LIQUID REALTY PARTNERS IV TAX EXEMPT (PF1) LP,199 E LINDA MESA AVE 10,DANVILLE,CA,94526,260489545,INVESTMENTS,DE,HARVARD PRIVATE CAPITAL REALTY INC,EXCLUDED,0,12617345,false,false,1
201521349349302022,042103580,LMI PEARL APARTMENT HOLDINGS LLC,111 SOUTH WACKER DR STE 3300,CHICAGO,IL,60606,INVESTMENTS,DE,BLUE ATLANTIC AUSTIN LLC,EXCLUDED,0,0,false,false,0.735
201521349349302022,042103580,LONGFELLOW ATLANTIC HOLDINGS LLC,LNGFLW RE PRS LLC 260 FRANKLIN ST,BOSTON,MA,02110,INVESTMENTS,DE,ATLANTIC SCIENCE LLC,EXCLUDED,0,0,false,false,0.99
201521349349302022,042103580,LUBERT-ADLER CAPITAL REAL ESTATE FUND III LP,2929 ARCH STSTE 1650THE CIRA CTR,PHILADELPHIA,PA,19104,552279515,INVESTMENTS,DE,HARVARD PRIVATE CAPITAL REALTY INC,UNRELATED,362274,24879422,false,-562532,false,0.7786
201521349349302022,042103580,MCRB LLC,152 WEST 57TH ST 46TH FL,NEW YORK,NY,10019,461235435,INVESTMENTS,DE,SAPPHIRE HOSPITALITY LLC,EXCLUDED,4035097,81235117,false,false,0.7479
201521349349302022,042103580,MCRS LLC,152 WEST 57TH ST 46TH FL,NEW YORK,NY,10019,273637201,INVESTMENTS,MA,SAPPHIRE HOSPITALITY LLC,EXCLUDED,5157187,90791848,false,false,0.859
201521349349302022,042103580,MDH ATLANTIC HOLDINGS LLC,3715 NSIDE PKWY NW BLDG400STE240,ATLANTA,GA,30327,INVESTMENTS,DE,ATLANTIC SOUTHEAST INDUSTRIAL LLC,EXCLUDED,0,0,false,false,0.9667
201521349349302022,042103580,NORTH IDAHO APARTMENTS LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,274596307,INVESTMENTS,DE,IEC ATLANTIC I LLC,EXCLUDED,-14656,0,false,false,0.9163
201521349349302022,042103580,OLD LANE HMA MASTER FUND LP,POB 309 UGLAND HOUSE S CHURCH ST,GEORGE TOWN,GRAND CAYMAN,CJ,980487260,INVESTMENTS,CJ,OLD LANE HMAFF LP,EXCLUDED,120632,0,false,false,0.9969
201521349349302022,042103580,PATIO GARDENS LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,455311665,INVESTMENTS,DE,IEC ATLANTIC II LLC,EXCLUDED,249436,19911258,false,false,0.833
201521349349302022,042103580,PSI ATLANTIC HOLDINGS LLC,530 OAK COURT DR STE 185,MEMPHIS,TN,38117,INVESTMENTS,DE,ATLANTIC SELF STORAGE LLC,EXCLUDED,0,0,false,false,0.9867
201521349349302022,042103580,PUTNAM SQUARE APTS CO LP,HRES 1350 MASS AVE,CAMBRIDGE,MA,02138,043183446,REAL ESTATE,MA,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,EXCLUDED,7869108,0,false,false,0.99
201521349349302022,042103580,QUEENS VENTURES LLC,1065 AVE O THE AMER31 FL,NEW YORK,NY,10024,800963664,INVESTMENTS,DE,EAE ATLANTIC II INC,EXCLUDED,-726917,348749003,false,false,0.8704
201521349349302022,042103580,ROUND TABLE ASSET RECOVERY INTERMEDIATE FUND LTD,WINDWARD I2FLREG OFC PRKW BAY RD,CJ,KY1 1205,INVESTMENTS,CJ,ROUND TABLE INTEREST RATE FUND LTD,EXCLUDED,0,0,false,false,0.6936
201521349349302022,042103580,ROUND TABLE INTEREST RATE MASTER FUND LTD,WINDWARD I2FLREG OFC PRKW BAY RD,CJ,KY1 1205,980550169,INVESTMENTS,CJ,ROUND TABLE ASSET RECOVERY INTERMEDIATE FUND LTD,EXCLUDED,19707065,107300556,false,false,0.5802
201521349349302022,042103580,RUBY ATLANTIC AJCP HOLDINGS LLC,621 WEST RANDOLPH ST STE 4,CHICAGO,IL,60661,INVESTMENTS,DE,RUBY ATLANTIC HOSPITALITY LLC,EXCLUDED,0,0,false,false,0.7137
201521349349302022,042103580,SILK ROAD HOLDING PTE LTD,6 BATTERY RD 112-01,SN,049909,INVESTMENTS,CH,PEARL RETAIL INC,EXCLUDED,1307345,187100507,false,false,0.5
201521349349302022,042103580,SOIL INNOVATIONS LLC,AV DR CARDOSO DE MELO1340-11 ANDAR,SAO PAULO,BR,04548-004,900538481,INVESTMENTS,DE,PHEMUS CORP,EXCLUDED,-51416,284818233,false,false,1
201521349349302022,042103580,SOUTHWOOD GARDENS LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,454154784,INVESTMENTS,DE,IEC ATLANTIC II LLC,EXCLUDED,-338732,48979680,false,false,0.931
201521349349302022,042103580,STOLBERG MEEHAN & SCANO II-A LP,370 17TH ST STE 3650,DENVER,CO,80202,020537969,INVESTMENTS,DE,HARVARD MANAGEMENT PRIVATE EQUITY CORP,EXCLUDED,1262750,0,false,false,0.6741
201521349349302022,042103580,TETRIS PROPERTY LP,CB EQUITY LLC1370 AVE OF AMERICA,NEW YORK,NY,10019,461625319,INVESTMENTS,DE,USRA ATLANTIC NET LEASE CAPITAL CORP,EXCLUDED,473731,31011538,false,false,0.7193
201521349349302022,042103580,THE ECO PRODUCTS FUND,400 MADISON AVE STE 14A,NEW YORK,NY,10017,261329990,INVESTMENTS,DE,PHEMUS CORP,UNRELATED,166718,9913316,false,-300888,false,0.5239
201521349349302022,042103580,THE TRITON FUND II NO 2 LP,22 GRENVILLE ST,ST. HELIER,JE,JE4 8PX,INVESTMENTS,JE,HARVARD MANAGEMENT PRIVATE EQUITY CORP,EXCLUDED,10318985,10442075,false,false,1
201521349349302022,042103580,THE VILLAGE 1 LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,453419666,INVESTMENTS,DE,IEC ATLANTIC I LLC,EXCLUDED,1228882,1763,false,false,0.784
201521349349302022,042103580,THE VILLAGE 2 LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,453159941,INVESTMENTS,DE,IEC ATLANTIC I LLC,EXCLUDED,935348,5506,false,false,0.7841
201521349349302022,042103580,THE WILDHORN FUND LP,POB1234 GT QUNSGTE HSES CRCH ST,GEORGE TOWN,GRAND CAYMAN,CJ,980527266,INVESTMENTS,CJ,HARVARD MANAGEMENT PRIVATE EQUITY CORP,EXCLUDED,-31135,1070675,false,false,1
201521349349302022,042103580,TRAVIS COAL RESTRUCTURED HOLDINGS LLC,200 CLARENDON ST,BOSTON,MA,02116,202595311,INVESTMENTS,DE,DENHAM COMMODITY PARTNERS FUND II LP,EXCLUDED,-7322,171644714,false,false,0.845
201521349349302022,042103580,USRA ATLANTIC CAPITAL PARTNERS LLC,1370 AVE OF AMERICA,NEW YORK,NY,10019,452686195,INVESTMENTS,DE,ATLANTIC NET LEASE INVESTOR LLC,EXCLUDED,3972611,75519493,false,false,0.7193
201521349349302022,042103580,VERBENA LLC DBA PURPLE VERBENA LLC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02110,900708621,INVESTMENTS,DE,DEVONIAN LLC,EXCLUDED,4418436,140079985,false,false,0.847
201521349349302022,042103580,WASHINGTON HEIGHTS I LLC,1065 AVE O THE AMER31 FL,NEW YORK,NY,10024,800858078,INVESTMENTS,DE,EAE ATLANTIC I INC,EXCLUDED,-158275,14498349,false,false,0.909
201521349349302022,042103580,WBH KIRBY HILL CO-INVESTMENT LLC,7121 FAIRWAY DR STE 410,PLM BCH GARDN,FL,33418,141933484,INVESTMENTS,DE,HARVARD PRIVATE CAPITAL REALTY INC,EXCLUDED,0,-1357643,false,false,1
201521349349302022,042103580,WORLDWIDE BEAUTY ONSHORE LP,630 FIFTH AVE - 27TH FL,NEW YORK,NY,10111,274577536,INVESTMENTS,DE,HARVARD MANAGEMENT PRIVATE EQUITY CORP,EXCLUDED,10318985,11375494,false,false,0.7143
201521339349305547,042103547,EUSA LLP,1A QUEENSBERRY PLACE,LONDON,UK,SW7 2DL,EDUCATION,UK,BU EUREUSA LLP,116415,377594,false,false,1.00000
201521339349305547,042103547,SMALLPHARMA LLC,881 COMMONWEALTH AVENUE 4TH FLOOR,BOSTON,MA,02215,043398901,R&D MFG,MA,520 CORP,-21385,0,false,true,1.00000
201521349349303422,516000297,ARLINGTON FUND 1 LLC,100 SUMMER STREET,BOSTON,MA,02110,470900223,INVESTMENTS,DE,Univer of DE,20539692,193440153,false,true,0.99000
201521349349303422,516000297,FIRST STATE MARINE WIND LLC,2050 CABOT BOULEVARD WEST,LANGHORNE,PA,19047,383809186,PWR GENERAT,DE,Blue Hen Wd,-45625,2702520,false,true,0.68800
201531339349306118,251801532,Consolidated Supply Chain Services,420 Rouser Road,Moon Township,PA,15108,271055405,Group Purchasing,PA,Heritage Valley Health System,excluded from tax,false,false,0.00000
201531339349306118,251801532,Edgeworth Commons Group LLC,725 Cherrington Parkway Suite 200,Moon Township,PA,15108,020713415,Surgery Center,PA,Heritage Valley Health System,excluded from tax,false,false,0.00000
201531319349302368,951643359,ST JOSEPH HLTH SYS HOME HLTH,SEE PART VII,ORANGE,CA,928682012,330282945,HOME HEALTH,CA,NA,N/A
201531319349302368,951643359,ST JOSEPH HLTH SYS HOME CARE,SEE PART VII,ORANGE,CA,928682012,330307672,HOME HEALTH,CA,PSE,RELATED,158461,2586334,false,0,true,0.33500
201531319349302368,951643359,METHODIST DIAGNOSTIC IMAGING,SEE PART VII,LUBBOVK,TX,79410,752343261,HEALTHCARE SVCS,TX,NA,N/A
201531319349302368,951643359,SHA LLC,SEE PART VII,AUSTIN,TX,78750,752569094,INSURANCE,TX,NA,N/A
201531319349302368,951643359,LUBBOCK SURGERY CENTER LTD,SEE PART VII,LUBBOCK,TX,79410,752177401,HEALTHCARE SVCS,TX,NA,N/A
201531319349302368,951643359,COVENANT LONG-TERM CARE LP,SEE PART VII,LUBBOCK,TX,79410,205033419,HEALTHCARE SVCS,TX,NA,N/A
201531319349302368,951643359,HERITAGE INVESTMENT GROUP,SEE PART VII,ORANGE,CA,92868,271000061,INVESTMENTS,CA,NA,N/A
201531319349302368,951643359,MISSION AMBULATORY SURGICENTER,SEE PART VII,MISSION VIEJO,CA,92691,330355575,HEALTHCARE SVCS,CA,NA,N/A
201531319349302368,951643359,COMPREHENSIVE IMAGING PARTNERS,SEE PART VII,ORANGE,CA,92868,264591502,HEALTHCARE SVCS,CA,SJHO,RELATED,-437292,4065375,false,0,true,0.45000
201531319349302368,951643359,ST JOSEPH PHYSICIAN VENTURES,SEE PART VII,ORANGE,CA,92868,454521884,REAL ESTATE,CA,SJHO,UNRELATED,186413,13516880,false,186044,true,0.55561
201531319349302368,951643359,ADVANCED SURGERY INSTITUTE LLC,SEE PART VII,SANTA ROSA,CA,95404,262299255,HEALTHCARE SVCS,CA,NA,N/A
201531319349302368,951643359,HOAG OUTPATIENT CENTERS,SEE PART VII,NEWPORT BEACH,CA,92660,330191776,HEALTHCARE SVCS,CA,NA,N/A
201531319349302368,951643359,NEWPORT IMAGING CENTER,SEE PART VII,NEWPORT BEACH,CA,92658,611588294,HEALTHCARE SVCS,CA,NA,N/A
201531319349302368,951643359,HOAG ORTHOPEDIC INSTITUTE,SEE PART VII,ORANGE,CA,92868,954813223,HEALTHCARE SVCS,CA,NA,N/A
201531319349302368,951643359,MAIN ST SPECIALTY SURGERY CNTR,SEE PART VII,NEWPORT BEACH,CA,92660,330841806,HEALTHCARE SVCS,CA,NA,N/A
201531319349302368,951643359,ORTHOPEDIC SURGERY CNTR OF OC,SEE PART VII,NEWPORT BEACH,CA,92658,331127904,HEALTHCARE SVCS,CA,NA,N/A
201531319349302368,951643359,THE INSTITUTE FOR INNOVATION,SEE PART VII,SANTA ROSA,CA,95404,262299255,HEALTHCARE SVCS,DE,NA,N/A
201531319349302368,951643359,HEALTHCARE DESIGN & CONSTRUCT,REAL ESTATE,DE,NA,N/A
201531319349302368,951643359,NORTH BAY ENDOSCOPY CENTER,HEALTHCARE SVCS,CA,NA,N/A
201541339349301924,560532138,Verger Capital Management LLC,PO Box 7354,Winston Salem,NC,27109,464037343,Asset Management,DE,NA,Unrelated business,false,false,1.00000
201541339349301924,560532138,Verger Capital Fund LLC,1834 Wake Forest Rd Starling Hall,Winston Salem,NC,27109,464027021,Endowment investing,DE,Verger Fund I,Excluded 512-514 inv,14245424,481994064,false,false,1.00000
201521349349308707,752765566,ST JOSEPH HLTH SYS HOME HLTH,330282945,HOME HEALTH,CA,NA,N/A
201521349349308707,752765566,ST JOSEPH HLTH SYS HOME CARE,330307672,HOME HEALTH,CA,NA,N/A
201521349349308707,752765566,METHODIST DIAGNOSTIC IMAGING,752343261,HEALTHCARE SVCS,TX,NA,N/A
201521349349308707,752765566,SHA LLC,752569094,INSURANCE,TX,NA,N/A
201521349349308707,752765566,LUBBOCK SURGERY CENTER LTD,752177401,HEALTHCARE SVCS,TX,CHS,N/A,961980,1463557,false,0,true,0.35000
201521349349308707,752765566,COVENANT LONG-TERM CARE LP,205033419,HEALTHCARE SVCS,TX,NA,N/A
201521349349308707,752765566,HERITAGE INVESTMENT GROUP,271000061,INVESTMENTS,CA,NA,N/A
201521349349308707,752765566,MISSION AMBULATORY SURGICENTER,330355575,HEALTHCARE SVCS,CA,NA,N/A
201521349349308707,752765566,COMPREHENSIVE IMAGING PARTNERS,264591502,HEALTHCARE SVCS,CA,NA,N/A
201521349349308707,752765566,ST JOSEPH PHYSICIAN VENTURES,454521884,REAL ESTATE,CA,NA,N/A
201521349349308707,752765566,ADVANCED SURGERY INSTITUTE LLC,HEALTHCARE SVCS,CA,NA,N/A
201521349349308707,752765566,HOAG OUTPATIENT CENTERS,HEALTHCARE SVCS,CA,NA,N/A
201521349349308707,752765566,NEWPORT IMAGING CENTER,HEALTHCARE SVCS,CA,NA,N/A
201521349349308707,752765566,HOAG ORTHOPEDIC INSTITUTE,HEALTHCARE SVCS,CA,NA,N/A
201521349349308707,752765566,MAIN ST SPECIALTY SURGERY CNTR,HEALTHCARE SVCS,CA,NA,N/A
201521349349308707,752765566,ORTHOPEDIC SURGERY CNTR OF OC,HEALTHCARE SVCS,CA,NA,N/A
201521349349308707,752765566,THE INSTITUTE FOR INNOVATION,HEALTHCARE SVCS,DE,NA,N/A
201521349349308707,752765566,HEALTHCARE DESIGN & CONSTRUCT,REAL ESTATE,DE,NA,N/A
201521349349308707,752765566,NORTH BAY ENDOSCOPY CENTER,HEALTHCARE SVCS,CA,NA,N/A
201531339349302918,231352685,NEIGHBRHD PRES & DEV FUND LP,240 NEW YORK DR STE 1,FORT WASHINGTON,PA,19034,233037919,RENTAL,PA,UCA,false
201531339349302918,231352685,SISU CAP PRIV EQUITY FUND B,1 RED PLACE,LO,UK,W1K 6PL,INVESTMENT,UK,TRUSTEES,EXCLUDED FROM TAX,-6799525,3880885,false,0,false,0.58980
201531339349302918,231352685,SISU CAP PRIV EQUITY FUND E,1 RED PLACE,LO,UK,W1K 6PL,INVESTMENT,UK,TRUSTEES,EXCLUDED FROM TAX,-59696,2977027,false,0,false,0.74548
201531339349302918,231352685,DVG 1740 FUND LP,ONE FAWCETT PLACE,GREENWICH,CT,06830,800961539,INVESTMENT,CT,TRUSTEES,EXCLUDED FROM TAX,218587,40636763,false,0,false,1.00000
201531339349302918,231352685,GALLOPAVO LP,2000 McKINNEY AVE STE 2125,DALLAS,TX,75201,464621967,INVESTMENT,TX,TRUSTEES,EXCLUDED FROM TAX,-5139456,171440658,false,0,false,1.00000
201531339349302918,231352685,FERN HILL PARTNERSHIP III LP,929 SOUTH HIGH STREET,WEST CHESTER,PA,19382,300409614,RENTAL,PA,THHS,false
201531339349302918,231352685,FERN HILL LLC,929 SOUTH HIGH STREET,WEST CHESTER,PA,19382,233005147,RENTAL,PA,THHS,false
201531339349302918,231352685,OAKLANDS WAY MEDICAL BUILDING ASSOCIATES,929 SOUTH HIGH STREET,WEST CHESTER,PA,19382,830490251,RENTAL,PA,THHS,false
201501899349300125,111630820,NYC SEED LLC,6 METROTECH CENTER,BROOKLYN,NY,11201,INVESTMENT,DE,N/A,INVESTMENT,86000,2820000,0,0,0.35700
201501899349300125,111630820,SYNTHEZYME LLC,6 METROTECH CENTER,BROOKLYN,NY,11201,BIOCATALYST,NY,N/A,BIO RESEARCH,-53000,10000,0,0,0.50000
201501899349300125,111630820,SEEDSTART 2010,6 METROTECH CENTER,BROOKLYN,NY,11201,INVESTMENT,DE,N/A,INVESTMENT,-42,1736,0,0,0.07140
201501899349300125,111630820,SEEDSTART 2011,6 METROTECH CENTER,BROOKLYN,NY,11201,INVESTMENT,DE,N/A,INVESTMENT,-1484,973,0,0,0.07140
201501899349300125,111630820,SEEDSTART 2013,6 METROTECH CENTER,BROOKLYN,NY,11201,INVESTMENT,DE,INVESTMENT,-20,2415,0,0,0.07140
201541309349300114,231365353,LANCASTER PET PARTNERSHIP LLP,PO BOX 4216,LANCASTER,PA,17604,233102793,MEDICAL SERVICES,PA,LANCASTER GENERAL IMAGING CORPORATION,N/A
201541309349300114,231365353,MRI GROUP LLP,PO BOX 4216,LANCASTER,PA,17604,331011386,MEDICAL SERVICES,PA,LANCASTER GENERAL IMAGING CORPORATION,N/A
201541309349300114,231365353,LG HEALTH COMMUNITY CARE COLLABORATIVE LLC,555 NORTH DUKE STREET,LANCASTER,PA,17604,455542179,ACCOUNTABLE CARE ORGANIZATION,PA,LANCASTER GENERAL HOSPITAL,RELATED,false,true,0
201531349349307398,362174823,Circle Imaging Partners LP,1725 W Harrison Street,Chicago,IL,60612,363539382,Healthcare,IL,Circle Imaging Management Inc,Related,2025041,1723198,false,false,0.71430
201531349349307398,362174823,Oak Park Imaging,610 South Maple Street,Oak Park,IL,60304,364437483,Healthcare,IL,N/A,Related,710375,329514,false,false,0.60000
201531349349307398,362174823,Rush Surgicenter at the Professional Office Building LP,1725 West Harrison Street,Chicago,IL,60612,363853026,Healthcare,IL,N/A,Related,4989336,5717334,false,true,0.51090
201541319349300709,521272129,Surgicenter at Pasadena LLC,5565 Sterrett Place 5th Floor,Columbia,MD,21044,522009504,Medical Servi,MD,NA,false
201541319349300709,521272129,Physician Imaging of Washington Hospital,6525 Belcrest Road Suite G 50,Hyattsville,MD,20782,562616090,Lab Services,MD,NA,RELATED,false,0,0.51000
201541349349308929,430654872,Compton Properties,221 North Grand Boulevard,St Louis,MO,631032006,431765509,Real Estate,MO,ST LOUIS UNIV,-767,735164,false,0,1.00000
201541349349308929,430654872,West Locust Lofts Invest LLC,3545 Lindell Blvd,St Louis,MO,63103,271658170,Apartment Ren,MO,SLU BLOCKER I,-111219,5944032,false,0,0.95000
201541349349308929,430654872,West Locust Lofts Mast Tenant LLC,3545 Lindell Blvd,St Louis,MO,63103,273007276,Apartment Ren,MO,SLU BLOCKER I,-50033,876833,false,0,0.95000
201541349349308929,430654872,West Locust Lofts Capital LLC,3545 Lindell Blvd,St Louis,MO,63103,271964701,Apartment Ren,MO,SLU BLOCKER I,32735,1433350,false,0,0.95000
201541349349308929,430654872,West Locust Lofts State Member LLC,3545 Lindell Blvd,St Louis,MO,63103,273017741,Apartment Ren,MO,SLU BLOCKER I,-115,883720,false,0,0.95000
201541349349308929,430654872,MOTO HOTEL INVESTORS LLC,3545 Lindell Blvd,StLouis,MO,63103,270781295,Hotel,MO,SLU BLOCKER I,-575721,13175055,false,0,0.95000
201541349349308929,430654872,MOTO HOTEL MASTER TENET LLC,3545 Lindell Blvd,StLouis,MO,63103,275431531,Hotel,MO,SLU BLOCKER I,34124,1959782,false,0,0.95000
201541349349308929,430654872,MOTO HOTEL SUBTENANT LLC,3545 Lindell Blvd,StLouis,MO,63103,275431979,Hotel,MO,SLU BLOCKER I,215762,592065,false,0,0.95000
201541349349308929,430654872,HOTEL IGNACIO INVESTORS LLC,3545 Lindell Blvd,StLouis,MO,63103,271963945,Hotel,MO,SLU BLOCKER I,-615,1316120,false,0,0.95000
201541349349308929,430654872,HOTEL IGNACIO STATE MEM LLC,3545 Lindell Blvd,StLouis,MO,63103,275430630,Hotel,MO,SLU Blocker I,1995793,2184523,false,0,0.95000
201541349349308929,430654872,WEST LOCUST LOFTS DEVELOPER,3545 LINDELL BLVD,ST LOUIS,MO,63103,APT RENTAL,MO,SLU BLOCKER I,-255440,922,false,0,0.75000
201541349349308929,430654872,MOTO HOTEL DEVELOPER LLC,3545 LINDELL BLVD,ST LOUIS,MO,63103,HOTEL,MO,SLU BLOCKER I,135,885,false,0,0.75000
201541349349308279,203823825,MASON PROP CO,2139 AUBURN AVE,CINCINNATI,OH,45219,311384679,SUPPORT TCH,OH,CHHSC,RELATED,false
201541319349301189,231352635,NW GATEWAY PROJECT,PO BOX 3003,LANCASTER,PA,17604,611625128,LAND ACQUISITION,PA,NA,EXCLUDED,266,11284651,false,true,0.50000
201541319349302829,240862246,KEYSTONE ACCOUNTABLE CARE ORG LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,454475297,ACO,PA,N/A,false,false
201541319349302829,240862246,LIFESOURCE GEISINGER BLOOD CTR LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,364718005,BLOOD COLL,PA,N/A,false,false
201541319349302829,240862246,MERIDIAN GEISINGER HLTH NETWORKLLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,455484165,ORG DEL SY,NJ,N/A,false,false
201541319349302829,240862246,HEALTHSOUTH GHS LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,721398803,PHY THERAP,PA,N/A,false,false
201541319349302829,240862246,EVANGELICAL-GEISINGER HEALTH LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,460567687,HEALTHCARE,PA,N/A,false,false
201541319349302829,240862246,LEMED II,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,232391766,RENTAL,PA,N/A,false,false
201541319349302829,240862246,GEISINGER-SCA HOLDINGS LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,461615328,MANAGEMENT,DE,CMC,RELATED,837168,6390155,false,true,0.51000
201501949349300915,540793767,St Mary's MRI LP,8580 Magellan Parkway,Richmond,VA,23227,541568022,Imaging Services,VA,N/A
201501949349300915,540793767,RI LP,8580 Magellan Parkway,Richmond,VA,23227,541708835,Imaging Services,VA,N/A
201501949349300915,540793767,Broad64 Imaging LLC,8580 Magellan Parkway,Richmond,VA,23227,205886018,Imaging Services,VA,N/A
201501949349300915,540793767,Richmond Radiation Oncology Center I LLC,8580 Magellan Parkway,Richmond,VA,23227,208444551,Radiation Oncology Services,VA,N/A
201501949349300915,540793767,Chesterfield Community Healthcare Center MOB I LLC,435 Southlake Blvd,Richmond,VA,23236,541745670,Rental - Medical Office Building,VA,N/A
201521969349301147,750827446,SHA LLC,12940 NORTH HWY 183,AUSTIN,TX,78750,752569094,HEALTH SERVICES,TX,NA,UNRELATED,-1039623,23033458,false,-1575193,true,0.26448
201521969349301517,640306253,Baptist Outpatient ImagingLLC,1225 North State Street,Jackson,MS,39202,452968057,Medical Services,MS,MBHS,Related,1004728,2169505,false,false,0.51000
201521949349300627,541744931,St Mary's MRI LP,8580 Magellan Parkway,Richmond,VA,23227,541568022,Imaging Services,VA,N/A
201521949349300627,541744931,RI LP,8580 Magellan Parkway,Richmond,VA,23227,541708835,Imaging Services,VA,N/A
201521949349300627,541744931,Broad64 Imaging LLC,8580 Magellan Parkway,Richmond,VA,23227,205886018,Imaging Services,VA,N/A
201521949349300627,541744931,Richmond Radiation Oncology Center I LLC,8580 Magellan Parkway,Richmond,VA,23227,208444551,Radiation Oncology Services,VA,N/A
