object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdDsrgrddEntts_PrmryActvtsTxt,IdDsrgrddEntts_LglDmclSttCd,IdDsrgrddEntts_TtlIncmAmt,IdDsrgrddEntts_EndOfYrAsstsAmt,DrctCntrllngEnttyNm_BsnssNmLn1Txt
201532299349302483,581249683,Helms LLC,5171 Eisenhower Parkway,Macon,GA,31206,Educational and hospitality services as described in Part III,GA,4796961,485606,Goodwill Industries of Middle Georgia Inc
201541279349301094,430653611,WUSM ACO Providers LLC,660 South Euclid,St Louis,MO,63108,383915732,Patient Care,MO,Washington University
201501319349301510,231352213,CANCER IMMUNOTHERAPIES LLC,801 OSTRUM STREET,BETHLEHEM,PA,18015,208783508,INACTIVE,PA,0,0,BETHLEHEM
201501319349301510,231352213,ST LUKE'S AIRMED LLC,801 OSTRUM STREET,BETHLEHEM,PA,18015,274643964,INACTIVE,PA,0,0,BETHLEHEM
201501319349301510,231352213,ST LUKE'S HOMESTAR SERVICES LLC,801 OSTRUM STREET,BETHLEHEM,PA,18015,260369246,HEALTH SVCS.,PA,14618218,3423271,BETHLEHEM
201501319349301510,231352213,ST LUKE'S WINDGAP PROPERTY LLC,801 OSTRUM STREET,BETHLEHEM,PA,18015,232641715,INACTIVE,PA,0,0,BETHLEHEM
201501319349301510,231352213,POCONO MRI IMAGING AND DIAGNOSTIC CENTER,801 OSTRUM STREET,BETHLEHEM,PA,18015,204960982,HEALTH SVCS.,PA,253002,8028298,BETHLEHEM
201501319349301510,231352213,EVANTAGE HEALTH LLC,801 OSTRUM STREET,BETHLEHEM,PA,18015,INACTIVE,PA,0,0,BETHLEHEM
201501329349301100,050258810,BRU LLC,1150 DOUGLAS PIKE,SMITHFIELD,RI,02917,231386793,REAL ESTATE,RI,0,797288,BRYANT UNIV
201521769349300802,111630741,BLACKCAT ADVERTISING AGENCY LLC,C/O ADELPHI UNIVERSITY SOUTH AVENU,GARDEN CITY,NY,11530,412109172,ADVERTISING,NY,0,0,ADELPHI
201501349349304355,541061178,Founders Conference Center LLC,1000 Regent University Dr,Virginia Beach,VA,23464,541992893,Hospitality Services,VA,10108000,4184000,Regent University
201511329349302536,741109620,PARTNERSHIP - RICE AND JTVP,6100 MAIN STREET,HOUSTON,TX,77005,ARCHITECTURAL EDUCATION,FR,184800,17000,WILLIAM MARSH RICE UNIVERSITY
201541259349301109,590624412,JACKSONVILLE UNIVERSITY CLINIC LLC,2800 UNIVERSITY BOULEVARD NORTH,JACKSONVILLE,FL,32211,043648158,ORTHODONTIC CLINIC OPERATIONS,FL,3617070,372596,JU
201501319349301740,010215213,POLAR BEAR INVESTMENTS LLC,5400 COLLEGE STATION,BRUNSWICK,ME,04011,043375078,INVESTMENTS,ME,83753638,BOWDOIN
201541699349300719,446000294,ACQUISITION 8205 LLC,10850 Lowell Ave,Overland Park,KS,66210,205953399,REAL ESTATE,MO,-237570,4036529,NA
201511349349304781,042103594,MIT REAL ESTATE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,810643869,REAL ESTATE,MA,2252663,62700000,MIT
201511349349304781,042103594,TECHNOLOGY SQUARE FINANCE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,REAL ESTATE,MA,0,0,MIT
201511349349304781,042103594,MIT 130 BROOKLINE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,-63698,41500000,MIT
201511349349304781,042103594,MIT 170171 SIDNEY LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,147340,3490000,MIT
201511349349304781,042103594,MIT 300 THIRD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,922470,21775000,MIT
201511349349304781,042103594,MIT 770790 MEMORIAL LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,687599,16140000,MIT
201511349349304781,042103594,MIT 99 ERIE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,155177,3670000,MIT
201511349349304781,042103594,MIT 185 ALBANY SPE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,REAL ESTATE,MA,0,0,MIT
201511349349304781,042103594,MIT 195 ALBANY SPE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,-532910,9150000,MIT
201511349349304781,042103594,MIT 207 ALBANY SPE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,-39574,4200000,MIT
201511349349304781,042103594,MIT 8 CARLETON STREET LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,-106049,4200000,MIT
201511349349304781,042103594,MIT WEST 300 BLOCK MASS AVE FEE OWNER LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,379112,11958000,MIT
201511349349304781,042103594,MIT 128 SIDNEY SPE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,120,2399,MIT
201511349349304781,042103594,MIT 148 SIDNEY SPE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,120,2388,MIT
201511349349304781,042103594,MIT 149 SIDNEY SPE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,120,2388,MIT
201511349349304781,042103594,MIT 640 MEMORIAL SPE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,10,201,MIT
201511349349304781,042103594,MIT ONE BROADWAY FEE OWNER LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,120,2399,MIT
201511349349304781,042103594,MIT 177 MASSACHUSETTS AVENUE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,10,200,MIT
201511349349304781,042103594,MIT 650 MAIN STREET LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,360,7339,MIT
201511349349304781,042103594,MIT 424-456 MASSACHUSETTS AVENUE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,10,202,MIT
201511349349304781,042103594,MIT 281-295 ALBANY STREET LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,10,202,MIT
201511349349304781,042103594,MIT 12 EMILY STREET LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,464268263,REAL ESTATE,MA,10,203,MIT
201511349349304781,042103594,134 MASSACHUSETTS AVENUE FEE OWNER LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,464682035,REAL ESTATE,MA,120,2455,MIT
201511349349304781,042103594,MIT 620 MEMORIAL LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,464238931,REAL ESTATE,MA,3110,0,MIT
201511349349304781,042103594,MIT 128 SIDNEY LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,2091417,21000000,MIT
201511349349304781,042103594,MIT 148 SIDNEY LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,23797,8800000,MIT
201511349349304781,042103594,MIT 149 SIDNEY LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,1622025,19045000,MIT
201511349349304781,042103594,MIT 640 MEMORIAL LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,461548002,REAL ESTATE,MA,4508997,149000000,MIT
201511349349304781,042103594,MIT ONE BROADWAY LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,8528305,152000000,MIT
201511349349304781,042103594,177 MASSACHUSETTS AVENUE LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,10567170,248900000,MIT
201511349349304781,042103594,650 MAIN STREET LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,0,0,MIT
201511349349304781,042103594,424-456 MASSACHUSETTS AVENUE LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,864982,13900000,MIT
201511349349304781,042103594,281-295 ALBANY STREET LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,1616946,16200000,MIT
201511349349304781,042103594,12 EMILY STREET LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,1022003,10600000,MIT
201511349349304781,042103594,134 MASSACHUSETTS AVENUE LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,464695223,REAL ESTATE,MA,693003,9400000,MIT
201511349349304781,042103594,610 MAIN STREET SOUTH LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,463904926,REAL ESTATE,MA,2060689,231400000,MIT
201511349349304781,042103594,700 MAIN STREET LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,463910601,REAL ESTATE,MA,405225,118500000,MIT
201511349349304781,042103594,610-700 MAIN GARAGE LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,463997167,REAL ESTATE,MA,-65798,0,MIT
201511349349304781,042103594,MIT 351 VASSAR LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,464168318,REAL ESTATE,MA,3043,1500000,MIT
201511349349304781,042103594,620 MEMORIAL LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,464249493,REAL ESTATE,MA,-147373,30500000,MIT
201511349349304781,042103594,610 MAIN STREET NORTH LEASEHOLD LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,464624112,REAL ESTATE,MA,-81627,49000000,MIT
201511349349304781,042103594,MIT 636 PUTNAM AVENUE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,465619441,REAL ESTATE,MA,0,0,MIT
201511349349304781,042103594,610 MAIN STREET SOUTH TRUSTEE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,REAL ESTATE,MA,0,0,MIT
201511349349304781,042103594,700 MAIN STREET TRUSTEE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,REAL ESTATE,MA,0,0,MIT
201511349349304781,042103594,610-700 MAIN GARAGE TRUSTEE LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,REAL ESTATE,MA,0,0,MIT
201511349349304781,042103594,MIT WEST 300 BLOCK JV LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,2671737,18200000,MIT
201511349349304781,042103594,MIT EAST 300 BLOCK JV LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,REAL ESTATE,MA,-2153,276667,MIT
201511349349304781,042103594,TECH SQUARE JV LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,205242541,REAL ESTATE,MA,2553632,89190000,MIT
201511349349304781,042103594,MEADOWLARK ASSOCIATES LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,INVESTMENTS,DE,-23134558,113392451,MIT
201511349349304781,042103594,BLUE JAY ASSOCIATES LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,042103594,INVESTMENTS,DE,0,0,MIT
201511349349304781,042103594,PEF LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,261424379,INVESTMENTS,DE,1383521,8902367,MIT
201511349349304781,042103594,MIT PRIVATE EQUITY LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,043490003,INVESTMENTS,MA,10745,94122,MIT
201511349349304781,042103594,MIT PRIVATE EQUITY MANAGEMENT COMPANY LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,043490002,INVESTMENTS,MA,77791,54983,MIT
201511349349304781,042103594,MIT PRIVATE EQUITY MANAGEMENT COMPANY II LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,431964717,INVESTMENTS,MA,130672,237,MIT
201511349349304781,042103594,MIT PRIVATE EQUITY MANAGEMENT COMPANY III LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,204639870,INVESTMENTS,MA,561339,287,MIT
201511349349304781,042103594,MIT PRIVATE EQUITY MANAGEMENT COMPANY IV LLC,C/O MIT 238 MAIN STREET SUITE 200,CAMBRIDGE,MA,01242,261356780,INVESTMENTS,MA,269315,51610,MIT
201511349349304781,042103594,MIT FOUNDATION UK LTD,981192046,MIT SUPPORT,UK,MIT
201511349349308446,470757164,ALEGENT HEALTH QUICKCARE LLC,12809 WEST DODGE ROAD,OMAHA,NE,68154,203437352,EXPRESS CARE CLINIC,NE,1596621,136953,ALEGENT CREIGHTON HEALTH
201511349349308446,470757164,ALEGENT CREIGHTON HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER LLC,12809 WEST DODGE ROAD,OMAHA,NE,68154,470757164,HOSPITAL,NE,185271668,66457503,ALEGENT CREIGHTON HEALTH
201511349349308446,470757164,ALEGENT HEALTH PARTNERS LLC,12809 WEST DODGE ROAD,OMAHA,NE,68154,ACCOUNTABLE CARE ORGANIZATION,NE,0,3733,ALEGENT CREIGHTON HEALTH
201521339349301127,540505906,H-SC Poplar Hill LLC,P O Box 127,Hampden Sydney,VA,23943,Real Estate,VA,4500000,Hampden-Sydney College
201501349349304930,580566167,Mercer Medicine LLC,1400 Coleman Avenue,Macon,GA,31207,204846017,Practice Plan,GA,0,na
201501349349304930,580566167,Abram properties LLC,1400 Coleman Avenue,Macon,GA,31207,580566167,Property Inv,GA,0,na
201501349349304930,580566167,Aliel Park Investments LLC,1400 Coleman Avenue,Macon,GA,31207,580566167,property Inv,GA,0,na
201501349349304930,580566167,Preschool Properties LLC,1400 Coleman Avenue,Macon,GA,31207,580566167,Property Inv,GA,0,na
201501349349304930,580566167,DLESLIE LLC,1400 Coleman Avenue,MACON,GA,31207,580566167,REAL ESTATE,GA,0,NA
201501349349304930,580566167,Pio Nono Stabilization LLC,1400 Coleman Avenue,MACON,GA,31207,580566167,REAL ESTATE,GA,0,NA
201501349349305325,560530005,SALEM RECREATIONAL FIELDS LLC,601 SOUTH CHURCH STREET,WINSTON SALEM,NC,27101,562272294,RECREATION FIELD,NC,0,737006,SALEM ACADEMY AND COLLEGE
201511349349302786,410711610,LINCOLN DRIVE PROPERTIES LLC,3003 SNELLING AVENUE NORTH,ROSEVILLE,MN,55113,205476148,REAL ESTATE,MN,174229,3311856,UNIVERSITY OF NORTHWESTERN - ST PAUL
201511349349302786,410711610,UNW STUDENT HOUSING LLC,3003 SNELLING AVENUE NORTH,ROSEVILLE,MN,55113,411930109,STUDENT HOUSING,MN,5295186,8580352,UNIVERSITY OF NORTHWESTERN - ST PAUL
201521329349301227,231355135,PCOM Student Loan LLC,4170 City Avenue,Philadelphia,PA,19131,300215557,Loans,PA,0,0,PCOM
201521329349301227,231355135,PCOM Technology LLC,4170 City Avenue,Philadelphia,PA,19131,233036589,Inactive,PA,PCOM
201521329349301227,231355135,PCOM Technology Subsidiary LLC,4170 City Avenue,Philadelphia,PA,19131,233036591,Inactive,PA,PCOM
201521329349301227,231355135,PCOM Technology Holding LLC,4170 City Avenue,Philadelphia,PA,19131,231883739,Inactive,PA,PCOM
201521339349303632,591083502,NSU Grande Oaks LLC,3201 W Rolling Hills Circle,Fort Lauderdale,FL,33328,204811801,Golf Course,FL,5159606,36806966,Nova Southeastern University Inc
201521339349303632,591083502,NSU Park Plaza LLC,3301 College Ave,Fort Lauderdale,FL,33314,954893480,Commercial Real Estate,FL,939788,3863600,Nova Southeastern University Inc
201501349349304725,730630359,MEDICAL CLINIC OF STRATFORD,217 W SMITH,stratford,OK,74872,731327488,clinic,OK,0,14273,na
201501349349307970,340714654,Wooster Technology Group LTD,1101 North Bever Street,Wooster,OH,44691,263895769,Hold Patents,OH,28758,32446,The College of Wooster
201501349349307970,340714654,The Wooster Inn Management Company LTD,1101 North Bever Street,Wooster,OH,44691,264321151,Inn Management,OH,21668,98150,The College of Wooster
201501349349306265,150532081,SU SHERATON HOTEL & CONFERENCE CENTER,801 UNIVERSITY AVE,SYRACUSE,NY,13210,161586346,ACCOMODATION,NY,13048358,15239460,SU
201511349349301561,250969449,CM SPE LLC,5000 FORBES AVENUE,PITTSBURGH,PA,15213,250969449,LEASEHOLDER,PA,354084,2816465,CARNEGIE MELLON UNIVERSITY
201521339349300717,990113930,HAWAII LIFESTYLE RETAIL PROPERTIES LLC,1 ALOHA TOWER DRIVE STE 3000,HONOLULU,HI,96814,320361534,REAL ESTATE,HI,-1587485,25184696,HPU
201511349349302471,520591641,100 ST ALBANS LLC,1 Murray Hill Circle,BALTIMORE,MD,21212,520591641,HOLDING CO,MD,1683745,NDMU
201531339349303803,061627882,CAMPUS REALTY LLC,1 RIVERSIDE DRIVE,EAST HARTORD,CT,06118,208782395,RESIDENTIAL REAL ESTATE RENTALS,CT,753226,12102284,GOODWIN COLLEGE INC
201531339349303803,061627882,GOODWIN COLLEGE KING COURT LLC,1 RIVERSIDE DRIVE,EAST HARTORD,CT,06118,RESIDENTIAL REAL ESTATE RENTALS,CT,0,375485,GOODWIN COLLEGE INC
201511349349303456,050259080,SRU HOLDINGS LLC,100 OCHRE POINT AVENUE,NEWPORT,RI,02840,050259080,REAL ESTATE HOLDING CORP.,RI,0,11838000,N/A
201521339349302357,370663567,SPRINGFIELD HEALTH PARTNERS LLC,4936 LAVERNA ROAD,SPRINGFIELD,IL,62707,371364419,HEALTHCARE (DISSOLVED 03/22/13),IL,0,0,HSHS MG
201521339349302357,370663567,KIARA CLINICAL INTEGRATION NETWORK LLC,4936 LAVERNA ROAD,SPRINGFIELD,IL,62707,261417684,HEALTHCARE,IL,-3651339,7292316,HSSI
201521339349302357,370663567,PHYSICIAN CLINICAL INTEGRATION NETWORK LLC,4936 LAVERNA ROAD,SPRINGFIELD,IL,62707,371668647,HEALTHCARE,IL,-779271,1233121,KCIN
201511349349306556,951690977,CHLA HOLDINGS LLC,4650 SUNSET BLVD,LOS ANGELES,CA,900270980,273653228,INVESTMENT VEHICLE,CA,35810,261977,CHILDREN'S HOSPITAL OF LOS ANGELES
201511349349306556,951690977,CHILDREN'S HEALTH SYSTEM OF LOS ANGELES LLC,4650 SUNSET BLVD,LOS ANGELES,CA,90027,951690977,HEALTHCARE SERVICES,CA,0,0,CHILDREN'S HOSPITAL OF LOS ANGELES
201511349349306556,951690977,CHILDREN'S HOSPITAL LOS ANGELES HEALTH NETWORK LLC,4650 SUNSET BLVD,LOS ANGELES,CA,90027,951690977,HEALTHCARE SERVICES,CA,0,0,CHILDREN'S HOSPITAL OF LOS ANGELES
201511349349306556,951690977,CHLA INTERNATIONAL LLC,4650 SUNSET BLVD,LOS ANGELES,CA,90027,471738947,HEALTHCARE SERVICES,DE,0,0,CHILDREN'S HOSPITAL OF LOS ANGELES
201511339349301736,370661219,MckBearcat LLC,1015 Belleville St,Lebanon,IL,62254,455529308,Operating a public golf club,IL,647378,2053155,McKendree University
201521349349302022,042103580,BEAU GESTE XXV LLC,HRES 1350 MASS AVE,CAMBRIDGE,MA,02138,202138990,REAL ESTATE,MA,25591314,66542212,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
201521349349302022,042103580,DG EQUITY PARTICIPANTS II LLC,131 SOUTH DEARBORN ST 32 FL,CHICAGO,IL,60603,981167777,INVESTMENTS,DE,142891000,142900000,DG PARTICIPANTS LTD
201521349349302022,042103580,FIELD COURSE LLC,1209 ORANGE ST THE CORP TRUST CO,WILMINGTON,DE,19801,001069145,ACADEMIC,DE,67917,47799,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
201521349349302022,042103580,HARVARD INTERNATIONAL LLC,1350 MASS AVE STE 980,CAMBRIDGE,MA,02138,300459737,INTERNATIONAL SUPPORT,MA,0,1065,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
201521349349302022,042103580,HARVARD UNIVERSITY BEACON YARDS LLC,1033 MASS AVE 3RD FL,CAMBRIDGE,MA,02138,030517218,REAL ESTATE,MA,0,79792066,PRESIDENT AND FELLOWS OF HARVARD COLLEGE
201521339349305547,042103547,BU FUNDING LLC,108 BAY STATE ROAD,BOSTON,MA,02215,870773653,LLC,MA,0,53285000,BU TRUSTEES
201531329349304393,131740451,FORDHAM AIRVANA HOLDINGS LLC,888 SEVENTH AVE 7TH FLOOR,NEW YORK,NY,10019,131740451,HOLDING CO.,NY,122834,122834,FORDHAM U
201521349349303422,516000297,BLUE HEN HOTEL LLC,HULLIHEN HALL STE 220,NEWARK,DE,19716,510411499,HOTEL,DE,5674053,16277469,Univ of DE
201521349349303422,516000297,1743 HOLDINGS LLC,HULLIHEN HALL STE 220,NEWARK,DE,19716,271332816,RESEARCH,DE,1125000,41212223,Univ of DE
201531339349305548,530196584,DYNAMO BRASIL VII LLC,CORP TST CTR 1209 ORANGE ST,WILMINGTON,DE,19801,INVESTMENTS,DE,66929885,GW
201531339349305548,530196584,GEORGE WASHINGTON WORLDWIDE LLC,2121 EYE STREET NW,WASHINGTON,DC,20052,INTL EDUC,DC,315927,GW
201541339349301924,560532138,Deacon Blvd Holdings I LLC,PO Box 7201,WinstonSalem,NC,27109,262203211,Real Estate Holding - Currently Inactive,NC,NA
201541339349301924,560532138,Creative Cafe LLC,PO Box 7201,WinstonSalem,NC,27109,263700428,Restaurant,NC,NA
201541339349301924,560532138,Wake Forest Advantage,PO Box 7201,Winston Salem,NC,27109,462754916,International study program,NC,72178,61524,NA
201541339349301924,560532138,Verger Fund I LLC,PO Box 7354,Winston Salem,NC,27109,Investment holding,DE,NA
201541339349301924,560532138,Wake Forest University Spain SL,C/Toro 84-90 Oficina Izquierda,Salamanca,Salamanca,SP,37120,study abroad educ. activities,SP,33485,NA
201521349349308352,237172306,SPECTRUM PACIFIC LEARNING COMPANY,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,237172306,E-LEARNING SOLUTION AND SERVICE PROVIDER,CA,0,0,NATIONAL UNIVERSITY
201521349349308352,237172306,NATIONAL UNIVERSITY INTERNATIONAL,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,237172306,GLOBAL MARKETING AND DISTRIBUTION CHANNEL FOR AFFILIATES ONLINE PROGRAMS,CA,0,0,NATIONAL UNIVERSITY
201541329349301524,362191252,ONU SGCS Payroll LLC,One University Avenue,Bourbonnais,IL,60914,455548421,Process payroll for out of state employees,IL,Olivet Nazarene University
201521349349308707,752765566,COVENANT LTC-GP LLC,4000 24TH STREET,LUBBOCK,TX,79410,205477333,HEALTHCARE,TX,0,0,CHS
201521349349308707,752765566,CHS HOLDING GP LLC,4000 24TH STREET,LUBBOCK,TX,79410,205477307,HEALTHCARE,TX,0,0,CHS
201531339349302918,231352685,RA CITRUS-HEIGHT REMAINDERCO LLC,6162 SAN JUAN AVE,CITRUS HEIGHTS,CA,95610,134018559,REMAINDER,CA,0,0,NA
201531339349302918,231352685,RA FLINT REMAINDERCO LLC,5014 CLIO ROAD,FLINT,MI,48501,134018594,REMAINDER,MI,0,0,NA
201531339349302918,231352685,RA GIBBSTOWN REMAINDERCO LLC,380 HARMONY ROAD,GIBBSTOWN,NJ,08027,231352685,REMAINDER,NJ,0,0,NA
201531339349302918,231352685,RA BLYTHE REMAINDERCO LLC,890 E HOBSON WAY,BLYTHE,CA,92225,231352685,REMAINDER,CA,0,0,NA
201531339349302918,231352685,RA CLAREMONT REMAINDERCO LLC,45-99 WASHINGTON STREET,CLAREMONT,NH,03743,231352685,REMAINDER,NH,0,0,NA
201531339349302918,231352685,RA03 NEW OXFORD REMAINDERCO LLC,5675 YORK ROAD,NEW OXFORD,PA,17350,231352685,REMAINDER,PA,0,0,NA
201531339349302918,231352685,UNIV OF PENN USA FOUNDATION LTD,19 NORCOTT ROAD,LONDON,ENGLAND,UK,N167EJ,980387770,CHARITY,UK,1190807,2329970,TRUSTEES
201531339349302918,231352685,UNIV OF PENN (HK) FND LIMITED,ROOM 8 7/F K WAH CENTRE,191 JAVA RD,HONG KONG,HK,981062727,CHARITY,HK,7745,258212,TRUSTEES
201531339349302918,231352685,LEARNING ALLIANCE LLC,1398 WLIMINGTON PIKE,WEST CHESTER,PA,19383,562351966,EDUCATIONAL,PA,-25370,2763891,TRUSTEES
201531349349306328,581845423,SCIENCE PARK LLC,P O BOX 3999,ATLANTA,GA,303023999,581845423,CONSTRUCTION,GA,121681,94187591,GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION INC
201531349349306328,581845423,GSU RESEARCH CENTER LLC,P O BOX 3999,ATLANTA,GA,303023999,999999999,RESEARCH,GA,17650,272585,GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION INC
201531349349306328,581845423,PANTHER BOOKSTORE LLC,P O BOX 3999,ATLANTA,GA,303023999,999999999,RESEARCH,GA,546,1764754,GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION INC
201531349349306328,581845423,PANTHERS ON PIEDMONT LLC,P O BOX 3999,ATLANTA,GA,303023999,999999999,RESEARCH,GA,86194,1345611,GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION INC
201531349349306328,581845423,PANTHERS ON PRYOR LLC,P O BOX 3999,ATLANTA,GA,303023999,999999999,RESEARCH,GA,137142,1904195,GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION INC
201541339349303674,362167725,AICCB LLC,111 South Michigan Avenue,Chicago,IL,60603,205052348,Investments,DE,1406747,3200000,The Art Institute of Chicago
201541339349303674,362167725,AICGS LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,913724,4174000,The Art Institute of Chicago
201541339349303674,362167725,AICHP LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,17102,1856823,The Art Institute of Chicago
201541339349303674,362167725,AIC AA LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,284148,4449240,The Art Institute of Chicago
201541339349303674,362167725,AIC AX LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,1996111,The Art Institute of Chicago
201541339349303674,362167725,AIC BLK LLC,111 South Michigan Avenue,Chicago,IL,60603,362167725,Investments,DE,680560,15070535,The Art Institute of Chicago
