object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,DsrgrddEnttyNm_BsnssNmLn2Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,IdRltdTxExmptOrg_DrctCntrllngNACd,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201501349349306550,311308555,MERCY COMMUNITY HEALTH INC,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,061492707,MANAGEMENT & SUPPORT SERVICES,CT,501(C)(3),"LINE 11B, II",CATHOLIC HEALTH EAST,1
201501349349306550,311308555,MERCY COMMUNITY HOMECARE SERVICES,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,061488137,IN HOME HEALTH CARE,CT,501(C)(3),LINE 9,MERCY COMMUNITY HEALTH INC,1
201501349349306550,311308555,MERCY FAMILY SUPPORT,1001 BALTIMORE PIKE SUITE 310,SPRINGFIELD,PA,19064,232325059,HOME HEALTH,PA,501(C)(3),LINE 9,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,MERCY FOUNDATION INC,2525 SOUTH MICHIGAN AVENUE,CHICAGO,IL,60616,363227350,SUPPORTS THE SERVICES OF RELATED HEALTH CARE SYSTEM,IL,501(C)(3),"LINE 11A, I",MERCY HEALTH SYSTEM OF CHICAGO,1
201501349349306550,311308555,MERCY GENERAL HEALTH PARTNERS AMICARE HOMECARE,684 HARVEY STREET,MUSKEGON,MI,49442,383321856,PROVIDE HOME HEALTH CARE SERVICES,MI,501(C)(3),"LINE 11A, I",TRINITY HOME HEALTH SERVICES INC,1
201501349349306550,311308555,MERCY HEALTH FOUNDATION OF SOUTHEASTERN PENNSYLVANIA,C/O ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,232829864,FUNDRAISING,PA,501(C)(3),"LINE 11B, II",MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,MERCY HEALTH NETWORK,1111 6TH AVENUE,DES MOINES,IA,50314,421478417,HEALTHCARE MANAGEMENT,DE,501(C)(3),"LINE 11A, I",N/A,0
201501349349306550,311308555,MERCY HEALTH PARTNERS,1415 LEAHY STREET,MUSKEGON,MI,49442,382589966,HEALTHCARE SYSTEM SUPPORT,MI,501(C)(3),LINE 3,TRINITY HEALTH-MICHIGAN,1
201501349349306550,311308555,MERCY HEALTH PLAN,C/O ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,222483605,HEALTH PLANS,PA,501(C)(3),"LINE 11B, II",MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,MERCY HEALTH SERVICES - IOWA CORP,1000 4TH STREET SW,MASON CITY,IA,50401,311373080,HEALTHCARE SERVICES,DE,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201501349349306550,311308555,MERCY HEALTH SYSTEM OF CHICAGO,2525 SOUTH MICHIGAN AVENUE,CHICAGO,IL,60616,363163327,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,IL,501(C)(3),"LINE 11A, I",TRINITY HEALTH CORPORATION,1
201501349349306550,311308555,MERCY HEALTH SYSTEM OF CHICAGO LIABILITY SELF INSURANCE TRUST,BK OF AMERICA 231 S LASALLE,CHICAGO,IL,60697,912092113,SELF INSURANCE FOR PROFESSIONAL AND COMPREHENSIVE LIABILITY,IL,501(C)(3),"LINE 11C, III-FI",MERCY HEALTH SYSTEM OF CHICAGO,1
201501349349306550,311308555,MERCY HEALTH SYSTEM OF MAINE,144 STATE STREET,PORTLAND,ME,04101,010484074,MANAGEMENT & SUPPORT SERVICES,ME,501(C)(3),"LINE 11C, III-FI",CATHOLIC HEALTH EAST,1
201501349349306550,311308555,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,232212638,MANAGEMENT & SUPPORT SERVICES,PA,501(C)(3),"LINE 11B, II",CATHOLIC HEALTH EAST,1
201501349349306550,311308555,MERCY HEALTHCARE CENTER,114 WAWBEEK AVENUE,TUPPER LAKE,NY,12986,150532211,IN DISSOLUTION,NY,501(C)(3),LINE 3,CATHOLIC HEALTH EAST,1
201501349349306550,311308555,MERCY HEALTHCARE FOUNDATION-CLINTON,1410 N 4TH ST,CLINTON,IA,52732,421316126,FUNDRAISING AND FINANCIAL ASSISTANCE FOR HOSPITAL CHARITABLE SERVICES,IA,501(C)(3),"LINE 11C, III-FI",N/A,0
201501349349306550,311308555,MERCY HOME HEALTH,1001 BALTIMORE PIKE SUITE 310,SPRINGFIELD,PA,19064,231352099,HOME HEALTH,PA,501(C)(3),LINE 9,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,MERCY HOME HEALTH SERVICES,1001 BALTIMORE PIKE SUITE 310,SPRINGFIELD,PA,19064,232325058,HOME HEALTH,PA,501(C)(3),"LINE 11B, II",MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,MERCY HOSPITAL,144 STATE STREET,PORTLAND,ME,04101,010211534,HOSPITAL,ME,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF MAINE,1
201501349349306550,311308555,MERCY HOSPITAL AND MEDICAL CENTER,2525 SOUTH MICHIGAN AVENUE,CHICAGO,IL,60616,362170152,HEALTHCARE SERVICES,IL,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF CHICAGO,1
201501349349306550,311308555,MERCY HOSPITAL CADILLAC FOUNDATION,400 HOBART,CADILLAC,MI,49601,203357131,SUPPORT THE SERVICES OF RELATED HOSPITAL,MI,501(C)(3),"LINE 11A, I",TRINITY HEALTH-MICHIGAN,1
201501349349306550,311308555,MERCY HOSPITAL GIFT SHOP,2601 ELECTRIC AVE,PORT HURON,MI,48060,381630480,VOLUNTEER SERVICE AUXILIARY,MI,501(C)(3),"LINE 11A, I",TRINITY HEALTH-MICHIGAN,1
201501349349306550,311308555,MERCY HOSPITAL INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,043398280,ACUTE CARE,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201501349349306550,311308555,MERCY HOSPITAL INC,4725 NORTH FEDERAL HIGHWAY,FT LAUDERDALE,FL,33308,590791034,HOSPITAL,FL,501(C)(3),"LINE 11C, III-FI",CATHOLIC HEALTH EAST,1
201501349349306550,311308555,MERCY JEANNETTE HOSPITAL,3805 WEST CHESTER PIKE,NEWTOWN SQUARE,PA,19073,251310602,INACTIVE ENTITY,PA,501(C)(3),LINE 9,PITTSBURGH MERCY HEALTH SYSTEM,1
201501349349306550,311308555,MERCY LIFE CENTER CORPORATION,1200 REEDSDALE STREET,PITTSBURGH,PA,15233,251604115,COMMUNITY TREATMENT,PA,501(C)(3),LINE 9,PITTSBURGH MERCY HEALTH SYSTEM,1
201501349349306550,311308555,MERCY LIFE OF ALABAMA,PO BOX 1090 101 VILLA DRIVE,DAPHNE,AL,36526,273163002,HOSPITAL,AL,501(C)(3),LINE 3,MERCY MEDICAL CORPORATION,1
201501349349306550,311308555,MERCY LIFE INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,453086711,ACUTE CARE,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201501349349306550,311308555,MERCY MANAGEMENT OF SOUTHEASTERN PENNSYLVANIA,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,232627944,PHYSICIAN PRACTICES,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,MERCY MEDICAL CENTER - CLINTON INC,1410 NORTH 4TH ST,CLINTON,IA,52732,421336618,TO PROVIDE QUALITY HEALTH CARE,DE,501(C)(3),LINE 3,MERCY HEALTH SERVICES-IOWA CORP,1
201501349349306550,311308555,MERCY MEDICAL CENTER - SIOUX CITY FOUNDATION,801 5TH STREET,SIOUX CITY,IA,51102,141880022,SUPPORT THE SERVICES OF RELATED HOSPITAL,IA,501(C)(3),LINE 7,MERCY HEALTH SERVICES-IOWA CORP,1
201501349349306550,311308555,MERCY MEDICAL CENTER FOUNDATION - NORTH IOWA,1000 4TH STREET SW,MASON CITY,IA,50401,421229151,SUPPORT THE SERVICES OF RELATED HOSPITAL,IA,501(C)(3),"LINE 11C, III-FI",N/A,0
201501349349306550,311308555,MERCY MEDICAL CORPORATION,PO BOX 1090 101 VILLA DRIVE,DAPHNE,AL,36526,636002215,HOSPITAL,AL,501(C)(3),LINE 9,CATHOLIC HEALTH EAST,1
201501349349306550,311308555,MERCY MEDICAL DEVELOPMENT INC,4725 NORTH FEDERAL HIGHWAY,FT LAUDERDALE,FL,33308,592789194,OUTPATIENT SERVICES,FL,501(C)(3),LINE 9,MERCY HOSPITAL INC,1
201501349349306550,311308555,MERCY MISSION SERVICES INC,3661 SOUTH MIAMI AVENUE,MIAMI,FL,33133,650435764,HEALTH CARE,FL,501(C)(3),LINE 3,MERCY HOSPITAL INC,1
201501349349306550,311308555,MERCY NORTH HOMECARE AND HOSPICE,7985 MACKINAW TRAIL,CADILLAC,MI,49601,383313897,HOME HEALTH AND HOSPICE SERVICES,MI,501(C)(3),"LINE 11A, I",TRINITY HOME HEALTH SERVICES INC,1
201501349349306550,311308555,MERCY ONCOLOGY SERVICES INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,454884805,ONCOLOGY MEDICAL SERVICES,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201501349349306550,311308555,MERCY OUTPATIENT SERVICES INC DBA SISTER EMMANUEL HOSPITAL,4725 NORTH FEDERAL HIGHWAY,FT LAUDERDALE,FL,33308,510461511,HOSPITAL,FL,501(C)(3),LINE 9,MERCY HOSPITAL INC,1
201501349349306550,311308555,MERCY PHYSICIAN NETWORK,C/O ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,461187365,SUPPORTING ORGANIZATION,PA,501(C)(3),"LINE 11B, II",MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,MERCY SENIOR CARE INC,424 DECATUR STREET,ATLANTA,GA,30312,581366508,COMMUNITY OUTREACH,GA,501(C)(3),LINE 7,SAINT JOSEPH'S HEALTH SYSTEM INC,1
201501349349306550,311308555,MERCY SERVICES CORPORATION,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,061453323,SUPPORT SERVICES,CT,501(C)(3),LINE 3,MERCY COMMUNITY HEALTH INC,1
201501349349306550,311308555,MERCY SERVICES DOWNTOWN INC,424 DECATUR STREET,ATLANTA,GA,30312,272046353,REAL ESTATE HOLDING COMPANY,GA,501(C)(3),"LINE 11B, II",SAINT JOSEPH'S HEALTH SYSTEM INC,1
201501349349306550,311308555,MERCY SERVICES FOR AGING NON-PROFIT HOUSING CORPORATION,PO BOX 9184,FARMINGTON HILLS,MI,48333,382719605,PROVIDES LONG-TERM CARE FOR THE ELDERLY,MI,501(C)(3),"LINE 11B, II",TRINITY CONTINUING CARE SERVICES,1
201501349349306550,311308555,MERCY SPECIALIST PHYSICIANS INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,264033168,NEUROSURGERY MEDICAL SERVICES,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201501349349306550,311308555,MERCY SUBURBAN HOSPITAL,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,231396763,ACUTE CARE HOSPITAL,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,MERCY UIHLEIN HEALTH CORPORATION,185 OLD MILITARY ROAD,LAKE PLACID,NY,12946,161535133,MGT. & SUPPORT SERVICES,NY,501(C)(3),"LINE 11B, II",MERCY HEALTHCARE CENTER,1
201501349349306550,311308555,MERCYKNOLL INC,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,060757380,SKILLED NURSING,CT,501(C)(3),LINE 3,MERCY COMMUNITY HEALTH INC,1
201501349349306550,311308555,MIDWEST MEDFLIGHT,1300 VICTORS WAY,ANN ARBOR,MI,48108,382684671,AEROMEDICAL TRANSPORT,MI,501(C)(3),LINE 9,TRINITY HEALTH-MICHIGAN,1
201501349349306550,311308555,MISSION HEALTH CORPORATION,37595 SEVEN MILE ROAD,LIVONIA,MI,48152,383181557,FACILITY USED FOR AMBULATORY CARE,DE,501(C)(3),"LINE 11A, I",N/A,0
201501349349306550,311308555,MOUNT CARMEL COLLEGE OF NURSING,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311308555,COLLEGE OF NURSING,OH,501(C)(3),LINE 2,MOUNT CARMEL HEALTH SYSTEM,0
201501349349306550,311308555,MOUNT CARMEL HEALTH INSURANCE COMPANY,6150 EAST BROAD STREET,COLUMBUS,OH,43213,251912781,HEALTH INSURANCE,OH,501(C)(4),N/A,MOUNT CARMEL HEALTH SYSTEM,1
201501349349306550,311308555,MOUNT CARMEL HEALTH PLAN INC,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311471229,MEDICARE HMO FOR SENIORS,OH,501(C)(4),N/A,MOUNT CARMEL HEALTH SYSTEM,1
201501349349306550,311308555,MOUNT CARMEL HEALTH SYSTEM,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311439334,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,OH,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201501349349306550,311308555,MOUNT CARMEL HEALTH SYSTEM FOUNDATION,6150 EAST BROAD STREET,COLUMBUS,OH,43213,311113966,SUPPORT THE SERVICES OF RELATED HOSPITAL,OH,501(C)(3),"LINE 11A, I",MOUNT CARMEL HEALTH SYSTEM,1
201501349349306550,311308555,MOUNT CARMEL HOME CARE LLC,1144 DUBLIN ROAD SUITE B,COLUMBUS,OH,43215,262729300,PROVIDE HOME HEALTH CARE SERVICES,OH,501(C)(3),LINE 9,TRINITY HOME HEALTH SERVICES INC,1
201501349349306550,311308555,MRI MOBILE SERVICES OF WEST MICHIGAN,1820 - 44TH STREET,KENTWOOD,MI,49508,383073745,OPERATE MAGNETIC IMAGING RESONANCE (FORMERLY),MI,501(C)(3),LINE 9,TRINITY HEALTH-MICHIGAN,1
201501349349306550,311308555,MUSKEGON COMMUNITY HEALTH PROJECT,565 W WESTERN AVENUE,MUSKEGON,MI,49440,911932918,FACILITATE AND COORDINATE HEALTHCARE AND RELATED SERVICES,MI,501(C)(3),LINE 7,MERCY HEALTH PARTNERS,1
201501349349306550,311308555,NAZARETH HEALTH CARE FOUNDATION,2701 HOLME AVENUE,PHILADELPHIA,PA,19152,232300951,FUNDRAISING,PA,501(C)(3),"LINE 11B, II",MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,NAZARETH HOSPITAL,2601 HOLME AVENUE,PHILADELPHIA,PA,19152,232794121,ACUTE CARE HOSPITAL,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,NAZARETH PHYSICIAN SERVICES INC,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,203261266,PHYSICIAN PRACTICES,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,NE PHYSICIAN SERVICES,ONE WEST ELM STREET,CONSHOHOCKEN,PA,19428,232497355,PHYSICIAN PRACTICES,PA,501(C)(3),LINE 3,MERCY HEALTH SYSTEM OF SOUTHEASTERN PENNSYLVANIA,1
201501349349306550,311308555,NORTHEAST HEALTH INC,2212 BURDETT AVE,TROY,NY,12180,042450756,SUPPORTING ORGANIZATION,NY,501(C)(3),"LINE 11B, II",ST PETER'S HEALTH PARTNERS,1
201501349349306550,311308555,OAKLAND MERCY HOSPITAL,601 EAST 2ND STREET,OAKLAND,NE,68045,208072234,HEALTHCARE SERVICES,NE,501(C)(3),LINE 3,MERCY HEALTH SERVICES-IOWA CORP,1
201501349349306550,311308555,OAKLAND MERCY HOSPITAL FOUNDATION,601 E 2ND STREET,OAKLAND,NE,68045,311678345,SUPPORTS SERVICES OF RELATED HOSPITAL,NE,501(C)(3),"LINE 11C, III-FI",N/A,0
201501349349306550,311308555,OSUMOUNT CARMEL HEALTH ALLIANCE,793 WEST STATE STREET,COLUMBUS,OH,43222,311654603,COOPERATIVE HEALTH CARE DELIVERY SYSTEM,OH,501(C)(3),"LINE 11A, I",N/A,0
201501349349306550,311308555,OUR LADY OF LOURDES HEALTH CARE SERVICES,1600 HADDON AVENUE,CAMDEN,NJ,08103,222568528,MANAGEMENT & SUPPORT SERVICES,NJ,501(C)(3),"LINE 11A, I",CATHOLIC HEALTH EAST,1
201501349349306550,311308555,OUR LADY OF LOURDES HEALTH FOUNDATION INC,1600 HADDON AVENUE,CAMDEN,NJ,08103,222351960,FOUNDATION,NJ,501(C)(3),LINE 7,OUR LADY OF LOURDES HEALTH CARE SERVICES,1
201501349349306550,311308555,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,08103,210635001,HOSPITAL,NJ,501(C)(3),LINE 3,OUR LADY OF LOURDES HEALTH CARE SERVICES,1
201501349349306550,311308555,OUR LADY OF MERCY LIFE CENTER,2 MERCYCARE LANE,GUILDERLAND,NY,12084,141743506,NURSING HOME FACILITY,NY,501(C)(3),LINE 3,ST PETER'S HEALTH CARE SERVICES,1
201501349349306550,311308555,PIONEER VALLEY CARDIOLOGY ASSOCIATES INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,454208896,CARDIOLOGY SERVICES,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201501349349306550,311308555,PITTSBURGH MERCY HEALTH SYSTEM,3333 5TH AVENUE,PITTSBURGH,PA,15213,251464211,MANAGEMENT & SUPPORT SERVICES,PA,501(C)(3),"LINE 11C, III-FI",CATHOLIC HEALTH EAST,1
201501349349306550,311308555,PORT HURON MERCY FAMILY CARE INC,2601 ELECTRIC AVE,PORT HURON,MI,48060,201855647,HEALTHCARE SERVICES,MI,501(C)(3),"LINE 11A, I",TRINITY HEALTH-MICHIGAN,1
201501349349306550,311308555,PROFESSIONAL MED TEAM,965 FORK STREET,MUSKEGON,MI,49442,382638284,"MEDICAL CARE, TRANSPORTATION AND EDUCATION",MI,501(C)(3),LINE 9,TRINITY HEALTH-MICHIGAN,1
201501349349306550,311308555,PROFESSIONAL OFFICE CORPORATION,1303 EAST HERNDON AVE,FRESNO,CA,93720,942839324,HEALTHCARE SERVICES,CA,501(C)(3),"LINE 11A, I",SAINT AGNES MEDICAL CENTER,1
201501349349306550,311308555,SAINT AGNES MEDICAL CENTER,1303 EAST HERNDON AVE,FRESNO,CA,93720,941437713,HEALTHCARE SERVICES,CA,501(C)(3),LINE 3,TRINITY HEALTH CORPORATION,1
201501349349306550,311308555,SAINT ALPHONSUS BUILDING COMPANY INC,1055 NORTH CURTIS RD,BOISE,ID,83706,820401011,SUPPORTS SERVICES OF RELATED HOSPITAL,ID,501(C)(3),"LINE 11A, I",SAINT ALPHONSUS REGIONAL MEDICAL CENTER INC,1
201501349349306550,311308555,SAINT ALPHONSUS DIVERSIFIED CARE INC,1055 NORTH CURTIS RD,BOISE,ID,83706,943028978,SUPPORTS SERVICES OF RELATED HOSPITAL,ID,501(C)(3),"LINE 11A, I",SAINT ALPHONSUS REGIONAL MEDICAL CENTER INC,1
201501349349306550,311308555,SAINT ALPHONSUS FOUNDATION-BAKER CITY INC,3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,943164869,SUPPORT THE SERVICES OF RELATED HOSPITAL,OR,501(C)(3),"LINE 11A, I",SAINT ALPHONSUS MEDICAL CENTER - BAKER CITY,1
201501349349306550,311308555,SAINT ALPHONSUS FOUNDATION-ONTARIO INC,351 SW 9TH STREET,ONTARIO,OR,97914,202683560,SUPPORT THE SERVICES OF RELATED HOSPITAL,OR,501(C)(3),"LINE 11A, I",SAINT ALPHONSUS MEDICAL CENTER-ONTARIO,1
201501349349306550,311308555,SAINT ALPHONSUS HEALTH SYSTEM INC,1055 N CURTIS ROAD,BOISE,ID,83706,271929502,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,ID,501(C)(3),"LINE 11A, I",TRINITY HEALTH CORPORATION,1
201501349349306550,311308555,SAINT ALPHONSUS MEDICAL CENTER-BAKER CITY INC,3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,271790052,TO PROVIDE QUALITY HEALTH CARE,OR,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201501349349306550,311308555,SAINT ALPHONSUS MEDICAL CENTER-NAMPA HEALTH FOUNDATION INC,1512 12TH AVENUE ROAD,NAMPA,ID,83686,261737256,SUPPORT THE SERVICES OF RELATED HOSPITAL,ID,501(C)(3),LINE 7,SAINT ALPHONSUS MEDICAL CENTER-NAMPA,1
201501349349306550,311308555,SAINT ALPHONSUS MEDICAL CENTER-NAMPA INC,1512 12TH AVENUE ROAD,NAMPA,ID,83686,820200896,TO PROVIDE QUALITY HEALTH CARE,ID,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201501349349306550,311308555,SAINT ALPHONSUS MEDICAL CENTER-ONTARIO INC,351 SW 9TH STREET,ONTARIO,OR,97914,271789847,TO PROVIDE QUALITY HEALTH CARE,OR,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201501349349306550,311308555,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS RD,BOISE,ID,83706,820200895,HEALTHCARE SERVICES,ID,501(C)(3),LINE 3,SAINT ALPHONSUS HEALTH SYSTEM INC,1
201501349349306550,311308555,SAINT JAMES CARE INC,111 CENTRAL AVENUE,NEWARK,NJ,07102,262616230,INACTIVE ENTITY,NJ,501(C)(3),LINE 9,SAINT MICHAELS MEDICAL CENTER,1
201501349349306550,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH CAMPUS INC,1915 LAKE AVENUE PO BOX 670,PLYMOUTH,IN,46563,351142669,HEALTHCARE SERVICES,IN,501(C)(3),LINE 3,SAINT JOSEPH REGIONAL MEDICAL CENTER INC,1
201501349349306550,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER - SOUTH BEND CAMPUS INC,PO BOX 1935,SOUTH BEND,IN,46634,350868157,HEALTHCARE SERVICES,IN,501(C)(3),LINE 3,SAINT JOSEPH REGIONAL MEDICAL CENTER INC,1
201501349349306550,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER MISHAWAKA AUXILIARY INC,5215 HOLY CROSS PARKWAY,MISHAWAKA,IN,46545,356033285,HOSPITAL SERVICE AUXILIARY,IN,501(C)(4),N/A,SAINT JOSEPH REGIONAL MEDICAL CENTER-S BEND,1
201501349349306550,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER PLYMOUTH AUXILIARY INC,1915 LAKE AVENUE,PLYMOUTH,IN,46563,356043563,HOSPITAL SERVICE AUXILIARY,IN,501(C)(3),"LINE 11B, II",SAINT JOSEPH REGIONAL MEDICAL CENTER-PLYMOUTH,1
201501349349306550,311308555,SAINT JOSEPH REGIONAL MEDICAL CENTER INC,801 EAST LASALLE AVE,SOUTH BEND,IN,46617,351568821,HEALTHCARE SYSTEM MANAGEMENT AND SUPPORT,IN,501(C)(3),"LINE 11A, I",TRINITY HEALTH CORPORATION,1
201501349349306550,311308555,SAINT JOSEPH'S HEALTH SYSTEM INC,424 DECATUR STREET,ATLANTA,GA,30312,581744848,MANAGEMENT & SUPPORT SERVICES,GA,501(C)(3),"LINE 11B, II",CATHOLIC HEALTH EAST,1
201501349349306550,311308555,SAINT JOSEPH'S MERCY CARE SERVICES INC,424 DECATUR STREET,ATLANTA,GA,30312,581752700,COMMUNITY OUTREACH,GA,501(C)(3),LINE 7,SAINT JOSEPH'S HEALTH SYSTEM INC,1
201501349349306550,311308555,SAINT JOSEPH'S TOWER INC,PO BOX 9184,FARMINGTON HILLS,MI,48333,311040468,PROVIDES HOUSING FOR LOW INCOME ELDERLY INDIVIDUALS,IN,501(C)(3),LINE 9,TRINITY CONTINUING CARE SERVICES-INDIANA,1
201501349349306550,311308555,SAINT MARY HOME II INC,2021 ALBANY AVENUE,WEST HARTFORD,CT,06117,061164104,ELDERLY CARE,CT,501(C)(3),LINE 3,MERCY COMMUNITY HEALTH INC,1
201501349349306550,311308555,SAINT MARY'S AMICARE HOME HEALTHCARE,1430 MONROE NW,GRAND RAPIDS,MI,49505,383320700,PROVIDE HOME HEALTH CARE SERVICES,MI,501(C)(3),"LINE 11A, I",TRINITY HOME HEALTH SERVICES INC,1
201501349349306550,311308555,SAINT MARY'S FOUNDATION,200 JEFFERSON ST SE,GRAND RAPIDS,MI,49503,381779602,SUPPORTS SERVICES OF RELATED HOSPITAL,MI,501(C)(3),LINE 7,TRINITY HEALTH-MICHIGAN,1
201501349349306550,311308555,SAINT MICHAELS MEDICAL CENTER,111 CENTRAL AVENUE,NEWARK,NJ,07102,262616046,HOSPITAL,NJ,501(C)(3),LINE 3,CATHOLIC HEALTH EAST,1
201501349349306550,311308555,SAMARITAN CHILD CARE CENTER INC,2213 BURDETT AVE,TROY,NY,12180,141710225,CHILD DAY CARE,NY,501(C)(3),LINE 9,NORTHEAST HEALTH INC,1
201501349349306550,311308555,SAMARITAN HOSPITAL OF TROY NEW YORK,2215 BURDETT AVE,TROY,NY,12180,141338544,GENERAL HOSPITAL,NY,501(C)(3),LINE 3,NORTHEAST HEALTH INC,1
201501349349306550,311308555,SENIOR CARE CONNECTION INC,504 STATE ST,SCHENECTADY,NY,12305,141708754,PACE PROGRAM,NY,501(C)(3),LINE 9,LTC (EDDY) INC,1
201501349349306550,311308555,SETON AUXILIARY INC,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,141505031,SUPPORTING ORGANIZATION,NY,501(C)(3),LINE 9,SETON HEALTH SYSTEM INC,1
201501349349306550,311308555,SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL HEALTHCARE,1 ABELE BLVD,CLIFTON PARK,NY,12065,141756230,SKILLED NURSING,NY,501(C)(3),LINE 9,SETON HEALTH SYSTEM INC,1
201501349349306550,311308555,SETON HEALTH FOUNDATION INC,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,222345416,SUPPORTING ORGANIZATION,NY,501(C)(3),"LINE 11A, I",SETON HEALTH SYSTEM INC,1
201501349349306550,311308555,SETON HEALTH SYSTEM INC,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,141776186,HOSPITAL,NY,501(C)(3),LINE 3,ST PETER'S HEALTH PARTNERS,1
201501349349306550,311308555,SISTERS OF PROVIDENCE CARE CENTERS INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,222541103,LONG TERM CARE,MA,501(C)(3),LINE 3,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,1
201501349349306550,311308555,SISTERS OF PROVIDENCE HEALTH SYSTEM INC,C/O SPHS 1221 MAIN STREET SUITE 213,HOLYOKE,MA,01040,043398374,MANAGEMENT & SUPPORT SERVICES,MA,501(C)(3),"LINE 11B, II",CATHOLIC HEALTH EAST,1
