object_id,ein,BsnssNm_BsnssNmLn1Txt,CntrctrCmpnstn_CmpnstnAmt
202001699349301000,390980974,FRANCISCAN SISTERS OF HOLY FAMILY CONVEN,2410 SOUTH ALVERNO RD,MANITOWOC,WI,54220,FACULTY & STAFF SALARY & BENEFITS,246658
202001699349301000,390980974,HEARTLAND BUSINESS SYSTEMS,1700 STEPHEN STREET,LITTLE CHUTE,WI,54140,IT SERVICES,221233
202001699349301000,390980974,WAICU EDTECH CONSOR,122 W WASHINGTON AVE,MADISON,WI,53703,TECHNOLOGY FOR JENZABAR PLATFORM,166789
202001699349301000,390980974,FSCCM SPONSORED MINISTRIES,1415 SOUTH RAPID ROAD,MANITOWOC,WI,54220,ASSESSMENT TO SPONSORED MINISTRIES,121663
202041609349301424,340714363,MAROUS BROTHERS COMPANY,1702 JOSEPH LLOYD PARKWAY,WILLOUGHBY,OH,44094,CONSTRUCTION,18527563
202041609349301424,340714363,PANZICA CONSTRUCTION CO,739 BETA DRIVE,MAYFIELD HEIGHTS,OH,44143,CONSTRUCTION,6234563
202041609349301424,340714363,BON APPETIT MGMT CO,100 HAMILTON AVE SUITE 300,PALO ALTO,CA,94301,FOOD SERVICES,6184755
202041609349301424,340714363,ALBERT M HIGLEY CO,2926 CHESTER AVE,CLEVELAND,OH,44114,CONSTRUCTION,1552848
202041609349301424,340714363,TAFT STETTINIUS HOLLISTER LLP,1200 PUBLIC SQ SUITE 3500,CLEVELAND,OH,44114,ATTORNEY,1415806
202000339349300250,237032625,OPAL GLOBAL LLC,PO BOX 567,BELFAST,ME,04915,ARCHITECT,993676
202000339349300250,237032625,EL SHEA INC,23 CHURCH STREET,ELLSWORTH,ME,04605,CONSTRUCTION,242298
202000339349300250,237032625,CAMBRIDGE ASSOCIATES,125 HIGH ST,BOSTON,MA,02110,INVESTMENTS,131185
202000339349300250,237032625,COMPASS GROUP,2961-A HUNTER MILL RD STE 808,OAKTON,VA,22124,DEV. ADVISOR,121512
202000339349300250,237032625,JOHN P GORDON ARCHITECT,17 BAYVIEW AVENUE,BUCKSPORT,ME,04416,ARCHITECT,109158
202041609349301094,590949880,HOTCHALK,1999 S BASCOM AVENUE,CAMPBELL,CA,95008,ONLINE PLATFORM,3586742
202041609349301094,590949880,METZ CULINARY MANAGEMENT,2 WOODLAND DRIVE,DALLAS,PA,18612,FOOD SERVICES,1737816
202041609349301094,590949880,FOLLETT'S BOOKSTORE,3146 SOLUTIONS CENTER,CHICAGO,IL,60677,BOOKSTORE,733835
202041609349301094,590949880,G4S SECURE SOLUTIONS INC,PO BOX 277469,ATLANTA,GA,30384,SECURITY,655711
202041609349301094,590949880,ATTAIN,PO BOX 221374,CHANTILLY,VA,20115,FINANCIAL AID TECH SUPPORT,552824
202020509349300927,390808497,BON APPETIT,PO BOX 91337,CHICAGO,IL,60693,FOOD SERVICES,3344659
202020509349300927,390808497,TERESA E COWDREY,PO BOX 241,DEERFIELD,NH,03037,ENROLLMENT CONSULTING SERVICES,301345
202020509349300927,390808497,BOELTER LANDMARK,7120 NORTHLAND TERRACE N,MINNEAPOLIS,MN,55428,RESTAURANT & EQUIPMENT DESIGN,300074
202020509349300927,390808497,ASSOCIATED COLLEGES OF THE MIDWEST,11 E ADAMS STREET SUITE 800,CHICAGO,IL,60603,EDUCATIONAL SERVICES,297557
202020509349300927,390808497,FURMAN BROS LLC,13447 E LAKE SHORE ROAD,CLINTON,WI,53525,MAINTENANCE SERVICES,286940
202031479349301053,362167773,SODEXO INC AFFILIATES,9801 WASHINGTON BLVD,GAITHERSBURG,MD,20878,FOOD SERVICES,6681517
202031479349301053,362167773,WRIGHT CONSTRUCTION,410 SOUTH KILPATRICK AVENUE,CHICAGO,IL,60644,CONSTRUCTION,6211227
202031479349301053,362167773,BRE IL OFFICE OWNER LLC,222 S RIVERSIDE PLZ STE 2000,CHICAGO,IL,60606,BUILDING RENTAL,928604
202031479349301053,362167773,EAB,2445 M ST NW,WASHINGTON,DC,20037,ACADEMIC CONSULTING,915810
202031479349301053,362167773,FE MORAN,2265 CARLSON DR A,NORTHBROOK,IL,60062,CONSTRUCTION,620623
202010429349300541,231352664,Sodexo Dining Services,4880 Paysphere Circle,Chicago,IL,60674,dining services,9247011
202010429349300541,231352664,JOHNSON CONTROLS FIRE PROTECTION LLP,Dept CH 10320,Palatine,IL,60055,Security monitoring services and equipment,514060
202010429349300541,231352664,Academia DellArte,PO Box 10503,Allbany,NY,12201,study abroad,583803
202010429349300541,231352664,DIS,DEPT CH 19918,Palatine,IL,600559918,education abroad,682750
202010429349300541,231352664,Attain LLC,PO BOX 221374,Chantilly,VA,20151,project management consulting,442397
202011269349302156,480547702,JPMORGAN CHASE,PO BOX 2015,ELGIN,IL,601212015,CREDIT CARD PROCESS,1090636
202011269349302156,480547702,TIAA,PO BOX 105316,ATLANTA,GA,303485316,RETIREMENT,990310
202011269349302156,480547702,SODEXO,2100 W UNIVERSITY AVE,WICHITA,KS,672133379,FOOD SERVICE MGMT,885638
202011269349302156,480547702,INTRUST BANK,PO BOX 1,WICHITA,KS,672015001,LOAN SERVICING,739247
202011269349302156,480547702,MIT CLEANING AND RESTORATION,1235 S WASHINGTON ST,WICHITA,KS,672113443,CLEANING,414377
202021619349300027,710240352,GREEN CNTRY EMERGENCY PHYS GRP,1145 S UTICA AVE STE 365,TULSA,OK,74104,EMERG. RM PHYSICIANS,2581849
202021619349300027,710240352,WEAR CONSTRUCTION MGMT,PO BOX 3218,FORT SMITH,AR,72913,CONSTRUCTION SERVICE,2357874
202021619349300027,710240352,CONEXUS SOLUTION,PO BOX 334,TONTITOWN,AR,72770,NURSING SERVICES,1994340
202021619349300027,710240352,MAYO MEDICAL LABS,200 SW FIRST ST,ROCHESTER,MN,55805,LAB FLUID TESTING,1566915
202021619349300027,710240352,GUARDIAN HEALTHCARE PROVIDERS,105 W PARK DR STE 100,BRENTWOOD,TN,37027,NUSING SERCIVES,1131013
202030169349301013,510109178,BLACKNEY HAYES ARCHITECTS,150 S INDEPENDENT MALL WEST SUITE,PHILADELPHIA,PA,19106,ARCHITECT SERVICES,779433
202030169349301013,510109178,EDIS COMPANY,110 SOUTH POPLAR,WILMINGTON,DE,19801,CONSTRUCTION MANAGEMENT SERVICES,728039
202030169349301013,510109178,JENZABAR,PO BOX 55018,BOSTON,MA,022055018,COMPUTERING SERVICES,353250
202030169349301013,510109178,NATIONAL HVAC SERVICE,42-A SOUTHGATE BLVD,NEW CASTLE,DE,19720,HVAC SERVICES,235042
202030169349301013,510109178,ALLIED UNIVERSAL SECURITY SERVICES,PO BOX 828854,PHILADELPHIA,PA,191828854,SECURITY SERVICES,223974
202010989349300831,930386858,COMPASS GROUP USA INC (DBA BON APPETIT,2400 YORKMONT RD,CHARLOTTE,NC,28217,CATERING & FOOD SERVICE,5197167
202010989349300831,930386858,PRECISION CONSTRUCTION COMPANY,8025 NE KILLINGSWORTH ST,PORTLAND,OR,97218,CONSTRUCTION & GENERAL CONTRACTING,2996163
202010989349300831,930386858,SKYLINE BUILDING MAINTENANCE,17446 SW BOONES FERRY RD,LAKE OSWEGO,OR,97035,HOUSEKEEPING AND CUSTODIAL,2006898
202010989349300831,930386858,COUNCIL FOR INT'L EDUCATION EXCHANGE,300 FORE STREET,PORTLAND,ME,04101,INTERNATIONAL EDUCATION SERVICES,1060535
202010989349300831,930386858,BREMIK CONSTRUCTION INC,1026 SE STARK ST,PORTLAND,OR,97214,CONSTRUCTION & GENERAL CONTRACTING,612312
202031699349301613,390806428,CHARTWELLS COMPASS GROUP,PO BOX 91337,CHICAGO,IL,606931337,FOOD SERVICE,1337105
202031699349301613,390806428,US BANK,PO BOX 790428,ST LOUIS,MO,631790428,CREDIT CARD SERVICES,960729
202031699349301613,390806428,JENZABAR J1 ADMIN,1401 TECHNOLOGY DRIVE,HARRISBURG,VA,22802,CAMPUS SOFTWARE,567661
202031699349301613,390806428,DATA SMART COMPUTERS INC,903 BROADWAY AVE N,ROCHESTER,MN,559066843,TECHNOLOGY ITEMS,279263
202031699349301613,390806428,SECURITAS SECURITY SERVICES,394 LAKE AVE S,DULUTH,MN,55802,SECURITY SERVICES,233734
202011369349303671,020222182,Institute For Mediterranean Archeol,4200 Perimeter Center Drive,OKLAMHOMA CITY,OK,73112,Instruction Abroad,634000
202011369349303671,020222182,Puritan Press,95 Runnells Bridge Road,HOLLIS,NH,03049,Graphic Design,208091
202011369349303671,020222182,Capture Higher Ed,2303 River Road Suite 201,LOUISVILLE,KY,40206,Marketing,205000
202011369349303671,020222182,ISA,1112 Ben White Blvd,AUSTIN,TX,78704,Instruction Abroad,166030
202011369349303671,020222182,GRANT THORNTON LLP,75 STATE STREET 13TH FLOOR,BOSTON,MA,02109,AUDIT AND TAX SVCS,129476
202011369349303706,141338580,TURNER CONSTRUCTION COMPANY,1 COMPUTER DRIVE,SOUTH ALBANY,NY,12205,CONSTRUCTION,37133934
202011369349303706,141338580,EINHORN YAFFEE PRESCOTT,201 FULLER ROAD,ALBANY,NY,12203,ARCHITECT,761397
202011369349303706,141338580,JACKSON DEMOLITION SERVICE INC,2745 AQUEDUCT ROAD,NISKAYUNA,NY,12309,CONSTRUCTION,601218
202011369349303706,141338580,HIGGINS ROBERTS Beyerl CO,1430 BALLTOWN ROAD,SCHENECTADY,NY,12309,LEGAL,406094
202011369349303706,141338580,American Dining Corp,124 Metropolitan Park Dr,SYRACUSE,NY,13088,culinary services,568469
202021049349300412,237223216,Consigli Construction NY LLC,199 West Road Street,PLEASANT VALLEY,NY,12569,Construction,9409149
202021049349300412,237223216,AVI FRESH,2920 ELM ROAD NORTH EAST,WARREN,OH,44483,FOOD SERVICE,5078585
202021049349300412,237223216,ABM JANITORIAL SERVICES,40 SAW MILL RIVER ROAD,HAWTHORNE,NY,10532,JANITORAL,1209290
202021049349300412,237223216,KSS ARCHITECTS,337 WITHERSPOON STREET,PRINCETON,NJ,08542,ARCHITECTS,662853
202021049349300412,237223216,FLORA LANDSCAPES LTD,PO BOX 654,BRONXVILLE,NY,10704,LANDSCAPING,650782
202001259349300305,256068246,Erie Metropolitan Transit Authority,127 East 14th Street,Erie,PA,16503,Transportation Serv.,114383
202001259349300305,256068246,CaregiversHomemakers of Western PA,PO Box 1264,Buffalo,NY,14240,Aging Services,119441
202001259349300305,256068246,Root Sptiznas & Smiley Inc,5473 Village Common Drive Suite 205,Erie,PA,16506,Accounting/Auditing,165250
202001259349300305,256068246,Clear Blue Holdings Inc,3104 State Street,Erie,PA,16508,Aging Services,270298
202001259349300305,256068246,RMMS Enterprises Inc,PO Box 3492,Erie,PA,16508,Weatherization Serv.,122596
202040849349300734,410695524,Kraus-Anderson Companies Inc,501 South Eighth Street,Minneapolis,MN,55404,Construction Services,20924341
202040849349300734,410695524,Hamilton Lane Advisors LLC,One Presidential Blvd 4th Floor,Bala Cynwyd,PA,19004,Endowment Consultant,465875
202040849349300734,410695524,Heroic Productions Inc,801 West 106th Street,Minneapolis,MN,55420,Conference Services,445952
202040849349300734,410695524,EAB Global Inc,2445 M Street NW,Washington,DC,20037,Marketing Services,419010
202040849349300734,410695524,Hastings and Chivetta Architects Inc,622 Emerson Road,Saint Louis,MO,63141,Architectural Services,373722
202031929349302573,041591060,BOWDOIN CONSTRUCTION,220 RESERVOIR ST UNIT 1,NEEDHAM,MA,02494,CONSTRUCTION SERVICES,844512
202031929349302573,041591060,HB COMMUNICATIONS INC,1432 MAIN ST,WALTHAM,MA,02451,COMMUNICATIONS SERVICES,124720
202031929349302573,041591060,DYNTEK SERVICES INC,100 GROSSMAN DR,BRAINTREE,MA,02184,COMMUNICATIONS SERVICES,115981
202031929349302573,041591060,KTS INC,41R ELM ST UNIT B,STONEHAM,MA,02180,COMMUNICATIONS SERVICES,111694
202031929349302573,041591060,CUBE3 STUDIO LLC,160 STATE ST 6TH FLOOR,BOSTON,MA,02109,ARCHITECTURE SERVICES,106566
202021899349300727,042103558,Cannon Design,99 Summer Street 600,Boston,MA,02110,Architects,1439291
202021899349300727,042103558,Cambridge Associates,125 High Street,Boston,MA,02110,Investment services,585000
202021899349300727,042103558,Skanska USA Building Inc,389 Interpace Pkwy 5th Floor,Parsippany,NJ,07054,Construction mgmt,458595
202021899349300727,042103558,KPMG LLP,2 Financial Center 60 South Street,Boston,MA,02111,Audit & tax services,333704
202021899349300727,042103558,Sasaki Associates Inc,64 Pleasant Street,Watertown,MA,02472,Architects,249631
202021959349301617,560529999,THE CHRISTMAN COMPANY,408 S ELM STREET,GREENSBORO,NC,27401,GENERAL CONTRACTOR,27230489
202021959349301617,560529999,ARAMARK SERVICES,1101 MARKET STREET,PHILADELPHIA,PA,19107,FOOD SERVICES,15180609
202021959349301617,560529999,BUDD GROUP,195 BUDD BOULEVARD,WINSTON SALEM,NC,27103,MAINTENANCE SERVICES,6914994
202021959349301617,560529999,SMITH & JENNINGS INC,1020 HEDGECOCK ROAD,HIGH POINT,NC,27262,GENERAL CONTRACTOR,3460328
202021959349301617,560529999,CJMW ARCHITECTURE PA,119 BROOKSTOWN AVE,STE 100,WINSTON SALEM,NC,27101,GENERAL CONTRACTOR,4201231
201923169349303357,136192377,40 Rector Condomium,295 Madison Avenue 2nd FL,New York,NY,10017,Common Area Maintena,1211498
201923169349303357,136192377,ACSA,PO Box 416799,Boston,MA,02241,Benefit Consolidatio,1104552
201923169349303357,136192377,TRIANGLE PLAZA HUB LLC,30-56 WHITESTONE EXPRESSWAY,Whitestone,NY,11354,Common Area Maintena,501408
201923169349303357,136192377,NCHENG LLP,40 WALL STREET 32nd Floor,NEW YORK,NY,10005,Consulting,139840
201923169349303357,136192377,TRAVELERS,PO BOX 660317,Dallas,TX,75266,Consulting,118532
202030289349301768,420681046,ARAMARK SERVICES INC,6000 FELDWOOD ROAD,COLLEGE PARK,GA,30349,FOOD SERVICE,2141558
202030289349301768,420681046,RINDERKNECHT ASSOCIATES INC,1000 29TH AVENUE SW,CEDAR RAPIDS,IA,52404,CONSTRUCTION SERVICES,350893
202030289349301768,420681046,EAB GLOBAL INC,2445 M STREET NW,WASHINGTON,DC,20037,STUDENT RECRUITMENT SERVICES,269101
202030289349301768,420681046,HELIX EDUCATION INC,175 SOUTH WEST TEMPLE SUITE 700,SALT LAKE CITY,UT,84101,STUDENT RECRUITMENT SERVICES,248146
202030289349301768,420681046,CDW GOVERNMENT,75 REMITTANCE DRIVE SUITE 1515,CHICAGO,IL,606751515,TECHNOLOGY SOLUTIONS PROVIDER,194125
202031479349300958,050258956,SHAWMUT DESIGN & CONSTRUCTION,560 HARRISON AVENUE,BOSTON,MA,02118,CONSTRUCTION SVCS,13506213
202031479349300958,050258956,GILBANE BUILDING COMPANY,7 JACKSON WALKWAY,PROVIDENCE,RI,02903,CONSTRUCTION SVCS,3100710
202031479349300958,050258956,SITE SPECIFIC LLC,141 GANO STREET,PROVIDENCE,RI,02906,CONSTRUCTION SVCS,3032931
202031479349300958,050258956,GLOBAL ENDOWMENT MANAGEMENT LP,550 S TRYON STREET SUITE 3500,CHARLOTTE,NC,28202,INVESTMENT MGMT,1202416
202031479349300958,050258956,INCLINE ALCHEMY,12647 ALCOSTA BLVD STE 240,SAN RAMON,CA,94583,CONSULTING,795060
202010209349300716,750851900,CHARTWELLS HIGHER EDUCATION,2 INTERNATIONAL DR,RYE BROOK,NY,10573,FOOD SERVICE,6076128
202010209349300716,750851900,ARAMARK,1101 MARKET ST,PHILADEPHIA,PA,19107,FOOD SERVICE,3204037
202010209349300716,750851900,COLLIER CONSTRUCTION COMPANY,2202 AVENUE E,LUBBOCK,TX,79404,CONSTRUCTION,1952065
202010209349300716,750851900,WFF FACILITY SERVICE,1600 CAMPUS COURT,ABILENE,TX,79601,CUSTODIAL,1894226
202010209349300716,750851900,EAB,2445 M ST NW,WASHINGTON,DC,20037,TECHNOLOGY SERVICES,1497425
201903509349300530,350845258,ASHER AGENCY INC,535 W WAYNE ST,FORT WAYNE,IN,46802,ADVERTISING,3766369
201903509349300530,350845258,SECURITAS SECURITY SERVICES US,2 CAMPUS DRIVE,PAPSIPPANY,NH,07054,SECURITY SERVICES,588801
201903509349300530,350845258,MY FOOTPATH LLC,820 W JACKSON,CHICAGO,IL,60607,STUDENT RECRUITING,591958
201903509349300530,350845258,SIMPSONSCARBOROUGH,1737 KING STREET SUITE 110,ALEXANDRIA,VA,22314,BRAND CONSULTING,348823
201903509349300530,350845258,WHITEBOARD COMMUNICATIONS,30 CLIPPER ROAD W,CONSHOHOCKEN,PA,19428,STUDENT RECRUITING,156075
202001969349303715,440556862,CDW-G,535 CONNECTICUT AVE,NORWALK,CT,06854,EQUIPMENT AND SERVICE,1183958
202001969349303715,440556862,HARRIS MECHANICAL LLC,4138 STATE HWY AA,TANEYVILLE,MO,65759,CONSTRUCTION,792930
202001969349303715,440556862,ADVANCED PAVING INC,150 STATE HWY 00,KIMBERLING CITY,MO,65686,PAVING AND REPAIRS,578971
202001969349303715,440556862,MEL HARNESS ROOFING INC,418 S MAIN,HARRISON,AR,72601,EQUIPMENT AND SERVICE,522146
202001969349303715,440556862,NFORM ARCHITECTURE LLC,312 W COMMERCIAL STREET,SPRINGFIELD,MO,65803,PROFESSIONAL SERVICES,320755
202001969349302350,030179414,Aramark Corporation,PO BOX 906023,CHARLOTTE,NC,28290,FOOD SERV. PROVIDER,4164172
202001969349302350,030179414,SERVPRO,134 Conklin Ave,Binghamton,NY,13903,FIRE CLEANING,500000
202001969349302350,030179414,HRH MANAGEMENT LLC,940 Water St,Unit 2,North Bennington,VT,05257,RENT,414483
202001969349302350,030179414,GALUSHA & SONS LLC,PO Box 4787,Queensbury,NY,12804,HEATING SUPPLIES,260640
202001969349302350,030179414,AUDIO-VIDEO CORPORATION,213 BROADWAY,ALBANY,NY,12204,EQUIPMENT/TECH SERVICES,230001
201903189349310175,420680452,THE IOWA CLINIC,5950 UNIVERSITY AVE,WEST DES MOINES,IA,50266,HEALTHCARE SERVICES,12892043
201903189349310175,420680452,EDGE COMMERCIAL LLC,3155 SE MIEHE DR,GRIMES,IA,50111,CONSTRUCTION,12738011
201903189349310175,420680452,ARAMARK SERVICES INC,27310 NETWORK PL,CHICAGO,IL,60673,FOOD SERVICES,5637537
201903189349310175,420680452,ASSOCIATED ANESTHESIOLOGISTS PC,1215 PLEASANT ST SUITE 400,DES MOINES,IA,50309,ANESTHESIOLOGY SERVICES,3347219
201903189349310175,420680452,MAYO COLLABORATIVE SERVICES LLC,200 1ST ST SW,ROCHESTER,MN,55905,LABORATORY SERVICES,3059498
202000559349301000,910570848,CONCORD CONSTRUCTION INC,8557 LATERAL B ROAD,WAPATO,WA,98951,CONSTRUCTION,1322187
202000559349301000,910570848,JENZABAR INC,PO BOX 55018,BOSTON,MA,02205,SOFTWARE,173451
202030099349300123,344428207,SOL HARRISDAY ARCHITECTURE,6677 FRANK AVE NW,NORTH CANTON,OH,44720,ARCHITECTURAL SVS,202205
202030099349300123,344428207,SODEXO AND AFFILIATES,3000 N MERIDIAN ST,INDIANAPOLIS,IN,46208,FOOD SERVICES,1815185
202030099349300123,344428207,TREE OF LIFE BOOKSTORES LLC,1500 SOUTH,MARION,IN,46953,TEXTBOOKS,324842
202030099349300123,344428207,RUFFALO NOEL LEVITZ,PO BOX 718,DE MOINES,IA,50303,RECRUITING SERVICES,214628
202030099349300123,344428207,THOMAS MARKER CONSTRUCTION,PO BOX 250 2084 US 68 SOUTH,BELLEFONTAINE,OH,43311,CONSTRUCTION,396423
202020459349300812,160871487,Chartwells Compass Group USA Inc,PO Box 417632,Boston,MA,02241,Food service management,256726
202020459349300812,160871487,Colleague CFO,Lake Marina Reserve,419 Lake View Way,Auburndale,FL,33823,Accounting and finance services,163862
202020459349300812,160871487,Parkway Digital,19 Limestone Dr Ste 4,Williamsville,NY,14221,Advertising and marketing,125320
202011779349301806,510197108,DLA Piper LLP,PO Box 64029,Baltimore,MD,21264,Legal Services,647033
202011779349301806,510197108,Superion LLC,12709 Collection Center Dr,Chicago,IL,60693,Software Development,461826
202011779349301806,510197108,DELOITTE TOUCHE LLP,655 WEST BROADWAY SUITE 400,SAN DIEGO,CA,92101,AUDIT SERVICES,287648
202011779349301806,510197108,Wilson Sonsini Goodrich,PO Box 742866,LOS ANGELES,CA,90074,Legal Services,249527
202011779349301806,510197108,Stealth Partner Group,18940 NOrth Pima Road Suite 210,Scottsdale,AZ,85255,Admin Services,203673
202031679349300623,470378777,JE DUNN CONSTRUCTION,1001 LOCUST ST,KANSAS CITY,MO,641061904,CONTRACTOR,16878531
202031679349300623,470378777,COMPASS GROUP USA INC CHARTWELLS FOODSE,PO BOX 91337,CHICAGO,IL,606931337,FOOD SERVICE,2714018
202031679349300623,470378777,HOTCHALK INC,1999 S BASCOM AVE STE 1020,CAMPBELL,CA,950082206,CONSULTING,1951622
202031679349300623,470378777,ARAMARK SERVICES INC,1101 MARKET ST,PHILADELPHIA,PA,19107,FACILITY MANAGEMENT,1692578
202031679349300623,470378777,SINCLAIR HILLE & ASSOCIATES INC,700 Q STREET,LINCOLN,NE,685082264,CONSTRUCTION CONSULTING,363538
202031059349300313,590637903,WILLIS A SMITH CONSTRUCTION,5001 LAKEWOOD RANCH BLVD N,SARASOTA,FL,34240,CONSTRUCTION SERVICES,23450447
202031059349300313,590637903,TOM WESSEL CONSTRUCTION CORP,2639 FRUITVILLE RD 303,SARASOTA,FL,34240,CONSTRUCTION SERVICES,3318766
202031059349300313,590637903,CHARTWELLS DINING SERVICES,2400 YORKMONT RD,CHARLOTTE,NC,28217,DINING SERVICES,2595960
202031059349300313,590637903,CUSTODIAL MAINTENANCE INC,6222 TOWER LANE STE A-7,SARASOTA,FL,34240,CUSTODIAL SERVICES,1321194
202031059349300313,590637903,AYERSSAINTGROSS INCORPORATED,1040 HULL ST STE 100,BALTIMORE,MD,21230,DESIGN SERVICES,1001259
202031979349304623,570324915,SODEXO,PO BOX 360170,PITTSBURGH,PA,152516170,FOOD SERVICE,2916607
202031979349304623,570324915,PROKARMA INC,PO BOX 2410,OMAHA,NE,68103,UTILITY INVOICE MANAGEMENT,934042
202031979349304623,570324915,CYBERWOVEN LLC,1634 MAIN STREET,COLUMBIA,SC,29201,WEB DEVELOPMENT SUPPORT,347600
202031979349304623,570324915,TOTAL COMFORT SERVICE SOLUTIONS,346 ORCHARD DRIVE,WEST COLUMBIA,SC,29170,HVAC SERVICES,225983
202031979349304623,570324915,JENZABAR INC,PO BOX 55018,BOSTON,MA,02205,ERP SYSTEM SERVICES,190357
201913199349311456,752765566,DUNN TEINERT,1001 LOCUST,KANSAS CITY,MO,64106,CONSTRUCTION,9840522
201913199349311456,752765566,HEALTHCARE DESIGN AND CONSTRUCTION,836 TOWN AND COUNTRY RD,ORANGE,CA,92868,HEALTHCARE DESIGN,8004727
201913199349311456,752765566,SOUND PHYSICIANS OF TEXAS,PO BOX 7429,IRVING,CA,75038,PHYSICIAN SERVICES,6658284
201913199349311456,752765566,NORTHSTAR ANESTHESIA PA,6225 N STATE HIGHWAY 161,IRVING,TX,75038,ANESTHESIA SERVICES,5365085
201913199349311456,752765566,MCCARTHY BUILDING COMPANIES,1341 NORTH ROCK HILL ROAD,ST LOUIS,MO,63124,CONSTRUCTION,5067843
201933119349302203,340753531,University Hospitals Health Sys,PO Box 78000,Detroit,MI,482781887,Purchased Svc,8596857
201933119349302203,340753531,Healthtrust Inc DBA HSS Systems,1100 Charlotte Avenue,Nashville,TN,372033408,Revenue Cycle,7272722
201933119349302203,340753531,Community Hospitalists LLC,7500 Rialto Blvd Suite 140,Austin,TX,78735,Physicians,3624902
201933119349302203,340753531,Surgery Center,19250 E Bagley Rd,Middleburg Hts,OH,441303399,Purchased Svc,3366021
201933119349302203,340753531,Ohio Anesthesia Group Inc,18697 Bagley Road,Middleburg Hts,OH,44130,Physicians,1180951
202041339349302264,042103638,Commodore Builders,404 Wyman Street,Suite 400,Waltham,MA,02451,Building contractor,8482041
202041339349302264,042103638,Aramark,1101 Market Street,Philadelphia,PA,19107,Dining Services,5684041
202041339349302264,042103638,EAB,1920 East Parham Road,Richmond,VA,232282206,Enrollment consultant,447331
202041339349302264,042103638,LVW Advisors LLC,67 Monroe Avenue,Pittsford,NY,14534,Investment consultant,297059
202041339349302264,042103638,Miller Dyer Spears Inc,99 Chauncy Street,Boston,MA,02111,Architect,314284
202041339349302344,250969449,PJ DICK INC,225 NORTH SHORE DRIVE,PITTSBURGH,PA,15212,CONSTRUCTION,49620833
202041339349302344,250969449,ARAMARK CORP,5001 GREAT AMERICA PKWY,SANTA CLARA,CA,95054,CLEANING SERVICES,10663563
202041339349302344,250969449,RYCON CONSTRUCTION,2525 LIBERTY AVE,PITTSBURGH,PA,15222,CONSTRUCTION,9048254
202041339349302344,250969449,MOSITES CONSTRUCTION,4839 CAMPBELLS RUN ROAD,PITTSBURGH,PA,15205,CONSTRUCTION,8926052
202041339349302344,250969449,DOBIL LABORATORIES INC,727 BUTLER ST,PITTSBURGH,PA,15223,TECHNICAL SERVICES,7311372
202041359349303119,310970262,Anthem,PO Box 105113,Atlanta,GA,30348,Healthcare Insurance,346721
202041359349303119,310970262,Indiananpolis Power and Light,2102 N Illinios Street,Indianapolis,IN,46202,Utilities,101334
202041359349303119,310970262,Clausell & Associates,4260 Clausell Court,Decatur,GA,30035,Auditing Services,101500
202041359349303179,880121831,Sodexo Inc,Dept 880328,Los Angeles,CA,900880328,Food & Facility Services,1013360
202041359349303179,880121831,Capital Education LLC,1650 Tysons Blvd Suite 630,McLean,VA,22012,Online Education Platform,306257
202041359349303179,880121831,Ellucian Support,4375 Fair Lakes Court,Fairfax,VA,22003,Software Support,235951
202041359349303179,880121831,Pacific States Communications,240 So Rock Blvd Suite 117,Reno,NV,89502,IT Support,175373
202041359349303179,880121831,Charter Communications,PO Box 790086,St Louise,MO,631790086,Telecommunications & Media,130487
202011839349300836,520591667,The Whiting Turner Construction Co,PO Box 17596,Baltimore,MD,21297,Construction,5240061
202011839349300836,520591667,CROSS COUNTRY STAFFING INC,PO Box 404674,ATLANTA,GA,30384,STAFFING,2599296
202011839349300836,520591667,ELITE SECURITY SERVICES AND SOLUTIONS,16000 Trade Zone Avenue,Suite 103,Upper Marlboro,MD,20774,SECURITY,1627708
202011839349300836,520591667,JEFFREY BROWN CONTRACTING LLC,400 EAST JOPPA RD SUITE 400,TOWSON,MD,21286,CONTRACTING,1397230
202011839349300836,520591667,DVA RENTAL HEALTHCARE INC,PO BOX 781607,PHILADELPHIA,PA,19178,HEALTHCARE SERVICES,1248599
202011969349301346,030179419,FORD WORDEN STATE PARK,210 BATTERY WAY,PORT TOWNSEND,WA,98368,FOOD & LODGING
202011969349301346,030179419,EF WALL & ASSOCIATES,PO BOX 259,BARRE,VT,05641,CONSTRUCTION
202011969349301346,030179419,COMMUNITY BIOMASS SYSTESM,PO BOX 78,CALAIS,VT,05648,CONSTRUCTION
202000879349301400,581363100,LEARNING HOUSE,427 SOUTH FOURTH STREET SUITE 300,LOUISVILLE,KY,402023493,3RD PARTY EDUCATION PROVIDER,2887212
202000879349301400,581363100,ARAMARK CORPORATION,CAMPUS SERVICES 1350 KING COLLEGE,BRISTOL,TN,37620,CAFETERIA VENDOR,1776060
202000879349301400,581363100,ACS BENEFIT SERVICES,P O BOX 2000,WINSTONSALEM,NC,27102,3RD PARTY ADMIN-EMPLOYEE BENEFIT PLANS,1528657
202000879349301400,581363100,A BOOK COMPANY LLC,PO BOX 634194,CINCINNATI,OH,45263,BOOK SUPPLIER,344775
202000879349301400,581363100,PREMIER TRANSPORTATION,1500 BREDA DRIVE,KNOXVILLE,TN,37918,TRANSPORTATION,306358
202001929349300200,042105776,BOWDITCH AND DEWEY,311 MAIN STREET,WORCESTER,MA,01608,LEGAL,205384
