object_id,ein,BsnssNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201531289349301108,350868149,Bennett & Hair Contractors,1211 Poplar St,Terre Haute,IN,47807,General Contracting Services,304065
201531289349301108,350868149,NRK Inc,1126 S 13th Street,Terre Haute,IN,47802,Electrical Contractin,216430
201531289349301108,350868149,Borshoff,PO Box 7160 Dept 40,Indianapolis,IN,46207,Publicity and Advertising,168248
201540459349300244,131624158,TURNER CONSTRUCTION CO,375 HUDSON STREET,NEW YORK,NY,10014,CONSTRUCTION SERVICES,22066443
201540459349300244,131624158,NICHOLOSON & GALLOWAY INC,261 GLEN HEAD ROAD,GLEN HEAD,NY,11545,CONSTRUCTION SERVICES,5141335
201540459349300244,131624158,RESTAURANT ASSOCIATES CORP,120 WEST 45TH STREET,NEW YORK,NY,10036,FOOD SERVICES,2533750
201540459349300244,131624158,RAFAEL VINOLY ARCHITECTS PC,50 VANDAM STREET,NEW YORK,NY,10013,ARCHITECTURAL SERVICES,2438085
201540459349300244,131624158,ORACLE USA INC,PO BOX 56,RED WOOD SHORE,CA,44065,IT CONSULTING,1128707
201531339349304773,232825878,Temple University,400 Carnell Hall 1803 N Broad St,Philadelphia,PA,19121,"Physicians, Purchased Services",48961579
201531339349304773,232825878,Temple University Health System,2450 West Hunting Park Avenue,Philadelphia,PA,19129,"Purchased Services, Related Organization",26582545
201531339349304773,232825878,Price Waterhouse Coopers LLP,2001 Market Street 1700,Philadelphia,PA,19103,Management Consulting Services,6380745
201531339349304773,232825878,Allied Barton,1617 Washington Street Suite 600,Conshohocken,PA,19428,Purchased Guard Services,4496437
201531339349304773,232825878,Synthes USA Sales LLC,PO Box 8538-662,Philadelphia,PA,19171,Medical Supplier,2922883
201531339349304883,910565553,Sodexo Inc & Affiliates,Dept 880328,Los Angeles,CA,900880001,Food Services,4801066
201531339349304883,910565553,Absher Construction,PO Box 280,Puyallup,WA,983710152,Construction,3519731
201531339349304883,910565553,Kirtley Cole Associates Inc,1010 SE Everett Mall Way,Suite 102,Everett,WA,98208,Construction,1260873
201531339349304883,910565553,Ferris-Turney,PO Box 31109,Seattle,WA,981031109,Construction,701126
201531339349304883,910565553,Synergy Building Services,13256 NE 20th St Ste 9,Bellevue,WA,980052021,Custodial services,530713
201531349349302748,931139187,GERDING EDLEN,1477 NW EVERETT ST,PORTLAND,OR,97209,CONSTRUCTION,916877
201531349349303068,042005934,F V Recillas dba Recillas Electric,25 Rockaway Ct,Lynn,MA,01902,Electrical Construction,210711
201531349349303068,042005934,Mike Fuller,10 Ray Street,Danvers,MA,01923,Plumbing,196927
201531339349305458,610458355,PIONEER COLLEGE CATERERS,12351 WEST 96TH TERRACE SUITE 204,LENEXA,KS,66215,FOOD SERVICE,1914207
201531339349305458,610458355,CAMPUS MANAGEMENT CORP,777 YAMATO ROAD SUITE 400,BOCA RATON,FL,33431,SOFTWARE IMPLEMENTATION,893922
201531339349305458,610458355,ALLIANCE CORPORATION,116 COLLEGE STREET,GLASGOW,KY,42142,CONSTRUCTION,748576
201531339349305458,610458355,HAYDEN COMPANY INC,208 SOUTH MAIN STREET,NICHOLASVILLE,KY,40356,CONSTRUCTION,270725
201531339349305458,610458355,AIR EQUIPMENT COMPANY,PO BOX 3185,LOUISVILLE,KY,40201,HVAC,165000
201531559349300008,620479189,ARAMARK CORPORATION,809 E COLLEGE STREET,JEFFERSON CITY,TN,377602236,FOOD SERVICE,3788633
201531559349300008,620479189,PREMIERE BLDG MAINT CORP,1416 MCCALLA AVE,KNOXVILLE,TN,37915,JANITORIAL,1100180
201531559349300008,620479189,BIBLE INSURANCE COMPANY,BOX 1177,MORRISTOWN,TN,37816,INSURANCE,510563
201531559349300008,620479189,KSI CONSULTING LLC,4701 SHORE DRIVE,VIRGINIA BEACH,VA,23455,INSURNACE,375465
201531559349300008,620479189,ROYALL AND COMPANY,1920 E PACHAM RD,RICHMOND,VA,23228,ENROLLMENT,298094
201540479349300909,741277664,ARAMARK,3900 MT VERNON,HOUSTON,TX,77006,FOODPREPARATION,1301670
201540479349300909,741277664,JOHN L WORTHAM & SON INSURANCE,PO BOX 1388,HOUSTON,TX,77251,INSURANCEBROKER,896104
201540479349300909,741277664,MIR REMODELING LLC,4711 CAIRN VILLAGE STREET,HOUSTON,TX,77084,REMODELING,517260
201540479349300909,741277664,GIDEONSTONE LLC,3714 BLACKBERRY CT,MISSOURI CITY,TX,77459,CONSULTING,373450
201540479349300909,741277664,ORACLE AMERICA INC,PO BOX 71028,CHICAGO,IL,60694,DATABASE/CONS,346798
201540479349301109,520591694,MANEKIN CONSTRUCTION LLC,8601 ROBERT FULTON DR STE 100,COLUMBIA,MD,21046,PROJECT GENERAL CONTRACTOR,1043110
201540479349301109,520591694,ARAMARK,24818 NETWORK PLACE,CHICAGO,IL,60673,CUSTODIAL CONTRACTOR,1010120
201540479349301109,520591694,MORGAN KELLER,70 THOMAS JOHNSON DR STE 200,FREDERICK,MD,21702,PROJECT GENERAL CONTRACTOR,737332
201540479349301109,520591694,VITAL SIGNS INC,1308 HEATHER CREST TERRACE,SILVER SPRING,MD,20902,SIGN LANGUAGE SERVICES,337626
201540479349301109,520591694,WHITEFORD TAYLOR & PRESTON,6112 YORK ROAD,BALTIMORE,MD,21212,ATTORNEY,218479
201531349349305243,240795453,CHARTWELLS,COMPASS GROUP USA PO BOX 427632,BOSTON,MA,02241,DINING SERVICES,5236448
201531349349305243,240795453,SORDONI CONSTRUCTION SERVICES INC,45 OWEN STREET,FORTY FORT,PA,18704,GENERAL CONTRACTING,4888083
201531349349305243,240795453,O&M MULTI-TRADE INC,MV INDUSTRIAL PARK 1205 MID VALLEY,JESSUP,PA,18434,MECHANICAL/PLUMBING,1073225
201531349349305243,240795453,HEMMLER CAMAYD PC,409 LACKAWANNA AVE SUITE 400 4TH,SCRANTON,PA,18503,ARCHITECTS,525573
201531349349305243,240795453,UNIVERSITY OF SCRANTON,800 LINDEN STREET,SCRANTON,PA,18510,EDUCATION SERVICES,481273
201540629349300629,150543658,LECHASE CONSTRUCTION SERVICES LLC,205 INDIGO CREEK DRIVE,ROCHESTER,NY,14626,CONSTRUCTION,109613
201540629349300629,150543658,WADE TOURS,37 KIRKLAND AVE,CLINTON,NY,13323,TRANSPORTATION,106802
201532249349300013,860702049,PATTERSON ELECTRIC ARIZONA LLC,PO BOX 5844,CAREFREE,AZ,85377,FACILITIES MAIN,582342
201532249349300013,860702049,ELLIANCE INC,600 RIVER AVE 201,PITTSBURGH,PA,15212,MARKETING,180673
201532249349300013,860702049,LEWIS ROCA ROTHGERBER LLP,201 E WASHINGTON ST 1200,PHOENIX,AZ,85004,LEGAL SERVICES,154448
201531319349301188,131628206,McGowan Builders Inc,345 5th Ave 1109,New York,NY,10016,General Contracting,1671980
201531319349301188,131628206,Aramark Education,1101 Market Street,Philadelphia,PA,19107,Facility & Food SRVC,692201
201531319349301188,131628206,US Securities Associates,1400 Broadway Suite 2312,New York,NY,10018,Security Services,430346
201531319349301188,131628206,BW Mechanical Inc,2109 Emmorton Park Road Suite 118,Edgewood,MD,21040,Heating and AC SRVC.,402343
201531319349301188,131628206,Compass Group North America,2400 Yorkmont Road,Charlotte,NC,28217,Food Service,375684
201540439349300949,042271070,VALLEYCREST LANDSCAPE DEVELOPERS,17 ELECTRIC AVE,BRIGHTON,MA,02135,CONSTRUCTION,747306
201540439349300949,042271070,COMMODORE BUILDERS,80 BRIDGE ST,NEWTON,MA,02458,CONSTRUCTION,548054
201540439349300949,042271070,LONGWOOD SECURITY,NEWBURY ST,BOSTON,MA,02115,SECURITY,248102
201540439349300949,042271070,CLEARY ELEVATOR,47 INTERVALE STREET,QUINCY,MA,02169,CONSTRUCTION,199236
201540439349300949,042271070,SELBERT PERKINS DESIGN,5 WATER STREET,ARLINGTON,MA,02476,DESIGN,172139
201540489349301299,240795406,METZ & ASSOCIATES LTD,301 LAKE STREET,DALLAS,PA,18612,FOOD SERVICE,2843727
201540489349301299,240795406,THE QUANDEL GROUP INC,3003 NORTH FRONT STREET,HARRISBURG,PA,17110,GENERAL CONSTRUCTION CONTRACTOR,501594
201540489349301299,240795406,CARROLL CONSTRUCTION CO,PO BOX 341,DALLAS,PA,18612,GENERAL CONSTRUCTION CONTRACTOR,372332
201540489349301299,240795406,POWER ENGINEERING CORP,PO BOX 766,WILKESBARRE,PA,18703,GENERAL CONSTRUCTION CONTRACTOR,354829
201540489349301299,240795406,JENZABAR,PO BOX 55018,BOSTON,MA,02205,COMUPTER SOFTWARE,268844
201531349349308018,540505965,HOURIGAN CONSTRUCTION CORP,1600 FOREST AVE,RICHMOND,VA,23229,CONSTRUCTION,9032370
201531349349308018,540505965,DONLEY'S LLC,300 ARBORETUM PLACE STE 245,RICHMOND,VA,23236,CONSTRUCTION,6281854
201531349349308018,540505965,BARTON MARLOW COMPANY,1019 HULL STREET,RICHMOND,VA,23224,ARCHITECT,4549620
201531349349308018,540505965,KJELLSTROM AND LEE INC,1607 OWNBY LANE,RICHMOND,VA,23220,CONSTRUCTION,4152573
201531349349308018,540505965,US FOOD SERVICE,40 FORT LEWIS BLVD,SALEM,VA,24153,FOOD SERVICE,3340443
201541699349300704,751596658,UGL SERVICES UNICCO,4002 SOLUTIONS CENTER,CHICAGO,IL,60677,FACILITIES/HOUSEKEEPING,1328415
201541699349300704,751596658,STANDARD PROCESS,1200 WEST ROYAL LEE DRIVE,PALMYRA,WI,53156,SUPPLEMENTS FOR BOOKSTORE/SHARE CENTER,826473
201541699349300704,751596658,PINNACLE CONTRACTING,7733 FORSYTH BOULEVARD SUITE 1550,ST LOUIS,MO,63105,CONSTRUCTION/RENOVATIONS,546379
201541699349300704,751596658,SAGE DINING SERVICES,1402 YORK ROAD SUITE 100,LUTHERVILLE,MD,21093,DINING/CAFE,517650
201541699349300704,751596658,PLATTFORM ADVERTISING INC,PO BOX 841142,DALLAS,TX,75284,DIGITAL MEDIA ADVERTISING,427213
201542259349302194,951643307,ITT CORPORATION,5009 CENTENNIAL BLVD,COLORADO SPRINGS,CO,809192401,OPERATING DSN,51915955
201542259349302194,951643307,LOCKHEED MARTIN CORP,12257 S WADSWORTH,LITTLETON,CO,80125,AEROSPACE,73471047
201542259349302194,951643307,RAYTHEON,2000 EAST EL SEGUNDO BLVD,EL SEGUNDO,CA,90245,AEROSPACE,21655394
201542259349302194,951643307,NORTHROP GRUMMAN SYSTEMS CORPORATIO,1 SPACE PARK DRIVE,REDONDO BEACH,CA,902781001,AEROSPACE,48781246
201542259349302194,951643307,LOCKHEED MARTIN INTEGRATED SYSTEMS,2339 ROUTE 70 WEST,CHERRY HILL,NJ,080023315,INSTITUTIONAL COMP.,26623783
201541339349306354,430719506,Chartwells Dining Services,PO Box 417632,Boston,MA,02241,Food Service,2657616
201541339349306354,430719506,Schaerer Contracting Co Inc,1720 Sholar Avenue,Chattanooga,TN,37406,Construction,1210034
201541339349306354,430719506,P&C Construction Inc,2500 East 18th Street,Chattanooga,TN,37404,Construction,552862
201541349349304779,314379560,SODEXO INC,9801 WASHINGTON BLVD,GAITHERSBURG,MD,20878,DINING & FACILITIES MANAGEMENT,4845206
201541349349304779,314379560,VAUGHN LAUGHLIN INC,108 HIDDEN HILLS DR,PATASKALA,OH,43062,CONTRACTOR,310252
201541349349304779,314379560,ELLUCIAN INC,62814 COLLECTIONS CENTER DR,CHICAGO,IL,60693,SOFTWARE & LICENSES,195525
201541349349304779,314379560,LAKEFRONT LINES INC,PO BOX 360556,COLUMBUS,OH,43236,TRAVEL SERVICES,122555
201541349349304779,314379560,BRECOH GA LLC,3675 CREWTWOOD PKWY STE 350,DULUTH,GA,30096,PROPERTY MANAGEMENT,119977
201540919349300914,911036794,BURGER CONSTRUCTION,131 ABERDEEN DRIVE,CARDIFF BY THE SEA,CA,92007,CONSTRUCTION,898974
201540919349300914,911036794,SAME INVESTMENT COMPANY,636 120TH AVE NE,BELLEVUE,WA,98005,CLINIC RENT,879797
201540919349300914,911036794,PARALLEL CAPITAL PARTNERS INC,4105 SORRENTO VALLEY BLVD,SAN DIEGO,CA,92121,RENT FOR BU CALIFORNIA,537076
201540919349300914,911036794,GCA SERVICES INC,3060 SOLUTIONS CENTER,CHICAGO,IL,60677,JANITORIAL,357329
201540919349300914,911036794,BEST PLUMBING GROUP,4129 STONEWAY AVE NORTH,SEATTLE,WA,98103,PLUMBING REPAIRS & MAINTENANCE,215136
201541049349300324,370673513,PJ Hoerr Inc,107 Commerce Place,Peoria,IL,616045285,Construction,3632716
201541049349300324,370673513,Miller Dredge Insurance Agency,PO Box 1559,Galesburg,IL,61401,Insurance,619191
201541049349300324,370673513,Associated Colleges of the Midwest,Suite 220,205 West Wacker Drive,Chicago,IL,606061282,Off-campus programs,425639
201541049349300324,370673513,Holabird & Root LLC,140 South Dearborn,5th Floor,Chicago,IL,60603,Architectural Services,206570
201541049349300324,370673513,Generation Branding,N0 121,231 Front Street,Brooklyn,NY,11201,Branding and Communication Consultants,188007
201542249349301739,043009002,BULLDOG COMMUNICATIONS,27 PARKER STREET,NORTH ANDOVER,MA,01845,ADVERTISING,280468
201542249349301739,043009002,COMCASTCSN NEW ENGLAND,PO BOX 1525,NEW YORK,NY,10008,MEDIA PRODUCTIONS,147850
201541349349305894,231352655,Thompson Hospitality,505 Huntmar Park Dr,Suite 350,Herndon,VA,20170,Food Service Provider,4339965
201541349349305894,231352655,Thompson Facilities,1741 Business Center Dr,Reston,VA,20190,Facilities Maintenance Contractor,1824293
201541349349305894,231352655,Miller Flooring Company Inc,827 Lincoln Ave,West Chester,PA,19380,Flooring Contractor,654474
201541349349305894,231352655,Follett Higher Education Group,1818 Swift Dr,Oak Brook,IL,605239851,Book Store Provider,572096
201541349349305894,231352655,Anchor Electric,PO Box 12591,Wilmington,DE,19850,Electrical Contractor,430158
201540929349300939,311601569,BRANTLEY SECURITY SERVICES,PO BOX 645149,CINCINNATI,OH,45264,SECURITY,201246
201540929349300939,311601569,1100 VINE COMMERCIAL LLC,3CDC 1410 RACE STREET,CINCINNATI,OH,45202,RENTAL,123315
201540929349300939,311601569,ELAN TECHNOLOGIES,5143 KENNEDY AVE,CINCINNATI,OH,45213,TECHNOLOGY CONSULTANTS,118516
201541329349300414,231352354,METZ CULINARY MANAGEMENT,2 WOODLAND DRIVE,DALLAS,PA,18612,FOOD SERVICE PROVIDER,3836761
201541329349300414,231352354,JEM GROUP LLC,509 NORTH SECOND STREET,HARRISBURG,PA,17101,CONSTRUCTION SERVICES,836739
201541329349300414,231352354,ARTHUR FUNK & SONS INC,1405 BIRCH ROAD,LEBANON,PA,17042,CONSTRUCTION SERVICES,633903
201541329349300414,231352354,ROYALL & COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,23229,PUBLICATIONS,434551
201541329349300414,231352354,NCSDO,222 W SARATOGA STREET,BALTIMORE,MD,21201,PUBLICATIONS,427740
201541959349300439,941156365,THE WHITING-TURNER CONTRACTING CO,PO BOX 17596,BALTIMORE,MD,212971596,CONSTRUCTION,253778029
201541959349300439,941156365,DEVCON CONSTRUCTION INC,690 GIBRALTAR DR,MILPITAS,CA,95035,CONSTRUCTION,87913728
201541959349300439,941156365,VANCE BROWN INC,3197 PARK BOULEVARD,PALO ALTO,CA,94306,CONSTRUCTION,75006070
201541959349300439,941156365,LEVEL 10 CONSTRUCTION LP,1050 ENTERPRISE WAY 250,SUNNYVALE,CA,94089,CONSTRUCTION,22529416
201541959349300439,941156365,HATHAWAY DINWIDDIE CONSTRUCTION CO,565 LAURELWOOD RD,SANTA CLARA,CA,950542419,CONSTRUCTION,22276387
201541059349301159,240795441,CLARK COMPANIES,PO BOX 427 41155 STATE HIGHWAY 10,DELHI,NY,13753,CONTRACTOR,3108918
201541059349301159,240795441,SODEXO,6081 HAMILTON BOULEVARD,ALLENTOWN,PA,18106,FOOD SERVICES,2200021
201541059349301159,240795441,CONDRON & CO,220 PENN AVE 303,SCRANTON,PA,18503,CONSULTING,199468
201541059349301159,240795441,DE LAGE LADEN FINANCIAL SERVICE,1111 OLD EAGLE SCHOOL ROAD,WAYNE,PA,19087,FINANCING: COPIER LEASES,155877
201541059349301159,240795441,PAYNE PRINTING,3235 MEMORIAL HIGHWAY,DALLAS,PA,18612,PRINTING SERVICES,143102
201541069349300229,710239576,Nabholz Construction Corporation,PO Box 277,Rogers,AR,727570277,Construction,7554819
201541069349300229,710239576,Creative Dining Services,One Royal Park Drive STE 3,Zeeland,MI,49464,Food Service,1269540
201541069349300229,710239576,Hastings & Chivetta Architects,622 Emerson Road Ste 200,St Louis,MO,63141,Architectual Services,371328
201541069349300229,710239576,Just-Us-Printers Inc,PO Box 41,Springdale,AR,727650041,Printing Services,189757
201541069349300229,710239576,Ellucian,4375 Fair Lakes Ct,Fairfax,VA,22033,Software Support,163183
201541639349300964,954663290,Lee Mimms,3909 Via Picaposte,Palos Verdes Estates,CA,90274,Donor relations consultant; advisor to m,120750
201541109349300124,520591608,ARAMARK CORPORATION,24818 NETWORK PLACE,CHICAGO,IL,60673,FACILITIES MANAGEMENT,3101913
201541109349300124,520591608,ARAMARK SERVICES INC,5271 ELLIOT ROAD,BUTLER,PA,160018105,FOOD SERVICES,2474833
201541109349300124,520591608,SPIRES PROPERTY SERVICES,403A MAGNOLIA AVENUE,FREDERICK,MD,21701,BUILDING EXTERIOR REFURBISHING SERVICES,301149
201541109349300124,520591608,RUFFALO CODY,65 KIRKWOOD NORTH ROAD SW,CEDAR RAPIDS,IA,52404,STUDENT RECRUITMENT SERVICES,298106
201541109349300124,520591608,PROFFITT & ASSOCIATES,100 NORTH MARKET STREET,FREDERICK,MD,21701,ARCHITECTURAL SERVICES,281520
201541319349301944,050258956,SHAWMUT DESIGN CONSTRUCTION,560 HARRISON AVENUE,BOSTON,MA,02118,CONSTRUCTION SVCS,4757375
201541319349301944,050258956,SITE SPECIFIC LLC,45 DIKE STREET,PROVIDENCE,RI,02909,CONSTRUCTION SVCS,1486310
201541319349301944,050258956,SUMMIT ROCK,9 WEST 57TH STREET 12TH FLOOR,NEW YORK,NY,10019,INVESTMENT MGMT,726155
201541319349301944,050258956,ENERGY SOURCE LLC,86 SUTTON STREET UNIT 1R,PROVIDENCE,RI,02903,CONSTRUCTION SVCS,539906
201541319349301944,050258956,LOMBARDI CONSTRUCTION COMPANY,13 OYSTER POINT,WARREN,RI,02885,CONSTRUCTION SVCS,511160
201541339349304009,240839402,STIRNA'S RESTAURANT,120 WEST MARKET STREET,SCRANTON,PA,18508,FOOD SERVICE,887887
201541339349304009,240839402,SPANO CONSTRUCTION,1012 PRICE STREET,SCRANTON,PA,18508,CONTRACTOR,320740
201541339349304009,240839402,QUALITY BUILDING,PO BOX 317,DUNMORE,PA,18512,JANITORIAL/CLEANING,244786
201542259349300309,010238552,SOUTHERN RADIOLOGY ASSOC OF ME,482 CONGRESS STREET,PORTLAND,ME,04104,MEDICAL SERVICE,4003947
201542259349300309,010238552,CHEST MEDICINE ASSOCIATES,100 FODEN ROAD WEST BLDG STE 103,SOUTH PORTLAND,ME,041062351,MEDICAL SERVICE,2771052
201542259349300309,010238552,USI INSURANCE SERVICES LLC,300 E MAIN ST 1300,NORFOLK,VA,23510,INSURANCE,1402365
201542259349300309,010238552,COMMUNITY PHYSICIANS OF MAINE,110 FREE STREET,PORTLAND,ME,04101,MEDICAL SERVICE,1327391
201542259349300309,010238552,GARRAND,75 WASHINGTON AVE STE 201,PORTLAND,ME,041012665,MARKETING SERVI,1300993
201542259349300409,060646966,Women's Health Connecticut LLC,85 Seymour StreetSte 919,Hartford,CT,06106,Medical Services,277117
201542259349300409,060646966,Sarazin General Contractors Inc,6 Commerce Drive,North Windham,CT,06256,Construction,191174
201542259349300409,060646966,Navin Haffty & Associates LLC,1900 West Park DriveSte 180,Westborough,MA,01581,Staffing,184153
201542259349300409,060646966,United Services Inc,1007 N Main Street,Dayville,CT,06241,Medical Services,177528
201542259349300409,060646966,The Sports Centre LLC,Robert OConnor 151 Storrs Road,Mansfield,CT,06250,Medical Services,160000
201541339349304279,160743140,BOND SCHOENECK & KING,ONE LINCOLN CENTER,SYRACUSE,NY,132021355,LEGAL SERVICES,892277
201541339349304279,160743140,WILJEFF LLC,1265 SCOTTSVILLE RD,ROCHESTER,NY,14624,RENT AND SERVICES,602859
201541339349304279,160743140,AEON COMPUTING LLC,4170 MORENA BLVD SUITE D,SAN DIEGO,CA,92117,COMPUTER EQUIPMENT,418357
201541339349304279,160743140,HBT ARCHITECTS LLP,16 SOUTH MAIN ST,PITTSFORD,NY,14534,ARCHITECTURAL SERVICES,391645
201541339349304279,160743140,PRICEWATERHOUSE COOPERS LLP,PO BOX 7247-8001,PHILADELPHIA,PA,19170,AUDITING SERVICES,314545
201542109349300114,237135915,LAKOTA EXPRESS,PO BOX 287,KYLE,SD,57752,PROF FUNDRAISIN,813633
201542109349300114,237135915,HAHN CONSTRUCTION,PO BOX 424,MARTIN,SD,57551,CONSTRUCTION,134201
201540989349300319,411607453,MINNEAPOLIS INSTITUTE OF ARTS,2400 3RD AVE S,MINNEAPOLIS,MN,55404,PHYSICAL PLANT SERVICES,149234
201541339349304814,431560263,RHINO MEDICAL SERVICES,PO BOX 16253,GREENVILLE,SC,29606,PHYSICIAN SERVICES,1336799
201541339349304814,431560263,WEATHERBY LOCUMS INC,PO BOX 972633,DALLAS,TX,75397,PHYSICIAN SERVICES,913307
201541339349304814,431560263,NEWMAN FRANK R JR,1324 E LAKEPOINT COURT,SPRINGFIELD,MO,65804,physician services,637830
201541339349304814,431560263,IRON MOUNTAIN RECORDS MGMT,PO BOX 915004,DALLAS,TX,75391,RECORDS MANAGEMENT,610414
201541339349304814,431560263,SCRIBEAMERICA LLC,1637 WEST AVE H4,LANCASTER,CA,93534,professional fees,369657
201541349349300339,630366652,THOMPSON HOSPITALITY SERVICE,1741 BUSINESS CENTER DRIVE SUITE 2,RESTON,VA,20190,FOOD SERVICE,2880047
201541349349300339,630366652,JOE STILL BUILDING COMPANY INC,108 CLINTON AVENUE WEST,HUNTSVILLE,AL,35801,CONSTRUCTION,2346664
201541349349300339,630366652,HUNTSVILLE UTILITIES,PO BOX 2048,HUNTSVILLE,AL,35804,UTILITIES,1786621
201541349349300339,630366652,SODEXHO INC & AFFILIATES,7000 ADVENTIST BLVD,HUNTSVILLE,AL,35896,FOOD SERVICE,1292549
201541349349300339,630366652,BARNES & NOBLE COLLEGE BOOKSTORES,PO BOX 823660,PHILADELPHIA,PA,19182,BOOKSTORE,1260646
201541359349309134,381948285,LAWRENCE TECHNOLOGICAL UNIVERSITY,21000 WTEN MILE ROAD,SOUTHFIELD,MI,48075,FACULTY SERVICE,374763
201541359349309134,381948285,US SECURITY ASSOCIATES INC,15565 NORTHLAND DRIVE SUITE 200W,SOUTHFIELD,MI,48075,SECURITY SERVIC,281480
201541359349309134,381948285,THE REMINGTON GROUP,21280 DOVER COURT,BEVERLY HILLS,MI,48025,PROF FUNDRAISIN,220000
201541359349309134,381948285,ROYAL ROOFING COMPANY INC,2445 BROWN ROAD,ORION,MI,48359,ROOFING SERVICE,198737
201541359349309134,381948285,UNIVERSITY OF DETROIT MERCY,4001 W MCNICHOLS ROAD,DETROIT,MI,48221,FACULTY SERVICE,125000
201540999349300809,231352654,MONTGOMERY MCCRACKEN WALKER RHOADS,123 SOUTH BROAD STREET,PHILADELPHIA,PA,19109,LEGAL SERVICES,1343495
201540999349300809,231352654,ALLIED BARTON,1760 MARKET STREET,PHILADELPHIA,PA,19109,SECURITY SERVICES,1224268
201540999349300809,231352654,KIMMEL BOGRETTE ARCHITECTURE SITE,151 EAST 10TH AVENUE SUITE 300,CONSHOHOCKEN,PA,19428,ARCHITECTURE SVCS,875705
201540999349300809,231352654,HARMELIN MEDIA,525 RIGHTERS FERRY ROAD,BALA CYNWYD,PA,19004,ADVERTISING SVCS,792221
201540999349300809,231352654,MANGOS GRAPHICS,10 GREAT VALLEY PARKWAY,MALVERN,PA,19355,ADVERTISING SVCS,429080
201500099349301175,420680400,Royall & Company,1920 E Parham Rd,Richmond,VA,23228,Admissions consulting,476201
201500099349301175,420680400,Cannon Moss Brygger & Associates,302 Jones St Suite 200,Sioux City,IA,51101,Architect services,716448
201500099349301175,420680400,W A Klinger LLC,P O Box 8800,Sioux City,IA,51102,Contractor,3435656
201500099349301175,420680400,American Seating Company,401 American Seating Center,Grand Rapids,MI,49504,Contractor,206017
201500099349301175,420680400,Novum Structures,W126 N8585 Westbrook Crossing,Menomonee Falls,WI,53051,Contractor,186300
201501259349301430,250496976,Metz & Associates Ltd,Two Woodland Drive,Dallas,PA,18612,Food service provider,2807351
201501259349301430,250496976,Building Systems Inc,7335 Old Perry Highway,Erie,PA,16509,General contractor,2270827
201501259349301430,250496976,Deltak edu,1415 West 22nd Street,Suite 400,Oak Brook,IL,60523,Education provider,841226
201501259349301430,250496976,UPMC Hamot Anethesia Program,201 State Street,Erie,PA,16550,Education provider,544175
201501259349301430,250496976,The Collaborative Inc,500 Madison Avenue,Toledo,OH,43604,Architectural services,478420
201501329349304910,010850994,US ORT OPERATIONS,69-30 AUSTIN STREET,FOREST HILLS,NY,11375,MANAGEMENT,133000
201501359349305610,381359081,BON APPETIT MANAGEMENT CO,100 HAMILTON AVE,PALO ALTO,CA,94301,CAMPUS DINING SERVICE CONTRACTOR,3064933
201501359349305610,381359081,GORDON MARTIN BUILDERS,1556 EAST MICHIGAN AVE,ALBION,MI,49224,GENERAL CONTRACTOR,2816674
201501359349305610,381359081,AMERICAN BUILDING MAINTENANCE,900 WILSHIRE DRIVE SUITE 310,TROY,MI,48084,CUSTODIAL SERVICES CONTRACTOR,805012
201501359349305610,381359081,ROYALL & COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,23228,ENROLLMENT SERVICES CONTRACTOR,643661
201501359349305610,381359081,OTIS ELEVATOR COMPANY,1300 S 8TH STREET,KALAMAZOO,MI,49009,ELEVATOR INSPECTION AND MAINTENANCE CONT,605293
201501359349305695,391097032,Pioneer College Caterers Inc,12351 West 96th Terrace Suite 204,Lenexa,KS,66215,Food Service,859113
201501359349305695,391097032,Security Benefit Group,PO Box 750560,Topeka,KS,66636,Retirement Plan Services,184386
201500449349301940,660191965,Energy Products & Engineering Corp,425 Carr 693 PMB 363,Dorado,PR,00646,Air Conditioning Services,253343
201500449349301940,660191965,FZ Security Services,HC 04 Box 20800,Lajas,PR,006679504,Security Services,101313
201501349349306950,576000734,CONSTRUCTION DYNAMICS INC,6471 FAIRFIELD RD,COLUMBIA,SC,29203,CONSTRUCTION SERVICES,676546
201501349349306950,576000734,WO BLACKSTONE MECHANICAL CONTRACTORS,PO BOX 88,COLUMBIA,SC,29202,CONSTRUCTION SERVICES,174783
201501349349306950,576000734,JENZABAR,PO BOX 55018,BOSTON,MA,02205,MANAGEMENT SOFTWARE,150064
201501349349306950,576000734,GOV CONNECTIONS,PO BOX 536477,PITTSBURGH,PA,15253,TECHNOLOGY SERVICES AND SOLUTIONS,134880
201501349349306950,576000734,EBSCO INFORMATION SERVICES,PO BOX 830625,BIRMINGHAM,AL,35283,RESEARCH DATABASE,118642
201500129349300910,560556753,DAVID E LOOPER & CO,PO BOX 3224,HICKORY,NC,28603,CONSTRUCTION NEEDS,1142487
201500129349300910,560556753,ARAMARK CAMPUS SERVICES,LR BOX 7476,HICKORY,NC,28603,FOOD SERVICE,849846
201500129349300910,560556753,ARAMARK FACILITY SERVICES,1255 CRESCENT GREEN DRIVE STE 21,CARY,NC,27518,MAINTENANCE & HOUSEKEEPING,766888
